model,margin,elasticity_type,demand_good,shock_good,elasticity,aggregate_elasticity,trimmed_aggregate,trimmed_mean,std_dev,p10,p50,p90,negative_rate,near_zero_rate,min,max,n_valid,support_rate,min_share_floor,demand_good_name,shock_good_name
QUAIDS NLSUR-CF,latent,marshallian,8,8,-0.2464077461758606,-0.42280149,-0.4212063,-0.28936151,0.73326474,-0.54195321,-0.34454557,0.02939035,0.88720262,0.046349466,-0.66948551,22.054007,2438,0.77866495,0,蔬菜及制品,蔬菜及制品
QUAIDS NLSUR-CF,latent,hicksian,8,8,-0.130514060328443,-0.26412955,-0.26642168,-0.17406549,0.70978647,-0.35575974,-0.23670839,0.078403823,0.85110748,0.079163246,-0.41990724,22.012453,2438,0.77866495,0,蔬菜及制品,蔬菜及制品
QUAIDS NLSUR-CF,latent,marshallian,9,8,-1.000755085901225,-0.30079544,-0.29841724,-0.41034481,11.427884,-0.8733663,-0.23045193,-0.12680453,1.0,0.0,-360.85791,-0.069715224,2438,0.77866495,0,干果及制品,蔬菜及制品
QUAIDS NLSUR-CF,latent,hicksian,9,8,-0.4635183336604307,-0.063530892,-0.061720192,-0.11375093,7.6675792,-0.40152532,-0.017189892,0.064930379,0.56439704,0.47826087,-259.52972,0.42283311,2438,0.77866495,0,干果及制品,蔬菜及制品
QUAIDS NLSUR-CF,latent,marshallian,1,9,0.0146926830438178,0.0086162956,0.008894735,0.01459828,0.0072864215,0.0059867748,0.013807429,0.025144948,0.0,1.0,0.0027128335,0.044320498,2438,0.77866495,0,主食及加工品,干果及制品
QUAIDS NLSUR-CF,latent,hicksian,1,9,0.0449632830802326,0.035999782,0.036421057,0.044916578,0.019787053,0.018569285,0.045626186,0.071052723,0.0,0.56603771,0.0040570893,0.093694776,2438,0.77866495,0,主食及加工品,干果及制品
QUAIDS NLSUR-CF,latent,marshallian,2,9,-0.3318394625966921,-0.2546967,-0.24925922,-0.22266994,2.6266658,-0.43730658,-0.15554264,-0.092692651,1.0,0.0,-110.48569,-0.058407474,2438,0.77866495,0,豆类及加工品,干果及制品
QUAIDS NLSUR-CF,latent,hicksian,2,9,-0.3290932713162772,-0.24323891,-0.23754963,-0.2098754,2.8200912,-0.4423134,-0.13542898,-0.070151374,1.0,0.020508613,-115.26118,-0.024965886,2438,0.77866495,0,豆类及加工品,干果及制品
QUAIDS NLSUR-CF,latent,marshallian,3,9,0.0075056626844612,0.013990506,0.013706584,0.0076274541,0.0084378347,-0.0036393534,0.0087729208,0.017013345,0.19278097,1.0,-0.03575011,0.033832293,2438,0.77866495,0,畜禽肉,干果及制品
QUAIDS NLSUR-CF,latent,hicksian,3,9,0.0490874128998184,0.046267733,0.045974553,0.049193736,0.020080876,0.023300759,0.048587024,0.07444936,0.0028712058,0.51517636,-0.028056297,0.097030923,2438,0.77866495,0,畜禽肉,干果及制品
QUAIDS NLSUR-CF,latent,marshallian,4,9,-0.0131009749206365,-0.019908447,-0.019659128,-0.012330614,0.02322555,-0.024547229,-0.015078135,0.004276684,0.84167349,0.99384743,-0.72332835,0.029792234,2438,0.77866495,0,蛋类及制品,干果及制品
QUAIDS NLSUR-CF,latent,hicksian,4,9,0.0152188307552974,0.0082328878,0.0084607005,0.016221851,0.031135216,-0.0080680931,0.016823672,0.039628513,0.25799835,0.98523378,-0.90918064,0.059645455,2438,0.77866495,0,蛋类及制品,干果及制品
QUAIDS NLSUR-CF,latent,marshallian,5,9,0.0098341454280218,0.0095773498,0.0093584396,0.0084452834,0.025922187,0.0028677422,0.0068529481,0.015867388,0.019278096,0.98687446,-0.076307304,0.98162615,2438,0.77866495,0,奶类,干果及制品
QUAIDS NLSUR-CF,latent,hicksian,5,9,0.0444281030882143,0.033938833,0.034162119,0.043383028,0.029249705,0.015817368,0.04439006,0.068677016,0.0012305168,0.56644791,-0.063207567,0.87224853,2438,0.77866495,0,奶类,干果及制品
QUAIDS NLSUR-CF,latent,marshallian,6,9,-0.9584487881257006,-0.034768168,-0.036441904,-0.16691682,31.43045,-0.37192848,-0.080779493,-0.01239647,0.99589831,0.37940934,-1546.239,0.0032283997,2438,0.77866495,0,水产品及制品,干果及制品
QUAIDS NLSUR-CF,latent,hicksian,6,9,-0.390780240372986,0.017293891,0.01677301,-0.038856931,14.630421,-0.14466856,0.0045673228,0.035938248,0.45939294,0.75676787,-721.17059,0.15496968,2438,0.77866495,0,水产品及制品,干果及制品
QUAIDS NLSUR-CF,latent,marshallian,7,9,-0.0248295309586279,-0.038656529,-0.036940977,-0.021823099,0.058719654,-0.053026471,-0.017194547,0.0028794098,0.83018869,0.87940937,-1.7656053,0.11153229,2438,0.77866495,0,油脂,干果及制品
QUAIDS NLSUR-CF,latent,hicksian,7,9,-0.009033912225616,-0.025998671,-0.024281813,-0.0040945271,0.092971846,-0.050726838,-0.00050589553,0.03567202,0.50410169,0.89376539,-2.4912872,0.054948006,2438,0.77866495,0,油脂,干果及制品
QUAIDS NLSUR-CF,latent,marshallian,8,9,-0.0314870938312221,-0.0343749,-0.03397404,-0.030410033,0.021449095,-0.047343727,-0.029685868,-0.014458103,0.99425757,0.92165709,-0.4640373,0.014443806,2438,0.77866495,0,蔬菜及制品,干果及制品
QUAIDS NLSUR-CF,latent,hicksian,8,9,-0.0061206654540344,-0.0093514947,-0.009110434,-0.0042286078,0.037952434,-0.032657873,-0.0041776397,0.021057034,0.56439704,0.97497952,-0.99205959,0.052075613,2438,0.77866495,0,蔬菜及制品,干果及制品
QUAIDS NLSUR-CF,latent,marshallian,9,9,0.3983295558901292,-0.54539114,-0.55038255,-0.42468086,16.77202,-0.83120388,-0.69287604,0.24886234,0.8605414,0.019278096,-0.88343483,539.93683,2438,0.77866495,0,干果及制品,干果及制品
QUAIDS NLSUR-CF,latent,hicksian,9,9,0.4567742223823897,-0.49177352,-0.49700305,-0.36633974,16.769581,-0.74314469,-0.63083726,0.27235326,0.85233796,0.019688269,-0.77324134,539.94623,2438,0.77866495,0,干果及制品,干果及制品
EASI NLSUR-CF,latent,expenditure,1,0,0.9031533588286854,0.85587579,0.87207574,0.90678757,0.10118199,0.7733568,0.93108386,0.99684042,0.00044208666,0.0,-0.125339,1.0038092,2262,0.72245288,0,主食及加工品,总支出
EASI NLSUR-CF,latent,expenditure,2,0,0.1742448034235927,0.33227965,0.34069446,0.3092452,2.2036805,-0.1081294,0.42472762,0.64095634,0.12643678,0.03536693,-76.036469,0.83835608,2262,0.72245288,0,豆类及加工品,总支出
EASI NLSUR-CF,latent,expenditure,3,0,1.367872765732938,1.3642961,1.3652962,1.3207921,1.4004101,1.1752266,1.2828993,1.5210717,0.0,0.0,1.1276437,66.183762,2262,0.72245288,0,畜禽肉,总支出
EASI NLSUR-CF,latent,expenditure,4,0,1.035037381830363,1.0626099,1.0630628,1.0359637,0.17449138,0.80278671,1.0788556,1.1774743,0.0,0.00044208666,0.00072139828,3.0984266,2262,0.72245288,0,蛋类及制品,总支出
EASI NLSUR-CF,latent,expenditure,5,0,-0.5072423556414066,0.19804259,0.19961083,0.10992739,14.135848,-0.44013661,0.28008819,0.53612369,0.24712643,0.064986736,-574.81976,0.74454826,2262,0.72245288,0,奶类,总支出
EASI NLSUR-CF,latent,expenditure,6,0,5.892787919948841,1.6047271,1.5973887,2.282069,79.487022,1.2199394,1.4859798,3.5955334,0.0,0.0,1.1057652,2658.6243,2262,0.72245288,0,水产品及制品,总支出
EASI NLSUR-CF,latent,expenditure,7,0,0.275457851352724,0.19150089,0.22405139,0.34689522,1.3196542,-0.063244075,0.42986262,0.61360437,0.11671088,0.029619806,-45.381615,0.78933924,2262,0.72245288,0,油脂,总支出
EASI NLSUR-CF,latent,expenditure,8,0,0.8961766704216715,0.86646211,0.87677091,0.90587288,0.18490112,0.72574365,0.94244075,1.0294154,0.0066312999,0.00088417332,-1.8527861,1.4249135,2262,0.72245288,0,蔬菜及制品,总支出
EASI NLSUR-CF,latent,expenditure,9,0,5.485946105493861,1.701731,1.7514385,2.9430747,43.533798,1.4458859,1.9957662,4.9205813,0.0,0.0,0.25694001,1498.0897,2262,0.72245288,0,干果及制品,总支出
EASI NLSUR-CF,latent,marshallian,1,1,-0.3427002783125259,-0.2820895,-0.29754657,-0.34907377,0.18377715,-0.51398879,-0.38982466,-0.11253796,0.94606543,0.02917772,-0.60362065,1.4384334,2262,0.72245288,0,主食及加工品,主食及加工品
EASI NLSUR-CF,latent,hicksian,1,1,-0.124503565931333,-0.086416602,-0.099068962,-0.13026468,0.13380247,-0.22881834,-0.17176208,0.033765573,0.87400532,0.10831123,-0.24330653,1.4610845,2262,0.72245288,0,主食及加工品,主食及加工品
EASI NLSUR-CF,latent,marshallian,2,1,-0.1237566733057981,-0.11777093,-0.11191081,-0.083836094,0.78356683,-0.20778248,-0.050014112,-0.0044729211,0.92926615,0.49823165,-32.602184,0.057450805,2262,0.72245288,0,豆类及加工品,主食及加工品
EASI NLSUR-CF,latent,hicksian,2,1,-0.0682928045329885,-0.037028279,-0.028297942,-0.0029232185,1.2116251,-0.22285035,0.050936338,0.16331023,0.3541114,0.2254642,-48.438438,0.29670909,2262,0.72245288,0,豆类及加工品,主食及加工品
EASI NLSUR-CF,latent,marshallian,3,1,-0.2971808624955348,-0.25714847,-0.25815475,-0.27127862,0.80437911,-0.39167807,-0.24816161,-0.18821873,1.0,0.0,-37.637363,-0.14196467,2262,0.72245288,0,畜禽肉,主食及加工品
EASI NLSUR-CF,latent,hicksian,3,1,0.0414512919435232,0.038192976,0.037605166,0.047867063,0.24506463,-0.015059776,0.047306105,0.11864427,0.18479222,0.49778956,-11.235835,0.17887767,2262,0.72245288,0,畜禽肉,主食及加工品
EASI NLSUR-CF,latent,marshallian,4,1,-0.0239936668190699,-0.028817391,-0.028498759,-0.024363171,0.045284793,-0.061839756,-0.033091709,0.032299329,0.80857646,0.72457999,-0.50524485,0.2482509,2262,0.72245288,0,蛋类及制品,主食及加工品
EASI NLSUR-CF,latent,hicksian,4,1,0.2226128873504686,0.20376343,0.20598142,0.22303759,0.058141273,0.14794923,0.22518778,0.29438567,0.0013262599,0.0035366933,-0.039076403,0.40315503,2262,0.72245288,0,蛋类及制品,主食及加工品
EASI NLSUR-CF,latent,marshallian,5,1,0.1069598015247389,0.0045515997,0.0050842175,0.037881322,1.5568866,-0.033514366,0.030508928,0.10846601,0.24580018,0.57294428,-0.63761067,50.207344,2262,0.72245288,0,奶类,主食及加工品
EASI NLSUR-CF,latent,hicksian,5,1,-0.0593952006303803,0.039951719,0.041683145,0.062137533,2.832298,-0.071046703,0.089789428,0.18674313,0.20247568,0.22944297,-116.06786,0.29350674,2262,0.72245288,0,奶类,主食及加工品
EASI NLSUR-CF,latent,marshallian,6,1,-3.640448668086949,-0.43088916,-0.42875847,-1.1318105,53.260426,-2.3110063,-0.44608894,-0.22220023,1.0,0.0,-1908.4353,-0.12959275,2262,0.72245288,0,水产品及制品,主食及加工品
EASI NLSUR-CF,latent,hicksian,6,1,-2.056486323387793,-0.10467467,-0.10228027,-0.52988833,32.328918,-1.2932227,-0.083083406,0.029217137,0.81255525,0.33642793,-1188.7592,0.12561969,2262,0.72245288,0,水产品及制品,主食及加工品
EASI NLSUR-CF,latent,marshallian,7,1,-0.3382981328360236,-0.33495566,-0.32704431,-0.31236789,0.47995213,-0.52149773,-0.27762985,-0.18296687,1.0,0.0,-15.389128,-0.06018712,2262,0.72245288,0,油脂,主食及加工品
EASI NLSUR-CF,latent,hicksian,7,1,-0.2681714484777137,-0.2882275,-0.27307922,-0.22669353,0.76745844,-0.52596426,-0.17846486,-0.022264298,0.93943411,0.14677277,-23.685568,0.18104997,2262,0.72245288,0,油脂,主食及加工品
EASI NLSUR-CF,latent,marshallian,8,1,-0.1370108963623214,-0.10325007,-0.10254711,-0.13167399,0.10889848,-0.20178816,-0.12010907,-0.071928605,0.98452699,0.037577365,-2.3278701,0.19909053,2262,0.72245288,0,蔬菜及制品,主食及加工品
EASI NLSUR-CF,latent,hicksian,8,1,0.077157510541077,0.08897046,0.088728875,0.084216461,0.1248268,-0.00014636519,0.088112704,0.17004021,0.10035367,0.21352786,-2.0249801,0.31687197,2262,0.72245288,0,蔬菜及制品,主食及加工品
EASI NLSUR-CF,latent,marshallian,9,1,-0.463572639623805,-0.026469136,-0.029850448,-0.20770244,4.8526707,-0.48440275,-0.11674866,0.041522756,0.83333331,0.18169761,-171.84261,12.784513,2262,0.72245288,0,干果及制品,主食及加工品
EASI NLSUR-CF,latent,hicksian,9,1,0.7925613722757675,0.37674034,0.3765128,0.4996857,4.843823,0.28694284,0.3771944,0.76727849,0.0,0.0,0.18748975,169.61606,2262,0.72245288,0,干果及制品,主食及加工品
EASI NLSUR-CF,latent,marshallian,1,2,-0.0333067219983507,-0.03619932,-0.035452116,-0.033155136,0.012299034,-0.048292361,-0.031244511,-0.021586854,0.99469495,0.91290891,-0.12670708,0.013024089,2262,0.72245288,0,主食及加工品,豆类及加工品
EASI NLSUR-CF,latent,hicksian,1,2,0.0069357305299631,-0.0044900873,-0.0032777349,0.0071257767,0.025116073,-0.025435662,0.0091617862,0.037236944,0.3541114,0.94650751,-0.11723354,0.07948368,2262,0.72245288,0,主食及加工品,豆类及加工品
EASI NLSUR-CF,latent,marshallian,2,2,0.4499414137024811,0.24760652,0.20767865,0.14685343,5.5575151,-0.41249946,-0.083105296,0.90248799,0.59062779,0.09062776,-0.61421752,223.40659,2262,0.72245288,0,豆类及加工品,豆类及加工品
EASI NLSUR-CF,latent,hicksian,2,2,0.4696772999217117,0.26606238,0.22643641,0.16676657,5.5537071,-0.36905137,-0.064168528,0.89871889,0.57471263,0.096374892,-0.53206408,223.39334,2262,0.72245288,0,豆类及加工品,豆类及加工品
EASI NLSUR-CF,latent,marshallian,3,2,-0.0126410638657838,-0.0075781406,-0.00782796,-0.0092944959,0.10825917,-0.020996865,-0.0069089495,-0.00051283085,0.9239611,0.98187447,-5.0898733,0.0045815855,2262,0.72245288,0,畜禽肉,豆类及加工品
EASI NLSUR-CF,latent,hicksian,3,2,0.0499052806858058,0.04006714,0.041121136,0.049677346,0.020358581,0.0254825,0.049356438,0.074876562,0.0,0.51635718,0.0037502726,0.397634,2262,0.72245288,0,畜禽肉,豆类及加工品
EASI NLSUR-CF,latent,marshallian,4,2,0.1633633397134852,0.12989765,0.13035353,0.15813056,0.087563589,0.10508925,0.14311889,0.23603126,0.0,0.0,0.077285811,1.5887185,2262,0.72245288,0,蛋类及制品,豆类及加工品
EASI NLSUR-CF,latent,hicksian,4,2,0.208509857215726,0.16719145,0.16790262,0.20358916,0.089594118,0.14239587,0.18932176,0.28298768,0.0,0.0,0.09549994,1.7068734,2262,0.72245288,0,蛋类及制品,豆类及加工品
EASI NLSUR-CF,latent,marshallian,5,2,-0.1586338799009398,-0.098003663,-0.096839026,-0.093602113,1.6434335,-0.15636677,-0.078661978,-0.044433981,1.0,0.16268788,-72.303383,-0.022623057,2262,0.72245288,0,奶类,豆类及加工品
EASI NLSUR-CF,latent,hicksian,5,2,-0.1834105369416491,-0.093375653,-0.091873854,-0.090321653,2.1532328,-0.17759588,-0.069350667,-0.017499775,0.97391689,0.35234305,-88.355606,0.024931222,2262,0.72245288,0,奶类,豆类及加工品
EASI NLSUR-CF,latent,marshallian,6,2,-1.777602412126754,-0.22271261,-0.22332953,-0.58623213,25.457611,-1.2214508,-0.24670056,-0.1267904,1.0,0.0,-948.97449,-0.077517875,2262,0.72245288,0,水产品及制品,豆类及加工品
EASI NLSUR-CF,latent,hicksian,6,2,-1.50561232551742,-0.17132929,-0.16987704,-0.47523943,21.817089,-1.0057852,-0.1660811,-0.081031568,1.0,0.0088417325,-802.30566,-0.028142467,2262,0.72245288,0,水产品及制品,豆类及加工品
EASI NLSUR-CF,latent,marshallian,7,2,-0.0368126231691401,-0.039758299,-0.038564261,-0.033442982,0.065644309,-0.056660373,-0.030768173,-0.014299666,0.99204242,0.85455352,-2.22351,0.028591027,2262,0.72245288,0,油脂,豆类及加工品
EASI NLSUR-CF,latent,hicksian,7,2,-0.0230048246529915,-0.032147959,-0.03017672,-0.017666522,0.10384168,-0.059312675,-0.013908952,0.019601114,0.70291775,0.86162686,-3.1059377,0.06915807,2262,0.72245288,0,油脂,豆类及加工品
EASI NLSUR-CF,latent,marshallian,8,2,-0.046336384812925,-0.037077211,-0.036858004,-0.044409726,0.03359032,-0.065286033,-0.040430136,-0.027688881,0.99602121,0.70468611,-0.73815197,0.020688895,2262,0.72245288,0,蔬菜及制品,豆类及加工品
EASI NLSUR-CF,latent,hicksian,8,2,-0.0071398432578389,-0.0065388083,-0.0063593667,-0.0050001475,0.036875553,-0.029509116,-0.0039659701,0.020493783,0.59283817,0.96109635,-0.63336897,0.05238831,2262,0.72245288,0,蔬菜及制品,豆类及加工品
EASI NLSUR-CF,latent,marshallian,9,2,-1.532781723053199,-0.3537893,-0.35411626,-0.71293199,13.268927,-1.4913543,-0.32515571,-0.1820973,1.0,0.0,-450.1489,-0.11463063,2262,0.72245288,0,干果及制品,豆类及加工品
EASI NLSUR-CF,latent,hicksian,9,2,-1.281739971587316,-0.28856611,-0.28543407,-0.56997102,11.645329,-1.2166502,-0.2264881,-0.11919143,1.0,0.0,-407.20728,-0.061645597,2262,0.72245288,0,干果及制品,豆类及加工品
EASI NLSUR-CF,latent,marshallian,1,3,-0.2121375001526627,-0.21280873,-0.21404631,-0.21076086,0.065715276,-0.2968848,-0.19846323,-0.14678907,0.99955791,0.00044208666,-0.68515933,0.11834079,2262,0.72245288,0,主食及加工品,畜禽肉
EASI NLSUR-CF,latent,hicksian,1,3,0.0556377478135137,0.048649225,0.049818914,0.056909766,0.067847729,-0.02086862,0.057287108,0.14002402,0.18479222,0.4239611,-0.54550022,0.20874725,2262,0.72245288,0,主食及加工品,畜禽肉
EASI NLSUR-CF,latent,marshallian,2,3,0.3092629741579387,0.25077051,0.24278173,0.2495438,1.046764,0.11902046,0.20347627,0.41776818,0.0,0.0026525198,0.018690839,40.164196,2262,0.72245288,0,豆类及加工品,畜禽肉
EASI NLSUR-CF,latent,hicksian,2,3,0.3506669015489342,0.35442039,0.35364798,0.34066761,0.22366554,0.24360694,0.3423692,0.43121824,0.0,0.00044208666,0.022432795,8.8627729,2262,0.72245288,0,豆类及加工品,畜禽肉
EASI NLSUR-CF,latent,marshallian,3,3,-0.4782004764516606,-0.5688709,-0.54939139,-0.50016606,0.75929153,-0.64558977,-0.52745843,-0.3044728,0.9893899,0.004862953,-0.98486215,34.538681,2262,0.72245288,0,畜禽肉,畜禽肉
EASI NLSUR-CF,latent,hicksian,3,3,-0.0892637904648544,-0.13123515,-0.13155104,-0.11260001,0.74867475,-0.17752901,-0.14229368,0.0012461691,0.89876217,0.12201592,-0.18106858,34.848263,2262,0.72245288,0,畜禽肉,畜禽肉
EASI NLSUR-CF,latent,marshallian,4,3,-0.3554151518762314,-0.29413474,-0.29255408,-0.34429961,0.20191523,-0.51298034,-0.32093471,-0.21992557,1.0,0.0,-4.2961197,-0.08230304,2262,0.72245288,0,蛋类及制品,畜禽肉
EASI NLSUR-CF,latent,hicksian,4,3,-0.0458123375052796,0.033716701,0.029959623,-0.036134459,0.17874737,-0.185039,-0.015172607,0.08064881,0.57338637,0.46419099,-3.1032758,0.21829273,2262,0.72245288,0,蛋类及制品,畜禽肉
EASI NLSUR-CF,latent,marshallian,5,3,-0.455617942592118,-0.25894091,-0.25588763,-0.2738851,3.9342742,-0.45958853,-0.22335313,-0.13374141,1.0,0.0,-152.4801,-0.074141063,2262,0.72245288,0,奶类,畜禽肉
EASI NLSUR-CF,latent,hicksian,5,3,-0.626456139720921,-0.19447953,-0.19834056,-0.24705429,8.7228737,-0.59654504,-0.15073201,0.021974232,0.84305924,0.24977896,-357.72986,0.28438911,2262,0.72245288,0,奶类,畜禽肉
EASI NLSUR-CF,latent,marshallian,6,3,-4.486486788874902,-0.57695609,-0.57340646,-1.3836348,67.115936,-2.8130028,-0.5532735,-0.29945716,1.0,0.0,-2279.4182,-0.17301688,2262,0.72245288,0,水产品及制品,畜禽肉
EASI NLSUR-CF,latent,hicksian,6,3,-2.637623055444895,-0.061857242,-0.070176043,-0.69768012,41.302105,-1.6955049,-0.13005908,0.10182353,0.67771882,0.19053935,-1518.6978,0.28917214,2262,0.72245288,0,水产品及制品,畜禽肉
EASI NLSUR-CF,latent,marshallian,7,3,0.1090711796458462,0.14360109,0.1306621,0.092130497,0.33786693,0.017178442,0.071396589,0.19677253,0.024756853,0.32095492,-0.053031351,12.314921,2262,0.72245288,0,油脂,畜禽肉
EASI NLSUR-CF,latent,hicksian,7,3,0.1776727251980706,0.18771434,0.18895198,0.18608738,0.17965513,0.1143148,0.18938974,0.25630942,0.011494253,0.0132626,-5.2107677,0.36976051,2262,0.72245288,0,油脂,畜禽肉
EASI NLSUR-CF,latent,marshallian,8,3,-0.3027177941615259,-0.22240481,-0.22783141,-0.28872278,0.2222726,-0.42607459,-0.26585421,-0.17344484,0.99955791,0.00044208666,-4.7427039,0.22158293,2262,0.72245288,0,蔬菜及制品,畜禽肉
EASI NLSUR-CF,latent,hicksian,8,3,-0.036412538986056,0.042424515,0.039898686,-0.021361016,0.23880662,-0.16353768,-0.0081712659,0.11230728,0.53227234,0.39522547,-4.1379657,0.23825547,2262,0.72245288,0,蔬菜及制品,畜禽肉
EASI NLSUR-CF,latent,marshallian,9,3,-2.001861276885145,-0.36716497,-0.38593748,-0.86421806,19.244364,-1.7191753,-0.43043289,-0.21298383,0.99955791,0.00044208666,-674.71497,0.17867935,2262,0.72245288,0,干果及制品,畜禽肉
EASI NLSUR-CF,latent,hicksian,9,3,-0.3411549775033242,0.1470679,0.14481297,-0.0024687566,5.6021099,-0.3425253,0.13963883,0.26061991,0.22855879,0.082670204,-195.62767,0.36494097,2262,0.72245288,0,干果及制品,畜禽肉
EASI NLSUR-CF,latent,marshallian,1,4,0.0011999048246287,0.0034581288,0.0031590557,0.0010340963,0.0046864846,-0.0027559293,-0.00021812398,0.0071038567,0.52519894,1.0,-0.0058616246,0.031429168,2262,0.72245288,0,主食及加工品,蛋类及制品
EASI NLSUR-CF,latent,hicksian,1,4,0.0376517042269936,0.042637028,0.042320125,0.037658617,0.011915276,0.022073003,0.037791561,0.052617289,0.0013262599,0.85411143,-0.001379465,0.078690559,2262,0.72245288,0,主食及加工品,蛋类及制品
EASI NLSUR-CF,latent,marshallian,2,4,0.2480183845717328,0.21432981,0.20717369,0.19592197,0.94472361,0.098242059,0.15693256,0.32795289,0.0,0.0,0.065157883,38.088539,2262,0.72245288,0,豆类及加工品,蛋类及制品
EASI NLSUR-CF,latent,hicksian,2,4,0.2549380822111546,0.2297605,0.22362611,0.20944981,0.83654124,0.12349678,0.17406841,0.32585159,0.0,0.0,0.080681458,33.815998,2262,0.72245288,0,豆类及加工品,蛋类及制品
EASI NLSUR-CF,latent,marshallian,3,4,-0.0619680558109272,-0.056953378,-0.057024956,-0.056884564,0.15599997,-0.081340969,-0.052213419,-0.040085115,1.0,0.41998231,-7.2974267,-0.029208697,2262,0.72245288,0,畜禽肉,蛋类及制品
EASI NLSUR-CF,latent,hicksian,3,4,-0.0044759602371238,0.0046740132,0.004118741,-0.0030115759,0.055526122,-0.019130515,-0.0021598886,0.010959183,0.57338637,0.9964633,-2.5564058,0.032269605,2262,0.72245288,0,畜禽肉,蛋类及制品
EASI NLSUR-CF,latent,marshallian,4,4,-0.1633013907054754,-0.32732737,-0.32501683,-0.18968095,0.45060122,-0.45848668,-0.26650959,0.20907903,0.81255525,0.05393457,-0.59912843,7.5202847,2262,0.72245288,0,蛋类及制品,蛋类及制品
EASI NLSUR-CF,latent,hicksian,4,4,-0.1214284067575157,-0.27750114,-0.27789411,-0.14775786,0.44177368,-0.40086928,-0.22231607,0.23475881,0.79310346,0.072944298,-0.54644895,7.5312037,2262,0.72245288,0,蛋类及制品,蛋类及制品
EASI NLSUR-CF,latent,marshallian,5,4,0.0840419431550175,0.051198613,0.050844569,0.052936565,0.69089007,0.023536684,0.041505318,0.094492406,0.0,0.62687886,0.012112338,28.12908,2262,0.72245288,0,奶类,蛋类及制品
EASI NLSUR-CF,latent,hicksian,5,4,0.0678733246372456,0.05955049,0.059464116,0.056911003,0.25835204,0.037237447,0.05449149,0.079842106,0.0,0.36648983,0.014442454,10.635898,2262,0.72245288,0,奶类,蛋类及制品
EASI NLSUR-CF,latent,marshallian,6,4,-1.004928770336142,-0.12978551,-0.12886547,-0.31954247,14.669772,-0.64787936,-0.12913051,-0.068379104,1.0,0.00795756,-516.31409,-0.041211527,2262,0.72245288,0,水产品及制品,蛋类及制品
EASI NLSUR-CF,latent,hicksian,6,4,-0.7383256190436923,-0.05635047,-0.057080738,-0.22340602,10.961617,-0.4945834,-0.070230126,-0.017582012,0.9929266,0.37002653,-403.09689,0.0040150872,2262,0.72245288,0,水产品及制品,蛋类及制品
EASI NLSUR-CF,latent,marshallian,7,4,-0.1091536379059391,-0.10184571,-0.099742934,-0.10111493,0.14390782,-0.16231939,-0.089330792,-0.06182554,1.0,0.03183024,-4.276547,-0.031368874,2262,0.72245288,0,油脂,蛋类及制品
EASI NLSUR-CF,latent,hicksian,7,4,-0.0988733940312986,-0.093040444,-0.089618184,-0.087518372,0.20923199,-0.16458298,-0.074549802,-0.033548709,0.9964633,0.26083112,-6.4790511,0.01195097,2262,0.72245288,0,油脂,蛋类及制品
EASI NLSUR-CF,latent,marshallian,8,4,-0.045048063526414,-0.033693947,-0.033485711,-0.043080155,0.033633947,-0.063842446,-0.039734751,-0.024762448,0.99602121,0.72015917,-0.69494283,0.014971416,2262,0.72245288,0,蔬菜及制品,蛋类及制品
EASI NLSUR-CF,latent,hicksian,8,4,-0.0089527906578744,0.0062365145,0.0058182231,-0.0068152132,0.039610565,-0.038266882,-0.0039069275,0.020370724,0.55437666,0.94385499,-0.63491488,0.053034846,2262,0.72245288,0,蔬菜及制品,蛋类及制品
EASI NLSUR-CF,latent,marshallian,9,4,-0.4519027095800606,-0.094372995,-0.095612586,-0.20341761,4.1296453,-0.43470058,-0.093647249,-0.048820976,1.0,0.11803713,-139.7681,-0.02677469,2262,0.72245288,0,干果及制品,蛋类及制品
EASI NLSUR-CF,latent,hicksian,9,4,-0.2166846860923016,-0.017819323,-0.018582357,-0.079951338,2.2580152,-0.19922768,-0.016797816,0.012616148,0.76746243,0.71131742,-78.936913,0.038910493,2262,0.72245288,0,干果及制品,蛋类及制品
EASI NLSUR-CF,latent,marshallian,1,5,-0.0309827375882106,-0.03155975,-0.031937622,-0.030930554,0.01140085,-0.045071498,-0.029714145,-0.018889325,0.99425286,0.94473916,-0.09289442,0.037414081,2262,0.72245288,0,主食及加工品,奶类
EASI NLSUR-CF,latent,hicksian,1,5,0.0225616570708119,0.01450938,0.014893449,0.022427853,0.026831441,-0.011598484,0.021315899,0.058600776,0.20247568,0.82714415,-0.064641766,0.10685728,2262,0.72245288,0,主食及加工品,奶类
EASI NLSUR-CF,latent,marshallian,2,5,-0.178064197189298,-0.16021654,-0.15486619,-0.13846588,0.74009764,-0.2441771,-0.10873494,-0.065324672,1.0,0.01591512,-30.34693,-0.032851391,2262,0.72245288,0,豆类及加工品,奶类
EASI NLSUR-CF,latent,hicksian,2,5,-0.170142853230162,-0.14392513,-0.13772856,-0.12125146,0.89441085,-0.24563594,-0.089114033,-0.025284249,0.97391689,0.25198939,-36.051533,0.045802731,2262,0.72245288,0,豆类及加工品,奶类
EASI NLSUR-CF,latent,marshallian,3,5,-0.1156690580745776,-0.10352977,-0.10397808,-0.10887122,0.22470598,-0.14747787,-0.10451525,-0.076495074,1.0,0.0,-10.574146,-0.05794907,2262,0.72245288,0,畜禽肉,奶类
