进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位,商品1996编码
进口,2019-06,10039000,其他大麦,73266.0,340000.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—,hs100300
进口,2019-06,10039000,其他大麦,58616.0,272000.0,千克,哈萨克斯坦,海关特殊监管区域物流货物,usd,新疆维吾尔自治区,0.0,—,hs100300
进口,2019-06,10039000,其他大麦,9404640.0,39000000.0,千克,法国,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2019-06,10039000,其他大麦,99645.0,362580.0,千克,法国,一般贸易,usd,河北省,0.0,—,hs100300
进口,2019-06,10039000,其他大麦,252929.0,972387.0,千克,法国,一般贸易,usd,上海市,0.0,—,hs100300
进口,2019-06,10039000,其他大麦,5414850.0,20895300.0,千克,法国,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2019-06,10039000,其他大麦,6795420.0,27500000.0,千克,法国,一般贸易,usd,山东省,0.0,—,hs100300
进口,2019-06,10039000,其他大麦,45819.0,159600.0,千克,加拿大,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2019-06,10039000,其他大麦,7510500.0,29325000.0,千克,加拿大,一般贸易,usd,福建省,0.0,—,hs100300
进口,2019-06,10039000,其他大麦,8230510.0,28350000.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2019-06,10039000,其他大麦,62742.0,211690.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100300
进口,2019-06,10039000,其他大麦,5973500.0,21597900.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2019-06,10039000,其他大麦,19535400.0,63124000.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—,hs100300
进口,2019-06,10039000,其他大麦,3178.0,4975.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100300
进口,2019-06,10041000,种用燕麦,111866.0,199760.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-06,10041000,种用燕麦,133470.0,234000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-06,10041000,种用燕麦,111291.0,177357.0,千克,美国,一般贸易,usd,甘肃省,0.0,—,hs100400
进口,2019-06,10049000,其他燕麦,9.0,0.0,千克,泰国,一般贸易,usd,四川省,0.0,—,hs100400
进口,2019-06,10049000,其他燕麦,30.0,2.0,千克,台澎金马关税区,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-06,10049000,其他燕麦,822585.0,4226420.0,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0.0,—,hs100400
进口,2019-06,10049000,其他燕麦,67.0,6.0,千克,加拿大,一般贸易,usd,上海市,0.0,—,hs100400
进口,2019-06,10049000,其他燕麦,1054600.0,5746060.0,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0.0,—,hs100400
进口,2019-06,10049000,其他燕麦,10.0,1.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-06,10049000,其他燕麦,946838.0,3043910.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100400
进口,2019-06,10049000,其他燕麦,197501.0,652010.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100400
进口,2019-06,10049000,其他燕麦,1751970.0,5585780.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100400
进口,2019-06,10049000,其他燕麦,600729.0,1993560.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,hs100400
进口,2019-06,10051000,种用玉米,33575.0,900.0,千克,马来西亚,一般贸易,usd,北京市,0.0,—,hs100510
进口,2019-06,10051000,种用玉米,334.0,20.0,千克,智利,其他,usd,北京市,0.0,—,hs100510
进口,2019-06,10059000,玉米，种用除外,100345.0,301000.0,千克,缅甸,保税监管场所进出境货物,usd,云南省,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,424133.0,4225000.0,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,149822.0,1250000.0,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,20876.0,150000.0,千克,俄罗斯联邦,进料加工贸易,usd,黑龙江省,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,39885600.0,190371000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,25282900.0,117539000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,8021800.0,37449300.0,千克,乌克兰,一般贸易,usd,山东省,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,434188.0,2000000.0,千克,乌克兰,进料加工贸易,usd,内蒙古自治区,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,40367600.0,192196000.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,5975800.0,28577000.0,千克,乌克兰,保税监管场所进出境货物,usd,山东省,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,22425.0,100000.0,千克,乌克兰,保税监管场所进出境货物,usd,湖南省,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,5904890.0,26443200.0,千克,乌克兰,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,75110.0,104325.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,24638400.0,115152000.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,11721.0,20185.0,千克,美国,一般贸易,usd,辽宁省,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,129260.0,187785.0,千克,美国,海关特殊监管区域物流货物,usd,上海市,0.0,—,hs100590
进口,2019-06,10059000,玉米，种用除外,209733.0,925974.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs100590
进口,2019-06,10079000,其他食用高梁,28726.0,188750.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—,hs100700
进口,2019-06,10079000,其他食用高梁,962500.0,2999930.0,千克,澳大利亚,一般贸易,usd,湖北省,0.0,—,hs100700
进口,2019-06,10071000,种用食用高梁,281.0,15.0,千克,匈牙利,一般贸易,usd,北京市,0.0,—,hs100700
进口,2019-06,23033000,酿造及蒸馏过程中的糟...,879807.0,3945320.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—,hs230330
进口,2019-06,23033000,酿造及蒸馏过程中的糟...,356812.0,1560290.0,千克,美国,进料加工贸易,usd,山东省,0.0,—,hs230330
进口,2019-06,23033000,酿造及蒸馏过程中的糟...,1536500.0,6181700.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs230330
进口,2019-07,07141020,木薯干,5210430.0,20250700.0,千克,老挝,一般贸易,usd,北京市,0.0,—,hs071410
进口,2019-07,07141020,木薯干,2962980.0,12667900.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,hs071410
进口,2019-07,07141020,木薯干,40551900.0,169072000.0,千克,泰国,一般贸易,usd,山东省,0.0,—,hs071410
进口,2019-07,07141020,木薯干,193223.0,952974.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,hs071410
进口,2019-07,07141020,木薯干,77542.0,312540.0,千克,越南,一般贸易,usd,山东省,0.0,—,hs071410
进口,2019-07,10039000,其他大麦,108000.0,600000.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—,hs100300
进口,2019-07,10039000,其他大麦,412862.0,1932000.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—,hs100300
进口,2019-07,10039000,其他大麦,98048.0,343000.0,千克,法国,一般贸易,usd,河北省,0.0,—,hs100300
进口,2019-07,10039000,其他大麦,2385270.0,9959440.0,千克,法国,一般贸易,usd,上海市,0.0,—,hs100300
进口,2019-07,10039000,其他大麦,4231700.0,16765600.0,千克,法国,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2019-07,10039000,其他大麦,13293900.0,54431000.0,千克,法国,一般贸易,usd,安徽省,0.0,—,hs100300
进口,2019-07,10039000,其他大麦,4826320.0,19266200.0,千克,法国,一般贸易,usd,湖南省,0.0,—,hs100300
进口,2019-07,10039000,其他大麦,11532500.0,51000000.0,千克,阿根廷,一般贸易,usd,上海市,0.0,—,hs100300
进口,2019-07,10039000,其他大麦,610207.0,2100000.0,千克,法国,一般贸易,usd,广东省,0.0,—,hs100300
进口,2019-07,10039000,其他大麦,10654700.0,36750000.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—,hs100300
进口,2019-07,10039000,其他大麦,102588.0,357340.0,千克,加拿大,一般贸易,usd,辽宁省,0.0,—,hs100300
进口,2019-07,10039000,其他大麦,17791300.0,63000000.0,千克,加拿大,一般贸易,usd,广东省,0.0,—,hs100300
进口,2019-07,10039000,其他大麦,5481410.0,19567800.0,千克,加拿大,一般贸易,usd,山东省,0.0,—,hs100300
进口,2019-07,10039000,其他大麦,7404230.0,28000000.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100300
进口,2019-07,10041000,种用燕麦,92220.0,159000.0,千克,加拿大,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-07,10041000,种用燕麦,28965.0,49940.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-07,10049000,其他燕麦,49.0,2.0,千克,台澎金马关税区,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-07,10049000,其他燕麦,76.0,7.0,千克,加拿大,一般贸易,usd,上海市,0.0,—,hs100400
进口,2019-07,10049000,其他燕麦,724571.0,3823120.0,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0.0,—,hs100400
进口,2019-07,10049000,其他燕麦,629590.0,3173800.0,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0.0,—,hs100400
进口,2019-07,10049000,其他燕麦,1296570.0,3522040.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,hs100400
进口,2019-07,10049000,其他燕麦,17.0,3.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100400
进口,2019-07,10049000,其他燕麦,390776.0,1322900.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,hs100400
进口,2019-07,10049000,其他燕麦,1995950.0,6004460.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,hs100400
进口,2019-07,10049000,其他燕麦,954399.0,2541540.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,hs100400
进口,2019-07,10051000,种用玉米,70.0,5.0,千克,印度尼西亚,一般贸易,usd,广东省,0.0,—,hs100510
进口,2019-07,10059000,玉米，种用除外,483803.0,1663000.0,千克,老挝,一般贸易,usd,云南省,0.0,—,hs100590
进口,2019-07,10051000,种用玉米,678.0,125.0,千克,澳大利亚,其他,usd,北京市,0.0,—,hs100510
进口,2019-07,10059000,玉米，种用除外,211852.0,1023440.0,千克,保加利亚,一般贸易,usd,天津市,0.0,—,hs100590
进口,2019-07,10051000,种用玉米,11638.0,200.0,千克,智利,一般贸易,usd,上海市,0.0,—,hs100510
进口,2019-07,10059000,玉米，种用除外,124740.0,742500.0,千克,俄罗斯联邦,一般贸易,usd,辽宁省,0.0,—,hs100590
进口,2019-07,10059000,玉米，种用除外,212591.0,2940000.0,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0.0,—,hs100590
进口,2019-07,10059000,玉米，种用除外,630382.0,3016180.0,千克,俄罗斯联邦,进料加工贸易,usd,浙江省,0.0,—,hs100590
进口,2019-07,10059000,玉米，种用除外,25748600.0,120950000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—,hs100590
进口,2019-07,10059000,玉米，种用除外,2721390.0,13053600.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,hs100590
进口,2019-07,10059000,玉米，种用除外,13428400.0,62999900.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,hs100590
进口,2019-07,10059000,玉米，种用除外,14771100.0,71500000.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—,hs100590
进口,2019-07,10059000,玉米，种用除外,8548310.0,39237200.0,千克,乌克兰,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs100590
进口,2019-07,10059000,玉米，种用除外,2528860.0,11165000.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs100590
进口,2019-07,10059000,玉米，种用除外,12910400.0,57691100.0,千克,美国,一般贸易,usd,北京市,0.0,—,hs100590
进口,2019-07,10079000,其他食用高梁,231388.0,1012640.0,千克,美国,一般贸易,usd,辽宁省,0.0,—,hs100700
进口,2019-07,10079000,其他食用高梁,7183740.0,33000000.0,千克,美国,一般贸易,usd,广东省,0.0,—,hs100700
进口,2019-07,10079000,其他食用高梁,10796000.0,49751000.0,千克,美国,保税监管场所进出境货物,usd,福建省,0.0,—,hs100700
进口,2019-07,10079000,其他食用高梁,26642100.0,119351000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—,hs100700
进口,2019-07,10079000,其他食用高梁,133145.0,488040.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,hs100700
进口,2019-07,10079000,其他食用高梁,1645230.0,4994200.0,千克,澳大利亚,一般贸易,usd,湖北省,0.0,—,hs100700
进口,2019-07,10071000,种用食用高梁,100.0,5.0,千克,德国,一般贸易,usd,北京市,0.0,—,hs100700
进口,2019-07,10079000,其他食用高梁,94929.0,621550.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—,hs100700
进口,2019-07,10079000,其他食用高梁,140362.0,499510.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—,hs100700
进口,2019-07,23033000,酿造及蒸馏过程中的糟粕及残渣,22.0,2.0,千克,美国,一般贸易,usd,吉林省,0.0,—,hs230330
进口,2019-07,23033000,酿造及蒸馏过程中的糟粕及残渣,1514690.0,6943380.0,千克,美国,进料加工贸易,usd,浙江省,0.0,—,hs230330
进口,2019-07,23033000,酿造及蒸馏过程中的糟粕及残渣,65.0,3.0,千克,美国,其他,usd,北京市,0.0,—,hs230330
进口,2019-07,23033000,酿造及蒸馏过程中的糟粕及残渣,339271.0,1346310.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,hs230330
进口,2019-07,23033000,酿造及蒸馏过程中的糟粕及残渣,239.0,23.0,千克,国(地)别不详,其他,usd,上海市,0.0,—,hs230330
