进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位
进口,2023-03,10039000,其他大麦,618817.0,2210000.0,千克,哈萨克斯坦,一般贸易,usd,山东省,0.0,—
进口,2023-03,10039000,其他大麦,787592.0,2600000.0,千克,哈萨克斯坦,一般贸易,usd,湖南省,0.0,—
进口,2023-03,10039000,其他大麦,347223.0,1274000.0,千克,哈萨克斯坦,一般贸易,usd,四川省,0.0,—
进口,2023-03,10039000,其他大麦,373373.0,1565000.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—
进口,2023-03,10039000,其他大麦,4272499.0,15055400.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-03,10039000,其他大麦,1363396.0,4966000.0,千克,哈萨克斯坦,进料加工贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-03,10039000,其他大麦,1852731.0,4006470.0,千克,丹麦,一般贸易,usd,江苏省,0.0,—
进口,2023-03,10039000,其他大麦,418748.0,998909.0,千克,丹麦,一般贸易,usd,浙江省,0.0,—
进口,2023-03,10039000,其他大麦,214763.0,491090.0,千克,丹麦,一般贸易,usd,广东省,0.0,—
进口,2023-03,10039000,其他大麦,2033883.0,4717060.0,千克,法国,一般贸易,usd,辽宁省,0.0,—
进口,2023-03,10039000,其他大麦,29846314.0,85606800.0,千克,法国,一般贸易,usd,福建省,0.0,—
进口,2023-03,10039000,其他大麦,2654464.0,7457440.0,千克,法国,一般贸易,usd,广东省,0.0,—
进口,2023-03,10039000,其他大麦,22460400.0,66000000.0,千克,法国,一般贸易,usd,海南省,0.0,—
进口,2023-03,10039000,其他大麦,11423909.0,31693000.0,千克,法国,保税监管场所进出境货物,usd,福建省,0.0,—
进口,2023-03,10039000,其他大麦,7307640.0,20800000.0,千克,法国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-03,10039000,其他大麦,785536.0,2361130.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-03,10039000,其他大麦,405475.0,1537800.0,千克,俄罗斯,一般贸易,usd,黑龙江省,0.0,—
进口,2023-03,10039000,其他大麦,185128.0,560500.0,千克,俄罗斯,一般贸易,usd,福建省,0.0,—
进口,2023-03,10039000,其他大麦,1177203.0,3929300.0,千克,俄罗斯,一般贸易,usd,山东省,0.0,—
进口,2023-03,10039000,其他大麦,502454.0,1564030.0,千克,俄罗斯,一般贸易,usd,四川省,0.0,—
进口,2023-03,10039000,其他大麦,10278013.0,26634400.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2023-03,10039000,其他大麦,31231823.0,73890000.0,千克,阿根廷,一般贸易,usd,辽宁省,0.0,—
进口,2023-03,10039000,其他大麦,20830797.0,45536000.0,千克,阿根廷,一般贸易,usd,江苏省,0.0,—
进口,2023-03,10039000,其他大麦,18401420.0,39550000.0,千克,阿根廷,一般贸易,usd,安徽省,0.0,—
进口,2023-03,10039000,其他大麦,9957725.0,21378000.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—
进口,2023-03,10039000,其他大麦,8515735.0,22000000.0,千克,阿根廷,一般贸易,usd,山东省,0.0,—
进口,2023-03,10039000,其他大麦,40556249.0,100675000.0,千克,阿根廷,一般贸易,usd,广东省,0.0,—
进口,2023-03,10039000,其他大麦,7659143.0,20095000.0,千克,阿根廷,保税监管场所进出境货物,usd,山东省,0.0,—
进口,2023-03,10039000,其他大麦,144660.0,375520.0,千克,加拿大,一般贸易,usd,天津市,0.0,—
进口,2023-03,10039000,其他大麦,14055285.0,35500000.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—
进口,2023-03,10039000,其他大麦,28177699.0,72988900.0,千克,加拿大,一般贸易,usd,山东省,0.0,—
进口,2023-03,10041000,种用燕麦,925774.0,1196470.0,千克,加拿大,一般贸易,usd,北京市,0.0,—
进口,2023-03,10041000,种用燕麦,62695.0,70762.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2023-03,10049000,其他燕麦,14.0,1.0,千克,日本,一般贸易,usd,山东省,0.0,—
进口,2023-03,10049000,其他燕麦,1468058.0,5783550.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-03,10049000,其他燕麦,212355.0,1591870.0,千克,俄罗斯,一般贸易,usd,山东省,0.0,—
进口,2023-03,10049000,其他燕麦,506556.0,2668790.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—
进口,2023-03,10049000,其他燕麦,1102848.0,3363900.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2023-03,10049000,其他燕麦,202640.0,506600.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2023-03,10049000,其他燕麦,1136371.0,3382630.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2023-03,10049000,其他燕麦,1026831.0,3122180.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—
进口,2023-03,10049000,其他燕麦,3012654.0,8568070.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2023-03,10049000,其他燕麦,1068464.0,3211920.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-03,10049000,其他燕麦,697014.0,2108990.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—
进口,2023-03,10051000,种用玉米,889.0,41.0,千克,印度尼西亚,其他,usd,北京市,0.0,—
进口,2023-03,10051000,种用玉米,407158.0,39529.0,千克,德国,一般贸易,usd,黑龙江省,0.0,—
进口,2023-03,10051000,种用玉米,167553.0,17787.0,千克,德国,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-03,10051000,种用玉米,250.0,1.0,千克,德国,其他,usd,北京市,0.0,—
进口,2023-03,10051000,种用玉米,67766.0,1030.0,千克,法国,一般贸易,usd,北京市,0.0,—
进口,2023-03,10051000,种用玉米,1586829.0,39905.0,千克,法国,一般贸易,usd,黑龙江省,0.0,—
进口,2023-03,10051000,种用玉米,1738.0,176.0,千克,法国,其他,usd,北京市,0.0,—
进口,2023-03,10059000,玉米，种用除外,97362.0,294000.0,千克,缅甸,一般贸易,usd,福建省,0.0,—
进口,2023-03,10059000,玉米，种用除外,60416.0,200000.0,千克,缅甸,一般贸易,usd,湖北省,0.0,—
进口,2023-03,10059000,玉米，种用除外,6230089.0,20642500.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2023-03,10059000,玉米，种用除外,166498.0,500000.0,千克,缅甸,进料加工贸易,usd,河北省,0.0,—
进口,2023-03,10059000,玉米，种用除外,17408.0,50000.0,千克,缅甸,进料加工贸易,usd,江苏省,0.0,—
进口,2023-03,10059000,玉米，种用除外,651950.0,2000000.0,千克,缅甸,进料加工贸易,usd,山东省,0.0,—
进口,2023-03,10059000,玉米，种用除外,521020.0,1540000.0,千克,缅甸,进料加工贸易,usd,云南省,0.0,—
进口,2023-03,10059000,玉米，种用除外,315750.0,920000.0,千克,缅甸,海关特殊监管区域物流货物,usd,湖北省,0.0,—
进口,2023-03,10059000,玉米，种用除外,8808015.0,22800000.0,千克,保加利亚,一般贸易,usd,北京市,0.0,—
进口,2023-03,10059000,玉米，种用除外,1723102.0,5184500.0,千克,俄罗斯,一般贸易,usd,辽宁省,0.0,—
进口,2023-03,10059000,玉米，种用除外,544596.0,1859440.0,千克,俄罗斯,一般贸易,usd,吉林省,0.0,—
进口,2023-03,10059000,玉米，种用除外,371780.0,1536540.0,千克,俄罗斯,一般贸易,usd,黑龙江省,0.0,—
进口,2023-03,10059000,玉米，种用除外,5021559.0,14600000.0,千克,俄罗斯,一般贸易,usd,福建省,0.0,—
进口,2023-03,10059000,玉米，种用除外,45783.0,440000.0,千克,俄罗斯,进料加工贸易,usd,黑龙江省,0.0,—
进口,2023-03,10059000,玉米，种用除外,2966358.0,9190320.0,千克,俄罗斯,进料加工贸易,usd,安徽省,0.0,—
进口,2023-03,10059000,玉米，种用除外,1585045.0,4800000.0,千克,俄罗斯,进料加工贸易,usd,福建省,0.0,—
进口,2023-03,10059000,玉米，种用除外,1983821.0,6138120.0,千克,俄罗斯,进料加工贸易,usd,山东省,0.0,—
进口,2023-03,10059000,玉米，种用除外,1752675.0,5963740.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,吉林省,0.0,—
进口,2023-03,10059000,玉米，种用除外,674237.0,2415920.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—
进口,2023-03,10059000,玉米，种用除外,78871361.0,236527000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—
进口,2023-03,10059000,玉米，种用除外,26009669.0,74135900.0,千克,乌克兰,一般贸易,usd,黑龙江省,0.0,—
进口,2023-03,10059000,玉米，种用除外,62940448.0,181214000.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2023-03,10059000,玉米，种用除外,23038440.0,67960000.0,千克,乌克兰,进料加工贸易,usd,福建省,0.0,—
进口,2023-03,10059000,玉米，种用除外,40344387.0,117799000.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—
进口,2023-03,10059000,玉米，种用除外,29079867.0,88428300.0,千克,乌克兰,进料加工贸易,usd,广西壮族自治区,0.0,—
进口,2023-03,10059000,玉米，种用除外,22901025.0,63350000.0,千克,乌克兰,进料加工贸易,usd,云南省,0.0,—
进口,2023-03,10059000,玉米，种用除外,7797514.0,23831200.0,千克,乌克兰,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-03,10059000,玉米，种用除外,11065449.0,34436200.0,千克,乌克兰,海关特殊监管区域物流货物,usd,福建省,0.0,—
进口,2023-03,10059000,玉米，种用除外,7101949.0,21663800.0,千克,乌克兰,海关特殊监管区域物流货物,usd,广东省,0.0,—
进口,2023-03,10059000,玉米，种用除外,173148192.0,495171000.0,千克,巴西,一般贸易,usd,北京市,0.0,—
进口,2023-03,10059000,玉米，种用除外,23602576.0,66050300.0,千克,巴西,一般贸易,usd,黑龙江省,0.0,—
进口,2023-03,10059000,玉米，种用除外,25224167.0,70027000.0,千克,巴西,一般贸易,usd,福建省,0.0,—
进口,2023-03,10059000,玉米，种用除外,18058880.0,54798400.0,千克,巴西,进料加工贸易,usd,广东省,0.0,—
进口,2023-03,10059000,玉米，种用除外,204207862.0,493522000.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2023-03,10059000,玉米，种用除外,485755.0,1381090.0,千克,美国,一般贸易,usd,福建省,0.0,—
进口,2023-03,10079000,其他食用高粱,186427.0,834000.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—
进口,2023-03,10079000,其他食用高粱,13892780.0,41368000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2023-03,10079000,其他食用高粱,11238249.0,31184000.0,千克,阿根廷,一般贸易,usd,海南省,0.0,—
进口,2023-03,10079000,其他食用高粱,21006689.0,56055000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-03,10079000,其他食用高粱,809146.0,2159780.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2023-03,10079000,其他食用高粱,2309568.0,6096060.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—
进口,2023-03,10079000,其他食用高粱,3880423.0,10455200.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2023-03,10079000,其他食用高粱,5496837.0,14868000.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2023-03,10079000,其他食用高粱,1575357.0,4330000.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—
进口,2023-03,10079000,其他食用高粱,2701933.0,7110900.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—
进口,2023-03,10079000,其他食用高粱,2213551.0,6013970.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—
进口,2023-03,10079000,其他食用高粱,915297.0,2472160.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2023-03,10079000,其他食用高粱,759742.0,1999320.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—
进口,2023-03,10079000,其他食用高粱,222168.0,599940.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—
进口,2023-03,23033000,酿造及蒸馏过程中的糟粕及残渣,2145999.0,6187340.0,千克,美国,进料加工贸易,usd,山东省,0.0,—
进口,2023-03,23033000,酿造及蒸馏过程中的糟粕及残渣,137150.0,366994.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—
进口,2023-03,23033000,酿造及蒸馏过程中的糟粕及残渣,50.0,0.0,千克,国家(地区)不明,一般贸易,usd,山东省,0.0,—
进口,2023-04,07141020,木薯干,8260.0,28000.0,千克,柬埔寨,一般贸易,usd,北京市,0.0,—
进口,2023-04,07141020,木薯干,282139.0,1089400.0,千克,老挝,一般贸易,usd,云南省,0.0,—
进口,2023-04,07141020,木薯干,310504.0,1325000.0,千克,老挝,一般贸易,usd,甘肃省,0.0,—
进口,2023-04,07141020,木薯干,8103808.0,25591100.0,千克,泰国,一般贸易,usd,北京市,0.0,—
进口,2023-04,07141020,木薯干,48650146.0,169197000.0,千克,泰国,一般贸易,usd,江苏省,0.0,—
进口,2023-04,07141020,木薯干,12182993.0,43618800.0,千克,泰国,一般贸易,usd,浙江省,0.0,—
进口,2023-04,07141020,木薯干,11271468.0,39777200.0,千克,泰国,一般贸易,usd,安徽省,0.0,—
进口,2023-04,07141020,木薯干,15887385.0,61879000.0,千克,泰国,一般贸易,usd,福建省,0.0,—
进口,2023-04,07141020,木薯干,8980432.0,31458300.0,千克,泰国,一般贸易,usd,山东省,0.0,—
进口,2023-04,07141020,木薯干,13908098.0,53700400.0,千克,泰国,一般贸易,usd,广东省,0.0,—
进口,2023-04,07141020,木薯干,13456515.0,52140900.0,千克,泰国,保税监管场所进出境货物,usd,北京市,0.0,—
进口,2023-04,07141020,木薯干,4550493.0,16393900.0,千克,越南,一般贸易,usd,北京市,0.0,—
进口,2023-04,07141020,木薯干,4689593.0,16460400.0,千克,越南,一般贸易,usd,江苏省,0.0,—
进口,2023-04,07141020,木薯干,83861.0,285360.0,千克,越南,一般贸易,usd,浙江省,0.0,—
进口,2023-04,07141020,木薯干,1893144.0,6649510.0,千克,越南,一般贸易,usd,福建省,0.0,—
进口,2023-04,07141020,木薯干,1167707.0,4375030.0,千克,越南,一般贸易,usd,江西省,0.0,—
进口,2023-04,07141020,木薯干,284676.0,1007480.0,千克,越南,一般贸易,usd,山东省,0.0,—
进口,2023-04,07141020,木薯干,10799076.0,38745400.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-04,07141020,木薯干,426071.0,1680710.0,千克,越南,一般贸易,usd,云南省,0.0,—
进口,2023-04,07141020,木薯干,291288.0,1150120.0,千克,越南,边境小额贸易,usd,云南省,0.0,—
进口,2023-04,10039000,其他大麦,3012296.0,10879300.0,千克,哈萨克斯坦,一般贸易,usd,浙江省,0.0,—
进口,2023-04,10039000,其他大麦,1436041.0,5694000.0,千克,哈萨克斯坦,一般贸易,usd,山东省,0.0,—
进口,2023-04,10039000,其他大麦,296400.0,988000.0,千克,哈萨克斯坦,一般贸易,usd,湖南省,0.0,—
进口,2023-04,10039000,其他大麦,292877.0,1134530.0,千克,哈萨克斯坦,一般贸易,usd,广东省,0.0,—
进口,2023-04,10039000,其他大麦,7086.0,26000.0,千克,哈萨克斯坦,一般贸易,usd,四川省,0.0,—
进口,2023-04,10039000,其他大麦,1104803.0,5245570.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—
进口,2023-04,10039000,其他大麦,1357735.0,5199950.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-04,10039000,其他大麦,1473025.0,5296350.0,千克,哈萨克斯坦,进料加工贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-04,10039000,其他大麦,163863.0,606900.0,千克,哈萨克斯坦,海关特殊监管区域物流货物,usd,新疆维吾尔自治区,0.0,—
进口,2023-04,10039000,其他大麦,409337.0,960265.0,千克,丹麦,一般贸易,usd,河北省,0.0,—
进口,2023-04,10039000,其他大麦,2531512.0,5999350.0,千克,丹麦,一般贸易,usd,江苏省,0.0,—
进口,2023-04,10039000,其他大麦,9580240.0,27941100.0,千克,法国,一般贸易,usd,上海市,0.0,—
进口,2023-04,10039000,其他大麦,1642071.0,3898400.0,千克,法国,一般贸易,usd,浙江省,0.0,—
进口,2023-04,10039000,其他大麦,7278217.0,19243800.0,千克,法国,一般贸易,usd,安徽省,0.0,—
进口,2023-04,10039000,其他大麦,22453907.0,65996800.0,千克,法国,一般贸易,usd,福建省,0.0,—
进口,2023-04,10039000,其他大麦,43023834.0,117623000.0,千克,法国,一般贸易,usd,广东省,0.0,—
进口,2023-04,10039000,其他大麦,12618802.0,35401400.0,千克,法国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-04,10039000,其他大麦,1555251.0,5017380.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-04,10039000,其他大麦,162202.0,502160.0,千克,俄罗斯,一般贸易,usd,四川省,0.0,—
进口,2023-04,10039000,其他大麦,8317789.0,23739000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2023-04,10039000,其他大麦,25551852.0,66000000.0,千克,阿根廷,一般贸易,usd,辽宁省,0.0,—
进口,2023-04,10039000,其他大麦,21950530.0,57805500.0,千克,阿根廷,一般贸易,usd,江苏省,0.0,—
进口,2023-04,10039000,其他大麦,7826951.0,20774000.0,千克,阿根廷,一般贸易,usd,浙江省,0.0,—
进口,2023-04,10039000,其他大麦,12505581.0,32805500.0,千克,阿根廷,一般贸易,usd,安徽省,0.0,—
进口,2023-04,10039000,其他大麦,6585683.0,16925000.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—
进口,2023-04,10039000,其他大麦,28834851.0,76046000.0,千克,阿根廷,一般贸易,usd,广东省,0.0,—
进口,2023-04,10039000,其他大麦,3954966.0,10164000.0,千克,阿根廷,保税监管场所进出境货物,usd,福建省,0.0,—
进口,2023-04,10039000,其他大麦,10938212.0,28786200.0,千克,乌拉圭,一般贸易,usd,辽宁省,0.0,—
进口,2023-04,10039000,其他大麦,13329470.0,34588900.0,千克,乌拉圭,一般贸易,usd,江苏省,0.0,—
进口,2023-04,10039000,其他大麦,8092260.0,21683100.0,千克,加拿大,一般贸易,usd,北京市,0.0,—
进口,2023-04,10039000,其他大麦,36840470.0,92995200.0,千克,加拿大,一般贸易,usd,辽宁省,0.0,—
进口,2023-04,10039000,其他大麦,26053713.0,68686500.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—
进口,2023-04,10039000,其他大麦,11974046.0,31259000.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—
进口,2023-04,10039000,其他大麦,22607552.0,60400000.0,千克,加拿大,一般贸易,usd,安徽省,0.0,—
进口,2023-04,10039000,其他大麦,3985434.0,10710000.0,千克,加拿大,一般贸易,usd,山东省,0.0,—
进口,2023-04,10039000,其他大麦,13592580.0,32085000.0,千克,加拿大,一般贸易,usd,广东省,0.0,—
进口,2023-04,10041000,种用燕麦,115.0,3.0,千克,德国,一般贸易,usd,浙江省,0.0,—
进口,2023-04,10041000,种用燕麦,2213661.0,2427500.0,千克,加拿大,一般贸易,usd,北京市,0.0,—
进口,2023-04,10041000,种用燕麦,20898.0,23587.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2023-04,10049000,其他燕麦,139456.0,518000.0,千克,俄罗斯,一般贸易,usd,北京市,0.0,—
进口,2023-04,10049000,其他燕麦,596177.0,2794170.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—
进口,2023-04,10049000,其他燕麦,351096.0,2009890.0,千克,俄罗斯,一般贸易,usd,山东省,0.0,—
进口,2023-04,10049000,其他燕麦,449855.0,1812960.0,千克,俄罗斯,一般贸易,usd,海南省,0.0,—
进口,2023-04,10049000,其他燕麦,1081202.0,5596030.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—
进口,2023-04,10049000,其他燕麦,174314.0,521550.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2023-04,10049000,其他燕麦,531123.0,1511800.0,千克,澳大利亚,一般贸易,usd,天津市,0.0,—
进口,2023-04,10049000,其他燕麦,1967188.0,5902160.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2023-04,10049000,其他燕麦,207568.0,518920.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2023-04,10049000,其他燕麦,2252668.0,6570270.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2023-04,10049000,其他燕麦,4104404.0,11654800.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
进口,2023-04,10049000,其他燕麦,619824.0,1848040.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—
进口,2023-04,10049000,其他燕麦,330602.0,995790.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—
进口,2023-04,10051000,种用玉米,773.0,29.0,千克,菲律宾,其他,usd,北京市,0.0,—
进口,2023-04,10051000,种用玉米,1944.0,40.0,千克,科特迪瓦,其他,usd,北京市,0.0,—
进口,2023-04,10051000,种用玉米,5344.0,299.0,千克,德国,一般贸易,usd,新疆维吾尔自治区,0.0,—
进口,2023-04,10051000,种用玉米,1735.0,194.0,千克,德国,其他,usd,黑龙江省,0.0,—
进口,2023-04,10051000,种用玉米,215582.0,3748.0,千克,法国,一般贸易,usd,北京市,0.0,—
进口,2023-04,10051000,种用玉米,2707.0,244.0,千克,法国,其他,usd,北京市,0.0,—
进口,2023-04,10051000,种用玉米,4676.0,612.0,千克,匈牙利,一般贸易,usd,黑龙江省,0.0,—
进口,2023-04,10051000,种用玉米,72704.0,10078.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2023-04,10051000,种用玉米,115.0,20.0,千克,阿根廷,其他,usd,北京市,0.0,—
进口,2023-04,10051000,种用玉米,4378.0,629.0,千克,智利,一般贸易,usd,上海市,0.0,—
进口,2023-04,10051000,种用玉米,2427.0,74.0,千克,智利,其他,usd,北京市,0.0,—
进口,2023-04,10051000,种用玉米,1095.0,85.0,千克,智利,其他,usd,山东省,0.0,—
进口,2023-04,10051000,种用玉米,2252.0,265.0,千克,秘鲁,其他,usd,黑龙江省,0.0,—
进口,2023-04,10059000,玉米，种用除外,48009.0,133500.0,千克,缅甸,一般贸易,usd,黑龙江省,0.0,—
进口,2023-04,10059000,玉米，种用除外,167376.0,550000.0,千克,缅甸,一般贸易,usd,湖北省,0.0,—
进口,2023-04,10059000,玉米，种用除外,3392567.0,11615000.0,千克,缅甸,一般贸易,usd,云南省,0.0,—
进口,2023-04,10059000,玉米，种用除外,148906.0,440000.0,千克,缅甸,进料加工贸易,usd,云南省,0.0,—
进口,2023-04,10059000,玉米，种用除外,17084744.0,49019000.0,千克,保加利亚,一般贸易,usd,北京市,0.0,—
进口,2023-04,10059000,玉米，种用除外,1687968.0,5000000.0,千克,俄罗斯,一般贸易,usd,黑龙江省,0.0,—
进口,2023-04,10059000,玉米，种用除外,88042.0,605000.0,千克,俄罗斯,进料加工贸易,usd,黑龙江省,0.0,—
进口,2023-04,10059000,玉米，种用除外,3104127.0,9602700.0,千克,俄罗斯,进料加工贸易,usd,安徽省,0.0,—
进口,2023-04,10059000,玉米，种用除外,301775.0,999000.0,千克,俄罗斯,进料加工贸易,usd,山东省,0.0,—
进口,2023-04,10059000,玉米，种用除外,178649.0,604740.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,吉林省,0.0,—
进口,2023-04,10059000,玉米，种用除外,748912.0,2467160.0,千克,俄罗斯,海关特殊监管区域物流货物,usd,黑龙江省,0.0,—
进口,2023-04,10059000,玉米，种用除外,141244456.0,418272000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—
进口,2023-04,10059000,玉米，种用除外,7261147.0,21761700.0,千克,乌克兰,一般贸易,usd,黑龙江省,0.0,—
进口,2023-04,10059000,玉米，种用除外,15490150.0,46170300.0,千克,乌克兰,一般贸易,usd,安徽省,0.0,—
进口,2023-04,10059000,玉米，种用除外,3232067.0,9292500.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—
进口,2023-04,10059000,玉米，种用除外,13583298.0,39643000.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—
进口,2023-04,10059000,玉米，种用除外,22189700.0,65650000.0,千克,乌克兰,进料加工贸易,usd,福建省,0.0,—
进口,2023-04,10059000,玉米，种用除外,21947674.0,64699200.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—
进口,2023-04,10059000,玉米，种用除外,9940520.0,30045200.0,千克,乌克兰,进料加工贸易,usd,广西壮族自治区,0.0,—
进口,2023-04,10059000,玉米，种用除外,1969813.0,6000000.0,千克,乌克兰,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-04,10059000,玉米，种用除外,23460813.0,70400000.0,千克,乌克兰,海关特殊监管区域物流货物,usd,浙江省,0.0,—
进口,2023-04,10059000,玉米，种用除外,11193705.0,34095700.0,千克,乌克兰,海关特殊监管区域物流货物,usd,福建省,0.0,—
进口,2023-04,10059000,玉米，种用除外,1893426.0,5171340.0,千克,乌克兰,海关特殊监管区域物流货物,usd,贵州省,0.0,—
进口,2023-04,10059000,玉米，种用除外,1691460.0,5002040.0,千克,乌克兰,海关特殊监管区域物流货物,usd,甘肃省,0.0,—
进口,2023-04,10059000,玉米，种用除外,17838028.0,52049000.0,千克,巴西,一般贸易,usd,北京市,0.0,—
进口,2023-04,10059000,玉米，种用除外,136597.0,54000.0,千克,秘鲁,来料加工贸易,usd,辽宁省,0.0,—
进口,2023-04,10059000,玉米，种用除外,20679913.0,53098600.0,千克,美国,一般贸易,usd,北京市,0.0,—
进口,2023-04,10079000,其他食用高粱,80958.0,350000.0,千克,缅甸,边境小额贸易,usd,云南省,0.0,—
进口,2023-04,10079000,其他食用高粱,12207530.0,32692000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—
进口,2023-04,10079000,其他食用高粱,12992252.0,37871000.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—
进口,2023-04,10079000,其他食用高粱,23398073.0,62367100.0,千克,美国,一般贸易,usd,福建省,0.0,—
进口,2023-04,10079000,其他食用高粱,30453087.0,85450000.0,千克,美国,一般贸易,usd,广东省,0.0,—
进口,2023-04,10079000,其他食用高粱,39871119.0,105014000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—
进口,2023-04,10079000,其他食用高粱,4217049.0,11458600.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—
进口,2023-04,10079000,其他食用高粱,185635.0,500320.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—
进口,2023-04,10079000,其他食用高粱,5652165.0,14854000.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—
进口,2023-04,10079000,其他食用高粱,6354858.0,16739500.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—
进口,2023-04,10079000,其他食用高粱,8262621.0,23015900.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—
进口,2023-04,10079000,其他食用高粱,8988989.0,24455300.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—
进口,2023-04,10079000,其他食用高粱,12934268.0,35467700.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—
进口,2023-04,10079000,其他食用高粱,3429539.0,9156190.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—
进口,2023-04,10079000,其他食用高粱,388884.0,999200.0,千克,澳大利亚,一般贸易,usd,河南省,0.0,—
进口,2023-04,10079000,其他食用高粱,3107189.0,8365270.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—
