进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位
进口,2022-05,10049000,其他燕麦,640373,2852390,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0,—
进口,2022-05,10049000,其他燕麦,177219,520890,千克,澳大利亚,一般贸易,usd,天津市,0,—
进口,2022-05,10049000,其他燕麦,1426771,4209750,千克,澳大利亚,一般贸易,usd,河北省,0,—
进口,2022-05,10049000,其他燕麦,355943,1016980,千克,澳大利亚,一般贸易,usd,上海市,0,—
进口,2022-05,10049000,其他燕麦,2139391,6296070,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-05,10049000,其他燕麦,163666,498560,千克,澳大利亚,一般贸易,usd,浙江省,0,—
进口,2022-05,10049000,其他燕麦,151323,516460,千克,澳大利亚,一般贸易,usd,安徽省,0,—
进口,2022-05,10049000,其他燕麦,1309762,3845345,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-05,10049000,其他燕麦,966014,2705240,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0,—
进口,2022-05,10049000,其他燕麦,315569,977360,千克,澳大利亚,一般贸易,usd,甘肃省,0,—
进口,2022-05,10051000,种用玉米,60,1,千克,日本,一般贸易,usd,广东省,0,—
进口,2022-05,10051000,种用玉米,604,66,千克,德国,其他,usd,北京市,0,—
进口,2022-05,10051000,种用玉米,2450,285,千克,德国,其他,usd,黑龙江省,0,—
进口,2022-05,10051000,种用玉米,702,84,千克,德国,其他,usd,新疆维吾尔自治区,0,—
进口,2022-05,10051000,种用玉米,15146,492,千克,法国,一般贸易,usd,北京市,0,—
进口,2022-05,10051000,种用玉米,178,0,千克,法国,一般贸易,usd,黑龙江省,0,—
进口,2022-05,10051000,种用玉米,415,43,千克,法国,其他,usd,北京市,0,—
进口,2022-05,10051000,种用玉米,674,59,千克,匈牙利,其他,usd,黑龙江省,0,—
进口,2022-05,10051000,种用玉米,50,2,千克,智利,一般贸易,usd,广东省,0,—
进口,2022-05,10051000,种用玉米,14305,624,千克,秘鲁,其他,usd,黑龙江省,0,—
进口,2022-05,10059000,玉米，种用除外,1938135,5429000,千克,缅甸,一般贸易,usd,云南省,0,—
进口,2022-05,10059000,玉米，种用除外,389356,1147000,千克,哈萨克斯坦,进料加工贸易,usd,甘肃省,0,—
进口,2022-05,10059000,玉米，种用除外,13379904,37550000,千克,保加利亚,进料加工贸易,usd,内蒙古自治区,0,—
进口,2022-05,10059000,玉米，种用除外,977341,3000000,千克,俄罗斯,一般贸易,usd,黑龙江省,0,—
进口,2022-05,10059000,玉米，种用除外,1023910,3000000,千克,俄罗斯,进料加工贸易,usd,黑龙江省,0,—
进口,2022-05,10059000,玉米，种用除外,12935,38960,千克,乌克兰,一般贸易,usd,山东省,0,—
进口,2022-05,10059000,玉米，种用除外,20746734,72489671,千克,乌克兰,进料加工贸易,usd,山东省,0,—
进口,2022-05,10059000,玉米，种用除外,15042185,54198306,千克,乌克兰,海关特殊监管区域物流货物,usd,湖南省,0,—
进口,2022-05,10059000,玉米，种用除外,138727,72000,千克,秘鲁,来料加工贸易,usd,辽宁省,0,—
进口,2022-05,10059000,玉米，种用除外,632355808,1903752718,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-05,10071000,种用食用高粱,240,24,千克,法国,其他,usd,黑龙江省,0,—
进口,2022-05,10071000,种用食用高粱,5330,19051,千克,美国,一般贸易,usd,河北省,0,—
进口,2022-05,10071000,种用食用高粱,360,3,千克,澳大利亚,其他,usd,上海市,0,—
进口,2022-05,10079000,其他食用高粱,115485,607500,千克,缅甸,边境小额贸易,usd,云南省,0,—
进口,2022-05,10079000,其他食用高粱,11468875,33000000,千克,阿根廷,一般贸易,usd,海南省,0,—
进口,2022-05,10079000,其他食用高粱,69767792,193471476,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-05,10079000,其他食用高粱,24973904,70058714,千克,美国,一般贸易,usd,上海市,0,—
进口,2022-05,10079000,其他食用高粱,216449209,608446564,千克,美国,一般贸易,usd,福建省,0,—
进口,2022-05,10079000,其他食用高粱,88924535,225671523,千克,美国,一般贸易,usd,河南省,0,—
进口,2022-05,10079000,其他食用高粱,19608571,48278086,千克,美国,一般贸易,usd,广东省,0,—
进口,2022-05,10079000,其他食用高粱,4449502,11394000,千克,美国,一般贸易,usd,海南省,0,—
进口,2022-05,10079000,其他食用高粱,134017078,315764339,千克,美国,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-05,10079000,其他食用高粱,14785313,42009760,千克,澳大利亚,一般贸易,usd,北京市,0,—
进口,2022-05,10079000,其他食用高粱,711340,1996620,千克,澳大利亚,一般贸易,usd,天津市,0,—
进口,2022-05,10079000,其他食用高粱,3334302,9850090,千克,澳大利亚,一般贸易,usd,河北省,0,—
进口,2022-05,10079000,其他食用高粱,2518589,7079050,千克,澳大利亚,一般贸易,usd,辽宁省,0,—
进口,2022-05,10079000,其他食用高粱,1398154,3986770,千克,澳大利亚,一般贸易,usd,上海市,0,—
进口,2022-05,10079000,其他食用高粱,8969411,25516710,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-05,10079000,其他食用高粱,3405251,9892620,千克,澳大利亚,一般贸易,usd,安徽省,0,—
进口,2022-05,10079000,其他食用高粱,12399468,34869215,千克,澳大利亚,一般贸易,usd,福建省,0,—
进口,2022-05,10079000,其他食用高粱,4865723,14102390,千克,澳大利亚,一般贸易,usd,山东省,0,—
进口,2022-05,10079000,其他食用高粱,536227,1501640,千克,澳大利亚,一般贸易,usd,湖南省,0,—
进口,2022-05,10079000,其他食用高粱,2784568,7993185,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-05,10079000,其他食用高粱,210454,501080,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0,—
进口,2022-05,10079000,其他食用高粱,870560,2641560,千克,澳大利亚,一般贸易,usd,四川省,0,—
进口,2022-05,10079000,其他食用高粱,423909,1249870,千克,澳大利亚,一般贸易,usd,甘肃省,0,—
进口,2022-05,23033000,酿造及蒸馏过程中的糟粕及残渣,66913,231534,千克,美国,海关特殊监管区域物流货物,usd,福建省,0,—
进口,2022-05,23033000,酿造及蒸馏过程中的糟粕及残渣,408453,1331537,千克,美国,海关特殊监管区域物流货物,usd,广西壮族自治区,0,—
进口,2022-06,07141020,木薯干,147291,575360,千克,老挝,一般贸易,usd,云南省,0,—
进口,2022-06,07141020,木薯干,91621334,308321000,千克,泰国,一般贸易,usd,江苏省,0,—
进口,2022-06,07141020,木薯干,23372335,75015600,千克,泰国,一般贸易,usd,浙江省,0,—
进口,2022-06,07141020,木薯干,20559105,69695600,千克,泰国,一般贸易,usd,安徽省,0,—
进口,2022-06,07141020,木薯干,29627999,105018000,千克,泰国,一般贸易,usd,福建省,0,—
进口,2022-06,07141020,木薯干,61514144,205271000,千克,泰国,一般贸易,usd,山东省,0,—
进口,2022-06,07141020,木薯干,7296583,24227100,千克,泰国,一般贸易,usd,湖北省,0,—
进口,2022-06,07141020,木薯干,14622170,52043000,千克,泰国,一般贸易,usd,广东省,0,—
进口,2022-06,07141020,木薯干,9656090,30761500,千克,泰国,一般贸易,usd,广西壮族自治区,0,—
进口,2022-06,07141020,木薯干,144129,500000,千克,泰国,进料加工贸易,usd,广东省,0,—
进口,2022-06,07141020,木薯干,4913153,16500000,千克,泰国,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-06,07141020,木薯干,7894880,24588100,千克,越南,一般贸易,usd,江苏省,0,—
进口,2022-06,07141020,木薯干,125029,413520,千克,越南,一般贸易,usd,福建省,0,—
进口,2022-06,07141020,木薯干,7321835,21237400,千克,越南,一般贸易,usd,江西省,0,—
进口,2022-06,07141020,木薯干,694560,2222940,千克,越南,一般贸易,usd,山东省,0,—
进口,2022-06,07141020,木薯干,5821109,18563000,千克,越南,一般贸易,usd,广西壮族自治区,0,—
进口,2022-06,07141020,木薯干,919970,3509400,千克,越南,一般贸易,usd,云南省,0,—
进口,2022-06,07141020,木薯干,269920,1197610,千克,越南,边境小额贸易,usd,云南省,0,—
进口,2022-06,10039000,其他大麦,122554,404900,千克,哈萨克斯坦,一般贸易,usd,天津市,0,—
进口,2022-06,10039000,其他大麦,2678285,7950850,千克,哈萨克斯坦,一般贸易,usd,浙江省,0,—
进口,2022-06,10039000,其他大麦,317326,1113000,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0,—
进口,2022-06,10039000,其他大麦,810240,2468750,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0,—
进口,2022-06,10039000,其他大麦,19315616,54000000,千克,法国,一般贸易,usd,福建省,0,—
进口,2022-06,10039000,其他大麦,557460,1450060,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0,—
进口,2022-06,10039000,其他大麦,190626,514980,千克,乌克兰,一般贸易,usd,江苏省,0,—
进口,2022-06,10039000,其他大麦,334976,912340,千克,乌克兰,一般贸易,usd,福建省,0,—
进口,2022-06,10039000,其他大麦,32247005,87500000,千克,阿根廷,一般贸易,usd,辽宁省,0,—
进口,2022-06,10039000,其他大麦,45833537,127845000,千克,阿根廷,一般贸易,usd,福建省,0,—
进口,2022-06,10039000,其他大麦,21660496,54000000,千克,阿根廷,一般贸易,usd,广东省,0,—
进口,2022-06,10039000,其他大麦,25112305,67950500,千克,乌拉圭,一般贸易,usd,辽宁省,0,—
进口,2022-06,10039000,其他大麦,10725618,30110800,千克,乌拉圭,一般贸易,usd,江苏省,0,—
进口,2022-06,10041000,种用燕麦,658225,775000,千克,加拿大,一般贸易,usd,北京市,0,—
进口,2022-06,10041000,种用燕麦,175714,168740,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-06,10049000,其他燕麦,140194,490000,千克,俄罗斯联邦,一般贸易,usd,天津市,0,—
进口,2022-06,10049000,其他燕麦,2154776,7085440,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0,—
进口,2022-06,10049000,其他燕麦,143245,506000,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0,—
进口,2022-06,10049000,其他燕麦,105168,364854,千克,俄罗斯联邦,一般贸易,usd,江苏省,0,—
进口,2022-06,10049000,其他燕麦,81038,284260,千克,俄罗斯联邦,一般贸易,usd,甘肃省,0,—
进口,2022-06,10049000,其他燕麦,1840252,8621400,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0,—
进口,2022-06,10049000,其他燕麦,228930,614940,千克,澳大利亚,一般贸易,usd,天津市,0,—
进口,2022-06,10049000,其他燕麦,966899,2926150,千克,澳大利亚,一般贸易,usd,河北省,0,—
进口,2022-06,10049000,其他燕麦,274127,747210,千克,澳大利亚,一般贸易,usd,上海市,0,—
进口,2022-06,10049000,其他燕麦,932743,2738730,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-06,10049000,其他燕麦,327279,1004000,千克,澳大利亚,一般贸易,usd,安徽省,0,—
进口,2022-06,10049000,其他燕麦,1144378,3255290,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-06,10049000,其他燕麦,622593,1774700,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0,—
进口,2022-06,10049000,其他燕麦,337941,1008780,千克,澳大利亚,一般贸易,usd,甘肃省,0,—
进口,2022-06,10051000,种用玉米,623,40,千克,菲律宾,其他,usd,北京市,0,—
进口,2022-06,10051000,种用玉米,38277,1115,千克,德国,一般贸易,usd,黑龙江省,0,—
进口,2022-06,10051000,种用玉米,752,45,千克,阿根廷,其他,usd,黑龙江省,0,—
进口,2022-06,10051000,种用玉米,149,3,千克,智利,一般贸易,usd,北京市,0,—
进口,2022-06,10051000,种用玉米,2829,37,千克,智利,其他,usd,北京市,0,—
进口,2022-06,10059000,玉米，种用除外,126753,505000,千克,缅甸,一般贸易,usd,云南省,0,—
进口,2022-06,10059000,玉米，种用除外,58273,160540,千克,老挝,进料加工贸易,usd,云南省,0,—
进口,2022-06,10059000,玉米，种用除外,17622174,49457500,千克,保加利亚,进料加工贸易,usd,内蒙古自治区,0,—
进口,2022-06,10059000,玉米，种用除外,1695917,4725500,千克,俄罗斯联邦,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-06,10059000,玉米，种用除外,92503,833794,千克,俄罗斯联邦,海关特殊监管区域物流货物,usd,黑龙江省,0,—
进口,2022-06,10059000,玉米，种用除外,11928050,35431200,千克,乌克兰,一般贸易,usd,福建省,0,—
进口,2022-06,10059000,玉米，种用除外,17396540,51406700,千克,乌克兰,进料加工贸易,usd,山东省,0,—
进口,2022-06,10059000,玉米，种用除外,685013987,2064240000,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-06,10079000,其他食用高梁,107450,466000,千克,缅甸,边境小额贸易,usd,云南省,0,—
进口,2022-06,10079000,其他食用高梁,14226851,41490000,千克,阿根廷,一般贸易,usd,福建省,0,—
进口,2022-06,10079000,其他食用高梁,48455112,131514000,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-06,10079000,其他食用高梁,18385130,47302600,千克,美国,一般贸易,usd,天津市,0,—
进口,2022-06,10079000,其他食用高梁,51285,156026,千克,美国,一般贸易,usd,上海市,0,—
进口,2022-06,10079000,其他食用高梁,101071810,267580000,千克,美国,一般贸易,usd,福建省,0,—
进口,2022-06,10079000,其他食用高梁,498620,1340310,千克,美国,一般贸易,usd,湖南省,0,—
进口,2022-06,10079000,其他食用高梁,52418558,116851000,千克,美国,一般贸易,usd,广东省,0,—
进口,2022-06,10079000,其他食用高梁,79261403,174400000,千克,美国,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-06,10079000,其他食用高梁,11037510,30881400,千克,澳大利亚,一般贸易,usd,北京市,0,—
进口,2022-06,10079000,其他食用高梁,892653,2448260,千克,澳大利亚,一般贸易,usd,天津市,0,—
进口,2022-06,10079000,其他食用高梁,872612,2482120,千克,澳大利亚,一般贸易,usd,河北省,0,—
进口,2022-06,10079000,其他食用高梁,2365560,6580320,千克,澳大利亚,一般贸易,usd,辽宁省,0,—
进口,2022-06,10079000,其他食用高梁,2585051,7334620,千克,澳大利亚,一般贸易,usd,上海市,0,—
进口,2022-06,10079000,其他食用高梁,6443361,18407300,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-06,10079000,其他食用高梁,3360737,9635630,千克,澳大利亚,一般贸易,usd,安徽省,0,—
进口,2022-06,10079000,其他食用高梁,16410716,48111000,千克,澳大利亚,一般贸易,usd,福建省,0,—
进口,2022-06,10079000,其他食用高梁,4475242,12284000,千克,澳大利亚,一般贸易,usd,山东省,0,—
进口,2022-06,10079000,其他食用高梁,1046566,2994220,千克,澳大利亚,一般贸易,usd,湖南省,0,—
进口,2022-06,10079000,其他食用高梁,1941182,5182050,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-06,10079000,其他食用高梁,381766,971060,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0,—
进口,2022-06,10079000,其他食用高梁,1587996,4593650,千克,澳大利亚,一般贸易,usd,四川省,0,—
进口,2022-06,10079000,其他食用高梁,564998,1494720,千克,澳大利亚,一般贸易,usd,甘肃省,0,—
进口,2022-07,07141020,木薯干,7502,26000,千克,老挝,一般贸易,usd,甘肃省,0,—
进口,2022-07,07141020,木薯干,2520363,8300000,千克,泰国,一般贸易,usd,天津市,0,—
进口,2022-07,07141020,木薯干,59567344,192517000,千克,泰国,一般贸易,usd,江苏省,0,—
进口,2022-07,07141020,木薯干,22339277,72642500,千克,泰国,一般贸易,usd,安徽省,0,—
进口,2022-07,07141020,木薯干,90539253,301110000,千克,泰国,一般贸易,usd,福建省,0,—
进口,2022-07,07141020,木薯干,58221074,192606000,千克,泰国,一般贸易,usd,山东省,0,—
进口,2022-07,07141020,木薯干,2495443,7708640,千克,泰国,一般贸易,usd,广东省,0,—
进口,2022-07,07141020,木薯干,11262534,39460800,千克,泰国,一般贸易,usd,广西壮族自治区,0,—
进口,2022-07,07141020,木薯干,4007291,12835400,千克,越南,一般贸易,usd,北京市,0,—
进口,2022-07,07141020,木薯干,5243851,16453300,千克,越南,一般贸易,usd,江苏省,0,—
进口,2022-07,07141020,木薯干,1324021,4241430,千克,越南,一般贸易,usd,山东省,0,—
进口,2022-07,07141020,木薯干,2813452,9280680,千克,越南,一般贸易,usd,广西壮族自治区,0,—
进口,2022-07,07141020,木薯干,724878,2696940,千克,越南,一般贸易,usd,云南省,0,—
进口,2022-07,07141020,木薯干,220047,942230,千克,越南,边境小额贸易,usd,云南省,0,—
进口,2022-07,10039000,其他大麦,371000,1325000,千克,哈萨克斯坦,一般贸易,usd,浙江省,0,—
进口,2022-07,10039000,其他大麦,317112,1086000,千克,哈萨克斯坦,一般贸易,usd,安徽省,0,—
进口,2022-07,10039000,其他大麦,360869,1300000,千克,哈萨克斯坦,一般贸易,usd,福建省,0,—
进口,2022-07,10039000,其他大麦,422376,1300000,千克,哈萨克斯坦,一般贸易,usd,海南省,0,—
进口,2022-07,10039000,其他大麦,707997,2568300,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0,—
进口,2022-07,10039000,其他大麦,285672,980000,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0,—
进口,2022-07,10039000,其他大麦,510810,1236320,千克,俄罗斯联邦,一般贸易,usd,福建省,0,—
进口,2022-07,10039000,其他大麦,7050674,16775000,千克,阿根廷,一般贸易,usd,上海市,0,—
进口,2022-07,10039000,其他大麦,3782476,9000000,千克,阿根廷,一般贸易,usd,福建省,0,—
进口,2022-07,10041000,种用燕麦,190000,250000,千克,加拿大,一般贸易,usd,北京市,0,—
进口,2022-07,10041000,种用燕麦,53448,47174,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-07,10049000,其他燕麦,831742,2437410,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0,—
进口,2022-07,10049000,其他燕麦,156576,547281,千克,俄罗斯联邦,一般贸易,usd,江苏省,0,—
进口,2022-07,10049000,其他燕麦,1722286,7630550,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0,—
进口,2022-07,10049000,其他燕麦,197467,610890,千克,澳大利亚,一般贸易,usd,天津市,0,—
进口,2022-07,10049000,其他燕麦,1111011,3405570,千克,澳大利亚,一般贸易,usd,河北省,0,—
进口,2022-07,10049000,其他燕麦,702654,2051190,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-07,10049000,其他燕麦,1971763,5349200,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-07,10049000,其他燕麦,1494090,4446800,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0,—
进口,2022-07,10049000,其他燕麦,170820,509910,千克,澳大利亚,一般贸易,usd,甘肃省,0,—
进口,2022-07,10051000,种用玉米,3445,87,千克,日本,一般贸易,usd,上海市,0,—
进口,2022-07,10051000,种用玉米,3909,242,千克,阿根廷,一般贸易,usd,北京市,0,—
进口,2022-07,10051000,种用玉米,5786,70,千克,智利,其他,usd,北京市,0,—
进口,2022-07,10051000,种用玉米,226,91,千克,智利,其他,usd,山东省,0,—
进口,2022-07,10059000,玉米，种用除外,312661,858640,千克,老挝,进料加工贸易,usd,云南省,0,—
进口,2022-07,10059000,玉米，种用除外,4258326,11950000,千克,保加利亚,进料加工贸易,usd,内蒙古自治区,0,—
进口,2022-07,10059000,玉米，种用除外,1650861,4860000,千克,俄罗斯联邦,进料加工贸易,usd,黑龙江省,0,—
进口,2022-07,10059000,玉米，种用除外,1681043,4800000,千克,俄罗斯联邦,进料加工贸易,usd,安徽省,0,—
进口,2022-07,10059000,玉米，种用除外,223500,1500000,千克,俄罗斯联邦,边境小额贸易,usd,黑龙江省,0,—
进口,2022-07,10059000,玉米，种用除外,500506510,1490630000,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-07,10059000,玉米，种用除外,5319425,13299000,千克,美国,一般贸易,usd,福建省,0,—
进口,2022-07,10059000,玉米，种用除外,3752885,9234990,千克,美国,一般贸易,usd,广东省,0,—
进口,2022-07,10071000,种用食用高粱,240,24,千克,法国,其他,usd,北京市,0,—
进口,2022-07,10079000,其他食用高粱,120094,550000,千克,缅甸,一般贸易,usd,云南省,0,—
进口,2022-07,10079000,其他食用高粱,410877,1736050,千克,缅甸,边境小额贸易,usd,云南省,0,—
进口,2022-07,10079000,其他食用高粱,14208320,38650000,千克,阿根廷,一般贸易,usd,北京市,0,—
进口,2022-07,10079000,其他食用高粱,86951873,255900000,千克,阿根廷,一般贸易,usd,福建省,0,—
进口,2022-07,10079000,其他食用高粱,8272823,25200000,千克,阿根廷,一般贸易,usd,广东省,0,—
进口,2022-07,10079000,其他食用高粱,1838405,5600000,千克,阿根廷,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-07,10079000,其他食用高粱,57247761,138801000,千克,美国,一般贸易,usd,北京市,0,—
进口,2022-07,10079000,其他食用高粱,59884,182480,千克,美国,一般贸易,usd,上海市,0,—
进口,2022-07,10079000,其他食用高粱,152055012,400559000,千克,美国,一般贸易,usd,福建省,0,—
进口,2022-07,10079000,其他食用高粱,726167,1951910,千克,美国,一般贸易,usd,湖南省,0,—
进口,2022-07,10079000,其他食用高粱,873030,2460820,千克,美国,一般贸易,usd,广东省,0,—
进口,2022-07,10079000,其他食用高粱,88747132,200652000,千克,美国,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-07,10079000,其他食用高粱,9985115,27532400,千克,澳大利亚,一般贸易,usd,北京市,0,—
进口,2022-07,10079000,其他食用高粱,1076432,2958460,千克,澳大利亚,一般贸易,usd,天津市,0,—
进口,2022-07,10079000,其他食用高粱,1489390,4072470,千克,澳大利亚,一般贸易,usd,河北省,0,—
进口,2022-07,10079000,其他食用高粱,2707901,7274790,千克,澳大利亚,一般贸易,usd,辽宁省,0,—
进口,2022-07,10079000,其他食用高粱,2923543,8232670,千克,澳大利亚,一般贸易,usd,上海市,0,—
进口,2022-07,10079000,其他食用高粱,9688530,27104100,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-07,10079000,其他食用高粱,4732242,13362200,千克,澳大利亚,一般贸易,usd,安徽省,0,—
进口,2022-07,10079000,其他食用高粱,4329217,11914500,千克,澳大利亚,一般贸易,usd,福建省,0,—
进口,2022-07,10079000,其他食用高粱,5532321,15565000,千克,澳大利亚,一般贸易,usd,山东省,0,—
进口,2022-07,10079000,其他食用高粱,1074149,2981430,千克,澳大利亚,一般贸易,usd,湖南省,0,—
进口,2022-07,10079000,其他食用高粱,1551594,4228960,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-07,10079000,其他食用高粱,418706,996920,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0,—
进口,2022-07,10079000,其他食用高粱,18924759,51009800,千克,澳大利亚,一般贸易,usd,海南省,0,—
进口,2022-07,10079000,其他食用高粱,2889251,8228050,千克,澳大利亚,一般贸易,usd,四川省,0,—
进口,2022-07,10079000,其他食用高粱,1582025,4244320,千克,澳大利亚,一般贸易,usd,甘肃省,0,—
进口,2022-07,10079000,其他食用高粱,22014218,63000000,千克,澳大利亚,保税监管场所进出境货物,usd,广东省,0,—
进口,2022-08,07141020,木薯干,24225126,79602100,千克,泰国,一般贸易,usd,江苏省,0,—
进口,2022-08,07141020,木薯干,6276584,20565800,千克,泰国,一般贸易,usd,浙江省,0,—
进口,2022-08,07141020,木薯干,18854265,60348800,千克,泰国,一般贸易,usd,安徽省,0,—
进口,2022-08,07141020,木薯干,4806092,15749800,千克,泰国,一般贸易,usd,福建省,0,—
进口,2022-08,07141020,木薯干,38765169,125752000,千克,泰国,一般贸易,usd,山东省,0,—
进口,2022-08,07141020,木薯干,3114913,10431000,千克,泰国,一般贸易,usd,广西壮族自治区,0,—
进口,2022-08,07141020,木薯干,2517465,7986680,千克,越南,一般贸易,usd,北京市,0,—
进口,2022-08,07141020,木薯干,426539,1416410,千克,越南,一般贸易,usd,江苏省,0,—
进口,2022-08,07141020,木薯干,354305,1130620,千克,越南,一般贸易,usd,山东省,0,—
进口,2022-08,07141020,木薯干,25640,90600,千克,越南,一般贸易,usd,广西壮族自治区,0,—
进口,2022-08,07141020,木薯干,144528,539870,千克,越南,一般贸易,usd,云南省,0,—
进口,2022-08,07141020,木薯干,607594,2146220,千克,越南,边境小额贸易,usd,云南省,0,—
进口,2022-08,10039000,其他大麦,1251996,3900000,千克,哈萨克斯坦,一般贸易,usd,浙江省,0,—
进口,2022-08,10039000,其他大麦,230850,1080000,千克,哈萨克斯坦,一般贸易,usd,安徽省,0,—
进口,2022-08,10039000,其他大麦,914260,2650000,千克,哈萨克斯坦,一般贸易,usd,福建省,0,—
进口,2022-08,10039000,其他大麦,180926,634590,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0,—
进口,2022-08,10039000,其他大麦,571301,1961300,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0,—
进口,2022-08,10039000,其他大麦,69985,262200,千克,哈萨克斯坦,进料加工贸易,usd,新疆维吾尔自治区,0,—
进口,2022-08,10039000,其他大麦,1069963,3063800,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0,—
进口,2022-08,10039000,其他大麦,1516856,5485000,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0,—
进口,2022-08,10039000,其他大麦,199116,580260,千克,俄罗斯联邦,一般贸易,usd,上海市,0,—
进口,2022-08,10039000,其他大麦,10517,25560,千克,俄罗斯联邦,一般贸易,usd,福建省,0,—
进口,2022-08,10039000,其他大麦,550816,1515780,千克,乌克兰,一般贸易,usd,福建省,0,—
进口,2022-08,10039000,其他大麦,7004151,17500000,千克,阿根廷,一般贸易,usd,辽宁省,0,—
进口,2022-08,10039000,其他大麦,4002372,10000000,千克,阿根廷,一般贸易,usd,江苏省,0,—
进口,2022-08,10039000,其他大麦,14178625,32000000,千克,阿根廷,一般贸易,usd,浙江省,0,—
进口,2022-08,10039000,其他大麦,8132477,23577000,千克,阿根廷,一般贸易,usd,福建省,0,—
进口,2022-08,10039000,其他大麦,24284231,59999000,千克,阿根廷,一般贸易,usd,广东省,0,—
进口,2022-08,10039000,其他大麦,32351222,70608800,千克,加拿大,一般贸易,usd,辽宁省,0,—
进口,2022-08,10039000,其他大麦,4619040,14000000,千克,加拿大,一般贸易,usd,福建省,0,—
进口,2022-08,10039000,其他大麦,25873,47450,千克,加拿大,一般贸易,usd,山东省,0,—
进口,2022-08,10041000,种用燕麦,200000,200000,千克,加拿大,一般贸易,usd,北京市,0,—
进口,2022-08,10049000,其他燕麦,42,4,千克,日本,一般贸易,usd,山东省,0,—
进口,2022-08,10049000,其他燕麦,42478,190400,千克,俄罗斯联邦,一般贸易,usd,天津市,0,—
进口,2022-08,10049000,其他燕麦,486367,2073210,千克,俄罗斯联邦,一般贸易,usd,内蒙古自治区,0,—
进口,2022-08,10049000,其他燕麦,40596,144000,千克,俄罗斯联邦,一般贸易,usd,黑龙江省,0,—
进口,2022-08,10049000,其他燕麦,387341,1401020,千克,俄罗斯联邦,一般贸易,usd,福建省,0,—
进口,2022-08,10049000,其他燕麦,482677,1599720,千克,俄罗斯联邦,一般贸易,usd,甘肃省,0,—
进口,2022-08,10049000,其他燕麦,1869555,9105310,千克,俄罗斯联邦,边境小额贸易,usd,内蒙古自治区,0,—
进口,2022-08,10049000,其他燕麦,552564,1619870,千克,澳大利亚,一般贸易,usd,天津市,0,—
进口,2022-08,10049000,其他燕麦,411536,1028840,千克,澳大利亚,一般贸易,usd,上海市,0,—
进口,2022-08,10049000,其他燕麦,923245,2577440,千克,澳大利亚,一般贸易,usd,江苏省,0,—
进口,2022-08,10049000,其他燕麦,2889834,7763330,千克,澳大利亚,一般贸易,usd,广东省,0,—
进口,2022-08,10049000,其他燕麦,1239001,3684000,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0,—
