进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位,商品1996编码
进口,2021-09,10059000,玉米，种用除外,948354815.0,3120778472.0,千克,美国,一般贸易,usd,北京市,0.0,—,
进口,2021-09,10059000,玉米，种用除外,4224714.0,14000000.0,千克,美国,进料加工贸易,usd,山东省,0.0,—,
进口,2021-09,10059000,玉米，种用除外,2123276.0,6000000.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—,
进口,2021-09,10059000,玉米，种用除外,35021666.0,132679631.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,
进口,2021-09,10059000,玉米，种用除外,19677971.0,64070390.0,千克,美国,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—,
进口,2021-09,10079000,其他食用高粱,1871877.0,7100000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—,
进口,2021-09,10079000,其他食用高粱,1981071.0,6000000.0,千克,阿根廷,一般贸易,usd,天津市,0.0,—,
进口,2021-09,10079000,其他食用高粱,40415200.0,123972990.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—,
进口,2021-09,10079000,其他食用高粱,23424990.0,72056070.0,千克,阿根廷,一般贸易,usd,广东省,0.0,—,
进口,2021-09,10079000,其他食用高粱,5404717.0,20500000.0,千克,阿根廷,保税监管场所进出境货物,usd,北京市,0.0,—,
进口,2021-09,10079000,其他食用高粱,4215517.0,15313180.0,千克,阿根廷,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-09,10079000,其他食用高粱,46447646.0,129488251.0,千克,美国,一般贸易,usd,北京市,0.0,—,
进口,2021-09,10079000,其他食用高粱,11996093.0,32361089.0,千克,美国,一般贸易,usd,上海市,0.0,—,
进口,2021-09,10079000,其他食用高粱,27758693.0,76177000.0,千克,美国,一般贸易,usd,福建省,0.0,—,
进口,2021-09,10079000,其他食用高粱,5220711.0,16052840.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,
进口,2021-09,10079000,其他食用高粱,992981.0,3001520.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,
进口,2021-09,10079000,其他食用高粱,362859.0,1248700.0,千克,澳大利亚,一般贸易,usd,黑龙江省,0.0,—,
进口,2021-09,10079000,其他食用高粱,868662.0,2752340.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,
进口,2021-09,10079000,其他食用高粱,5109024.0,15685480.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,
进口,2021-09,10079000,其他食用高粱,476297.0,1493410.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—,
进口,2021-09,10079000,其他食用高粱,1213399.0,3719310.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,
进口,2021-09,10079000,其他食用高粱,1829945.0,6467420.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,
进口,2021-09,10079000,其他食用高粱,2654856.0,8133770.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—,
进口,2021-09,10079000,其他食用高粱,669959.0,2074330.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—,
进口,2021-09,10079000,其他食用高粱,14283215.0,44380130.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,
进口,2021-09,10079000,其他食用高粱,2699658.0,8145980.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—,
进口,2021-09,10079000,其他食用高粱,1134729.0,3245200.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—,
进口,2021-09,10079000,其他食用高粱,16725338.0,49148920.0,千克,澳大利亚,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-09,23033000,酿造及蒸馏过程中的糟粕及残渣,749150.0,2495181.0,千克,美国,进料加工贸易,usd,福建省,0.0,—,
进口,2021-09,23033000,酿造及蒸馏过程中的糟粕及残渣,6114305.0,19799778.0,千克,美国,进料加工贸易,usd,山东省,0.0,—,
进口,2021-09,23033000,酿造及蒸馏过程中的糟粕及残渣,1005286.0,3286640.0,千克,美国,保税监管场所进出境货物,usd,北京市,0.0,—,
进口,2021-09,23033000,酿造及蒸馏过程中的糟粕及残渣,677242.0,2405526.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—,
进口,2021-09,23033000,酿造及蒸馏过程中的糟粕及残渣,409961.0,1273172.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,
进口,2021-09,23033000,酿造及蒸馏过程中的糟粕及残渣,178581.0,542275.0,千克,美国,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—,
进口,2021-09,07141020,木薯干,9596307.0,33765620.0,千克,泰国,一般贸易,usd,北京市,0.0,—,
进口,2021-09,07141020,木薯干,54461755.0,191175406.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,
进口,2021-09,07141020,木薯干,17644274.0,60246476.0,千克,泰国,一般贸易,usd,安徽省,0.0,—,
进口,2021-09,07141020,木薯干,1737720.0,6016473.0,千克,泰国,一般贸易,usd,福建省,0.0,—,
进口,2021-09,07141020,木薯干,36811431.0,128477513.0,千克,泰国,一般贸易,usd,山东省,0.0,—,
进口,2021-09,07141020,木薯干,3537913.0,12108350.0,千克,越南,一般贸易,usd,北京市,0.0,—,
进口,2021-09,07141020,木薯干,1003762.0,3392410.0,千克,越南,一般贸易,usd,江苏省,0.0,—,
进口,2021-09,07141020,木薯干,1571645.0,5379390.0,千克,越南,一般贸易,usd,福建省,0.0,—,
进口,2021-09,07141020,木薯干,2252995.0,7679620.0,千克,越南,一般贸易,usd,江西省,0.0,—,
进口,2021-09,07141020,木薯干,1076809.0,3637060.0,千克,越南,一般贸易,usd,广东省,0.0,—,
进口,2021-09,07141020,木薯干,126010.0,485175.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,
进口,2021-09,07141020,木薯干,9055.0,42780.0,千克,加纳,一般贸易,usd,广东省,0.0,—,
进口,2021-10,07141020,木薯干,15968977.0,55436870.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,
进口,2021-10,07141020,木薯干,6488017.0,22128840.0,千克,泰国,一般贸易,usd,浙江省,0.0,—,
进口,2021-10,07141020,木薯干,10790947.0,37269630.0,千克,泰国,一般贸易,usd,安徽省,0.0,—,
进口,2021-10,07141020,木薯干,1704808.0,5895230.0,千克,泰国,一般贸易,usd,江西省,0.0,—,
进口,2021-10,07141020,木薯干,66150404.0,235418626.0,千克,泰国,一般贸易,usd,山东省,0.0,—,
进口,2021-10,07141020,木薯干,22275.0,57000.0,千克,泰国,海关特殊监管区域物流货物,usd,上海市,0.0,—,
进口,2021-10,07141020,木薯干,1530834.0,5295280.0,千克,越南,一般贸易,usd,江苏省,0.0,—,
进口,2021-10,07141020,木薯干,3716945.0,12727040.0,千克,越南,一般贸易,usd,江西省,0.0,—,
进口,2021-10,07141020,木薯干,104647.0,386150.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,
进口,2021-10,10039000,其他大麦,313984.0,1190250.0,千克,哈萨克斯坦,一般贸易,usd,浙江省,0.0,—,
进口,2021-10,10039000,其他大麦,15396.0,50000.0,千克,哈萨克斯坦,一般贸易,usd,广东省,0.0,—,
进口,2021-10,10039000,其他大麦,271114.0,1106600.0,千克,哈萨克斯坦,一般贸易,usd,陕西省,0.0,—,
进口,2021-10,10039000,其他大麦,237554.0,1086500.0,千克,哈萨克斯坦,一般贸易,usd,甘肃省,0.0,—,
进口,2021-10,10039000,其他大麦,244782.0,1382950.0,千克,哈萨克斯坦,海关特殊监管区域物流货物,usd,新疆维吾尔自治区,0.0,—,
进口,2021-10,10039000,其他大麦,662638.0,1997393.0,千克,丹麦,一般贸易,usd,广东省,0.0,—,
进口,2021-10,10039000,其他大麦,10036978.0,31110435.0,千克,法国,一般贸易,usd,河北省,0.0,—,
进口,2021-10,10039000,其他大麦,16244761.0,58880000.0,千克,法国,一般贸易,usd,上海市,0.0,—,
进口,2021-10,10039000,其他大麦,51469695.0,169618316.0,千克,法国,一般贸易,usd,福建省,0.0,—,
进口,2021-10,10039000,其他大麦,26262006.0,85266091.0,千克,法国,一般贸易,usd,江西省,0.0,—,
进口,2021-10,10039000,其他大麦,3588522.0,11000000.0,千克,法国,一般贸易,usd,山东省,0.0,—,
进口,2021-10,10039000,其他大麦,447156.0,2000000.0,千克,俄罗斯,一般贸易,usd,黑龙江省,0.0,—,
进口,2021-10,10039000,其他大麦,328827.0,1146552.0,千克,俄罗斯,一般贸易,usd,新疆维吾尔自治区,0.0,—,
进口,2021-10,10039000,其他大麦,351603.0,1369850.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—,
进口,2021-10,10039000,其他大麦,16984960.0,61645000.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—,
进口,2021-10,10039000,其他大麦,32471755.0,116802880.0,千克,乌克兰,一般贸易,usd,上海市,0.0,—,
进口,2021-10,10039000,其他大麦,5297451.0,18408232.0,千克,乌克兰,一般贸易,usd,浙江省,0.0,—,
进口,2021-10,10039000,其他大麦,96586651.0,334419102.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,
进口,2021-10,10039000,其他大麦,294129.0,1047320.0,千克,乌克兰,一般贸易,usd,山东省,0.0,—,
进口,2021-10,10039000,其他大麦,32897870.0,115752230.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,
进口,2021-10,10039000,其他大麦,18349708.0,62134330.0,千克,乌克兰,一般贸易,usd,海南省,0.0,—,
进口,2021-10,10039000,其他大麦,159258.0,568780.0,千克,乌克兰,一般贸易,usd,甘肃省,0.0,—,
进口,2021-10,10039000,其他大麦,10756194.0,33000000.0,千克,阿根廷,一般贸易,usd,辽宁省,0.0,—,
进口,2021-10,10039000,其他大麦,10968812.0,33000000.0,千克,阿根廷,一般贸易,usd,江苏省,0.0,—,
进口,2021-10,10039000,其他大麦,18282187.0,58451000.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—,
进口,2021-10,10039000,其他大麦,10111287.0,30000000.0,千克,加拿大,一般贸易,usd,河北省,0.0,—,
进口,2021-10,10039000,其他大麦,17374186.0,59878000.0,千克,加拿大,一般贸易,usd,安徽省,0.0,—,
进口,2021-10,10039000,其他大麦,3231808.0,11450000.0,千克,加拿大,一般贸易,usd,福建省,0.0,—,
进口,2021-10,10039000,其他大麦,6852332.0,20655000.0,千克,加拿大,一般贸易,usd,广东省,0.0,—,
进口,2021-10,10039000,其他大麦,77710.0,235206.0,千克,美国,一般贸易,usd,上海市,0.0,—,
进口,2021-10,10049000,其他燕麦,1.0,0.0,千克,马来西亚,一般贸易,usd,广东省,0.0,—,
进口,2021-10,10049000,其他燕麦,800.0,41.0,千克,中国台湾,一般贸易,usd,北京市,0.0,—,
进口,2021-10,10049000,其他燕麦,86.0,4.0,千克,德国,一般贸易,usd,广东省,0.0,—,
进口,2021-10,10049000,其他燕麦,39153.0,180600.0,千克,俄罗斯,一般贸易,usd,北京市,0.0,—,
进口,2021-10,10049000,其他燕麦,404744.0,1582750.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—,
进口,2021-10,10049000,其他燕麦,35154.0,144000.0,千克,俄罗斯,一般贸易,usd,黑龙江省,0.0,—,
进口,2021-10,10049000,其他燕麦,412702.0,1697340.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—,
进口,2021-10,10049000,其他燕麦,93744.0,384000.0,千克,俄罗斯,边境小额贸易,usd,黑龙江省,0.0,—,
进口,2021-10,10049000,其他燕麦,141.0,3.0,千克,美国,一般贸易,usd,天津市,0.0,—,
进口,2021-10,10049000,其他燕麦,1431460.0,4195370.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,
进口,2021-10,10049000,其他燕麦,804547.0,2384580.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,
进口,2021-10,10049000,其他燕麦,1318970.0,3821120.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,
进口,2021-10,10049000,其他燕麦,1484927.0,4976280.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,
进口,2021-10,10049000,其他燕麦,389484.0,1156640.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,
进口,2021-10,10051000,种用玉米,113.0,2.0,千克,印度,其他,usd,甘肃省,0.0,—,
进口,2021-10,10051000,种用玉米,75.0,15.0,千克,德国,一般贸易,usd,河南省,0.0,—,
进口,2021-10,10051000,种用玉米,319.0,55.0,千克,德国,其他,usd,北京市,0.0,—,
进口,2021-10,10051000,种用玉米,466.0,6.0,千克,智利,一般贸易,usd,北京市,0.0,—,
进口,2021-10,10059000,玉米，种用除外,197374.0,537840.0,千克,缅甸,一般贸易,usd,云南省,0.0,—,
进口,2021-10,10059000,玉米，种用除外,12952.0,40000.0,千克,缅甸,保税监管场所进出境货物,usd,云南省,0.0,—,
进口,2021-10,10059000,玉米，种用除外,11715.0,33000.0,千克,老挝,进料加工贸易,usd,云南省,0.0,—,
进口,2021-10,10059000,玉米，种用除外,118800.0,1080000.0,千克,俄罗斯,进料加工贸易,usd,黑龙江省,0.0,—,
进口,2021-10,10059000,玉米，种用除外,165000.0,1500000.0,千克,俄罗斯,边境小额贸易,usd,黑龙江省,0.0,—,
进口,2021-10,10059000,玉米，种用除外,248992.0,778100.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—,
进口,2021-10,10059000,玉米，种用除外,13153445.0,41500000.0,千克,乌克兰,海关特殊监管区域物流货物,usd,福建省,0.0,—,
进口,2021-10,10059000,玉米，种用除外,341334094.0,1096219654.0,千克,美国,一般贸易,usd,北京市,0.0,—,
进口,2021-10,10059000,玉米，种用除外,680175.0,1829100.0,千克,美国,一般贸易,usd,福建省,0.0,—,
进口,2021-10,10059000,玉米，种用除外,21265631.0,70000000.0,千克,美国,进料加工贸易,usd,山东省,0.0,—,
进口,2021-10,10059000,玉米，种用除外,8423004.0,26862490.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,
进口,2021-10,10059000,玉米，种用除外,19843451.0,61723140.0,千克,美国,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—,
进口,2021-10,10071000,种用食用高粱,21.0,5.0,千克,美国,其他,usd,河北省,0.0,—,
进口,2021-10,10079000,其他食用高粱,10445445.0,32512000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—,
进口,2021-10,10079000,其他食用高粱,11853489.0,33000000.0,千克,阿根廷,一般贸易,usd,天津市,0.0,—,
进口,2021-10,10079000,其他食用高粱,85497466.0,257834070.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—,
进口,2021-10,10079000,其他食用高粱,8178709.0,29300370.0,千克,阿根廷,一般贸易,usd,广东省,0.0,—,
进口,2021-10,10079000,其他食用高粱,15316339.0,43000000.0,千克,美国,一般贸易,usd,北京市,0.0,—,
进口,2021-10,10079000,其他食用高粱,22382171.0,70400000.0,千克,美国,一般贸易,usd,上海市,0.0,—,
进口,2021-10,10079000,其他食用高粱,59446224.0,160995036.0,千克,美国,一般贸易,usd,福建省,0.0,—,
进口,2021-10,10079000,其他食用高粱,7340521.0,19000000.0,千克,美国,一般贸易,usd,广东省,0.0,—,
进口,2021-10,10079000,其他食用高粱,194852.0,428247.0,千克,美国,一般贸易,usd,甘肃省,0.0,—,
进口,2021-10,10079000,其他食用高粱,12615317.0,32653124.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-10,10079000,其他食用高粱,8103293.0,25419590.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,
进口,2021-10,10079000,其他食用高粱,783734.0,2497950.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,
进口,2021-10,10079000,其他食用高粱,155424.0,499870.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,
进口,2021-10,10079000,其他食用高粱,589688.0,1998180.0,千克,澳大利亚,一般贸易,usd,黑龙江省,0.0,—,
进口,2021-10,10079000,其他食用高粱,1188775.0,3717510.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,
进口,2021-10,10079000,其他食用高粱,6464438.0,19846500.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,
进口,2021-10,10079000,其他食用高粱,4996761.0,15541385.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,
进口,2021-10,10079000,其他食用高粱,1657017.0,5943010.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,
进口,2021-10,10079000,其他食用高粱,2660080.0,8170720.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—,
进口,2021-10,10079000,其他食用高粱,379583.0,1179600.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—,
进口,2021-10,10079000,其他食用高粱,18117829.0,55875220.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,
进口,2021-10,10079000,其他食用高粱,1097268.0,3271720.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—,
进口,2021-10,10079000,其他食用高粱,693396.0,2004160.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—,
进口,2021-10,23033000,酿造及蒸馏过程中的糟粕及残渣,10124061.0,34164055.0,千克,美国,进料加工贸易,usd,山东省,0.0,—,
进口,2021-10,23033000,酿造及蒸馏过程中的糟粕及残渣,658186.0,2004046.0,千克,美国,进料加工贸易,usd,广西壮族自治区,0.0,—,
进口,2021-10,23033000,酿造及蒸馏过程中的糟粕及残渣,586798.0,2004047.0,千克,美国,保税监管场所进出境货物,usd,北京市,0.0,—,
进口,2021-10,23033000,酿造及蒸馏过程中的糟粕及残渣,247009.0,863290.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—,
进口,2021-10,23033000,酿造及蒸馏过程中的糟粕及残渣,309984.0,967666.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,
进口,2021-10,23033000,酿造及蒸馏过程中的糟粕及残渣,539625.0,1643051.0,千克,美国,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—,
进口,2021-11,07141020,木薯干,20941027.0,75003912.0,千克,泰国,一般贸易,usd,江苏省,0.0,—,
进口,2021-11,07141020,木薯干,1290607.0,4509030.0,千克,泰国,一般贸易,usd,江西省,0.0,—,
进口,2021-11,07141020,木薯干,31004095.0,111074210.0,千克,泰国,一般贸易,usd,山东省,0.0,—,
进口,2021-11,07141020,木薯干,842246.0,2933630.0,千克,越南,一般贸易,usd,江苏省,0.0,—,
进口,2021-11,07141020,木薯干,1320221.0,4517710.0,千克,越南,一般贸易,usd,江西省,0.0,—,
进口,2021-11,07141020,木薯干,1876600.0,6451680.0,千克,越南,一般贸易,usd,广西壮族自治区,0.0,—,
进口,2021-11,07141020,木薯干,40401.0,166576.0,千克,越南,一般贸易,usd,云南省,0.0,—,
进口,2021-11,07141020,木薯干,303413.0,1218145.0,千克,越南,边境小额贸易,usd,云南省,0.0,—,
进口,2021-11,07141020,木薯干,60026.0,210560.0,千克,坦桑尼亚,一般贸易,usd,山东省,0.0,—,
进口,2021-11,23033000,酿造及蒸馏过程中的糟粕及残渣,54.0,1.0,千克,美国,一般贸易,usd,广东省,0.0,—,
进口,2021-11,23033000,酿造及蒸馏过程中的糟粕及残渣,709787.0,2313617.0,千克,美国,进料加工贸易,usd,福建省,0.0,—,
进口,2021-11,23033000,酿造及蒸馏过程中的糟粕及残渣,6020320.0,20096965.0,千克,美国,进料加工贸易,usd,山东省,0.0,—,
进口,2021-11,23033000,酿造及蒸馏过程中的糟粕及残渣,345024.0,1074846.0,千克,美国,进料加工贸易,usd,广东省,0.0,—,
进口,2021-11,23033000,酿造及蒸馏过程中的糟粕及残渣,2865751.0,8627492.0,千克,美国,进料加工贸易,usd,广西壮族自治区,0.0,—,
进口,2021-11,23033000,酿造及蒸馏过程中的糟粕及残渣,387998.0,1199555.0,千克,美国,保税监管场所进出境货物,usd,北京市,0.0,—,
进口,2021-11,23033000,酿造及蒸馏过程中的糟粕及残渣,1741362.0,5700641.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—,
进口,2021-11,23033000,酿造及蒸馏过程中的糟粕及残渣,131009.0,399225.0,千克,美国,海关特殊监管区域物流货物,usd,湖北省,0.0,—,
进口,2021-11,23033000,酿造及蒸馏过程中的糟粕及残渣,197389.0,613012.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,
进口,2021-11,10039000,其他大麦,946736.0,4157200.0,千克,哈萨克斯坦,一般贸易,usd,新疆维吾尔自治区,0.0,—,
进口,2021-11,10039000,其他大麦,505447.0,2640488.0,千克,哈萨克斯坦,海关特殊监管区域物流货物,usd,新疆维吾尔自治区,0.0,—,
进口,2021-11,10039000,其他大麦,823596.0,2480204.0,千克,丹麦,一般贸易,usd,江苏省,0.0,—,
进口,2021-11,10039000,其他大麦,329157.0,998231.0,千克,丹麦,一般贸易,usd,浙江省,0.0,—,
进口,2021-11,10039000,其他大麦,11244372.0,37433675.0,千克,法国,一般贸易,usd,辽宁省,0.0,—,
进口,2021-11,10039000,其他大麦,7349962.0,24000360.0,千克,法国,一般贸易,usd,江苏省,0.0,—,
进口,2021-11,10039000,其他大麦,9814124.0,30250353.0,千克,法国,一般贸易,usd,浙江省,0.0,—,
进口,2021-11,10039000,其他大麦,19990491.0,65566946.0,千克,法国,一般贸易,usd,安徽省,0.0,—,
进口,2021-11,10039000,其他大麦,71751524.0,247422496.0,千克,法国,一般贸易,usd,福建省,0.0,—,
进口,2021-11,10039000,其他大麦,38757332.0,131800000.0,千克,法国,一般贸易,usd,广东省,0.0,—,
进口,2021-11,10039000,其他大麦,3997499.0,14470000.0,千克,法国,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-11,10039000,其他大麦,226141.0,996692.0,千克,俄罗斯,一般贸易,usd,黑龙江省,0.0,—,
进口,2021-11,10039000,其他大麦,379095.0,1388000.0,千克,俄罗斯,一般贸易,usd,上海市,0.0,—,
进口,2021-11,10039000,其他大麦,472906.0,1616154.0,千克,俄罗斯,一般贸易,usd,四川省,0.0,—,
进口,2021-11,10039000,其他大麦,601953.0,2017350.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—,
进口,2021-11,10039000,其他大麦,36834256.0,123411690.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—,
进口,2021-11,10039000,其他大麦,17746139.0,61227656.0,千克,乌克兰,一般贸易,usd,上海市,0.0,—,
进口,2021-11,10039000,其他大麦,13695792.0,47591765.0,千克,乌克兰,一般贸易,usd,浙江省,0.0,—,
进口,2021-11,10039000,其他大麦,51156652.0,172090905.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,
进口,2021-11,10039000,其他大麦,19260603.0,55000000.0,千克,乌克兰,一般贸易,usd,江西省,0.0,—,
进口,2021-11,10039000,其他大麦,28170518.0,98499695.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,
进口,2021-11,10039000,其他大麦,260694.0,889884.0,千克,乌克兰,一般贸易,usd,海南省,0.0,—,
进口,2021-11,10039000,其他大麦,7195113.0,24995013.0,千克,乌克兰,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-11,10039000,其他大麦,3040588.0,9000000.0,千克,加拿大,一般贸易,usd,江苏省,0.0,—,
进口,2021-11,10039000,其他大麦,11148889.0,33000000.0,千克,加拿大,一般贸易,usd,浙江省,0.0,—,
进口,2021-11,10039000,其他大麦,53764996.0,186332065.0,千克,加拿大,一般贸易,usd,福建省,0.0,—,
进口,2021-11,10039000,其他大麦,10829396.0,33000000.0,千克,加拿大,一般贸易,usd,山东省,0.0,—,
进口,2021-11,10039000,其他大麦,16217289.0,57772770.0,千克,加拿大,一般贸易,usd,广东省,0.0,—,
进口,2021-11,10039000,其他大麦,11628516.0,38170000.0,千克,加拿大,保税监管场所进出境货物,usd,江苏省,0.0,—,
进口,2021-11,10039000,其他大麦,5667931.0,20120000.0,千克,加拿大,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-11,10049000,其他燕麦,707.0,42.0,千克,中国台湾,一般贸易,usd,北京市,0.0,—,
进口,2021-11,10049000,其他燕麦,111.0,5.0,千克,德国,一般贸易,usd,广东省,0.0,—,
进口,2021-11,10049000,其他燕麦,39663.0,103849.0,千克,芬兰,一般贸易,usd,广东省,0.0,—,
进口,2021-11,10049000,其他燕麦,620354.0,2207460.0,千克,俄罗斯,一般贸易,usd,内蒙古自治区,0.0,—,
进口,2021-11,10049000,其他燕麦,98356.0,384000.0,千克,俄罗斯,一般贸易,usd,黑龙江省,0.0,—,
进口,2021-11,10049000,其他燕麦,295560.0,1176300.0,千克,俄罗斯,边境小额贸易,usd,内蒙古自治区,0.0,—,
进口,2021-11,10049000,其他燕麦,41.0,1.0,千克,美国,一般贸易,usd,天津市,0.0,—,
进口,2021-11,10049000,其他燕麦,493869.0,1536270.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,
进口,2021-11,10049000,其他燕麦,493194.0,1500580.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,
进口,2021-11,10049000,其他燕麦,1417218.0,4025720.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,
进口,2021-11,10049000,其他燕麦,251981.0,779700.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,
进口,2021-11,10049000,其他燕麦,1312851.0,4438980.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,
进口,2021-11,10049000,其他燕麦,686856.0,1973540.0,千克,澳大利亚,一般贸易,usd,广西壮族自治区,0.0,—,
进口,2021-11,10049000,其他燕麦,126817.0,400880.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—,
进口,2021-11,10059000,玉米，种用除外,5854522.0,15975070.0,千克,缅甸,一般贸易,usd,云南省,0.0,—,
进口,2021-11,10059000,玉米，种用除外,488836.0,765450.0,千克,南非,一般贸易,usd,北京市,0.0,—,
进口,2021-11,10059000,玉米，种用除外,13640.0,124000.0,千克,俄罗斯,进料加工贸易,usd,黑龙江省,0.0,—,
进口,2021-11,10059000,玉米，种用除外,6389459.0,21267300.0,千克,乌克兰,进料加工贸易,usd,广西壮族自治区,0.0,—,
进口,2021-11,10059000,玉米，种用除外,7989300.0,29731740.0,千克,乌克兰,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—,
进口,2021-11,10059000,玉米，种用除外,205734146.0,664869565.0,千克,美国,一般贸易,usd,北京市,0.0,—,
进口,2021-11,10059000,玉米，种用除外,16755973.0,54546080.0,千克,美国,进料加工贸易,usd,广西壮族自治区,0.0,—,
进口,2021-11,10079000,其他食用高粱,16459963.0,47813000.0,千克,阿根廷,一般贸易,usd,北京市,0.0,—,
进口,2021-11,10079000,其他食用高粱,91158044.0,276735790.0,千克,阿根廷,一般贸易,usd,福建省,0.0,—,
进口,2021-11,10079000,其他食用高粱,9629153.0,28892190.0,千克,阿根廷,一般贸易,usd,广东省,0.0,—,
进口,2021-11,10079000,其他食用高粱,2906490.0,8591000.0,千克,阿根廷,保税监管场所进出境货物,usd,福建省,0.0,—,
进口,2021-11,10079000,其他食用高粱,1704615.0,5039260.0,千克,美国,一般贸易,usd,北京市,0.0,—,
进口,2021-11,10079000,其他食用高粱,189492.0,590035.0,千克,美国,一般贸易,usd,上海市,0.0,—,
进口,2021-11,10079000,其他食用高粱,599182.0,1670626.0,千克,美国,一般贸易,usd,福建省,0.0,—,
进口,2021-11,10079000,其他食用高粱,11013908.0,29500000.0,千克,美国,一般贸易,usd,广东省,0.0,—,
进口,2021-11,10079000,其他食用高粱,8269145.0,22148639.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-11,10079000,其他食用高粱,5927126.0,18603250.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,
进口,2021-11,10079000,其他食用高粱,738180.0,2213260.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,
