scenario,indicator,coef_source,commodity,year,value
C1,water_grey_prod,mh_wld,WHEA,2045,29.734
C1,water_green,mh_wld,WHEA,2045,168.243
C1,water_blue,mh_wld,WHEA,2045,45.058
C1,water_grey,mh_wld,WHEA,2045,27.2719
C1,nitrogen_prod,crop_nfert,WHEA,2045,4.99818
C1,nitrogen_total,crop_nfert,WHEA,2045,4.58431
C1,land_diet,pn_land,WHEA,2045,50.7231
C1,co2_faostat_prod,faostat_chn,WHEA,2046,24.3616
C1,co2_faostat_cons,faostat_chn,WHEA,2046,22.3396
C1,co2_pn_lca,pn_lca,WHEA,2046,202.24
C1,water_green_prod,mh_wld,WHEA,2046,182.999
C1,water_blue_prod,mh_wld,WHEA,2046,49.0099
C1,water_grey_prod,mh_wld,WHEA,2046,29.6639
C1,water_green,mh_wld,WHEA,2046,167.81
C1,water_blue,mh_wld,WHEA,2046,44.9421
C1,water_grey,mh_wld,WHEA,2046,27.2018
C1,nitrogen_prod,crop_nfert,WHEA,2046,4.99481
C1,nitrogen_total,crop_nfert,WHEA,2046,4.58025
C1,land_diet,pn_land,WHEA,2046,50.5927
C1,co2_faostat_prod,faostat_chn,WHEA,2047,24.3021
C1,co2_faostat_cons,faostat_chn,WHEA,2047,22.2802
C1,co2_pn_lca,pn_lca,WHEA,2047,201.701
C1,water_green_prod,mh_wld,WHEA,2047,182.552
C1,water_blue_prod,mh_wld,WHEA,2047,48.8902
C1,water_grey_prod,mh_wld,WHEA,2047,29.5914
C1,water_green,mh_wld,WHEA,2047,167.363
C1,water_blue,mh_wld,WHEA,2047,44.8224
C1,water_grey,mh_wld,WHEA,2047,27.1294
C1,nitrogen_prod,crop_nfert,WHEA,2047,4.99134
C1,nitrogen_total,crop_nfert,WHEA,2047,4.57605
C1,land_diet,pn_land,WHEA,2047,50.458
C1,co2_faostat_prod,faostat_chn,WHEA,2048,24.2409
C1,co2_faostat_cons,faostat_chn,WHEA,2048,22.219
C1,co2_pn_lca,pn_lca,WHEA,2048,201.147
C1,water_green_prod,mh_wld,WHEA,2048,182.092
C1,water_blue_prod,mh_wld,WHEA,2048,48.7671
C1,water_grey_prod,mh_wld,WHEA,2048,29.5169
C1,water_green,mh_wld,WHEA,2048,166.904
C1,water_blue,mh_wld,WHEA,2048,44.6993
C1,water_grey,mh_wld,WHEA,2048,27.0548
C1,nitrogen_prod,crop_nfert,WHEA,2048,4.98777
C1,nitrogen_total,crop_nfert,WHEA,2048,4.57173
C1,land_diet,pn_land,WHEA,2048,50.3194
C1,co2_faostat_prod,faostat_chn,WHEA,2049,24.1782
C1,co2_faostat_cons,faostat_chn,WHEA,2049,22.1562
C1,co2_pn_lca,pn_lca,WHEA,2049,200.579
C1,water_green_prod,mh_wld,WHEA,2049,181.621
C1,water_blue_prod,mh_wld,WHEA,2049,48.6409
C1,water_grey_prod,mh_wld,WHEA,2049,29.4405
C1,water_green,mh_wld,WHEA,2049,166.433
C1,water_blue,mh_wld,WHEA,2049,44.5732
C1,water_grey,mh_wld,WHEA,2049,26.9785
C1,nitrogen_prod,crop_nfert,WHEA,2049,4.98411
C1,nitrogen_total,crop_nfert,WHEA,2049,4.5673
C1,land_diet,pn_land,WHEA,2049,50.1774
C1,co2_faostat_prod,faostat_chn,WHEA,2050,24.1142
C1,co2_faostat_cons,faostat_chn,WHEA,2050,22.0922
C1,co2_pn_lca,pn_lca,WHEA,2050,200
C1,water_green_prod,mh_wld,WHEA,2050,181.14
C1,water_blue_prod,mh_wld,WHEA,2050,48.5121
C1,water_grey_prod,mh_wld,WHEA,2050,29.3626
C1,water_green,mh_wld,WHEA,2050,165.952
C1,water_blue,mh_wld,WHEA,2050,44.4444
C1,water_grey,mh_wld,WHEA,2050,26.9005
C1,nitrogen_prod,crop_nfert,WHEA,2050,4.98038
C1,nitrogen_total,crop_nfert,WHEA,2050,4.56278
C1,land_diet,pn_land,WHEA,2050,50.0324
C1,co2_faostat_prod,faostat_chn,MAIZ,2023,49.1028
C1,co2_faostat_cons,faostat_chn,MAIZ,2023,49.1028
C1,co2_pn_lca,pn_lca,MAIZ,2023,478.319
C1,water_green_prod,mh_wld,MAIZ,2023,273.531
C1,water_blue_prod,mh_wld,MAIZ,2023,23.396
C1,water_grey_prod,mh_wld,MAIZ,2023,56.035
C1,water_green,mh_wld,MAIZ,2023,273.531
C1,water_blue,mh_wld,MAIZ,2023,23.396
C1,water_grey,mh_wld,MAIZ,2023,56.035
C1,nitrogen_prod,crop_nfert,MAIZ,2023,8.38032
C1,nitrogen_total,crop_nfert,MAIZ,2023,8.38032
C1,land_diet,pn_land,MAIZ,2023,84.919
C1,co2_faostat_prod,faostat_chn,MAIZ,2024,50.1364
C1,co2_faostat_cons,faostat_chn,MAIZ,2024,47.8429
C1,co2_pn_lca,pn_lca,MAIZ,2024,466.046
C1,water_green_prod,mh_wld,MAIZ,2024,279.289
C1,water_blue_prod,mh_wld,MAIZ,2024,23.8885
C1,water_grey_prod,mh_wld,MAIZ,2024,57.2145
C1,water_green,mh_wld,MAIZ,2024,266.513
C1,water_blue,mh_wld,MAIZ,2024,22.7957
C1,water_grey,mh_wld,MAIZ,2024,54.5972
C1,nitrogen_prod,crop_nfert,MAIZ,2024,8.48289
C1,nitrogen_total,crop_nfert,MAIZ,2024,8.09485
C1,land_diet,pn_land,MAIZ,2024,82.7401
C1,co2_faostat_prod,faostat_chn,MAIZ,2025,50.8233
C1,co2_faostat_cons,faostat_chn,MAIZ,2025,48.1483
C1,co2_pn_lca,pn_lca,MAIZ,2025,469.021
C1,water_green_prod,mh_wld,MAIZ,2025,283.116
C1,water_blue_prod,mh_wld,MAIZ,2025,24.2158
C1,water_grey_prod,mh_wld,MAIZ,2025,57.9984
C1,water_green,mh_wld,MAIZ,2025,268.214
C1,water_blue,mh_wld,MAIZ,2025,22.9412
C1,water_grey,mh_wld,MAIZ,2025,54.9457
C1,nitrogen_prod,crop_nfert,MAIZ,2025,8.48336
C1,nitrogen_total,crop_nfert,MAIZ,2025,8.03684
C1,land_diet,pn_land,MAIZ,2025,83.2682
C1,co2_faostat_prod,faostat_chn,MAIZ,2026,51.5119
C1,co2_faostat_cons,faostat_chn,MAIZ,2026,48.4636
C1,co2_pn_lca,pn_lca,MAIZ,2026,472.093
C1,water_green_prod,mh_wld,MAIZ,2026,286.952
C1,water_blue_prod,mh_wld,MAIZ,2026,24.5439
C1,water_grey_prod,mh_wld,MAIZ,2026,58.7842
C1,water_green,mh_wld,MAIZ,2026,269.971
C1,water_blue,mh_wld,MAIZ,2026,23.0915
C1,water_grey,mh_wld,MAIZ,2026,55.3055
C1,nitrogen_prod,crop_nfert,MAIZ,2026,8.48383
C1,nitrogen_total,crop_nfert,MAIZ,2026,7.98178
C1,land_diet,pn_land,MAIZ,2026,83.8135
C1,co2_faostat_prod,faostat_chn,MAIZ,2027,52.2014
C1,co2_faostat_cons,faostat_chn,MAIZ,2027,49.9265
C1,co2_pn_lca,pn_lca,MAIZ,2027,486.343
C1,water_green_prod,mh_wld,MAIZ,2027,290.792
C1,water_blue_prod,mh_wld,MAIZ,2027,24.8724
C1,water_grey_prod,mh_wld,MAIZ,2027,59.571
C1,water_green,mh_wld,MAIZ,2027,278.12
C1,water_blue,mh_wld,MAIZ,2027,23.7885
C1,water_grey,mh_wld,MAIZ,2027,56.975
C1,nitrogen_prod,crop_nfert,MAIZ,2027,8.4843
C1,nitrogen_total,crop_nfert,MAIZ,2027,8.11457
C1,land_diet,pn_land,MAIZ,2027,86.3435
C1,co2_faostat_prod,faostat_chn,MAIZ,2028,52.8905
C1,co2_faostat_cons,faostat_chn,MAIZ,2028,50.4543
C1,co2_pn_lca,pn_lca,MAIZ,2028,491.484
C1,water_green_prod,mh_wld,MAIZ,2028,294.631
C1,water_blue_prod,mh_wld,MAIZ,2028,25.2008
C1,water_grey_prod,mh_wld,MAIZ,2028,60.3574
C1,water_green,mh_wld,MAIZ,2028,281.06
C1,water_blue,mh_wld,MAIZ,2028,24.04
C1,water_grey,mh_wld,MAIZ,2028,57.5773
C1,nitrogen_prod,crop_nfert,MAIZ,2028,8.48476
C1,nitrogen_total,crop_nfert,MAIZ,2028,8.09395
C1,land_diet,pn_land,MAIZ,2028,87.2563
C1,co2_faostat_prod,faostat_chn,MAIZ,2029,53.5785
C1,co2_faostat_cons,faostat_chn,MAIZ,2029,50.8262
C1,co2_pn_lca,pn_lca,MAIZ,2029,495.107
C1,water_green_prod,mh_wld,MAIZ,2029,298.464
C1,water_blue_prod,mh_wld,MAIZ,2029,25.5286
C1,water_grey_prod,mh_wld,MAIZ,2029,61.1425
C1,water_green,mh_wld,MAIZ,2029,283.132
C1,water_blue,mh_wld,MAIZ,2029,24.2172
C1,water_grey,mh_wld,MAIZ,2029,58.0017
C1,nitrogen_prod,crop_nfert,MAIZ,2029,8.48523
C1,nitrogen_total,crop_nfert,MAIZ,2029,8.04935
C1,land_diet,pn_land,MAIZ,2029,87.8995
C1,co2_faostat_prod,faostat_chn,MAIZ,2030,54.2642
C1,co2_faostat_cons,faostat_chn,MAIZ,2030,51.1489
C1,co2_pn_lca,pn_lca,MAIZ,2030,498.25
C1,water_green_prod,mh_wld,MAIZ,2030,302.284
C1,water_blue_prod,mh_wld,MAIZ,2030,25.8553
C1,water_grey_prod,mh_wld,MAIZ,2030,61.9251
C1,water_green,mh_wld,MAIZ,2030,284.929
C1,water_blue,mh_wld,MAIZ,2030,24.3709
C1,water_grey,mh_wld,MAIZ,2030,58.3699
C1,nitrogen_prod,crop_nfert,MAIZ,2030,8.4857
C1,nitrogen_total,crop_nfert,MAIZ,2030,7.99852
C1,land_diet,pn_land,MAIZ,2030,88.4574
C1,co2_faostat_prod,faostat_chn,MAIZ,2031,54.2794
C1,co2_faostat_cons,faostat_chn,MAIZ,2031,51.1056
C1,co2_pn_lca,pn_lca,MAIZ,2031,497.828
C1,water_green_prod,mh_wld,MAIZ,2031,302.368
C1,water_blue_prod,mh_wld,MAIZ,2031,25.8626
C1,water_grey_prod,mh_wld,MAIZ,2031,61.9424
C1,water_green,mh_wld,MAIZ,2031,284.688
C1,water_blue,mh_wld,MAIZ,2031,24.3503
C1,water_grey,mh_wld,MAIZ,2031,58.3205
C1,nitrogen_prod,crop_nfert,MAIZ,2031,8.48193
C1,nitrogen_total,crop_nfert,MAIZ,2031,7.98596
C1,land_diet,pn_land,MAIZ,2031,88.3826
C1,co2_faostat_prod,faostat_chn,MAIZ,2032,54.2814
C1,co2_faostat_cons,faostat_chn,MAIZ,2032,51.0752
C1,co2_pn_lca,pn_lca,MAIZ,2032,497.533
C1,water_green_prod,mh_wld,MAIZ,2032,302.379
C1,water_blue_prod,mh_wld,MAIZ,2032,25.8635
C1,water_grey_prod,mh_wld,MAIZ,2032,61.9447
C1,water_green,mh_wld,MAIZ,2032,284.519
C1,water_blue,mh_wld,MAIZ,2032,24.3358
C1,water_grey,mh_wld,MAIZ,2032,58.2858
C1,nitrogen_prod,crop_nfert,MAIZ,2032,8.47816
C1,nitrogen_total,crop_nfert,MAIZ,2032,7.97738
C1,land_diet,pn_land,MAIZ,2032,88.33
C1,co2_faostat_prod,faostat_chn,MAIZ,2033,54.2686
C1,co2_faostat_cons,faostat_chn,MAIZ,2033,51.0313
C1,co2_pn_lca,pn_lca,MAIZ,2033,497.105
C1,water_green_prod,mh_wld,MAIZ,2033,302.308
C1,water_blue_prod,mh_wld,MAIZ,2033,25.8574
C1,water_grey_prod,mh_wld,MAIZ,2033,61.9301
C1,water_green,mh_wld,MAIZ,2033,284.274
C1,water_blue,mh_wld,MAIZ,2033,24.3149
C1,water_grey,mh_wld,MAIZ,2033,58.2357
C1,nitrogen_prod,crop_nfert,MAIZ,2033,8.47439
C1,nitrogen_total,crop_nfert,MAIZ,2033,7.96886
C1,land_diet,pn_land,MAIZ,2033,88.2541
C1,co2_faostat_prod,faostat_chn,MAIZ,2034,54.2555
C1,co2_faostat_cons,faostat_chn,MAIZ,2034,50.9769
C1,co2_pn_lca,pn_lca,MAIZ,2034,496.575
C1,water_green_prod,mh_wld,MAIZ,2034,302.235
C1,water_blue_prod,mh_wld,MAIZ,2034,25.8511
C1,water_grey_prod,mh_wld,MAIZ,2034,61.9151
C1,water_green,mh_wld,MAIZ,2034,283.971
C1,water_blue,mh_wld,MAIZ,2034,24.289
C1,water_grey,mh_wld,MAIZ,2034,58.1737
C1,nitrogen_prod,crop_nfert,MAIZ,2034,8.47306
C1,nitrogen_total,crop_nfert,MAIZ,2034,7.96105
C1,land_diet,pn_land,MAIZ,2034,88.1601
C1,co2_faostat_prod,faostat_chn,MAIZ,2035,54.2249
C1,co2_faostat_cons,faostat_chn,MAIZ,2035,50.9089
C1,co2_pn_lca,pn_lca,MAIZ,2035,495.913
C1,water_green_prod,mh_wld,MAIZ,2035,302.064
C1,water_blue_prod,mh_wld,MAIZ,2035,25.8366
C1,water_grey_prod,mh_wld,MAIZ,2035,61.8801
C1,water_green,mh_wld,MAIZ,2035,283.593
C1,water_blue,mh_wld,MAIZ,2035,24.2566
C1,water_grey,mh_wld,MAIZ,2035,58.0961
C1,nitrogen_prod,crop_nfert,MAIZ,2035,8.47173
C1,nitrogen_total,crop_nfert,MAIZ,2035,7.95367
C1,land_diet,pn_land,MAIZ,2035,88.0425
C1,co2_faostat_prod,faostat_chn,MAIZ,2036,54.1824
C1,co2_faostat_cons,faostat_chn,MAIZ,2036,51.1601
C1,co2_pn_lca,pn_lca,MAIZ,2036,498.36
C1,water_green_prod,mh_wld,MAIZ,2036,301.828
C1,water_blue_prod,mh_wld,MAIZ,2036,25.8163
C1,water_grey_prod,mh_wld,MAIZ,2036,61.8317
C1,water_green,mh_wld,MAIZ,2036,284.992
C1,water_blue,mh_wld,MAIZ,2036,24.3763
C1,water_grey,mh_wld,MAIZ,2036,58.3827
C1,nitrogen_prod,crop_nfert,MAIZ,2036,8.47023
C1,nitrogen_total,crop_nfert,MAIZ,2036,7.99776
C1,land_diet,pn_land,MAIZ,2036,88.4769
C1,co2_faostat_prod,faostat_chn,MAIZ,2037,54.1294
C1,co2_faostat_cons,faostat_chn,MAIZ,2037,51.3983
C1,co2_pn_lca,pn_lca,MAIZ,2037,500.68
C1,water_green_prod,mh_wld,MAIZ,2037,301.532
C1,water_blue_prod,mh_wld,MAIZ,2037,25.791
C1,water_grey_prod,mh_wld,MAIZ,2037,61.7711
C1,water_green,mh_wld,MAIZ,2037,286.319
C1,water_blue,mh_wld,MAIZ,2037,24.4898
C1,water_grey,mh_wld,MAIZ,2037,58.6546
C1,nitrogen_prod,crop_nfert,MAIZ,2037,8.46859
C1,nitrogen_total,crop_nfert,MAIZ,2037,8.04132
C1,land_diet,pn_land,MAIZ,2037,88.8889
C1,co2_faostat_prod,faostat_chn,MAIZ,2038,54.0669
C1,co2_faostat_cons,faostat_chn,MAIZ,2038,51.626
C1,co2_pn_lca,pn_lca,MAIZ,2038,502.898
C1,water_green_prod,mh_wld,MAIZ,2038,301.185
C1,water_blue_prod,mh_wld,MAIZ,2038,25.7613
C1,water_grey_prod,mh_wld,MAIZ,2038,61.6999
C1,water_green,mh_wld,MAIZ,2038,287.587
C1,water_blue,mh_wld,MAIZ,2038,24.5983
C1,water_grey,mh_wld,MAIZ,2038,58.9144
C1,nitrogen_prod,crop_nfert,MAIZ,2038,8.46685
C1,nitrogen_total,crop_nfert,MAIZ,2038,8.08461
C1,land_diet,pn_land,MAIZ,2038,89.2827
C1,co2_faostat_prod,faostat_chn,MAIZ,2039,53.9962
C1,co2_faostat_cons,faostat_chn,MAIZ,2039,51.845
C1,co2_pn_lca,pn_lca,MAIZ,2039,505.031
C1,water_green_prod,mh_wld,MAIZ,2039,300.79
C1,water_blue_prod,mh_wld,MAIZ,2039,25.7276
C1,water_grey_prod,mh_wld,MAIZ,2039,61.6192
C1,water_green,mh_wld,MAIZ,2039,288.807
C1,water_blue,mh_wld,MAIZ,2039,24.7026
C1,water_grey,mh_wld,MAIZ,2039,59.1643
C1,nitrogen_prod,crop_nfert,MAIZ,2039,8.46502
C1,nitrogen_total,crop_nfert,MAIZ,2039,8.12778
C1,land_diet,pn_land,MAIZ,2039,89.6613
C1,co2_faostat_prod,faostat_chn,MAIZ,2040,53.918
C1,co2_faostat_cons,faostat_chn,MAIZ,2040,52.0564
C1,co2_pn_lca,pn_lca,MAIZ,2040,507.09
C1,water_green_prod,mh_wld,MAIZ,2040,300.355
C1,water_blue_prod,mh_wld,MAIZ,2040,25.6903
C1,water_grey_prod,mh_wld,MAIZ,2040,61.5299
C1,water_green,mh_wld,MAIZ,2040,289.985
C1,water_blue,mh_wld,MAIZ,2040,24.8033
C1,water_grey,mh_wld,MAIZ,2040,59.4055
C1,nitrogen_prod,crop_nfert,MAIZ,2040,8.46313
C1,nitrogen_total,crop_nfert,MAIZ,2040,8.17092
C1,land_diet,pn_land,MAIZ,2040,90.0269
C1,co2_faostat_prod,faostat_chn,MAIZ,2041,53.8332
C1,co2_faostat_cons,faostat_chn,MAIZ,2041,52.2625
C1,co2_pn_lca,pn_lca,MAIZ,2041,509.098
C1,water_green_prod,mh_wld,MAIZ,2041,299.883
C1,water_blue_prod,mh_wld,MAIZ,2041,25.6499
C1,water_grey_prod,mh_wld,MAIZ,2041,61.4332
C1,water_green,mh_wld,MAIZ,2041,291.133
C1,water_blue,mh_wld,MAIZ,2041,24.9015
C1,water_grey,mh_wld,MAIZ,2041,59.6407
C1,nitrogen_prod,crop_nfert,MAIZ,2041,8.46117
C1,nitrogen_total,crop_nfert,MAIZ,2041,8.21429
C1,land_diet,pn_land,MAIZ,2041,90.3833
C1,co2_faostat_prod,faostat_chn,MAIZ,2042,53.7426
C1,co2_faostat_cons,faostat_chn,MAIZ,2042,52.4617
C1,co2_pn_lca,pn_lca,MAIZ,2042,511.038
C1,water_green_prod,mh_wld,MAIZ,2042,299.378
C1,water_blue_prod,mh_wld,MAIZ,2042,25.6068
C1,water_grey_prod,mh_wld,MAIZ,2042,61.3298
C1,water_green,mh_wld,MAIZ,2042,292.242
C1,water_blue,mh_wld,MAIZ,2042,24.9964
C1,water_grey,mh_wld,MAIZ,2042,59.868
C1,nitrogen_prod,crop_nfert,MAIZ,2042,8.45918
C1,nitrogen_total,crop_nfert,MAIZ,2042,8.25756
C1,land_diet,pn_land,MAIZ,2042,90.7278
C1,co2_faostat_prod,faostat_chn,MAIZ,2043,53.6468
C1,co2_faostat_cons,faostat_chn,MAIZ,2043,52.6543
C1,co2_pn_lca,pn_lca,MAIZ,2043,512.915
C1,water_green_prod,mh_wld,MAIZ,2043,298.844
C1,water_blue_prod,mh_wld,MAIZ,2043,25.5611
C1,water_grey_prod,mh_wld,MAIZ,2043,61.2204
C1,water_green,mh_wld,MAIZ,2043,293.315
C1,water_blue,mh_wld,MAIZ,2043,25.0882
C1,water_grey,mh_wld,MAIZ,2043,60.0879
C1,nitrogen_prod,crop_nfert,MAIZ,2043,8.45715
C1,nitrogen_total,crop_nfert,MAIZ,2043,8.30069
C1,land_diet,pn_land,MAIZ,2043,91.061
C1,co2_faostat_prod,faostat_chn,MAIZ,2044,53.5463
C1,co2_faostat_cons,faostat_chn,MAIZ,2044,52.8406
C1,co2_pn_lca,pn_lca,MAIZ,2044,514.73
C1,water_green_prod,mh_wld,MAIZ,2044,298.284
C1,water_blue_prod,mh_wld,MAIZ,2044,25.5132
C1,water_grey_prod,mh_wld,MAIZ,2044,61.1058
C1,water_green,mh_wld,MAIZ,2044,294.353
C1,water_blue,mh_wld,MAIZ,2044,25.177
C1,water_grey,mh_wld,MAIZ,2044,60.3005
C1,nitrogen_prod,crop_nfert,MAIZ,2044,8.45509
C1,nitrogen_total,crop_nfert,MAIZ,2044,8.34366
C1,land_diet,pn_land,MAIZ,2044,91.3832
C1,co2_faostat_prod,faostat_chn,MAIZ,2045,53.4418
C1,co2_faostat_cons,faostat_chn,MAIZ,2045,53.0193
C1,co2_pn_lca,pn_lca,MAIZ,2045,516.47
C1,water_green_prod,mh_wld,MAIZ,2045,297.702
C1,water_blue_prod,mh_wld,MAIZ,2045,25.4634
C1,water_grey_prod,mh_wld,MAIZ,2045,60.9865
C1,water_green,mh_wld,MAIZ,2045,295.348
C1,water_blue,mh_wld,MAIZ,2045,25.2621
C1,water_grey,mh_wld,MAIZ,2045,60.5043
C1,nitrogen_prod,crop_nfert,MAIZ,2045,8.45301
C1,nitrogen_total,crop_nfert,MAIZ,2045,8.38618
C1,land_diet,pn_land,MAIZ,2045,91.6921
C1,co2_faostat_prod,faostat_chn,MAIZ,2046,53.3336
C1,co2_faostat_cons,faostat_chn,MAIZ,2046,53.1918
C1,co2_pn_lca,pn_lca,MAIZ,2046,518.151
C1,water_green_prod,mh_wld,MAIZ,2046,297.1
C1,water_blue_prod,mh_wld,MAIZ,2046,25.4119
C1,water_grey_prod,mh_wld,MAIZ,2046,60.8631
C1,water_green,mh_wld,MAIZ,2046,296.31
C1,water_blue,mh_wld,MAIZ,2046,25.3443
C1,water_grey,mh_wld,MAIZ,2046,60.7013
C1,nitrogen_prod,crop_nfert,MAIZ,2046,8.45091
C1,nitrogen_total,crop_nfert,MAIZ,2046,8.42844
C1,land_diet,pn_land,MAIZ,2046,91.9906
C1,co2_faostat_prod,faostat_chn,MAIZ,2047,53.2222
C1,co2_faostat_cons,faostat_chn,MAIZ,2047,53.3576
C1,co2_pn_lca,pn_lca,MAIZ,2047,519.766
C1,water_green_prod,mh_wld,MAIZ,2047,296.479
C1,water_blue_prod,mh_wld,MAIZ,2047,25.3588
C1,water_grey_prod,mh_wld,MAIZ,2047,60.736
C1,water_green,mh_wld,MAIZ,2047,297.233
C1,water_blue,mh_wld,MAIZ,2047,25.4233
C1,water_grey,mh_wld,MAIZ,2047,60.8904
C1,nitrogen_prod,crop_nfert,MAIZ,2047,8.44879
C1,nitrogen_total,crop_nfert,MAIZ,2047,8.47028
C1,land_diet,pn_land,MAIZ,2047,92.2773
C1,co2_faostat_prod,faostat_chn,MAIZ,2048,53.108
C1,co2_faostat_cons,faostat_chn,MAIZ,2048,53.5166
C1,co2_pn_lca,pn_lca,MAIZ,2048,521.314
C1,water_green_prod,mh_wld,MAIZ,2048,295.843
C1,water_blue_prod,mh_wld,MAIZ,2048,25.3044
C1,water_grey_prod,mh_wld,MAIZ,2048,60.6056
C1,water_green,mh_wld,MAIZ,2048,298.119
C1,water_blue,mh_wld,MAIZ,2048,25.4991
C1,water_grey,mh_wld,MAIZ,2048,61.0719
C1,nitrogen_prod,crop_nfert,MAIZ,2048,8.44667
C1,nitrogen_total,crop_nfert,MAIZ,2048,8.51165
C1,land_diet,pn_land,MAIZ,2048,92.5522
C1,co2_faostat_prod,faostat_chn,MAIZ,2049,52.9913
C1,co2_faostat_cons,faostat_chn,MAIZ,2049,53.6683
C1,co2_pn_lca,pn_lca,MAIZ,2049,522.792
C1,water_green_prod,mh_wld,MAIZ,2049,295.193
C1,water_blue_prod,mh_wld,MAIZ,2049,25.2488
C1,water_grey_prod,mh_wld,MAIZ,2049,60.4724
C1,water_green,mh_wld,MAIZ,2049,298.964
C1,water_blue,mh_wld,MAIZ,2049,25.5714
C1,water_grey,mh_wld,MAIZ,2049,61.245
C1,nitrogen_prod,crop_nfert,MAIZ,2049,8.44454
C1,nitrogen_total,crop_nfert,MAIZ,2049,8.55242
C1,land_diet,pn_land,MAIZ,2049,92.8145
C1,co2_faostat_prod,faostat_chn,MAIZ,2050,52.8724
C1,co2_faostat_cons,faostat_chn,MAIZ,2050,53.8124
C1,co2_pn_lca,pn_lca,MAIZ,2050,524.196
C1,water_green_prod,mh_wld,MAIZ,2050,294.53
C1,water_blue_prod,mh_wld,MAIZ,2050,25.1921
C1,water_grey_prod,mh_wld,MAIZ,2050,60.3367
C1,water_green,mh_wld,MAIZ,2050,299.767
C1,water_blue,mh_wld,MAIZ,2050,25.64
C1,water_grey,mh_wld,MAIZ,2050,61.4095
C1,nitrogen_prod,crop_nfert,MAIZ,2050,8.4424
C1,nitrogen_total,crop_nfert,MAIZ,2050,8.5925
C1,land_diet,pn_land,MAIZ,2050,93.0639
C1,co2_faostat_gap,faostat_missing,POTA,2023,0
C1,co2_pn_lca,pn_lca,POTA,2023,42.5475
C1,water_green_prod,mh_wld,POTA,2023,17.4765
C1,water_blue_prod,mh_wld,POTA,2023,3.0195
C1,water_grey_prod,mh_wld,POTA,2023,5.7645
C1,water_green,mh_wld,POTA,2023,17.4765
C1,water_blue,mh_wld,POTA,2023,3.0195
C1,water_grey,mh_wld,POTA,2023,5.7645
C1,nitrogen_prod,crop_nfert,POTA,2023,0.67804
C1,nitrogen_total,crop_nfert,POTA,2023,0.67804
C1,land_diet,pn_land,POTA,2023,8.052
C1,co2_faostat_gap,faostat_missing,POTA,2024,0
C1,co2_pn_lca,pn_lca,POTA,2024,44.175
C1,water_green_prod,mh_wld,POTA,2024,18.145
C1,water_blue_prod,mh_wld,POTA,2024,3.135
C1,water_grey_prod,mh_wld,POTA,2024,5.985
C1,water_green,mh_wld,POTA,2024,18.145
C1,water_blue,mh_wld,POTA,2024,3.135
C1,water_grey,mh_wld,POTA,2024,5.985
C1,nitrogen_prod,crop_nfert,POTA,2024,0.69278
C1,nitrogen_total,crop_nfert,POTA,2024,0.69278
C1,land_diet,pn_land,POTA,2024,8.36
C1,co2_faostat_gap,faostat_missing,POTA,2025,0
C1,co2_pn_lca,pn_lca,POTA,2025,44.4758
C1,water_green_prod,mh_wld,POTA,2025,18.2685
C1,water_blue_prod,mh_wld,POTA,2025,3.15635
C1,water_grey_prod,mh_wld,POTA,2025,6.02575
C1,water_green,mh_wld,POTA,2025,18.2685
C1,water_blue,mh_wld,POTA,2025,3.15635
C1,water_grey,mh_wld,POTA,2025,6.02575
C1,nitrogen_prod,crop_nfert,POTA,2025,0.693676
C1,nitrogen_total,crop_nfert,POTA,2025,0.693676
C1,land_diet,pn_land,POTA,2025,8.41692
C1,co2_faostat_gap,faostat_missing,POTA,2026,0
C1,co2_pn_lca,pn_lca,POTA,2026,44.7571
C1,water_green_prod,mh_wld,POTA,2026,18.3841
C1,water_blue_prod,mh_wld,POTA,2026,3.17631
C1,water_grey_prod,mh_wld,POTA,2026,6.06386
C1,water_green,mh_wld,POTA,2026,18.3841
C1,water_blue,mh_wld,POTA,2026,3.17631
C1,water_grey,mh_wld,POTA,2026,6.06386
C1,nitrogen_prod,crop_nfert,POTA,2026,0.694517
C1,nitrogen_total,crop_nfert,POTA,2026,0.694517
C1,land_diet,pn_land,POTA,2026,8.47016
C1,co2_faostat_gap,faostat_missing,POTA,2027,0
C1,co2_pn_lca,pn_lca,POTA,2027,45.0189
C1,water_green_prod,mh_wld,POTA,2027,18.4917
C1,water_blue_prod,mh_wld,POTA,2027,3.19489
C1,water_grey_prod,mh_wld,POTA,2027,6.09934
C1,water_green,mh_wld,POTA,2027,18.4917
C1,water_blue,mh_wld,POTA,2027,3.19489
C1,water_grey,mh_wld,POTA,2027,6.09934
C1,nitrogen_prod,crop_nfert,POTA,2027,0.695309
C1,nitrogen_total,crop_nfert,POTA,2027,0.695309
C1,land_diet,pn_land,POTA,2027,8.51971
C1,co2_faostat_gap,faostat_missing,POTA,2028,0
C1,co2_pn_lca,pn_lca,POTA,2028,45.261
C1,water_green_prod,mh_wld,POTA,2028,18.5911
C1,water_blue_prod,mh_wld,POTA,2028,3.21207
C1,water_grey_prod,mh_wld,POTA,2028,6.13214
C1,water_green,mh_wld,POTA,2028,18.5911
C1,water_blue,mh_wld,POTA,2028,3.21207
C1,water_grey,mh_wld,POTA,2028,6.13214
C1,nitrogen_prod,crop_nfert,POTA,2028,0.696056
C1,nitrogen_total,crop_nfert,POTA,2028,0.696056
C1,land_diet,pn_land,POTA,2028,8.56553
