scenario,commodity,year,production,net_import,supply_available,domestic_demand_total,food_demand_total,balance_error,balance_error_pct_of_use
A2,OTGR,2031,3820.85,275.318,4096.17,4096.17,157.903,-9.09495e-13,-2.22036e-14
A2,OTGR,2032,3821.6,283.636,4105.23,4105.23,157.025,9.09495e-13,2.21545e-14
A2,OTGR,2033,3822.35,292.52,4114.87,4114.87,156.116,0,0
A2,OTGR,2034,3825.85,299.262,4125.11,4125.11,155.173,0,0
A2,OTGR,2035,3829.36,306.525,4135.88,4135.88,154.205,-9.09495e-13,-2.19903e-14
A2,OTGR,2036,3832.86,313.503,4146.37,4146.37,153.366,-1.81899e-12,-4.38695e-14
A2,OTGR,2037,3836.38,319.597,4155.97,4155.97,152.503,-9.09495e-13,-2.1884e-14
A2,OTGR,2038,3839.89,325.021,4164.91,4164.91,151.607,0,0
A2,OTGR,2039,3843.41,329.928,4173.34,4173.34,150.682,-9.09495e-13,-2.1793e-14
A2,OTGR,2040,3846.93,334.442,4181.37,4181.37,149.719,-9.09495e-13,-2.17511e-14
A2,OTGR,2041,3850.46,338.722,4189.18,4189.18,148.86,0,0
A2,OTGR,2042,3853.98,342.686,4196.67,4196.67,147.972,9.09495e-13,2.16718e-14
A2,OTGR,2043,3857.51,346.365,4203.88,4203.88,147.05,-1.81899e-12,-4.32693e-14
A2,OTGR,2044,3861.05,349.792,4210.84,4210.84,146.094,9.09495e-13,2.15989e-14
A2,OTGR,2045,3864.59,352.859,4217.44,4217.44,145.098,0,0
A2,OTGR,2046,3868.13,355.735,4223.86,4223.86,144.091,-9.09495e-13,-2.15323e-14
A2,OTGR,2047,3871.67,358.391,4230.06,4230.06,143.033,-9.09495e-13,-2.15007e-14
A2,OTGR,2048,3875.22,360.841,4236.06,4236.06,141.925,9.09495e-13,2.14703e-14
A2,OTGR,2049,3878.77,363.073,4241.84,4241.84,140.757,-9.09495e-13,-2.1441e-14
A2,OTGR,2050,3882.32,365.091,4247.41,4247.41,139.528,0,0
A2,SORG,2023,318,485.8,803.8,803.8,67,-1.13687e-13,-1.41437e-14
A2,SORG,2024,314,865.5,1179.5,1179.5,65,0,0
A2,SORG,2025,314.35,864.847,1179.2,1179.2,64.5537,-4.54747e-13,-3.85642e-14
A2,SORG,2026,314.624,864.939,1179.56,1179.56,64.1956,0,0
A2,SORG,2027,314.821,865.451,1180.27,1180.27,63.8562,6.82121e-13,5.77936e-14
A2,SORG,2028,314.94,866.259,1181.2,1181.2,63.5077,-4.54747e-13,-3.84988e-14
A2,SORG,2029,314.977,867.509,1182.49,1182.49,63.1508,0,0
A2,SORG,2030,314.931,869.029,1183.96,1183.96,62.7863,2.27374e-13,1.92045e-14
A2,SORG,2031,314.795,869.116,1183.91,1183.91,62.4885,-4.54747e-13,-3.84106e-14
A2,SORG,2032,314.568,868.932,1183.5,1183.5,62.1918,0,0
A2,SORG,2033,314.242,868.949,1183.19,1183.19,61.8937,-2.27374e-13,-1.9217e-14
A2,SORG,2034,313.812,869.167,1182.98,1182.98,61.5943,-2.27374e-13,-1.92204e-14
A2,SORG,2035,313.271,869.581,1182.85,1182.85,61.2975,-2.27374e-13,-1.92225e-14
A2,SORG,2036,312.633,870.215,1182.85,1182.85,61.0504,1.13687e-12,9.61128e-14
A2,SORG,2037,311.996,870.825,1182.82,1182.82,60.7929,2.27374e-13,1.9223e-14
A2,SORG,2038,311.36,871.444,1182.8,1182.8,60.5213,0,0
A2,SORG,2039,310.725,872.091,1182.82,1182.82,60.2375,-6.82121e-13,-5.76692e-14
A2,SORG,2040,310.092,872.781,1182.87,1182.87,59.9373,-4.54747e-13,-3.84443e-14
A2,SORG,2041,309.46,873.56,1183.02,1183.02,59.6771,4.54747e-13,3.84395e-14
A2,SORG,2042,308.83,874.376,1183.21,1183.21,59.4048,2.27374e-13,1.92168e-14
A2,SORG,2043,308.2,875.223,1183.42,1183.42,59.1174,-4.54747e-13,-3.84264e-14
A2,SORG,2044,307.572,876.101,1183.67,1183.67,58.8156,-6.82121e-13,-5.76275e-14
A2,SORG,2045,306.945,876.97,1183.92,1183.92,58.497,4.54747e-13,3.84105e-14
A2,SORG,2046,306.32,877.872,1184.19,1184.19,58.1725,3.41061e-12,2.88011e-13
A2,SORG,2047,305.696,878.786,1184.48,1184.48,57.8264,0,0
A2,SORG,2048,305.073,879.709,1184.78,1184.78,57.459,2.27374e-13,1.91912e-14
A2,SORG,2049,304.451,880.632,1185.08,1185.08,57.0663,2.27374e-13,1.91863e-14
A2,SORG,2050,303.83,881.549,1185.38,1185.38,56.6476,-2.27374e-13,-1.91815e-14
A2,BARL,2023,200,1589.8,1789.8,1640,90.2,149.8,9.13415
A2,BARL,2024,200,1424,1624,1624,89.32,0,0
A2,BARL,2025,200.234,1417.56,1617.8,1617.8,88.6562,-1.36424e-12,-8.43271e-14
A2,BARL,2026,200.421,1411.63,1612.05,1612.05,88.1201,-2.27374e-13,-1.41046e-14
A2,BARL,2027,200.558,1405.99,1606.54,1606.54,87.6001,-1.59162e-12,-9.90708e-14
A2,BARL,2028,200.645,1400.52,1601.17,1601.17,87.057,-4.54747e-13,-2.8401e-14
A2,BARL,2029,200.681,1395.39,1596.07,1596.07,86.4918,4.54747e-13,2.84917e-14
A2,BARL,2030,200.663,1390.41,1591.08,1591.08,85.9045,6.82121e-13,4.28717e-14
A2,BARL,2031,200.589,1384.65,1585.24,1585.24,85.4082,-4.54747e-13,-2.86864e-14
A2,BARL,2032,200.456,1378.79,1579.24,1579.24,84.9004,0,0
A2,BARL,2033,200.26,1373.11,1573.37,1573.37,84.3763,0,0
A2,BARL,2034,200.055,1367.58,1567.64,1567.64,83.8351,2.27374e-13,1.45042e-14
A2,BARL,2035,199.779,1362.26,1562.04,1562.04,83.281,-4.54747e-13,-2.91123e-14
A2,BARL,2036,199.441,1357.95,1557.39,1557.39,82.8069,1.81899e-12,1.16797e-13
A2,BARL,2037,199.103,1354.3,1553.41,1553.41,82.3197,4.54747e-13,2.92742e-14
A2,BARL,2038,198.766,1351.27,1550.04,1550.04,81.8143,2.27374e-13,1.46689e-14
A2,BARL,2039,198.43,1348.79,1547.22,1547.22,81.2935,-2.27374e-13,-1.46957e-14
A2,BARL,2040,198.094,1346.79,1544.88,1544.88,80.7517,4.54747e-13,2.94358e-14
A2,BARL,2041,197.759,1345.29,1543.05,1543.05,80.2743,2.27374e-13,1.47353e-14
A2,BARL,2042,197.424,1344.17,1541.59,1541.59,79.7819,-2.27374e-13,-1.47493e-14
A2,BARL,2043,197.09,1343.37,1540.46,1540.46,79.2703,-2.27374e-13,-1.47601e-14
A2,BARL,2044,196.756,1342.85,1539.61,1539.61,78.7405,-9.09495e-13,-5.90732e-14
A2,BARL,2045,196.423,1342.55,1538.97,1538.97,78.1894,2.27374e-13,1.47744e-14
A2,BARL,2046,196.091,1342.46,1538.55,1538.55,77.6342,-6.82121e-13,-4.43354e-14
A2,BARL,2047,195.759,1342.52,1538.28,1538.28,77.0516,-4.54747e-13,-2.95621e-14
A2,BARL,2048,195.428,1342.71,1538.14,1538.14,76.4419,2.27374e-13,1.47824e-14
A2,BARL,2049,195.097,1342.99,1538.09,1538.09,75.8002,0,0
A2,BARL,2050,194.767,1343.33,1538.1,1538.1,75.1255,-2.27374e-13,-1.47828e-14
A2,PIGM,2023,5794,152.32,5946.32,5946.32,4546.55,9.09495e-13,1.52951e-14
A2,PIGM,2024,5706,104.23,5810.23,5810.23,4444.17,0,0
A2,PIGM,2025,5731.07,133.292,5864.37,5864.37,4486.65,0,0
A2,PIGM,2026,5701.77,213.453,5915.22,5915.22,4528.76,-9.09495e-13,-1.53755e-14
A2,PIGM,2027,5675.42,285.931,5961.35,5961.35,4572.68,9.09495e-13,1.52565e-14
A2,PIGM,2028,5651.73,354.19,6005.92,6005.92,4615.04,0,0
A2,PIGM,2029,5630.44,418.922,6049.36,6049.36,4656.15,0,0
A2,PIGM,2030,5611.32,479.831,6091.15,6091.15,4695.66,0,0
A2,PIGM,2031,5601.57,531.365,6132.93,6132.93,4734.8,-1.81899e-12,-2.96594e-14
A2,PIGM,2032,5586.72,588.004,6174.72,6174.72,4774.22,-9.09495e-13,-1.47293e-14
A2,PIGM,2033,5573.62,641.843,6215.46,6215.46,4812.55,0,0
A2,PIGM,2034,5562.14,692.921,6255.06,6255.06,4849.69,0,0
A2,PIGM,2035,5552.18,741.568,6293.75,6293.75,4885.86,-9.09495e-13,-1.44508e-14
A2,PIGM,2036,5543.15,795.069,6338.22,6338.22,4921.43,-2.72848e-12,-4.30481e-14
A2,PIGM,2037,5535.76,846.495,6382.26,6382.26,4956.64,-2.72848e-12,-4.27511e-14
A2,PIGM,2038,5529.69,894.802,6424.49,6424.49,4990.12,0,0
A2,PIGM,2039,5524.66,940.351,6465.01,6465.01,5021.98,-2.72848e-12,-4.22039e-14
A2,PIGM,2040,5520.47,982.931,6503.4,6503.4,5051.84,-1.81899e-12,-2.79698e-14
A2,PIGM,2041,5516.94,1024.03,6540.97,6540.97,5081.01,-9.09495e-13,-1.39046e-14
A2,PIGM,2042,5513.95,1063.64,6577.59,6577.59,5109.38,-1.81899e-12,-2.76544e-14
A2,PIGM,2043,5511.38,1100.7,6612.07,6612.07,5135.77,-9.09495e-13,-1.37551e-14
A2,PIGM,2044,5509.14,1135.28,6644.43,6644.43,5160.19,0,0
A2,PIGM,2045,5507.18,1167.2,6674.38,6674.38,5182.38,-1.81899e-12,-2.72533e-14
A2,PIGM,2046,5505.43,1196.46,6701.9,6701.9,5202.33,-9.09495e-13,-1.35707e-14
A2,PIGM,2047,5503.85,1222.85,6726.7,6726.7,5219.78,0,0
A2,PIGM,2048,5502.41,1246.09,6748.5,6748.5,5234.43,-9.09495e-13,-1.3477e-14
A2,PIGM,2049,5501.08,1265.8,6766.87,6766.87,5245.87,1.81899e-12,2.68808e-14
A2,PIGM,2050,5499.83,1281.83,6781.66,6781.66,5253.96,3.63798e-12,5.36444e-14
A2,CATM,2023,753,273.73,1026.73,1026.73,925.67,0,0
A2,CATM,2024,779,287.41,1066.41,1066.41,954.39,0,0
A2,CATM,2025,747.119,329.615,1076.73,1076.73,969.298,4.54747e-13,4.2234e-14
A2,CATM,2026,752.254,338.648,1090.9,1090.9,982.728,-2.27374e-13,-2.08427e-14
A2,CATM,2027,757.094,348.722,1105.82,1105.82,996.946,0,0
A2,CATM,2028,761.998,358.439,1120.44,1120.44,1010.86,0,0
A2,CATM,2029,770.967,364.539,1135.51,1135.51,1024.64,6.82121e-13,6.0072e-14
A2,CATM,2030,780.079,370.229,1150.31,1150.31,1038.13,-4.54747e-13,-3.95327e-14
A2,CATM,2031,789.342,374.813,1164.16,1164.16,1050.65,-3.18323e-12,-2.73437e-13
A2,CATM,2032,798.761,379.808,1178.57,1178.57,1063.71,0,0
A2,CATM,2033,808.344,384.631,1192.98,1192.98,1076.74,6.82121e-13,5.71781e-14
A2,CATM,2034,818.099,389.282,1207.38,1207.38,1089.74,2.27374e-13,1.8832e-14
A2,CATM,2035,828.035,393.843,1221.88,1221.88,1102.81,9.09495e-13,7.44342e-14
A2,CATM,2036,837.401,397.715,1235.12,1235.12,1114.7,-2.50111e-12,-2.025e-13
A2,CATM,2037,846.873,401.532,1248.4,1248.4,1126.62,9.09495e-13,7.28526e-14
A2,CATM,2038,856.451,404.701,1261.15,1261.15,1137.99,-2.27374e-13,-1.80291e-14
A2,CATM,2039,866.137,407.237,1273.37,1273.37,1148.82,-2.27374e-13,-1.7856e-14
A2,CATM,2040,875.932,409.036,1284.97,1284.97,1159.01,1.13687e-12,8.84745e-14
A2,CATM,2041,885.837,409.694,1295.53,1295.53,1168.15,4.54747e-13,3.51012e-14
A2,CATM,2042,895.854,410.12,1305.97,1305.97,1177.15,-9.09495e-13,-6.96411e-14
A2,CATM,2043,905.984,409.804,1315.79,1315.79,1185.51,2.27374e-13,1.72804e-14
A2,CATM,2044,916.228,408.741,1324.97,1324.97,1193.22,-9.09495e-13,-6.86427e-14
A2,CATM,2045,926.587,406.864,1333.45,1333.45,1200.21,1.13687e-12,8.52576e-14
A2,CATM,2046,937.063,403.982,1341.05,1341.05,1206.3,-1.13687e-12,-8.47748e-14
A2,CATM,2047,947.656,400.275,1347.93,1347.93,1211.66,-4.54747e-13,-3.37367e-14
A2,CATM,2048,958.369,395.607,1353.98,1353.98,1216.16,4.54747e-13,3.35861e-14
A2,CATM,2049,969.203,389.876,1359.08,1359.08,1219.71,-2.27374e-13,-1.673e-14
A2,CATM,2050,980.159,383.044,1363.2,1363.2,1222.26,4.54747e-13,3.33588e-14
A2,SHGM,2023,531,43.24,574.24,574.24,501.279,0,0
A2,SHGM,2024,518,36.53,554.53,554.53,495.466,0,0
A2,SHGM,2025,520.85,41.4073,562.258,562.258,502.869,2.27374e-13,4.04394e-14
A2,SHGM,2026,523.723,45.784,569.507,569.507,509.79,0,0
A2,SHGM,2027,526.619,50.5735,577.192,577.192,517.145,0,0
A2,SHGM,2028,529.538,55.2422,584.78,584.78,524.401,-1.13687e-13,-1.94409e-14
A2,SHGM,2029,532.248,60.0769,592.325,592.325,531.636,-4.54747e-13,-7.67733e-14
A2,SHGM,2030,534.766,64.9806,599.747,599.747,538.771,1.13687e-13,1.89558e-14
A2,SHGM,2031,537.111,69.717,606.828,606.828,545.585,0,0
A2,SHGM,2032,539.298,74.8985,614.196,614.196,552.704,-1.13687e-13,-1.85099e-14
A2,SHGM,2033,541.342,80.2219,621.563,621.563,559.838,5.68434e-13,9.14523e-14
A2,SHGM,2034,543.257,85.6779,628.935,628.935,566.991,3.41061e-13,5.42283e-14
A2,SHGM,2035,545.057,91.2986,636.356,636.356,574.207,4.54747e-13,7.14611e-14
A2,SHGM,2036,547.063,96.2898,643.353,643.353,580.975,9.09495e-13,1.41368e-13
A2,SHGM,2037,548.95,101.457,650.407,650.407,587.814,-1.13687e-13,-1.74793e-14
A2,SHGM,2038,550.731,106.496,657.227,657.227,594.431,-2.27374e-13,-3.45959e-14
A2,SHGM,2039,552.416,111.406,663.822,663.822,600.833,3.41061e-13,5.13783e-14
A2,SHGM,2040,554.271,115.898,670.168,670.168,606.968,-1.13687e-13,-1.69639e-14
A2,SHGM,2041,556.023,120.048,676.071,676.071,612.672,4.54747e-13,6.72632e-14
A2,SHGM,2042,557.682,124.26,681.942,681.942,618.353,-1.13687e-13,-1.6671e-14
A2,SHGM,2043,559.258,128.267,687.525,687.525,623.757,1.13687e-13,1.65357e-14
A2,SHGM,2044,560.757,132.06,692.817,692.817,628.877,-3.41061e-13,-4.92281e-14
A2,SHGM,2045,561.536,136.173,697.709,697.709,633.681,0,0
A2,SHGM,2046,562.316,139.871,702.187,702.187,638.07,3.41061e-13,4.85712e-14
A2,SHGM,2047,563.097,143.238,706.335,706.335,642.129,-1.13687e-13,-1.60953e-14
A2,SHGM,2048,563.879,146.203,710.082,710.082,645.787,-3.41061e-13,-4.80311e-14
A2,SHGM,2049,564.662,148.71,713.372,713.372,648.987,6.82121e-13,9.56193e-14
A2,SHGM,2050,565.446,150.736,716.182,716.182,651.708,2.27374e-13,3.1748e-14
A2,CHKM,2023,2609.25,74.7687,2684.02,2684.02,2423.09,9.09495e-13,3.38856e-14
A2,CHKM,2024,2637.39,20.6355,2658.03,2658.03,2394.29,-9.09495e-13,-3.42169e-14
A2,CHKM,2025,2727.89,0,2727.89,2701.65,2428.86,26.2455,0.971461
A2,CHKM,2026,2733.34,1.61671,2734.95,2734.95,2461.62,5.00222e-12,1.829e-13
A2,CHKM,2027,2741.5,29.0733,2770.57,2770.57,2496.42,-3.63798e-12,-1.31308e-13
A2,CHKM,2028,2749.8,56.1338,2805.93,2805.93,2530.95,-4.54747e-13,-1.62066e-14
A2,CHKM,2029,2758.25,83.1231,2841.37,2841.37,2565.54,4.09273e-12,1.44041e-13
A2,CHKM,2030,2766.85,109.701,2876.56,2876.56,2599.87,1.36424e-12,4.74262e-14
A2,CHKM,2031,2775.64,134.944,2910.58,2910.58,2633.02,8.6402e-12,2.96854e-13
A2,CHKM,2032,2784.61,161.473,2946.08,2946.08,2667.62,2.72848e-12,9.26139e-14
A2,CHKM,2033,2793.79,188.076,2981.87,2981.87,2702.49,-3.18323e-12,-1.06753e-13
A2,CHKM,2034,2803.2,214.772,3017.97,3017.97,2737.65,-3.18323e-12,-1.05476e-13
A2,CHKM,2035,2812.85,241.759,3054.61,3054.61,2773.32,1.81899e-12,5.95491e-14
A2,CHKM,2036,2831.01,258.19,3089.2,3089.2,2806.1,4.09273e-12,1.32485e-13
A2,CHKM,2037,2847.25,276.681,3123.93,3123.93,2839.21,-4.54747e-13,-1.45569e-14
A2,CHKM,2038,2862.56,295.112,3157.68,3157.68,2871.42,0,0
A2,CHKM,2039,2877.44,313.086,3190.53,3190.53,2902.78,0,0
A2,CHKM,2040,2892.14,330.126,3222.26,3222.26,2933.05,-9.09495e-13,-2.82253e-14
A2,CHKM,2041,2906.78,345.341,3252.12,3252.12,2961.44,-2.27374e-12,-6.99156e-14
A2,CHKM,2042,2921.42,360.464,3281.88,3281.88,2989.74,5.45697e-12,1.66275e-13
A2,CHKM,2043,2936.1,374.39,3310.5,3310.5,3016.88,9.09495e-13,2.74731e-14
A2,CHKM,2044,2950.84,387.091,3337.93,3337.93,3042.85,-4.54747e-13,-1.36236e-14
A2,CHKM,2045,2965.65,398.393,3364.04,3364.04,3067.47,-4.54747e-12,-1.35179e-13
A2,CHKM,2046,2980.51,407.815,3388.33,3388.33,3090.28,2.72848e-12,8.05259e-14
A2,CHKM,2047,2995.45,415.719,3411.17,3411.17,3111.63,2.72848e-12,7.99867e-14
A2,CHKM,2048,3010.46,421.812,3432.28,3432.28,3131.23,-1.36424e-12,-3.97474e-14
A2,CHKM,2049,3025.55,425.817,3451.36,3451.36,3148.81,-2.27374e-12,-6.58794e-14
A2,CHKM,2050,3040.7,427.626,3468.33,3468.33,3164.26,3.18323e-12,9.178e-14
A2,EGGS,2023,3028.55,0,3028.55,3011.87,2383.06,16.68,0.553809
A2,EGGS,2024,3049.8,0,3049.8,3031.91,2386.64,17.8911,0.590095
A2,EGGS,2025,3064.17,0,3064.17,3051.84,2397.5,12.3265,0.403905
A2,EGGS,2026,3076.52,0,3076.52,3070.68,2407.36,5.83757,0.190106
A2,EGGS,2027,3087.18,2.74486,3089.92,3089.92,2417.64,-3.02271e-09,-9.78246e-11
A2,EGGS,2028,3096.41,12.0652,3108.48,3108.48,2427.24,-1.36424e-12,-4.38878e-14
A2,EGGS,2029,3104.45,21.9742,3126.43,3126.43,2436.19,-2.27374e-12,-7.27264e-14
A2,EGGS,2030,3111.51,32.1935,3143.71,3143.71,2444.45,-3.18323e-12,-1.01257e-13
A2,EGGS,2031,3117.77,42.2942,3160.07,3160.07,2451.76,9.54969e-12,3.02199e-13
A2,EGGS,2032,3123.39,52.7355,3176.12,3176.12,2458.68,-3.18323e-12,-1.00224e-13
A2,EGGS,2033,3128.5,63.2212,3191.72,3191.72,2465.05,1.81899e-12,5.69909e-14
A2,EGGS,2034,3133.22,73.6089,3206.83,3206.83,2470.84,2.27374e-12,7.09029e-14
A2,EGGS,2035,3137.68,83.9135,3221.59,3221.59,2476.16,-9.09495e-13,-2.82312e-14
A2,EGGS,2036,3122.82,116.804,3239.63,3239.63,2485.51,-2.72848e-12,-8.42221e-14
A2,EGGS,2037,3107.57,149.237,3256.81,3256.81,2494.4,4.54747e-13,1.3963e-14
A2,EGGS,2038,3092.02,180.972,3272.99,3272.99,2502.67,0,0
A2,EGGS,2039,3076.25,212.025,3288.28,3288.28,2510.4,-4.54747e-13,-1.38293e-14
A2,EGGS,2040,3060.33,242.164,3302.5,3302.5,2517.39,-9.09495e-13,-2.75396e-14
A2,EGGS,2041,3044.31,271.245,3315.55,3315.55,2523.53,9.09495e-13,2.74312e-14
A2,EGGS,2042,3028.21,299.526,3327.74,3327.74,2529.11,4.54747e-13,1.36654e-14
A2,EGGS,2043,3012.09,326.854,3338.94,3338.94,2533.98,9.09495e-13,2.7239e-14
A2,EGGS,2044,2995.95,353.232,3349.18,3349.18,2538.15,0,0
A2,EGGS,2045,2979.83,378.54,3358.37,3358.37,2541.53,1.36424e-12,4.06222e-14
A2,EGGS,2046,2963.73,402.547,3366.28,3366.28,2543.88,4.54747e-13,1.35089e-14
A2,EGGS,2047,2947.67,425.231,3372.9,3372.9,2545.19,-1.81899e-12,-5.39295e-14
A2,EGGS,2048,2931.66,446.587,3378.25,3378.25,2545.45,-1.36424e-12,-4.03831e-14
A2,EGGS,2049,2915.71,466.417,3382.13,3382.13,2544.47,0,0
A2,EGGS,2050,2899.82,484.666,3384.49,3384.49,2542.2,-9.09495e-13,-2.68724e-14
A2,MILK,2023,4197,1694.13,5891.13,5891.13,5223.43,-9.09495e-13,-1.54384e-14
A2,MILK,2024,4079,1555.36,5634.36,5634.36,4998.61,0,0
A2,MILK,2025,3962.98,1737.98,5700.96,5700.96,5083.3,9.09495e-13,1.59534e-14
A2,MILK,2026,4076.9,1725.92,5802.81,5802.81,5167.4,1.81899e-12,3.13467e-14
A2,MILK,2027,4194.25,1714.98,5909.23,5909.23,5255.53,-1.81899e-12,-3.07822e-14
A2,MILK,2028,4315.16,1700,6015.16,6015.16,5342.61,-1.81899e-12,-3.02401e-14
A2,MILK,2029,4439.77,1681.56,6121.33,6121.33,5429.35,-3.63798e-12,-5.94312e-14
A2,MILK,2030,4568.19,1658.97,6227.16,6227.16,5515.17,-1.81899e-12,-2.92106e-14
A2,MILK,2031,4613.62,1706.92,6320.54,6320.54,5601.47,3.63798e-12,5.7558e-14
A2,MILK,2032,4659.77,1757.07,6416.84,6416.84,5690.58,4.54747e-12,7.08678e-14
A2,MILK,2033,4706.69,1806.88,6513.56,6513.56,5779.99,1.81899e-12,2.79262e-14
A2,MILK,2034,4754.41,1856.31,6610.71,6610.71,5869.7,-2.72848e-12,-4.12737e-14
A2,MILK,2035,4802.98,1905.75,6708.73,6708.73,5960.15,6.36646e-12,9.48982e-14
A2,MILK,2036,4843.47,1959.29,6802.76,6802.76,6047.87,-1.81899e-12,-2.6739e-14
A2,MILK,2037,4876.93,2019.35,6896.28,6896.28,6136.17,-1.81899e-12,-2.63764e-14
A2,MILK,2038,4904.66,2082.09,6986.75,6986.75,6222.32,9.09495e-13,1.30174e-14
A2,MILK,2039,4927.77,2146.65,7074.41,7074.41,6306.38,0,0
A2,MILK,2040,4947.13,2211.69,7158.83,7158.83,6387.78,1.81899e-12,2.5409e-14
A2,MILK,2041,4963.49,2278.63,7242.12,7242.12,6468.52,0,0
A2,MILK,2042,4977.41,2347.36,7324.77,7324.77,6549,2.72848e-12,3.72501e-14
A2,MILK,2043,4989.39,2415.03,7404.42,7404.42,6626.78,1.81899e-12,2.45663e-14
A2,MILK,2044,4999.79,2481.26,7481.05,7481.05,6701.79,-4.54747e-12,-6.07866e-14
A2,MILK,2045,5008.94,2545.37,7554.32,7554.32,6773.63,0,0
A2,MILK,2046,5017.08,2607.24,7624.32,7624.32,6842.37,1.81899e-11,2.38577e-13
A2,MILK,2047,5024.41,2666.36,7690.77,7690.77,6907.68,9.09495e-13,1.18258e-14
A2,MILK,2048,5031.09,2721.89,7752.99,7752.99,6968.85,-9.09495e-13,-1.17309e-14
A2,MILK,2049,5037.26,2773.08,7810.34,7810.34,7025.24,-3.63798e-12,-4.6579e-14
A2,MILK,2050,5043,2819.55,7862.56,7862.56,7076.56,-1.81899e-12,-2.31348e-14
A2,FISH,2023,7116.2,296,7412.2,7412.2,3132.04,0,0
A2,FISH,2024,7366,269,7635,7635,3204.13,0,0
A2,FISH,2025,7453.32,286.082,7739.4,7739.4,3243.55,1.81899e-12,2.3503e-14
A2,FISH,2026,7540.81,299.075,7839.89,7839.89,3278.74,-9.09495e-13,-1.16009e-14
A2,FISH,2027,7628.49,313.955,7942.44,7942.44,3315.42,2.72848e-12,3.43532e-14
A2,FISH,2028,7716.36,329.3,8045.66,8045.66,3352.14,2.72848e-12,3.39125e-14
A2,FISH,2029,7804.43,345.592,8150.02,8150.02,3388.98,-2.72848e-12,-3.34783e-14
A2,FISH,2030,7892.71,362.392,8255.1,8255.1,3425.99,3.63798e-12,4.40695e-14
A2,FISH,2031,7981.22,376.692,8357.91,8357.91,3460.01,0,0
A2,FISH,2032,8069.98,392.528,8462.5,8462.5,3494.78,-3.63798e-12,-4.29894e-14
A2,FISH,2033,8159,409.714,8568.72,8568.72,3530.21,0,0
A2,FISH,2034,8248.33,428.35,8676.68,8676.68,3566.36,-5.45697e-12,-6.28923e-14
A2,FISH,2035,8333.86,452.296,8786.15,8786.15,3603.54,3.63798e-12,4.14058e-14
A2,FISH,2036,8405.51,496.111,8901.62,8901.62,3635.57,5.45697e-12,6.13031e-14
A2,FISH,2037,8461.78,553.058,9014.84,9014.84,3667.13,1.81899e-12,2.01777e-14
A2,FISH,2038,8505.54,620.41,9125.95,9125.95,3697.95,1.81899e-12,1.99321e-14
A2,FISH,2039,8539.17,696.242,9235.41,9235.41,3728.1,-1.81899e-12,-1.96958e-14
A2,FISH,2040,8564.61,778.562,9343.17,9343.17,3757.31,0,0
A2,FISH,2041,8583.44,863.563,9447.01,9447.01,3783.12,3.63798e-12,3.85093e-14
A2,FISH,2042,8596.97,952.79,9549.76,9549.76,3808.21,-3.63798e-12,-3.8095e-14
A2,FISH,2043,8606.22,1045.1,9651.32,9651.32,3832.33,0,0
A2,FISH,2044,8612.05,1139.78,9751.83,9751.83,3855.51,1.81899e-12,1.86528e-14
A2,FISH,2045,8615.13,1236.01,9851.14,9851.14,3877.54,-1.81899e-12,-1.84648e-14
A2,FISH,2046,8616.01,1332.3,9948.31,9948.31,3897.46,5.45697e-12,5.48532e-14
A2,FISH,2047,8615.13,1428.81,10043.9,10043.9,3915.85,-5.45697e-12,-5.4331e-14
A2,FISH,2048,8612.83,1525.19,10138,10138,3932.67,-1.81899e-12,-1.79423e-14
A2,FISH,2049,8609.42,1620.8,10230.2,10230.2,3947.6,1.81899e-12,1.77806e-14
A2,FISH,2050,8605.1,1715.3,10320.4,10320.4,3960.54,0,0
A3,RICE,2023,20660.3,100.6,20760.9,20760.9,15799.6,3.63798e-12,1.75232e-14
A3,RICE,2024,20753.5,78.57,20832.1,20832.1,15650,0,0
A3,RICE,2025,20794.1,166.479,20960.6,20960.6,15476.6,0,0
A3,RICE,2026,20834.1,246.171,21080.2,21080.2,15309.3,-3.63798e-12,-1.72578e-14
A3,RICE,2027,20873.2,290.479,21163.7,21163.7,15140.1,7.27596e-12,3.43794e-14
A3,RICE,2028,20911.5,317.59,21229.1,21229.1,14970.4,-3.63798e-12,-1.71368e-14
A3,RICE,2029,20948.9,348.124,21297,21297,14800.1,0,0
A3,RICE,2030,20985.2,392.856,21378.1,21378.1,14638.6,-7.27596e-12,-3.40347e-14
A3,RICE,2031,21004.7,404.706,21409.4,21409.4,14477,-7.27596e-12,-3.39849e-14
A3,RICE,2032,21022.9,381.573,21404.4,21404.4,14313.6,7.27596e-12,3.39927e-14
A3,RICE,2033,21039.7,361.803,21401.5,21401.5,14149.2,0,0
A3,RICE,2034,21054.9,346.125,21401,21401,13984.4,0,0
A3,RICE,2035,21068.5,341.974,21410.4,21410.4,13826.6,1.09139e-11,5.09748e-14
A3,RICE,2036,21079.7,332.925,21412.6,21412.6,13669.3,-3.63798e-12,-1.69899e-14
A3,RICE,2037,21089,326.226,21415.2,21415.2,13511.6,-2.18279e-11,-1.01927e-13
A3,RICE,2038,21096.5,323.004,21419.5,21419.5,13354.8,0,0
A3,RICE,2039,21102.4,322.124,21424.5,21424.5,13198,-1.45519e-11,-6.79218e-14
A3,RICE,2040,21107,329.459,21436.4,21436.4,13047.2,7.27596e-12,3.3942e-14
