scenario,indicator,coef_source,region,commodity,year,value
BS,land_prod,pn_land,CHN,PLM,2045,44.2556
BS,co2_faostat,faostat_chn,CHN,PLM,2050,17.2641
BS,water_green,,CHN,PLM,2050,110.546
BS,water_blue,,CHN,PLM,2050,10.9533
BS,water_grey,,CHN,PLM,2050,33.2887
BS,nitrogen_total,lvs_excretion,CHN,PLM,2050,1.12262
BS,land_prod,pn_land,CHN,PLM,2050,47.6332
BS,co2_faostat,faostat_wld,E15,PLM,2024,7.42077
BS,water_green,,E15,PLM,2024,48.6799
BS,water_blue,,E15,PLM,2024,4.29812
BS,water_grey,,E15,PLM,2024,6.41284
BS,nitrogen_total,lvs_excretion,E15,PLM,2024,0.395482
BS,land_prod,pn_land,E15,PLM,2024,16.7805
BS,co2_faostat,faostat_wld,E15,PLM,2030,7.82499
BS,water_green,,E15,PLM,2030,51.3316
BS,water_blue,,E15,PLM,2030,4.53224
BS,water_grey,,E15,PLM,2030,6.76216
BS,nitrogen_total,lvs_excretion,E15,PLM,2030,0.417024
BS,land_prod,pn_land,E15,PLM,2030,17.6946
BS,co2_faostat,faostat_wld,E15,PLM,2035,8.18284
BS,water_green,,E15,PLM,2035,53.6791
BS,water_blue,,E15,PLM,2035,4.73951
BS,water_grey,,E15,PLM,2035,7.07141
BS,nitrogen_total,lvs_excretion,E15,PLM,2035,0.436095
BS,land_prod,pn_land,E15,PLM,2035,18.5038
BS,co2_faostat,faostat_wld,E15,PLM,2040,8.5293
BS,water_green,,E15,PLM,2040,55.9518
BS,water_blue,,E15,PLM,2040,4.94017
BS,water_grey,,E15,PLM,2040,7.3708
BS,nitrogen_total,lvs_excretion,E15,PLM,2040,0.454559
BS,land_prod,pn_land,E15,PLM,2040,19.2872
BS,co2_faostat,faostat_wld,E15,PLM,2045,8.86872
BS,water_green,,E15,PLM,2045,58.1784
BS,water_blue,,E15,PLM,2045,5.13677
BS,water_grey,,E15,PLM,2045,7.66412
BS,nitrogen_total,lvs_excretion,E15,PLM,2045,0.472648
BS,land_prod,pn_land,E15,PLM,2045,20.0547
BS,co2_faostat,faostat_wld,E15,PLM,2050,9.20782
BS,water_green,,E15,PLM,2050,60.4029
BS,water_blue,,E15,PLM,2050,5.33318
BS,water_grey,,E15,PLM,2050,7.95717
BS,nitrogen_total,lvs_excretion,E15,PLM,2050,0.49072
BS,land_prod,pn_land,E15,PLM,2050,20.8215
BS,co2_faostat,faostat_wld,IND,PLM,2024,2.08972
BS,water_green,,IND,PLM,2024,13.7085
BS,water_blue,,IND,PLM,2024,1.21037
BS,water_grey,,IND,PLM,2024,1.80588
BS,nitrogen_total,lvs_excretion,IND,PLM,2024,0.111369
BS,land_prod,pn_land,IND,PLM,2024,4.72546
BS,co2_faostat,faostat_wld,IND,PLM,2030,2.26131
BS,water_green,,IND,PLM,2030,14.8341
BS,water_blue,,IND,PLM,2030,1.30975
BS,water_grey,,IND,PLM,2030,1.95417
BS,nitrogen_total,lvs_excretion,IND,PLM,2030,0.120514
BS,land_prod,pn_land,IND,PLM,2030,5.11347
BS,co2_faostat,faostat_wld,IND,PLM,2035,2.39372
BS,water_green,,IND,PLM,2035,15.7027
BS,water_blue,,IND,PLM,2035,1.38644
BS,water_grey,,IND,PLM,2035,2.06859
BS,nitrogen_total,lvs_excretion,IND,PLM,2035,0.12757
BS,land_prod,pn_land,IND,PLM,2035,5.41289
BS,co2_faostat,faostat_wld,IND,PLM,2040,2.57026
BS,water_green,,IND,PLM,2040,16.8608
BS,water_blue,,IND,PLM,2040,1.48869
BS,water_grey,,IND,PLM,2040,2.22115
BS,nitrogen_total,lvs_excretion,IND,PLM,2040,0.136979
BS,land_prod,pn_land,IND,PLM,2040,5.81209
BS,co2_faostat,faostat_wld,IND,PLM,2045,2.76648
BS,water_green,,IND,PLM,2045,18.148
BS,water_blue,,IND,PLM,2045,1.60235
BS,water_grey,,IND,PLM,2045,2.39072
BS,nitrogen_total,lvs_excretion,IND,PLM,2045,0.147436
BS,land_prod,pn_land,IND,PLM,2045,6.25581
BS,co2_faostat,faostat_wld,IND,PLM,2050,2.98432
BS,water_green,,IND,PLM,2050,19.577
BS,water_blue,,IND,PLM,2050,1.72852
BS,water_grey,,IND,PLM,2050,2.57897
BS,nitrogen_total,lvs_excretion,IND,PLM,2050,0.159046
BS,land_prod,pn_land,IND,PLM,2050,6.7484
BS,co2_faostat,faostat_wld,JPN,PLM,2024,0.9251
BS,water_green,,JPN,PLM,2024,6.06861
BS,water_blue,,JPN,PLM,2024,0.535818
BS,water_grey,,JPN,PLM,2024,0.799448
BS,nitrogen_total,lvs_excretion,JPN,PLM,2024,0.0493021
BS,land_prod,pn_land,JPN,PLM,2024,2.09192
BS,co2_faostat,faostat_wld,JPN,PLM,2030,0.947348
BS,water_green,,JPN,PLM,2030,6.21456
BS,water_blue,,JPN,PLM,2030,0.548705
BS,water_grey,,JPN,PLM,2030,0.818674
BS,nitrogen_total,lvs_excretion,JPN,PLM,2030,0.0504878
BS,land_prod,pn_land,JPN,PLM,2030,2.14223
BS,co2_faostat,faostat_wld,JPN,PLM,2035,1.00582
BS,water_green,,JPN,PLM,2035,6.59817
BS,water_blue,,JPN,PLM,2035,0.582574
BS,water_grey,,JPN,PLM,2035,0.869208
BS,nitrogen_total,lvs_excretion,JPN,PLM,2035,0.0536043
BS,land_prod,pn_land,JPN,PLM,2035,2.27446
BS,co2_faostat,faostat_wld,JPN,PLM,2040,1.07265
BS,water_green,,JPN,PLM,2040,7.03654
BS,water_blue,,JPN,PLM,2040,0.62128
BS,water_grey,,JPN,PLM,2040,0.926958
BS,nitrogen_total,lvs_excretion,JPN,PLM,2040,0.0571657
BS,land_prod,pn_land,JPN,PLM,2040,2.42557
BS,co2_faostat,faostat_wld,JPN,PLM,2045,1.14396
BS,water_green,,JPN,PLM,2045,7.50434
BS,water_blue,,JPN,PLM,2045,0.662583
BS,water_grey,,JPN,PLM,2045,0.988583
BS,nitrogen_total,lvs_excretion,JPN,PLM,2045,0.0609661
BS,land_prod,pn_land,JPN,PLM,2045,2.58683
BS,co2_faostat,faostat_wld,JPN,PLM,2050,1.22042
BS,water_green,,JPN,PLM,2050,8.00589
BS,water_blue,,JPN,PLM,2050,0.706867
BS,water_grey,,JPN,PLM,2050,1.05465
BS,nitrogen_total,lvs_excretion,JPN,PLM,2050,0.0650408
BS,land_prod,pn_land,JPN,PLM,2050,2.75972
BS,co2_faostat,faostat_wld,KOR,PLM,2024,0.552327
BS,water_green,,KOR,PLM,2024,3.62324
BS,water_blue,,KOR,PLM,2024,0.319908
BS,water_grey,,KOR,PLM,2024,0.477307
BS,nitrogen_total,lvs_excretion,KOR,PLM,2024,0.0294356
BS,land_prod,pn_land,KOR,PLM,2024,1.24897
BS,co2_faostat,faostat_wld,KOR,PLM,2030,0.592565
BS,water_green,,KOR,PLM,2030,3.8872
BS,water_blue,,KOR,PLM,2030,0.343214
BS,water_grey,,KOR,PLM,2030,0.51208
BS,nitrogen_total,lvs_excretion,KOR,PLM,2030,0.0315801
BS,land_prod,pn_land,KOR,PLM,2030,1.33996
BS,co2_faostat,faostat_wld,KOR,PLM,2035,0.629026
BS,water_green,,KOR,PLM,2035,4.12638
BS,water_blue,,KOR,PLM,2035,0.364332
BS,water_grey,,KOR,PLM,2035,0.543588
BS,nitrogen_total,lvs_excretion,KOR,PLM,2035,0.0335232
BS,land_prod,pn_land,KOR,PLM,2035,1.42241
BS,co2_faostat,faostat_wld,KOR,PLM,2040,0.666578
BS,water_green,,KOR,PLM,2040,4.37272
BS,water_blue,,KOR,PLM,2040,0.386082
BS,water_grey,,KOR,PLM,2040,0.57604
BS,nitrogen_total,lvs_excretion,KOR,PLM,2040,0.0355245
BS,land_prod,pn_land,KOR,PLM,2040,1.50732
BS,co2_faostat,faostat_wld,KOR,PLM,2045,0.707313
BS,water_green,,KOR,PLM,2045,4.63994
BS,water_blue,,KOR,PLM,2045,0.409676
BS,water_grey,,KOR,PLM,2045,0.611242
BS,nitrogen_total,lvs_excretion,KOR,PLM,2045,0.0376955
BS,land_prod,pn_land,KOR,PLM,2045,1.59944
BS,co2_faostat,faostat_wld,KOR,PLM,2050,0.752502
BS,water_green,,KOR,PLM,2050,4.93638
BS,water_blue,,KOR,PLM,2050,0.435849
BS,water_grey,,KOR,PLM,2050,0.650293
BS,nitrogen_total,lvs_excretion,KOR,PLM,2050,0.0401037
BS,land_prod,pn_land,KOR,PLM,2050,1.70162
BS,co2_faostat,faostat_wld,MEX,PLM,2024,2.11036
BS,water_green,,MEX,PLM,2024,13.8439
BS,water_blue,,MEX,PLM,2024,1.22232
BS,water_grey,,MEX,PLM,2024,1.82372
BS,nitrogen_total,lvs_excretion,MEX,PLM,2024,0.112469
BS,land_prod,pn_land,MEX,PLM,2024,4.77214
BS,co2_faostat,faostat_wld,MEX,PLM,2030,2.469
BS,water_green,,MEX,PLM,2030,16.1965
BS,water_blue,,MEX,PLM,2030,1.43005
BS,water_grey,,MEX,PLM,2030,2.13365
BS,nitrogen_total,lvs_excretion,MEX,PLM,2030,0.131583
BS,land_prod,pn_land,MEX,PLM,2030,5.58312
BS,co2_faostat,faostat_wld,MEX,PLM,2035,2.63667
BS,water_green,,MEX,PLM,2035,17.2964
BS,water_blue,,MEX,PLM,2035,1.52716
BS,water_grey,,MEX,PLM,2035,2.27854
BS,nitrogen_total,lvs_excretion,MEX,PLM,2035,0.140518
BS,land_prod,pn_land,MEX,PLM,2035,5.96227
BS,co2_faostat,faostat_wld,MEX,PLM,2040,2.81857
BS,water_green,,MEX,PLM,2040,18.4897
BS,water_blue,,MEX,PLM,2040,1.63252
BS,water_grey,,MEX,PLM,2040,2.43574
BS,nitrogen_total,lvs_excretion,MEX,PLM,2040,0.150212
BS,land_prod,pn_land,MEX,PLM,2040,6.3736
BS,co2_faostat,faostat_wld,MEX,PLM,2045,3.0175
BS,water_green,,MEX,PLM,2045,19.7946
BS,water_blue,,MEX,PLM,2045,1.74774
BS,water_grey,,MEX,PLM,2045,2.60764
BS,nitrogen_total,lvs_excretion,MEX,PLM,2045,0.160814
BS,land_prod,pn_land,MEX,PLM,2045,6.82343
BS,co2_faostat,faostat_wld,MEX,PLM,2050,3.23835
BS,water_green,,MEX,PLM,2050,21.2434
BS,water_blue,,MEX,PLM,2050,1.87565
BS,water_grey,,MEX,PLM,2050,2.7985
BS,nitrogen_total,lvs_excretion,MEX,PLM,2050,0.172584
BS,land_prod,pn_land,MEX,PLM,2050,7.32284
BS,co2_faostat,faostat_wld,NZL,PLM,2024,0.125306
BS,water_green,,NZL,PLM,2024,0.822004
BS,water_blue,,NZL,PLM,2024,0.0725775
BS,water_grey,,NZL,PLM,2024,0.108287
BS,nitrogen_total,lvs_excretion,NZL,PLM,2024,0.00667806
BS,land_prod,pn_land,NZL,PLM,2024,0.283354
BS,co2_faostat,faostat_wld,NZL,PLM,2030,0.152978
BS,water_green,,NZL,PLM,2030,1.00353
BS,water_blue,,NZL,PLM,2030,0.088605
BS,water_grey,,NZL,PLM,2030,0.1322
BS,nitrogen_total,lvs_excretion,NZL,PLM,2030,0.00815279
BS,land_prod,pn_land,NZL,PLM,2030,0.345927
BS,co2_faostat,faostat_wld,NZL,PLM,2035,0.183737
BS,water_green,,NZL,PLM,2035,1.20531
BS,water_blue,,NZL,PLM,2035,0.106421
BS,water_grey,,NZL,PLM,2035,0.158781
BS,nitrogen_total,lvs_excretion,NZL,PLM,2035,0.00979206
BS,land_prod,pn_land,NZL,PLM,2035,0.415482
BS,co2_faostat,faostat_wld,NZL,PLM,2040,0.212073
BS,water_green,,NZL,PLM,2040,1.39119
BS,water_blue,,NZL,PLM,2040,0.122833
BS,water_grey,,NZL,PLM,2040,0.183269
BS,nitrogen_total,lvs_excretion,NZL,PLM,2040,0.0113022
BS,land_prod,pn_land,NZL,PLM,2040,0.479559
BS,co2_faostat,faostat_wld,NZL,PLM,2045,0.245495
BS,water_green,,NZL,PLM,2045,1.61043
BS,water_blue,,NZL,PLM,2045,0.142191
BS,water_grey,,NZL,PLM,2045,0.21215
BS,nitrogen_total,lvs_excretion,NZL,PLM,2045,0.0130834
BS,land_prod,pn_land,NZL,PLM,2045,0.555134
BS,co2_faostat,faostat_wld,NZL,PLM,2050,0.286462
BS,water_green,,NZL,PLM,2050,1.87918
BS,water_blue,,NZL,PLM,2050,0.165919
BS,water_grey,,NZL,PLM,2050,0.247553
BS,nitrogen_total,lvs_excretion,NZL,PLM,2050,0.0152666
BS,land_prod,pn_land,NZL,PLM,2050,0.647772
BS,co2_faostat,faostat_wld,ROW,PLM,2024,23.7274
BS,water_green,,ROW,PLM,2024,155.651
BS,water_blue,,ROW,PLM,2024,13.7429
BS,water_grey,,ROW,PLM,2024,20.5046
BS,nitrogen_total,lvs_excretion,ROW,PLM,2024,1.26452
BS,land_prod,pn_land,ROW,PLM,2024,53.6545
BS,co2_faostat,faostat_wld,ROW,PLM,2030,25.5381
BS,water_green,,ROW,PLM,2030,167.529
BS,water_blue,,ROW,PLM,2030,14.7917
BS,water_grey,,ROW,PLM,2030,22.0693
BS,nitrogen_total,lvs_excretion,ROW,PLM,2030,1.36102
BS,land_prod,pn_land,ROW,PLM,2030,57.7489
BS,co2_faostat,faostat_wld,ROW,PLM,2035,27.2687
BS,water_green,,ROW,PLM,2035,178.882
BS,water_blue,,ROW,PLM,2035,15.7941
BS,water_grey,,ROW,PLM,2035,23.565
BS,nitrogen_total,lvs_excretion,ROW,PLM,2035,1.45326
BS,land_prod,pn_land,ROW,PLM,2035,61.6625
BS,co2_faostat,faostat_wld,ROW,PLM,2040,29.5231
BS,water_green,,ROW,PLM,2040,193.67
BS,water_blue,,ROW,PLM,2040,17.0998
BS,water_grey,,ROW,PLM,2040,25.5131
BS,nitrogen_total,lvs_excretion,ROW,PLM,2040,1.5734
BS,land_prod,pn_land,ROW,PLM,2040,66.7603
BS,co2_faostat,faostat_wld,ROW,PLM,2045,32.0574
BS,water_green,,ROW,PLM,2045,210.295
BS,water_blue,,ROW,PLM,2045,18.5677
BS,water_grey,,ROW,PLM,2045,27.7032
BS,nitrogen_total,lvs_excretion,ROW,PLM,2045,1.70846
BS,land_prod,pn_land,ROW,PLM,2045,72.491
BS,co2_faostat,faostat_wld,ROW,PLM,2050,34.901
BS,water_green,,ROW,PLM,2050,228.949
BS,water_blue,,ROW,PLM,2050,20.2147
BS,water_grey,,ROW,PLM,2050,30.1605
BS,nitrogen_total,lvs_excretion,ROW,PLM,2050,1.86001
BS,land_prod,pn_land,ROW,PLM,2050,78.9212
BS,co2_faostat,faostat_wld,USA,PLM,2024,12.7107
BS,water_green,,USA,PLM,2024,83.3816
BS,water_blue,,USA,PLM,2024,7.36204
BS,water_grey,,USA,PLM,2024,10.9843
BS,nitrogen_total,lvs_excretion,USA,PLM,2024,0.677402
BS,land_prod,pn_land,USA,PLM,2024,28.7425
BS,co2_faostat,faostat_wld,USA,PLM,2030,13.5632
BS,water_green,,USA,PLM,2030,88.9742
BS,water_blue,,USA,PLM,2030,7.85583
BS,water_grey,,USA,PLM,2030,11.721
BS,nitrogen_total,lvs_excretion,USA,PLM,2030,0.722837
BS,land_prod,pn_land,USA,PLM,2030,30.6704
BS,co2_faostat,faostat_wld,USA,PLM,2035,14.1693
BS,water_green,,USA,PLM,2035,92.9503
BS,water_blue,,USA,PLM,2035,8.20689
BS,water_grey,,USA,PLM,2035,12.2448
BS,nitrogen_total,lvs_excretion,USA,PLM,2035,0.755139
BS,land_prod,pn_land,USA,PLM,2035,32.041
BS,co2_faostat,faostat_wld,USA,PLM,2040,14.7677
BS,water_green,,USA,PLM,2040,96.8756
BS,water_blue,,USA,PLM,2040,8.55348
BS,water_grey,,USA,PLM,2040,12.7619
BS,nitrogen_total,lvs_excretion,USA,PLM,2040,0.787029
BS,land_prod,pn_land,USA,PLM,2040,33.3941
BS,co2_faostat,faostat_wld,USA,PLM,2045,15.377
BS,water_green,,USA,PLM,2045,100.873
BS,water_blue,,USA,PLM,2045,8.90638
BS,water_grey,,USA,PLM,2045,13.2884
BS,nitrogen_total,lvs_excretion,USA,PLM,2045,0.819501
BS,land_prod,pn_land,USA,PLM,2045,34.7719
BS,co2_faostat,faostat_wld,USA,PLM,2050,15.9987
BS,water_green,,USA,PLM,2050,104.95
BS,water_blue,,USA,PLM,2050,9.26643
BS,water_grey,,USA,PLM,2050,13.8256
BS,nitrogen_total,lvs_excretion,USA,PLM,2050,0.85263
BS,land_prod,pn_land,USA,PLM,2050,36.1776
BS,co2_faostat,faostat_wld,ARG,MLK,2024,10.8191
BS,water_green,,ARG,MLK,2024,9.85943
BS,water_blue,,ARG,MLK,2024,0.982516
BS,water_grey,,ARG,MLK,2024,0.822571
BS,nitrogen_total,lvs_excretion,ARG,MLK,2024,0.180966
BS,land_prod,pn_land,ARG,MLK,2024,10.225
BS,co2_faostat,faostat_wld,ARG,MLK,2030,12.2057
BS,water_green,,ARG,MLK,2030,11.123
BS,water_blue,,ARG,MLK,2030,1.10844
BS,water_grey,,ARG,MLK,2030,0.927994
BS,nitrogen_total,lvs_excretion,ARG,MLK,2030,0.204159
BS,land_prod,pn_land,ARG,MLK,2030,11.5355
BS,co2_faostat,faostat_wld,ARG,MLK,2035,12.8901
BS,water_green,,ARG,MLK,2035,11.7467
BS,water_blue,,ARG,MLK,2035,1.17059
BS,water_grey,,ARG,MLK,2035,0.980028
BS,nitrogen_total,lvs_excretion,ARG,MLK,2035,0.215606
BS,land_prod,pn_land,ARG,MLK,2035,12.1823
BS,co2_faostat,faostat_wld,ARG,MLK,2040,13.8712
BS,water_green,,ARG,MLK,2040,12.6408
BS,water_blue,,ARG,MLK,2040,1.25969
BS,water_grey,,ARG,MLK,2040,1.05462
BS,nitrogen_total,lvs_excretion,ARG,MLK,2040,0.232016
BS,land_prod,pn_land,ARG,MLK,2040,13.1095
BS,co2_faostat,faostat_wld,ARG,MLK,2045,14.9996
BS,water_green,,ARG,MLK,2045,13.6691
BS,water_blue,,ARG,MLK,2045,1.36216
BS,water_grey,,ARG,MLK,2045,1.14042
BS,nitrogen_total,lvs_excretion,ARG,MLK,2045,0.250891
BS,land_prod,pn_land,ARG,MLK,2045,14.176
BS,co2_faostat,faostat_wld,ARG,MLK,2050,16.2709
BS,water_green,,ARG,MLK,2050,14.8276
BS,water_blue,,ARG,MLK,2050,1.47761
BS,water_grey,,ARG,MLK,2050,1.23707
BS,nitrogen_total,lvs_excretion,ARG,MLK,2050,0.272155
BS,land_prod,pn_land,ARG,MLK,2050,15.3774
BS,co2_faostat,faostat_wld,AUS,MLK,2024,8.16858
BS,water_green,,AUS,MLK,2024,7.44401
BS,water_blue,,AUS,MLK,2024,0.741814
BS,water_grey,,AUS,MLK,2024,0.621053
BS,nitrogen_total,lvs_excretion,AUS,MLK,2024,0.136632
BS,land_prod,pn_land,AUS,MLK,2024,7.72004
BS,co2_faostat,faostat_wld,AUS,MLK,2030,10.3256
BS,water_green,,AUS,MLK,2030,9.40972
BS,water_blue,,AUS,MLK,2030,0.937701
BS,water_grey,,AUS,MLK,2030,0.785052
BS,nitrogen_total,lvs_excretion,AUS,MLK,2030,0.172711
BS,land_prod,pn_land,AUS,MLK,2030,9.75863
BS,co2_faostat,faostat_wld,AUS,MLK,2035,11.819
BS,water_green,,AUS,MLK,2035,10.7707
BS,water_blue,,AUS,MLK,2035,1.07332
BS,water_grey,,AUS,MLK,2035,0.898596
BS,nitrogen_total,lvs_excretion,AUS,MLK,2035,0.197691
BS,land_prod,pn_land,AUS,MLK,2035,11.17
BS,co2_faostat,faostat_wld,AUS,MLK,2040,14.0564
BS,water_green,,AUS,MLK,2040,12.8096
BS,water_blue,,AUS,MLK,2040,1.27651
BS,water_grey,,AUS,MLK,2040,1.0687
BS,nitrogen_total,lvs_excretion,AUS,MLK,2040,0.235115
BS,land_prod,pn_land,AUS,MLK,2040,13.2846
BS,co2_faostat,faostat_wld,AUS,MLK,2045,16.9716
BS,water_green,,AUS,MLK,2045,15.4662
BS,water_blue,,AUS,MLK,2045,1.54124
BS,water_grey,,AUS,MLK,2045,1.29034
BS,nitrogen_total,lvs_excretion,AUS,MLK,2045,0.283875
BS,land_prod,pn_land,AUS,MLK,2045,16.0397
BS,co2_faostat,faostat_wld,AUS,MLK,2050,20.7769
BS,water_green,,AUS,MLK,2050,18.934
BS,water_blue,,AUS,MLK,2050,1.88681
BS,water_grey,,AUS,MLK,2050,1.57966
BS,nitrogen_total,lvs_excretion,AUS,MLK,2050,0.347525
BS,land_prod,pn_land,AUS,MLK,2050,19.636
BS,co2_faostat,faostat_wld,BRZ,MLK,2024,35.364
BS,water_green,,BRZ,MLK,2024,32.2272
BS,water_blue,,BRZ,MLK,2024,3.21152
BS,water_grey,,BRZ,MLK,2024,2.68871
BS,nitrogen_total,lvs_excretion,BRZ,MLK,2024,0.591516
BS,land_prod,pn_land,BRZ,MLK,2024,33.4222
BS,co2_faostat,faostat_wld,BRZ,MLK,2030,38.089
BS,water_green,,BRZ,MLK,2030,34.7105
BS,water_blue,,BRZ,MLK,2030,3.45898
BS,water_grey,,BRZ,MLK,2030,2.89589
BS,nitrogen_total,lvs_excretion,BRZ,MLK,2030,0.637096
BS,land_prod,pn_land,BRZ,MLK,2030,35.9975
BS,co2_faostat,faostat_wld,BRZ,MLK,2035,39.8836
BS,water_green,,BRZ,MLK,2035,36.3458
BS,water_blue,,BRZ,MLK,2035,3.62195
BS,water_grey,,BRZ,MLK,2035,3.03233
BS,nitrogen_total,lvs_excretion,BRZ,MLK,2035,0.667113
BS,land_prod,pn_land,BRZ,MLK,2035,37.6936
BS,co2_faostat,faostat_wld,BRZ,MLK,2040,41.7189
BS,water_green,,BRZ,MLK,2040,38.0184
BS,water_blue,,BRZ,MLK,2040,3.78863
BS,water_grey,,BRZ,MLK,2040,3.17187
BS,nitrogen_total,lvs_excretion,BRZ,MLK,2040,0.697812
BS,land_prod,pn_land,BRZ,MLK,2040,39.4282
BS,co2_faostat,faostat_wld,BRZ,MLK,2045,43.7385
BS,water_green,,BRZ,MLK,2045,39.8589
BS,water_blue,,BRZ,MLK,2045,3.97203
BS,water_grey,,BRZ,MLK,2045,3.32542
BS,nitrogen_total,lvs_excretion,BRZ,MLK,2045,0.731593
BS,land_prod,pn_land,BRZ,MLK,2045,41.3368
BS,co2_faostat,faostat_wld,BRZ,MLK,2050,45.9378
BS,water_green,,BRZ,MLK,2050,41.8631
BS,water_blue,,BRZ,MLK,2050,4.17176
BS,water_grey,,BRZ,MLK,2050,3.49263
BS,nitrogen_total,lvs_excretion,BRZ,MLK,2050,0.768379
BS,land_prod,pn_land,BRZ,MLK,2050,43.4154
BS,co2_faostat,faostat_wld,CAN,MLK,2024,10.7991
BS,water_green,,CAN,MLK,2024,9.84122
BS,water_blue,,CAN,MLK,2024,0.980701
BS,water_grey,,CAN,MLK,2024,0.821052
BS,nitrogen_total,lvs_excretion,CAN,MLK,2024,0.180631
BS,land_prod,pn_land,CAN,MLK,2024,10.2061
BS,co2_faostat,faostat_wld,CAN,MLK,2030,11.2751
BS,water_green,,CAN,MLK,2030,10.275
BS,water_blue,,CAN,MLK,2030,1.02392
BS,water_grey,,CAN,MLK,2030,0.857239
BS,nitrogen_total,lvs_excretion,CAN,MLK,2030,0.188593
BS,land_prod,pn_land,CAN,MLK,2030,10.656
BS,co2_faostat,faostat_wld,CAN,MLK,2035,11.6338
BS,water_green,,CAN,MLK,2035,10.6019
BS,water_blue,,CAN,MLK,2035,1.0565
BS,water_grey,,CAN,MLK,2035,0.884513
BS,nitrogen_total,lvs_excretion,CAN,MLK,2035,0.194593
BS,land_prod,pn_land,CAN,MLK,2035,10.995
BS,co2_faostat,faostat_wld,CAN,MLK,2040,11.9846
BS,water_green,,CAN,MLK,2040,10.9215
BS,water_blue,,CAN,MLK,2040,1.08836
BS,water_grey,,CAN,MLK,2040,0.911182
BS,nitrogen_total,lvs_excretion,CAN,MLK,2040,0.20046
BS,land_prod,pn_land,CAN,MLK,2040,11.3265
BS,co2_faostat,faostat_wld,CAN,MLK,2045,12.3706
BS,water_green,,CAN,MLK,2045,11.2733
BS,water_blue,,CAN,MLK,2045,1.12341
BS,water_grey,,CAN,MLK,2045,0.940529
BS,nitrogen_total,lvs_excretion,CAN,MLK,2045,0.206916
BS,land_prod,pn_land,CAN,MLK,2045,11.6913
BS,co2_faostat,faostat_wld,CAN,MLK,2050,12.7785
BS,water_green,,CAN,MLK,2050,11.6451
BS,water_blue,,CAN,MLK,2050,1.16046
BS,water_grey,,CAN,MLK,2050,0.971546
BS,nitrogen_total,lvs_excretion,CAN,MLK,2050,0.21374
BS,land_prod,pn_land,CAN,MLK,2050,12.0769
BS,co2_faostat,faostat_chn,CHN,MLK,2024,42.4382
BS,water_green,,CHN,MLK,2024,39.8786
BS,water_blue,,CHN,MLK,2024,6.23775
BS,water_grey,,CHN,MLK,2024,9.03399
BS,nitrogen_total,lvs_excretion,CHN,MLK,2024,0.681421
BS,land_prod,pn_land,CHN,MLK,2024,38.502
BS,co2_faostat,faostat_chn,CHN,MLK,2030,43.967
BS,water_green,,CHN,MLK,2030,41.3152
BS,water_blue,,CHN,MLK,2030,6.46246
BS,water_grey,,CHN,MLK,2030,9.35943
BS,nitrogen_total,lvs_excretion,CHN,MLK,2030,0.705968
BS,land_prod,pn_land,CHN,MLK,2030,39.889
BS,co2_faostat,faostat_chn,CHN,MLK,2035,45.3589
BS,water_green,,CHN,MLK,2035,42.6231
BS,water_blue,,CHN,MLK,2035,6.66704
BS,water_grey,,CHN,MLK,2035,9.65572
BS,nitrogen_total,lvs_excretion,CHN,MLK,2035,0.728317
BS,land_prod,pn_land,CHN,MLK,2035,41.1517
BS,co2_faostat,faostat_chn,CHN,MLK,2040,46.6034
BS,water_green,,CHN,MLK,2040,43.7926
BS,water_blue,,CHN,MLK,2040,6.84997
BS,water_grey,,CHN,MLK,2040,9.92065
BS,nitrogen_total,lvs_excretion,CHN,MLK,2040,0.748301
BS,land_prod,pn_land,CHN,MLK,2040,42.2809
BS,co2_faostat,faostat_chn,CHN,MLK,2045,47.9218
BS,water_green,,CHN,MLK,2045,45.0314
BS,water_blue,,CHN,MLK,2045,7.04375
BS,water_grey,,CHN,MLK,2045,10.2013
BS,nitrogen_total,lvs_excretion,CHN,MLK,2045,0.769469
BS,land_prod,pn_land,CHN,MLK,2045,43.477
BS,co2_faostat,faostat_chn,CHN,MLK,2050,49.2905
BS,water_green,,CHN,MLK,2050,46.3176
BS,water_blue,,CHN,MLK,2050,7.24493
BS,water_grey,,CHN,MLK,2050,10.4927
BS,nitrogen_total,lvs_excretion,CHN,MLK,2050,0.791446
BS,land_prod,pn_land,CHN,MLK,2050,44.7187
BS,co2_faostat,faostat_wld,E15,MLK,2024,144.959
BS,water_green,,E15,MLK,2024,132.101
BS,water_blue,,E15,MLK,2024,13.1642
BS,water_grey,,E15,MLK,2024,11.0212
BS,nitrogen_total,lvs_excretion,E15,MLK,2024,2.42466
BS,land_prod,pn_land,E15,MLK,2024,136.999
BS,co2_faostat,faostat_wld,E15,MLK,2030,154.482
BS,water_green,,E15,MLK,2030,140.779
BS,water_blue,,E15,MLK,2030,14.029
BS,water_grey,,E15,MLK,2030,11.7452
BS,nitrogen_total,lvs_excretion,E15,MLK,2030,2.58395
BS,land_prod,pn_land,E15,MLK,2030,146
BS,co2_faostat,faostat_wld,E15,MLK,2035,164.167
BS,water_green,,E15,MLK,2035,149.605
BS,water_blue,,E15,MLK,2035,14.9085
BS,water_grey,,E15,MLK,2035,12.4816
BS,nitrogen_total,lvs_excretion,E15,MLK,2035,2.74594
BS,land_prod,pn_land,E15,MLK,2035,155.153
BS,co2_faostat,faostat_wld,E15,MLK,2040,174.132
