province,crop,year,month,price
江西,rice_late_indica,2022,1,128.10416666666666
江西,rice_late_indica,2022,2,128.1875
江西,rice_late_indica,2022,3,128.29583333333332
江西,rice_late_indica,2022,4,128.0125
江西,rice_late_indica,2022,5,128.225
江西,rice_late_indica,2022,6,128.1125
江西,rice_late_indica,2022,7,128.60416666666666
江西,rice_late_indica,2022,8,128.225
江西,rice_late_indica,2022,9,128.02916666666667
江西,rice_late_indica,2022,10,131.15833333333333
江西,rice_late_indica,2022,11,133.57916666666668
江西,rice_late_indica,2022,12,135.1125
江西,rice_late_indica,2023,1,135.41666666666666
江西,rice_late_indica,2023,2,135.44583333333333
江西,rice_late_indica,2023,3,135.35833333333332
江西,rice_late_indica,2023,4,134.7625
江西,rice_late_indica,2023,5,135.225
江西,rice_late_indica,2023,6,134.75416666666666
江西,rice_late_indica,2023,7,135.05833333333334
江西,rice_late_indica,2023,8,135.13333333333333
江西,rice_late_indica,2023,9,135.27083333333334
江西,rice_late_indica,2023,10,138.14583333333334
江西,rice_late_indica,2023,11,141.7625
江西,rice_late_indica,2023,12,142.4875
江西,rice_late_indica,2024,1,142.16666666666666
江西,rice_late_indica,2024,2,141.93333333333334
江西,rice_late_indica,2024,3,141.7
江西,rice_late_indica,2024,4,141.6125
江西,rice_late_indica,2024,5,141.72916666666666
江西,rice_late_indica,2024,6,141.90416666666667
江西,rice_late_indica,2024,7,142.0375
江西,rice_late_indica,2024,8,142.1875
江西,rice_late_indica,2024,9,142.1875
江西,rice_late_indica,2024,10,134.44166666666666
江西,rice_late_indica,2024,11,128.7875
江西,rice_late_indica,2024,12,128.94166666666666
江西,rice_late_indica,2025,1,129.0
江西,rice_late_indica,2025,2,129.29166666666666
江西,rice_late_indica,2025,3,130.05
江西,rice_late_indica,2025,4,130.86666666666667
江西,rice_late_indica,2025,5,130.75
江西,rice_late_indica,2025,6,130.69166666666666
江西,rice_late_indica,2025,7,130.74166666666667
江西,rice_late_indica,2025,8,130.9
江西,rice_late_indica,2025,9,130.78333333333333
江西,rice_late_indica,2025,10,130.3
江西,rice_late_indica,2025,11,128.75833333333333
江西,rice_late_indica,2025,12,128.275
江西,rice_late_indica,2026,1,128.325
江西,rice_late_indica,2026,2,128.325
江西,rice_late_indica,2026,3,128.325
江西,rice_late_indica,2026,4,128.325
河北,corn,2020,6,103.97777777777777
河北,corn,2020,7,110.63066666666667
河北,corn,2020,8,118.85
河北,corn,2020,9,114.81133333333334
河北,corn,2020,10,117.72800000000001
河北,corn,2020,11,121.08355555555556
河北,corn,2020,12,122.84733333333334
河北,corn,2021,1,132.46133333333333
河北,corn,2021,2,138.96666666666667
河北,corn,2021,3,140.9251111111111
河北,corn,2021,4,136.12777777777777
河北,corn,2021,5,138.6
河北,corn,2021,6,137.82777777777778
河北,corn,2021,7,136.31955555555555
河北,corn,2021,8,136.564
河北,corn,2021,9,131.94444444444446
河北,corn,2021,10,128.57777777777778
河北,corn,2021,11,134.46422222222222
河北,corn,2021,12,133.83066666666667
河北,corn,2022,1,131.2308888888889
河北,corn,2022,2,130.7808888888889
河北,corn,2022,3,134.864
河北,corn,2022,4,136.21666666666667
河北,corn,2022,5,138.8417777777778
河北,corn,2022,6,139.56977777777777
河北,corn,2022,7,139.14177777777778
河北,corn,2022,8,136.07777777777778
河北,corn,2022,9,135.74177777777777
河北,corn,2022,10,138.078
河北,corn,2022,11,141.02244444444446
河北,corn,2022,12,141.7722222222222
河北,corn,2023,1,139.28333333333333
河北,corn,2023,2,137.62533333333334
河北,corn,2023,3,136.63355555555557
河北,corn,2023,4,135.80555555555554
河北,corn,2023,5,133.00844444444445
河北,corn,2023,6,135.14733333333334
河北,corn,2023,7,139.53333333333333
河北,corn,2023,8,143.86111111111111
河北,corn,2023,9,144.68333333333334
河北,corn,2023,10,134.93066666666667
河北,corn,2023,11,132.71133333333333
河北,corn,2023,12,129.56422222222224
河北,corn,2024,1,123.1168888888889
河北,corn,2024,2,119.18644444444445
河北,corn,2024,3,116.0808888888889
河北,corn,2024,4,114.914
河北,corn,2024,5,113.71133333333334
河北,corn,2024,6,114.94177777777779
河北,corn,2024,7,118.84444444444445
河北,corn,2024,8,115.95
河北,corn,2024,9,111.35555555555555
河北,corn,2024,10,103.79444444444445
河北,corn,2024,11,103.58355555555556
河北,corn,2024,12,99.99444444444444
河北,corn,2025,1,99.61111111111111
河北,corn,2025,2,102.75555555555556
河北,corn,2025,3,109.15555555555555
河北,corn,2025,4,110.20555555555555
河北,corn,2025,5,114.4
河北,corn,2025,6,117.70555555555555
河北,corn,2025,7,118.85
河北,corn,2025,8,118.56111111111112
河北,corn,2025,9,117.45555555555555
河北,corn,2025,10,113.66111111111111
河北,corn,2025,11,112.38888888888889
河北,corn,2025,12,112.55
河北,corn,2026,1,111.50288888888889
河北,corn,2026,2,111.58333333333333
河北,corn,2026,3,114.54466666666667
河北,corn,2026,4,115.25311111111112
河北,wheat,2020,6,115.81666666666666
河北,wheat,2020,7,115.89466666666667
河北,wheat,2020,8,120.05
河北,wheat,2020,9,120.26666666666667
河北,wheat,2020,10,121.47222222222223
河北,wheat,2020,11,122.34444444444445
河北,wheat,2020,12,121.80555555555556
河北,wheat,2021,1,124.28888888888889
河北,wheat,2021,2,123.73333333333333
河北,wheat,2021,3,124.02511111111112
河北,wheat,2021,4,123.64444444444445
河北,wheat,2021,5,123.75555555555556
河北,wheat,2021,6,123.64444444444445
河北,wheat,2021,7,125.3168888888889
河北,wheat,2021,8,125.85311111111112
河北,wheat,2021,9,125.93333333333334
河北,wheat,2021,10,129.05022222222223
河北,wheat,2021,11,135.32777777777778
河北,wheat,2021,12,137.70555555555555
河北,wheat,2022,1,137.56666666666666
河北,wheat,2022,2,139.13888888888889
河北,wheat,2022,3,156.42222222222222
河北,wheat,2022,4,157.19444444444446
河北,wheat,2022,5,161.3111111111111
河北,wheat,2022,6,154.22222222222223
河北,wheat,2022,7,152.028
河北,wheat,2022,8,152.292
河北,wheat,2022,9,152.38333333333333
河北,wheat,2022,10,155.85577777777777
河北,wheat,2022,11,160.25577777777778
河北,wheat,2022,12,160.35
河北,wheat,2023,1,158.66666666666666
河北,wheat,2023,2,156.48622222222224
河北,wheat,2023,3,152.75
河北,wheat,2023,4,144.05
河北,wheat,2023,5,135.34444444444443
河北,wheat,2023,6,137.25
河北,wheat,2023,7,138.11111111111111
河北,wheat,2023,8,142.1611111111111
河北,wheat,2023,9,148.4777777777778
河北,wheat,2023,10,147.69444444444446
河北,wheat,2023,11,146.29755555555556
河北,wheat,2023,12,144.042
河北,wheat,2024,1,139.08355555555556
河北,wheat,2024,2,137.4111111111111
河北,wheat,2024,3,136.71666666666667
河北,wheat,2024,4,134.07777777777778
河北,wheat,2024,5,129.82777777777778
河北,wheat,2024,6,122.82533333333335
河北,wheat,2024,7,122.1
河北,wheat,2024,8,121.15555555555555
河北,wheat,2024,9,120.15555555555555
河北,wheat,2024,10,119.63333333333334
河北,wheat,2024,11,119.67777777777778
河北,wheat,2024,12,118.73333333333333
河北,wheat,2025,1,117.84444444444445
河北,wheat,2025,2,118.58333333333333
河北,wheat,2025,3,119.10288888888888
河北,wheat,2025,4,119.48622222222222
河北,wheat,2025,5,120.5111111111111
河北,wheat,2025,6,119.65555555555555
河北,wheat,2025,7,120.2
河北,wheat,2025,8,120.02222222222223
河北,wheat,2025,9,119.83333333333333
河北,wheat,2025,10,120.12777777777778
河北,wheat,2025,11,121.24444444444444
河北,wheat,2025,12,122.11666666666666
河北,wheat,2026,1,121.81666666666666
河北,wheat,2026,2,122.56666666666666
河北,wheat,2026,3,124.64466666666667
河北,wheat,2026,4,125.7611111111111
河南,corn,2020,6,104.36666666666666
河南,corn,2020,7,109.63666666666667
河南,corn,2020,8,115.65666666666667
河南,corn,2020,9,112.158
河南,corn,2020,10,111.85199999999999
河南,corn,2020,11,116.53866666666666
河南,corn,2020,12,118.142
河南,corn,2021,1,128.352
河南,corn,2021,2,136.55866666666665
河南,corn,2021,3,140.40066666666667
河南,corn,2021,4,137.50666666666666
河南,corn,2021,5,137.90986666666666
河南,corn,2021,6,138.79986666666667
河南,corn,2021,7,136.6788
河南,corn,2021,8,135.57653333333334
河南,corn,2021,9,131.08986666666667
河南,corn,2021,10,126.4312
河南,corn,2021,11,130.4124
河南,corn,2021,12,130.68266666666668
河南,corn,2022,1,130.32266666666666
河南,corn,2022,2,130.58933333333334
河南,corn,2022,3,132.12266666666667
河南,corn,2022,4,132.52266666666668
河南,corn,2022,5,133.256
河南,corn,2022,6,135.246
河南,corn,2022,7,137.2326666666667
河南,corn,2022,8,133.496
河南,corn,2022,9,132.816
河南,corn,2022,10,131.866
河南,corn,2022,11,134.70186666666666
河南,corn,2022,12,136.5152
河南,corn,2023,1,137.7485333333333
河南,corn,2023,2,137.36346666666668
河南,corn,2023,3,137.34333333333333
河南,corn,2023,4,133.87666666666667
河南,corn,2023,5,132.8284
河南,corn,2023,6,132.16346666666666
河南,corn,2023,7,137.74333333333334
河南,corn,2023,8,139.43333333333334
河南,corn,2023,9,137.99186666666665
河南,corn,2023,10,130.3536
河南,corn,2023,11,125.54186666666666
河南,corn,2023,12,120.19693333333333
河南,corn,2024,1,113.38333333333334
河南,corn,2024,2,110.91
河南,corn,2024,3,110.71839999999999
河南,corn,2024,4,106.08506666666666
河南,corn,2024,5,103.47333333333333
河南,corn,2024,6,108.15
河南,corn,2024,7,110.16333333333333
河南,corn,2024,8,106.63
河南,corn,2024,9,101.55666666666667
河南,corn,2024,10,97.96173333333333
河南,corn,2024,11,101.66173333333333
河南,corn,2024,12,99.07
河南,corn,2025,1,97.07
河南,corn,2025,2,99.6468
河南,corn,2025,3,107.11840000000001
河南,corn,2025,4,108.02853333333334
河南,corn,2025,5,113.76333333333334
河南,corn,2025,6,115.13666666666667
河南,corn,2025,7,114.27666666666667
河南,corn,2025,8,112.92
河南,corn,2025,9,109.51
河南,corn,2025,10,102.23333333333333
河南,corn,2025,11,102.54
河南,corn,2025,12,105.16333333333333
河南,corn,2026,1,104.89666666666666
河南,corn,2026,2,105.84
河南,corn,2026,3,109.66680000000001
河南,corn,2026,4,111.45
河南,wheat,2020,6,112.27657142857144
河南,wheat,2020,7,113.25038095238097
河南,wheat,2020,8,115.70752380952382
河南,wheat,2020,9,117.68133333333334
河南,wheat,2020,10,119.13609523809525
河南,wheat,2020,11,120.32657142857144
河南,wheat,2020,12,119.76942857142858
河南,wheat,2021,1,124.4837142857143
河南,wheat,2021,2,126.10990476190477
河南,wheat,2021,3,125.73333333333333
河南,wheat,2021,4,124.92619047619047
河南,wheat,2021,5,124.84761904761905
河南,wheat,2021,6,123.83190476190477
河南,wheat,2021,7,123.57152380952381
河南,wheat,2021,8,124.24942857142858
河南,wheat,2021,9,124.90180952380953
河南,wheat,2021,10,125.64266666666666
河南,wheat,2021,11,131.57847619047618
河南,wheat,2021,12,135.1689523809524
河南,wheat,2022,1,135.89752380952382
河南,wheat,2022,2,136.05466666666666
河南,wheat,2022,3,148.15133333333333
河南,wheat,2022,4,147.9918095238095
河南,wheat,2022,5,149.7822857142857
河南,wheat,2022,6,150.00133333333332
河南,wheat,2022,7,150.63704761904762
河南,wheat,2022,8,148.78561904761904
河南,wheat,2022,9,148.17609523809523
河南,wheat,2022,10,148.922
河南,wheat,2022,11,150.6298095238095
河南,wheat,2022,12,151.57038095238096
河南,wheat,2023,1,151.3370476190476
河南,wheat,2023,2,151.44657142857142
河南,wheat,2023,3,150.07514285714285
河南,wheat,2023,4,140.0404761904762
河南,wheat,2023,5,132.95
河南,wheat,2023,6,134.40952380952382
河南,wheat,2023,7,134.76904761904763
河南,wheat,2023,8,136.38095238095238
河南,wheat,2023,9,141.18580952380952
河南,wheat,2023,10,141.85609523809524
河南,wheat,2023,11,140.8347619047619
河南,wheat,2023,12,138.64561904761905
河南,wheat,2024,1,133.33714285714285
河南,wheat,2024,2,131.41323809523809
河南,wheat,2024,3,131.07761904761904
河南,wheat,2024,4,126.9324761904762
河南,wheat,2024,5,123.45133333333332
河南,wheat,2024,6,121.98704761904762
河南,wheat,2024,7,122.28704761904761
河南,wheat,2024,8,121.5132380952381
河南,wheat,2024,9,121.05609523809524
河南,wheat,2024,10,120.79895238095237
河南,wheat,2024,11,120.81323809523809
河南,wheat,2024,12,119.46323809523808
河南,wheat,2025,1,117.79314285714287
河南,wheat,2025,2,118.5764761904762
河南,wheat,2025,3,119.85990476190477
河南,wheat,2025,4,120.02542857142858
河南,wheat,2025,5,121.14895238095238
河南,wheat,2025,6,119.86323809523809
河南,wheat,2025,7,120.19657142857142
河南,wheat,2025,8,119.62514285714285
河南,wheat,2025,9,119.98342857142858
河南,wheat,2025,10,121.10123809523809
河南,wheat,2025,11,123.56085714285713
河南,wheat,2025,12,123.88219047619047
河南,wheat,2026,1,123.46666666666667
河南,wheat,2026,2,123.58571428571429
河南,wheat,2026,3,124.95733333333334
河南,wheat,2026,4,125.18095238095238
浙江,rice_early_indica,2020,6,114.9888888888889
浙江,rice_early_indica,2020,7,115.21666666666667
浙江,rice_early_indica,2020,8,116.60555555555555
浙江,rice_early_indica,2020,9,117.53888888888889
浙江,rice_early_indica,2020,10,119.62777777777778
浙江,rice_early_indica,2020,11,122.77222222222223
浙江,rice_early_indica,2020,12,122.77222222222223
浙江,rice_early_indica,2021,1,124.17222222222222
浙江,rice_early_indica,2021,2,126.58333333333333
浙江,rice_early_indica,2021,3,125.61111111111111
浙江,rice_early_indica,2021,4,125.57222222222222
浙江,rice_early_indica,2021,5,125.80555555555556
浙江,rice_early_indica,2021,6,125.92222222222222
浙江,rice_early_indica,2021,7,125.4888888888889
浙江,rice_early_indica,2021,8,124.64444444444445
浙江,rice_early_indica,2021,9,122.85555555555555
浙江,rice_early_indica,2021,10,122.50555555555556
浙江,rice_early_indica,2021,11,123.16666666666667
浙江,rice_early_indica,2021,12,122.81666666666666
浙江,rice_early_indica,2022,1,122.7388888888889
浙江,rice_early_indica,2022,2,122.7
浙江,rice_early_indica,2022,3,124.37222222222222
浙江,rice_early_indica,2022,4,123.36111111111111
浙江,rice_early_indica,2022,5,122.77777777777777
浙江,rice_early_indica,2022,6,123.78888888888889
浙江,rice_early_indica,2022,7,124.58888888888889
浙江,rice_early_indica,2022,8,124.86666666666666
浙江,rice_early_indica,2022,9,123.0
浙江,rice_early_indica,2022,10,123.35
浙江,rice_early_indica,2022,11,124.75
浙江,rice_early_indica,2022,12,125.21666666666667
浙江,rice_early_indica,2023,1,125.21666666666667
浙江,rice_early_indica,2023,2,125.1
浙江,rice_early_indica,2023,3,127.04444444444445
浙江,rice_early_indica,2023,4,126.85
浙江,rice_early_indica,2023,5,128.38622222222222
浙江,rice_early_indica,2023,6,129.942
浙江,rice_early_indica,2023,7,130.6808888888889
浙江,rice_early_indica,2023,8,132.11977777777778
浙江,rice_early_indica,2023,9,133.4808888888889
浙江,rice_early_indica,2023,10,134.1808888888889
浙江,rice_early_indica,2023,11,133.32533333333333
浙江,rice_early_indica,2023,12,131.14755555555556
浙江,rice_early_indica,2024,1,131.22533333333334
浙江,rice_early_indica,2024,2,131.53644444444444
浙江,rice_early_indica,2024,3,132.58644444444445
浙江,rice_early_indica,2024,4,132.58644444444445
浙江,rice_early_indica,2024,5,132.15866666666668
浙江,rice_early_indica,2024,6,131.61422222222222
浙江,rice_early_indica,2024,7,130.82533333333333
浙江,rice_early_indica,2024,8,131.54755555555556
浙江,rice_early_indica,2024,9,132.092
浙江,rice_early_indica,2024,10,131.74200000000002
浙江,rice_early_indica,2024,11,131.392
浙江,rice_early_indica,2024,12,132.1308888888889
浙江,rice_early_indica,2025,1,132.67533333333333
浙江,rice_early_indica,2025,2,132.71422222222222
浙江,rice_early_indica,2025,3,130.80844444444443
浙江,rice_early_indica,2025,4,128.7277777777778
浙江,rice_early_indica,2025,5,129.07777777777778
浙江,rice_early_indica,2025,6,128.57222222222222
浙江,rice_early_indica,2025,7,127.31111111111112
浙江,rice_early_indica,2025,8,127.59444444444445
浙江,rice_early_indica,2025,9,124.94444444444444
浙江,rice_early_indica,2025,10,123.81666666666666
浙江,rice_early_indica,2025,11,124.08888888888889
浙江,rice_early_indica,2025,12,125.17777777777778
浙江,rice_early_indica,2026,1,124.20555555555555
浙江,rice_early_indica,2026,2,124.28333333333333
浙江,rice_early_indica,2026,3,125.02222222222223
浙江,rice_early_indica,2026,4,125.13888888888889
浙江,rice_japonica,2020,6,123.60833333333333
浙江,rice_japonica,2020,7,122.55833333333334
浙江,rice_japonica,2020,8,124.25
浙江,rice_japonica,2020,9,125.65
浙江,rice_japonica,2020,10,126.875
浙江,rice_japonica,2020,11,130.90033333333335
浙江,rice_japonica,2020,12,131.57133333333334
浙江,rice_japonica,2021,1,137.9586666666667
浙江,rice_japonica,2021,2,143.73333333333332
浙江,rice_japonica,2021,3,141.86666666666667
浙江,rice_japonica,2021,4,140.525
浙江,rice_japonica,2021,5,139.06666666666666
浙江,rice_japonica,2021,6,135.74166666666667
浙江,rice_japonica,2021,7,134.98333333333332
浙江,rice_japonica,2021,8,135.27533333333335
浙江,rice_japonica,2021,9,133.35
浙江,rice_japonica,2021,10,133.29166666666666
浙江,rice_japonica,2021,11,134.45833333333334
浙江,rice_japonica,2021,12,134.225
浙江,rice_japonica,2022,1,133.58333333333334
浙江,rice_japonica,2022,2,133.7
浙江,rice_japonica,2022,3,131.95
浙江,rice_japonica,2022,4,133.7
浙江,rice_japonica,2022,5,134.69166666666666
浙江,rice_japonica,2022,6,134.63333333333333
浙江,rice_japonica,2022,7,135.15833333333333
浙江,rice_japonica,2022,8,136.15
浙江,rice_japonica,2022,9,133.75833333333333
浙江,rice_japonica,2022,10,132.94166666666666
浙江,rice_japonica,2022,11,135.425
浙江,rice_japonica,2022,12,136.86666666666667
浙江,rice_japonica,2023,1,136.75
浙江,rice_japonica,2023,2,133.54166666666666
浙江,rice_japonica,2023,3,134.35833333333332
浙江,rice_japonica,2023,4,136.225
浙江,rice_japonica,2023,5,136.925
浙江,rice_japonica,2023,6,136.63333333333333
浙江,rice_japonica,2023,7,136.98333333333332
浙江,rice_japonica,2023,8,137.8
浙江,rice_japonica,2023,9,138.73333333333332
浙江,rice_japonica,2023,10,139.025
浙江,rice_japonica,2023,11,136.925
浙江,rice_japonica,2023,12,134.59166666666667
浙江,rice_japonica,2024,1,136.45833333333334
浙江,rice_japonica,2024,2,137.33333333333334
浙江,rice_japonica,2024,3,137.68333333333334
浙江,rice_japonica,2024,4,137.68333333333334
浙江,rice_japonica,2024,5,138.5
浙江,rice_japonica,2024,6,137.33333333333334
浙江,rice_japonica,2024,7,135.93333333333334
浙江,rice_japonica,2024,8,134.76666666666668
浙江,rice_japonica,2024,9,134.475
浙江,rice_japonica,2024,10,134.59166666666667
浙江,rice_japonica,2024,11,132.49166666666667
浙江,rice_japonica,2024,12,132.14166666666668
浙江,rice_japonica,2025,1,132.08333333333334
浙江,rice_japonica,2025,2,132.2
浙江,rice_japonica,2025,3,133.54166666666666
浙江,rice_japonica,2025,4,133.89166666666668
浙江,rice_japonica,2025,5,135.29166666666666
浙江,rice_japonica,2025,6,136.63333333333333
浙江,rice_japonica,2025,7,136.05
浙江,rice_japonica,2025,8,133.075
浙江,rice_japonica,2025,9,131.96666666666667
浙江,rice_japonica,2025,10,130.91666666666666
浙江,rice_japonica,2025,11,130.68333333333334
浙江,rice_japonica,2025,12,132.66666666666666
浙江,rice_japonica,2026,1,133.30833333333334
浙江,rice_japonica,2026,2,134.475
浙江,rice_japonica,2026,3,133.95
浙江,rice_japonica,2026,4,132.95833333333334
湖北,rice_early_indica,2020,6,102.425
湖北,rice_early_indica,2020,7,102.425
湖北,rice_early_indica,2020,8,107.09166666666667
湖北,rice_early_indica,2020,9,108.925
湖北,rice_early_indica,2020,10,108.925
湖北,rice_early_indica,2020,11,108.925
湖北,rice_early_indica,2020,12,108.925
湖北,rice_early_indica,2021,1,108.925
湖北,rice_early_indica,2021,2,110.425
湖北,rice_early_indica,2021,3,110.425
湖北,rice_early_indica,2021,4,110.425
湖北,rice_early_indica,2021,5,110.425
湖北,rice_early_indica,2021,6,110.425
湖北,rice_early_indica,2021,7,110.425
湖北,rice_early_indica,2021,8,110.425
湖北,rice_early_indica,2021,9,110.425
湖北,rice_early_indica,2021,10,110.425
湖北,rice_early_indica,2021,11,110.425
湖北,rice_early_indica,2021,12,110.425
湖北,rice_early_indica,2022,1,110.425
湖北,rice_early_indica,2022,2,110.425
湖北,rice_early_indica,2022,3,110.545
湖北,rice_early_indica,2022,4,110.545
湖北,rice_early_indica,2022,5,110.545
湖北,rice_early_indica,2022,6,110.545
湖北,rice_early_indica,2022,7,113.886
湖北,rice_early_indica,2022,8,123.25133333333333
湖北,rice_early_indica,2022,9,123.387
湖北,rice_early_indica,2022,10,122.325
湖北,rice_early_indica,2022,11,122.325
湖北,rice_early_indica,2022,12,122.325
湖北,rice_early_indica,2023,1,122.325
湖北,rice_early_indica,2023,2,122.325
湖北,rice_early_indica,2023,3,122.325
湖北,rice_early_indica,2023,4,122.325
湖北,rice_early_indica,2023,5,122.325
湖北,rice_early_indica,2023,6,122.325
湖北,rice_early_indica,2023,7,123.88333333333334
湖北,rice_early_indica,2023,8,128.65
湖北,rice_early_indica,2023,9,128.65
湖北,rice_early_indica,2023,10,128.65
湖北,rice_early_indica,2023,11,128.65
湖北,rice_early_indica,2023,12,128.65
湖北,rice_early_indica,2024,1,128.65
湖北,rice_early_indica,2024,2,128.65
湖北,rice_early_indica,2024,3,128.65
湖北,rice_early_indica,2024,4,128.65
湖北,rice_early_indica,2024,5,128.65
湖北,rice_early_indica,2024,6,128.65
湖北,rice_early_indica,2024,7,129.65
湖北,rice_early_indica,2024,8,129.46666666666667
湖北,rice_early_indica,2024,9,127.98333333333333
湖北,rice_early_indica,2024,10,126.65
湖北,rice_early_indica,2024,11,127.04166666666667
湖北,rice_early_indica,2024,12,127.325
湖北,rice_early_indica,2025,1,127.325
湖北,rice_early_indica,2025,2,127.325
湖北,rice_early_indica,2025,3,127.325
湖北,rice_early_indica,2025,4,127.325
湖北,rice_early_indica,2025,5,127.325
湖北,rice_early_indica,2025,6,127.325
湖北,rice_early_indica,2025,7,126.99166666666666
湖北,rice_early_indica,2025,8,125.675
湖北,rice_early_indica,2025,9,125.675
湖北,rice_early_indica,2025,10,125.675
湖北,rice_early_indica,2025,11,125.675
湖北,rice_early_indica,2025,12,125.675
湖北,rice_early_indica,2026,1,125.675
湖北,rice_early_indica,2026,2,125.675
湖北,rice_early_indica,2026,3,125.675
湖北,rice_early_indica,2026,4,125.675
湖北,rice_late_indica,2020,6,120.8625
湖北,rice_late_indica,2020,7,120.8625
湖北,rice_late_indica,2020,8,123.9625
湖北,rice_late_indica,2020,9,126.07916666666667
湖北,rice_late_indica,2020,10,126.84583333333333
湖北,rice_late_indica,2020,11,132.97083333333333
湖北,rice_late_indica,2020,12,133.475
湖北,rice_late_indica,2021,1,133.66666666666666
湖北,rice_late_indica,2021,2,134.5
湖北,rice_late_indica,2021,3,134.52916666666667
湖北,rice_late_indica,2021,4,134.0875
湖北,rice_late_indica,2021,5,133.0875
湖北,rice_late_indica,2021,6,132.32083333333333
湖北,rice_late_indica,2021,7,131.9375
湖北,rice_late_indica,2021,8,131.9375
湖北,rice_late_indica,2021,9,129.525
湖北,rice_late_indica,2021,10,128.17916666666667
湖北,rice_late_indica,2021,11,128.22916666666666
湖北,rice_late_indica,2021,12,128.85416666666666
湖北,rice_late_indica,2022,1,128.425
湖北,rice_late_indica,2022,2,128.425
湖北,rice_late_indica,2022,3,127.985
湖北,rice_late_indica,2022,4,127.50583333333334
湖北,rice_late_indica,2022,5,127.50583333333334
湖北,rice_late_indica,2022,6,128.13133333333334
湖北,rice_late_indica,2022,7,128.18716666666666
湖北,rice_late_indica,2022,8,128.2315
湖北,rice_late_indica,2022,9,128.4335
湖北,rice_late_indica,2022,10,129.775
湖北,rice_late_indica,2022,11,132.12083333333334
湖北,rice_late_indica,2022,12,132.22916666666666
湖北,rice_late_indica,2023,1,132.45
湖北,rice_late_indica,2023,2,132.7
湖北,rice_late_indica,2023,3,133.2
湖北,rice_late_indica,2023,4,133.7
湖北,rice_late_indica,2023,5,133.95833333333334
湖北,rice_late_indica,2023,6,133.625
湖北,rice_late_indica,2023,7,133.125
湖北,rice_late_indica,2023,8,133.63333333333333
湖北,rice_late_indica,2023,9,134.575
湖北,rice_late_indica,2023,10,136.95
湖北,rice_late_indica,2023,11,137.56666666666666
湖北,rice_late_indica,2023,12,137.675
湖北,rice_late_indica,2024,1,137.61666666666667
湖北,rice_late_indica,2024,2,137.52916666666667
湖北,rice_late_indica,2024,3,137.5875
湖北,rice_late_indica,2024,4,137.5875
湖北,rice_late_indica,2024,5,137.5875
湖北,rice_late_indica,2024,6,137.5875
湖北,rice_late_indica,2024,7,137.5875
湖北,rice_late_indica,2024,8,136.92083333333332
湖北,rice_late_indica,2024,9,134.94166666666666
湖北,rice_late_indica,2024,10,133.14166666666668
湖北,rice_late_indica,2024,11,132.225
湖北,rice_late_indica,2024,12,132.275
湖北,rice_late_indica,2025,1,132.82916666666668
湖北,rice_late_indica,2025,2,133.18333333333334
湖北,rice_late_indica,2025,3,133.425
湖北,rice_late_indica,2025,4,133.425
湖北,rice_late_indica,2025,5,133.425
湖北,rice_late_indica,2025,6,133.425
湖北,rice_late_indica,2025,7,133.425
湖北,rice_late_indica,2025,8,133.425
湖北,rice_late_indica,2025,9,132.51666666666668
湖北,rice_late_indica,2025,10,129.85416666666666
湖北,rice_late_indica,2025,11,128.2625
湖北,rice_late_indica,2025,12,128.7625
湖北,rice_late_indica,2026,1,129.5125
湖北,rice_late_indica,2026,2,129.5125
湖北,rice_late_indica,2026,3,129.65833333333333
湖北,rice_late_indica,2026,4,129.95
湖北,wheat,2020,6,103.45
湖北,wheat,2020,7,103.85
湖北,wheat,2020,8,105.48333333333333
湖北,wheat,2020,9,105.6
湖北,wheat,2020,10,105.6
湖北,wheat,2020,11,105.6
湖北,wheat,2020,12,105.6
湖北,wheat,2021,1,105.6
湖北,wheat,2021,2,106.6
湖北,wheat,2021,3,105.48333333333333
湖北,wheat,2021,4,105.25
湖北,wheat,2021,5,104.58333333333333
湖北,wheat,2021,6,106.25
湖北,wheat,2021,7,108.41666666666667
湖北,wheat,2021,8,108.31666666666666
湖北,wheat,2021,9,108.1
湖北,wheat,2021,10,108.1
湖北,wheat,2021,11,108.26666666666667
湖北,wheat,2021,12,108.6
湖北,wheat,2022,1,108.6
湖北,wheat,2022,2,108.6
湖北,wheat,2022,3,124.6
湖北,wheat,2022,4,120.43333333333334
湖北,wheat,2022,5,128.475
湖北,wheat,2022,6,147.09166666666667
湖北,wheat,2022,7,147.11666666666667
湖北,wheat,2022,8,146.28333333333333
湖北,wheat,2022,9,145.375
湖北,wheat,2022,10,144.825
湖北,wheat,2022,11,145.38333333333333
湖北,wheat,2022,12,146.05
湖北,wheat,2023,1,146.71666666666667
湖北,wheat,2023,2,148.44166666666666
湖北,wheat,2023,3,147.80833333333334
湖北,wheat,2023,4,143.55
湖北,wheat,2023,5,139.71666666666667
湖北,wheat,2023,6,131.73333333333332
湖北,wheat,2023,7,129.11666666666667
湖北,wheat,2023,8,131.66666666666666
湖北,wheat,2023,9,134.225
湖北,wheat,2023,10,137.84166666666667
湖北,wheat,2023,11,136.85833333333332
湖北,wheat,2023,12,135.675
湖北,wheat,2024,1,131.3
湖北,wheat,2024,2,128.01666666666668
湖北,wheat,2024,3,128.35
湖北,wheat,2024,4,128.06666666666666
湖北,wheat,2024,5,122.95
湖北,wheat,2024,6,118.825
湖北,wheat,2024,7,119.09166666666667
湖北,wheat,2024,8,118.71666666666667
湖北,wheat,2024,9,118.55
