scenario,group,commodity,year,production,net_import,ssr,import_dependence
A1,PTS,RICE,2041,21110.289400762154,171.9540364679479,0.9919203049727765,0.008079695027223499
A1,PTS,RICE,2042,21112.516100313784,182.83384885301265,0.9914143768808943,0.008585623119105712
A1,PTS,RICE,2043,21113.740629623862,195.82251276967835,0.9908105806082853,0.009189419391714693
A1,PTS,RICE,2044,21114.052756921858,210.9787594641084,0.990106520625679,0.009893479374320946
A1,PTS,RICE,2045,21113.529918930468,227.74791867231156,0.989328290442336,0.010671709557664055
A1,PTS,RICE,2046,21112.23940420102,247.23006312284824,0.9884252713532484,0.011574728646751575
A1,PTS,RICE,2047,21110.24011506958,266.73637522300515,0.9875222590367664,0.012477740963233619
A1,PTS,RICE,2048,21107.5839920291,286.70675945302486,0.9865989126359255,0.013401087364074526
A1,PTS,RICE,2049,21104.3171663237,306.2993501073572,0.985694043425966,0.014305956574033996
A1,PTS,RICE,2050,21100.48089434509,325.34862446856454,0.9848151211983237,0.015184878801676294
B1,HDS,RICE,2022,20849.5,571.43,0.9733237539173135,0.026676246082686483
B1,HDS,RICE,2023,20660.3,100.6,0.9951543526533051,0.0048456473466949035
B1,HDS,RICE,2024,20753.5,78.57,0.9962284112908607,0.0037715887091392952
B1,HDS,RICE,2025,20794.135614453982,0.0,1.0,0.0
B1,HDS,RICE,2026,20834.06396450405,0.0,1.0,0.0
B1,HDS,RICE,2027,20873.222406547862,0.0,1.0,0.0
B1,HDS,RICE,2028,20911.51266864699,0.0,1.0,0.0
B1,HDS,RICE,2029,20948.87619661037,0.0,1.0,0.0
B1,HDS,RICE,2030,20985.21727491944,0.0,1.0,0.0
B1,HDS,RICE,2031,21004.67785605208,0.0,1.0,0.0
B1,HDS,RICE,2032,21022.87543867754,0.0,1.0,0.0
B1,HDS,RICE,2033,21039.655686906925,0.0,1.0,0.0
B1,HDS,RICE,2034,21054.90103931659,0.0,1.0,0.0
B1,HDS,RICE,2035,21068.46313980617,0.0,1.0,0.0
B1,HDS,RICE,2036,21079.71644789424,0.0,1.0,0.0
B1,HDS,RICE,2037,21088.962820296827,0.0,1.0,0.0
B1,HDS,RICE,2038,21096.452070743133,0.0,1.0,0.0
B1,HDS,RICE,2039,21102.39187031386,0.0,1.0,0.0
B1,HDS,RICE,2040,21106.95572483868,0.0,1.0,0.0
B1,HDS,RICE,2041,21110.289400770853,0.0,1.0,0.0
B1,HDS,RICE,2042,21112.51610031349,0.0,1.0,0.0
B1,HDS,RICE,2043,21113.74062962583,0.0,1.0,0.0
B1,HDS,RICE,2044,21114.05275689226,0.0,1.0,0.0
B1,HDS,RICE,2045,21113.52991893065,0.0,1.0,0.0
B1,HDS,RICE,2046,21112.23940420111,0.0,1.0,0.0
B1,HDS,RICE,2047,21110.24011506995,0.0,1.0,0.0
B1,HDS,RICE,2048,21107.58399202943,0.0,1.0,0.0
B1,HDS,RICE,2049,21104.317166323937,0.0,1.0,0.0
B1,HDS,RICE,2050,21100.48089434672,0.0,1.0,0.0
BS,BS,RICE,2022,20849.5,571.43,0.9733237539173135,0.026676246082686483
BS,BS,RICE,2023,20660.3,100.6,0.9951543526533051,0.0048456473466949035
BS,BS,RICE,2024,20753.5,78.57,0.9962284112908607,0.0037715887091392952
BS,BS,RICE,2025,20794.135614448693,172.86150767040408,0.9917555429295097,0.008244457070490263
BS,BS,RICE,2026,20834.063964503464,273.1374464356603,0.9870595139015397,0.012940486098460324
BS,BS,RICE,2027,20873.22240654805,342.8068915984273,0.9838420805900577,0.016157919409942267
BS,BS,RICE,2028,20911.51266864726,395.1397697240165,0.9814546292118415,0.018545370788158544
BS,BS,RICE,2029,20948.87619661097,450.1016747105909,0.9789662068245883,0.021033793175411652
BS,BS,RICE,2030,20985.21727492041,509.2335873195586,0.9763086021325557,0.02369139786744434
BS,BS,RICE,2031,21004.67785605229,548.0914389218256,0.9745697904793313,0.025430209520668656
BS,BS,RICE,2032,21022.87543867794,551.0272718397613,0.9744586188584634,0.02554138114153659
BS,BS,RICE,2033,21039.65568690777,556.9968001105688,0.9742091141001885,0.02579088589981149
BS,BS,RICE,2034,21054.901039316588,565.9554217663276,0.9738236353964499,0.026176364603550106
BS,BS,RICE,2035,21068.463139804597,578.4536620390387,0.9732777805109977,0.02672221948900233
BS,BS,RICE,2036,21079.716447893,596.3178144499476,0.9724895334989431,0.02751046650105693
BS,BS,RICE,2037,21088.962820298155,615.6953629971409,0.9716330311310315,0.0283669688689685
BS,BS,RICE,2038,21096.45207075284,637.5782310083989,0.9706645190902888,0.029335480909711165
BS,BS,RICE,2039,21102.39187031381,662.2451857017417,0.9695724222739243,0.03042757772607574
BS,BS,RICE,2040,21106.955724838517,688.5726811125982,0.96840761699888,0.031592383001119995
BS,BS,RICE,2041,21110.289400768877,725.2285953343245,0.9667867464621747,0.03321325353782534
BS,BS,RICE,2042,21112.516100303736,762.4007672605686,0.9651472610444046,0.034852738955595375
BS,BS,RICE,2043,21113.740629624102,800.97477256382,0.9634503684914908,0.036549631508509206
BS,BS,RICE,2044,21114.052756891822,841.0134397012406,0.9616938782069467,0.03830612179305326
BS,BS,RICE,2045,21113.529918930468,881.9348840230168,0.9599037850791591,0.04009621492084092
BS,BS,RICE,2046,21112.239404200944,924.9008689341124,0.9580299050842982,0.041970094915701806
BS,BS,RICE,2047,21110.240115069788,967.0710061616916,0.9561961599013898,0.04380384009861016
BS,BS,RICE,2048,21107.58399202928,1008.8976640335708,0.9543825424078246,0.04561745759217539
BS,BS,RICE,2049,21104.317166344703,1049.475740157416,0.9526277173129394,0.04737228268706062
BS,BS,RICE,2050,21100.480894341235,1088.6117733199108,0.9509393290827761,0.04906067091722388
C1,MTS,RICE,2022,20849.5,571.43,0.9733237539173135,0.026676246082686483
C1,MTS,RICE,2023,20660.3,100.6,0.9951543526533051,0.0048456473466949035
C1,MTS,RICE,2024,20753.5,78.57,0.9962284112908607,0.0037715887091392952
C1,MTS,RICE,2025,20794.135614448693,37.38596867696143,0.9982053174307131,0.0017946825692869428
C1,MTS,RICE,2026,20834.063964503515,5.928719717748076,0.9997155123896835,0.0002844876103165195
C1,MTS,RICE,2027,20873.22240655336,0.0,1.0,0.0
C1,MTS,RICE,2028,20911.51266863632,0.0,1.0,0.0
C1,MTS,RICE,2029,20948.876196610683,0.0,1.0,0.0
C1,MTS,RICE,2030,20985.217274920426,0.0,1.0,0.0
C1,MTS,RICE,2031,21004.67785594413,0.0,1.0,0.0
C1,MTS,RICE,2032,21022.87543867385,0.0,1.0,0.0
C1,MTS,RICE,2033,21039.6556869114,0.0,1.0,0.0
C1,MTS,RICE,2034,21054.901039316806,0.0,1.0,0.0
C1,MTS,RICE,2035,21068.46313980648,0.0,1.0,0.0
C1,MTS,RICE,2036,21079.716447905183,0.0,1.0,0.0
C1,MTS,RICE,2037,21088.962820298453,0.0,1.0,0.0
C1,MTS,RICE,2038,21096.452070752566,0.0,1.0,0.0
C1,MTS,RICE,2039,21102.39187030864,0.0,1.0,0.0
C1,MTS,RICE,2040,21106.955724891348,0.0,1.0,0.0
C1,MTS,RICE,2041,21110.28940077258,0.0,1.0,0.0
C1,MTS,RICE,2042,21112.51610030984,0.0,1.0,0.0
C1,MTS,RICE,2043,21113.74062962485,0.0,1.0,0.0
C1,MTS,RICE,2044,21114.052756892062,0.0,1.0,0.0
C1,MTS,RICE,2045,21113.529918930468,0.0,1.0,0.0
C1,MTS,RICE,2046,21112.239404200955,0.0,1.0,0.0
C1,MTS,RICE,2047,21110.2401150698,0.0,1.0,0.0
C1,MTS,RICE,2048,21107.58399202929,0.0,1.0,0.0
C1,MTS,RICE,2049,21104.317166323795,0.0,1.0,0.0
C1,MTS,RICE,2050,21100.48089434659,0.0,1.0,0.0
A1,PTS,SHGM,2022,525.0,35.66,0.9363963899689652,0.06360361003103476
A1,PTS,SHGM,2023,531.0,43.24,0.9247004736695458,0.07529952633045423
A1,PTS,SHGM,2024,518.0,36.53,0.9341243936306423,0.06587560636935774
A1,PTS,SHGM,2025,520.8503940822216,41.20787977623575,0.9266839726540294,0.07331602734597065
A1,PTS,SHGM,2026,523.7230556527804,45.44388131663684,0.920157201051405,0.07984279894859503
A1,PTS,SHGM,2027,526.6186712556678,50.10423250237016,0.913122520059666,0.08687747994033401
A1,PTS,SHGM,2028,529.5382388574707,54.65724754241002,0.9064401406466923,0.09355985935330768
A1,PTS,SHGM,2029,532.2479932635539,59.38906613408496,0.8996190904698389,0.1003809095301611
A1,PTS,SHGM,2030,534.7664282386517,64.20698929696341,0.8928049435630494,0.1071950564369506
A1,PTS,SHGM,2031,537.1109853921191,68.90168536507507,0.886303226500224,0.11369677349977603
A1,PTS,SHGM,2032,539.2975723400858,74.04608484431729,0.8792747198459163,0.12072528015408368
A1,PTS,SHGM,2033,541.3416122355032,79.34632988860903,0.8721638934742783,0.12783610652572175
A1,PTS,SHGM,2034,543.2571467152276,84.79300358299406,0.8649900751671962,0.13500992483280383
A1,PTS,SHGM,2035,545.0574808919774,90.41844742051155,0.857715385599863,0.14228461440013696
A1,PTS,SHGM,2036,547.0628408875672,95.45104175857452,0.851441277244521,0.148558722755479
A1,PTS,SHGM,2037,548.9502881820438,100.6616863358592,0.8450433639087959,0.15495663609120414
A1,PTS,SHGM,2038,550.7310928730881,105.75612621055048,0.8389060393922507,0.16109396060774928
A1,PTS,SHGM,2039,552.4155012506567,110.73412976427085,0.8330178822616607,0.16698211773833926
A1,PTS,SHGM,2040,554.2707956737808,115.30642374355808,0.8277921942387811,0.17220780576121886
A1,PTS,SHGM,2041,556.0231382318486,119.5635268775118,0.8230226659992504,0.17697733400074955
A1,PTS,SHGM,2042,557.6824417511278,123.88045702437016,0.8182406095652582,0.18175939043474176
A1,PTS,SHGM,2043,559.2577072338414,128.00329534510342,0.8137486415426287,0.18625135845737129
A1,PTS,SHGM,2044,560.7571014781965,131.92087309944384,0.8095494906130335,0.1904505093869665
A1,PTS,SHGM,2045,561.5359583342146,136.16962376794916,0.8048322569561869,0.19516774304381312
A1,PTS,SHGM,2046,562.3158620040379,140.0147427677795,0.8006426861986609,0.19935731380133914
A1,PTS,SHGM,2047,563.0968136823863,143.5337557711105,0.7968758188849394,0.2031241811150606
A1,PTS,SHGM,2048,563.8788145640597,146.65960206237756,0.793593704955881,0.206406295044119
A1,PTS,SHGM,2049,564.6618658439135,149.3355114610985,0.7908458543296526,0.2091541456703474
A1,PTS,SHGM,2050,565.4459687168587,151.53917482207396,0.7886439123771812,0.21135608762281877
B1,HDS,SHGM,2022,525.0,35.66,0.9363963899689652,0.06360361003103476
B1,HDS,SHGM,2023,531.0,43.24,0.9247004736695458,0.07529952633045423
B1,HDS,SHGM,2024,518.0,36.53,0.9341243936306423,0.06587560636935774
B1,HDS,SHGM,2025,520.8503940822153,15.38497775940465,0.9713092821412223,0.028690717858777748
B1,HDS,SHGM,2026,523.723055652856,0.0,1.0,0.0
B1,HDS,SHGM,2027,526.6186712556673,0.0,1.0,0.0
B1,HDS,SHGM,2028,529.5382388574756,0.0,1.0,0.0
B1,HDS,SHGM,2029,532.2479932635534,0.0,1.0,0.0
B1,HDS,SHGM,2030,534.7664282386507,0.0,1.0,0.0
B1,HDS,SHGM,2031,537.11098539212,0.0,1.0,0.0
B1,HDS,SHGM,2032,539.2975723400832,0.0,1.0,0.0
B1,HDS,SHGM,2033,541.3416122336318,0.0,1.0,0.0
B1,HDS,SHGM,2034,543.2571467152258,0.0,1.0,0.0
B1,HDS,SHGM,2035,545.057480891977,0.0,1.0,0.0
B1,HDS,SHGM,2036,547.0628408875673,0.0,1.0,0.0
B1,HDS,SHGM,2037,548.9502881820438,0.0,1.0,0.0
B1,HDS,SHGM,2038,550.731092873088,0.0,1.0,0.0
B1,HDS,SHGM,2039,552.4155012506588,0.0,1.0,0.0
B1,HDS,SHGM,2040,554.2707956737827,0.0,1.0,0.0
B1,HDS,SHGM,2041,556.023138231849,0.0,1.0,0.0
B1,HDS,SHGM,2042,557.6824417511253,0.0,1.0,0.0
B1,HDS,SHGM,2043,559.2577072338405,0.0,1.0,0.0
B1,HDS,SHGM,2044,560.7571014781895,0.0,1.0,0.0
B1,HDS,SHGM,2045,561.5359583342132,0.0,1.0,0.0
B1,HDS,SHGM,2046,562.3158620040363,0.0,1.0,0.0
B1,HDS,SHGM,2047,563.0968136823863,0.0,1.0,0.0
B1,HDS,SHGM,2048,563.8788145640593,0.0,1.0,0.0
B1,HDS,SHGM,2049,564.661865843913,0.0,1.0,0.0
B1,HDS,SHGM,2050,565.4459687168587,0.0,1.0,0.0
BS,BS,SHGM,2022,525.0,35.66,0.9363963899689652,0.06360361003103476
BS,BS,SHGM,2023,531.0,43.24,0.9247004736695458,0.07529952633045423
BS,BS,SHGM,2024,518.0,36.53,0.9341243936306423,0.06587560636935774
BS,BS,SHGM,2025,520.8503940822117,39.95434084339801,0.9287553432502708,0.07124465674972924
BS,BS,SHGM,2026,523.7230556528558,42.90615064483115,0.9242782578660623,0.07572174213393768
BS,BS,SHGM,2027,526.6186712556679,46.24845725119966,0.919268439486583,0.08073156051341701
BS,BS,SHGM,2028,529.5382388574758,49.45166597961646,0.9145897612955265,0.0854102387044735
BS,BS,SHGM,2029,532.2479932635539,52.80169982090168,0.9097483505332264,0.09025164946677355
BS,BS,SHGM,2030,534.7664282386459,56.20717083424974,0.9048905553100407,0.0951094446899593
BS,BS,SHGM,2031,537.110985391359,59.46284459593301,0.9003260927533485,0.09967390724665148
BS,BS,SHGM,2032,539.2975723400825,63.13220200097102,0.8952040475256623,0.1047959524743377
BS,BS,SHGM,2033,541.341612233634,66.92545593206944,0.8899735668184527,0.11002643318154726
BS,BS,SHGM,2034,543.2571467152208,70.83301993522042,0.8846537140928674,0.11534628590713258
BS,BS,SHGM,2035,545.0574808918672,74.88592358893847,0.8792052257549955,0.12079477424500451
BS,BS,SHGM,2036,547.0628408875186,78.3265125550681,0.8747556028514022,0.1252443971485978
BS,BS,SHGM,2037,548.9502881820404,81.91331141809826,0.8701568588360186,0.12984314116398143
BS,BS,SHGM,2038,550.7310928730877,85.3614123200118,0.8658034615671214,0.1341965384328786
BS,BS,SHGM,2039,552.4155012506566,88.67189609366577,0.861685167325102,0.13831483267489797
BS,BS,SHGM,2040,554.2707956737808,91.55911015904051,0.8582303028519999,0.14176969714800014
BS,BS,SHGM,2041,556.0231382318486,94.12182956092695,0.8552294730812606,0.14477052691873937
BS,BS,SHGM,2042,557.6824417511242,96.72122111327388,0.8521994502752105,0.1478005497247895
BS,BS,SHGM,2043,559.2577072338414,99.11501782627911,0.8494545505097766,0.15054544949022342
BS,BS,SHGM,2044,560.7571014781906,101.2942526672322,0.8469994026400218,0.15300059735997817
BS,BS,SHGM,2045,561.535958334214,103.79916125666094,0.8439896554378662,0.1560103445621338
BS,BS,SHGM,2046,562.3158620040372,105.90230814408596,0.8415153719621082,0.15848462803789176
BS,BS,SHGM,2047,563.096813682387,107.67982208397946,0.8394699273313916,0.16053007266860841
BS,BS,SHGM,2048,563.8788145640602,109.0709106384088,0.837921160298278,0.162078839701722
BS,BS,SHGM,2049,564.6618658439179,110.0250675034831,0.8369242650697217,0.16307573493027827
BS,BS,SHGM,2050,565.4459687168574,110.52459931030008,0.8364949532745637,0.1635050467254363
C1,MTS,SHGM,2022,525.0,35.66,0.9363963899689652,0.06360361003103476
C1,MTS,SHGM,2023,531.0,43.24,0.9247004736695458,0.07529952633045423
C1,MTS,SHGM,2024,518.0,36.53,0.9341243936306423,0.06587560636935774
C1,MTS,SHGM,2025,520.8503940822228,28.29642876781305,0.9484720158791843,0.05152798412081572
C1,MTS,SHGM,2026,523.7230556528556,19.60873757194237,0.9639101966487916,0.03608980335120837
C1,MTS,SHGM,2027,526.6186712556662,11.304433985935493,0.9789850373114979,0.021014962688502115
C1,MTS,SHGM,2028,529.538238857476,2.8770512830500343,0.9945962271626522,0.005403772837347831
C1,MTS,SHGM,2029,532.2479932637306,0.0,1.0,0.0
C1,MTS,SHGM,2030,534.7664282386514,0.0,1.0,0.0
C1,MTS,SHGM,2031,537.1109853921713,0.0,1.0,0.0
C1,MTS,SHGM,2032,539.297572340118,0.0,1.0,0.0
C1,MTS,SHGM,2033,541.3416122336466,0.0,1.0,0.0
C1,MTS,SHGM,2034,543.2571467152275,0.0,1.0,0.0
C1,MTS,SHGM,2035,545.0574808919808,0.0,1.0,0.0
C1,MTS,SHGM,2036,547.0628408875987,0.0,1.0,0.0
C1,MTS,SHGM,2037,548.9502881820438,0.0,1.0,0.0
C1,MTS,SHGM,2038,550.731092873088,0.0,1.0,0.0
C1,MTS,SHGM,2039,552.4155012506563,0.0,1.0,0.0
C1,MTS,SHGM,2040,554.2707956737804,0.0,1.0,0.0
C1,MTS,SHGM,2041,556.0231382318425,0.0,1.0,0.0
C1,MTS,SHGM,2042,557.6824417511232,0.0,1.0,0.0
C1,MTS,SHGM,2043,559.2577072338338,0.0,1.0,0.0
C1,MTS,SHGM,2044,560.7571014781703,0.0,1.0,0.0
C1,MTS,SHGM,2045,561.535958334165,0.0,1.0,0.0
C1,MTS,SHGM,2046,562.315862003945,0.0,1.0,0.0
C1,MTS,SHGM,2047,563.0968136822826,0.0,1.0,0.0
C1,MTS,SHGM,2048,563.8788145640609,0.0,1.0,0.0
C1,MTS,SHGM,2049,564.6618658441676,0.0,1.0,0.0
C1,MTS,SHGM,2050,565.4459687173218,0.0,1.0,0.0
A1,PTS,SOYS,2022,2028.35,9042.66,0.18321273307494076,0.8167872669250592
A1,PTS,SOYS,2023,2084.17,9849.0,0.17465350782734176,0.8253464921726582
A1,PTS,SOYS,2024,2065.0,10497.0,0.16438465212545772,0.8356153478745423
A1,PTS,SOYS,2025,2189.9971619197154,10036.63536216182,0.1791169528982166,0.8208830471017834
A1,PTS,SOYS,2026,2322.209739502341,9725.4467058532,0.19275198874031388,0.8072480112596861
A1,PTS,SOYS,2027,2462.004697416273,9443.820701778826,0.2067899213088341,0.7932100786911659
A1,PTS,SOYS,2028,2609.745021174054,9179.473374932651,0.2213670943644492,0.7786329056355508
A1,PTS,SOYS,2029,2765.824417843548,8931.625292635394,0.23644678851372503,0.763553211486275
A1,PTS,SOYS,2030,2930.6298693158333,8690.906321724038,0.25217233084687457,0.7478276691531254
A1,PTS,SOYS,2031,2961.783274840698,8551.824816660195,0.2572419741320729,0.7427580258679272
A1,PTS,SOYS,2032,2992.5383724163908,8421.011479438725,0.2621917292392598,0.7378082707607402
A1,PTS,SOYS,2033,3022.789166280007,8300.622781068372,0.26695038388918263,0.7330496161108173
A1,PTS,SOYS,2034,3052.00862428017,8189.930357871954,0.27148418338914543,0.7285158166108545
A1,PTS,SOYS,2035,3080.519483744504,8087.669113896454,0.275829822966564,0.724170177033436
A1,PTS,SOYS,2036,3096.982636002296,8114.044261969581,0.27624433195879255,0.7237556680412074
A1,PTS,SOYS,2037,3105.9818621083327,8142.583022007859,0.27612250043507414,0.7238774995649259
A1,PTS,SOYS,2038,3110.416023498267,8171.718628379059,0.2756939284518023,0.7243060715481977
A1,PTS,SOYS,2039,3112.05175173752,8200.754747718116,0.2750910441089282,0.7249089558910717
A1,PTS,SOYS,2040,3111.959351040321,8229.267959523544,0.27439352601121614,0.7256064739887839
A1,PTS,SOYS,2041,3110.7852255988414,8257.291900672846,0.2736421640217236,0.7263578359782764
A1,PTS,SOYS,2042,3108.919275767702,8284.717735915718,0.27286451837808345,0.7271354816219165
A1,PTS,SOYS,2043,3106.5967445896704,8311.34725777423,0.2720802224942161,0.727919777505784
A1,PTS,SOYS,2044,3103.959821854482,8337.248368424429,0.2712965073471681,0.728703492652832
A1,PTS,SOYS,2045,3101.0947769224667,8362.192798697268,0.2705240321736248,0.7294759678263751
A1,PTS,SOYS,2046,3098.0542944726403,8386.44812318758,0.26975955786370226,0.7302404421362978
A1,PTS,SOYS,2047,3094.8708925219157,8410.009084483376,0.2690050568721802,0.7309949431278198
A1,PTS,SOYS,2048,3091.5649771492403,8432.897023903555,0.2682611107457178,0.7317388892542822
A1,PTS,SOYS,2049,3088.149675347885,8455.04027676117,0.2675300058441514,0.7324699941558486
A1,PTS,SOYS,2050,3084.633733952901,8476.450413714623,0.266811805411453,0.733188194588547
B1,HDS,SOYS,2022,2028.35,9042.66,0.18321273307494076,0.8167872669250592
B1,HDS,SOYS,2023,2084.17,9849.0,0.17465350782734176,0.8253464921726582
B1,HDS,SOYS,2024,2065.0,10497.0,0.16438465212545772,0.8356153478745423
B1,HDS,SOYS,2025,2189.997161919709,10036.635362161976,0.17911695289821386,0.8208830471017862
B1,HDS,SOYS,2026,2322.2097395023607,9725.446705851213,0.19275198874034696,0.8072480112596531
B1,HDS,SOYS,2027,2462.004697416256,9443.820701778828,0.20678992130883295,0.7932100786911671
B1,HDS,SOYS,2028,2609.745021173987,9179.473374932784,0.22136709436444232,0.7786329056355576
B1,HDS,SOYS,2029,2765.824417843549,8931.62529263538,0.2364467885137253,0.7635532114862746
B1,HDS,SOYS,2030,2930.6298693158333,8690.90632172403,0.2521723308468748,0.7478276691531252
B1,HDS,SOYS,2031,2961.7832748406954,8551.824816660337,0.25724197413206956,0.7427580258679305
B1,HDS,SOYS,2032,2992.53837241636,8421.011479438706,0.26219172923925826,0.7378082707607417
B1,HDS,SOYS,2033,3022.7891662800644,8300.62278090922,0.2669503838929384,0.7330496161070617
B1,HDS,SOYS,2034,3052.008624280308,8189.930357871789,0.27148418338915836,0.7285158166108416
B1,HDS,SOYS,2035,3080.519483744721,8087.669113896239,0.27582982296658337,0.7241701770334166
B1,HDS,SOYS,2036,3096.9826360025186,8114.044261969368,0.2762443319588122,0.7237556680411878
B1,HDS,SOYS,2037,3105.981862108142,8142.583022008028,0.2761225004350577,0.7238774995649423
B1,HDS,SOYS,2038,3110.416023496831,8171.718628380351,0.2756939284516785,0.7243060715483215
B1,HDS,SOYS,2039,3112.0517517375206,8200.75474771829,0.275091044108924,0.724908955891076
B1,HDS,SOYS,2040,3111.9593510404134,8229.267959523622,0.2743935260112202,0.7256064739887798
B1,HDS,SOYS,2041,3110.785225600227,8257.291900671578,0.27364216402184266,0.7263578359781573
B1,HDS,SOYS,2042,3108.919275767359,8284.717735915836,0.2728645183780587,0.7271354816219413
B1,HDS,SOYS,2043,3106.596744590054,8311.347257773754,0.2720802224942519,0.7279197775057481
B1,HDS,SOYS,2044,3103.9598218477427,8337.248368430895,0.2712965073465855,0.7287034926534145
B1,HDS,SOYS,2045,3101.094776922461,8362.192798697131,0.2705240321736277,0.7294759678263723
B1,HDS,SOYS,2046,3098.054294472633,8386.44812318746,0.2697595578637046,0.7302404421362954
B1,HDS,SOYS,2047,3094.870892521912,8410.00908448332,0.2690050568721813,0.7309949431278187
B1,HDS,SOYS,2048,3091.5649771492363,8432.8970239035,0.2682611107457188,0.7317388892542812
B1,HDS,SOYS,2049,3088.149675347881,8455.040276761118,0.2675300058441524,0.7324699941558477
B1,HDS,SOYS,2050,3084.633733953222,8476.450413714276,0.26681180541148136,0.7331881945885186
BS,BS,SOYS,2022,2028.35,9042.66,0.18321273307494076,0.8167872669250592
BS,BS,SOYS,2023,2084.17,9849.0,0.17465350782734176,0.8253464921726582
BS,BS,SOYS,2024,2065.0,10497.0,0.16438465212545772,0.8356153478745423
BS,BS,SOYS,2025,2189.997161919706,10036.635362162096,0.1791169528982119,0.820883047101788
BS,BS,SOYS,2026,2322.2097395023343,9725.446705851216,0.19275198874034516,0.8072480112596548
BS,BS,SOYS,2027,2462.004697416278,9443.820701778825,0.20678992130883447,0.7932100786911656
BS,BS,SOYS,2028,2609.745021174054,9179.473374932766,0.22136709436444707,0.778632905635553
BS,BS,SOYS,2029,2765.8244178436453,8931.625292635306,0.2364467885137331,0.7635532114862669
BS,BS,SOYS,2030,2930.6298693158333,8690.906321723905,0.25217233084687746,0.7478276691531225
BS,BS,SOYS,2031,2961.7832748406954,8551.824816643337,0.2572419741324494,0.7427580258675506
BS,BS,SOYS,2032,2992.538372416394,8421.011479438654,0.26219172923926165,0.7378082707607383
BS,BS,SOYS,2033,3022.7891662801903,8300.62278090889,0.2669503838929543,0.7330496161070457
BS,BS,SOYS,2034,3052.0086242802963,8189.930357871718,0.2714841833891593,0.7285158166108407
BS,BS,SOYS,2035,3080.519483744425,8087.669113894084,0.2758298229666174,0.7241701770333826
BS,BS,SOYS,2036,3096.9826360022685,8114.044261968514,0.27624433195881715,0.7237556680411829
BS,BS,SOYS,2037,3105.9818621083327,8142.583022007775,0.2761225004350762,0.7238774995649238
BS,BS,SOYS,2038,3110.416023498262,8171.7186283790525,0.2756939284518022,0.7243060715481978
BS,BS,SOYS,2039,3112.05175173747,8200.754747718162,0.2750910441089239,0.7249089558910762
BS,BS,SOYS,2040,3111.9593510399864,8229.267959523851,0.2743935260111873,0.7256064739888126
BS,BS,SOYS,2041,3110.785225599841,8257.291900671946,0.27364216402180913,0.7263578359781908
BS,BS,SOYS,2042,3108.919275765532,8284.717735917555,0.27286451837790093,0.7271354816220991
BS,BS,SOYS,2043,3106.5967445897054,8311.347257774201,0.27208022249421904,0.727919777505781
BS,BS,SOYS,2044,3103.9598218477,8337.248368431034,0.2712965073465795,0.7287034926534205
BS,BS,SOYS,2045,3101.0947769224667,8362.192798697211,0.2705240321736262,0.7294759678263738
BS,BS,SOYS,2046,3098.054294472638,8386.448123187536,0.2697595578637031,0.7302404421362969
BS,BS,SOYS,2047,3094.8708925219157,8410.00908448338,0.2690050568721801,0.7309949431278199
BS,BS,SOYS,2048,3091.564977149241,8432.89702390356,0.2682611107457177,0.7317388892542823
BS,BS,SOYS,2049,3088.1496753524766,8455.040276756725,0.2675300058445458,0.7324699941554542
BS,BS,SOYS,2050,3084.6337339520524,8476.45041371539,0.26681180541138144,0.7331881945886185
C1,MTS,SOYS,2022,2028.35,9042.66,0.18321273307494076,0.8167872669250592
C1,MTS,SOYS,2023,2084.17,9849.0,0.17465350782734176,0.8253464921726582
C1,MTS,SOYS,2024,2065.0,10497.0,0.16438465212545772,0.8356153478745423
C1,MTS,SOYS,2025,2189.997161919706,10036.635362161784,0.17911695289821647,0.8208830471017835
C1,MTS,SOYS,2026,2322.209739502359,9725.446705851196,0.1927519887403471,0.807248011259653
C1,MTS,SOYS,2027,2462.0046974162774,9443.820701778848,0.206789921308834,0.793210078691166
C1,MTS,SOYS,2028,2609.7450211740543,9179.473374932766,0.2213670943644471,0.7786329056355529
C1,MTS,SOYS,2029,2765.824417843566,8931.625292634855,0.23644678851373707,0.7635532114862629
C1,MTS,SOYS,2030,2930.6298693158333,8690.906321724035,0.2521723308468747,0.7478276691531254
C1,MTS,SOYS,2031,2961.783274840628,8551.824816659564,0.2572419741320825,0.7427580258679175
C1,MTS,SOYS,2032,2992.53837241635,8421.011479441617,0.26219172923919076,0.7378082707608092
C1,MTS,SOYS,2033,3022.789166280138,8300.622780909216,0.26695038389294323,0.7330496161070568
C1,MTS,SOYS,2034,3052.008624280277,8189.930357871892,0.27148418338915387,0.7285158166108461
C1,MTS,SOYS,2035,3080.519483744725,8087.669113896552,0.2758298229665759,0.7241701770334241
C1,MTS,SOYS,2036,3096.9826360024986,8114.044261969554,0.2762443319588063,0.7237556680411936
C1,MTS,SOYS,2037,3105.981862108328,8142.583022007863,0.27612250043507375,0.7238774995649262
C1,MTS,SOYS,2038,3110.4160234982005,8171.718628379113,0.27569392845179674,0.7243060715482033
C1,MTS,SOYS,2039,3112.05175173672,8200.754747718836,0.2750910441088594,0.7249089558911406
C1,MTS,SOYS,2040,3111.9593510478044,8229.267959516783,0.2743935260118585,0.7256064739881415
C1,MTS,SOYS,2041,3110.785225600552,8257.291900671438,0.2736421640218668,0.7263578359781332
C1,MTS,SOYS,2042,3108.919275766824,8284.717735916265,0.2728645183780143,0.7271354816219857
