policy,status,batch_year,province,county,unit,product,holder,raw
地理标志,登记,2010.0,福建,,,东璧龙眼,泉州市鲤城区龙眼行业协会,果品
地理标志,登记,2010.0,福建,,,桐江鲈鱼,福鼎市闽鼎水产专业合作社,水产动物
地理标志,登记,2010.0,广西,,,东兴红姑娘红薯,东兴市种子管理站,蔬菜
地理标志,登记,2010.0,广西,,,天峨大果山楂,天峨县水果生产管理局,果品
地理标志,登记,2010.0,广西,,,金田淮山,桂平市农村合作经济经营管理指导站,蔬菜
地理标志,登记,2010.0,广西,,,官垌草鱼,广西浦北县山泉官垌鱼产销专业合作社,水产动物
地理标志,登记,2010.0,四川,,,泸州桂圆,泸州市园艺学会,果品
地理标志,登记,2010.0,四川,,,金堂脐橙,金堂县三溪片区农业技术服务站,果品
地理标志,登记,2010.0,四川,,,四川泡菜,四川省泡菜协会,蔬菜
地理标志,登记,2010.0,四川,,,仪陇胭脂萝卜,仪陇县农业科学技术学会,蔬菜
地理标志,登记,2010.0,宁夏,,,固原葵花,固原市农业技术推广服务中心,果品
地理标志,登记,2010.0,甘肃,,,敦煌葡萄,敦煌市农业技术推广中心,果品
地理标志,登记,2010.0,甘肃,,,早胜牛,庆阳市牛产业协会,肉类产品
地理标志,登记,2010.0,青海,,,乐都柴皮大蒜,乐都县蔬菜技术推广中心,蔬菜
地理标志,登记,2010.0,辽宁,,,朝阳小米,朝阳市农业产业化企业协会,粮食
地理标志,登记,2010.0,辽宁,,,鞍山君子兰,鞍山市农民君子兰花卉专业合作社,花卉
地理标志,登记,2010.0,安徽,,,宁前胡,宁国市天目山中药材专业合作社,药材
地理标志,登记,2010.0,安徽,,,金山时雨,绩溪县上庄茶叶专业合作社,茶叶
地理标志,登记,2010.0,江西,,,井冈红米,井冈山市井竹青水稻种植专业合作社,粮食
地理标志,登记,2010.0,江西,,,萍乡红鲫,萍乡市水产科学研究所,水产动物
地理标志,登记,2010.0,湖北,,,安陆白花菜,安陆市蔬菜研究所,蔬菜
地理标志,登记,2010.0,湖北,,,关口葡萄,建始县益寿果品专业合作社联合社,果品
地理标志,登记,2010.0,湖北,,,圣水绿茶,竹山县茶叶协会,茶叶
地理标志,登记,2010.0,湖北,,,广水胭脂红鲜桃,广水市绿丰优质桃专业合作社,果品
地理标志,登记,2010.0,四川,,,苍溪川明参,苍溪县经济作物技术指导站,药材
地理标志,登记,2010.0,四川,,,凉山雷波脐橙,凉山州农学会,果品
地理标志,登记,2010.0,云南,,,大理独头大蒜,大理白族自治州园艺工作站,蔬菜
地理标志,登记,2010.0,陕西,,,山阳九眼莲,山阳县特色产业发展中心,蔬菜
地理标志,登记,2010.0,大连,,,旅顺大樱桃,旅顺口区农业技术推广中心,果品
地理标志,登记,2010.0,宁夏,,,银川鲤鱼,银川市水产技术推广服务中心,水产动物
地理标志,登记,2010.0,宁夏,,,李岗西甜瓜,惠农区创益西甜瓜专业合作社,果品
地理标志,登记,2010.0,宁夏,,,沙湖大鱼头,宁夏回族自治区农垦事业管理局,水产动物
地理标志,登记,2010.0,宁夏,,,西吉西芹,西吉县农业技术推广服务中心,蔬菜
地理标志,登记,2010.0,青海,,,苏呼欧拉羊,河南蒙古自治县有机畜牧业开发中心,肉类产品
地理标志,登记,2010.0,青海,,,河曲马,河南蒙古自治县有机畜牧业开发中心,肉类产品
地理标志,登记,2010.0,湖北,,,建始猕猴桃,建始县益寿果品专业合作社联合社,果品
地理标志,登记,2010.0,广西,,,桂平西山茶,桂平市农业技术推广中心,茶叶
地理标志,登记,2010.0,广西,,,陆川猪,陆川县畜牧站,肉类产品
地理标志,登记,2010.0,江西,,,南丰蜜橘,南丰蜜橘协会,果品
地理标志,登记,2010.0,四川,,,沐川猕猴桃,四川省沐川县农学会,果品
地理标志,登记,2010.0,云南,,,文山他披梨,文山县农业环境保护监测站,果品
地理标志,登记,2010.0,陕西,,,眉县猕猴桃,眉县果业技术推广服务中心,果品
地理标志,登记,2010.0,甘肃,,,榆中菜花,榆中县蔬菜产业发展中心,蔬菜
地理标志,登记,2010.0,甘肃,,,庆阳驴,庆阳市畜牧技术推广中心,肉类产品
地理标志,登记,2010.0,新疆兵团,,,淖毛湖哈密瓜,新疆生产建设兵团农业建设第十三师淖毛湖农场,果品
地理标志,登记,2010.0,新疆兵团,,,顶山食葵,新疆生产建设兵团农十师一八二团,油料
地理标志,登记,2010.0,大连,,,大连裙带菜,大连裙带菜海带菜协会,水产动物
地理标志,登记,2010.0,大连,,,大连虾夷扇贝,大连市海洋渔业协会,水产动物
地理标志,登记,2010.0,大连,,,大连红鳍东方鲀,大连市海洋渔业协会,水产动物
地理标志,登记,2010.0,辽宁,,,辽宁绒山羊,辽宁省家畜家禽遗传资源保存利用中心,肉类产品
地理标志,登记,2010.0,山西,,,右玉羊肉,右玉县雁门关生态畜牧产业化经营合作社,肉类产品
地理标志,登记,2010.0,山西,,,榆社洋槐蜜,榆社县花茂养蜂专业合作社,蜂类产品
地理标志,登记,2010.0,四川,,,泸州糯红高粱,泸州市农业科学研究所,粮食
地理标志,登记,2010.0,四川,,,甘洛黑苦荞,甘洛县黑苦荞技术协会,粮食
地理标志,登记,2010.0,四川,,,安县魔芋,安县经济作物站,蔬菜
地理标志,登记,2010.0,四川,,,通贤柚,安岳县农业技术推广中心,果品
地理标志,登记,2010.0,四川,,,美姑岩鹰鸡,美姑县畜牧站,肉类产品
地理标志,登记,2010.0,河南,,,张良姜,鲁山县张良蔬菜专业合作社,蔬菜
地理标志,登记,2010.0,浙江,,,长兴紫笋茶,长兴县茶叶行业协会,茶叶
地理标志,登记,2010.0,贵州,,,贵定云雾贡茶,贵定县茶叶产业化发展中心,茶叶
地理标志,登记,2010.0,广西,,,龙滩珍珠李,天峨县水果生产管理局,果品
地理标志,登记,2010.0,广西,,,隆林山羊,隆林各族自治县畜牧品改站,肉类产品
地理标志,登记,2010.0,广西,,,天峨六画山鸡,天峨县畜牧管理站,肉类产品
地理标志,登记,2010.0,宁夏,,,海原马铃薯,海原县鸿鑫马铃薯专业合作社,粮食
地理标志,登记,2010.0,宁夏,,,丁北西芹,贺兰县农牧局乡镇企业培训服务中心,蔬菜
地理标志,登记,2010.0,宁夏,,,海原小茴香,海原县永鑫小茴香专业合作社,香料
地理标志,登记,2010.0,甘肃,,,榆中大白菜,榆中县蔬菜产业发展中心,蔬菜
地理标志,登记,2010.0,新疆兵团,,,博乐红提,新疆生产建设兵团农五师农业技术推广站,果品
地理标志,登记,2010.0,甘肃,,,秦安苹果,秦安县农村经济经营管理站,果品
地理标志,登记,2010.0,青岛,,,麻兰油桃,平度市麻兰油桃协会,果品
地理标志,登记,2010.0,青岛,,,大黄埠樱桃西红柿,青岛市大黄埠樱桃西红柿专业合作社,蔬菜
地理标志,登记,2010.0,青岛,,,泊里西施舌,胶南市渔业协会,水产动物
地理标志,登记,2010.0,青岛,,,产芝水库鳙鱼,莱西市产芝水库管理局,水产动物
地理标志,登记,2010.0,青岛,,,产芝水库大银鱼,莱西市产芝水库管理局,水产动物
地理标志,登记,2010.0,内蒙古,,,达里湖鲫鱼,达里诺尔国家级自然保护区管理处,水产动物
地理标志,登记,2010.0,内蒙古,,,达里湖华子鱼,达里诺尔国家级自然保护区管理处,水产动物
地理标志,登记,2010.0,云南,,,昭通苹果,昭通市昭阳区农业环境保护监测站,果品
地理标志,登记,2010.0,云南,,,香格里拉牦牛肉,迪庆香格里拉·藏龙牦牛产业协会,肉类产品
地理标志,登记,2010.0,宁波,,,斳州雪菜,宁波市斳州区雪菜协会,蔬菜
地理标志,登记,2010.0,福建,,,顺昌红肉脐橙,顺昌县芦柑行业协会,果品
地理标志,登记,2010.0,北京,,,安定桑椹,北京市大兴区安定镇农业发展服务中心,果品
地理标志,登记,2010.0,内蒙古,,,扎兰屯榛子,扎兰屯市绿色产业发展中心,果品
地理标志,登记,2010.0,黑龙江,,,龙江小米,龙江县易兴谷子种植合作社,粮食
地理标志,登记,2010.0,黑龙江,,,新立胡萝卜,哈尔滨市新立胡萝卜专业合作社,蔬菜
地理标志,登记,2010.0,黑龙江,,,阿城大白菜,哈尔滨市阿城区金源绿色农畜产品协会,蔬菜
地理标志,登记,2010.0,黑龙江,,,甘南葵花籽,黑龙江省甘南县向日葵研究所,油料
地理标志,登记,2010.0,黑龙江,,,东宁黑木耳,东宁县食用菌协会,食用菌
地理标志,登记,2010.0,黑龙江,,,克山大豆,克山县绿色食品协会,油料
地理标志,登记,2010.0,黑龙江,,,延寿大豆,延寿县同安农产品产业开发专业合作社,油料
地理标志,登记,2010.0,黑龙江,,,虎林椴树蜜,虎林市蜂业协会,蜂类产品
地理标志,登记,2010.0,黑龙江,,,兴凯湖大白鱼,密山市畜牧水产技术服务中心,水产动物
地理标志,登记,2010.0,黑龙江,,,五大连池鲢鱼,五大连池风景区矿泉渔业协会,水产动物
地理标志,登记,2010.0,黑龙江,,,连环湖鳙鱼,杜尔伯特蒙古族自治县渔业协会,水产动物
地理标志,登记,2010.0,福建,,,德化黄花菜,德化县农业科学研究所,蔬菜
地理标志,登记,2010.0,福建,,,罗源秀珍菇,褔建省罗源县食用菌行业协会,食用菌
地理标志,登记,2010.0,福建,,,朱口小籽花生,泰宁县农业科学研究所,油料
地理标志,登记,2010.0,山东,,,平阴鲜食地瓜,平阴寿源甘薯专业合作社,粮食
地理标志,登记,2010.0,河南,,,马宣寨大米,武陟县禾丰绿色稻米产销专业合作社,粮食
地理标志,登记,2010.0,河南,,,卫辉卫红花,卫辉市鑫福林卫红花种植专业合作社,药材
地理标志,登记,2010.0,湖北,,,武当道茶,湖北省武当道茶产业协会,茶叶
地理标志,登记,2010.0,湖南,,,津市藠果,津市市经济作物站,蔬菜
地理标志,登记,2010.0,湖南,,,天岩寨柑桔,浏阳市古港天岩寨水果生产专业合作社,果品
地理标志,登记,2010.0,湖南,,,茅岩莓茶,张家界市永定区经济作物管理站,茶叶
地理标志,登记,2010.0,广西,,,荔浦马蹄,荔浦县农业技术推广中心,蔬菜
地理标志,登记,2010.0,广西,,,柳城蜜桔,柳城县水果生产办公室,果品
地理标志,登记,2010.0,四川,,,红格脐橙,盐边县鸿鹄果品苗木协会,果品
地理标志,登记,2010.0,四川,,,攀枝花枇杷,攀枝花市经济作物技术推广站,果品
地理标志,登记,2010.0,陕西,,,阎良甜瓜,西安市阎良区农产品质量安全检验检测中心,果品
地理标志,登记,2010.0,陕西,,,平利女娲茶,平利县茶业流通协会,茶叶
地理标志,登记,2010.0,云南,,,玉溪烟叶,玉溪市人民政府烟草产业办公室,烟草
地理标志,登记,2010.0,青岛,,,仁兆蒜薹,青岛市平度仁兆绿色蔬菜协会,蔬菜
地理标志,登记,2010.0,青岛,,,祝沟草莓,青岛岔道口草莓专业合作社,果品
地理标志,登记,2010.0,四川,,,复立茶,威远复立茶叶专业合作社,茶叶
地理标志,登记,2010.0,四川,,,康定芫根,康定县农技推广站,蔬菜
地理标志,登记,2010.0,四川,,,天全川牛膝,天全县宏信中药材农民专业合作社,药材
地理标志,登记,2010.0,安徽,,,宣木瓜,宣城市宣州区宣木瓜协会,果品
地理标志,登记,2010.0,北京,,,昌平草莓,北京市昌平区农业服务中心,果品
地理标志,登记,2010.0,重庆,,,武隆猪腰枣,武隆县林木种苗管理站,果品
地理标志,登记,2010.0,重庆,,,秀山金银花,秀山土家族自治县农业技术服务中心,药材
地理标志,登记,2010.0,重庆,,,城口蜂蜜,城口县畜牧技术推广站,蜂类产品
地理标志,登记,2010.0,大连,,,庄河杂色蛤,庄河市水产技术推广站,水产动物
地理标志,登记,2010.0,大连,,,大连紫海胆,大连市海洋渔业协会,水产动物
地理标志,登记,2010.0,甘肃,,,榆中莲花菜,榆中县蔬菜产业发展中心,蔬菜
地理标志,登记,2010.0,河南,,,宜阳韭菜,宜阳县万家果蔬种植专业合作社,蔬菜
地理标志,登记,2010.0,河南,,,获嘉大白菜,获嘉县蔬丰蔬菜专业合作社,蔬菜
地理标志,登记,2010.0,河南,,,仰韶牛心柿,渑池县段村乡农业服务中心,果品
地理标志,登记,2010.0,湖北,,,小村红衣米花生,咸丰县小村红衣米花生专业合作社,油料
地理标志,登记,2010.0,湖北,,,随州泡泡青,随州市泡泡青农民专业合作社,蔬菜
地理标志,登记,2010.0,江西,,,奉新大米,奉新县农业技术推广中心,粮食
地理标志,登记,2010.0,江西,,,生米藠头,新建县明志种养植专业合作社,蔬菜
地理标志,登记,2010.0,江西,,,南城麻姑仙枣,南城县盱江瓜果种植专业合作社,果品
地理标志,登记,2010.0,江西,,,黎川茶树菇,黎川县利川食用菌专业合作社,食用菌
地理标志,登记,2010.0,江西,,,东乡绿壳蛋鸡,东乡县黑鸡生态养殖专业合作社,肉类产品
地理标志,登记,2010.0,江西,,,兴国红鲤,兴国县水产技术指导站,水产动物
地理标志,登记,2010.0,江西,,,彭泽鲫,彭泽县彭泽鲫产业协会,水产动物
地理标志,登记,2010.0,江西,,,广丰白耳黄鸡,广丰县畜牧兽医站,肉类产品
地理标志,登记,2010.0,江西,,,广昌白莲,广昌县白莲协会,蔬菜
地理标志,登记,2010.0,江西,,,广丰马家柚,广丰县果业管理办公室,果品
地理标志,登记,2010.0,江西,,,新余蜜桔,渝水区农业局果业站,果品
地理标志,登记,2010.0,内蒙古,,,扎兰屯白瓜籽,扎兰屯市绿色产业发展中心,果品
地理标志,登记,2010.0,宁波,,,慈溪葡萄,慈溪市葡萄协会,果品
地理标志,登记,2010.0,宁夏,,,隆德马铃薯,隆德县种子管理站,粮食
地理标志,登记,2010.0,山东,,,郑城金银花,平邑县金银花标准化种植协会,药材
地理标志,登记,2010.0,山西,,,西回小米,平定县东回镇西回村经济合作社,粮食
地理标志,登记,2010.0,山西,,,沁州南瓜籽,沁县惠农科技职业培训中心,蔬菜
地理标志,登记,2010.0,云南,,,西畴阳荷,西畴县农业环境保护监测站,蔬菜
地理标志,登记,2010.0,安徽,,,霄坑绿茶,池州市贵池霄坑村生绿茶叶专业合作社,茶叶
地理标志,登记,2010.0,安徽,,,霍山黄大茶,霍山县茶叶产业协会,茶叶
地理标志,登记,2010.0,安徽,,,鸦山瑞草魁,郎溪县农业局,药材
地理标志,登记,2010.0,安徽,,,南陵大米,南陵县农业技术中心,粮食
地理标志,登记,2010.0,北京,,,通州大樱桃,北京市通州区林业技术推广站,果品
地理标志,登记,2010.0,贵州,,,安顺山药,安顺市西秀区蔬菜果树技术推广站,药材
地理标志,登记,2010.0,河北,,,灵寿金针菇,灵寿县灵洁食用菌专业合作社,蔬菜
地理标志,登记,2010.0,河北,,,平泉香菇,平泉市利达食用菌专业合作社,蔬菜
地理标志,登记,2010.0,河北,,,威县三白西瓜,威县甲琳三白西瓜专业合作社,果品
地理标志,登记,2010.0,河南,,,淇河鲫鱼,鹤壁市农产品质量安全监测检验中心,水产动物
地理标志,登记,2010.0,河南,,,淇河缠丝鸭蛋,鹤壁市农产品质量安全监测检验中心,蛋类产品
地理标志,登记,2010.0,河南,,,获嘉黑豆,获嘉县嘉禾农业专业合作社,粮食
地理标志,登记,2010.0,河南,,,朱阳核桃,灵宝市朱阳镇农业服务中心,果品
地理标志,登记,2010.0,河南,,,仰韶贡米,渑池仁村乡坻坞贡米专业合作社,粮食
地理标志,登记,2010.0,河南,,,仰韶大杏,渑池县果园乡李家大杏专业合作社,果品
地理标志,登记,2010.0,黑龙江,,,红星水库鲢鱼,哈尔滨市阿城区红星水库管理处,水产动物
地理标志,登记,2010.0,黑龙江,,,兰西民猪,兰西县东北民猪产业协会,肉类产品
地理标志,登记,2010.0,湖南,,,九疑山兔,宁远县养兔协会,肉类产品
地理标志,登记,2010.0,湖南,,,沙子岭猪,湘潭市家畜育种站,肉类产品
地理标志,登记,2010.0,吉林,,,靖宇西洋参,靖宇县特产协会,药材
地理标志,登记,2010.0,吉林,,,靖宇平贝母,靖宇县特产协会,药材
地理标志,登记,2010.0,江苏,,,淮安黑猪,淮安市生猪产业协会,肉类产品
地理标志,登记,2010.0,江苏,,,溧阳白芹,溧阳市园艺技术推广站,蔬菜
地理标志,登记,2010.0,江苏,,,泰兴花生,泰兴市花生协会,油料
地理标志,登记,2010.0,江西,,,浮梁茶,浮梁县茶叶协会,茶叶
地理标志,登记,2010.0,内蒙古,,,阿荣旗柞蚕,阿荣旗农业技术推广中心,其它畜牧产品
地理标志,登记,2010.0,内蒙古,,,阿荣旗白鹅,阿荣旗农业技术推广中心,肉类产品
地理标志,登记,2010.0,内蒙古,,,阿荣旗白瓜籽,阿荣旗农业技术推广中心,果品
地理标志,登记,2010.0,宁波,,,余姚瀑布仙茗,余姚市余姚瀑布仙茗协会,茶叶
地理标志,登记,2010.0,青岛,,,胶西马铃薯,胶州市出口马铃薯协会,粮食
