省份,城市,区县,year,n_agri_firms,agri_cap_wan,n_coop
甘肃省,兰州市,永登县,2023,195,32805.0,0
甘肃省,兰州市,皋兰县,2010,109,9742.0539,46
甘肃省,兰州市,皋兰县,2011,132,9409.9479,38
甘肃省,兰州市,皋兰县,2012,139,14313.296699999999,34
甘肃省,兰州市,皋兰县,2013,358,33757.1216,89
甘肃省,兰州市,皋兰县,2014,616,43342.34326,44
甘肃省,兰州市,皋兰县,2015,153,42895.26275,42
甘肃省,兰州市,皋兰县,2016,160,27655.2861,36
甘肃省,兰州市,皋兰县,2017,144,30878.312299999998,30
甘肃省,兰州市,皋兰县,2018,166,35742.7112,51
甘肃省,兰州市,皋兰县,2019,146,26105.3,53
甘肃省,兰州市,皋兰县,2020,229,33455.0,59
甘肃省,兰州市,皋兰县,2021,196,23833.0,50
甘肃省,兰州市,皋兰县,2022,164,26881.989999999998,50
甘肃省,兰州市,皋兰县,2023,68,9810.0,8
甘肃省,兰州市,红古区,2010,67,5979.669,16
甘肃省,兰州市,红古区,2011,117,10256.6191,46
甘肃省,兰州市,红古区,2012,100,14793.29175,38
甘肃省,兰州市,红古区,2013,229,38944.2738,101
甘肃省,兰州市,红古区,2014,528,40043.67071,82
甘肃省,兰州市,红古区,2015,240,29261.51718,35
甘肃省,兰州市,红古区,2016,194,27485.52883,26
甘肃省,兰州市,红古区,2017,170,13192.254152,28
甘肃省,兰州市,红古区,2018,149,17901.006999999998,24
甘肃省,兰州市,红古区,2019,202,8436.0225,23
甘肃省,兰州市,红古区,2020,184,11365.0,21
甘肃省,兰州市,红古区,2021,497,14287.0,19
甘肃省,兰州市,红古区,2022,228,5030.0,6
甘肃省,兰州市,红古区,2023,97,3619.6800000000003,2
甘肃省,兰州市,西固区,2010,62,2333.06214,10
甘肃省,兰州市,西固区,2011,184,4982.24478,5
甘肃省,兰州市,西固区,2012,105,8551.4328,23
甘肃省,兰州市,西固区,2013,144,18843.1088,38
甘肃省,兰州市,西固区,2014,985,38241.46555,27
甘肃省,兰州市,西固区,2015,383,20537.16598,16
甘肃省,兰州市,西固区,2016,462,22476.188459999998,19
甘肃省,兰州市,西固区,2017,273,19516.14785,12
甘肃省,兰州市,西固区,2018,174,24133.61625,19
甘肃省,兰州市,西固区,2019,193,8598.0004,9
甘肃省,兰州市,西固区,2020,314,11333.0,18
甘肃省,兰州市,西固区,2021,219,9292.0,8
甘肃省,兰州市,西固区,2022,173,12037.0,2
甘肃省,兰州市,西固区,2023,104,2145.0,0
甘肃省,嘉峪关市,市辖区,2010,48,1670.9631,16
甘肃省,嘉峪关市,市辖区,2011,63,3322.4179,20
甘肃省,嘉峪关市,市辖区,2012,73,4969.60735,41
甘肃省,嘉峪关市,市辖区,2013,88,21008.630474999998,44
甘肃省,嘉峪关市,市辖区,2014,134,13818.351499999999,55
甘肃省,嘉峪关市,市辖区,2015,89,5976.8367,21
甘肃省,嘉峪关市,市辖区,2016,64,16466.7212,25
甘肃省,嘉峪关市,市辖区,2017,51,11167.06,20
甘肃省,嘉峪关市,市辖区,2018,32,5795.0,16
甘肃省,嘉峪关市,市辖区,2019,41,2936.0,8
甘肃省,嘉峪关市,市辖区,2020,39,8980.0,9
甘肃省,嘉峪关市,市辖区,2021,252,3027.4,7
甘肃省,嘉峪关市,市辖区,2022,41,3345.67,7
甘肃省,嘉峪关市,市辖区,2023,14,300.0,0
甘肃省,天水市,张家川回族自治县,2010,46,3018.79,13
甘肃省,天水市,张家川回族自治县,2011,67,1098.5075000000002,8
甘肃省,天水市,张家川回族自治县,2012,51,3444.6009999999997,12
甘肃省,天水市,张家川回族自治县,2013,67,4533.6038,23
甘肃省,天水市,张家川回族自治县,2014,79,11517.705049999999,37
甘肃省,天水市,张家川回族自治县,2015,99,10167.1357,19
甘肃省,天水市,张家川回族自治县,2016,137,17440.317600000002,65
甘肃省,天水市,张家川回族自治县,2017,233,22786.385599999998,120
甘肃省,天水市,张家川回族自治县,2018,418,43595.4018,287
甘肃省,天水市,张家川回族自治县,2019,367,48113.7052,120
甘肃省,天水市,张家川回族自治县,2020,411,39289.200500000006,102
甘肃省,天水市,张家川回族自治县,2021,708,61164.86,89
甘肃省,天水市,张家川回族自治县,2022,814,60397.0,79
甘肃省,天水市,张家川回族自治县,2023,409,18144.0,9
甘肃省,天水市,武山县,2010,90,9895.51,29
甘肃省,天水市,武山县,2011,192,15829.2093,32
甘肃省,天水市,武山县,2012,127,19535.6323,42
甘肃省,天水市,武山县,2013,183,28090.0879,73
甘肃省,天水市,武山县,2014,226,66478.2458,67
甘肃省,天水市,武山县,2015,316,77780.65269999999,151
甘肃省,天水市,武山县,2016,424,158462.24229999998,266
甘肃省,天水市,武山县,2017,270,63093.75785,104
甘肃省,天水市,武山县,2018,479,72217.05559999999,264
甘肃省,天水市,武山县,2019,392,50693.8161,136
甘肃省,天水市,武山县,2020,372,38672.2,58
甘肃省,天水市,武山县,2021,379,23953.0,56
甘肃省,天水市,武山县,2022,406,63775.0,221
甘肃省,天水市,武山县,2023,287,6265.0,2
甘肃省,天水市,清水县,2010,62,3721.8025,17
甘肃省,天水市,清水县,2011,113,14384.7664,10
甘肃省,天水市,清水县,2012,98,14967.815999999999,35
甘肃省,天水市,清水县,2013,131,15347.502690000001,26
甘肃省,天水市,清水县,2014,113,21957.16718,48
甘肃省,天水市,清水县,2015,143,35074.8429,38
甘肃省,天水市,清水县,2016,364,47788.3072,147
甘肃省,天水市,清水县,2017,254,40653.0521,64
甘肃省,天水市,清水县,2018,688,144133.25530000002,453
甘肃省,天水市,清水县,2019,293,75026.18015,92
甘肃省,天水市,清水县,2020,402,32389.15,97
甘肃省,天水市,清水县,2021,970,52362.0,95
甘肃省,天水市,清水县,2022,899,46566.0,101
甘肃省,天水市,清水县,2023,402,8911.0,2
甘肃省,天水市,甘谷县,2010,100,10151.9667,24
甘肃省,天水市,甘谷县,2011,118,13884.3271,24
甘肃省,天水市,甘谷县,2012,143,22058.627,47
甘肃省,天水市,甘谷县,2013,220,24796.8057,40
甘肃省,天水市,甘谷县,2014,208,42040.6066,61
甘肃省,天水市,甘谷县,2015,327,51731.2748,124
甘肃省,天水市,甘谷县,2016,455,57560.7652,270
甘肃省,天水市,甘谷县,2017,547,80834.79895,187
甘肃省,天水市,甘谷县,2018,737,116841.2432,435
甘肃省,天水市,甘谷县,2019,465,73910.0,157
甘肃省,天水市,甘谷县,2020,738,78617.0,147
甘肃省,天水市,甘谷县,2021,801,26868.0,74
甘肃省,天水市,甘谷县,2022,610,34646.0,85
甘肃省,天水市,甘谷县,2023,255,12168.0,12
甘肃省,天水市,秦安县,2010,106,13125.3984,35
甘肃省,天水市,秦安县,2011,134,16282.5029,31
甘肃省,天水市,秦安县,2012,176,16492.0183,36
甘肃省,天水市,秦安县,2013,223,21375.0862,54
甘肃省,天水市,秦安县,2014,296,86743.34719999999,89
甘肃省,天水市,秦安县,2015,502,139654.3109,200
甘肃省,天水市,秦安县,2016,514,166245.9366,266
甘肃省,天水市,秦安县,2017,353,59123.8317,94
甘肃省,天水市,秦安县,2018,707,103332.5154,314
甘肃省,天水市,秦安县,2019,436,45282.0,94
甘肃省,天水市,秦安县,2020,685,61766.8,110
甘肃省,天水市,秦安县,2021,797,52020.0,72
甘肃省,天水市,秦安县,2022,752,46068.998999999996,173
甘肃省,天水市,秦安县,2023,212,14063.0,14
甘肃省,天水市,秦州区,2010,156,17819.32342,21
甘肃省,天水市,秦州区,2011,182,17599.42675,33
甘肃省,天水市,秦州区,2012,301,39132.6794,100
甘肃省,天水市,秦州区,2013,239,53236.15862,83
甘肃省,天水市,秦州区,2014,294,116352.14775,104
甘肃省,天水市,秦州区,2015,437,143453.007215,136
甘肃省,天水市,秦州区,2016,473,147746.70895,179
甘肃省,天水市,秦州区,2017,455,135701.73604,185
甘肃省,天水市,秦州区,2018,732,178724.0114,420
甘肃省,天水市,秦州区,2019,588,122744.4,251
甘肃省,天水市,秦州区,2020,761,119399.6,305
甘肃省,天水市,秦州区,2021,1156,60861.0,124
甘肃省,天水市,秦州区,2022,926,66307.0,199
甘肃省,天水市,秦州区,2023,412,22316.3,13
甘肃省,天水市,麦积区,2010,153,39590.9254,50
甘肃省,天水市,麦积区,2011,266,49972.651,100
甘肃省,天水市,麦积区,2012,235,54703.66533,101
甘肃省,天水市,麦积区,2013,357,110067.5649,189
甘肃省,天水市,麦积区,2014,373,99762.6085,157
甘肃省,天水市,麦积区,2015,514,133325.411,223
甘肃省,天水市,麦积区,2016,563,152793.60955,260
甘肃省,天水市,麦积区,2017,459,126497.21305,144
甘肃省,天水市,麦积区,2018,1024,169367.2084,700
甘肃省,天水市,麦积区,2019,391,71022.8,118
甘肃省,天水市,麦积区,2020,591,136227.0,56
甘肃省,天水市,麦积区,2021,543,90527.98,60
甘肃省,天水市,麦积区,2022,642,83456.0,68
甘肃省,天水市,麦积区,2023,258,29361.0,5
甘肃省,定西市,临洮县,2010,185,16757.26328,42
甘肃省,定西市,临洮县,2011,200,14187.46048,43
甘肃省,定西市,临洮县,2012,260,29338.98731,77
甘肃省,定西市,临洮县,2013,498,92761.94136,162
甘肃省,定西市,临洮县,2014,548,162630.40047999998,284
甘肃省,定西市,临洮县,2015,952,174502.17781999998,535
甘肃省,定西市,临洮县,2016,664,119423.21993,170
甘肃省,定西市,临洮县,2017,681,91181.52732000001,172
甘肃省,定西市,临洮县,2018,1094,126429.31439999999,696
甘肃省,定西市,临洮县,2019,586,76741.42,268
甘肃省,定西市,临洮县,2020,562,42368.6015,90
甘肃省,定西市,临洮县,2021,1000,51014.1,98
甘肃省,定西市,临洮县,2022,1583,35744.7,65
甘肃省,定西市,临洮县,2023,919,9448.8,9
甘肃省,定西市,安定区,2010,256,18395.3783,34
甘肃省,定西市,安定区,2011,331,19029.0352,28
甘肃省,定西市,安定区,2012,402,40158.3861,63
甘肃省,定西市,安定区,2013,589,137015.693272,174
甘肃省,定西市,安定区,2014,563,113843.55855,164
甘肃省,定西市,安定区,2015,966,138794.45963,314
甘肃省,定西市,安定区,2016,1088,193630.796501,588
甘肃省,定西市,安定区,2017,663,126159.24006,303
甘肃省,定西市,安定区,2018,671,86692.3312,297
甘肃省,定西市,安定区,2019,654,89097.007,225
甘肃省,定西市,安定区,2020,873,107271.0,255
甘肃省,定西市,安定区,2021,1293,76193.325,254
甘肃省,定西市,安定区,2022,874,68154.0,126
甘肃省,定西市,安定区,2023,455,23230.0,9
甘肃省,定西市,岷县,2010,368,12269.31105,38
甘肃省,定西市,岷县,2011,161,13066.91002,37
甘肃省,定西市,岷县,2012,224,17496.9117,95
甘肃省,定西市,岷县,2013,454,30389.1313,98
甘肃省,定西市,岷县,2014,636,50581.7238,142
甘肃省,定西市,岷县,2015,683,44810.2241,233
甘肃省,定西市,岷县,2016,693,73404.58155,286
甘肃省,定西市,岷县,2017,475,57230.703089999995,226
甘肃省,定西市,岷县,2018,1056,127871.84259999999,658
甘肃省,定西市,岷县,2019,611,37167.8,161
甘肃省,定西市,岷县,2020,1167,29055.0,74
甘肃省,定西市,岷县,2021,1064,30277.0,73
甘肃省,定西市,岷县,2022,1078,45486.2416,111
甘肃省,定西市,岷县,2023,617,13318.0,13
甘肃省,定西市,渭源县,2010,361,22057.61195,259
甘肃省,定西市,渭源县,2011,90,8166.1004,38
甘肃省,定西市,渭源县,2012,132,21024.0587,84
甘肃省,定西市,渭源县,2013,217,24120.32475,145
甘肃省,定西市,渭源县,2014,342,55227.6054,186
甘肃省,定西市,渭源县,2015,492,90170.85445,362
甘肃省,定西市,渭源县,2016,407,53225.15058,206
甘肃省,定西市,渭源县,2017,266,43912.14239,94
甘肃省,定西市,渭源县,2018,866,78416.97905,696
甘肃省,定西市,渭源县,2019,278,28417.8001,68
甘肃省,定西市,渭源县,2020,372,23031.375,53
甘肃省,定西市,渭源县,2021,675,16107.6,54
甘肃省,定西市,渭源县,2022,1041,33917.4,54
甘肃省,定西市,渭源县,2023,484,10940.0,1
甘肃省,定西市,漳县,2010,57,3013.60815,13
甘肃省,定西市,漳县,2011,57,4492.995,8
甘肃省,定西市,漳县,2012,86,8250.503,45
甘肃省,定西市,漳县,2013,143,17268.40652,76
甘肃省,定西市,漳县,2014,149,21038.56005,39
甘肃省,定西市,漳县,2015,239,39484.50822,136
甘肃省,定西市,漳县,2016,264,32823.11743,163
甘肃省,定西市,漳县,2017,243,30886.954420000002,88
甘肃省,定西市,漳县,2018,378,59448.0108,221
甘肃省,定西市,漳县,2019,286,59678.2,144
甘肃省,定西市,漳县,2020,238,27569.0,63
甘肃省,定西市,漳县,2021,411,37503.0,61
甘肃省,定西市,漳县,2022,511,24753.0,46
甘肃省,定西市,漳县,2023,327,5892.0,9
甘肃省,定西市,通渭县,2010,110,7646.8058,20
甘肃省,定西市,通渭县,2011,116,6977.72126,30
甘肃省,定西市,通渭县,2012,310,33625.1025,161
甘肃省,定西市,通渭县,2013,287,44287.073899999996,182
甘肃省,定西市,通渭县,2014,486,47385.49127,195
甘肃省,定西市,通渭县,2015,521,81127.92682000001,302
甘肃省,定西市,通渭县,2016,580,116213.96932999999,345
甘肃省,定西市,通渭县,2017,432,92212.47162,235
甘肃省,定西市,通渭县,2018,516,100319.16765,358
甘肃省,定西市,通渭县,2019,424,37212.45,121
甘肃省,定西市,通渭县,2020,449,31999.0,106
甘肃省,定西市,通渭县,2021,838,36260.0,91
甘肃省,定西市,通渭县,2022,730,27726.0,102
甘肃省,定西市,通渭县,2023,375,8396.0,11
甘肃省,定西市,陇西县,2010,183,26920.0651,61
甘肃省,定西市,陇西县,2011,237,28091.01235,63
甘肃省,定西市,陇西县,2012,254,56284.7523,112
甘肃省,定西市,陇西县,2013,636,132843.22225,269
甘肃省,定西市,陇西县,2014,602,157565.5064,187
甘肃省,定西市,陇西县,2015,758,149349.95668,407
甘肃省,定西市,陇西县,2016,671,138714.1956,321
甘肃省,定西市,陇西县,2017,545,69162.12638,207
甘肃省,定西市,陇西县,2018,420,47977.51558,134
甘肃省,定西市,陇西县,2019,369,21866.346,51
甘肃省,定西市,陇西县,2020,761,26816.8888,72
甘肃省,定西市,陇西县,2021,1158,19111.0,60
甘肃省,定西市,陇西县,2022,738,28225.0,59
甘肃省,定西市,陇西县,2023,486,20375.0,5
甘肃省,平凉市,华亭市,2010,49,857.6146,4
甘肃省,平凉市,华亭市,2011,88,3526.2229,33
甘肃省,平凉市,华亭市,2012,76,3887.5128,10
甘肃省,平凉市,华亭市,2013,145,17911.51616,38
甘肃省,平凉市,华亭市,2014,194,13604.9275,32
甘肃省,平凉市,华亭市,2015,232,17341.0838,48
甘肃省,平凉市,华亭市,2016,240,27289.4506,42
甘肃省,平凉市,华亭市,2017,217,23237.17985,41
甘肃省,平凉市,华亭市,2018,270,34173.0159,127
甘肃省,平凉市,华亭市,2019,265,15064.0,59
甘肃省,平凉市,华亭市,2020,203,16612.0,21
甘肃省,平凉市,华亭市,2021,452,17370.0,16
甘肃省,平凉市,华亭市,2022,345,9320.69,10
甘肃省,平凉市,华亭市,2023,159,3161.0,1
甘肃省,平凉市,崆峒区,2010,130,16014.6524,15
甘肃省,平凉市,崆峒区,2011,241,17137.33047,16
甘肃省,平凉市,崆峒区,2012,222,25027.90865,38
甘肃省,平凉市,崆峒区,2013,316,52720.010650000004,83
甘肃省,平凉市,崆峒区,2014,410,64550.53415,77
甘肃省,平凉市,崆峒区,2015,595,161160.46015,185
甘肃省,平凉市,崆峒区,2016,679,108470.69025,130
甘肃省,平凉市,崆峒区,2017,512,81984.80404,80
甘肃省,平凉市,崆峒区,2018,622,80950.45449999999,201
甘肃省,平凉市,崆峒区,2019,697,35712.201,97
甘肃省,平凉市,崆峒区,2020,836,67112.1,97
甘肃省,平凉市,崆峒区,2021,1774,42004.0,59
甘肃省,平凉市,崆峒区,2022,1293,45428.0,32
甘肃省,平凉市,崆峒区,2023,729,8870.0,4
甘肃省,平凉市,崇信县,2010,34,2135.9187,6
甘肃省,平凉市,崇信县,2011,63,8452.8096,22
甘肃省,平凉市,崇信县,2012,47,8985.5222,25
甘肃省,平凉市,崇信县,2013,62,7228.00105,14
甘肃省,平凉市,崇信县,2014,114,26362.25155,24
甘肃省,平凉市,崇信县,2015,146,25551.99614,45
甘肃省,平凉市,崇信县,2016,162,16571.1381,44
甘肃省,平凉市,崇信县,2017,130,26232.534900000002,19
甘肃省,平凉市,崇信县,2018,278,34514.4687,157
甘肃省,平凉市,崇信县,2019,111,13439.01,31
甘肃省,平凉市,崇信县,2020,1004,13370.7,21
甘肃省,平凉市,崇信县,2021,885,5356.0,11
甘肃省,平凉市,崇信县,2022,416,6680.0,7
甘肃省,平凉市,崇信县,2023,221,9230.0,1
甘肃省,平凉市,庄浪县,2010,124,4246.5045,15
甘肃省,平凉市,庄浪县,2011,178,12890.9566,98
甘肃省,平凉市,庄浪县,2012,162,28805.741299999998,47
甘肃省,平凉市,庄浪县,2013,185,24227.9131,44
甘肃省,平凉市,庄浪县,2014,330,28790.8059,71
甘肃省,平凉市,庄浪县,2015,460,39584.69272,97
甘肃省,平凉市,庄浪县,2016,527,50115.821149999996,166
甘肃省,平凉市,庄浪县,2017,983,79900.21693,699
甘肃省,平凉市,庄浪县,2018,461,48475.87818,112
甘肃省,平凉市,庄浪县,2019,750,94511.2004,386
甘肃省,平凉市,庄浪县,2020,523,34019.0,86
甘肃省,平凉市,庄浪县,2021,1918,35000.0,81
甘肃省,平凉市,庄浪县,2022,975,41258.0,63
甘肃省,平凉市,庄浪县,2023,402,11453.0,10
甘肃省,平凉市,泾川县,2010,176,26652.74005,44
甘肃省,平凉市,泾川县,2011,232,27144.338989999997,66
甘肃省,平凉市,泾川县,2012,190,22652.6466,46
甘肃省,平凉市,泾川县,2013,298,54211.8407,105
甘肃省,平凉市,泾川县,2014,338,48629.1025,67
甘肃省,平凉市,泾川县,2015,430,84173.407,111
甘肃省,平凉市,泾川县,2016,362,51278.58625,117
甘肃省,平凉市,泾川县,2017,243,37638.09795,55
甘肃省,平凉市,泾川县,2018,344,35736.0096,137
甘肃省,平凉市,泾川县,2019,233,16140.0002,35
甘肃省,平凉市,泾川县,2020,283,18925.0,24
甘肃省,平凉市,泾川县,2021,498,28261.0,20
甘肃省,平凉市,泾川县,2022,404,26122.37,10
甘肃省,平凉市,泾川县,2023,142,7610.8,1
甘肃省,平凉市,灵台县,2010,57,923.46497,7
甘肃省,平凉市,灵台县,2011,125,9401.8167,51
甘肃省,平凉市,灵台县,2012,121,8541.6159,32
甘肃省,平凉市,灵台县,2013,281,43727.351,108
甘肃省,平凉市,灵台县,2014,278,27990.52831,108
甘肃省,平凉市,灵台县,2015,258,58339.0063,67
甘肃省,平凉市,灵台县,2016,266,44900.22398,47
甘肃省,平凉市,灵台县,2017,222,58252.09132,64
甘肃省,平凉市,灵台县,2018,362,53656.4343,208
甘肃省,平凉市,灵台县,2019,166,18434.0,47
甘肃省,平凉市,灵台县,2020,220,34162.04,42
甘肃省,平凉市,灵台县,2021,1109,35099.65,56
甘肃省,平凉市,灵台县,2022,575,28973.0,28
甘肃省,平凉市,灵台县,2023,191,7480.0,0
甘肃省,平凉市,静宁县,2010,220,11894.8138,26
甘肃省,平凉市,静宁县,2011,265,17031.0226,91
甘肃省,平凉市,静宁县,2012,148,16817.35425,52
甘肃省,平凉市,静宁县,2013,246,47680.985700000005,73
甘肃省,平凉市,静宁县,2014,285,55378.5605,104
甘肃省,平凉市,静宁县,2015,760,191387.49985,298
甘肃省,平凉市,静宁县,2016,599,102160.17549000001,203
甘肃省,平凉市,静宁县,2017,518,89598.1442,154
甘肃省,平凉市,静宁县,2018,882,134758.70620000002,504
甘肃省,平凉市,静宁县,2019,447,57767.5,118
甘肃省,平凉市,静宁县,2020,524,44232.8,83
甘肃省,平凉市,静宁县,2021,1287,52277.68,48
甘肃省,平凉市,静宁县,2022,772,30051.5,36
甘肃省,平凉市,静宁县,2023,566,19056.5,3
甘肃省,庆阳市,华池县,2010,85,3311.9053000000004,9
甘肃省,庆阳市,华池县,2011,92,5638.0082999999995,9
甘肃省,庆阳市,华池县,2012,123,10801.1054,47
甘肃省,庆阳市,华池县,2013,142,37436.003,43
甘肃省,庆阳市,华池县,2014,178,54574.6465,76
甘肃省,庆阳市,华池县,2015,304,37346.7382,160
甘肃省,庆阳市,华池县,2016,230,75043.30897,91
甘肃省,庆阳市,华池县,2017,350,128953.53418,189
甘肃省,庆阳市,华池县,2018,296,83189.5297,202
甘肃省,庆阳市,华池县,2019,169,94438.2,71
甘肃省,庆阳市,华池县,2020,196,40184.0,44
甘肃省,庆阳市,华池县,2021,343,26034.3,13
甘肃省,庆阳市,华池县,2022,231,12653.0,9
甘肃省,庆阳市,华池县,2023,199,4828.0,4
甘肃省,庆阳市,合水县,2010,72,6100.7435000000005,17
甘肃省,庆阳市,合水县,2011,49,4374.65585,17
甘肃省,庆阳市,合水县,2012,73,9755.574,39
甘肃省,庆阳市,合水县,2013,108,35055.0705,64
甘肃省,庆阳市,合水县,2014,119,34203.852,70
甘肃省,庆阳市,合水县,2015,206,29781.8718,130
甘肃省,庆阳市,合水县,2016,188,67312.6876,84
甘肃省,庆阳市,合水县,2017,178,38349.92215,41
甘肃省,庆阳市,合水县,2018,220,41939.0092,107
甘肃省,庆阳市,合水县,2019,146,13535.0,31
甘肃省,庆阳市,合水县,2020,244,19820.6,49
甘肃省,庆阳市,合水县,2021,688,15442.0,29
甘肃省,庆阳市,合水县,2022,353,7955.0,11
甘肃省,庆阳市,合水县,2023,141,7944.0,3
甘肃省,庆阳市,宁县,2010,149,15756.01655,46
甘肃省,庆阳市,宁县,2011,120,18163.64715,44
甘肃省,庆阳市,宁县,2012,136,15222.5332,60
甘肃省,庆阳市,宁县,2013,254,49950.5205,148
甘肃省,庆阳市,宁县,2014,327,133911.7802,202
甘肃省,庆阳市,宁县,2015,848,154209.0972,574
甘肃省,庆阳市,宁县,2016,803,237756.5726,563
甘肃省,庆阳市,宁县,2017,345,102664.96025,139
甘肃省,庆阳市,宁县,2018,624,148553.5563,388
甘肃省,庆阳市,宁县,2019,488,42607.801,89
甘肃省,庆阳市,宁县,2020,674,37914.0,35
甘肃省,庆阳市,宁县,2021,865,25477.0,30
甘肃省,庆阳市,宁县,2022,619,49014.0,22
甘肃省,庆阳市,宁县,2023,322,19115.0,3
甘肃省,庆阳市,庆城县,2010,83,9158.6763,21
甘肃省,庆阳市,庆城县,2011,132,33184.925050000005,51
甘肃省,庆阳市,庆城县,2012,164,52578.9303,107
甘肃省,庆阳市,庆城县,2013,413,173195.5632,301
甘肃省,庆阳市,庆城县,2014,382,172693.08669999999,208
甘肃省,庆阳市,庆城县,2015,567,164421.56885,373
甘肃省,庆阳市,庆城县,2016,448,181893.14348,235
甘肃省,庆阳市,庆城县,2017,226,58286.64696,84
甘肃省,庆阳市,庆城县,2018,272,71420.4143,146
甘肃省,庆阳市,庆城县,2019,260,54618.005,96
甘肃省,庆阳市,庆城县,2020,299,67394.98,53
甘肃省,庆阳市,庆城县,2021,645,60975.0,68
甘肃省,庆阳市,庆城县,2022,213,14500.0,2
甘肃省,庆阳市,庆城县,2023,120,7853.0,1
甘肃省,庆阳市,正宁县,2010,98,7124.44338,30
甘肃省,庆阳市,正宁县,2011,118,10802.20265,40
甘肃省,庆阳市,正宁县,2012,85,15553.928,36
甘肃省,庆阳市,正宁县,2013,110,13137.004500000001,78
甘肃省,庆阳市,正宁县,2014,122,22503.023999999998,56
甘肃省,庆阳市,正宁县,2015,321,28325.60646,106
甘肃省,庆阳市,正宁县,2016,274,25357.3168,95
甘肃省,庆阳市,正宁县,2017,206,27461.5932,48
甘肃省,庆阳市,正宁县,2018,273,66357.5018,150
甘肃省,庆阳市,正宁县,2019,200,31995.800000000003,40
甘肃省,庆阳市,正宁县,2020,236,56668.0,44
甘肃省,庆阳市,正宁县,2021,579,47724.0,19
甘肃省,庆阳市,正宁县,2022,243,8572.0,9
甘肃省,庆阳市,正宁县,2023,168,3902.0,1
甘肃省,庆阳市,环县,2010,62,3789.8577,22
甘肃省,庆阳市,环县,2011,74,3208.511,13
甘肃省,庆阳市,环县,2012,64,14260.556499999999,34
甘肃省,庆阳市,环县,2013,274,59608.2912,229
甘肃省,庆阳市,环县,2014,229,46045.1245,145
甘肃省,庆阳市,环县,2015,707,65316.7742,388
甘肃省,庆阳市,环县,2016,452,79517.1228,186
甘肃省,庆阳市,环县,2017,409,91942.5468,183
甘肃省,庆阳市,环县,2018,616,155748.4892,447
甘肃省,庆阳市,环县,2019,524,82382.0005,218
甘肃省,庆阳市,环县,2020,380,35480.0,45
甘肃省,庆阳市,环县,2021,897,39436.0,42
甘肃省,庆阳市,环县,2022,600,22238.0,24
甘肃省,庆阳市,环县,2023,313,14290.0,7
甘肃省,庆阳市,西峰区,2010,132,12588.8678,22
甘肃省,庆阳市,西峰区,2011,222,23116.76595,26
甘肃省,庆阳市,西峰区,2012,254,44533.8367,66
甘肃省,庆阳市,西峰区,2013,391,79981.4547,154
甘肃省,庆阳市,西峰区,2014,482,175958.2771,191
甘肃省,庆阳市,西峰区,2015,778,157077.37585,273
甘肃省,庆阳市,西峰区,2016,801,166791.99555,214
甘肃省,庆阳市,西峰区,2017,441,102570.77545,94
甘肃省,庆阳市,西峰区,2018,452,74457.0221,129
甘肃省,庆阳市,西峰区,2019,560,55837.8931,119
甘肃省,庆阳市,西峰区,2020,717,74472.5,60
甘肃省,庆阳市,西峰区,2021,987,65684.1,41
甘肃省,庆阳市,西峰区,2022,839,27457.0,39
甘肃省,庆阳市,西峰区,2023,365,7798.0,0
甘肃省,庆阳市,镇原县,2010,125,14554.2418,32
甘肃省,庆阳市,镇原县,2011,106,47418.5294,35
甘肃省,庆阳市,镇原县,2012,159,55696.0276,73
甘肃省,庆阳市,镇原县,2013,288,79700.2085,183
甘肃省,庆阳市,镇原县,2014,348,80142.1503,166
甘肃省,庆阳市,镇原县,2015,540,91227.28970000001,329
甘肃省,庆阳市,镇原县,2016,386,121391.3077,176
甘肃省,庆阳市,镇原县,2017,331,92456.3921,120
甘肃省,庆阳市,镇原县,2018,569,127632.81509999999,396
甘肃省,庆阳市,镇原县,2019,478,72847.1,203
甘肃省,庆阳市,镇原县,2020,412,30733.0,45
甘肃省,庆阳市,镇原县,2021,980,26960.0,24
甘肃省,庆阳市,镇原县,2022,637,24608.0,21
甘肃省,庆阳市,镇原县,2023,281,11830.0,3
甘肃省,张掖市,临泽县,2010,100,10614.4727,19
甘肃省,张掖市,临泽县,2011,154,33030.4542,33
甘肃省,张掖市,临泽县,2012,182,54213.8174,54
甘肃省,张掖市,临泽县,2013,186,61253.022600000004,73
甘肃省,张掖市,临泽县,2014,275,116230.6252,125
甘肃省,张掖市,临泽县,2015,371,115964.51479999999,115
甘肃省,张掖市,临泽县,2016,469,156854.0171,128
甘肃省,张掖市,临泽县,2017,266,89998.4159,54
甘肃省,张掖市,临泽县,2018,261,54236.1184,65
甘肃省,张掖市,临泽县,2019,168,43860.0,47
甘肃省,张掖市,临泽县,2020,166,49655.0,40
甘肃省,张掖市,临泽县,2021,504,60747.600000000006,56
甘肃省,张掖市,临泽县,2022,376,48573.0,24
甘肃省,张掖市,临泽县,2023,195,16076.0,4
甘肃省,张掖市,山丹县,2010,114,15480.4445,26
甘肃省,张掖市,山丹县,2011,158,22756.08552,36
甘肃省,张掖市,山丹县,2012,195,75340.3667,105
甘肃省,张掖市,山丹县,2013,373,236549.9997,296
甘肃省,张掖市,山丹县,2014,486,310866.0519,326
甘肃省,张掖市,山丹县,2015,1072,390016.8025,203
甘肃省,张掖市,山丹县,2016,807,203888.9937,128
甘肃省,张掖市,山丹县,2017,486,111736.7659,73
甘肃省,张掖市,山丹县,2018,271,35799.2812,47
