crop,province,year,variable,unit,value,source
rice_mid_indica,湖南,2014,土地成本,元,204.67,xls:2015/0202-01a.xls
rice_mid_indica,湖南,2014,家庭用工天数,日,5.93,xls:2015/0202-02a.xls
rice_mid_indica,湖南,2014,家庭用工折价,元,441.19,xls:2015/0202-01a.xls
rice_mid_indica,湖南,2014,工具材料费,元,3.89,xls:2015/0202-02a.xls
rice_mid_indica,湖南,2014,平均出售价格,元/50公斤,132.68,xls:2015/0202-01a.xls
rice_mid_indica,湖南,2014,总成本,元,1181.73,xls:2015/0202-01a.xls
rice_mid_indica,湖南,2014,排灌费,元,6.71,xls:2015/0202-02a.xls
rice_mid_indica,湖南,2014,机械作业费,元,191.17,xls:2015/0202-02a.xls
rice_mid_indica,湖南,2014,每亩化肥折纯用量,公斤,19.4,xls:2015/0202-03a.xls
rice_mid_indica,湖南,2014,每亩化肥用量,公斤,19.4,xls:2015/0202-02a.xls
rice_mid_indica,湖南,2014,每亩用工数量,日,6.28,xls:2015/0202-01a.xls
rice_mid_indica,湖南,2014,每亩种子用量,公斤,1.06,xls:2015/0202-02a.xls
rice_mid_indica,湖南,2014,流转地租金,元,32.14,xls:2015/0202-01a.xls
rice_mid_indica,湖南,2014,燃料动力费,元,4.25,xls:2015/0202-02a.xls
rice_mid_indica,湖南,2014,物质与服务费用,元,494.33,xls:2015/0202-01a.xls
rice_mid_indica,湖南,2014,生产成本,元,977.06,xls:2015/0202-01a.xls
rice_mid_indica,湖南,2014,畜力费,元,39.27,xls:2015/0202-02a.xls
rice_mid_indica,湖南,2014,种子费,元,50.67,xls:2015/0202-02a.xls
rice_mid_indica,湖南,2014,管理费,元,0.03,xls:2015/0202-02a.xls
rice_mid_indica,湖南,2014,自营地折租,元,172.53,xls:2015/0202-01a.xls
rice_mid_indica,湖南,2014,销售费,元,2.02,xls:2015/0202-02a.xls
rice_mid_indica,湖南,2014,雇工天数,日,0.35,xls:2015/0202-02a.xls
rice_mid_indica,湖南,2014,雇工工价,元/日,119.03,xls:2015/0202-02a.xls
rice_mid_indica,湖南,2014,雇工费用,元,41.54,xls:2015/0202-01a.xls
rice_mid_indica,福建,2014,主产品产值,元,1423.64,xls:2015/0202-01.xls
rice_mid_indica,福建,2014,主产品产量,公斤,493.97,xls:2015/0202-01.xls
rice_mid_indica,福建,2014,产值合计,元,1431.97,xls:2015/0202-01.xls
rice_mid_indica,福建,2014,人工成本,元,628.28,xls:2015/0202-01.xls
rice_mid_indica,福建,2014,保险费,元,2.03,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,修理维护费,元,4.79,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,其他直接费用,元,0.29,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,农药费,元,50.43,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,劳动日工价,元/日,74.4,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,化肥费,元,123.52,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,固定资产折旧,元,8.19,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,土地成本,元,234.42,xls:2015/0202-01.xls
rice_mid_indica,福建,2014,家庭用工天数,日,7.99,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,家庭用工折价,元,594.08,xls:2015/0202-01.xls
rice_mid_indica,福建,2014,工具材料费,元,7.93,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,平均出售价格,元/50公斤,144.1,xls:2015/0202-01.xls
rice_mid_indica,福建,2014,总成本,元,1281.49,xls:2015/0202-01.xls
rice_mid_indica,福建,2014,排灌费,元,1.9,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,机械作业费,元,136.99,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,每亩化肥折纯用量,公斤,21.95,xls:2015/0202-03.xls
rice_mid_indica,福建,2014,每亩化肥用量,公斤,21.95,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,每亩用工数量,日,8.25,xls:2015/0202-01.xls
rice_mid_indica,福建,2014,每亩种子用量,公斤,0.81,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,流转地租金,元,47.24,xls:2015/0202-01.xls
rice_mid_indica,福建,2014,燃料动力费,元,4.17,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,物质与服务费用,元,418.79,xls:2015/0202-01.xls
rice_mid_indica,福建,2014,生产成本,元,1047.07,xls:2015/0202-01.xls
rice_mid_indica,福建,2014,畜力费,元,23.64,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,种子费,元,53.39,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,自营地折租,元,187.18,xls:2015/0202-01.xls
rice_mid_indica,福建,2014,销售费,元,1.52,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,雇工天数,日,0.26,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,雇工工价,元/日,131.55,xls:2015/0202-02.xls
rice_mid_indica,福建,2014,雇工费用,元,34.2,xls:2015/0202-01.xls
rice_mid_indica,贵州,2014,主产品产值,元,1408.72,xls:2015/0202-01a.xls
rice_mid_indica,贵州,2014,主产品产量,公斤,476.29,xls:2015/0202-01a.xls
rice_mid_indica,贵州,2014,产值合计,元,1431.53,xls:2015/0202-01a.xls
rice_mid_indica,贵州,2014,人工成本,元,1188.88,xls:2015/0202-01a.xls
rice_mid_indica,贵州,2014,修理维护费,元,2.66,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,其他直接费用,元,0.65,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,农家肥费,元,25.56,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,农膜费,元,7.1,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,农药费,元,30.24,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,劳动日工价,元/日,74.4,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,化肥费,元,104.38,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,固定资产折旧,元,15.55,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,土地成本,元,168.33,xls:2015/0202-01a.xls
rice_mid_indica,贵州,2014,家庭用工天数,日,14.87,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,家庭用工折价,元,1106.48,xls:2015/0202-01a.xls
rice_mid_indica,贵州,2014,工具材料费,元,5.28,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,平均出售价格,元/50公斤,147.88,xls:2015/0202-01a.xls
rice_mid_indica,贵州,2014,总成本,元,1760.22,xls:2015/0202-01a.xls
rice_mid_indica,贵州,2014,排灌费,元,11.65,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,机械作业费,元,94.19,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,每亩农膜用量,公斤,0.46,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,每亩化肥折纯用量,公斤,17.88,xls:2015/0202-03a.xls
rice_mid_indica,贵州,2014,每亩化肥用量,公斤,17.88,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,每亩用工数量,日,15.79,xls:2015/0202-01a.xls
rice_mid_indica,贵州,2014,每亩种子用量,公斤,0.96,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,流转地租金,元,8.54,xls:2015/0202-01a.xls
rice_mid_indica,贵州,2014,燃料动力费,元,13.08,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,物质与服务费用,元,403.01,xls:2015/0202-01a.xls
rice_mid_indica,贵州,2014,生产成本,元,1591.89,xls:2015/0202-01a.xls
rice_mid_indica,贵州,2014,畜力费,元,30.85,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,种子费,元,61.46,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,自营地折租,元,159.79,xls:2015/0202-01a.xls
rice_mid_indica,贵州,2014,销售费,元,0.36,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,雇工天数,日,0.92,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,雇工工价,元/日,90.05,xls:2015/0202-02a.xls
rice_mid_indica,贵州,2014,雇工费用,元,82.4,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,主产品产值,元,1195.96,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,主产品产量,公斤,485.95,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,产值合计,元,1240.87,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,人工成本,元,750.19,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,保险费,元,0.2,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,修理维护费,元,1.82,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,农家肥费,元,7.0,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,农膜费,元,8.76,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,农药费,元,21.46,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,劳动日工价,元/日,74.4,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,化肥费,元,88.29,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,固定资产折旧,元,17.83,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,土地成本,元,145.87,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,家庭用工天数,日,9.79,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,家庭用工折价,元,728.45,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,工具材料费,元,7.0,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,平均出售价格,元/50公斤,123.05,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,总成本,元,1289.97,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,排灌费,元,3.74,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,机械作业费,元,141.22,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,每亩农膜用量,公斤,0.59,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,每亩化肥折纯用量,公斤,14.83,xls:2015/0202-03a.xls
rice_mid_indica,重庆,2014,每亩化肥用量,公斤,14.83,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,每亩用工数量,日,9.98,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,每亩种子用量,公斤,0.69,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,流转地租金,元,6.8,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,燃料动力费,元,7.7,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,物质与服务费用,元,393.91,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,生产成本,元,1144.1,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,畜力费,元,41.35,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,种子费,元,47.52,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,自营地折租,元,139.07,xls:2015/0202-01a.xls
rice_mid_indica,重庆,2014,销售费,元,0.02,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,雇工天数,日,0.19,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,雇工工价,元/日,113.8,xls:2015/0202-02a.xls
rice_mid_indica,重庆,2014,雇工费用,元,21.74,xls:2015/0202-01a.xls
rice_mid_indica,陕西,2014,主产品产值,元,1369.44,xls:2015/0202-01a.xls
rice_mid_indica,陕西,2014,主产品产量,公斤,518.18,xls:2015/0202-01a.xls
rice_mid_indica,陕西,2014,产值合计,元,1392.15,xls:2015/0202-01a.xls
rice_mid_indica,陕西,2014,人工成本,元,1056.63,xls:2015/0202-01a.xls
rice_mid_indica,陕西,2014,修理维护费,元,2.63,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,农家肥费,元,10.59,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,农膜费,元,2.41,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,农药费,元,12.07,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,劳动日工价,元/日,74.4,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,化肥费,元,102.8,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,固定资产折旧,元,5.38,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,土地成本,元,79.03,xls:2015/0202-01a.xls
rice_mid_indica,陕西,2014,家庭用工天数,日,13.35,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,家庭用工折价,元,993.46,xls:2015/0202-01a.xls
rice_mid_indica,陕西,2014,工具材料费,元,2.82,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,平均出售价格,元/50公斤,132.14,xls:2015/0202-01a.xls
rice_mid_indica,陕西,2014,总成本,元,1485.15,xls:2015/0202-01a.xls
rice_mid_indica,陕西,2014,排灌费,元,32.35,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,机械作业费,元,43.81,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,每亩农膜用量,公斤,0.16,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,每亩化肥折纯用量,公斤,19.62,xls:2015/0202-03a.xls
rice_mid_indica,陕西,2014,每亩化肥用量,公斤,19.62,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,每亩用工数量,日,14.16,xls:2015/0202-01a.xls
rice_mid_indica,陕西,2014,每亩种子用量,公斤,0.84,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,物质与服务费用,元,349.49,xls:2015/0202-01a.xls
rice_mid_indica,陕西,2014,生产成本,元,1406.12,xls:2015/0202-01a.xls
rice_mid_indica,陕西,2014,畜力费,元,76.01,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,种子费,元,52.83,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,自营地折租,元,79.03,xls:2015/0202-01a.xls
rice_mid_indica,陕西,2014,销售费,元,5.79,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,雇工天数,日,0.81,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,雇工工价,元/日,78.47,xls:2015/0202-02a.xls
rice_mid_indica,陕西,2014,雇工费用,元,63.17,xls:2015/0202-01a.xls
rice_mid_indica,云南,2015,主产品产值,元,1508.88,xls:2016/2-02-1b.xls
rice_mid_indica,云南,2015,主产品产量,公斤,515.93,xls:2016/2-02-1b.xls
rice_mid_indica,云南,2015,产值合计,元,1560.33,xls:2016/2-02-1b.xls
rice_mid_indica,云南,2015,人工成本,元,912.0,xls:2016/2-02-1b.xls
rice_mid_indica,云南,2015,农家肥费,元,19.59,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,农膜费,元,5.83,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,农药费,元,39.33,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,劳动日工价,元/日,78.0,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,化肥费,元,106.35,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,土地成本,元,213.94,xls:2016/2-02-1b.xls
rice_mid_indica,云南,2015,家庭用工天数,日,10.39,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,家庭用工折价,元,810.58,xls:2016/2-02-1b.xls
rice_mid_indica,云南,2015,工具材料费,元,8.66,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,平均出售价格,元/50公斤,146.23,xls:2016/2-02-1b.xls
rice_mid_indica,云南,2015,总成本,元,1559.05,xls:2016/2-02-1b.xls
rice_mid_indica,云南,2015,排灌费,元,14.48,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,机械作业费,元,114.99,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,每亩农膜用量,公斤,0.38,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,每亩化肥折纯用量,公斤,19.06,xls:2016/2-02-3b.xls
rice_mid_indica,云南,2015,每亩化肥用量,公斤,19.06,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,每亩用工数量,日,11.85,xls:2016/2-02-1b.xls
rice_mid_indica,云南,2015,每亩种子用量,公斤,1.79,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,流转地租金,元,1.81,xls:2016/2-02-1b.xls
rice_mid_indica,云南,2015,燃料动力费,元,0.08,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,物质与服务费用,元,433.11,xls:2016/2-02-1b.xls
rice_mid_indica,云南,2015,生产成本,元,1345.11,xls:2016/2-02-1b.xls
rice_mid_indica,云南,2015,畜力费,元,42.94,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,种子费,元,79.33,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,自营地折租,元,212.13,xls:2016/2-02-1b.xls
rice_mid_indica,云南,2015,销售费,元,1.53,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,雇工天数,日,1.45,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,雇工工价,元/日,69.75,xls:2016/2-02-2b.xls
rice_mid_indica,云南,2015,雇工费用,元,101.42,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,主产品产值,元,1324.29,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,主产品产量,公斤,523.07,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,产值合计,元,1337.08,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,人工成本,元,708.28,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,保险费,元,5.02,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,修理维护费,元,2.07,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,农家肥费,元,15.0,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,农膜费,元,12.51,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,农药费,元,18.82,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,劳动日工价,元/日,78.0,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,化肥费,元,109.43,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,固定资产折旧,元,5.13,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,土地成本,元,113.11,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,家庭用工天数,日,8.68,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,家庭用工折价,元,677.2,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,工具材料费,元,3.24,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,平均出售价格,元/50公斤,126.59,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,总成本,元,1166.47,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,排灌费,元,10.42,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,机械作业费,元,86.41,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,每亩农膜用量,公斤,0.84,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,每亩化肥折纯用量,公斤,17.95,xls:2016/2-02-3b.xls
rice_mid_indica,四川,2015,每亩化肥用量,公斤,17.95,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,每亩用工数量,日,9.02,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,每亩种子用量,公斤,1.01,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,流转地租金,元,4.46,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,物质与服务费用,元,345.08,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,生产成本,元,1053.36,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,畜力费,元,20.44,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,种子费,元,56.14,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,自营地折租,元,108.65,xls:2016/2-02-1b.xls
rice_mid_indica,四川,2015,销售费,元,0.45,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,雇工天数,日,0.34,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,雇工工价,元/日,91.4,xls:2016/2-02-2b.xls
rice_mid_indica,四川,2015,雇工费用,元,31.08,xls:2016/2-02-1b.xls
rice_mid_indica,安徽,2015,主产品产值,元,1424.24,xls:2016/2-02-1a.xls
rice_mid_indica,安徽,2015,主产品产量,公斤,555.8,xls:2016/2-02-1a.xls
rice_mid_indica,安徽,2015,产值合计,元,1444.43,xls:2016/2-02-1a.xls
rice_mid_indica,安徽,2015,人工成本,元,418.71,xls:2016/2-02-1a.xls
rice_mid_indica,安徽,2015,保险费,元,19.8,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,修理维护费,元,1.48,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,农家肥费,元,14.31,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,农膜费,元,1.09,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,农药费,元,43.86,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,劳动日工价,元/日,78.0,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,化肥费,元,112.67,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,固定资产折旧,元,5.86,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,土地成本,元,225.19,xls:2016/2-02-1a.xls
rice_mid_indica,安徽,2015,家庭用工天数,日,4.2,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,家庭用工折价,元,327.44,xls:2016/2-02-1a.xls
rice_mid_indica,安徽,2015,工具材料费,元,3.9,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,平均出售价格,元/50公斤,128.13,xls:2016/2-02-1a.xls
rice_mid_indica,安徽,2015,总成本,元,1096.16,xls:2016/2-02-1a.xls
rice_mid_indica,安徽,2015,排灌费,元,17.69,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,机械作业费,元,155.59,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,每亩农膜用量,公斤,0.08,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,每亩化肥折纯用量,公斤,22.94,xls:2016/2-02-3a.xls
rice_mid_indica,安徽,2015,每亩化肥用量,公斤,22.94,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,每亩用工数量,日,4.91,xls:2016/2-02-1a.xls
rice_mid_indica,安徽,2015,每亩种子用量,公斤,1.05,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,流转地租金,元,64.02,xls:2016/2-02-1a.xls
rice_mid_indica,安徽,2015,燃料动力费,元,4.32,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,物质与服务费用,元,452.26,xls:2016/2-02-1a.xls
rice_mid_indica,安徽,2015,生产成本,元,870.97,xls:2016/2-02-1a.xls
rice_mid_indica,安徽,2015,畜力费,元,2.12,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,种子费,元,67.39,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,自营地折租,元,161.17,xls:2016/2-02-1a.xls
rice_mid_indica,安徽,2015,销售费,元,2.18,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,雇工天数,日,0.71,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,雇工工价,元/日,128.37,xls:2016/2-02-2a.xls
rice_mid_indica,安徽,2015,雇工费用,元,91.27,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,主产品产值,元,1503.85,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,主产品产量,公斤,614.06,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,产值合计,元,1517.36,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,人工成本,元,415.16,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,保险费,元,18.01,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,修理维护费,元,1.52,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,农家肥费,元,3.85,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,农膜费,元,2.5,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,农药费,元,62.31,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,劳动日工价,元/日,78.0,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,化肥费,元,139.29,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,固定资产折旧,元,6.12,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,土地成本,元,198.2,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,家庭用工天数,日,4.29,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,家庭用工折价,元,334.7,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,工具材料费,元,4.85,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,平均出售价格,元/50公斤,122.45,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,总成本,元,1090.31,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,排灌费,元,37.03,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,机械作业费,元,139.39,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,每亩农膜用量,公斤,0.17,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,每亩化肥折纯用量,公斤,27.93,xls:2016/2-02-3a.xls
rice_mid_indica,江苏,2015,每亩化肥用量,公斤,27.93,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,每亩用工数量,日,5.05,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,每亩种子用量,公斤,0.77,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,流转地租金,元,57.26,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,物质与服务费用,元,476.95,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,生产成本,元,892.11,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,种子费,元,60.12,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,自营地折租,元,140.94,xls:2016/2-02-1a.xls
rice_mid_indica,江苏,2015,销售费,元,1.96,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,雇工天数,日,0.76,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,雇工工价,元/日,106.43,xls:2016/2-02-2a.xls
rice_mid_indica,江苏,2015,雇工费用,元,80.46,xls:2016/2-02-1a.xls
rice_mid_indica,河南,2015,主产品产值,元,1347.36,xls:2016/2-02-1a.xls
rice_mid_indica,河南,2015,主产品产量,公斤,542.63,xls:2016/2-02-1a.xls
rice_mid_indica,河南,2015,产值合计,元,1347.36,xls:2016/2-02-1a.xls
rice_mid_indica,河南,2015,人工成本,元,395.38,xls:2016/2-02-1a.xls
rice_mid_indica,河南,2015,农膜费,元,8.85,xls:2016/2-02-2a.xls
rice_mid_indica,河南,2015,农药费,元,6.15,xls:2016/2-02-2a.xls
rice_mid_indica,河南,2015,劳动日工价,元/日,78.0,xls:2016/2-02-2a.xls
rice_mid_indica,河南,2015,化肥费,元,90.15,xls:2016/2-02-2a.xls
rice_mid_indica,河南,2015,土地成本,元,159.45,xls:2016/2-02-1a.xls
rice_mid_indica,河南,2015,家庭用工天数,日,3.9,xls:2016/2-02-2a.xls
rice_mid_indica,河南,2015,家庭用工折价,元,304.04,xls:2016/2-02-1a.xls
rice_mid_indica,河南,2015,工具材料费,元,4.23,xls:2016/2-02-2a.xls
rice_mid_indica,河南,2015,平均出售价格,元/50公斤,124.15,xls:2016/2-02-1a.xls
rice_mid_indica,河南,2015,总成本,元,905.57,xls:2016/2-02-1a.xls
rice_mid_indica,河南,2015,排灌费,元,21.86,xls:2016/2-02-2a.xls
rice_mid_indica,河南,2015,机械作业费,元,145.93,xls:2016/2-02-2a.xls
rice_mid_indica,河南,2015,每亩农膜用量,公斤,0.68,xls:2016/2-02-2a.xls
