crop,province,year,variable,unit,value,source
soybean,江苏,2022,固定资产折旧,元,3.84,pdf_patch:2023.pdf
soybean,江苏,2022,土地成本,元,277.84,pdf_patch:2023.pdf
soybean,江苏,2022,家庭用工天数,日,5.91,pdf_patch:2023.pdf
soybean,江苏,2022,家庭用工折价,元,563.32,pdf_patch:2023.pdf
soybean,江苏,2022,工具材料费,元,2.98,pdf_patch:2023.pdf
soybean,江苏,2022,平均出售价格,元/50公斤,321.0,pdf_patch:2023.pdf
soybean,江苏,2022,总成本,元,1042.9,pdf_patch:2023.pdf
soybean,江苏,2022,排灌费,元,3.36,pdf_patch:2023.pdf
soybean,江苏,2022,机械作业费,元,22.18,pdf_patch:2023.pdf
soybean,江苏,2022,每亩化肥折纯用量,公斤,4.0,pdf_patch:2023.pdf
soybean,江苏,2022,每亩化肥用量,公斤,4.0,pdf_patch:2023.pdf
soybean,江苏,2022,每亩用工数量,日,6.06,pdf_patch:2023.pdf
soybean,江苏,2022,每亩种子用量,公斤,5.72,pdf_patch:2023.pdf
soybean,江苏,2022,流转地租金,元,48.35,pdf_patch:2023.pdf
soybean,江苏,2022,物质与服务费用,元,187.71,pdf_patch:2023.pdf
soybean,江苏,2022,生产成本,元,765.06,pdf_patch:2023.pdf
soybean,江苏,2022,种子费,元,64.28,pdf_patch:2023.pdf
soybean,江苏,2022,自营地折租,元,229.49,pdf_patch:2023.pdf
soybean,江苏,2022,雇工天数,日,0.15,pdf_patch:2023.pdf
soybean,江苏,2022,雇工工价,元/日,93.56,pdf_patch:2023.pdf
soybean,江苏,2022,雇工费用,元,14.03,pdf_patch:2023.pdf
soybean,河南,2022,人工成本,元,265.17,pdf_patch:2023.pdf
soybean,河南,2022,农家肥费,元,8.57,pdf_patch:2023.pdf
soybean,河南,2022,农药费,元,51.84,pdf_patch:2023.pdf
soybean,河南,2022,劳动日工价,元/日,95.3,pdf_patch:2023.pdf
soybean,河南,2022,化肥费,元,12.21,pdf_patch:2023.pdf
soybean,河南,2022,土地成本,元,318.62,pdf_patch:2023.pdf
soybean,河南,2022,家庭用工天数,日,2.56,pdf_patch:2023.pdf
soybean,河南,2022,家庭用工折价,元,243.59,pdf_patch:2023.pdf
soybean,河南,2022,工具材料费,元,4.47,pdf_patch:2023.pdf
soybean,河南,2022,平均出售价格,元/50公斤,296.49,pdf_patch:2023.pdf
soybean,河南,2022,总成本,元,802.39,pdf_patch:2023.pdf
soybean,河南,2022,排灌费,元,8.94,pdf_patch:2023.pdf
soybean,河南,2022,机械作业费,元,71.0,pdf_patch:2023.pdf
soybean,河南,2022,每亩化肥折纯用量,公斤,1.49,pdf_patch:2023.pdf
soybean,河南,2022,每亩化肥用量,公斤,1.49,pdf_patch:2023.pdf
soybean,河南,2022,每亩用工数量,日,2.77,pdf_patch:2023.pdf
soybean,河南,2022,每亩种子用量,公斤,5.17,pdf_patch:2023.pdf
soybean,河南,2022,流转地租金,元,92.17,pdf_patch:2023.pdf
soybean,河南,2022,物质与服务费用,元,218.6,pdf_patch:2023.pdf
soybean,河南,2022,生产成本,元,483.77,pdf_patch:2023.pdf
soybean,河南,2022,种子费,元,61.57,pdf_patch:2023.pdf
soybean,河南,2022,自营地折租,元,226.45,pdf_patch:2023.pdf
soybean,河南,2022,雇工天数,日,0.21,pdf_patch:2023.pdf
soybean,河南,2022,雇工工价,元/日,102.78,pdf_patch:2023.pdf
soybean,河南,2022,雇工费用,元,21.58,pdf_patch:2023.pdf
soybean,湖北,2022,人工成本,元,233.29,pdf_patch:2023.pdf
soybean,湖北,2022,修理维护费,元,1.33,pdf_patch:2023.pdf
soybean,湖北,2022,农家肥费,元,6.61,pdf_patch:2023.pdf
soybean,湖北,2022,农药费,元,8.92,pdf_patch:2023.pdf
soybean,湖北,2022,劳动日工价,元/日,95.3,pdf_patch:2023.pdf
soybean,湖北,2022,化肥费,元,58.4,pdf_patch:2023.pdf
soybean,湖北,2022,固定资产折旧,元,4.25,pdf_patch:2023.pdf
soybean,湖北,2022,土地成本,元,100.67,pdf_patch:2023.pdf
soybean,湖北,2022,家庭用工天数,日,2.45,pdf_patch:2023.pdf
soybean,湖北,2022,家庭用工折价,元,233.29,pdf_patch:2023.pdf
soybean,湖北,2022,工具材料费,元,2.66,pdf_patch:2023.pdf
soybean,湖北,2022,平均出售价格,元/50公斤,322.36,pdf_patch:2023.pdf
soybean,湖北,2022,总成本,元,629.58,pdf_patch:2023.pdf
soybean,湖北,2022,机械作业费,元,104.78,pdf_patch:2023.pdf
soybean,湖北,2022,每亩化肥折纯用量,公斤,6.69,pdf_patch:2023.pdf
soybean,湖北,2022,每亩化肥用量,公斤,6.69,pdf_patch:2023.pdf
soybean,湖北,2022,每亩种子用量,公斤,6.47,pdf_patch:2023.pdf
soybean,湖北,2022,流转地租金,元,8.42,pdf_patch:2023.pdf
soybean,湖北,2022,燃料动力费,元,6.33,pdf_patch:2023.pdf
soybean,湖北,2022,物质与服务费用,元,295.62,pdf_patch:2023.pdf
soybean,湖北,2022,生产成本,元,528.91,pdf_patch:2023.pdf
soybean,湖北,2022,种子费,元,102.34,pdf_patch:2023.pdf
soybean,湖北,2022,自营地折租,元,92.25,pdf_patch:2023.pdf
soybean,湖北,2022,雇工工价,元/日,131.17,pdf_patch:2023.pdf
soybean,陕西,2022,人工成本,元,573.52,pdf_patch:2023.pdf
soybean,陕西,2022,修理维护费,元,2.44,pdf_patch:2023.pdf
soybean,陕西,2022,农家肥费,元,1.14,pdf_patch:2023.pdf
soybean,陕西,2022,农药费,元,7.01,pdf_patch:2023.pdf
soybean,陕西,2022,劳动日工价,元/日,95.3,pdf_patch:2023.pdf
soybean,陕西,2022,化肥费,元,58.64,pdf_patch:2023.pdf
soybean,陕西,2022,固定资产折旧,元,2.72,pdf_patch:2023.pdf
soybean,陕西,2022,家庭用工天数,日,6.02,pdf_patch:2023.pdf
soybean,陕西,2022,家庭用工折价,元,573.52,pdf_patch:2023.pdf
soybean,陕西,2022,工具材料费,元,2.42,pdf_patch:2023.pdf
soybean,陕西,2022,平均出售价格,元/50公斤,296.39,pdf_patch:2023.pdf
soybean,陕西,2022,排灌费,元,5.83,pdf_patch:2023.pdf
soybean,陕西,2022,机械作业费,元,87.92,pdf_patch:2023.pdf
soybean,陕西,2022,每亩化肥折纯用量,公斤,9.25,pdf_patch:2023.pdf
soybean,陕西,2022,每亩化肥用量,公斤,9.25,pdf_patch:2023.pdf
soybean,陕西,2022,每亩种子用量,公斤,5.72,pdf_patch:2023.pdf
soybean,陕西,2022,流转地租金,元,0.63,pdf_patch:2023.pdf
soybean,陕西,2022,物质与服务费用,元,217.26,pdf_patch:2023.pdf
soybean,陕西,2022,畜力费,元,8.37,pdf_patch:2023.pdf
soybean,陕西,2022,种子费,元,40.77,pdf_patch:2023.pdf
soybean,陕西,2022,自营地折租,元,88.77,pdf_patch:2023.pdf
soybean,陕西,2022,雇工工价,元/日,112.05,pdf_patch:2023.pdf
wheat,安徽,2021,保险费,元,15.25,pdf_patch:2022.pdf
wheat,安徽,2021,修理维护费,元,1.1,pdf_patch:2022.pdf
wheat,安徽,2021,农家肥费,元,19.84,pdf_patch:2022.pdf
wheat,安徽,2021,农药费,元,34.6,pdf_patch:2022.pdf
wheat,安徽,2021,劳动日工价,元/日,92.2,pdf_patch:2022.pdf
wheat,安徽,2021,固定资产折旧,元,3.86,pdf_patch:2022.pdf
wheat,安徽,2021,家庭用工天数,日,1.84,pdf_patch:2022.pdf
wheat,安徽,2021,工具材料费,元,2.59,pdf_patch:2022.pdf
wheat,安徽,2021,排灌费,元,5.27,pdf_patch:2022.pdf
wheat,安徽,2021,机械作业费,元,134.74,pdf_patch:2022.pdf
wheat,安徽,2021,每亩化肥用量,公斤,30.28,pdf_patch:2022.pdf
wheat,安徽,2021,每亩种子用量,公斤,19.74,pdf_patch:2022.pdf
wheat,安徽,2021,燃料动力费,元,3.46,pdf_patch:2022.pdf
wheat,安徽,2021,财务费,元,0.26,pdf_patch:2022.pdf
wheat,安徽,2021,销售费,元,3.5,pdf_patch:2022.pdf
wheat,安徽,2021,雇工天数,日,0.16,pdf_patch:2022.pdf
wheat,安徽,2021,雇工工价,元/日,108.04,pdf_patch:2022.pdf
wheat,山东,2021,保险费,元,8.3,pdf_patch:2022.pdf
wheat,山东,2021,修理维护费,元,2.42,pdf_patch:2022.pdf
wheat,山东,2021,农药费,元,25.64,pdf_patch:2022.pdf
wheat,山东,2021,劳动日工价,元/日,92.2,pdf_patch:2022.pdf
wheat,山东,2021,固定资产折旧,元,4.54,pdf_patch:2022.pdf
wheat,山东,2021,家庭用工天数,日,3.89,pdf_patch:2022.pdf
wheat,山东,2021,工具材料费,元,2.88,pdf_patch:2022.pdf
wheat,山东,2021,排灌费,元,36.26,pdf_patch:2022.pdf
wheat,山东,2021,机械作业费,元,155.9,pdf_patch:2022.pdf
wheat,山东,2021,每亩化肥用量,公斤,30.52,pdf_patch:2022.pdf
wheat,山东,2021,每亩种子用量,公斤,13.46,pdf_patch:2022.pdf
wheat,山东,2021,燃料动力费,元,1.6,pdf_patch:2022.pdf
wheat,山东,2021,销售费,元,0.2,pdf_patch:2022.pdf
wheat,山东,2021,雇工天数,日,0.04,pdf_patch:2022.pdf
wheat,山东,2021,雇工工价,元/日,99.45,pdf_patch:2022.pdf
wheat,江苏,2021,保险费,元,27.3,pdf_patch:2022.pdf
wheat,江苏,2021,修理维护费,元,1.73,pdf_patch:2022.pdf
wheat,江苏,2021,农家肥费,元,22.45,pdf_patch:2022.pdf
wheat,江苏,2021,农药费,元,55.39,pdf_patch:2022.pdf
wheat,江苏,2021,劳动日工价,元/日,92.2,pdf_patch:2022.pdf
wheat,江苏,2021,固定资产折旧,元,6.78,pdf_patch:2022.pdf
wheat,江苏,2021,家庭用工天数,日,2.21,pdf_patch:2022.pdf
wheat,江苏,2021,工具材料费,元,3.06,pdf_patch:2022.pdf
wheat,江苏,2021,技术服务费,元,0.05,pdf_patch:2022.pdf
wheat,江苏,2021,排灌费,元,6.96,pdf_patch:2022.pdf
wheat,江苏,2021,机械作业费,元,138.02,pdf_patch:2022.pdf
wheat,江苏,2021,每亩化肥用量,公斤,30.25,pdf_patch:2022.pdf
wheat,江苏,2021,每亩种子用量,公斤,22.38,pdf_patch:2022.pdf
wheat,江苏,2021,燃料动力费,元,0.4,pdf_patch:2022.pdf
wheat,江苏,2021,种子费,元,89.51,pdf_patch:2022.pdf
wheat,江苏,2021,管理费,元,0.12,pdf_patch:2022.pdf
wheat,江苏,2021,财务费,元,0.02,pdf_patch:2022.pdf
wheat,江苏,2021,销售费,元,1.89,pdf_patch:2022.pdf
wheat,江苏,2021,雇工天数,日,0.15,pdf_patch:2022.pdf
wheat,江苏,2021,雇工工价,元/日,98.69,pdf_patch:2022.pdf
wheat,湖北,2021,保险费,元,1.8,pdf_patch:2022.pdf
wheat,湖北,2021,修理维护费,元,2.16,pdf_patch:2022.pdf
wheat,湖北,2021,劳动日工价,元/日,92.2,pdf_patch:2022.pdf
wheat,湖北,2021,固定资产折旧,元,7.81,pdf_patch:2022.pdf
wheat,湖北,2021,家庭用工天数,日,2.44,pdf_patch:2022.pdf
wheat,湖北,2021,工具材料费,元,2.78,pdf_patch:2022.pdf
wheat,湖北,2021,排灌费,元,0.71,pdf_patch:2022.pdf
wheat,湖北,2021,机械作业费,元,104.43,pdf_patch:2022.pdf
wheat,湖北,2021,每亩化肥用量,公斤,20.4,pdf_patch:2022.pdf
wheat,湖北,2021,每亩种子用量,公斤,16.21,pdf_patch:2022.pdf
wheat,湖北,2021,燃料动力费,元,7.59,pdf_patch:2022.pdf
wheat,湖北,2021,销售费,元,0.14,pdf_patch:2022.pdf
wheat,湖北,2021,雇工天数,日,0.24,pdf_patch:2022.pdf
wheat,湖北,2021,雇工工价,元/日,123.66,pdf_patch:2022.pdf
