province_std,county_std,town_std,镇代码,区县代码,省,区县名称,镇
青海,甘德县,岗龙乡,632623202,632623,青海省,甘德县,岗龙乡
青海,甘德县,青珍乡,632623203,632623,青海省,甘德县,青珍乡
青海,甘德县,江千乡,632623204,632623,青海省,甘德县,江千乡
青海,甘德县,下藏科乡,632623205,632623,青海省,甘德县,下藏科乡
青海,达日县,吉迈镇,632624100,632624,青海省,达日县,吉迈镇
青海,达日县,满掌乡,632624200,632624,青海省,达日县,满掌乡
青海,达日县,德昂乡,632624201,632624,青海省,达日县,德昂乡
青海,达日县,窝赛乡,632624202,632624,青海省,达日县,窝赛乡
青海,达日县,莫坝乡,632624203,632624,青海省,达日县,莫坝乡
青海,达日县,上红科乡,632624204,632624,青海省,达日县,上红科乡
青海,达日县,下红科乡,632624205,632624,青海省,达日县,下红科乡
青海,达日县,建设乡,632624206,632624,青海省,达日县,建设乡
青海,达日县,桑日麻乡,632624207,632624,青海省,达日县,桑日麻乡
青海,达日县,特合土乡,632624208,632624,青海省,达日县,特合土乡
青海,久治县,智青松多镇,632625100,632625,青海省,久治县,智青松多镇
青海,久治县,门堂乡,632625200,632625,青海省,久治县,门堂乡
青海,久治县,哇赛乡,632625201,632625,青海省,久治县,哇赛乡
青海,久治县,索呼日麻乡,632625202,632625,青海省,久治县,索呼日麻乡
青海,久治县,白玉乡,632625203,632625,青海省,久治县,白玉乡
青海,久治县,哇尔依乡,632625204,632625,青海省,久治县,哇尔依乡
青海,玛多县,玛查理镇,632626100,632626,青海省,玛多县,玛查理镇
青海,玛多县,花石峡镇,632626101,632626,青海省,玛多县,花石峡镇
青海,玛多县,黄河乡,632626200,632626,青海省,玛多县,黄河乡
青海,玛多县,扎陵湖乡,632626201,632626,青海省,玛多县,扎陵湖乡
青海,玉树市,结古街道,632701001,632701,青海省,玉树市,结古街道
青海,玉树市,扎西科街道,632701002,632701,青海省,玉树市,扎西科街道
青海,玉树市,西杭街道,632701003,632701,青海省,玉树市,西杭街道
青海,玉树市,新寨街道,632701004,632701,青海省,玉树市,新寨街道
青海,玉树市,隆宝镇,632701101,632701,青海省,玉树市,隆宝镇
青海,玉树市,下拉秀镇,632701102,632701,青海省,玉树市,下拉秀镇
青海,玉树市,仲达乡,632701200,632701,青海省,玉树市,仲达乡
青海,玉树市,巴塘乡,632701201,632701,青海省,玉树市,巴塘乡
青海,玉树市,小苏莽乡,632701202,632701,青海省,玉树市,小苏莽乡
青海,玉树市,上拉秀乡,632701203,632701,青海省,玉树市,上拉秀乡
青海,玉树市,安冲乡,632701205,632701,青海省,玉树市,安冲乡
青海,玉树市,哈秀乡,632701400,632701,青海省,玉树市,哈秀乡
青海,杂多县,萨呼腾镇,632722100,632722,青海省,杂多县,萨呼腾镇
青海,杂多县,昂赛乡,632722200,632722,青海省,杂多县,昂赛乡
青海,杂多县,结多乡,632722201,632722,青海省,杂多县,结多乡
青海,杂多县,阿多乡,632722202,632722,青海省,杂多县,阿多乡
青海,杂多县,苏鲁乡,632722203,632722,青海省,杂多县,苏鲁乡
青海,杂多县,查旦乡,632722204,632722,青海省,杂多县,查旦乡
青海,杂多县,莫云乡,632722205,632722,青海省,杂多县,莫云乡
青海,杂多县,扎青乡,632722206,632722,青海省,杂多县,扎青乡
青海,称多县,称文镇,632723100,632723,青海省,称多县,称文镇
青海,称多县,歇武镇,632723101,632723,青海省,称多县,歇武镇
青海,称多县,扎朵镇,632723102,632723,青海省,称多县,扎朵镇
青海,称多县,清水河镇,632723103,632723,青海省,称多县,清水河镇
青海,称多县,珍秦镇,632723104,632723,青海省,称多县,珍秦镇
青海,称多县,尕朵乡,632723200,632723,青海省,称多县,尕朵乡
青海,称多县,拉布乡,632723201,632723,青海省,称多县,拉布乡
青海,治多县,加吉博洛格镇,632724100,632724,青海省,治多县,加吉博洛格镇
青海,治多县,索加乡,632724200,632724,青海省,治多县,索加乡
青海,治多县,扎河乡,632724201,632724,青海省,治多县,扎河乡
青海,治多县,多彩乡,632724202,632724,青海省,治多县,多彩乡
青海,治多县,治渠乡,632724203,632724,青海省,治多县,治渠乡
青海,治多县,立新乡,632724204,632724,青海省,治多县,立新乡
青海,囊谦县,香达镇,632725100,632725,青海省,囊谦县,香达镇
青海,囊谦县,白扎乡,632725200,632725,青海省,囊谦县,白扎乡
青海,囊谦县,吉曲乡,632725201,632725,青海省,囊谦县,吉曲乡
青海,囊谦县,娘拉乡,632725202,632725,青海省,囊谦县,娘拉乡
青海,囊谦县,毛庄乡,632725203,632725,青海省,囊谦县,毛庄乡
青海,囊谦县,觉拉乡,632725204,632725,青海省,囊谦县,觉拉乡
青海,囊谦县,东坝乡,632725205,632725,青海省,囊谦县,东坝乡
青海,囊谦县,尕羊乡,632725206,632725,青海省,囊谦县,尕羊乡
青海,囊谦县,吉尼赛乡,632725207,632725,青海省,囊谦县,吉尼赛乡
青海,囊谦县,着晓乡,632725208,632725,青海省,囊谦县,着晓乡
青海,曲麻莱县,约改镇,632726100,632726,青海省,曲麻莱县,约改镇
青海,曲麻莱县,巴干乡,632726200,632726,青海省,曲麻莱县,巴干乡
青海,曲麻莱县,秋智乡,632726201,632726,青海省,曲麻莱县,秋智乡
青海,曲麻莱县,叶格乡,632726202,632726,青海省,曲麻莱县,叶格乡
青海,曲麻莱县,麻多乡,632726203,632726,青海省,曲麻莱县,麻多乡
青海,曲麻莱县,曲麻河乡,632726204,632726,青海省,曲麻莱县,曲麻河乡
青海,格尔木市,昆仑路街道,632801001,632801,青海省,格尔木市,昆仑路街道
青海,格尔木市,黄河路街道,632801002,632801,青海省,格尔木市,黄河路街道
青海,格尔木市,金峰路街道,632801003,632801,青海省,格尔木市,金峰路街道
青海,格尔木市,河西街道,632801004,632801,青海省,格尔木市,河西街道
青海,格尔木市,西藏路街道,632801005,632801,青海省,格尔木市,西藏路街道
青海,格尔木市,郭勒木德镇,632801100,632801,青海省,格尔木市,郭勒木德镇
青海,格尔木市,唐古拉镇,632801101,632801,青海省,格尔木市,唐古拉镇
青海,格尔木市,大格勒乡,632801200,632801,青海省,格尔木市,大格勒乡
青海,格尔木市,乌图美仁乡,632801201,632801,青海省,格尔木市,乌图美仁乡
青海,格尔木市,察尔汗工行委,632801400,632801,青海省,格尔木市,察尔汗工行委
青海,格尔木市,格尔木农垦有限公司,632801401,632801,青海省,格尔木市,格尔木农垦有限公司
青海,德令哈市,河西街道,632802001,632802,青海省,德令哈市,河西街道
青海,德令哈市,河东街道,632802002,632802,青海省,德令哈市,河东街道
青海,德令哈市,火车站街道,632802003,632802,青海省,德令哈市,火车站街道
青海,德令哈市,尕海镇,632802100,632802,青海省,德令哈市,尕海镇
青海,德令哈市,怀头他拉镇,632802101,632802,青海省,德令哈市,怀头他拉镇
青海,德令哈市,柯鲁柯镇,632802102,632802,青海省,德令哈市,柯鲁柯镇
青海,德令哈市,蓄集乡,632802200,632802,青海省,德令哈市,蓄集乡
青海,茫崖市,花土沟镇,632803100,632803,青海省,茫崖市,花土沟镇
青海,茫崖市,茫崖镇,632803101,632803,青海省,茫崖市,茫崖镇
青海,茫崖市,冷湖镇,632803102,632803,青海省,茫崖市,冷湖镇
青海,乌兰县,希里沟镇,632821100,632821,青海省,乌兰县,希里沟镇
青海,乌兰县,茶卡镇,632821101,632821,青海省,乌兰县,茶卡镇
青海,乌兰县,柯柯镇,632821102,632821,青海省,乌兰县,柯柯镇
青海,乌兰县,铜普镇,632821103,632821,青海省,乌兰县,铜普镇
青海,乌兰县,海西州莫河畜牧场,632821500,632821,青海省,乌兰县,海西州莫河畜牧场
青海,都兰县,察汉乌苏镇,632822100,632822,青海省,都兰县,察汉乌苏镇
青海,都兰县,香日德镇,632822101,632822,青海省,都兰县,香日德镇
青海,都兰县,夏日哈镇,632822102,632822,青海省,都兰县,夏日哈镇
青海,都兰县,宗加镇,632822103,632822,青海省,都兰县,宗加镇
青海,都兰县,热水乡,632822200,632822,青海省,都兰县,热水乡
青海,都兰县,香加乡,632822201,632822,青海省,都兰县,香加乡
青海,都兰县,沟里乡,632822202,632822,青海省,都兰县,沟里乡
青海,都兰县,巴隆乡,632822203,632822,青海省,都兰县,巴隆乡
青海,天峻县,新源镇,632823100,632823,青海省,天峻县,新源镇
青海,天峻县,木里镇,632823101,632823,青海省,天峻县,木里镇
青海,天峻县,江河镇,632823102,632823,青海省,天峻县,江河镇
青海,天峻县,快尔玛乡,632823200,632823,青海省,天峻县,快尔玛乡
青海,天峻县,舟群乡,632823201,632823,青海省,天峻县,舟群乡
青海,天峻县,织合玛乡,632823202,632823,青海省,天峻县,织合玛乡
青海,天峻县,苏里乡,632823203,632823,青海省,天峻县,苏里乡
青海,天峻县,生格乡,632823204,632823,青海省,天峻县,生格乡
青海,天峻县,阳康乡,632823205,632823,青海省,天峻县,阳康乡
青海,天峻县,龙门乡,632823206,632823,青海省,天峻县,龙门乡
青海,大柴旦行政委员会,柴旦镇,632857100,632857,青海省,大柴旦行政委员会,柴旦镇
青海,大柴旦行政委员会,锡铁山镇,632857101,632857,青海省,大柴旦行政委员会,锡铁山镇
宁夏回族,兴庆区,凤凰北街街道,640104001,640104,宁夏回族自治区,兴庆区,凤凰北街街道
宁夏回族,兴庆区,解放西街街道,640104002,640104,宁夏回族自治区,兴庆区,解放西街街道
宁夏回族,兴庆区,文化街街道,640104003,640104,宁夏回族自治区,兴庆区,文化街街道
宁夏回族,兴庆区,富宁街街道,640104004,640104,宁夏回族自治区,兴庆区,富宁街街道
宁夏回族,兴庆区,新华街街道,640104005,640104,宁夏回族自治区,兴庆区,新华街街道
宁夏回族,兴庆区,玉皇阁北街街道,640104006,640104,宁夏回族自治区,兴庆区,玉皇阁北街街道
宁夏回族,兴庆区,前进街街道,640104007,640104,宁夏回族自治区,兴庆区,前进街街道
宁夏回族,兴庆区,中山南街街道,640104008,640104,宁夏回族自治区,兴庆区,中山南街街道
宁夏回族,兴庆区,银古路街道,640104009,640104,宁夏回族自治区,兴庆区,银古路街道
宁夏回族,兴庆区,胜利街街道,640104010,640104,宁夏回族自治区,兴庆区,胜利街街道
宁夏回族,兴庆区,丽景街街道,640104011,640104,宁夏回族自治区,兴庆区,丽景街街道
宁夏回族,兴庆区,星河街街道,640104012,640104,宁夏回族自治区,兴庆区,星河街街道
宁夏回族,兴庆区,掌政镇,640104100,640104,宁夏回族自治区,兴庆区,掌政镇
宁夏回族,兴庆区,大新镇,640104101,640104,宁夏回族自治区,兴庆区,大新镇
宁夏回族,兴庆区,通贵乡,640104200,640104,宁夏回族自治区,兴庆区,通贵乡
宁夏回族,兴庆区,月牙湖乡,640104201,640104,宁夏回族自治区,兴庆区,月牙湖乡
宁夏回族,西夏区,西花园路街道,640105001,640105,宁夏回族自治区,西夏区,西花园路街道
宁夏回族,西夏区,北京西路街道,640105002,640105,宁夏回族自治区,西夏区,北京西路街道
宁夏回族,西夏区,文昌路街道,640105003,640105,宁夏回族自治区,西夏区,文昌路街道
宁夏回族,西夏区,朔方路街道,640105004,640105,宁夏回族自治区,西夏区,朔方路街道
宁夏回族,西夏区,宁华路街道,640105005,640105,宁夏回族自治区,西夏区,宁华路街道
宁夏回族,西夏区,贺兰山西路街道,640105006,640105,宁夏回族自治区,西夏区,贺兰山西路街道
宁夏回族,西夏区,怀远路街道,640105007,640105,宁夏回族自治区,西夏区,怀远路街道
宁夏回族,西夏区,兴泾镇,640105100,640105,宁夏回族自治区,西夏区,兴泾镇
宁夏回族,西夏区,镇北堡镇,640105101,640105,宁夏回族自治区,西夏区,镇北堡镇
宁夏回族,金凤区,满城北街街道,640106001,640106,宁夏回族自治区,金凤区,满城北街街道
宁夏回族,金凤区,黄河东路街道,640106002,640106,宁夏回族自治区,金凤区,黄河东路街道
宁夏回族,金凤区,长城中路街道,640106003,640106,宁夏回族自治区,金凤区,长城中路街道
宁夏回族,金凤区,北京中路街道,640106004,640106,宁夏回族自治区,金凤区,北京中路街道
宁夏回族,金凤区,上海西路街道,640106005,640106,宁夏回族自治区,金凤区,上海西路街道
宁夏回族,金凤区,贺兰山中路街道,640106006,640106,宁夏回族自治区,金凤区,贺兰山中路街道
宁夏回族,金凤区,良田镇,640106100,640106,宁夏回族自治区,金凤区,良田镇
宁夏回族,金凤区,丰登镇,640106101,640106,宁夏回族自治区,金凤区,丰登镇
宁夏回族,永宁县,团结西路街道,640121001,640121,宁夏回族自治区,永宁县,团结西路街道
宁夏回族,永宁县,杨和镇,640121100,640121,宁夏回族自治区,永宁县,杨和镇
宁夏回族,永宁县,李俊镇,640121101,640121,宁夏回族自治区,永宁县,李俊镇
宁夏回族,永宁县,望远镇,640121102,640121,宁夏回族自治区,永宁县,望远镇
宁夏回族,永宁县,望洪镇,640121103,640121,宁夏回族自治区,永宁县,望洪镇
宁夏回族,永宁县,闽宁镇,640121104,640121,宁夏回族自治区,永宁县,闽宁镇
宁夏回族,永宁县,胜利乡,640121200,640121,宁夏回族自治区,永宁县,胜利乡
宁夏回族,永宁县,黄羊滩农场,640121400,640121,宁夏回族自治区,永宁县,黄羊滩农场
宁夏回族,永宁县,玉泉营农场,640121401,640121,宁夏回族自治区,永宁县,玉泉营农场
宁夏回族,贺兰县,富兴街街道,640122001,640122,宁夏回族自治区,贺兰县,富兴街街道
宁夏回族,贺兰县,习岗镇,640122100,640122,宁夏回族自治区,贺兰县,习岗镇
宁夏回族,贺兰县,金贵镇,640122101,640122,宁夏回族自治区,贺兰县,金贵镇
宁夏回族,贺兰县,立岗镇,640122102,640122,宁夏回族自治区,贺兰县,立岗镇
宁夏回族,贺兰县,洪广镇,640122103,640122,宁夏回族自治区,贺兰县,洪广镇
宁夏回族,贺兰县,常信乡,640122200,640122,宁夏回族自治区,贺兰县,常信乡
宁夏回族,贺兰县,南梁台子,640122400,640122,宁夏回族自治区,贺兰县,南梁台子
宁夏回族,贺兰县,暖泉农场,640122401,640122,宁夏回族自治区,贺兰县,暖泉农场
宁夏回族,贺兰县,宁夏原种场,640122402,640122,宁夏回族自治区,贺兰县,宁夏原种场
宁夏回族,贺兰县,京星农牧场,640122403,640122,宁夏回族自治区,贺兰县,京星农牧场
宁夏回族,灵武市,城区街道,640181001,640181,宁夏回族自治区,灵武市,城区街道
宁夏回族,灵武市,东塔镇,640181100,640181,宁夏回族自治区,灵武市,东塔镇
宁夏回族,灵武市,郝家桥镇,640181101,640181,宁夏回族自治区,灵武市,郝家桥镇
宁夏回族,灵武市,崇兴镇,640181102,640181,宁夏回族自治区,灵武市,崇兴镇
宁夏回族,灵武市,宁东镇,640181103,640181,宁夏回族自治区,灵武市,宁东镇
宁夏回族,灵武市,马家滩镇,640181104,640181,宁夏回族自治区,灵武市,马家滩镇
宁夏回族,灵武市,临河镇,640181105,640181,宁夏回族自治区,灵武市,临河镇
宁夏回族,灵武市,梧桐树乡,640181200,640181,宁夏回族自治区,灵武市,梧桐树乡
宁夏回族,灵武市,白土岗乡,640181201,640181,宁夏回族自治区,灵武市,白土岗乡
宁夏回族,灵武市,灵武农场,640181400,640181,宁夏回族自治区,灵武市,灵武农场
宁夏回族,大武口区,长胜街道,640202001,640202,宁夏回族自治区,大武口区,长胜街道
宁夏回族,大武口区,朝阳街道,640202002,640202,宁夏回族自治区,大武口区,朝阳街道
宁夏回族,大武口区,人民路街道,640202003,640202,宁夏回族自治区,大武口区,人民路街道
宁夏回族,大武口区,长城街道,640202004,640202,宁夏回族自治区,大武口区,长城街道
宁夏回族,大武口区,青山街道,640202005,640202,宁夏回族自治区,大武口区,青山街道
宁夏回族,大武口区,石炭井街道,640202006,640202,宁夏回族自治区,大武口区,石炭井街道
宁夏回族,大武口区,白芨沟街道,640202007,640202,宁夏回族自治区,大武口区,白芨沟街道
宁夏回族,大武口区,沟口街道,640202008,640202,宁夏回族自治区,大武口区,沟口街道
宁夏回族,大武口区,长兴街道,640202010,640202,宁夏回族自治区,大武口区,长兴街道
宁夏回族,大武口区,锦林街道,640202011,640202,宁夏回族自治区,大武口区,锦林街道
宁夏回族,大武口区,星海镇,640202100,640202,宁夏回族自治区,大武口区,星海镇
宁夏回族,惠农区,育才路街道,640205001,640205,宁夏回族自治区,惠农区,育才路街道
宁夏回族,惠农区,南街街道,640205002,640205,宁夏回族自治区,惠农区,南街街道
宁夏回族,惠农区,中街街道,640205003,640205,宁夏回族自治区,惠农区,中街街道
宁夏回族,惠农区,北街街道,640205004,640205,宁夏回族自治区,惠农区,北街街道
宁夏回族,惠农区,河滨街街道,640205005,640205,宁夏回族自治区,惠农区,河滨街街道
宁夏回族,惠农区,火车站街道,640205006,640205,宁夏回族自治区,惠农区,火车站街道
宁夏回族,惠农区,红果子镇,640205100,640205,宁夏回族自治区,惠农区,红果子镇
宁夏回族,惠农区,尾闸镇,640205101,640205,宁夏回族自治区,惠农区,尾闸镇
宁夏回族,惠农区,园艺镇,640205102,640205,宁夏回族自治区,惠农区,园艺镇
宁夏回族,惠农区,庙台乡,640205200,640205,宁夏回族自治区,惠农区,庙台乡
宁夏回族,惠农区,礼和乡,640205201,640205,宁夏回族自治区,惠农区,礼和乡
宁夏回族,惠农区,燕子墩乡,640205202,640205,宁夏回族自治区,惠农区,燕子墩乡
宁夏回族,平罗县,城关镇,640221100,640221,宁夏回族自治区,平罗县,城关镇
宁夏回族,平罗县,黄渠桥镇,640221101,640221,宁夏回族自治区,平罗县,黄渠桥镇
宁夏回族,平罗县,宝丰镇,640221102,640221,宁夏回族自治区,平罗县,宝丰镇
宁夏回族,平罗县,头闸镇,640221103,640221,宁夏回族自治区,平罗县,头闸镇
宁夏回族,平罗县,姚伏镇,640221104,640221,宁夏回族自治区,平罗县,姚伏镇
宁夏回族,平罗县,崇岗镇,640221105,640221,宁夏回族自治区,平罗县,崇岗镇
宁夏回族,平罗县,陶乐镇,640221106,640221,宁夏回族自治区,平罗县,陶乐镇
宁夏回族,平罗县,高庄乡,640221200,640221,宁夏回族自治区,平罗县,高庄乡
宁夏回族,平罗县,灵沙乡,640221201,640221,宁夏回族自治区,平罗县,灵沙乡
宁夏回族,平罗县,渠口乡,640221202,640221,宁夏回族自治区,平罗县,渠口乡
宁夏回族,平罗县,通伏乡,640221203,640221,宁夏回族自治区,平罗县,通伏乡
宁夏回族,平罗县,高仁乡,640221204,640221,宁夏回族自治区,平罗县,高仁乡
宁夏回族,平罗县,红崖子乡,640221205,640221,宁夏回族自治区,平罗县,红崖子乡
宁夏回族,利通区,金积镇,640302100,640302,宁夏回族自治区,利通区,金积镇
宁夏回族,利通区,金银滩镇,640302101,640302,宁夏回族自治区,利通区,金银滩镇
宁夏回族,利通区,高闸镇,640302102,640302,宁夏回族自治区,利通区,高闸镇
宁夏回族,利通区,扁担沟镇,640302103,640302,宁夏回族自治区,利通区,扁担沟镇
宁夏回族,利通区,上桥镇,640302104,640302,宁夏回族自治区,利通区,上桥镇
宁夏回族,利通区,古城镇,640302105,640302,宁夏回族自治区,利通区,古城镇
宁夏回族,利通区,金星镇,640302106,640302,宁夏回族自治区,利通区,金星镇
宁夏回族,利通区,胜利镇,640302107,640302,宁夏回族自治区,利通区,胜利镇
宁夏回族,利通区,东塔寺乡,640302200,640302,宁夏回族自治区,利通区,东塔寺乡
宁夏回族,利通区,板桥乡,640302201,640302,宁夏回族自治区,利通区,板桥乡
宁夏回族,利通区,马莲渠乡,640302202,640302,宁夏回族自治区,利通区,马莲渠乡
宁夏回族,利通区,郭家桥乡,640302203,640302,宁夏回族自治区,利通区,郭家桥乡
宁夏回族,利通区,宁夏吴忠国家农业科技园区,640302401,640302,宁夏回族自治区,利通区,宁夏吴忠国家农业科技园区
宁夏回族,红寺堡区,新民街道,640303001,640303,宁夏回族自治区,红寺堡区,新民街道
宁夏回族,红寺堡区,红寺堡镇,640303100,640303,宁夏回族自治区,红寺堡区,红寺堡镇
宁夏回族,红寺堡区,太阳山镇,640303101,640303,宁夏回族自治区,红寺堡区,太阳山镇
宁夏回族,红寺堡区,大河乡,640303200,640303,宁夏回族自治区,红寺堡区,大河乡
宁夏回族,红寺堡区,新庄集乡,640303201,640303,宁夏回族自治区,红寺堡区,新庄集乡
宁夏回族,红寺堡区,柳泉乡,640303202,640303,宁夏回族自治区,红寺堡区,柳泉乡
宁夏回族,红寺堡区,吴忠太阳山开发区,640303400,640303,宁夏回族自治区,红寺堡区,吴忠太阳山开发区
宁夏回族,盐池县,盐州路街道,640323001,640323,宁夏回族自治区,盐池县,盐州路街道
宁夏回族,盐池县,花马池镇,640323100,640323,宁夏回族自治区,盐池县,花马池镇
宁夏回族,盐池县,大水坑镇,640323101,640323,宁夏回族自治区,盐池县,大水坑镇
宁夏回族,盐池县,惠安堡镇,640323102,640323,宁夏回族自治区,盐池县,惠安堡镇
宁夏回族,盐池县,高沙窝镇,640323103,640323,宁夏回族自治区,盐池县,高沙窝镇
宁夏回族,盐池县,王乐井乡,640323200,640323,宁夏回族自治区,盐池县,王乐井乡
宁夏回族,盐池县,冯记沟乡,640323201,640323,宁夏回族自治区,盐池县,冯记沟乡
宁夏回族,盐池县,青山乡,640323202,640323,宁夏回族自治区,盐池县,青山乡
宁夏回族,盐池县,麻黄山乡,640323203,640323,宁夏回族自治区,盐池县,麻黄山乡
宁夏回族,同心县,豫海镇,640324100,640324,宁夏回族自治区,同心县,豫海镇
宁夏回族,同心县,河西镇,640324101,640324,宁夏回族自治区,同心县,河西镇
宁夏回族,同心县,韦州镇,640324102,640324,宁夏回族自治区,同心县,韦州镇
宁夏回族,同心县,下马关镇,640324103,640324,宁夏回族自治区,同心县,下马关镇
宁夏回族,同心县,预旺镇,640324104,640324,宁夏回族自治区,同心县,预旺镇
宁夏回族,同心县,王团镇,640324105,640324,宁夏回族自治区,同心县,王团镇
宁夏回族,同心县,丁塘镇,640324106,640324,宁夏回族自治区,同心县,丁塘镇
宁夏回族,同心县,田老庄乡,640324201,640324,宁夏回族自治区,同心县,田老庄乡
宁夏回族,同心县,马高庄乡,640324202,640324,宁夏回族自治区,同心县,马高庄乡
宁夏回族,同心县,张家塬乡,640324203,640324,宁夏回族自治区,同心县,张家塬乡
宁夏回族,同心县,兴隆乡,640324204,640324,宁夏回族自治区,同心县,兴隆乡
宁夏回族,青铜峡市,裕民街道,640381001,640381,宁夏回族自治区,青铜峡市,裕民街道
宁夏回族,青铜峡市,小坝镇,640381100,640381,宁夏回族自治区,青铜峡市,小坝镇
宁夏回族,青铜峡市,大坝镇,640381101,640381,宁夏回族自治区,青铜峡市,大坝镇
宁夏回族,青铜峡市,青铜峡镇,640381102,640381,宁夏回族自治区,青铜峡市,青铜峡镇
宁夏回族,青铜峡市,叶盛镇,640381103,640381,宁夏回族自治区,青铜峡市,叶盛镇
宁夏回族,青铜峡市,瞿靖镇,640381104,640381,宁夏回族自治区,青铜峡市,瞿靖镇
宁夏回族,青铜峡市,峡口镇,640381105,640381,宁夏回族自治区,青铜峡市,峡口镇
宁夏回族,青铜峡市,邵岗镇,640381106,640381,宁夏回族自治区,青铜峡市,邵岗镇
宁夏回族,青铜峡市,陈袁滩镇,640381107,640381,宁夏回族自治区,青铜峡市,陈袁滩镇
宁夏回族,青铜峡市,树新林场,640381401,640381,宁夏回族自治区,青铜峡市,树新林场
宁夏回族,原州区,南关街道,640402001,640402,宁夏回族自治区,原州区,南关街道
宁夏回族,原州区,古雁街道,640402002,640402,宁夏回族自治区,原州区,古雁街道
宁夏回族,原州区,北塬街道,640402003,640402,宁夏回族自治区,原州区,北塬街道
宁夏回族,原州区,三营镇,640402100,640402,宁夏回族自治区,原州区,三营镇
宁夏回族,原州区,官厅镇,640402103,640402,宁夏回族自治区,原州区,官厅镇
宁夏回族,原州区,开城镇,640402104,640402,宁夏回族自治区,原州区,开城镇
宁夏回族,原州区,张易镇,640402105,640402,宁夏回族自治区,原州区,张易镇
宁夏回族,原州区,彭堡镇,640402106,640402,宁夏回族自治区,原州区,彭堡镇
宁夏回族,原州区,头营镇,640402107,640402,宁夏回族自治区,原州区,头营镇
宁夏回族,原州区,黄铎堡镇,640402108,640402,宁夏回族自治区,原州区,黄铎堡镇
宁夏回族,原州区,中河乡,640402200,640402,宁夏回族自治区,原州区,中河乡
宁夏回族,原州区,河川乡,640402201,640402,宁夏回族自治区,原州区,河川乡
宁夏回族,原州区,炭山乡,640402204,640402,宁夏回族自治区,原州区,炭山乡
宁夏回族,原州区,寨科乡,640402205,640402,宁夏回族自治区,原州区,寨科乡
宁夏回族,西吉县,吉强镇,640422100,640422,宁夏回族自治区,西吉县,吉强镇
宁夏回族,西吉县,兴隆镇,640422101,640422,宁夏回族自治区,西吉县,兴隆镇
宁夏回族,西吉县,平峰镇,640422102,640422,宁夏回族自治区,西吉县,平峰镇
宁夏回族,西吉县,将台堡镇,640422103,640422,宁夏回族自治区,西吉县,将台堡镇
宁夏回族,西吉县,新营乡,640422200,640422,宁夏回族自治区,西吉县,新营乡
宁夏回族,西吉县,红耀乡,640422201,640422,宁夏回族自治区,西吉县,红耀乡
宁夏回族,西吉县,田坪乡,640422202,640422,宁夏回族自治区,西吉县,田坪乡
宁夏回族,西吉县,马建乡,640422203,640422,宁夏回族自治区,西吉县,马建乡
宁夏回族,西吉县,震湖乡,640422204,640422,宁夏回族自治区,西吉县,震湖乡
宁夏回族,西吉县,兴平乡,640422205,640422,宁夏回族自治区,西吉县,兴平乡
宁夏回族,西吉县,西滩乡,640422206,640422,宁夏回族自治区,西吉县,西滩乡
宁夏回族,西吉县,王民乡,640422207,640422,宁夏回族自治区,西吉县,王民乡
宁夏回族,西吉县,什字乡,640422208,640422,宁夏回族自治区,西吉县,什字乡
宁夏回族,西吉县,马莲乡,640422209,640422,宁夏回族自治区,西吉县,马莲乡
宁夏回族,西吉县,硝河乡,640422211,640422,宁夏回族自治区,西吉县,硝河乡
宁夏回族,西吉县,偏城乡,640422212,640422,宁夏回族自治区,西吉县,偏城乡
宁夏回族,西吉县,沙沟乡,640422213,640422,宁夏回族自治区,西吉县,沙沟乡
宁夏回族,西吉县,白崖乡,640422214,640422,宁夏回族自治区,西吉县,白崖乡
宁夏回族,西吉县,火石寨乡,640422215,640422,宁夏回族自治区,西吉县,火石寨乡
宁夏回族,隆德县,城关镇,640423100,640423,宁夏回族自治区,隆德县,城关镇
宁夏回族,隆德县,沙塘镇,640423101,640423,宁夏回族自治区,隆德县,沙塘镇
宁夏回族,隆德县,联财镇,640423102,640423,宁夏回族自治区,隆德县,联财镇
宁夏回族,隆德县,陈靳乡,640423200,640423,宁夏回族自治区,隆德县,陈靳乡
宁夏回族,隆德县,好水乡,640423201,640423,宁夏回族自治区,隆德县,好水乡
宁夏回族,隆德县,观庄乡,640423202,640423,宁夏回族自治区,隆德县,观庄乡
宁夏回族,隆德县,杨河乡,640423203,640423,宁夏回族自治区,隆德县,杨河乡
宁夏回族,隆德县,神林乡,640423204,640423,宁夏回族自治区,隆德县,神林乡
宁夏回族,隆德县,张程乡,640423205,640423,宁夏回族自治区,隆德县,张程乡
宁夏回族,隆德县,凤岭乡,640423206,640423,宁夏回族自治区,隆德县,凤岭乡
宁夏回族,隆德县,山河乡,640423207,640423,宁夏回族自治区,隆德县,山河乡
宁夏回族,隆德县,温堡乡,640423208,640423,宁夏回族自治区,隆德县,温堡乡
宁夏回族,隆德县,奠安乡,640423209,640423,宁夏回族自治区,隆德县,奠安乡
宁夏回族,泾源县,香水镇,640424100,640424,宁夏回族自治区,泾源县,香水镇
宁夏回族,泾源县,泾河源镇,640424101,640424,宁夏回族自治区,泾源县,泾河源镇
宁夏回族,泾源县,六盘山镇,640424102,640424,宁夏回族自治区,泾源县,六盘山镇
宁夏回族,泾源县,新民乡,640424200,640424,宁夏回族自治区,泾源县,新民乡
宁夏回族,泾源县,兴盛乡,640424201,640424,宁夏回族自治区,泾源县,兴盛乡
