province_std,city_std,county_std,区县代码,省,城市,区县名称
河南,驻马店市,遂平县,411728,河南省,驻马店市,遂平县
河南,驻马店市,新蔡县,411729,河南省,驻马店市,新蔡县
河南,驻马店市,河南驻马店经济开发区,411771,河南省,驻马店市,河南驻马店经济开发区
河南,省直辖县级行政区划,济源市,419001,河南省,省直辖县级行政区划,济源市
湖北,武汉市,江岸区,420102,湖北省,武汉市,江岸区
湖北,武汉市,江汉区,420103,湖北省,武汉市,江汉区
湖北,武汉市,硚口区,420104,湖北省,武汉市,硚口区
湖北,武汉市,汉阳区,420105,湖北省,武汉市,汉阳区
湖北,武汉市,武昌区,420106,湖北省,武汉市,武昌区
湖北,武汉市,青山区,420107,湖北省,武汉市,青山区
湖北,武汉市,洪山区,420111,湖北省,武汉市,洪山区
湖北,武汉市,东西湖区,420112,湖北省,武汉市,东西湖区
湖北,武汉市,汉南区,420113,湖北省,武汉市,汉南区
湖北,武汉市,蔡甸区,420114,湖北省,武汉市,蔡甸区
湖北,武汉市,江夏区,420115,湖北省,武汉市,江夏区
湖北,武汉市,黄陂区,420116,湖北省,武汉市,黄陂区
湖北,武汉市,新洲区,420117,湖北省,武汉市,新洲区
湖北,黄石市,黄石港区,420202,湖北省,黄石市,黄石港区
湖北,黄石市,西塞山区,420203,湖北省,黄石市,西塞山区
湖北,黄石市,下陆区,420204,湖北省,黄石市,下陆区
湖北,黄石市,铁山区,420205,湖北省,黄石市,铁山区
湖北,黄石市,阳新县,420222,湖北省,黄石市,阳新县
湖北,黄石市,大冶市,420281,湖北省,黄石市,大冶市
湖北,十堰市,茅箭区,420302,湖北省,十堰市,茅箭区
湖北,十堰市,张湾区,420303,湖北省,十堰市,张湾区
湖北,十堰市,郧阳区,420304,湖北省,十堰市,郧阳区
湖北,十堰市,郧西县,420322,湖北省,十堰市,郧西县
湖北,十堰市,竹山县,420323,湖北省,十堰市,竹山县
湖北,十堰市,竹溪县,420324,湖北省,十堰市,竹溪县
湖北,十堰市,房县,420325,湖北省,十堰市,房县
湖北,十堰市,丹江口市,420381,湖北省,十堰市,丹江口市
湖北,宜昌市,西陵区,420502,湖北省,宜昌市,西陵区
湖北,宜昌市,伍家岗区,420503,湖北省,宜昌市,伍家岗区
湖北,宜昌市,点军区,420504,湖北省,宜昌市,点军区
湖北,宜昌市,猇亭区,420505,湖北省,宜昌市,猇亭区
湖北,宜昌市,夷陵区,420506,湖北省,宜昌市,夷陵区
湖北,宜昌市,远安县,420525,湖北省,宜昌市,远安县
湖北,宜昌市,兴山县,420526,湖北省,宜昌市,兴山县
湖北,宜昌市,秭归县,420527,湖北省,宜昌市,秭归县
湖北,宜昌市,长阳土家族自治县,420528,湖北省,宜昌市,长阳土家族自治县
湖北,宜昌市,五峰土家族自治县,420529,湖北省,宜昌市,五峰土家族自治县
湖北,宜昌市,宜都市,420581,湖北省,宜昌市,宜都市
湖北,宜昌市,当阳市,420582,湖北省,宜昌市,当阳市
湖北,宜昌市,枝江市,420583,湖北省,宜昌市,枝江市
湖北,襄阳市,襄城区,420602,湖北省,襄阳市,襄城区
湖北,襄阳市,樊城区,420606,湖北省,襄阳市,樊城区
湖北,襄阳市,襄州区,420607,湖北省,襄阳市,襄州区
湖北,襄阳市,南漳县,420624,湖北省,襄阳市,南漳县
湖北,襄阳市,谷城县,420625,湖北省,襄阳市,谷城县
湖北,襄阳市,保康县,420626,湖北省,襄阳市,保康县
湖北,襄阳市,老河口市,420682,湖北省,襄阳市,老河口市
湖北,襄阳市,枣阳市,420683,湖北省,襄阳市,枣阳市
湖北,襄阳市,宜城市,420684,湖北省,襄阳市,宜城市
湖北,鄂州市,梁子湖区,420702,湖北省,鄂州市,梁子湖区
湖北,鄂州市,华容区,420703,湖北省,鄂州市,华容区
湖北,鄂州市,鄂城区,420704,湖北省,鄂州市,鄂城区
湖北,荆门市,东宝区,420802,湖北省,荆门市,东宝区
湖北,荆门市,掇刀区,420804,湖北省,荆门市,掇刀区
湖北,荆门市,沙洋县,420822,湖北省,荆门市,沙洋县
湖北,荆门市,钟祥市,420881,湖北省,荆门市,钟祥市
湖北,荆门市,京山市,420882,湖北省,荆门市,京山市
湖北,孝感市,孝南区,420902,湖北省,孝感市,孝南区
湖北,孝感市,孝昌县,420921,湖北省,孝感市,孝昌县
湖北,孝感市,大悟县,420922,湖北省,孝感市,大悟县
湖北,孝感市,云梦县,420923,湖北省,孝感市,云梦县
湖北,孝感市,应城市,420981,湖北省,孝感市,应城市
湖北,孝感市,安陆市,420982,湖北省,孝感市,安陆市
湖北,孝感市,汉川市,420984,湖北省,孝感市,汉川市
湖北,荆州市,沙市区,421002,湖北省,荆州市,沙市区
湖北,荆州市,荆州区,421003,湖北省,荆州市,荆州区
湖北,荆州市,公安县,421022,湖北省,荆州市,公安县
湖北,荆州市,江陵县,421024,湖北省,荆州市,江陵县
湖北,荆州市,荆州经济技术开发区,421071,湖北省,荆州市,荆州经济技术开发区
湖北,荆州市,石首市,421081,湖北省,荆州市,石首市
湖北,荆州市,洪湖市,421083,湖北省,荆州市,洪湖市
湖北,荆州市,松滋市,421087,湖北省,荆州市,松滋市
湖北,荆州市,监利市,421088,湖北省,荆州市,监利市
湖北,黄冈市,黄州区,421102,湖北省,黄冈市,黄州区
湖北,黄冈市,团风县,421121,湖北省,黄冈市,团风县
湖北,黄冈市,红安县,421122,湖北省,黄冈市,红安县
湖北,黄冈市,罗田县,421123,湖北省,黄冈市,罗田县
湖北,黄冈市,英山县,421124,湖北省,黄冈市,英山县
湖北,黄冈市,浠水县,421125,湖北省,黄冈市,浠水县
湖北,黄冈市,蕲春县,421126,湖北省,黄冈市,蕲春县
湖北,黄冈市,黄梅县,421127,湖北省,黄冈市,黄梅县
湖北,黄冈市,龙感湖管理区,421171,湖北省,黄冈市,龙感湖管理区
湖北,黄冈市,麻城市,421181,湖北省,黄冈市,麻城市
湖北,黄冈市,武穴市,421182,湖北省,黄冈市,武穴市
湖北,咸宁市,咸安区,421202,湖北省,咸宁市,咸安区
湖北,咸宁市,嘉鱼县,421221,湖北省,咸宁市,嘉鱼县
湖北,咸宁市,通城县,421222,湖北省,咸宁市,通城县
湖北,咸宁市,崇阳县,421223,湖北省,咸宁市,崇阳县
湖北,咸宁市,通山县,421224,湖北省,咸宁市,通山县
湖北,咸宁市,赤壁市,421281,湖北省,咸宁市,赤壁市
湖北,随州市,曾都区,421303,湖北省,随州市,曾都区
湖北,随州市,随县,421321,湖北省,随州市,随县
湖北,随州市,广水市,421381,湖北省,随州市,广水市
湖北,恩施土家族苗族自治州,恩施市,422801,湖北省,恩施土家族苗族自治州,恩施市
湖北,恩施土家族苗族自治州,利川市,422802,湖北省,恩施土家族苗族自治州,利川市
湖北,恩施土家族苗族自治州,建始县,422822,湖北省,恩施土家族苗族自治州,建始县
湖北,恩施土家族苗族自治州,巴东县,422823,湖北省,恩施土家族苗族自治州,巴东县
湖北,恩施土家族苗族自治州,宣恩县,422825,湖北省,恩施土家族苗族自治州,宣恩县
湖北,恩施土家族苗族自治州,咸丰县,422826,湖北省,恩施土家族苗族自治州,咸丰县
湖北,恩施土家族苗族自治州,来凤县,422827,湖北省,恩施土家族苗族自治州,来凤县
湖北,恩施土家族苗族自治州,鹤峰县,422828,湖北省,恩施土家族苗族自治州,鹤峰县
湖北,省直辖县级行政区划,仙桃市,429004,湖北省,省直辖县级行政区划,仙桃市
湖北,省直辖县级行政区划,潜江市,429005,湖北省,省直辖县级行政区划,潜江市
湖北,省直辖县级行政区划,天门市,429006,湖北省,省直辖县级行政区划,天门市
湖北,省直辖县级行政区划,神农架林区,429021,湖北省,省直辖县级行政区划,神农架林区
湖南,长沙市,芙蓉区,430102,湖南省,长沙市,芙蓉区
湖南,长沙市,天心区,430103,湖南省,长沙市,天心区
湖南,长沙市,岳麓区,430104,湖南省,长沙市,岳麓区
湖南,长沙市,开福区,430105,湖南省,长沙市,开福区
湖南,长沙市,雨花区,430111,湖南省,长沙市,雨花区
湖南,长沙市,望城区,430112,湖南省,长沙市,望城区
湖南,长沙市,长沙县,430121,湖南省,长沙市,长沙县
湖南,长沙市,浏阳市,430181,湖南省,长沙市,浏阳市
湖南,长沙市,宁乡市,430182,湖南省,长沙市,宁乡市
湖南,株洲市,荷塘区,430202,湖南省,株洲市,荷塘区
湖南,株洲市,芦淞区,430203,湖南省,株洲市,芦淞区
湖南,株洲市,石峰区,430204,湖南省,株洲市,石峰区
湖南,株洲市,天元区,430211,湖南省,株洲市,天元区
湖南,株洲市,渌口区,430212,湖南省,株洲市,渌口区
湖南,株洲市,攸县,430223,湖南省,株洲市,攸县
湖南,株洲市,茶陵县,430224,湖南省,株洲市,茶陵县
湖南,株洲市,炎陵县,430225,湖南省,株洲市,炎陵县
湖南,株洲市,醴陵市,430281,湖南省,株洲市,醴陵市
湖南,湘潭市,雨湖区,430302,湖南省,湘潭市,雨湖区
湖南,湘潭市,岳塘区,430304,湖南省,湘潭市,岳塘区
湖南,湘潭市,湘潭县,430321,湖南省,湘潭市,湘潭县
湖南,湘潭市,湖南湘潭高新技术产业园区,430371,湖南省,湘潭市,湖南湘潭高新技术产业园区
湖南,湘潭市,湘潭昭山示范区,430372,湖南省,湘潭市,湘潭昭山示范区
湖南,湘潭市,湘潭九华示范区,430373,湖南省,湘潭市,湘潭九华示范区
湖南,湘潭市,湘乡市,430381,湖南省,湘潭市,湘乡市
湖南,湘潭市,韶山市,430382,湖南省,湘潭市,韶山市
湖南,衡阳市,珠晖区,430405,湖南省,衡阳市,珠晖区
湖南,衡阳市,雁峰区,430406,湖南省,衡阳市,雁峰区
湖南,衡阳市,石鼓区,430407,湖南省,衡阳市,石鼓区
湖南,衡阳市,蒸湘区,430408,湖南省,衡阳市,蒸湘区
湖南,衡阳市,南岳区,430412,湖南省,衡阳市,南岳区
湖南,衡阳市,衡阳县,430421,湖南省,衡阳市,衡阳县
湖南,衡阳市,衡南县,430422,湖南省,衡阳市,衡南县
湖南,衡阳市,衡山县,430423,湖南省,衡阳市,衡山县
湖南,衡阳市,衡东县,430424,湖南省,衡阳市,衡东县
湖南,衡阳市,祁东县,430426,湖南省,衡阳市,祁东县
湖南,衡阳市,湖南衡阳松木经济开发区,430473,湖南省,衡阳市,湖南衡阳松木经济开发区
湖南,衡阳市,湖南衡阳高新技术产业园区,430476,湖南省,衡阳市,湖南衡阳高新技术产业园区
湖南,衡阳市,耒阳市,430481,湖南省,衡阳市,耒阳市
湖南,衡阳市,常宁市,430482,湖南省,衡阳市,常宁市
湖南,邵阳市,双清区,430502,湖南省,邵阳市,双清区
湖南,邵阳市,大祥区,430503,湖南省,邵阳市,大祥区
湖南,邵阳市,北塔区,430511,湖南省,邵阳市,北塔区
湖南,邵阳市,新邵县,430522,湖南省,邵阳市,新邵县
湖南,邵阳市,邵阳县,430523,湖南省,邵阳市,邵阳县
湖南,邵阳市,隆回县,430524,湖南省,邵阳市,隆回县
湖南,邵阳市,洞口县,430525,湖南省,邵阳市,洞口县
湖南,邵阳市,绥宁县,430527,湖南省,邵阳市,绥宁县
湖南,邵阳市,新宁县,430528,湖南省,邵阳市,新宁县
湖南,邵阳市,城步苗族自治县,430529,湖南省,邵阳市,城步苗族自治县
湖南,邵阳市,武冈市,430581,湖南省,邵阳市,武冈市
湖南,邵阳市,邵东市,430582,湖南省,邵阳市,邵东市
湖南,岳阳市,岳阳楼区,430602,湖南省,岳阳市,岳阳楼区
湖南,岳阳市,云溪区,430603,湖南省,岳阳市,云溪区
湖南,岳阳市,君山区,430611,湖南省,岳阳市,君山区
湖南,岳阳市,岳阳县,430621,湖南省,岳阳市,岳阳县
湖南,岳阳市,华容县,430623,湖南省,岳阳市,华容县
湖南,岳阳市,湘阴县,430624,湖南省,岳阳市,湘阴县
湖南,岳阳市,平江县,430626,湖南省,岳阳市,平江县
湖南,岳阳市,岳阳市屈原管理区,430671,湖南省,岳阳市,岳阳市屈原管理区
湖南,岳阳市,汨罗市,430681,湖南省,岳阳市,汨罗市
湖南,岳阳市,临湘市,430682,湖南省,岳阳市,临湘市
湖南,常德市,武陵区,430702,湖南省,常德市,武陵区
湖南,常德市,鼎城区,430703,湖南省,常德市,鼎城区
湖南,常德市,安乡县,430721,湖南省,常德市,安乡县
湖南,常德市,汉寿县,430722,湖南省,常德市,汉寿县
湖南,常德市,澧县,430723,湖南省,常德市,澧县
湖南,常德市,临澧县,430724,湖南省,常德市,临澧县
湖南,常德市,桃源县,430725,湖南省,常德市,桃源县
湖南,常德市,石门县,430726,湖南省,常德市,石门县
湖南,常德市,常德市西洞庭管理区,430771,湖南省,常德市,常德市西洞庭管理区
湖南,常德市,津市市,430781,湖南省,常德市,津市市
湖南,张家界市,永定区,430802,湖南省,张家界市,永定区
湖南,张家界市,武陵源区,430811,湖南省,张家界市,武陵源区
湖南,张家界市,慈利县,430821,湖南省,张家界市,慈利县
湖南,张家界市,桑植县,430822,湖南省,张家界市,桑植县
湖南,益阳市,资阳区,430902,湖南省,益阳市,资阳区
湖南,益阳市,赫山区,430903,湖南省,益阳市,赫山区
湖南,益阳市,南县,430921,湖南省,益阳市,南县
湖南,益阳市,桃江县,430922,湖南省,益阳市,桃江县
湖南,益阳市,安化县,430923,湖南省,益阳市,安化县
湖南,益阳市,益阳市大通湖管理区,430971,湖南省,益阳市,益阳市大通湖管理区
湖南,益阳市,湖南益阳高新技术产业园区,430972,湖南省,益阳市,湖南益阳高新技术产业园区
湖南,益阳市,沅江市,430981,湖南省,益阳市,沅江市
湖南,郴州市,北湖区,431002,湖南省,郴州市,北湖区
湖南,郴州市,苏仙区,431003,湖南省,郴州市,苏仙区
湖南,郴州市,桂阳县,431021,湖南省,郴州市,桂阳县
湖南,郴州市,宜章县,431022,湖南省,郴州市,宜章县
湖南,郴州市,永兴县,431023,湖南省,郴州市,永兴县
湖南,郴州市,嘉禾县,431024,湖南省,郴州市,嘉禾县
湖南,郴州市,临武县,431025,湖南省,郴州市,临武县
湖南,郴州市,汝城县,431026,湖南省,郴州市,汝城县
湖南,郴州市,桂东县,431027,湖南省,郴州市,桂东县
湖南,郴州市,安仁县,431028,湖南省,郴州市,安仁县
湖南,郴州市,资兴市,431081,湖南省,郴州市,资兴市
湖南,永州市,零陵区,431102,湖南省,永州市,零陵区
湖南,永州市,冷水滩区,431103,湖南省,永州市,冷水滩区
湖南,永州市,东安县,431122,湖南省,永州市,东安县
湖南,永州市,双牌县,431123,湖南省,永州市,双牌县
湖南,永州市,道县,431124,湖南省,永州市,道县
湖南,永州市,江永县,431125,湖南省,永州市,江永县
湖南,永州市,宁远县,431126,湖南省,永州市,宁远县
湖南,永州市,蓝山县,431127,湖南省,永州市,蓝山县
湖南,永州市,新田县,431128,湖南省,永州市,新田县
湖南,永州市,江华瑶族自治县,431129,湖南省,永州市,江华瑶族自治县
湖南,永州市,永州经济技术开发区,431171,湖南省,永州市,永州经济技术开发区
湖南,永州市,永州市回龙圩管理区,431173,湖南省,永州市,永州市回龙圩管理区
湖南,永州市,祁阳市,431181,湖南省,永州市,祁阳市
湖南,怀化市,鹤城区,431202,湖南省,怀化市,鹤城区
湖南,怀化市,中方县,431221,湖南省,怀化市,中方县
湖南,怀化市,沅陵县,431222,湖南省,怀化市,沅陵县
湖南,怀化市,辰溪县,431223,湖南省,怀化市,辰溪县
湖南,怀化市,溆浦县,431224,湖南省,怀化市,溆浦县
湖南,怀化市,会同县,431225,湖南省,怀化市,会同县
湖南,怀化市,麻阳苗族自治县,431226,湖南省,怀化市,麻阳苗族自治县
湖南,怀化市,新晃侗族自治县,431227,湖南省,怀化市,新晃侗族自治县
湖南,怀化市,芷江侗族自治县,431228,湖南省,怀化市,芷江侗族自治县
湖南,怀化市,靖州苗族侗族自治县,431229,湖南省,怀化市,靖州苗族侗族自治县
湖南,怀化市,通道侗族自治县,431230,湖南省,怀化市,通道侗族自治县
湖南,怀化市,怀化市洪江管理区,431271,湖南省,怀化市,怀化市洪江管理区
湖南,怀化市,洪江市,431281,湖南省,怀化市,洪江市
湖南,娄底市,娄星区,431302,湖南省,娄底市,娄星区
湖南,娄底市,双峰县,431321,湖南省,娄底市,双峰县
湖南,娄底市,新化县,431322,湖南省,娄底市,新化县
湖南,娄底市,冷水江市,431381,湖南省,娄底市,冷水江市
湖南,娄底市,涟源市,431382,湖南省,娄底市,涟源市
湖南,湘西土家族苗族自治州,吉首市,433101,湖南省,湘西土家族苗族自治州,吉首市
湖南,湘西土家族苗族自治州,泸溪县,433122,湖南省,湘西土家族苗族自治州,泸溪县
湖南,湘西土家族苗族自治州,凤凰县,433123,湖南省,湘西土家族苗族自治州,凤凰县
湖南,湘西土家族苗族自治州,花垣县,433124,湖南省,湘西土家族苗族自治州,花垣县
湖南,湘西土家族苗族自治州,保靖县,433125,湖南省,湘西土家族苗族自治州,保靖县
湖南,湘西土家族苗族自治州,古丈县,433126,湖南省,湘西土家族苗族自治州,古丈县
湖南,湘西土家族苗族自治州,永顺县,433127,湖南省,湘西土家族苗族自治州,永顺县
湖南,湘西土家族苗族自治州,龙山县,433130,湖南省,湘西土家族苗族自治州,龙山县
广东,广州市,荔湾区,440103,广东省,广州市,荔湾区
广东,广州市,越秀区,440104,广东省,广州市,越秀区
广东,广州市,海珠区,440105,广东省,广州市,海珠区
广东,广州市,天河区,440106,广东省,广州市,天河区
广东,广州市,白云区,440111,广东省,广州市,白云区
广东,广州市,黄埔区,440112,广东省,广州市,黄埔区
广东,广州市,番禺区,440113,广东省,广州市,番禺区
广东,广州市,花都区,440114,广东省,广州市,花都区
广东,广州市,南沙区,440115,广东省,广州市,南沙区
广东,广州市,从化区,440117,广东省,广州市,从化区
广东,广州市,增城区,440118,广东省,广州市,增城区
广东,韶关市,武江区,440203,广东省,韶关市,武江区
广东,韶关市,浈江区,440204,广东省,韶关市,浈江区
广东,韶关市,曲江区,440205,广东省,韶关市,曲江区
广东,韶关市,始兴县,440222,广东省,韶关市,始兴县
广东,韶关市,仁化县,440224,广东省,韶关市,仁化县
广东,韶关市,翁源县,440229,广东省,韶关市,翁源县
广东,韶关市,乳源瑶族自治县,440232,广东省,韶关市,乳源瑶族自治县
广东,韶关市,新丰县,440233,广东省,韶关市,新丰县
广东,韶关市,乐昌市,440281,广东省,韶关市,乐昌市
广东,韶关市,南雄市,440282,广东省,韶关市,南雄市
广东,深圳市,罗湖区,440303,广东省,深圳市,罗湖区
广东,深圳市,福田区,440304,广东省,深圳市,福田区
广东,深圳市,南山区,440305,广东省,深圳市,南山区
广东,深圳市,宝安区,440306,广东省,深圳市,宝安区
广东,深圳市,龙岗区,440307,广东省,深圳市,龙岗区
广东,深圳市,盐田区,440308,广东省,深圳市,盐田区
广东,深圳市,龙华区,440309,广东省,深圳市,龙华区
广东,深圳市,坪山区,440310,广东省,深圳市,坪山区
广东,深圳市,光明区,440311,广东省,深圳市,光明区
广东,珠海市,香洲区,440402,广东省,珠海市,香洲区
广东,珠海市,斗门区,440403,广东省,珠海市,斗门区
广东,珠海市,金湾区,440404,广东省,珠海市,金湾区
广东,汕头市,龙湖区,440507,广东省,汕头市,龙湖区
广东,汕头市,金平区,440511,广东省,汕头市,金平区
广东,汕头市,濠江区,440512,广东省,汕头市,濠江区
广东,汕头市,潮阳区,440513,广东省,汕头市,潮阳区
广东,汕头市,潮南区,440514,广东省,汕头市,潮南区
广东,汕头市,澄海区,440515,广东省,汕头市,澄海区
广东,汕头市,南澳县,440523,广东省,汕头市,南澳县
广东,佛山市,禅城区,440604,广东省,佛山市,禅城区
广东,佛山市,南海区,440605,广东省,佛山市,南海区
广东,佛山市,顺德区,440606,广东省,佛山市,顺德区
广东,佛山市,三水区,440607,广东省,佛山市,三水区
广东,佛山市,高明区,440608,广东省,佛山市,高明区
广东,江门市,蓬江区,440703,广东省,江门市,蓬江区
广东,江门市,江海区,440704,广东省,江门市,江海区
广东,江门市,新会区,440705,广东省,江门市,新会区
广东,江门市,台山市,440781,广东省,江门市,台山市
广东,江门市,开平市,440783,广东省,江门市,开平市
广东,江门市,鹤山市,440784,广东省,江门市,鹤山市
广东,江门市,恩平市,440785,广东省,江门市,恩平市
广东,湛江市,赤坎区,440802,广东省,湛江市,赤坎区
广东,湛江市,霞山区,440803,广东省,湛江市,霞山区
广东,湛江市,坡头区,440804,广东省,湛江市,坡头区
广东,湛江市,麻章区,440811,广东省,湛江市,麻章区
广东,湛江市,遂溪县,440823,广东省,湛江市,遂溪县
广东,湛江市,徐闻县,440825,广东省,湛江市,徐闻县
广东,湛江市,廉江市,440881,广东省,湛江市,廉江市
广东,湛江市,雷州市,440882,广东省,湛江市,雷州市
广东,湛江市,吴川市,440883,广东省,湛江市,吴川市
广东,茂名市,茂南区,440902,广东省,茂名市,茂南区
广东,茂名市,电白区,440904,广东省,茂名市,电白区
广东,茂名市,高州市,440981,广东省,茂名市,高州市
广东,茂名市,化州市,440982,广东省,茂名市,化州市
广东,茂名市,信宜市,440983,广东省,茂名市,信宜市
广东,肇庆市,端州区,441202,广东省,肇庆市,端州区
广东,肇庆市,鼎湖区,441203,广东省,肇庆市,鼎湖区
广东,肇庆市,高要区,441204,广东省,肇庆市,高要区
广东,肇庆市,广宁县,441223,广东省,肇庆市,广宁县
广东,肇庆市,怀集县,441224,广东省,肇庆市,怀集县
广东,肇庆市,封开县,441225,广东省,肇庆市,封开县
广东,肇庆市,德庆县,441226,广东省,肇庆市,德庆县
广东,肇庆市,四会市,441284,广东省,肇庆市,四会市
广东,惠州市,惠城区,441302,广东省,惠州市,惠城区
广东,惠州市,惠阳区,441303,广东省,惠州市,惠阳区
广东,惠州市,博罗县,441322,广东省,惠州市,博罗县
广东,惠州市,惠东县,441323,广东省,惠州市,惠东县
广东,惠州市,龙门县,441324,广东省,惠州市,龙门县
广东,梅州市,梅江区,441402,广东省,梅州市,梅江区
广东,梅州市,梅县区,441403,广东省,梅州市,梅县区
广东,梅州市,大埔县,441422,广东省,梅州市,大埔县
广东,梅州市,丰顺县,441423,广东省,梅州市,丰顺县
广东,梅州市,五华县,441424,广东省,梅州市,五华县
广东,梅州市,平远县,441426,广东省,梅州市,平远县
广东,梅州市,蕉岭县,441427,广东省,梅州市,蕉岭县
广东,梅州市,兴宁市,441481,广东省,梅州市,兴宁市
广东,汕尾市,城区,441502,广东省,汕尾市,城区
广东,汕尾市,海丰县,441521,广东省,汕尾市,海丰县
广东,汕尾市,陆河县,441523,广东省,汕尾市,陆河县
广东,汕尾市,陆丰市,441581,广东省,汕尾市,陆丰市
广东,河源市,源城区,441602,广东省,河源市,源城区
广东,河源市,紫金县,441621,广东省,河源市,紫金县
广东,河源市,龙川县,441622,广东省,河源市,龙川县
广东,河源市,连平县,441623,广东省,河源市,连平县
广东,河源市,和平县,441624,广东省,河源市,和平县
广东,河源市,东源县,441625,广东省,河源市,东源县
广东,阳江市,江城区,441702,广东省,阳江市,江城区
广东,阳江市,阳东区,441704,广东省,阳江市,阳东区
广东,阳江市,阳西县,441721,广东省,阳江市,阳西县
广东,阳江市,阳春市,441781,广东省,阳江市,阳春市
广东,清远市,清城区,441802,广东省,清远市,清城区
广东,清远市,清新区,441803,广东省,清远市,清新区
广东,清远市,佛冈县,441821,广东省,清远市,佛冈县
广东,清远市,阳山县,441823,广东省,清远市,阳山县
广东,清远市,连山壮族瑶族自治县,441825,广东省,清远市,连山壮族瑶族自治县
广东,清远市,连南瑶族自治县,441826,广东省,清远市,连南瑶族自治县
广东,清远市,英德市,441881,广东省,清远市,英德市
广东,清远市,连州市,441882,广东省,清远市,连州市
广东,东莞市,东莞市,441900,广东省,东莞市,东莞市
广东,中山市,中山市,442000,广东省,中山市,中山市
广东,潮州市,湘桥区,445102,广东省,潮州市,湘桥区
广东,潮州市,潮安区,445103,广东省,潮州市,潮安区
广东,潮州市,饶平县,445122,广东省,潮州市,饶平县
广东,揭阳市,榕城区,445202,广东省,揭阳市,榕城区
广东,揭阳市,揭东区,445203,广东省,揭阳市,揭东区
广东,揭阳市,揭西县,445222,广东省,揭阳市,揭西县
广东,揭阳市,惠来县,445224,广东省,揭阳市,惠来县
广东,揭阳市,普宁市,445281,广东省,揭阳市,普宁市
广东,云浮市,云城区,445302,广东省,云浮市,云城区
广东,云浮市,云安区,445303,广东省,云浮市,云安区
广东,云浮市,新兴县,445321,广东省,云浮市,新兴县
广东,云浮市,郁南县,445322,广东省,云浮市,郁南县
广东,云浮市,罗定市,445381,广东省,云浮市,罗定市
广西壮族,南宁市,兴宁区,450102,广西壮族自治区,南宁市,兴宁区
广西壮族,南宁市,青秀区,450103,广西壮族自治区,南宁市,青秀区
广西壮族,南宁市,江南区,450105,广西壮族自治区,南宁市,江南区
广西壮族,南宁市,西乡塘区,450107,广西壮族自治区,南宁市,西乡塘区
广西壮族,南宁市,良庆区,450108,广西壮族自治区,南宁市,良庆区
广西壮族,南宁市,邕宁区,450109,广西壮族自治区,南宁市,邕宁区
广西壮族,南宁市,武鸣区,450110,广西壮族自治区,南宁市,武鸣区
广西壮族,南宁市,隆安县,450123,广西壮族自治区,南宁市,隆安县
广西壮族,南宁市,马山县,450124,广西壮族自治区,南宁市,马山县
广西壮族,南宁市,上林县,450125,广西壮族自治区,南宁市,上林县
广西壮族,南宁市,宾阳县,450126,广西壮族自治区,南宁市,宾阳县
广西壮族,南宁市,横州市,450181,广西壮族自治区,南宁市,横州市
广西壮族,柳州市,城中区,450202,广西壮族自治区,柳州市,城中区
广西壮族,柳州市,鱼峰区,450203,广西壮族自治区,柳州市,鱼峰区
广西壮族,柳州市,柳南区,450204,广西壮族自治区,柳州市,柳南区
广西壮族,柳州市,柳北区,450205,广西壮族自治区,柳州市,柳北区
广西壮族,柳州市,柳江区,450206,广西壮族自治区,柳州市,柳江区
广西壮族,柳州市,柳城县,450222,广西壮族自治区,柳州市,柳城县
广西壮族,柳州市,鹿寨县,450223,广西壮族自治区,柳州市,鹿寨县
广西壮族,柳州市,融安县,450224,广西壮族自治区,柳州市,融安县
广西壮族,柳州市,融水苗族自治县,450225,广西壮族自治区,柳州市,融水苗族自治县
广西壮族,柳州市,三江侗族自治县,450226,广西壮族自治区,柳州市,三江侗族自治县
广西壮族,桂林市,秀峰区,450302,广西壮族自治区,桂林市,秀峰区
广西壮族,桂林市,叠彩区,450303,广西壮族自治区,桂林市,叠彩区
广西壮族,桂林市,象山区,450304,广西壮族自治区,桂林市,象山区
广西壮族,桂林市,七星区,450305,广西壮族自治区,桂林市,七星区
广西壮族,桂林市,雁山区,450311,广西壮族自治区,桂林市,雁山区
广西壮族,桂林市,临桂区,450312,广西壮族自治区,桂林市,临桂区
广西壮族,桂林市,阳朔县,450321,广西壮族自治区,桂林市,阳朔县
广西壮族,桂林市,灵川县,450323,广西壮族自治区,桂林市,灵川县
广西壮族,桂林市,全州县,450324,广西壮族自治区,桂林市,全州县
广西壮族,桂林市,兴安县,450325,广西壮族自治区,桂林市,兴安县
广西壮族,桂林市,永福县,450326,广西壮族自治区,桂林市,永福县
广西壮族,桂林市,灌阳县,450327,广西壮族自治区,桂林市,灌阳县
广西壮族,桂林市,龙胜各族自治县,450328,广西壮族自治区,桂林市,龙胜各族自治县
广西壮族,桂林市,资源县,450329,广西壮族自治区,桂林市,资源县
广西壮族,桂林市,平乐县,450330,广西壮族自治区,桂林市,平乐县
广西壮族,桂林市,恭城瑶族自治县,450332,广西壮族自治区,桂林市,恭城瑶族自治县
广西壮族,桂林市,荔浦市,450381,广西壮族自治区,桂林市,荔浦市
广西壮族,梧州市,万秀区,450403,广西壮族自治区,梧州市,万秀区
广西壮族,梧州市,长洲区,450405,广西壮族自治区,梧州市,长洲区
广西壮族,梧州市,龙圩区,450406,广西壮族自治区,梧州市,龙圩区
广西壮族,梧州市,苍梧县,450421,广西壮族自治区,梧州市,苍梧县
