obs_id,province,provincechn,year,population_10k,group,group_label,x,p,m
62_2015,62,甘肃,2015,2523,pork,Pork,0.06332174351186302,3329.9629572743465,12370.841406768699
62_2015,62,甘肃,2015,2523,meatother,Non-pork meat/aquatic,0.018347209126136986,10705.252232783172,12370.841406768699
62_2015,62,甘肃,2015,2523,dairyegg,Dairy and eggs,0.024039286927780824,4189.028893235269,12370.841406768699
62_2015,62,甘肃,2015,2523,nonfood,Other/non-covered residual,107.59645659568902,92.29455726384145,12370.841406768699
62_2016,62,甘肃,2016,2520,grain,Staples,0.48411034946988457,975.402848063498,13490.33054740057
62_2016,62,甘肃,2016,2520,oil,Oils and fats,0.11161960701780822,6423.187010960414,13490.33054740057
62_2016,62,甘肃,2016,2520,vegfruit,Vegetables and fruits,0.046819950896219174,12187.949271644506,13490.33054740057
62_2016,62,甘肃,2016,2520,pork,Pork,0.059701369303232894,3564.7632596262656,13490.33054740057
62_2016,62,甘肃,2016,2520,meatother,Non-pork meat/aquatic,0.019672240273561643,9867.975383332763,13490.33054740057
62_2016,62,甘肃,2016,2520,dairyegg,Dairy and eggs,0.023343520881863013,4018.9785937185347,13490.33054740057
62_2016,62,甘肃,2016,2520,nonfood,Other/non-covered residual,121.51324091564499,92.41603228931076,13490.33054740057
62_2017,62,甘肃,2017,2522,grain,Staples,0.46434129811450914,984.6086719506077,14047.445021791227
62_2017,62,甘肃,2017,2522,oil,Oils and fats,0.1047974948630137,6385.64251131813,14047.445021791227
62_2017,62,甘肃,2017,2522,vegfruit,Vegetables and fruits,0.04507465764284932,11059.071771817436,14047.445021791227
62_2017,62,甘肃,2017,2522,pork,Pork,0.057609413957095894,3368.325038652417,14047.445021791227
62_2017,62,甘肃,2017,2522,meatother,Non-pork meat/aquatic,0.01923424967365753,10215.250750685322,14047.445021791227
62_2017,62,甘肃,2017,2522,dairyegg,Dairy and eggs,0.023775110542356162,3726.9928978829735,14047.445021791227
62_2017,62,甘肃,2017,2522,nonfood,Other/non-covered residual,126.40159374500548,94.48795227794591,14047.445021791227
62_2018,62,甘肃,2018,2515,grain,Staples,0.46693641936778146,958.9805095392044,15043.069033839354
62_2018,62,甘肃,2018,2515,oil,Oils and fats,0.11603557977534247,6390.369005887028,15043.069033839354
62_2018,62,甘肃,2018,2515,vegfruit,Vegetables and fruits,0.055149632630479443,12497.556087044131,15043.069033839354
62_2018,62,甘肃,2018,2515,pork,Pork,0.07187822643156165,3015.193572103223,15043.069033839354
62_2018,62,甘肃,2018,2515,meatother,Non-pork meat/aquatic,0.019809168021849316,10780.554744269419,15043.069033839354
62_2018,62,甘肃,2018,2515,dairyegg,Dairy and eggs,0.026228295101808217,3877.044031659202,15043.069033839354
62_2018,62,甘肃,2018,2515,nonfood,Other/non-covered residual,130.49640097814694,96.80398365497949,15043.069033839354
62_2019,62,甘肃,2019,2509,grain,Staples,0.4857409001619161,864.2977229594304,15607.868742458895
62_2019,62,甘肃,2019,2509,oil,Oils and fats,0.10435163979452056,5652.018699350812,15607.868742458895
62_2019,62,甘肃,2019,2509,vegfruit,Vegetables and fruits,0.04989520185336986,13069.915320525706,15607.868742458895
62_2019,62,甘肃,2019,2509,pork,Pork,0.06874776370997261,3926.572280102659,15607.868742458895
62_2019,62,甘肃,2019,2509,meatother,Non-pork meat/aquatic,0.0218694691110137,10688.343949879385,15607.868742458895
62_2019,62,甘肃,2019,2509,dairyegg,Dairy and eggs,0.026804913752219175,3640.8935056382534,15607.868742458895
62_2019,62,甘肃,2019,2509,nonfood,Other/non-covered residual,137.58441715108134,96.99379824194807,15607.868742458895
62_2020,62,甘肃,2020,2501,grain,Staples,0.4888108661525629,789.3395707149946,15281.443882268875
62_2020,62,甘肃,2020,2501,oil,Oils and fats,0.11816069499863013,4996.8739177554935,15281.443882268875
62_2020,62,甘肃,2020,2501,vegfruit,Vegetables and fruits,0.04932822247738356,9824.816934247761,15281.443882268875
62_2020,62,甘肃,2020,2501,pork,Pork,0.06004096308887672,5234.255539241798,15281.443882268875
62_2020,62,甘肃,2020,2501,meatother,Non-pork meat/aquatic,0.022024488093,10494.749293119818,15281.443882268875
62_2020,62,甘肃,2020,2501,dairyegg,Dairy and eggs,0.02887662827649315,2955.2040989791535,15281.443882268875
62_2020,62,甘肃,2020,2501,nonfood,Other/non-covered residual,136.96869873742773,96.29779533138128,15281.443882268875
62_2021,62,甘肃,2021,2490,grain,Staples,0.5083371765116239,832.6236707619228,16198.787271686526
62_2021,62,甘肃,2021,2490,oil,Oils and fats,0.13055424657534245,5207.117816327474,16198.787271686526
62_2021,62,甘肃,2021,2490,vegfruit,Vegetables and fruits,0.05424498493150684,9619.66229163272,16198.787271686526
62_2021,62,甘肃,2021,2490,pork,Pork,0.08462643287671236,3455.5288026435646,16198.787271686526
62_2021,62,甘肃,2021,2490,meatother,Non-pork meat/aquatic,0.022330498630136985,11000.09297131318,16198.787271686526
62_2021,62,甘肃,2021,2490,dairyegg,Dairy and eggs,0.03219717260273972,3349.1822012712464,16198.787271686526
62_2021,62,甘肃,2021,2490,nonfood,Other/non-covered residual,142.3820109113426,97.82136804038869,16198.787271686526
62_2022,62,甘肃,2022,2492,grain,Staples,0.4690338960541171,836.1446911319381,15630.192141756612
62_2022,62,甘肃,2022,2492,oil,Oils and fats,0.12505245661232878,5408.361985153894,15630.192141756612
62_2022,62,甘肃,2022,2492,vegfruit,Vegetables and fruits,0.04715332954717808,9799.734238971614,15630.192141756612
62_2022,62,甘肃,2022,2492,pork,Pork,0.08886501828936988,2880.500936613655,15630.192141756612
62_2022,62,甘肃,2022,2492,meatother,Non-pork meat/aquatic,0.022102554159657534,10718.358906634357,15630.192141756612
62_2022,62,甘肃,2022,2492,dairyegg,Dairy and eggs,0.029922809130958905,3312.931422209248,15630.192141756612
62_2022,62,甘肃,2022,2492,nonfood,Other/non-covered residual,135.9817776650631,99.33376390387674,15630.192141756612
62_2023,62,甘肃,2023,2465,grain,Staples,0.4243009195253404,832.9052246527511,16822.81571156785
62_2023,62,甘肃,2023,2465,oil,Oils and fats,0.12414091700958906,5564.541730681364,16822.81571156785
62_2023,62,甘肃,2023,2465,vegfruit,Vegetables and fruits,0.04938608294468493,10062.600721804853,16822.81571156785
62_2023,62,甘肃,2023,2465,pork,Pork,0.09027141893260274,2424.494442758873,16822.81571156785
62_2023,62,甘肃,2023,2465,meatother,Non-pork meat/aquatic,0.022628897228452058,10944.507571121145,16822.81571156785
62_2023,62,甘肃,2023,2465,dairyegg,Dairy and eggs,0.02624217486126027,3235.5944257541505,16822.81571156785
62_2023,62,甘肃,2023,2465,nonfood,Other/non-covered residual,147.3023978651329,100.0,16822.81571156785
63_2015,63,青海,2015,577,grain,Staples,0.36154233131938174,1066.0059155497827,15804.665215077513
63_2015,63,青海,2015,577,oil,Oils and fats,0.11731951920821918,6458.76763435151,15804.665215077513
63_2015,63,青海,2015,577,vegfruit,Vegetables and fruits,0.03019067731820548,11558.508966171363,15804.665215077513
63_2015,63,青海,2015,577,pork,Pork,0.052094102797726034,3040.4049240965937,15804.665215077513
63_2015,63,青海,2015,577,meatother,Non-pork meat/aquatic,0.03480781896113699,12374.022512100264,15804.665215077513
63_2015,63,青海,2015,577,dairyegg,Dairy and eggs,0.020839623826739727,4220.744006348191,15804.665215077513
63_2015,63,青海,2015,577,nonfood,Other/non-covered residual,154.8287357423256,88.06828744245037,15804.665215077513
63_2016,63,青海,2016,582,grain,Staples,0.38080726472756293,1047.0221143167257,16554.126550633224
63_2016,63,青海,2016,582,oil,Oils and fats,0.11423863605205477,6195.8645175232,16554.126550633224
63_2016,63,青海,2016,582,vegfruit,Vegetables and fruits,0.03222879018535616,10989.473225497719,16554.126550633224
63_2016,63,青海,2016,582,pork,Pork,0.0620236193671233,3454.7962189488467,16554.126550633224
63_2016,63,青海,2016,582,meatother,Non-pork meat/aquatic,0.0384836668,11628.724381309126,16554.126550633224
63_2016,63,青海,2016,582,dairyegg,Dairy and eggs,0.022031330074849313,4153.825216154296,16554.126550633224
63_2016,63,青海,2016,582,nonfood,Other/non-covered residual,160.33479395169294,89.438597928591,16554.126550633224
63_2017,63,青海,2017,586,grain,Staples,0.35912807415783454,1113.253935320942,16860.722727988286
63_2017,63,青海,2017,586,oil,Oils and fats,0.11560106814657532,6134.9748690733295,16860.722727988286
63_2017,63,青海,2017,586,vegfruit,Vegetables and fruits,0.030807624110205475,10990.982478408363,16860.722727988286
63_2017,63,青海,2017,586,pork,Pork,0.05729723309095891,3228.6740515891206,16860.722727988286
63_2017,63,青海,2017,586,meatother,Non-pork meat/aquatic,0.036821776905493146,12120.941398829542,16860.722727988286
63_2017,63,青海,2017,586,dairyegg,Dairy and eggs,0.02212402064723288,4137.896884888966,16860.722727988286
63_2017,63,青海,2017,586,nonfood,Other/non-covered residual,160.54739670936834,91.50102073675298,16860.722727988286
63_2018,63,青海,2018,587,grain,Staples,0.3480817350987954,956.8881934942203,17132.79841197969
63_2018,63,青海,2018,587,oil,Oils and fats,0.11409029686849315,5841.406275260815,17132.79841197969
63_2018,63,青海,2018,587,vegfruit,Vegetables and fruits,0.025854983640835615,10215.94039578094,17132.79841197969
63_2018,63,青海,2018,587,pork,Pork,0.04952726219367124,2944.2954747313765,17132.79841197969
63_2018,63,青海,2018,587,meatother,Non-pork meat/aquatic,0.04116580759012329,14402.155689603911,17132.79841197969
63_2018,63,青海,2018,587,dairyegg,Dairy and eggs,0.020005891937972604,4206.642963033713,17132.79841197969
63_2018,63,青海,2018,587,nonfood,Other/non-covered residual,160.9214005060358,93.50083584657644,17132.79841197969
63_2019,63,青海,2019,590,grain,Staples,0.3324807349163325,830.1593663031492,17280.141453125456
63_2019,63,青海,2019,590,oil,Oils and fats,0.11937243546986301,6133.551833734695,17280.141453125456
63_2019,63,青海,2019,590,vegfruit,Vegetables and fruits,0.027875308214356163,10265.805346257286,17280.141453125456
63_2019,63,青海,2019,590,pork,Pork,0.04389127273356165,3344.198692721407,17280.141453125456
63_2019,63,青海,2019,590,meatother,Non-pork meat/aquatic,0.03888327974715068,14392.772323013403,17280.141453125456
63_2019,63,青海,2019,590,dairyegg,Dairy and eggs,0.021687992620931504,3914.671509372429,17280.141453125456
63_2019,63,青海,2019,590,nonfood,Other/non-covered residual,161.00979332602085,94.36984507709313,17280.141453125456
63_2020,63,青海,2020,593,grain,Staples,0.34499409262847175,768.4838717783493,17106.864488462583
63_2020,63,青海,2020,593,oil,Oils and fats,0.10893137191643835,5377.421275148644,17106.864488462583
63_2020,63,青海,2020,593,vegfruit,Vegetables and fruits,0.029430948713917805,8895.541045821541,17106.864488462583
63_2020,63,青海,2020,593,pork,Pork,0.04077736757654795,4698.073184808231,17106.864488462583
63_2020,63,青海,2020,593,meatother,Non-pork meat/aquatic,0.038792533141547944,14855.950302555511,17106.864488462583
63_2020,63,青海,2020,593,dairyegg,Dairy and eggs,0.022170890990575343,3240.525881095579,17106.864488462583
63_2020,63,青海,2020,593,nonfood,Other/non-covered residual,160.2017227596562,94.59603426547557,17106.864488462583
63_2021,63,青海,2021,594,grain,Staples,0.3764093793407306,812.7171187178574,17341.666604094098
63_2021,63,青海,2021,594,oil,Oils and fats,0.12070109589041098,5112.261201293393,17341.666604094098
63_2021,63,青海,2021,594,vegfruit,Vegetables and fruits,0.032511397260273966,8109.715647268221,17341.666604094098
63_2021,63,青海,2021,594,pork,Pork,0.06548473972602742,3044.5300238679756,17341.666604094098
63_2021,63,青海,2021,594,meatother,Non-pork meat/aquatic,0.0402984698630137,15177.606431831613,17341.666604094098
63_2021,63,青海,2021,594,dairyegg,Dairy and eggs,0.023023430136986302,3456.0927250438476,17341.666604094098
63_2021,63,青海,2021,594,nonfood,Other/non-covered residual,157.9090004451902,96.66619899615492,17341.666604094098
63_2022,63,青海,2022,595,grain,Staples,0.37021412686658606,790.7199212008836,15008.813619808832
63_2022,63,青海,2022,595,oil,Oils and fats,0.12108501159041095,4895.451740474808,15008.813619808832
63_2022,63,青海,2022,595,vegfruit,Vegetables and fruits,0.0315235328030411,8141.690042562637,15008.813619808832
63_2022,63,青海,2022,595,pork,Pork,0.06586317099961644,2557.7393175956445,15008.813619808832
63_2022,63,青海,2022,595,meatother,Non-pork meat/aquatic,0.041388012831109586,13862.967051116939,15008.813619808832
63_2022,63,青海,2022,595,dairyegg,Dairy and eggs,0.02587712624536986,3363.079587236774,15008.813619808832
63_2022,63,青海,2022,595,nonfood,Other/non-covered residual,132.51048089798917,98.38775670483884,15008.813619808832
63_2023,63,青海,2023,594,grain,Staples,0.3275575308775578,897.8873194130117,17499.38672166058
63_2023,63,青海,2023,594,oil,Oils and fats,0.11032837625342466,5446.198952466301,17499.38672166058
63_2023,63,青海,2023,594,vegfruit,Vegetables and fruits,0.0339402547749041,8359.49659570172,17499.38672166058
63_2023,63,青海,2023,594,pork,Pork,0.06325193174202741,2228.0385992457605,17499.38672166058
63_2023,63,青海,2023,594,meatother,Non-pork meat/aquatic,0.04515025949231506,12945.911976793786,17499.38672166058
63_2023,63,青海,2023,594,dairyegg,Dairy and eggs,0.02551890979079452,3405.7104108859485,17499.38672166058
63_2023,63,青海,2023,594,nonfood,Other/non-covered residual,155.08334189616642,100.0,17499.38672166058
64_2015,64,宁夏,2015,684,grain,Staples,0.4031984164169702,1000.2013225028094,15730.599377853634
64_2015,64,宁夏,2015,684,oil,Oils and fats,0.10704385310547944,6035.271071691868,15730.599377853634
64_2015,64,宁夏,2015,684,vegfruit,Vegetables and fruits,0.05296983287072603,11376.905584095093,15730.599377853634
64_2015,64,宁夏,2015,684,pork,Pork,0.035625325454876726,3028.9732088529345,15730.599377853634
64_2015,64,宁夏,2015,684,meatother,Non-pork meat/aquatic,0.03421081517486301,10503.559333676547,15730.599377853634
64_2015,64,宁夏,2015,684,dairyegg,Dairy and eggs,0.02264226146761644,3857.615555849492,15730.599377853634
64_2015,64,宁夏,2015,684,nonfood,Other/non-covered residual,148.98820351252945,90.7726879631805,15730.599377853634
64_2016,64,宁夏,2016,695,grain,Staples,0.3784596049640469,937.0809433420645,16539.825076402154
64_2016,64,宁夏,2016,695,oil,Oils and fats,0.1018781417958904,5776.630536935024,16539.825076402154
64_2016,64,宁夏,2016,695,vegfruit,Vegetables and fruits,0.05645252367152054,10558.190716553172,16539.825076402154
64_2016,64,宁夏,2016,695,pork,Pork,0.03354798328027398,3444.0513297885304,16539.825076402154
64_2016,64,宁夏,2016,695,meatother,Non-pork meat/aquatic,0.034474325427095893,9840.102477817283,16539.825076402154
64_2016,64,宁夏,2016,695,dairyegg,Dairy and eggs,0.02098984454860274,3702.5798654845457,16539.825076402154
64_2016,64,宁夏,2016,695,nonfood,Other/non-covered residual,157.90221664484207,91.62721560596597,16539.825076402154
64_2017,64,宁夏,2017,705,grain,Staples,0.34207844833287465,939.2118270794969,16435.068749179707
64_2017,64,宁夏,2017,705,oil,Oils and fats,0.09448354926986302,5469.96626578953,16435.068749179707
64_2017,64,宁夏,2017,705,vegfruit,Vegetables and fruits,0.05548628685110959,9111.95578205319,16435.068749179707
64_2017,64,宁夏,2017,705,pork,Pork,0.03175644169627398,3122.9376326198935,16435.068749179707
64_2017,64,宁夏,2017,705,meatother,Non-pork meat/aquatic,0.03247494735956164,10334.650852851866,16435.068749179707
64_2017,64,宁夏,2017,705,dairyegg,Dairy and eggs,0.020209856209424656,3531.930694438318,16435.068749179707
64_2017,64,宁夏,2017,705,nonfood,Other/non-covered residual,155.36662521017172,93.87604155498053,16435.068749179707
64_2018,64,宁夏,2018,710,grain,Staples,0.3447877778502807,895.958343361214,17095.479104724975
64_2018,64,宁夏,2018,710,oil,Oils and fats,0.089100083330137,5284.387092854666,17095.479104724975
64_2018,64,宁夏,2018,710,vegfruit,Vegetables and fruits,0.05869275042035617,9329.362488394467,17095.479104724975
64_2018,64,宁夏,2018,710,pork,Pork,0.03521648407561644,2696.9207430641063,17095.479104724975
64_2018,64,宁夏,2018,710,meatother,Non-pork meat/aquatic,0.03316572644186301,10843.833274930732,17095.479104724975
64_2018,64,宁夏,2018,710,dairyegg,Dairy and eggs,0.021032922349150687,3535.4231865517754,17095.479104724975
64_2018,64,宁夏,2018,710,nonfood,Other/non-covered residual,159.21124264615824,95.71672285839904,17095.479104724975
64_2019,64,宁夏,2019,717,grain,Staples,0.32817805896074514,831.7480797167477,17951.50744040975
64_2019,64,宁夏,2019,717,oil,Oils and fats,0.09300747339863014,4847.801246919077,17951.50744040975
64_2019,64,宁夏,2019,717,vegfruit,Vegetables and fruits,0.059251750310356156,10795.224763060824,17951.50744040975
64_2019,64,宁夏,2019,717,pork,Pork,0.03182217830038357,3460.8703124696244,17951.50744040975
64_2019,64,宁夏,2019,717,meatother,Non-pork meat/aquatic,0.03646718844676712,11142.023749775644,17951.50744040975
64_2019,64,宁夏,2019,717,dairyegg,Dairy and eggs,0.022413805696438353,3305.455460981597,17951.50744040975
64_2019,64,宁夏,2019,717,nonfood,Other/non-covered residual,165.82657600550002,96.47120563747065,17951.50744040975
64_2020,64,宁夏,2020,721,grain,Staples,0.35561052543265537,768.4270603347517,16671.54592690474
64_2020,64,宁夏,2020,721,oil,Oils and fats,0.10449100029452055,4431.9637666096905,16671.54592690474
64_2020,64,宁夏,2020,721,vegfruit,Vegetables and fruits,0.056834658345054793,8390.4477166843,16671.54592690474
64_2020,64,宁夏,2020,721,pork,Pork,0.02913311294827398,4821.051728341876,16671.54592690474
64_2020,64,宁夏,2020,721,meatother,Non-pork meat/aquatic,0.03889408199520548,10939.07051243933,16671.54592690474
64_2020,64,宁夏,2020,721,dairyegg,Dairy and eggs,0.023668187443945204,2725.5313161798354,16671.54592690474
64_2020,64,宁夏,2020,721,nonfood,Other/non-covered residual,154.37533741869163,96.05090509603689,16671.54592690474
64_2021,64,宁夏,2021,725,grain,Staples,0.3721040433025196,754.7581737908033,18546.582160029913
64_2021,64,宁夏,2021,725,oil,Oils and fats,0.11577452054794521,5034.494586067075,18546.582160029913
64_2021,64,宁夏,2021,725,vegfruit,Vegetables and fruits,0.06249149452054794,7812.62321608153,18546.582160029913
64_2021,64,宁夏,2021,725,pork,Pork,0.04029830136986302,2925.251343929771,18546.582160029913
64_2021,64,宁夏,2021,725,meatother,Non-pork meat/aquatic,0.04298798904109589,10909.119339515115,18546.582160029913
64_2021,64,宁夏,2021,725,dairyegg,Dairy and eggs,0.02552929315068493,2908.849083594104,18546.582160029913
64_2021,64,宁夏,2021,725,nonfood,Other/non-covered residual,169.9443668829208,97.28795707358503,18546.582160029913
64_2022,64,宁夏,2022,728,grain,Staples,0.3602564812067694,742.0227369068962,16936.08217826037
64_2022,64,宁夏,2022,728,oil,Oils and fats,0.11992860887671235,4766.162531130214,16936.08217826037
64_2022,64,宁夏,2022,728,vegfruit,Vegetables and fruits,0.05706704963489041,7826.725045210633,16936.08217826037
64_2022,64,宁夏,2022,728,pork,Pork,0.043629958398328776,2801.900916780747,16936.08217826037
64_2022,64,宁夏,2022,728,meatother,Non-pork meat/aquatic,0.04514418238949316,10980.147652338605,16936.08217826037
64_2022,64,宁夏,2022,728,dairyegg,Dairy and eggs,0.026555516629150684,3091.054410531269,16936.08217826037
64_2022,64,宁夏,2022,728,nonfood,Other/non-covered residual,150.34056451326566,99.44418675226311,16936.08217826037
64_2023,64,宁夏,2023,729,grain,Staples,0.3362811380687421,744.4337165075439,18990.539475966172
64_2023,64,宁夏,2023,729,oil,Oils and fats,0.11375094204246575,5019.574305567877,18990.539475966172
64_2023,64,宁夏,2023,729,vegfruit,Vegetables and fruits,0.05663366448654794,8852.759839216671,18990.539475966172
64_2023,64,宁夏,2023,729,pork,Pork,0.03976604644265755,2342.941877487428,18990.539475966172
64_2023,64,宁夏,2023,729,meatother,Non-pork meat/aquatic,0.044597551021054796,10747.572969073186,18990.539475966172
64_2023,64,宁夏,2023,729,dairyegg,Dairy and eggs,0.024823124585205476,3056.389474924189,18990.539475966172
64_2023,64,宁夏,2023,729,nonfood,Other/non-covered residual,170.1950081606727,100.0,18990.539475966172
65_2015,65,新疆,2015,2385,grain,Staples,0.5593066783109514,938.1912940405202,14492.66694191438
65_2015,65,新疆,2015,2385,oil,Oils and fats,0.17102297158767124,5983.038371681969,14492.66694191438
65_2015,65,新疆,2015,2385,vegfruit,Vegetables and fruits,0.05490950938642466,9623.538006880337,14492.66694191438
65_2015,65,新疆,2015,2385,pork,Pork,0.020932287724602743,2832.4545289462276,14492.66694191438
65_2015,65,新疆,2015,2385,meatother,Non-pork meat/aquatic,0.05690561214154794,11164.327773149007,14492.66694191438
65_2015,65,新疆,2015,2385,dairyegg,Dairy and eggs,0.02716100247035616,3853.9892792164324,14492.66694191438
65_2015,65,新疆,2015,2385,nonfood,Other/non-covered residual,127.69534661228799,90.9742521577423,14492.66694191438
65_2016,65,新疆,2016,2428,grain,Staples,0.5168886440670405,906.1477669163347,15408.718289511447
65_2016,65,新疆,2016,2428,oil,Oils and fats,0.17976382472465752,6104.939638758159,15408.718289511447
65_2016,65,新疆,2016,2428,vegfruit,Vegetables and fruits,0.05769021413249315,9541.132596473386,15408.718289511447
65_2016,65,新疆,2016,2428,pork,Pork,0.019041617356520553,3237.1993833390366,15408.718289511447
65_2016,65,新疆,2016,2428,meatother,Non-pork meat/aquatic,0.0584706422220411,10177.08005747389,15408.718289511447
65_2016,65,新疆,2016,2428,dairyegg,Dairy and eggs,0.02740391003758904,3608.1549111859626,15408.718289511447
65_2016,65,新疆,2016,2428,nonfood,Other/non-covered residual,135.96162571390263,92.20898896969122,15408.718289511447
65_2017,65,新疆,2017,2480,grain,Staples,0.4892911848171858,911.488789421035,15823.091275565599
65_2017,65,新疆,2017,2480,oil,Oils and fats,0.17466744264657533,5972.14856300973,15823.091275565599
65_2017,65,新疆,2017,2480,vegfruit,Vegetables and fruits,0.05395984578023288,9565.057225744906,15823.091275565599
65_2017,65,新疆,2017,2480,pork,Pork,0.01970341117347946,2765.078866647622,15823.091275565599
65_2017,65,新疆,2017,2480,meatother,Non-pork meat/aquatic,0.05420114131850685,10744.117615493225,15823.091275565599
65_2017,65,新疆,2017,2480,dairyegg,Dairy and eggs,0.027739627205917806,3265.2424430229607,15823.091275565599
65_2017,65,新疆,2017,2480,nonfood,Other/non-covered residual,138.1450585945094,94.75863645413656,15823.091275565599
65_2018,65,新疆,2018,2520,grain,Staples,0.48031790811390557,857.4243672790845,16314.746880535848
65_2018,65,新疆,2018,2520,oil,Oils and fats,0.17333564153424658,5723.793371623319,16314.746880535848
65_2018,65,新疆,2018,2520,vegfruit,Vegetables and fruits,0.048969980130506845,8887.880111402712,16314.746880535848
65_2018,65,新疆,2018,2520,pork,Pork,0.018845485523753428,2381.3517517686837,16314.746880535848
65_2018,65,新疆,2018,2520,meatother,Non-pork meat/aquatic,0.05905467809346575,11762.283522284142,16314.746880535848
65_2018,65,新疆,2018,2520,dairyegg,Dairy and eggs,0.025117521842630136,3335.173222664261,16314.746880535848
65_2018,65,新疆,2018,2520,nonfood,Other/non-covered residual,141.70264044081517,96.34447860522664,16314.746880535848
65_2019,65,新疆,2019,2559,grain,Staples,0.41097336433881493,771.0954523416974,16884.33232320855
65_2019,65,新疆,2019,2559,oil,Oils and fats,0.15541735446986302,5171.695080792706,16884.33232320855
65_2019,65,新疆,2019,2559,vegfruit,Vegetables and fruits,0.05021616453527397,11027.408074271469,16884.33232320855
65_2019,65,新疆,2019,2559,pork,Pork,0.015776437413452055,3003.1782539351925,16884.33232320855
65_2019,65,新疆,2019,2559,meatother,Non-pork meat/aquatic,0.05502171177161643,11781.648050650003,16884.33232320855
65_2019,65,新疆,2019,2559,dairyegg,Dairy and eggs,0.027575042526027396,3190.2373134000486,16884.33232320855
65_2019,65,新疆,2019,2559,nonfood,Other/non-covered residual,149.58114644039796,96.44471139454414,16884.33232320855
65_2020,65,新疆,2020,2590,grain,Staples,0.47972031517084185,737.1206621002266,15555.254892387598
65_2020,65,新疆,2020,2590,oil,Oils and fats,0.1685649553520548,4781.060275398512,15555.254892387598
65_2020,65,新疆,2020,2590,vegfruit,Vegetables and fruits,0.05586294695768493,8197.841666350338,15555.254892387598
65_2020,65,新疆,2020,2590,pork,Pork,0.016965010625917813,4243.076470426022,15555.254892387598
65_2020,65,新疆,2020,2590,meatother,Non-pork meat/aquatic,0.059610857344561646,11676.237332281322,15555.254892387598
65_2020,65,新疆,2020,2590,dairyegg,Dairy and eggs,0.02973587064591781,2633.4968971581848,15555.254892387598
65_2020,65,新疆,2020,2590,nonfood,Other/non-covered residual,136.15684631624083,96.14973470509926,15555.254892387598
65_2021,65,新疆,2021,2589,grain,Staples,0.40593168360274867,729.6801454841318,17441.252776347315
65_2021,65,新疆,2021,2589,oil,Oils and fats,0.1514921917808219,4979.198525240388,17441.252776347315
65_2021,65,新疆,2021,2589,vegfruit,Vegetables and fruits,0.05412587945205479,7935.510408463623,17441.252776347315
65_2021,65,新疆,2021,2589,pork,Pork,0.025186438356164388,2616.96753855238,17441.252776347315
65_2021,65,新疆,2021,2589,meatother,Non-pork meat/aquatic,0.06054085890410959,11635.798178278039,17441.252776347315
65_2021,65,新疆,2021,2589,dairyegg,Dairy and eggs,0.029244186301369858,2857.1371441570946,17441.252776347315
65_2021,65,新疆,2021,2589,nonfood,Other/non-covered residual,154.7949343575245,97.59568950478126,17441.252776347315
65_2022,65,新疆,2022,2587,grain,Staples,0.40105066878190837,721.1390886904103,15912.136841271249
65_2022,65,新疆,2022,2587,oil,Oils and fats,0.15429568411232875,5305.177852125449,15912.136841271249
65_2022,65,新疆,2022,2587,vegfruit,Vegetables and fruits,0.04857345353465753,7325.253446424636,15912.136841271249
65_2022,65,新疆,2022,2587,pork,Pork,0.024898567440328777,2463.856126573693,15912.136841271249
65_2022,65,新疆,2022,2587,meatother,Non-pork meat/aquatic,0.06260028761364383,11807.336161381781,15912.136841271249
65_2022,65,新疆,2022,2587,dairyegg,Dairy and eggs,0.029440099397589042,2888.3423905883956,15912.136841271249
65_2022,65,新疆,2022,2587,nonfood,Other/non-covered residual,136.45073301697644,99.3986775225425,15912.136841271249
65_2023,65,新疆,2023,2598,grain,Staples,0.4106162889935257,667.1835980471446,17498.81497613973
65_2023,65,新疆,2023,2598,oil,Oils and fats,0.15855890840136988,5770.023204928817,17498.81497613973
65_2023,65,新疆,2023,2598,vegfruit,Vegetables and fruits,0.05228206464967122,7684.460601954793,17498.81497613973
65_2023,65,新疆,2023,2598,pork,Pork,0.020694527746520554,2068.043445023113,17498.81497613973
65_2023,65,新疆,2023,2598,meatother,Non-pork meat/aquatic,0.06989867818426027,11504.636714685957,17498.81497613973
65_2023,65,新疆,2023,2598,dairyegg,Dairy and eggs,0.03053283134115068,2936.1097063688967,17498.81497613973
65_2023,65,新疆,2023,2598,nonfood,Other/non-covered residual,149.71606651954545,100.0,17498.81497613973
11_2024,11,北京,2024,2183,grain,Staples,0.2655044765396209,864.1472747433653,43610.50815430274
11_2024,11,北京,2024,2183,oil,Oils and fats,0.07043668869452055,5497.776317578443,43610.50815430274
11_2024,11,北京,2024,2183,vegfruit,Vegetables and fruits,0.05792314355257534,7525.735386281561,43610.50815430274
11_2024,11,北京,2024,2183,pork,Pork,0.07896223460564386,2647.256673940243,43610.50815430274
11_2024,11,北京,2024,2183,meatother,Non-pork meat/aquatic,0.037824675068465756,12312.613121939468,43610.50815430274
11_2024,11,北京,2024,2183,dairyegg,Dairy and eggs,0.04163343234356165,2652.3730949025385,43610.50815430274
11_2024,11,北京,2024,2183,nonfood,Other/non-covered residual,414.8698701615356,100.6887592708667,43610.50815430274
12_2024,12,天津,2024,1364,grain,Staples,0.28261894380055624,788.979285071184,30907.670261456482
12_2024,12,天津,2024,1364,oil,Oils and fats,0.08905341634520547,5345.434263130513,30907.670261456482
