scenario,commodity,region,year,variable,value
BS,MLK,ARG,2024,CON,10.9616
BS,MLK,CHN,2024,CON,42.5388
BS,MLK,AUS,2024,CON,8.51453
BS,MLK,NZL,2024,CON,21.0747
BS,MLK,KOR,2024,CON,1.91401
BS,MLK,IND,2024,CON,212.221
BS,MLK,ROW,2024,CON,210.698
BS,BUT,USA,2024,CON,0.982473
BS,BUT,E15,2024,CON,2.1644
BS,BUT,JPN,2024,CON,0.0911174
BS,BUT,CAN,2024,CON,0.146961
BS,BUT,MEX,2024,CON,0.246423
BS,BUT,BRZ,2024,CON,0.118301
BS,BUT,ARG,2024,CON,0.0112663
BS,BUT,CHN,2024,CON,0.234353
BS,BUT,AUS,2024,CON,0.0962841
BS,BUT,NZL,2024,CON,0.0268059
BS,BUT,KOR,2024,CON,0.0852812
BS,BUT,IND,2024,CON,5.42312
BS,BUT,ROW,2024,CON,2.53066
BS,CHE,USA,2024,CON,6.14503
BS,CHE,E15,2024,CON,9.71125
BS,CHE,JPN,2024,CON,0.422654
BS,CHE,CAN,2024,CON,0.541288
BS,CHE,MEX,2024,CON,0.489206
BS,CHE,BRZ,2024,CON,0.819612
BS,CHE,ARG,2024,CON,0.38824
BS,CHE,CHN,2024,CON,0.388073
BS,CHE,AUS,2024,CON,0.41005
BS,CHE,NZL,2024,CON,0.0554218
BS,CHE,KOR,2024,CON,0.188264
BS,CHE,ROW,2024,CON,6.49296
BS,NDM,USA,2024,CON,0.180447
BS,NDM,E15,2024,CON,0.757754
BS,NDM,JPN,2024,CON,0.154462
BS,NDM,CAN,2024,CON,0.0563232
BS,NDM,MEX,2024,CON,0.36146
BS,NDM,BRZ,2024,CON,0.183242
BS,NDM,ARG,2024,CON,0.0176351
BS,NDM,CHN,2024,CON,0.37747
BS,NDM,AUS,2024,CON,0.0369458
BS,NDM,NZL,2024,CON,0.0101329
BS,NDM,KOR,2024,CON,0.0407515
BS,NDM,IND,2024,CON,0.37909
BS,NDM,ROW,2024,CON,1.77468
BS,FMK,USA,2024,CON,22.1101
BS,FMK,E15,2024,CON,39.584
BS,FMK,JPN,2024,CON,4.59695
BS,FMK,CAN,2024,CON,2.72434
BS,FMK,MEX,2024,CON,3.43953
BS,FMK,BRZ,2024,CON,29.2329
BS,FMK,ARG,2024,CON,1.63584
BS,FMK,CHN,2024,CON,34.6018
BS,FMK,AUS,2024,CON,2.84707
BS,FMK,NZL,2024,CON,0.241169
BS,FMK,KOR,2024,CON,0.547595
BS,FMK,IND,2024,CON,149.47
BS,FMK,ROW,2024,CON,155.278
BS,WDM,USA,2024,CON,0.0251081
BS,WDM,E15,2024,CON,0.367192
BS,WDM,JPN,2024,CON,0.0484517
BS,WDM,CAN,2024,CON,0.0100724
BS,WDM,MEX,2024,CON,0.260645
BS,WDM,BRZ,2024,CON,0.755716
BS,WDM,ARG,2024,CON,0.0643971
BS,WDM,CHN,2024,CON,1.66474
BS,WDM,AUS,2024,CON,0.0508663
BS,WDM,NZL,2024,CON,0.00813832
BS,WDM,KOR,2024,CON,0.00891692
BS,WDM,IND,2024,CON,0.00377962
BS,WDM,ROW,2024,CON,1.78067
BS,ODA,USA,2024,CON,0.674292
BS,ODA,E15,2024,CON,2.38595
BS,ODA,JPN,2024,CON,0.0187059
BS,ODA,CAN,2024,CON,0.0433911
BS,ODA,MEX,2024,CON,0.061852
BS,ODA,BRZ,2024,CON,0.0135739
BS,ODA,ARG,2024,CON,0.0771495
BS,ODA,CHN,2024,CON,0.096294
BS,ODA,AUS,2024,CON,0.134978
BS,ODA,NZL,2024,CON,0.220764
BS,ODA,KOR,2024,CON,0.0384276
BS,ODA,IND,2024,CON,0.00230829
BS,ODA,ROW,2024,CON,1.2592
BS,RIC,USA,2024,FOO,5.14549
BS,RIC,E15,2024,FOO,3.53627
BS,RIC,JPN,2024,FOO,6.04795
BS,RIC,CAN,2024,FOO,0.497801
BS,RIC,MEX,2024,FOO,1.10454
BS,RIC,BRZ,2024,FOO,6.96035
BS,RIC,ARG,2024,FOO,0.450947
BS,RIC,CHN,2024,FOO,112.813
BS,RIC,AUS,2024,FOO,0.355413
BS,RIC,NZL,2024,FOO,0.0512689
BS,RIC,KOR,2024,FOO,3.43055
BS,RIC,IND,2024,FOO,97.057
BS,RIC,ROW,2024,FOO,178.411
BS,WHE,USA,2024,FOO,25.0771
BS,WHE,E15,2024,FOO,49.6991
BS,WHE,JPN,2024,FOO,4.65479
BS,WHE,CAN,2024,FOO,2.78095
BS,WHE,MEX,2024,FOO,6.57097
BS,WHE,BRZ,2024,FOO,10.075
BS,WHE,ARG,2024,FOO,4.69074
BS,WHE,CHN,2024,FOO,93.6913
BS,WHE,AUS,2024,FOO,2.066
BS,WHE,NZL,2024,FOO,0.387154
BS,WHE,KOR,2024,FOO,2.32772
BS,WHE,IND,2024,FOO,84.5643
BS,WHE,ROW,2024,FOO,208.277
BS,CRN,USA,2024,FOO,4.76146
BS,CRN,E15,2024,FOO,4.67519
BS,CRN,JPN,2024,FOO,0.119262
BS,CRN,CAN,2024,FOO,1.25286
BS,CRN,MEX,2024,FOO,17.3086
BS,CRN,BRZ,2024,FOO,4.86203
BS,CRN,ARG,2024,FOO,1.46394
BS,CRN,CHN,2024,FOO,19.3863
BS,CRN,AUS,2024,FOO,0.074331
BS,CRN,KOR,2024,FOO,0.0998523
BS,CRN,IND,2024,FOO,7.46877
BS,CRN,ROW,2024,FOO,89.2671
BS,OCG,USA,2024,FOO,2.39995
BS,OCG,E15,2024,FOO,4.58259
BS,OCG,JPN,2024,FOO,0.208759
BS,OCG,CAN,2024,FOO,0.442016
BS,OCG,MEX,2024,FOO,1.17139
BS,OCG,BRZ,2024,FOO,0.377561
BS,OCG,ARG,2024,FOO,0.563936
BS,OCG,CHN,2024,FOO,7.82826
BS,OCG,AUS,2024,FOO,0.210569
BS,OCG,KOR,2024,FOO,0.257174
BS,OCG,IND,2024,FOO,15.4535
BS,OCG,ROW,2024,FOO,44.4191
BS,SBS,E15,2024,FOO,0.220684
BS,SBS,JPN,2024,FOO,0.915895
BS,SBS,CHN,2024,FOO,15.8571
BS,SBS,KOR,2024,FOO,0.343744
BS,SBS,IND,2024,FOO,0.711287
BS,SBS,ROW,2024,FOO,6.285
BS,SBO,USA,2024,FOO,6.50834
BS,SBO,E15,2024,FOO,1.43846
BS,SBO,JPN,2024,FOO,0.415481
BS,SBO,CAN,2024,FOO,0.288576
BS,SBO,MEX,2024,FOO,1.29454
BS,SBO,BRZ,2024,FOO,4.20736
BS,SBO,ARG,2024,FOO,0.438597
BS,SBO,CHN,2024,FOO,18.3521
BS,SBO,AUS,2024,FOO,0.0374292
BS,SBO,NZL,2024,FOO,0.0101294
BS,SBO,KOR,2024,FOO,0.564836
BS,SBO,IND,2024,FOO,5.23676
BS,SBO,ROW,2024,FOO,9.88222
BS,NBS,E15,2024,FOO,0.516197
BS,NBS,CAN,2024,FOO,0.0101242
BS,NBS,CHN,2024,FOO,0.920085
BS,NBS,ROW,2024,FOO,0.69742
BS,NBO,USA,2024,FOO,0.315082
BS,NBO,E15,2024,FOO,4.86811
BS,NBO,JPN,2024,FOO,0.0128453
BS,NBO,CAN,2024,FOO,0.0556783
BS,NBO,MEX,2024,FOO,0.0305642
BS,NBO,BRZ,2024,FOO,0.0810712
BS,NBO,ARG,2024,FOO,0.645079
BS,NBO,CHN,2024,FOO,1.44325
BS,NBO,AUS,2024,FOO,0.0667547
BS,NBO,IND,2024,FOO,3.56406
BS,NBO,ROW,2024,FOO,10.9338
BS,RBS,IND,2024,FOO,0.659222
BS,RBS,ROW,2024,FOO,0.0280381
BS,RBO,USA,2024,FOO,2.15534
BS,RBO,E15,2024,FOO,2.84276
BS,RBO,JPN,2024,FOO,0.819088
BS,RBO,CAN,2024,FOO,0.757934
BS,RBO,MEX,2024,FOO,0.705235
BS,RBO,CHN,2024,FOO,9.11088
BS,RBO,AUS,2024,FOO,0.242429
BS,RBO,NZL,2024,FOO,0.0647308
BS,RBO,KOR,2024,FOO,0.144859
BS,RBO,IND,2024,FOO,3.91716
BS,RBO,ROW,2024,FOO,2.83664
BS,OTO,USA,2024,FOO,2.65803
BS,OTO,E15,2024,FOO,3.66579
BS,OTO,JPN,2024,FOO,0.642871
BS,OTO,CAN,2024,FOO,0.179735
BS,OTO,MEX,2024,FOO,1.0762
BS,OTO,BRZ,2024,FOO,0.451356
BS,OTO,ARG,2024,FOO,0.0349815
BS,OTO,CHN,2024,FOO,7.88488
BS,OTO,AUS,2024,FOO,0.165558
BS,OTO,NZL,2024,FOO,0.0262771
BS,OTO,KOR,2024,FOO,0.292346
BS,OTO,IND,2024,FOO,11.0419
BS,OTO,ROW,2024,FOO,40.7086
BS,CTN,USA,2024,FOO,0.414405
BS,CTN,E15,2024,FOO,0.134358
BS,CTN,JPN,2024,FOO,0.0375361
BS,CTN,MEX,2024,FOO,0.339961
BS,CTN,BRZ,2024,FOO,0.709838
BS,CTN,ARG,2024,FOO,0.165764
BS,CTN,AUS,2024,FOO,0.00160858
BS,CTN,KOR,2024,FOO,0.141773
BS,CTN,IND,2024,FOO,5.07058
BS,CTN,ROW,2024,FOO,8.23182
BS,SUG,USA,2024,FOO,10.6426
BS,SUG,E15,2024,FOO,16.0743
BS,SUG,JPN,2024,FOO,1.86909
BS,SUG,CAN,2024,FOO,1.23305
BS,SUG,MEX,2024,FOO,4.37151
BS,SUG,BRZ,2024,FOO,10.1563
BS,SUG,ARG,2024,FOO,1.36048
BS,SUG,CHN,2024,FOO,4.69271
BS,SUG,AUS,2024,FOO,1.15233
BS,SUG,NZL,2024,FOO,0.217007
BS,SUG,KOR,2024,FOO,1.63684
BS,SUG,IND,2024,FOO,28.1491
BS,SUG,ROW,2024,FOO,83.5081
BS,SCA,USA,2024,FOO,28.422
BS,SCA,JPN,2024,FOO,1.19106
BS,SCA,MEX,2024,FOO,49.6246
BS,SCA,BRZ,2024,FOO,321.792
BS,SCA,ARG,2024,FOO,12.7432
BS,SCA,CHN,2024,FOO,102.138
BS,SCA,AUS,2024,FOO,29.7118
BS,SCA,IND,2024,FOO,374.863
BS,SCA,ROW,2024,FOO,386.218
BS,SBE,USA,2024,FOO,31.2486
BS,SBE,E15,2024,FOO,95.7655
BS,SBE,JPN,2024,FOO,3.55268
BS,SBE,CAN,2024,FOO,1.16237
BS,SBE,CHN,2024,FOO,8.83007
BS,SBE,ROW,2024,FOO,108.529
BS,BFV,USA,2024,FOO,12.7187
BS,BFV,E15,2024,FOO,6.42119
BS,BFV,JPN,2024,FOO,1.26788
BS,BFV,CAN,2024,FOO,1.04794
BS,BFV,MEX,2024,FOO,1.88012
BS,BFV,BRZ,2024,FOO,6.39499
BS,BFV,ARG,2024,FOO,2.33312
BS,BFV,CHN,2024,FOO,9.46136
BS,BFV,AUS,2024,FOO,0.956923
BS,BFV,NZL,2024,FOO,0.0673724
BS,BFV,KOR,2024,FOO,0.958303
BS,BFV,IND,2024,FOO,3.10193
BS,BFV,ROW,2024,FOO,24.9336
BS,PRK,USA,2024,FOO,9.82044
BS,PRK,E15,2024,FOO,17.5881
BS,PRK,JPN,2024,FOO,2.59134
BS,PRK,CAN,2024,FOO,0.797823
BS,PRK,MEX,2024,FOO,2.7823
BS,PRK,BRZ,2024,FOO,4.29817
BS,PRK,ARG,2024,FOO,0.753923
BS,PRK,CHN,2024,FOO,46.4828
BS,PRK,AUS,2024,FOO,0.688268
BS,PRK,NZL,2024,FOO,0.124931
BS,PRK,KOR,2024,FOO,2.12165
BS,PRK,IND,2024,FOO,0.320796
BS,PRK,ROW,2024,FOO,22.6945
BS,PLM,USA,2024,FOO,19.8829
BS,PLM,E15,2024,FOO,12.5039
BS,PLM,JPN,2024,FOO,2.55267
BS,PLM,CAN,2024,FOO,1.5812
BS,PLM,MEX,2024,FOO,5.10604
BS,PLM,BRZ,2024,FOO,10.9375
BS,PLM,ARG,2024,FOO,2.08983
BS,PLM,CHN,2024,FOO,24.761
BS,PLM,AUS,2024,FOO,1.39087
BS,PLM,NZL,2024,FOO,0.218866
BS,PLM,KOR,2024,FOO,1.23712
BS,PLM,IND,2024,FOO,3.87951
BS,PLM,ROW,2024,FOO,52.6095
BS,BUT,USA,2024,FOO,0.982473
BS,BUT,E15,2024,FOO,2.1644
BS,BUT,JPN,2024,FOO,0.0911174
BS,BUT,CAN,2024,FOO,0.146961
BS,BUT,MEX,2024,FOO,0.246423
BS,BUT,BRZ,2024,FOO,0.118301
BS,BUT,ARG,2024,FOO,0.0112663
BS,BUT,CHN,2024,FOO,0.234353
BS,BUT,AUS,2024,FOO,0.0962841
BS,BUT,NZL,2024,FOO,0.0268059
BS,BUT,KOR,2024,FOO,0.0852812
BS,BUT,IND,2024,FOO,5.42312
BS,BUT,ROW,2024,FOO,2.53066
BS,CHE,USA,2024,FOO,6.14503
BS,CHE,E15,2024,FOO,9.71125
BS,CHE,JPN,2024,FOO,0.422654
BS,CHE,CAN,2024,FOO,0.541288
BS,CHE,MEX,2024,FOO,0.489206
BS,CHE,BRZ,2024,FOO,0.819612
BS,CHE,ARG,2024,FOO,0.38824
BS,CHE,CHN,2024,FOO,0.388073
BS,CHE,AUS,2024,FOO,0.41005
BS,CHE,NZL,2024,FOO,0.0554218
BS,CHE,KOR,2024,FOO,0.188264
BS,CHE,ROW,2024,FOO,6.49296
BS,NDM,USA,2024,FOO,0.180447
BS,NDM,E15,2024,FOO,0.757754
BS,NDM,JPN,2024,FOO,0.154462
BS,NDM,CAN,2024,FOO,0.0563232
BS,NDM,MEX,2024,FOO,0.36146
BS,NDM,BRZ,2024,FOO,0.183242
BS,NDM,ARG,2024,FOO,0.0176351
BS,NDM,CHN,2024,FOO,0.37747
BS,NDM,AUS,2024,FOO,0.0369458
BS,NDM,NZL,2024,FOO,0.0101329
BS,NDM,KOR,2024,FOO,0.0407515
BS,NDM,IND,2024,FOO,0.37909
BS,NDM,ROW,2024,FOO,1.77468
BS,FMK,USA,2024,FOO,22.1101
BS,FMK,E15,2024,FOO,39.584
BS,FMK,JPN,2024,FOO,4.59695
BS,FMK,CAN,2024,FOO,2.72434
BS,FMK,MEX,2024,FOO,3.43953
BS,FMK,BRZ,2024,FOO,29.2329
BS,FMK,ARG,2024,FOO,1.63584
BS,FMK,CHN,2024,FOO,34.6018
BS,FMK,AUS,2024,FOO,2.84707
BS,FMK,NZL,2024,FOO,0.241169
BS,FMK,KOR,2024,FOO,0.547595
BS,FMK,IND,2024,FOO,149.47
BS,FMK,ROW,2024,FOO,155.278
BS,WDM,USA,2024,FOO,0.0251081
BS,WDM,E15,2024,FOO,0.367192
BS,WDM,JPN,2024,FOO,0.0484517
BS,WDM,CAN,2024,FOO,0.0100724
BS,WDM,MEX,2024,FOO,0.260645
BS,WDM,BRZ,2024,FOO,0.755716
BS,WDM,ARG,2024,FOO,0.0643971
BS,WDM,CHN,2024,FOO,1.66474
BS,WDM,AUS,2024,FOO,0.0508663
BS,WDM,NZL,2024,FOO,0.00813832
BS,WDM,KOR,2024,FOO,0.00891692
BS,WDM,IND,2024,FOO,0.00377962
BS,WDM,ROW,2024,FOO,1.78067
BS,ODA,USA,2024,FOO,0.674292
BS,ODA,E15,2024,FOO,2.38595
BS,ODA,JPN,2024,FOO,0.0187059
BS,ODA,CAN,2024,FOO,0.0433911
BS,ODA,MEX,2024,FOO,0.061852
BS,ODA,BRZ,2024,FOO,0.0135739
BS,ODA,ARG,2024,FOO,0.0771495
BS,ODA,CHN,2024,FOO,0.096294
BS,ODA,AUS,2024,FOO,0.134978
BS,ODA,NZL,2024,FOO,0.220764
BS,ODA,KOR,2024,FOO,0.0384276
BS,ODA,IND,2024,FOO,0.00230829
BS,ODA,ROW,2024,FOO,1.2592
BS,RIC,JPN,2024,FEE,1.24508
BS,RIC,CHN,2024,FEE,12.0059
BS,RIC,KOR,2024,FEE,0.603026
BS,RIC,IND,2024,FEE,0.688194
BS,RIC,ROW,2024,FEE,4.45187
BS,WHE,USA,2024,FEE,2.37767
BS,WHE,E15,2024,FEE,40.1182
BS,WHE,JPN,2024,FEE,0.677515
BS,WHE,CAN,2024,FEE,3.71141
BS,WHE,MEX,2024,FEE,0.525229
BS,WHE,BRZ,2024,FEE,0.493338
BS,WHE,ARG,2024,FEE,0.295305
BS,WHE,CHN,2024,FEE,19.5813
BS,WHE,AUS,2024,FEE,4.49895
BS,WHE,NZL,2024,FEE,0.755992
BS,WHE,KOR,2024,FEE,2.13157
BS,WHE,IND,2024,FEE,6.64557
BS,WHE,ROW,2024,FEE,57.1502
BS,CRN,USA,2024,FEE,126.663
BS,CRN,E15,2024,FEE,51.8044
BS,CRN,JPN,2024,FEE,11.6199
BS,CRN,CAN,2024,FEE,9.05866
BS,CRN,MEX,2024,FEE,23.2798
BS,CRN,BRZ,2024,FEE,50.0118
BS,CRN,ARG,2024,FEE,16.2151
BS,CRN,CHN,2024,FEE,169.284
BS,CRN,AUS,2024,FEE,0.19648
BS,CRN,NZL,2024,FEE,0.168744
BS,CRN,KOR,2024,FEE,9.65191
BS,CRN,IND,2024,FEE,19.1843
BS,CRN,ROW,2024,FEE,82.3543
BS,OCG,USA,2024,FEE,5.25136
BS,OCG,E15,2024,FEE,51.444
BS,OCG,JPN,2024,FEE,1.33688
BS,OCG,CAN,2024,FEE,6.52128
BS,OCG,MEX,2024,FEE,5.12732
BS,OCG,BRZ,2024,FEE,5.51257
BS,OCG,ARG,2024,FEE,2.27655
BS,OCG,CHN,2024,FEE,30.602
BS,OCG,AUS,2024,FEE,5.08609
BS,OCG,NZL,2024,FEE,0.441203
BS,OCG,KOR,2024,FEE,0.06726
BS,OCG,IND,2024,FEE,1.43893
BS,OCG,ROW,2024,FEE,58.4292
BS,SBS,USA,2024,FEE,3.36624
BS,SBS,E15,2024,FEE,1.39595
BS,SBS,JPN,2024,FEE,0.0964836
BS,SBS,CAN,2024,FEE,0.630441
BS,SBS,MEX,2024,FEE,0.0551596
BS,SBS,BRZ,2024,FEE,3.89976
BS,SBS,ARG,2024,FEE,7.44012
BS,SBS,KOR,2024,FEE,0.0553773
BS,SBS,IND,2024,FEE,1.15477
BS,SBS,ROW,2024,FEE,6.90918
BS,SBO,E15,2024,FEE,0.055
BS,SBM,USA,2024,FEE,35.3563
BS,SBM,E15,2024,FEE,26.9619
BS,SBM,JPN,2024,FEE,3.59926
BS,SBM,CAN,2024,FEE,2.36806
BS,SBM,MEX,2024,FEE,7.13544
BS,SBM,BRZ,2024,FEE,20.2568
BS,SBM,ARG,2024,FEE,3.48846
BS,SBM,CHN,2024,FEE,79.9809
BS,SBM,AUS,2024,FEE,0.882097
BS,SBM,NZL,2024,FEE,0.358656
BS,SBM,KOR,2024,FEE,2.33408
BS,SBM,IND,2024,FEE,7.10885
BS,SBM,ROW,2024,FEE,71.903
BS,NBS,USA,2024,FEE,0.674111
BS,NBS,E15,2024,FEE,0.519674
BS,NBS,CAN,2024,FEE,0.0804309
BS,NBS,ARG,2024,FEE,0.332912
BS,NBS,CHN,2024,FEE,0.0819876
BS,NBS,IND,2024,FEE,0.0210243
BS,NBS,ROW,2024,FEE,0.533147
BS,NBO,E15,2024,FEE,0.013
BS,NBO,ARG,2024,FEE,0.01
BS,NBO,ROW,2024,FEE,0.0500277
BS,NBM,USA,2024,FEE,0.199098
BS,NBM,E15,2024,FEE,7.14473
BS,NBM,CAN,2024,FEE,0.0122839
BS,NBM,MEX,2024,FEE,0.0166002
BS,NBM,BRZ,2024,FEE,0.0312627
BS,NBM,ARG,2024,FEE,0.620416
BS,NBM,CHN,2024,FEE,3.53083
BS,NBM,AUS,2024,FEE,0.0174906
BS,NBM,IND,2024,FEE,0.174367
BS,NBM,ROW,2024,FEE,11.356
BS,RBS,E15,2024,FEE,0.649589
BS,RBS,CAN,2024,FEE,0.701749
BS,RBS,ARG,2024,FEE,0.0266327
BS,RBS,IND,2024,FEE,0.550636
BS,RBS,ROW,2024,FEE,0.628809
BS,RBO,E15,2024,FEE,0.05
BS,RBM,USA,2024,FEE,4.84831
BS,RBM,E15,2024,FEE,13.9232
BS,RBM,JPN,2024,FEE,1.18951
BS,RBM,CAN,2024,FEE,0.748587
BS,RBM,MEX,2024,FEE,0.669716
BS,RBM,CHN,2024,FEE,13.6341
BS,RBM,AUS,2024,FEE,0.604192
BS,RBM,KOR,2024,FEE,0.412024
BS,RBM,IND,2024,FEE,4.60689
BS,RBM,ROW,2024,FEE,7.28567
BS,DDG,USA,2024,FEE,34.3831
BS,DDG,E15,2024,FEE,3.58142
BS,DDG,JPN,2024,FEE,0.488994
BS,DDG,CAN,2024,FEE,2.07821
BS,DDG,MEX,2024,FEE,0.505579
BS,DDG,ARG,2024,FEE,0.191699
BS,DDG,CHN,2024,FEE,5.87257
BS,DDG,AUS,2024,FEE,0.0110348
BS,DDG,NZL,2024,FEE,0.508004
BS,DDG,KOR,2024,FEE,1.21761
BS,DDG,ROW,2024,FEE,7.62316
BS,OTO,E15,2024,FEE,0.13
BS,OTO,IND,2024,FEE,0.01
BS,OTO,ROW,2024,FEE,0.507592
BS,SBS,USA,2024,CRU,62.6427
BS,SBS,E15,2024,CRU,14.5593
BS,SBS,JPN,2024,CRU,2.3326
BS,SBS,CAN,2024,CRU,1.64533
BS,SBS,MEX,2024,CRU,6.53555
BS,SBS,BRZ,2024,CRU,55.0251
BS,SBS,ARG,2024,CRU,37.4115
BS,SBS,CHN,2024,CRU,95.1781
BS,SBS,AUS,2024,CRU,0.069426
BS,SBS,KOR,2024,CRU,0.922597
BS,SBS,IND,2024,CRU,11.4366
BS,SBS,ROW,2024,CRU,53.07
BS,NBS,USA,2024,CRU,0.375942
BS,NBS,E15,2024,CRU,9.19726
BS,NBS,MEX,2024,CRU,0.034878
BS,NBS,BRZ,2024,CRU,0.0780325
BS,NBS,ARG,2024,CRU,4.01974
BS,NBS,CHN,2024,CRU,0.591437
BS,NBS,AUS,2024,CRU,0.0367316
BS,NBS,IND,2024,CRU,0.0897386
BS,NBS,ROW,2024,CRU,38.6287
BS,RBS,USA,2024,CRU,2.1952
BS,RBS,E15,2024,CRU,24.4543
BS,RBS,JPN,2024,CRU,2.1126
BS,RBS,CAN,2024,CRU,11.2361
BS,RBS,MEX,2024,CRU,1.08179
BS,RBS,CHN,2024,CRU,19.391
BS,RBS,AUS,2024,CRU,1.10893
BS,RBS,IND,2024,CRU,10.4902
BS,RBS,ROW,2024,CRU,13.0094
BS,RIC,USA,2024,EXP,2.99883
BS,RIC,E15,2024,EXP,0.540647
BS,RIC,JPN,2024,EXP,0.0950627
BS,RIC,MEX,2024,EXP,0.00974831
BS,RIC,BRZ,2024,EXP,1.01023
BS,RIC,ARG,2024,EXP,0.379503
BS,RIC,AUS,2024,EXP,0.284427
BS,RIC,KOR,2024,EXP,0.0573976
BS,RIC,IND,2024,EXP,16.4811
BS,RIC,ROW,2024,EXP,26.6529
BS,WHE,USA,2024,EXP,18.7926
BS,WHE,E15,2024,EXP,35.5593
BS,WHE,CAN,2024,EXP,23.6902
BS,WHE,MEX,2024,EXP,0.628753
BS,WHE,BRZ,2024,EXP,0.592008
BS,WHE,ARG,2024,EXP,11.8482
BS,WHE,AUS,2024,EXP,17.6358
BS,WHE,NZL,2024,EXP,0.000120629
BS,WHE,KOR,2024,EXP,0.0505092
BS,WHE,IND,2024,EXP,0.959454
BS,WHE,ROW,2024,EXP,81.6786
BS,CRN,USA,2024,EXP,56.685
BS,CRN,E15,2024,EXP,4.77656
BS,CRN,CAN,2024,EXP,1.84369
BS,CRN,MEX,2024,EXP,0.340124
BS,CRN,BRZ,2024,EXP,52.584
BS,CRN,ARG,2024,EXP,42.0747
BS,CRN,AUS,2024,EXP,0.157898
BS,CRN,NZL,2024,EXP,0.00116009
BS,CRN,IND,2024,EXP,2.95522
BS,CRN,ROW,2024,EXP,35.3675
BS,OCG,USA,2024,EXP,2.86863
BS,OCG,E15,2024,EXP,9.58103
BS,OCG,CAN,2024,EXP,4.92177
BS,OCG,MEX,2024,EXP,0.00462108
BS,OCG,BRZ,2024,EXP,0.0120136
BS,OCG,ARG,2024,EXP,3.40593
BS,OCG,AUS,2024,EXP,7.3596
BS,OCG,NZL,2024,EXP,9.00791e-05
BS,OCG,ROW,2024,EXP,6.70283
BS,SBS,USA,2024,EXP,45.1887
BS,SBS,E15,2024,EXP,0.253228
BS,SBS,CAN,2024,EXP,4.87444
BS,SBS,MEX,2024,EXP,0.00792915
BS,SBS,BRZ,2024,EXP,102.605
BS,SBS,ARG,2024,EXP,5.26017
BS,SBS,AUS,2024,EXP,0.00400303
BS,SBS,IND,2024,EXP,0.00799868
BS,SBS,ROW,2024,EXP,17.5885
BS,SBO,USA,2024,EXP,0.280076
BS,SBO,E15,2024,EXP,0.643999
BS,SBO,JPN,2024,EXP,0.00227125
BS,SBO,CAN,2024,EXP,0.144781
BS,SBO,MEX,2024,EXP,0.0924235
BS,SBO,BRZ,2024,EXP,1.35892
BS,SBO,ARG,2024,EXP,5.71282
BS,SBO,AUS,2024,EXP,0.00103125
BS,SBO,KOR,2024,EXP,0.00215354
BS,SBO,IND,2024,EXP,0.0164249
BS,SBO,ROW,2024,EXP,3.81378
BS,SBM,USA,2024,EXP,14.6262
BS,SBM,E15,2024,EXP,0.649112
BS,SBM,JPN,2024,EXP,0.00118262
BS,SBM,CAN,2024,EXP,0.321309
BS,SBM,MEX,2024,EXP,0.00379593
BS,SBM,BRZ,2024,EXP,22.7158
BS,SBM,ARG,2024,EXP,25.525
BS,SBM,AUS,2024,EXP,0.00496684
BS,SBM,KOR,2024,EXP,0.0414148
BS,SBM,IND,2024,EXP,2.0415
BS,SBM,ROW,2024,EXP,7.85025
BS,NBS,USA,2024,EXP,0.0386606
BS,NBS,E15,2024,EXP,0.453287
BS,NBS,CAN,2024,EXP,0.0348901
BS,NBS,ARG,2024,EXP,0.025918
BS,NBS,CHN,2024,EXP,0.535757
BS,NBS,IND,2024,EXP,0.00202384
BS,NBS,ROW,2024,EXP,1.51092
BS,NBO,USA,2024,EXP,0.0267706
BS,NBO,E15,2024,EXP,1.0183
BS,NBO,CAN,2024,EXP,0.0050918
BS,NBO,MEX,2024,EXP,0.0573189
BS,NBO,ARG,2024,EXP,1.12962
BS,NBO,CHN,2024,EXP,0.00319484
BS,NBO,AUS,2024,EXP,0.00102798
BS,NBO,IND,2024,EXP,0.0235545
BS,NBO,ROW,2024,EXP,12.7846
BS,NBM,USA,2024,EXP,0.0225608
BS,NBM,E15,2024,EXP,0.936783
BS,NBM,ARG,2024,EXP,1.15615
BS,NBM,CHN,2024,EXP,0.00304363
BS,NBM,ROW,2024,EXP,8.32326
BS,RBS,USA,2024,EXP,0.173468
BS,RBS,E15,2024,EXP,0.550815
BS,RBS,CAN,2024,EXP,6.74654
BS,RBS,ARG,2024,EXP,0.0163133
BS,RBS,AUS,2024,EXP,6.02423
BS,RBS,IND,2024,EXP,0.0400736
BS,RBS,ROW,2024,EXP,4.90619
BS,RBO,USA,2024,EXP,0.0680801
BS,RBO,E15,2024,EXP,0.758855
BS,RBO,JPN,2024,EXP,0.00459726
BS,RBO,CAN,2024,EXP,3.45643
BS,RBO,MEX,2024,EXP,0.00301587
BS,RBO,AUS,2024,EXP,0.213729
BS,RBO,IND,2024,EXP,0.009495
BS,RBO,ROW,2024,EXP,3.02711
BS,RBM,USA,2024,EXP,0.0079794
BS,RBM,E15,2024,EXP,0.879175
BS,RBM,JPN,2024,EXP,0.0173083
BS,RBM,CAN,2024,EXP,5.68657
BS,RBM,AUS,2024,EXP,0.0349813
BS,RBM,IND,2024,EXP,1.62499
BS,RBM,ROW,2024,EXP,2.00395
BS,DDG,USA,2024,EXP,11.2411
BS,DDG,E15,2024,EXP,0.33614
BS,DDG,JPN,2024,EXP,0.0002
