T1,wave,total_小麦,ratio_小麦
52,2009,250.0,1.0
52,2009,1050.0,1.0
52,2009,320.0,1.0
52,2009,223.0,1.0
52,2009,935.0,1.0
52,2009,1080.0,0.81481481
52,2009,1101.0,1.0
52,2009,600.0,1.0
52,2009,670.0,0.80597013
52,2009,250.0,0.60000002
52,2009,800.0,1.0
52,2009,630.0,1.0
52,2009,1250.0,1.0
52,2009,2054.0,0.90068161
52,2009,710.0,1.0
52,2009,600.0,1.0
52,2009,80.0,1.0
52,2009,1575.0,1.0
52,2009,1210.0,1.0
52,2009,810.0,1.0
52,2009,804.0,0.87562191
52,2009,870.0,1.0
52,2009,990.0,1.0
52,2009,610.0,0.49180329
52,2009,470.0,1.0
52,2009,940.0,1.0
52,2009,1463.0,1.0
52,2009,920.0,1.0
52,2009,1005.0,1.0
52,2009,380.0,0.65789473
52,2009,1130.0,0.73451328
52,2009,1018.0,1.0
52,2009,638.0,1.0
52,2009,1610.0,1.0
52,2009,450.0,0.77777779
52,2009,1000.0,1.0
52,2009,1052.0,1.0
52,2009,180.0,0.0
52,2009,656.0,0.16158536
52,2009,400.0,0.5
52,2009,680.0,1.0
52,2009,910.0,0.83516484
52,2009,960.0,1.0
52,2009,1080.0,1.0
52,2009,1940.0,1.0
52,2009,800.0,1.0
52,2009,1760.0,1.0
52,2009,616.0,0.65909094
52,2009,200.0,1.0
52,2009,900.0,1.0
52,2009,375.0,1.0
52,2009,800.0,1.0
52,2009,530.0,1.0
52,2009,1272.0,1.0
52,2009,150.0,1.0
52,2009,460.3,0.28242451
52,2009,1117.0,0.77618623
52,2009,440.0,1.0
52,2009,1175.0,1.0
52,2009,1700.0,0.70588237
52,2009,1090.0,1.0
52,2009,500.0,1.0
52,2009,1160.0,0.86206895
52,2009,934.0,0.83940041
52,2009,1470.0,0.79591835
52,2009,685.0,0.5109489
52,2009,680.0,0.80882353
52,2009,1443.0,1.0
52,2009,650.0,1.0
52,2009,1000.0,0.2
52,2009,1224.5,1.0
52,2009,80.0,1.0
52,2009,681.0,1.0
52,2009,120.0,0.0
52,2009,250.0,0.60000002
52,2009,1650.0,1.0
52,2009,600.0,1.0
52,2009,160.0,0.0
52,2009,324.0,0.99382716
52,2009,300.0,0.66666669
52,2009,950.0,1.0
52,2009,1689.0,1.0
52,2009,1320.0,1.0
52,2009,820.5,1.0
52,2009,806.0,0.50372207
52,2009,340.0,0.64705884
52,2009,820.0,0.24390244
52,2009,750.0,1.0
52,2009,1750.0,1.0
52,2009,2320.0,0.76293105
52,2009,1102.0,0.9981851
52,2009,350.0,1.0
52,2009,450.0,0.22222222
52,2009,735.0,1.0
52,2009,1100.0,0.86363637
52,2009,1265.0,1.0
52,2009,550.0,1.0
52,2009,930.0,1.0
52,2009,820.0,1.0
52,2009,530.0,1.0
52,2009,1470.0,1.0
52,2009,450.0,1.0
52,2009,440.0,1.0
52,2009,760.0,1.0
52,2009,465.0,0.77419353
52,2009,715.0,0.4125874
52,2009,1020.0,0.70588237
52,2009,600.0,1.0
52,2009,940.0,1.0
52,2009,1040.0,1.0
52,2009,1250.0,1.0
52,2009,450.0,1.0
52,2009,1050.0,1.0
52,2009,710.0,0.53521127
52,2009,900.0,1.0
52,2009,500.0,0.56
52,2009,400.0,1.0
52,2009,100.0,1.0
52,2009,800.0,1.0
52,2009,440.0,1.0
52,2009,540.0,1.0
52,2009,860.0,1.0
52,2009,980.0,0.59183675
52,2009,620.0,1.0
52,2009,341.5,0.5900439
52,2009,1007.0,1.0
52,2009,1185.0,0.74683547
52,2009,840.0,1.0
52,2009,200.0,1.0
52,2009,1596.0,0.99937344
52,2009,1237.0,1.0
52,2009,350.0,0.71428573
52,2009,600.0,1.0
52,2009,700.0,0.71428573
11,2011,300.0,0.66666669
11,2011,200.0,1.0
11,2011,320.0,0.6875
11,2011,500.0,0.40000001
11,2011,100.0,1.0
11,2011,300.0,0.0
11,2011,470.0,1.0
11,2011,225.0,0.31111112
11,2011,300.0,0.66666669
11,2011,50.0,1.0
11,2011,175.0,1.0
11,2011,370.0,1.0
11,2011,180.0,1.0
11,2011,470.0,0.31914893
11,2011,150.0,1.0
11,2011,810.0,0.77777779
11,2011,600.0,1.0
11,2011,360.0,1.0
11,2011,200.0,1.0
11,2011,1650.0,0.87878788
11,2011,370.0,1.0
11,2011,260.0,0.69230771
11,2011,570.0,0.43859649
11,2011,1350.0,1.0
11,2011,160.0,1.0
11,2011,600.0,0.83333331
11,2011,380.0,0.7368421
11,2011,150.0,0.0
11,2011,200.0,1.0
11,2011,200.0,1.0
11,2011,210.0,0.52380955
11,2011,950.0,1.0
11,2011,625.0,1.0
11,2011,50.0,1.0
11,2011,540.0,0.27777779
11,2011,400.0,1.0
11,2011,560.0,0.8214286
11,2011,100.0,1.0
11,2011,330.0,1.0
11,2011,200.0,1.0
11,2011,200.0,1.0
11,2011,210.0,1.0
11,2011,940.0,0.10638298
11,2011,450.0,0.8888889
11,2011,340.0,1.0
11,2011,100.0,1.0
11,2011,340.0,1.0
11,2011,650.0,0.46153846
11,2011,240.0,1.0
11,2011,700.0,0.64285713
11,2011,100.0,1.0
11,2011,560.0,1.0
11,2011,1000.0,1.0
11,2011,300.0,1.0
11,2011,600.0,0.83333331
11,2011,530.0,1.0
11,2011,650.0,0.76923078
11,2011,420.0,0.19047619
11,2011,300.0,0.66666669
11,2011,250.0,1.0
11,2011,560.0,1.0
11,2011,550.0,1.0
11,2011,500.0,0.80000001
11,2011,420.0,0.83333331
11,2011,700.0,1.0
11,2011,650.0,0.61538464
11,2011,200.0,1.0
11,2011,250.0,0.0
11,2011,300.0,1.0
11,2011,250.0,1.0
11,2011,500.0,1.0
11,2011,800.0,0.0
11,2011,600.0,0.5
11,2011,150.0,1.0
11,2011,200.0,1.0
11,2011,280.0,1.0
11,2011,200.0,1.0
11,2011,440.0,0.70454544
11,2011,800.0,1.0
11,2011,150.0,0.0
11,2011,430.0,1.0
11,2011,750.0,0.80000001
11,2011,300.0,1.0
11,2011,450.0,1.0
11,2011,915.0,1.0
11,2011,210.0,0.85714287
11,2011,650.0,0.23076923
11,2011,250.0,1.0
11,2011,610.0,0.83606559
11,2011,400.0,1.0
11,2011,180.0,1.0
11,2011,240.0,0.5
11,2011,550.0,1.0
11,2011,650.0,1.0
11,2011,400.0,1.0
11,2011,175.0,0.42857143
11,2011,330.0,0.69696969
11,2011,250.0,1.0
11,2011,480.0,1.0
11,2011,350.0,0.71428573
11,2011,150.0,0.53333336
11,2011,275.0,1.0
11,2011,350.0,1.0
11,2011,700.0,0.85714287
11,2011,550.0,1.0
11,2011,150.0,1.0
11,2011,180.0,1.0
11,2011,380.0,0.47368422
11,2011,550.0,0.72727275
11,2011,500.0,1.0
11,2011,380.0,1.0
11,2011,550.0,1.0
11,2011,500.0,0.60000002
11,2011,360.0,1.0
11,2011,150.0,1.0
11,2011,275.0,0.72727275
11,2011,960.0,1.0
11,2011,150.0,1.0
11,2011,800.0,1.0
11,2011,500.0,0.2
11,2011,820.0,1.0
11,2011,750.0,1.0
11,2011,220.0,0.0
11,2011,400.0,0.75
11,2011,800.0,0.125
11,2011,891.0,1.0
11,2011,230.0,1.0
11,2011,100.0,0.0
11,2011,150.0,0.0
11,2011,300.0,1.0
11,2011,300.0,0.33333334
11,2011,300.0,1.0
11,2011,350.0,0.6857143
11,2011,630.0,1.0
11,2011,600.0,1.0
11,2011,465.0,1.0
11,2011,350.0,1.0
11,2011,100.0,1.0
11,2011,730.0,0.86301368
11,2011,450.0,1.0
11,2011,710.0,1.0
11,2011,540.0,0.55555558
11,2011,450.0,0.55555558
11,2011,1000.0,0.0
11,2011,250.0,1.0
11,2011,265.0,0.56603771
11,2011,1250.0,0.0
11,2011,400.0,0.0
11,2011,200.0,1.0
11,2011,280.0,1.0
11,2011,201.0,0.50248754
11,2011,425.0,1.0
11,2011,550.0,0.54545456
11,2011,630.0,1.0
11,2011,400.0,1.0
11,2011,60.0,1.0
11,2011,570.0,1.0
11,2011,300.0,0.5
11,2011,380.0,0.34210527
11,2011,770.0,0.36363637
11,2011,870.0,1.0
11,2011,400.0,1.0
11,2011,447.0,1.0
11,2011,500.0,1.0
11,2011,420.0,0.71428573
11,2011,220.0,0.0
11,2011,460.0,0.47826087
11,2011,430.0,0.69767439
11,2011,650.0,1.0
11,2011,670.0,0.85074627
11,2011,325.0,0.84615386
11,2011,400.0,1.0
11,2011,100.0,0.0
11,2011,740.0,0.52702701
11,2011,800.0,1.0
11,2011,310.0,1.0
11,2011,400.0,1.0
11,2011,200.0,0.0
11,2011,450.0,0.66666669
11,2011,450.0,1.0
11,2011,900.0,1.0
11,2011,280.0,1.0
11,2011,350.0,0.5714286
11,2011,130.0,1.0
11,2011,700.0,1.0
11,2011,800.0,0.5625
11,2011,200.0,1.0
11,2011,280.0,1.0
11,2011,1000.0,1.0
11,2011,600.0,0.5
11,2011,150.0,0.33333334
11,2011,450.0,1.0
11,2011,30.0,0.0
11,2011,610.0,1.0
11,2011,510.0,1.0
11,2011,1400.0,1.0
11,2011,950.0,0.52631581
11,2011,370.0,1.0
11,2011,315.0,1.0
11,2011,330.0,1.0
11,2011,250.0,0.40000001
11,2011,290.0,1.0
11,2011,800.0,1.0
11,2011,300.0,0.56666666
11,2011,780.0,1.0
11,2011,350.0,1.0
11,2011,150.0,1.0
11,2011,250.0,1.0
11,2011,20.0,1.0
11,2011,150.0,0.0
11,2011,200.0,1.0
11,2011,210.0,0.52380955
11,2011,500.0,1.0
11,2011,425.0,0.64705884
11,2011,500.0,0.69999999
11,2011,400.0,0.75
11,2011,230.0,1.0
11,2011,700.0,0.85714287
11,2011,1150.0,0.78260869
11,2011,630.0,1.0
11,2011,900.0,1.0
11,2011,350.0,1.0
11,2011,270.0,1.0
11,2011,850.0,1.0
11,2011,250.0,1.0
11,2011,50.0,1.0
11,2011,450.0,0.0
11,2011,510.0,1.0
11,2011,450.0,1.0
11,2011,190.0,1.0
11,2011,500.0,1.0
11,2011,30.0,1.0
11,2011,400.0,1.0
11,2011,100.0,1.0
11,2011,80.0,0.0
11,2011,1110.0,0.67567569
11,2011,150.0,0.0
11,2011,200.0,1.0
11,2011,450.0,1.0
11,2011,380.0,1.0
11,2011,315.0,1.0
11,2011,100.0,1.0
11,2011,270.0,1.0
11,2011,480.0,0.66666669
11,2011,350.0,1.0
11,2011,150.0,0.66666669
11,2011,200.0,1.0
11,2011,250.0,1.0
11,2011,750.0,1.0
11,2011,50.0,1.0
11,2011,200.0,1.0
11,2011,300.0,1.0
11,2011,990.0,1.0
11,2011,360.0,0.8611111
11,2011,1020.0,1.0
11,2011,200.0,1.0
11,2011,900.0,0.72222221
11,2011,400.0,1.0
11,2011,500.0,1.0
11,2011,300.0,0.33333334
11,2011,200.0,1.0
11,2011,950.0,1.0
11,2011,250.0,0.60000002
11,2011,530.0,0.81132078
11,2011,260.0,1.0
11,2011,580.0,0.62068963
11,2011,100.0,0.0
11,2011,1100.0,0.36363637
11,2011,330.0,1.0
11,2011,610.0,0.83606559
11,2011,530.0,1.0
11,2011,200.0,0.5
11,2011,390.0,1.0
11,2011,1270.0,1.0
11,2011,475.0,1.0
11,2011,160.0,0.0
11,2011,470.0,1.0
11,2011,230.0,1.0
11,2011,280.0,1.0
11,2011,700.0,1.0
11,2011,440.0,0.70454544
11,2011,666.0,0.62462461
11,2011,100.0,1.0
11,2011,100.0,0.0
11,2011,350.0,0.71428573
11,2011,200.0,0.5
11,2011,790.0,1.0
11,2011,1600.0,1.0
11,2011,340.0,1.0
11,2011,850.0,1.0
11,2011,490.0,1.0
11,2011,200.0,0.0
11,2011,100.0,1.0
11,2011,610.0,0.3442623
11,2011,160.0,1.0
11,2011,330.0,0.0
11,2011,320.0,1.0
11,2011,50.0,1.0
11,2011,550.0,1.0
11,2011,250.0,1.0
11,2011,30.0,0.0
11,2011,270.0,1.0
11,2011,100.0,1.0
11,2011,310.0,1.0
11,2011,730.0,0.34246576
11,2011,240.0,1.0
11,2011,550.0,1.0
11,2011,300.0,0.66666669
11,2011,300.0,1.0
11,2011,300.0,1.0
11,2011,400.0,1.0
11,2011,180.0,1.0
11,2011,480.0,1.0
11,2011,340.0,0.67647058
11,2011,80.0,1.0
11,2011,430.0,1.0
11,2011,330.0,1.0
11,2011,610.0,1.0
11,2011,200.0,0.0
11,2011,955.0,0.84293193
11,2011,1650.0,1.0
11,2011,855.0,1.0
11,2011,1230.0,1.0
11,2011,1150.0,1.0
11,2011,450.0,1.0
11,2011,100.0,1.0
11,2011,300.0,1.0
11,2011,325.0,1.0
11,2011,260.0,1.0
11,2011,390.0,0.33333334
11,2011,230.0,1.0
11,2011,480.0,0.0
11,2011,1075.0,0.27906978
11,2011,310.0,1.0
11,2011,300.0,1.0
11,2011,150.0,1.0
11,2011,300.0,1.0
11,2011,800.0,1.0
11,2011,650.0,0.0
11,2011,300.0,1.0
11,2011,120.0,0.0
11,2011,700.0,0.85714287
11,2011,385.0,0.5714286
11,2011,350.0,1.0
11,2011,600.0,0.083333336
11,2011,300.0,1.0
11,2011,315.0,0.41269842
11,2011,500.0,1.0
11,2011,350.0,1.0
11,2011,80.0,1.0
11,2011,400.0,0.375
11,2011,450.0,0.55555558
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,380.0,1.0
11,2011,450.0,1.0
11,2011,370.0,1.0
11,2011,400.0,1.0
11,2011,200.0,0.5
11,2011,200.0,1.0
11,2011,810.0,0.32098764
11,2011,510.0,1.0
11,2011,400.0,1.0
11,2011,490.0,1.0
11,2011,210.0,1.0
11,2011,350.0,0.0
11,2011,800.0,1.0
11,2011,510.0,0.627451
11,2011,330.0,0.39393941
11,2011,600.0,0.66666669
11,2011,350.0,1.0
11,2011,710.0,1.0
11,2011,250.0,0.0
11,2011,350.0,0.0
11,2011,200.0,0.0
11,2011,60.0,1.0
11,2011,300.0,1.0
11,2011,240.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,400.0,1.0
11,2011,620.0,0.75806451
11,2011,200.0,1.0
11,2011,530.0,1.0
11,2011,100.0,1.0
11,2011,650.0,0.84615386
11,2011,165.0,1.0
11,2011,790.0,1.0
11,2011,570.0,1.0
11,2011,400.0,1.0
11,2011,320.0,0.53125
11,2011,530.0,1.0
11,2011,450.0,0.8888889
11,2011,150.0,1.0
11,2011,210.0,1.0
11,2011,276.0,1.0
11,2011,850.0,1.0
11,2011,480.0,0.52083331
11,2011,750.0,0.46666667
11,2011,100.0,1.0
11,2011,550.0,1.0
11,2011,200.0,1.0
11,2011,602.0,1.0
11,2011,650.0,1.0
11,2011,450.0,1.0
11,2011,200.0,1.0
11,2011,520.0,0.61538464
11,2011,550.0,1.0
11,2011,530.0,0.79245281
11,2011,250.0,1.0
11,2011,350.0,0.5714286
11,2011,160.0,1.0
11,2011,300.0,1.0
11,2011,330.0,0.75757575
11,2011,470.0,0.68085104
11,2011,875.0,1.0
11,2011,210.0,1.0
11,2011,710.0,1.0
11,2011,195.0,1.0
11,2011,350.0,0.0
11,2011,700.0,1.0
11,2011,530.0,1.0
11,2011,343.0,0.70845479
11,2011,750.0,1.0
11,2011,450.0,1.0
11,2011,195.0,1.0
11,2011,1130.0,0.91150445
11,2011,200.0,1.0
11,2011,400.0,0.75
11,2011,150.0,1.0
11,2011,350.0,1.0
11,2011,670.0,1.0
11,2011,470.0,0.23404256
11,2011,250.0,1.0
11,2011,1000.0,0.44999999
11,2011,450.0,1.0
11,2011,150.0,1.0
11,2011,360.0,0.72222221
11,2011,440.0,0.54545456
11,2011,280.0,1.0
11,2011,200.0,1.0
11,2011,200.0,1.0
11,2011,940.0,1.0
11,2011,475.0,1.0
11,2011,410.0,0.60975611
11,2011,200.0,0.5
11,2011,450.0,0.55555558
11,2011,300.0,1.0
11,2011,650.0,1.0
11,2011,125.0,1.0
11,2011,220.0,1.0
11,2011,160.0,1.0
11,2011,200.0,1.0
11,2011,500.0,0.80000001
11,2011,220.0,0.0
11,2011,620.0,0.91935486
11,2011,25.0,1.0
11,2011,510.0,0.94117647
11,2011,350.0,1.0
11,2011,250.0,1.0
11,2011,200.0,1.0
11,2011,290.0,0.82758623
11,2011,700.0,0.45714286
11,2011,400.0,0.69999999
11,2011,270.0,0.62962961
11,2011,110.0,1.0
11,2011,450.0,1.0
11,2011,295.0,1.0
11,2011,500.0,0.0
11,2011,300.0,0.66666669
11,2011,220.0,0.0
11,2011,279.0,0.64157706
11,2011,250.0,1.0
11,2011,310.0,0.67741936
11,2011,395.0,1.0
11,2011,335.0,0.2238806
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,200.0,0.5
11,2011,480.0,0.58333331
11,2011,400.0,0.75
11,2011,250.0,1.0
11,2011,900.0,1.0
11,2011,950.0,1.0
11,2011,620.0,0.80645162
11,2011,150.0,1.0
11,2011,315.0,1.0
11,2011,230.0,1.0
11,2011,500.0,1.0
11,2011,950.0,0.78947371
11,2011,1000.0,1.0
11,2011,110.0,1.0
11,2011,20.0,1.0
11,2011,400.0,0.75
11,2011,450.0,1.0
11,2011,100.0,1.0
11,2011,560.0,0.72321427
11,2011,180.0,0.44444445
11,2011,505.0,1.0
11,2011,750.0,1.0
11,2011,220.0,1.0
11,2011,525.0,1.0
11,2011,130.0,1.0
11,2011,950.0,1.0
11,2011,480.0,1.0
11,2011,100.0,0.5
11,2011,140.0,0.5714286
11,2011,300.0,0.66666669
11,2011,100.0,1.0
11,2011,250.0,1.0
11,2011,50.0,0.0
11,2011,260.0,0.69230771
11,2011,150.0,1.0
11,2011,250.0,1.0
11,2011,230.0,1.0
11,2011,200.0,1.0
11,2011,750.0,1.0
11,2011,530.0,1.0
11,2011,665.0,0.50375938
11,2011,210.0,0.71428573
11,2011,870.0,1.0
11,2011,100.0,0.0
11,2011,200.0,0.0
11,2011,200.0,1.0
11,2011,360.0,1.0
11,2011,250.0,1.0
11,2011,550.0,0.81818181
11,2011,250.0,1.0
11,2011,780.0,1.0
11,2011,700.0,1.0
11,2011,70.0,1.0
11,2011,485.0,0.7525773
11,2011,400.0,1.0
11,2011,310.0,1.0
11,2011,260.0,1.0
11,2011,370.0,1.0
11,2011,340.0,1.0
11,2011,120.0,1.0
11,2011,330.0,0.30303031
11,2011,210.0,0.2857143
11,2011,300.0,1.0
11,2011,150.0,1.0
11,2011,220.0,0.0
11,2011,750.0,0.83999997
11,2011,500.0,1.0
11,2011,290.0,1.0
11,2011,400.0,0.625
11,2011,400.0,1.0
11,2011,250.0,1.0
11,2011,465.0,1.0
11,2011,650.0,1.0
11,2011,280.0,1.0
11,2011,210.0,1.0
11,2011,200.0,0.5
11,2011,995.0,0.69849247
11,2011,900.0,0.44444445
11,2011,1050.0,0.0
11,2011,250.0,0.2
11,2011,900.0,0.33333334
11,2011,50.0,1.0
11,2011,330.0,0.75757575
11,2011,670.0,0.62686568
11,2011,260.0,1.0
11,2011,1350.0,1.0
11,2011,50.0,1.0
11,2011,500.0,1.0
11,2011,200.0,1.0
11,2011,300.0,1.0
11,2011,520.0,0.82692307
11,2011,200.0,0.89999998
11,2011,190.0,1.0
11,2011,500.0,0.63999999
11,2011,550.0,1.0
11,2011,200.0,1.0
11,2011,700.0,0.85714287
11,2011,475.0,1.0
11,2011,350.0,1.0
11,2011,280.0,0.8214286
11,2011,400.0,1.0
11,2011,450.0,0.55555558
11,2011,500.0,1.0
11,2011,300.0,1.0
11,2011,600.0,0.0
11,2011,200.0,1.0
11,2011,300.0,0.66666669
11,2011,170.0,0.82352942
11,2011,450.0,1.0
11,2011,345.0,0.71014494
11,2011,100.0,1.0
11,2011,440.0,0.88636363
11,2011,260.0,0.61538464
11,2011,530.0,0.6226415
11,2011,640.0,0.40625
11,2011,300.0,0.5
11,2011,300.0,1.0
11,2011,400.0,0.0
11,2011,225.0,0.0
11,2011,600.0,1.0
11,2011,360.0,0.33333334
11,2011,250.0,1.0
11,2011,325.0,0.76923078
11,2011,620.0,0.19354838
11,2011,100.0,0.0
11,2011,450.0,1.0
11,2011,450.0,1.0
11,2011,530.0,0.75471699
11,2011,230.0,1.0
11,2011,100.0,0.0
11,2011,1200.0,1.0
11,2011,1100.0,1.0
11,2011,1010.0,1.0
11,2011,100.0,1.0
11,2011,200.0,0.5
11,2011,500.0,0.0
11,2011,570.0,1.0
11,2011,250.0,1.0
11,2011,520.0,1.0
11,2011,550.0,1.0
11,2011,200.0,0.5
11,2011,240.0,0.375
11,2011,265.0,0.0
11,2011,365.0,1.0
11,2011,390.0,0.43589744
11,2011,200.0,1.0
11,2011,950.0,0.42105263
11,2011,210.0,1.0
11,2011,1050.0,0.71428573
11,2011,160.0,1.0
11,2011,400.0,0.75
11,2011,315.0,1.0
11,2011,1350.0,1.0
11,2011,548.0,1.0
11,2011,330.0,1.0
11,2011,200.0,1.0
11,2011,310.0,1.0
11,2011,250.0,1.0
11,2011,180.0,0.83333331
11,2011,200.0,1.0
11,2011,350.0,1.0
11,2011,450.0,0.66666669
11,2011,225.0,1.0
11,2011,60.0,1.0
11,2011,260.0,1.0
11,2011,600.0,1.0
11,2011,380.0,0.39473686
11,2011,1080.0,1.0
11,2011,570.0,0.0
11,2011,1201.0,1.0
11,2011,550.0,1.0
11,2011,100.0,1.0
11,2011,150.0,1.0
11,2011,970.0,0.48453608
11,2011,175.0,1.0
11,2011,620.0,1.0
11,2011,605.0,1.0
11,2011,400.0,0.0
11,2011,450.0,1.0
11,2011,520.0,0.61538464
11,2011,240.0,1.0
11,2011,430.0,1.0
11,2011,500.0,0.80000001
11,2011,950.0,0.68421054
11,2011,1215.0,1.0
11,2011,410.0,0.17073171
11,2011,300.0,0.0
11,2011,540.0,0.27777779
11,2011,250.0,0.80000001
11,2011,330.0,0.54545456
11,2011,300.0,0.66666669
11,2011,250.0,0.80000001
11,2011,390.0,1.0
11,2011,200.0,1.0
11,2011,180.0,1.0
11,2011,1150.0,0.65217394
11,2011,760.0,1.0
11,2011,475.0,1.0
11,2011,600.0,0.83333331
11,2011,150.0,0.0
11,2011,750.0,0.86666667
11,2011,300.0,1.0
11,2011,600.0,1.0
11,2011,200.0,0.0
11,2011,730.0,0.49315068
11,2011,330.0,0.69696969
11,2011,260.0,1.0
11,2011,240.0,0.0
11,2011,750.0,1.0
11,2011,250.0,1.0
11,2011,550.0,0.81818181
11,2011,650.0,0.69230771
11,2011,675.0,1.0
11,2011,250.0,1.0
11,2011,550.0,1.0
11,2011,800.0,1.0
11,2011,430.0,1.0
11,2011,645.0,0.61240309
11,2011,1000.0,0.75
11,2011,300.0,0.33333334
11,2011,310.0,0.67741936
11,2011,350.0,1.0
11,2011,320.0,1.0
11,2011,510.0,1.0
11,2011,470.0,0.40425533
11,2011,570.0,0.56140351
11,2011,1160.0,1.0
11,2011,450.0,1.0
11,2011,525.0,1.0
11,2011,250.0,1.0
11,2011,700.0,0.78571427
11,2011,200.0,1.0
11,2011,450.0,1.0
11,2011,570.0,1.0
11,2011,100.0,1.0
11,2011,300.0,1.0
11,2011,430.0,0.69767439
11,2011,900.0,0.77777779
11,2011,250.0,1.0
11,2011,450.0,1.0
11,2011,300.0,1.0
11,2011,300.0,1.0
11,2011,500.0,0.0
11,2011,550.0,1.0
11,2011,200.0,0.75
11,2011,200.0,1.0
11,2011,150.0,1.0
11,2011,300.0,1.0
11,2011,1175.0,0.61702126
11,2011,300.0,1.0
11,2011,300.0,1.0
11,2011,812.0,0.61822659
11,2011,550.0,0.54545456
11,2011,410.0,1.0
11,2011,595.0,1.0
11,2011,490.0,1.0
11,2011,200.0,1.0
11,2011,550.0,0.63636363
11,2011,550.0,1.0
11,2011,390.0,1.0
11,2011,700.0,1.0
11,2011,200.0,1.0
11,2011,220.0,0.45454547
11,2011,150.0,0.33333334
11,2011,370.0,1.0
11,2011,350.0,1.0
11,2011,360.0,0.6388889
11,2011,430.0,1.0
11,2011,300.0,1.0
11,2011,500.0,0.80000001
11,2011,210.0,0.42857143
11,2011,250.0,1.0
11,2011,350.0,1.0
11,2011,450.0,1.0
11,2011,400.0,1.0
11,2011,180.0,1.0
11,2011,420.0,0.59523809
11,2011,760.0,0.46052632
11,2011,480.0,0.875
11,2011,150.0,1.0
11,2011,650.0,0.38461539
11,2011,850.0,1.0
11,2011,400.0,0.0
11,2011,250.0,0.40000001
11,2011,450.0,1.0
11,2011,245.0,1.0
11,2011,1140.0,1.0
11,2011,1000.0,0.80000001
11,2011,340.0,0.41176471
11,2011,210.0,1.0
11,2011,300.0,1.0
11,2011,300.0,1.0
11,2011,200.0,1.0
11,2011,450.0,1.0
11,2011,250.0,1.0
11,2011,590.0,0.86440676
11,2011,125.0,1.0
11,2011,320.0,0.3125
11,2011,680.0,0.85294116
11,2011,400.0,1.0
11,2011,500.0,1.0
11,2011,330.0,1.0
11,2011,450.0,1.0
11,2011,250.0,1.0
11,2011,300.0,1.0
11,2011,920.0,0.5
11,2011,510.0,0.90196079
11,2011,580.0,1.0
11,2011,150.0,1.0
11,2011,430.0,1.0
11,2011,600.0,1.0
11,2011,860.0,1.0
11,2011,510.0,1.0
11,2011,500.0,0.60000002
11,2011,430.0,0.0
11,2011,250.0,0.0
11,2011,250.0,0.12
11,2011,200.0,0.0
11,2011,400.0,0.625
11,2011,280.0,0.2857143
11,2011,280.0,1.0
11,2011,610.0,0.098360658
11,2011,250.0,1.0
11,2011,200.0,1.0
11,2011,250.0,1.0
11,2011,225.0,1.0
11,2011,400.0,1.0
11,2011,535.0,1.0
11,2011,580.0,1.0
11,2011,350.0,1.0
11,2011,575.0,1.0
11,2011,450.0,1.0
11,2011,450.0,0.8888889
11,2011,950.0,1.0
11,2011,430.0,1.0
11,2011,300.0,0.0
11,2011,200.0,1.0
11,2011,500.0,0.80000001
11,2011,1700.0,0.29411766
11,2011,450.0,1.0
11,2011,400.0,0.5
11,2011,250.0,1.0
11,2011,710.0,1.0
11,2011,690.0,0.34782609
11,2011,610.0,0.42622951
11,2011,100.0,0.0
11,2011,230.0,0.0
11,2011,680.0,1.0
11,2011,500.0,1.0
11,2011,540.0,0.81481481
11,2011,310.0,1.0
11,2011,220.0,1.0
11,2011,300.0,1.0
11,2011,350.0,1.0
11,2011,400.0,1.0
11,2011,300.0,1.0
11,2011,150.0,1.0
11,2011,700.0,1.0
11,2011,265.0,0.4528302
11,2011,525.0,1.0
11,2011,450.0,0.66666669
11,2011,500.0,1.0
11,2011,400.0,1.0
11,2011,390.0,0.0
11,2011,450.0,1.0
11,2011,450.0,1.0
11,2011,160.0,0.375
11,2011,500.0,1.0
11,2011,400.0,1.0
11,2011,381.0,0.68503934
21,2011,600.0,1.0
21,2011,420.0,1.0
21,2011,890.0,1.0
21,2011,100.0,1.0
21,2011,1140.0,0.70175439
21,2011,4.0,1.0
21,2011,1150.0,1.0
21,2011,610.0,0.83606559
21,2011,105.0,1.0
21,2011,550.0,0.63636363
21,2011,690.0,0.78260869
21,2011,3190.0,1.0
21,2011,1492.0,0.79892761
21,2011,703.0,1.0
21,2011,150.0,1.0
21,2011,1059.0,0.71671391
21,2011,1535.0,1.0
21,2011,1240.0,0.79838711
21,2011,1900.0,1.0
21,2011,1625.0,1.0
21,2011,400.0,1.0
21,2011,1688.0,1.0
21,2011,860.0,1.0
21,2011,1490.0,0.41275167
21,2011,2.5,0.0
21,2011,400.0,1.0
21,2011,850.0,1.0
21,2011,450.0,1.0
21,2011,600.0,1.0
21,2011,1100.0,0.0
21,2011,690.0,1.0
21,2011,3300.0,1.0
21,2011,200.0,1.0
21,2011,1921.0,0.94794381
21,2011,480.0,1.0
21,2011,602.0,1.0
21,2011,318.0,0.86792451
21,2011,816.0,1.0
21,2011,552.5,1.0
21,2011,800.0,0.75
21,2011,500.0,1.0
21,2011,400.0,1.0
21,2011,1120.0,0.98214287
