T1,wave,total_水产品,ratio_水产品
37,2011,200.0,1.0
37,2011,130.0,1.0
37,2011,180.0,0.0
37,2011,250.0,1.0
37,2011,130.0,0.61538464
37,2011,30.0,1.0
37,2011,230.0,1.0
37,2011,60.0,1.0
37,2011,650.0,1.0
37,2011,180.0,1.0
37,2011,105.0,1.0
37,2011,30.0,1.0
37,2011,470.0,0.74468082
37,2011,30.0,1.0
37,2011,300.0,1.0
37,2011,700.0,1.0
37,2011,70.0,1.0
37,2011,36.0,1.0
37,2011,200.0,1.0
37,2011,50.0,1.0
37,2011,15.0,1.0
37,2011,400.0,1.0
37,2011,860.0,1.0
37,2011,150.0,1.0
37,2011,850.0,1.0
37,2011,380.0,1.0
37,2011,50.0,0.0
37,2011,400.0,1.0
37,2011,335.0,1.0
37,2011,100.0,1.0
37,2011,560.0,0.64285713
37,2011,220.0,1.0
37,2011,100.0,1.0
37,2011,280.0,1.0
37,2011,200.0,1.0
37,2011,370.0,1.0
37,2011,100.0,1.0
37,2011,90.0,1.0
37,2011,200.0,1.0
37,2011,30.0,1.0
37,2011,410.0,1.0
37,2011,250.0,1.0
37,2011,240.0,1.0
37,2011,190.0,1.0
37,2011,80.0,1.0
37,2011,410.0,1.0
37,2011,400.0,0.75
37,2011,180.0,1.0
37,2011,1010.0,1.0
37,2011,110.0,1.0
37,2011,23.0,1.0
37,2011,460.0,0.76086956
37,2011,250.0,1.0
37,2011,270.0,1.0
37,2011,400.0,1.0
37,2011,250.0,1.0
37,2011,150.0,1.0
37,2011,30.0,1.0
37,2011,160.0,1.0
37,2011,100.0,1.0
37,2011,80.0,0.0
37,2011,356.0,0.69101125
37,2011,210.0,1.0
37,2011,1.0,1.0
37,2011,785.0,1.0
37,2011,500.0,1.0
37,2011,495.0,1.0
37,2011,50.0,0.0
37,2011,350.0,1.0
37,2011,100.0,1.0
37,2011,290.0,1.0
37,2011,150.0,1.0
37,2011,150.0,1.0
37,2011,350.0,0.85714287
37,2011,385.0,1.0
37,2011,225.0,1.0
37,2011,560.0,1.0
37,2011,280.0,1.0
37,2011,350.0,1.0
37,2011,120.0,1.0
37,2011,50.0,1.0
37,2011,300.0,1.0
37,2011,25.0,1.0
37,2011,145.0,1.0
37,2011,300.0,1.0
37,2011,80.0,1.0
37,2011,150.0,1.0
37,2011,300.0,1.0
37,2011,460.0,1.0
37,2011,200.0,1.0
37,2011,320.0,1.0
37,2011,350.0,1.0
37,2011,70.0,1.0
37,2011,400.0,1.0
37,2011,690.0,0.75362319
37,2011,100.0,1.0
37,2011,750.0,1.0
37,2011,505.0,1.0
37,2011,300.0,1.0
37,2011,350.0,1.0
37,2011,150.0,1.0
37,2011,100.0,1.0
37,2011,945.0,1.0
37,2011,130.0,0.61538464
37,2011,125.0,1.0
37,2011,240.0,1.0
37,2011,100.0,0.0
37,2011,100.0,0.0
37,2011,200.0,1.0
37,2011,28.0,1.0
37,2011,350.0,1.0
41,2011,50.0,1.0
41,2011,50.0,1.0
41,2011,200.0,1.0
41,2011,20.0,0.0
41,2011,150.0,1.0
41,2011,100.0,1.0
41,2011,200.0,1.0
41,2011,260.0,1.0
41,2011,365.0,1.0
41,2011,155.0,1.0
41,2011,640.0,1.0
41,2011,200.0,1.0
41,2011,100.0,1.0
41,2011,200.0,1.0
41,2011,35.0,1.0
41,2011,230.0,0.86956519
41,2011,480.0,1.0
41,2011,300.0,1.0
41,2011,300.0,1.0
41,2011,750.0,1.0
41,2011,5.0,0.0
41,2011,350.0,1.0
41,2011,105.0,1.0
41,2011,10.0,1.0
41,2011,300.0,1.0
41,2011,100.0,1.0
41,2011,100.0,0.0
41,2011,190.0,1.0
41,2011,10.0,1.0
41,2011,2030.0,1.0
41,2011,100.0,1.0
41,2011,158.0,1.0
41,2011,500.0,0.80000001
41,2011,450.0,1.0
41,2011,100.0,0.0
41,2011,200.0,1.0
41,2011,500.0,0.80000001
41,2011,75.0,1.0
41,2011,100.0,1.0
41,2011,400.0,1.0
41,2011,300.0,1.0
41,2011,200.0,1.0
41,2011,400.0,1.0
41,2011,150.0,1.0
41,2011,155.0,1.0
41,2011,150.0,1.0
41,2011,600.0,1.0
41,2011,750.0,0.80000001
41,2011,200.0,1.0
41,2011,520.0,0.76923078
41,2011,150.0,1.0
41,2011,80.0,1.0
41,2011,300.0,1.0
41,2011,105.0,1.0
41,2011,300.0,1.0
41,2011,100.0,1.0
41,2011,90.0,1.0
41,2011,250.0,1.0
41,2011,250.0,1.0
41,2011,200.0,1.0
41,2011,100.0,1.0
41,2011,185.0,1.0
41,2011,80.0,1.0
41,2011,10.0,1.0
41,2011,150.0,1.0
41,2011,1150.0,1.0
41,2011,200.0,1.0
41,2011,60.0,0.0
42,2011,4650.0,0.97849464
42,2011,360.0,1.0
42,2011,200.0,1.0
42,2011,400.0,1.0
42,2011,626.0,1.0
42,2011,150.0,1.0
42,2011,840.0,1.0
42,2011,875.0,0.77142859
42,2011,588.0,1.0
42,2011,275.0,1.0
42,2011,590.0,1.0
42,2011,200.0,1.0
42,2011,350.0,1.0
42,2011,100.0,1.0
42,2011,200.0,1.0
42,2011,1400.0,1.0
42,2011,250.0,1.0
42,2011,200.0,1.0
42,2011,500.0,1.0
42,2011,200.0,1.0
42,2011,360.0,1.0
42,2011,200.0,0.34999999
42,2011,120.0,1.0
42,2011,450.0,1.0
42,2011,725.0,1.0
42,2011,330.0,1.0
42,2011,350.0,1.0
42,2011,820.0,1.0
42,2011,220.0,1.0
42,2011,230.0,1.0
42,2011,350.0,1.0
42,2011,150.0,1.0
42,2011,570.0,1.0
42,2011,318.0,1.0
42,2011,150.0,1.0
42,2011,200.0,1.0
42,2011,600.0,1.0
42,2011,210.0,1.0
42,2011,1010.0,1.0
42,2011,750.0,0.86666667
42,2011,170.0,0.88235295
42,2011,360.0,1.0
42,2011,300.0,1.0
42,2011,900.0,0.6111111
42,2011,200.0,1.0
42,2011,80.0,1.0
42,2011,750.0,1.0
42,2011,100.0,1.0
42,2011,250.0,0.80000001
42,2011,270.0,1.0
42,2011,490.0,1.0
42,2011,100.0,1.0
42,2011,300.0,1.0
42,2011,730.0,1.0
42,2011,80.0,1.0
42,2011,100.0,1.0
42,2011,500.0,1.0
42,2011,250.0,1.0
42,2011,230.0,1.0
42,2011,1100.0,1.0
42,2011,1000.0,1.0
42,2011,1050.0,1.0
42,2011,340.0,0.70588237
42,2011,541.0,1.0
42,2011,500.0,1.0
42,2011,400.0,1.0
42,2011,360.0,1.0
42,2011,440.0,0.45454547
42,2011,1550.0,1.0
42,2011,1086.0,1.0
42,2011,550.0,1.0
42,2011,980.0,1.0
42,2011,720.0,1.0
42,2011,650.0,1.0
42,2011,400.0,1.0
42,2011,610.0,1.0
42,2011,150.0,0.0
42,2011,360.0,1.0
42,2011,340.0,1.0
42,2011,1520.0,1.0
42,2011,100.0,1.0
42,2011,1020.0,0.85294116
42,2011,900.0,1.0
42,2011,90.0,0.0
42,2011,100.0,1.0
42,2011,2850.0,0.7719298
42,2011,1450.0,0.0
42,2011,820.0,1.0
42,2011,375.0,1.0
42,2011,540.0,1.0
42,2011,150.0,1.0
42,2011,650.0,0.61538464
42,2011,300.0,1.0
42,2011,1620.0,1.0
42,2011,980.0,1.0
42,2011,530.0,1.0
42,2011,50.0,0.0
42,2011,120.0,1.0
42,2011,200.0,1.0
42,2011,200.0,1.0
42,2011,180.0,1.0
42,2011,300.0,1.0
42,2011,2145.0,1.0
42,2011,100.0,1.0
42,2011,200.0,1.0
42,2011,260.0,1.0
42,2011,2550.0,0.7647059
42,2011,470.0,1.0
42,2011,550.0,0.81818181
42,2011,270.0,0.44444445
42,2011,870.0,1.0
42,2011,516.0,1.0
42,2011,585.0,1.0
42,2011,400.0,1.0
42,2011,275.0,1.0
42,2011,840.0,1.0
42,2011,630.0,0.63492066
42,2011,400.0,1.0
42,2011,495.0,0.60606062
42,2011,740.0,1.0
42,2011,600.0,1.0
42,2011,450.0,0.66666669
42,2011,150.0,1.0
42,2011,140.0,1.0
42,2011,200.0,1.0
42,2011,1000.0,1.0
42,2011,1140.0,1.0
42,2011,600.0,1.0
42,2011,200.0,1.0
42,2011,600.0,1.0
42,2011,600.0,1.0
42,2011,490.0,1.0
42,2011,600.0,1.0
43,2011,100.0,1.0
43,2011,180.0,1.0
43,2011,534.0,1.0
43,2011,280.0,1.0
43,2011,450.0,1.0
43,2011,280.0,0.53571427
43,2011,310.0,0.51612902
43,2011,680.0,0.58823532
43,2011,700.0,0.71428573
43,2011,400.0,1.0
43,2011,680.0,0.63235295
43,2011,1340.0,1.0
43,2011,100.0,1.0
43,2011,120.0,1.0
43,2011,750.0,0.60000002
43,2011,180.0,1.0
43,2011,250.0,0.0
43,2011,1560.0,1.0
43,2011,350.0,1.0
43,2011,100.0,1.0
43,2011,450.0,1.0
43,2011,100.0,1.0
43,2011,470.0,0.93617022
43,2011,175.0,1.0
43,2011,100.0,1.0
43,2011,220.0,1.0
43,2011,150.0,1.0
43,2011,925.0,1.0
43,2011,200.0,1.0
43,2011,50.0,0.0
43,2011,240.0,1.0
43,2011,855.0,0.78947371
43,2011,1150.0,0.17391305
43,2011,1400.0,0.64285713
43,2011,100.0,1.0
43,2011,100.0,0.0
43,2011,950.0,0.89473683
43,2011,170.0,0.41176471
43,2011,350.0,1.0
43,2011,1169.0,1.0
43,2011,350.0,1.0
43,2011,1085.0,0.90783411
43,2011,290.0,0.31034482
43,2011,725.0,0.034482758
43,2011,40.0,1.0
43,2011,328.0,1.0
43,2011,400.0,0.75
43,2011,180.0,1.0
43,2011,450.0,0.22222222
43,2011,20.0,0.0
43,2011,800.0,1.0
43,2011,180.0,0.55555558
43,2011,150.0,0.33333334
43,2011,1580.0,1.0
43,2011,50.0,1.0
43,2011,290.0,1.0
43,2011,1095.0,0.92694062
43,2011,550.0,0.81818181
43,2011,570.0,1.0
43,2011,300.0,1.0
43,2011,608.0,1.0
43,2011,200.0,0.5
43,2011,250.0,1.0
43,2011,2360.0,1.0
43,2011,340.0,1.0
43,2011,450.0,1.0
43,2011,550.0,1.0
43,2011,300.0,1.0
43,2011,120.0,1.0
43,2011,600.0,0.91666669
43,2011,225.0,1.0
43,2011,240.0,1.0
43,2011,30.0,1.0
43,2011,200.0,1.0
43,2011,370.0,0.86486489
43,2011,100.0,0.0
43,2011,100.0,1.0
43,2011,125.0,1.0
43,2011,20.0,1.0
43,2011,185.0,1.0
43,2011,185.0,1.0
43,2011,370.0,0.72972971
43,2011,20.0,1.0
43,2011,850.0,1.0
43,2011,230.0,1.0
43,2011,1005.0,1.0
43,2011,1090.0,0.95412844
43,2011,135.0,1.0
43,2011,430.0,1.0
43,2011,100.0,1.0
43,2011,100.0,1.0
43,2011,140.0,0.2857143
43,2011,450.0,0.0
43,2011,70.0,1.0
43,2011,300.0,1.0
43,2011,350.0,1.0
43,2011,400.0,1.0
43,2011,460.0,0.10869565
43,2011,100.0,1.0
43,2011,1240.0,0.25
43,2011,420.0,0.80952382
43,2011,600.0,0.33333334
43,2011,650.0,1.0
43,2011,150.0,1.0
43,2011,435.0,1.0
43,2011,100.0,1.0
43,2011,200.0,1.0
43,2011,510.0,0.70588237
43,2011,185.0,1.0
43,2011,125.0,1.0
43,2011,200.0,1.0
43,2011,300.0,1.0
43,2011,90.0,1.0
43,2011,550.0,1.0
43,2011,500.0,1.0
43,2011,1145.0,0.45851529
43,2011,500.0,0.60000002
43,2011,300.0,1.0
43,2011,510.0,1.0
43,2011,810.0,1.0
43,2011,1530.0,1.0
43,2011,248.0,0.72580647
43,2011,770.0,1.0
43,2011,660.0,1.0
43,2011,260.0,0.61538464
43,2011,150.0,0.66666669
43,2011,676.0,1.0
43,2011,150.0,1.0
43,2011,350.0,0.85714287
43,2011,180.0,1.0
43,2011,270.0,1.0
43,2011,580.0,1.0
43,2011,180.0,1.0
43,2011,1790.0,0.94972068
43,2011,430.0,0.53488374
43,2011,300.0,1.0
43,2011,100.0,1.0
43,2011,30.0,1.0
43,2011,330.0,1.0
43,2011,250.0,1.0
43,2011,1590.0,1.0
43,2011,200.0,1.0
43,2011,350.0,1.0
43,2011,250.0,0.0
43,2011,380.0,1.0
43,2011,510.0,1.0
43,2011,2300.0,1.0
43,2011,150.0,1.0
43,2011,105.0,1.0
43,2011,200.0,1.0
43,2011,400.0,0.75
43,2011,650.0,1.0
43,2011,160.0,1.0
43,2011,80.0,1.0
43,2011,360.0,0.1388889
43,2011,215.0,0.72093022
45,2011,550.0,1.0
45,2011,150.0,1.0
45,2011,170.0,1.0
45,2011,80.0,1.0
45,2011,150.0,1.0
45,2011,180.0,1.0
45,2011,370.0,1.0
45,2011,100.0,1.0
45,2011,550.0,1.0
45,2011,120.0,1.0
45,2011,250.0,1.0
45,2011,475.0,1.0
45,2011,200.0,1.0
45,2011,740.0,1.0
45,2011,70.0,1.0
45,2011,100.0,1.0
45,2011,916.0,1.0
45,2011,500.0,1.0
45,2011,500.0,0.80000001
45,2011,250.0,0.0
45,2011,1020.0,1.0
45,2011,10.0,1.0
45,2011,305.0,1.0
45,2011,250.0,1.0
45,2011,150.0,1.0
45,2011,150.0,1.0
45,2011,350.0,1.0
45,2011,157.0,1.0
45,2011,230.0,1.0
45,2011,100.0,1.0
45,2011,250.0,1.0
45,2011,70.0,1.0
45,2011,150.0,1.0
45,2011,350.0,1.0
45,2011,125.0,1.0
45,2011,320.0,1.0
45,2011,1830.0,1.0
45,2011,700.0,1.0
45,2011,500.0,1.0
45,2011,50.0,1.0
45,2011,50.0,0.0
45,2011,565.0,1.0
45,2011,350.0,1.0
45,2011,150.0,1.0
45,2011,150.0,1.0
45,2011,245.0,1.0
45,2011,100.0,1.0
45,2011,532.0,1.0
45,2011,440.0,1.0
45,2011,300.0,1.0
45,2011,250.0,1.0
45,2011,300.0,1.0
45,2011,250.0,1.0
45,2011,150.0,1.0
45,2011,120.0,1.0
45,2011,220.0,1.0
45,2011,330.0,1.0
45,2011,110.0,1.0
45,2011,362.0,1.0
45,2011,725.0,1.0
45,2011,100.0,1.0
45,2011,300.0,1.0
45,2011,510.0,1.0
45,2011,80.0,1.0
45,2011,50.0,1.0
45,2011,100.0,1.0
45,2011,200.0,1.0
45,2011,650.0,1.0
45,2011,400.0,1.0
45,2011,100.0,1.0
45,2011,550.0,1.0
45,2011,320.0,1.0
45,2011,200.0,1.0
45,2011,350.0,1.0
45,2011,80.0,1.0
45,2011,200.0,1.0
45,2011,400.0,1.0
45,2011,50.0,1.0
45,2011,225.0,1.0
45,2011,200.0,0.0
45,2011,250.0,1.0
45,2011,200.0,1.0
45,2011,200.0,1.0
45,2011,170.0,1.0
45,2011,300.0,1.0
45,2011,320.0,1.0
45,2011,300.0,1.0
45,2011,180.0,1.0
45,2011,250.0,1.0
45,2011,150.0,1.0
45,2011,115.0,1.0
45,2011,100.0,1.0
45,2011,250.0,1.0
45,2011,250.0,1.0
45,2011,250.0,1.0
45,2011,150.0,1.0
45,2011,100.0,1.0
45,2011,80.0,1.0
45,2011,125.0,1.0
45,2011,370.0,1.0
45,2011,50.0,1.0
45,2011,170.0,1.0
45,2011,80.0,1.0
45,2011,370.0,1.0
45,2011,50.0,1.0
45,2011,175.0,0.14285715
45,2011,680.0,0.88235295
45,2011,450.0,1.0
45,2011,100.0,1.0
45,2011,250.0,1.0
45,2011,450.0,1.0
45,2011,15.0,1.0
45,2011,150.0,1.0
45,2011,250.0,1.0
45,2011,320.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,200.0,0.0
45,2011,100.0,1.0
45,2011,950.0,1.0
45,2011,550.0,1.0
45,2011,75.0,1.0
45,2011,150.0,1.0
45,2011,376.0,1.0
45,2011,100.0,1.0
45,2011,850.0,1.0
45,2011,100.0,1.0
45,2011,510.0,1.0
45,2011,250.0,0.60000002
45,2011,300.0,1.0
45,2011,300.0,1.0
45,2011,667.0,1.0
45,2011,80.0,1.0
45,2011,840.0,1.0
45,2011,100.0,1.0
45,2011,151.0,0.0066225166
45,2011,180.0,1.0
45,2011,125.0,1.0
45,2011,450.0,1.0
45,2011,400.0,0.5
45,2011,400.0,1.0
45,2011,300.0,1.0
45,2011,75.0,1.0
45,2011,390.0,1.0
45,2011,250.0,1.0
45,2011,150.0,1.0
45,2011,600.0,1.0
45,2011,200.0,1.0
45,2011,250.0,1.0
45,2011,180.0,1.0
45,2011,140.0,1.0
45,2011,500.0,1.0
45,2011,100.0,1.0
45,2011,420.0,0.76190478
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,350.0,1.0
45,2011,200.0,1.0
45,2011,185.0,1.0
45,2011,108.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,110.0,0.0
45,2011,100.0,1.0
45,2011,300.0,1.0
45,2011,250.0,1.0
45,2011,350.0,1.0
45,2011,300.0,0.0
45,2011,150.0,1.0
45,2011,350.0,1.0
45,2011,150.0,1.0
45,2011,805.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,120.0,1.0
45,2011,680.0,1.0
45,2011,100.0,1.0
45,2011,110.0,1.0
45,2011,200.0,1.0
45,2011,200.0,1.0
45,2011,150.0,1.0
45,2011,100.0,1.0
45,2011,150.0,1.0
45,2011,150.0,1.0
45,2011,110.0,1.0
45,2011,100.0,0.0
45,2011,500.0,1.0
45,2011,250.0,1.0
45,2011,330.0,1.0
45,2011,630.0,1.0
45,2011,120.0,1.0
45,2011,75.0,1.0
45,2011,400.0,1.0
45,2011,380.0,1.0
45,2011,100.0,1.0
45,2011,250.0,1.0
45,2011,1100.0,1.0
45,2011,1075.0,0.53488374
52,2011,250.0,1.0
52,2011,400.0,1.0
52,2011,800.0,0.5625
52,2011,200.0,1.0
52,2011,50.0,1.0
52,2011,150.0,1.0
52,2011,50.0,0.0
52,2011,300.0,1.0
52,2011,150.0,1.0
52,2011,50.0,0.0
52,2011,200.0,1.0
52,2011,1100.0,1.0
52,2011,250.0,1.0
52,2011,1350.0,1.0
52,2011,350.0,1.0
52,2011,30.0,0.0
52,2011,100.0,1.0
52,2011,500.0,1.0
52,2011,150.0,1.0
52,2011,1350.0,1.0
52,2011,150.0,1.0
52,2011,550.0,1.0
52,2011,250.0,1.0
52,2011,50.0,1.0
52,2011,300.0,1.0
52,2011,70.0,1.0
52,2011,50.0,1.0
52,2011,400.0,1.0
52,2011,250.0,1.0
52,2011,300.0,1.0
52,2011,30.0,0.0
52,2011,50.0,1.0
52,2011,50.0,1.0
52,2011,1200.0,1.0
