T1,wave,total_豆类,ratio_豆类
52,2009,750.0,1.0
52,2009,355.0,1.0
52,2009,120.0,1.0
52,2009,880.0,1.0
52,2009,200.0,1.0
52,2009,300.0,1.0
52,2009,710.0,1.0
52,2009,825.0,0.80606061
52,2009,580.0,1.0
52,2009,155.0,1.0
52,2009,710.0,1.0
52,2009,190.0,1.0
52,2009,450.0,0.77777779
52,2009,620.0,1.0
52,2009,200.0,1.0
52,2009,790.0,1.0
52,2009,200.0,1.0
52,2009,400.0,1.0
52,2009,130.0,1.0
52,2009,700.0,1.0
52,2009,150.0,1.0
52,2009,1090.0,1.0
52,2009,700.0,1.0
52,2009,140.0,1.0
52,2009,710.0,1.0
52,2009,900.0,0.65555555
52,2009,430.0,1.0
52,2009,670.0,1.0
52,2009,300.0,1.0
52,2009,1225.0,1.0
52,2009,950.0,0.52631581
52,2009,350.0,0.85714287
52,2009,866.0,1.0
52,2009,250.0,1.0
52,2009,2225.0,0.86516851
52,2009,1320.0,0.37878788
11,2011,100.0,0.0
11,2011,200.0,1.0
11,2011,700.0,0.85714287
11,2011,300.0,0.66666669
11,2011,180.0,1.0
11,2011,250.0,0.0
11,2011,400.0,0.0
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,795.0,1.0
11,2011,70.0,1.0
11,2011,50.0,1.0
11,2011,200.0,1.0
11,2011,250.0,1.0
11,2011,30.0,0.0
11,2011,250.0,1.0
11,2011,1640.0,1.0
11,2011,400.0,1.0
11,2011,650.0,0.61538464
11,2011,260.0,0.38461539
11,2011,750.0,1.0
11,2011,210.0,1.0
11,2011,250.0,1.0
11,2011,300.0,0.33333334
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,80.0,1.0
11,2011,245.0,1.0
11,2011,110.0,0.36363637
11,2011,40.0,1.0
11,2011,410.0,0.92682928
11,2011,200.0,1.0
11,2011,50.0,1.0
11,2011,170.0,1.0
11,2011,200.0,1.0
11,2011,60.0,1.0
11,2011,280.0,1.0
11,2011,40.0,1.0
11,2011,30.0,1.0
11,2011,250.0,1.0
11,2011,140.0,1.0
11,2011,300.0,0.0
11,2011,560.0,0.64285713
11,2011,230.0,1.0
11,2011,500.0,1.0
11,2011,70.0,1.0
11,2011,480.0,1.0
11,2011,750.0,0.33333334
11,2011,345.0,1.0
11,2011,100.0,0.0
11,2011,450.0,1.0
11,2011,250.0,1.0
11,2011,200.0,0.5
11,2011,650.0,1.0
11,2011,600.0,1.0
11,2011,10.0,1.0
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,400.0,1.0
11,2011,170.0,1.0
11,2011,200.0,0.0
11,2011,550.0,1.0
11,2011,80.0,0.0
11,2011,200.0,1.0
11,2011,25.0,1.0
11,2011,680.0,0.55882353
11,2011,100.0,1.0
11,2011,550.0,0.45454547
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,600.0,1.0
11,2011,570.0,0.3859649
11,2011,250.0,1.0
11,2011,160.0,1.0
11,2011,200.0,0.0
11,2011,190.0,0.78947371
11,2011,80.0,0.0
11,2011,500.0,0.0
11,2011,450.0,0.44444445
11,2011,1200.0,0.79166669
11,2011,50.0,1.0
11,2011,490.0,1.0
11,2011,500.0,1.0
11,2011,20.0,1.0
11,2011,280.0,1.0
11,2011,680.0,1.0
11,2011,350.0,1.0
11,2011,150.0,1.0
11,2011,650.0,0.69230771
11,2011,200.0,0.5
11,2011,175.0,0.5714286
11,2011,40.0,1.0
11,2011,450.0,1.0
11,2011,330.0,0.24242425
11,2011,100.0,0.0
11,2011,50.0,1.0
11,2011,300.0,1.0
11,2011,780.0,1.0
11,2011,650.0,1.0
11,2011,100.0,1.0
11,2011,50.0,1.0
11,2011,600.0,1.0
11,2011,80.0,1.0
11,2011,470.0,0.29787233
11,2011,500.0,0.2
11,2011,50.0,0.0
11,2011,1000.0,0.5
11,2011,450.0,0.0
11,2011,54.0,1.0
11,2011,200.0,0.0
11,2011,200.0,1.0
11,2011,584.0,1.0
11,2011,280.0,1.0
11,2011,200.0,0.0
11,2011,100.0,1.0
11,2011,400.0,1.0
11,2011,300.0,1.0
11,2011,20.0,1.0
11,2011,30.0,0.0
11,2011,50.0,1.0
11,2011,825.0,1.0
11,2011,100.0,1.0
11,2011,200.0,0.0
11,2011,250.0,0.0
11,2011,400.0,0.25
11,2011,450.0,1.0
11,2011,180.0,0.55555558
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,275.0,0.0
11,2011,120.0,1.0
11,2011,200.0,0.0
11,2011,50.0,1.0
11,2011,125.0,1.0
11,2011,200.0,1.0
11,2011,300.0,1.0
11,2011,50.0,0.0
11,2011,200.0,1.0
11,2011,300.0,0.0
11,2011,80.0,1.0
11,2011,20.0,0.0
11,2011,30.0,1.0
11,2011,50.0,1.0
11,2011,330.0,0.0
11,2011,200.0,1.0
11,2011,450.0,0.44444445
11,2011,280.0,1.0
11,2011,310.0,0.3548387
11,2011,100.0,1.0
11,2011,580.0,1.0
11,2011,130.0,1.0
11,2011,269.0,1.0
11,2011,200.0,0.0
11,2011,150.0,0.0
11,2011,50.0,0.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,100.0,0.0
11,2011,100.0,1.0
11,2011,550.0,1.0
11,2011,50.0,1.0
11,2011,1290.0,1.0
11,2011,250.0,0.80000001
11,2011,250.0,1.0
11,2011,385.0,1.0
11,2011,535.0,0.0093457941
11,2011,200.0,0.0
11,2011,650.0,1.0
11,2011,150.0,0.0
11,2011,80.0,1.0
11,2011,300.0,0.66666669
11,2011,365.0,1.0
11,2011,250.0,1.0
11,2011,150.0,1.0
11,2011,250.0,1.0
11,2011,200.0,1.0
11,2011,150.0,1.0
11,2011,150.0,1.0
11,2011,100.0,1.0
11,2011,60.0,1.0
11,2011,340.0,0.70588237
11,2011,250.0,1.0
11,2011,200.0,1.0
11,2011,400.0,0.5
11,2011,900.0,1.0
11,2011,400.0,1.0
11,2011,50.0,1.0
11,2011,375.0,1.0
11,2011,150.0,1.0
11,2011,250.0,0.0
11,2011,300.0,0.0
11,2011,50.0,1.0
11,2011,150.0,0.0
11,2011,150.0,1.0
11,2011,230.0,0.78260869
11,2011,190.0,1.0
11,2011,400.0,1.0
11,2011,550.0,0.0
11,2011,240.0,1.0
11,2011,100.0,1.0
11,2011,15.0,0.66666669
11,2011,80.0,1.0
11,2011,200.0,1.0
11,2011,400.0,0.5
11,2011,225.0,1.0
11,2011,70.0,1.0
11,2011,200.0,0.0
11,2011,500.0,1.0
11,2011,50.0,1.0
11,2011,130.0,0.23076923
11,2011,200.0,1.0
11,2011,520.0,1.0
11,2011,35.0,1.0
11,2011,230.0,1.0
11,2011,600.0,1.0
11,2011,100.0,1.0
11,2011,450.0,1.0
11,2011,1400.0,1.0
11,2011,150.0,1.0
11,2011,100.0,1.0
11,2011,300.0,0.66666669
11,2011,20.0,1.0
11,2011,300.0,1.0
11,2011,170.0,1.0
11,2011,150.0,1.0
11,2011,10.0,0.0
11,2011,450.0,0.8888889
11,2011,10.0,1.0
11,2011,210.0,0.23809524
11,2011,100.0,1.0
11,2011,300.0,1.0
11,2011,300.0,0.0
11,2011,50.0,1.0
11,2011,400.0,1.0
11,2011,100.0,1.0
11,2011,440.0,0.59090906
11,2011,50.0,1.0
11,2011,530.0,0.056603774
11,2011,100.0,1.0
11,2011,550.0,0.27272728
11,2011,720.0,0.34722221
11,2011,250.0,0.0
11,2011,605.0,1.0
11,2011,450.0,1.0
11,2011,100.0,0.0
11,2011,50.0,0.0
11,2011,100.0,1.0
11,2011,300.0,0.66666669
11,2011,140.0,1.0
11,2011,490.0,1.0
11,2011,200.0,1.0
11,2011,150.0,0.0
11,2011,150.0,0.0
11,2011,280.0,1.0
11,2011,400.0,1.0
11,2011,350.0,1.0
11,2011,450.0,0.73333335
11,2011,120.0,0.0
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,580.0,1.0
11,2011,100.0,0.0
11,2011,75.0,1.0
11,2011,400.0,1.0
11,2011,50.0,1.0
11,2011,260.0,0.96153843
11,2011,450.0,1.0
11,2011,230.0,0.65217394
11,2011,450.0,0.77777779
11,2011,100.0,1.0
11,2011,300.0,1.0
11,2011,230.0,1.0
11,2011,80.0,0.25
11,2011,200.0,0.0
11,2011,500.0,1.0
11,2011,500.0,1.0
11,2011,850.0,1.0
11,2011,250.0,1.0
11,2011,1290.0,1.0
11,2011,515.0,0.22330096
11,2011,550.0,0.90909094
11,2011,100.0,1.0
11,2011,110.0,0.90909094
11,2011,800.0,1.0
11,2011,240.0,0.33333334
11,2011,30.0,0.0
11,2011,50.0,1.0
11,2011,92.0,0.45652175
11,2011,50.0,1.0
11,2011,353.0,0.43342775
11,2011,320.0,1.0
11,2011,30.0,1.0
11,2011,100.0,1.0
11,2011,70.0,0.0
11,2011,150.0,1.0
11,2011,50.0,1.0
11,2011,250.0,1.0
11,2011,200.0,0.5
11,2011,50.0,0.0
11,2011,50.0,1.0
11,2011,740.0,1.0
11,2011,600.0,0.0
11,2011,20.0,1.0
11,2011,40.0,1.0
11,2011,100.0,1.0
11,2011,100.0,0.0
11,2011,20.0,1.0
11,2011,64.0,1.0
11,2011,500.0,1.0
11,2011,150.0,1.0
11,2011,60.0,1.0
11,2011,70.0,1.0
11,2011,50.0,1.0
11,2011,130.0,1.0
11,2011,60.0,1.0
11,2011,400.0,0.5
11,2011,500.0,1.0
11,2011,500.0,1.0
11,2011,60.0,1.0
11,2011,130.0,1.0
11,2011,300.0,1.0
11,2011,450.0,0.77777779
11,2011,140.0,0.5714286
11,2011,100.0,1.0
11,2011,20.0,0.0
11,2011,1000.0,1.0
11,2011,850.0,0.94117647
11,2011,990.0,0.17676768
11,2011,350.0,1.0
11,2011,250.0,1.0
11,2011,580.0,1.0
11,2011,500.0,0.0
11,2011,500.0,1.0
11,2011,200.0,1.0
11,2011,600.0,1.0
11,2011,200.0,1.0
11,2011,400.0,0.75
11,2011,930.0,1.0
11,2011,300.0,1.0
11,2011,255.0,1.0
11,2011,300.0,0.66666669
11,2011,200.0,1.0
11,2011,340.0,1.0
11,2011,370.0,1.0
11,2011,150.0,0.0
11,2011,100.0,1.0
11,2011,220.0,1.0
11,2011,100.0,1.0
11,2011,300.0,1.0
11,2011,200.0,1.0
11,2011,245.0,0.69387758
11,2011,580.0,0.31034482
11,2011,125.0,1.0
11,2011,135.0,1.0
11,2011,270.0,1.0
11,2011,30.0,1.0
11,2011,330.0,0.0
11,2011,470.0,0.0
11,2011,250.0,0.80000001
11,2011,150.0,0.0
11,2011,200.0,0.0
11,2011,650.0,0.61538464
11,2011,50.0,1.0
11,2011,200.0,1.0
11,2011,500.0,1.0
11,2011,60.0,1.0
11,2011,250.0,0.2
11,2011,200.0,0.0
11,2011,250.0,1.0
11,2011,25.0,0.0
11,2011,150.0,0.0
11,2011,600.0,1.0
11,2011,200.0,0.0
11,2011,70.0,1.0
11,2011,145.0,1.0
11,2011,70.0,1.0
11,2011,50.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,470.0,0.0
11,2011,400.0,0.5
11,2011,200.0,0.0
11,2011,350.0,1.0
11,2011,100.0,1.0
11,2011,130.0,0.0
11,2011,750.0,0.33333334
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,330.0,0.24242425
11,2011,100.0,1.0
11,2011,120.0,1.0
11,2011,250.0,1.0
11,2011,400.0,1.0
11,2011,557.0,0.58707362
11,2011,500.0,0.40000001
11,2011,160.0,0.0
11,2011,200.0,1.0
11,2011,550.0,1.0
11,2011,280.0,1.0
11,2011,145.0,1.0
11,2011,160.0,0.625
11,2011,100.0,1.0
11,2011,370.0,0.5945946
11,2011,140.0,1.0
11,2011,25.0,0.80000001
11,2011,70.0,1.0
11,2011,400.0,1.0
11,2011,710.0,1.0
11,2011,150.0,0.0
11,2011,40.0,1.0
11,2011,450.0,1.0
11,2011,100.0,1.0
11,2011,300.0,1.0
11,2011,190.0,1.0
11,2011,540.0,0.62962961
11,2011,60.0,1.0
11,2011,60.0,0.0
11,2011,280.0,0.9285714
11,2011,10.0,1.0
11,2011,25.0,1.0
11,2011,195.0,1.0
11,2011,200.0,0.0
11,2011,800.0,0.4375
11,2011,150.0,1.0
11,2011,300.0,0.5
11,2011,70.0,0.0
11,2011,270.0,1.0
11,2011,600.0,1.0
11,2011,200.0,0.0
11,2011,170.0,1.0
11,2011,240.0,1.0
11,2011,110.0,0.0
11,2011,250.0,1.0
11,2011,20.0,1.0
11,2011,280.0,1.0
11,2011,200.0,1.0
11,2011,865.0,0.0057803467
11,2011,180.0,1.0
11,2011,377.0,1.0
11,2011,250.0,1.0
11,2011,300.0,0.0
11,2011,350.0,1.0
11,2011,250.0,1.0
11,2011,100.0,1.0
11,2011,250.0,1.0
11,2011,550.0,1.0
11,2011,200.0,1.0
11,2011,625.0,1.0
11,2011,220.0,0.90909094
11,2011,260.0,0.0
11,2011,900.0,1.0
11,2011,400.0,0.5
11,2011,10.0,1.0
11,2011,200.0,1.0
11,2011,200.0,0.0
11,2011,80.0,1.0
11,2011,50.0,0.0
11,2011,340.0,1.0
11,2011,960.0,1.0
11,2011,100.0,1.0
11,2011,125.0,1.0
11,2011,290.0,1.0
11,2011,250.0,1.0
11,2011,70.0,1.0
11,2011,1030.0,0.97087377
11,2011,50.0,1.0
11,2011,170.0,1.0
11,2011,200.0,0.0
11,2011,350.0,1.0
11,2011,350.0,0.0
11,2011,710.0,0.32394367
11,2011,495.0,0.19191919
11,2011,150.0,0.0
11,2011,230.0,1.0
11,2011,50.0,1.0
11,2011,350.0,0.0
11,2011,200.0,1.0
11,2011,300.0,1.0
11,2011,100.0,1.0
11,2011,250.0,1.0
11,2011,240.0,0.5
11,2011,60.0,1.0
11,2011,200.0,0.0
11,2011,230.0,0.65217394
11,2011,50.0,1.0
11,2011,200.0,0.0
11,2011,50.0,1.0
11,2011,400.0,0.0
11,2011,600.0,0.66666669
11,2011,420.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,500.0,1.0
11,2011,300.0,0.0
11,2011,100.0,1.0
11,2011,150.0,1.0
11,2011,100.0,0.0
11,2011,560.0,0.64285713
11,2011,510.0,0.50980395
11,2011,30.0,0.0
11,2011,100.0,1.0
11,2011,150.0,1.0
11,2011,300.0,1.0
11,2011,350.0,1.0
11,2011,222.0,1.0
11,2011,680.0,0.55882353
11,2011,50.0,0.0
11,2011,200.0,1.0
11,2011,180.0,1.0
11,2011,250.0,0.0
11,2011,300.0,1.0
11,2011,130.0,1.0
11,2011,500.0,1.0
11,2011,450.0,1.0
11,2011,350.0,0.42857143
11,2011,130.0,1.0
11,2011,25.0,1.0
11,2011,500.0,1.0
11,2011,100.0,0.0
11,2011,500.0,1.0
11,2011,50.0,1.0
11,2011,250.0,1.0
11,2011,200.0,1.0
11,2011,140.0,0.71428573
11,2011,250.0,0.80000001
11,2011,100.0,1.0
11,2011,40.0,1.0
11,2011,230.0,0.86956519
11,2011,180.0,1.0
11,2011,450.0,1.0
11,2011,100.0,0.0
11,2011,150.0,1.0
11,2011,300.0,1.0
11,2011,300.0,1.0
11,2011,400.0,1.0
11,2011,30.0,1.0
11,2011,170.0,0.58823532
11,2011,740.0,0.0
11,2011,570.0,0.21052632
11,2011,200.0,0.0
11,2011,500.0,1.0
11,2011,40.0,0.0
11,2011,250.0,0.60000002
11,2011,10.0,1.0
11,2011,830.0,1.0
11,2011,350.0,0.14285715
11,2011,20.0,1.0
11,2011,200.0,0.0
11,2011,25.0,1.0
11,2011,250.0,1.0
11,2011,80.0,1.0
11,2011,80.0,1.0
11,2011,250.0,0.0
11,2011,600.0,1.0
11,2011,100.0,0.0
11,2011,100.0,0.0
11,2011,100.0,1.0
11,2011,220.0,1.0
11,2011,305.0,0.50819671
11,2011,100.0,1.0
11,2011,20.0,1.0
11,2011,40.0,1.0
11,2011,200.0,1.0
11,2011,620.0,1.0
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,120.0,1.0
11,2011,250.0,0.0
11,2011,270.0,0.0
11,2011,520.0,0.23076923
11,2011,40.0,0.0
11,2011,250.0,0.0
11,2011,167.0,1.0
11,2011,60.0,1.0
11,2011,100.0,0.5
11,2011,200.0,1.0
11,2011,75.0,1.0
11,2011,55.0,1.0
11,2011,30.0,1.0
11,2011,275.0,1.0
11,2011,250.0,1.0
11,2011,450.0,1.0
11,2011,150.0,1.0
11,2011,250.0,1.0
11,2011,250.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,350.0,0.11428571
11,2011,200.0,1.0
11,2011,500.0,0.63999999
11,2011,300.0,1.0
11,2011,30.0,1.0
11,2011,190.0,0.2631579
11,2011,310.0,1.0
11,2011,140.0,1.0
11,2011,500.0,1.0
11,2011,300.0,1.0
11,2011,10.0,1.0
11,2011,50.0,0.0
11,2011,340.0,1.0
11,2011,220.0,0.90909094
11,2011,100.0,1.0
11,2011,100.0,0.0
11,2011,40.0,1.0
11,2011,300.0,1.0
11,2011,700.0,1.0
11,2011,300.0,1.0
11,2011,230.0,1.0
11,2011,100.0,1.0
11,2011,670.0,0.0
11,2011,50.0,1.0
11,2011,100.0,1.0
21,2011,1550.0,1.0
21,2011,230.0,1.0
21,2011,950.0,1.0
21,2011,500.0,1.0
21,2011,1850.0,0.5945946
21,2011,530.0,1.0
21,2011,850.0,1.0
21,2011,1620.0,0.95679015
21,2011,200.0,1.0
21,2011,300.0,1.0
21,2011,250.0,0.80000001
21,2011,950.0,1.0
21,2011,350.0,0.5714286
21,2011,150.0,1.0
21,2011,150.0,1.0
21,2011,300.0,1.0
21,2011,115.0,1.0
21,2011,1500.0,0.89999998
21,2011,575.0,1.0
21,2011,1150.0,1.0
21,2011,1575.0,1.0
21,2011,450.0,1.0
21,2011,950.0,1.0
21,2011,200.0,1.0
21,2011,1010.0,1.0
21,2011,500.0,1.0
21,2011,550.0,1.0
21,2011,209.0,1.0
21,2011,350.0,1.0
21,2011,800.0,1.0
21,2011,200.0,0.0
21,2011,200.0,1.0
21,2011,1050.0,1.0
21,2011,1000.0,1.0
21,2011,450.0,0.44444445
21,2011,870.0,1.0
21,2011,260.0,1.0
21,2011,440.0,1.0
21,2011,1050.0,1.0
21,2011,200.0,1.0
21,2011,200.0,1.0
21,2011,530.0,0.52830189
21,2011,600.0,0.91666669
21,2011,150.0,1.0
21,2011,750.0,1.0
21,2011,600.0,0.5
21,2011,1050.0,0.42857143
21,2011,805.0,1.0
21,2011,750.0,1.0
21,2011,900.0,1.0
21,2011,1765.0,1.0
21,2011,1230.0,0.79674798
21,2011,400.0,1.0
21,2011,300.0,1.0
21,2011,1070.0,1.0
21,2011,980.0,1.0
21,2011,300.0,1.0
21,2011,660.0,1.0
21,2011,335.0,1.0
21,2011,2050.0,1.0
21,2011,650.0,0.61538464
21,2011,400.0,0.5
21,2011,580.0,0.0
21,2011,300.0,0.66666669
21,2011,790.0,1.0
21,2011,685.0,0.3649635
21,2011,300.0,1.0
21,2011,1320.0,1.0
21,2011,1100.0,1.0
21,2011,250.0,1.0
21,2011,200.0,1.0
21,2011,300.0,1.0
21,2011,595.0,1.0
21,2011,850.0,1.0
21,2011,600.0,0.66666669
21,2011,250.0,1.0
21,2011,755.0,1.0
21,2011,275.0,1.0
21,2011,2000.0,1.0
21,2011,1050.0,1.0
21,2011,650.0,0.76923078
21,2011,415.0,1.0
21,2011,550.0,1.0
21,2011,150.0,1.0
21,2011,670.0,1.0
21,2011,200.0,1.0
21,2011,660.0,0.075757578
21,2011,160.0,1.0
21,2011,250.0,1.0
21,2011,330.0,1.0
21,2011,200.0,1.0
21,2011,1100.0,1.0
21,2011,726.0,0.61432505
21,2011,1800.0,1.0
21,2011,390.0,0.82051283
21,2011,400.0,1.0
21,2011,350.0,1.0
21,2011,1050.0,1.0
21,2011,250.0,1.0
21,2011,1215.0,0.95884776
21,2011,1230.0,1.0
21,2011,810.0,1.0
21,2011,1525.0,1.0
21,2011,570.0,0.087719299
21,2011,1680.0,0.88095236
21,2011,300.0,1.0
21,2011,580.0,1.0
21,2011,650.0,1.0
21,2011,150.0,1.0
21,2011,250.0,1.0
21,2011,500.0,1.0
21,2011,160.0,1.0
21,2011,1300.0,1.0
21,2011,760.0,1.0
21,2011,250.0,1.0
21,2011,350.0,1.0
21,2011,280.0,1.0
21,2011,850.0,0.82352942
21,2011,1120.0,1.0
21,2011,820.0,0.0
21,2011,350.0,1.0
21,2011,630.0,1.0
21,2011,860.0,0.82558137
21,2011,960.0,0.79166669
21,2011,950.0,1.0
21,2011,220.0,1.0
21,2011,985.0,1.0
21,2011,100.0,1.0
21,2011,2495.0,1.0
21,2011,850.0,1.0
21,2011,100.0,1.0
21,2011,450.0,0.55555558
21,2011,200.0,1.0
21,2011,650.0,1.0
21,2011,1710.0,1.0
21,2011,2200.0,0.25
21,2011,450.0,1.0
21,2011,470.0,0.55319148
21,2011,230.0,1.0
21,2011,950.0,0.42105263
21,2011,300.0,0.5
21,2011,550.0,1.0
21,2011,700.0,0.64285713
21,2011,150.0,1.0
21,2011,300.0,1.0
21,2011,1300.0,1.0
21,2011,1200.0,1.0
21,2011,1300.0,1.0
21,2011,310.0,1.0
21,2011,700.0,1.0
21,2011,850.0,1.0
21,2011,200.0,0.0
21,2011,1515.0,0.94059408
21,2011,650.0,0.30769232
21,2011,400.0,1.0
21,2011,900.0,0.83333331
21,2011,1400.0,1.0
21,2011,1180.0,1.0
21,2011,815.0,1.0
21,2011,930.0,1.0
21,2011,1060.0,1.0
21,2011,400.0,1.0
21,2011,875.0,0.54285717
21,2011,600.0,1.0
21,2011,165.0,1.0
21,2011,200.0,1.0
21,2011,475.0,1.0
21,2011,370.0,0.27027026
21,2011,1050.0,1.0
21,2011,80.0,0.0
21,2011,1120.0,1.0
21,2011,1520.0,1.0
21,2011,720.0,1.0
21,2011,150.0,1.0
21,2011,250.0,1.0
21,2011,460.0,1.0
21,2011,1200.0,1.0
21,2011,150.0,1.0
21,2011,450.0,1.0
21,2011,350.0,1.0
21,2011,1450.0,1.0
21,2011,155.0,0.87096775
21,2011,200.0,1.0
21,2011,330.0,1.0
21,2011,442.0,0.54751134
21,2011,930.0,1.0
21,2011,3260.0,1.0
21,2011,1080.0,1.0
21,2011,650.0,0.53846157
21,2011,1200.0,1.0
21,2011,600.0,1.0
21,2011,556.0,0.67625898
21,2011,365.0,1.0
21,2011,990.0,1.0
21,2011,1185.0,1.0
21,2011,700.0,1.0
21,2011,150.0,1.0
21,2011,60.0,0.0
21,2011,350.0,0.42857143
21,2011,400.0,1.0
21,2011,1100.0,1.0
21,2011,660.0,1.0
21,2011,900.0,1.0
21,2011,1290.0,1.0
21,2011,910.0,0.2857143
21,2011,410.0,0.14634146
21,2011,650.0,0.76923078
21,2011,400.0,1.0
23,2011,250.0,1.0
23,2011,390.0,1.0
23,2011,750.0,1.0
23,2011,70.0,1.0
23,2011,600.0,1.0
23,2011,530.0,1.0
23,2011,1000.0,1.0
23,2011,200.0,1.0
23,2011,350.0,1.0
23,2011,300.0,1.0
23,2011,2600.0,0.97307694
23,2011,700.0,0.71428573
23,2011,1760.0,1.0
23,2011,400.0,1.0
23,2011,180.0,1.0
23,2011,1150.0,0.9130435
23,2011,700.0,0.85714287
23,2011,100.0,0.0
23,2011,100.0,1.0
23,2011,600.0,1.0
23,2011,550.0,1.0
23,2011,300.0,1.0
23,2011,800.0,0.75
23,2011,250.0,1.0
23,2011,780.0,1.0
23,2011,500.0,1.0
23,2011,870.0,1.0
23,2011,980.0,1.0
23,2011,1900.0,1.0
23,2011,1600.0,1.0
23,2011,250.0,1.0
23,2011,290.0,1.0
23,2011,250.0,1.0
23,2011,100.0,1.0
23,2011,340.0,1.0
23,2011,200.0,1.0
23,2011,750.0,1.0
23,2011,650.0,1.0
23,2011,450.0,1.0
23,2011,200.0,1.0
23,2011,750.0,1.0
23,2011,150.0,1.0
23,2011,200.0,1.0
23,2011,150.0,0.0
23,2011,230.0,1.0
23,2011,700.0,0.85714287
23,2011,550.0,1.0
23,2011,200.0,1.0
23,2011,200.0,0.0
23,2011,125.0,1.0
23,2011,250.0,1.0
23,2011,250.0,1.0
23,2011,280.0,0.2857143
23,2011,100.0,1.0
23,2011,200.0,1.0
23,2011,600.0,1.0
23,2011,950.0,1.0
23,2011,260.0,1.0
23,2011,150.0,1.0
23,2011,430.0,1.0
23,2011,280.0,1.0
23,2011,200.0,1.0
23,2011,50.0,1.0
23,2011,200.0,1.0
23,2011,1350.0,1.0
23,2011,1300.0,0.80769229
23,2011,700.0,1.0
23,2011,150.0,1.0
23,2011,200.0,1.0
23,2011,1050.0,1.0
23,2011,300.0,1.0
23,2011,1120.0,1.0
23,2011,330.0,1.0
23,2011,700.0,1.0
23,2011,1000.0,1.0
23,2011,740.0,1.0
23,2011,565.0,1.0
23,2011,300.0,1.0
23,2011,950.0,1.0
23,2011,410.0,1.0
23,2011,300.0,1.0
23,2011,400.0,1.0
23,2011,900.0,1.0
23,2011,150.0,1.0
23,2011,250.0,1.0
23,2011,150.0,1.0
23,2011,200.0,1.0
23,2011,500.0,1.0
23,2011,300.0,1.0
23,2011,250.0,1.0
23,2011,250.0,1.0
23,2011,150.0,1.0
23,2011,950.0,1.0
23,2011,400.0,1.0
23,2011,450.0,1.0
23,2011,720.0,0.83333331
23,2011,200.0,1.0
23,2011,950.0,1.0
23,2011,1250.0,0.88
23,2011,200.0,1.0
23,2011,150.0,1.0
23,2011,1200.0,0.95833331
23,2011,200.0,1.0
23,2011,430.0,0.93023258
23,2011,1250.0,0.88
23,2011,300.0,1.0
23,2011,200.0,1.0
23,2011,300.0,1.0
23,2011,750.0,1.0
23,2011,260.0,1.0
23,2011,1100.0,1.0
23,2011,900.0,1.0
23,2011,250.0,1.0
23,2011,500.0,1.0
23,2011,150.0,1.0
23,2011,150.0,1.0
23,2011,520.0,0.42307693
23,2011,1620.0,0.87654322
23,2011,600.0,1.0
23,2011,850.0,0.70588237
23,2011,300.0,1.0
23,2011,400.0,1.0
23,2011,225.0,1.0
23,2011,180.0,0.83333331
23,2011,350.0,1.0
23,2011,450.0,1.0
23,2011,950.0,1.0
23,2011,2480.0,1.0
23,2011,1220.0,0.98360658
23,2011,500.0,1.0
23,2011,100.0,1.0
23,2011,200.0,1.0
23,2011,250.0,1.0
23,2011,200.0,1.0
23,2011,300.0,1.0
23,2011,450.0,1.0
23,2011,100.0,1.0
23,2011,220.0,1.0
23,2011,350.0,1.0
23,2011,250.0,1.0
23,2011,335.0,1.0
23,2011,840.0,1.0
23,2011,1150.0,0.82608694
23,2011,50.0,1.0
23,2011,130.0,1.0
23,2011,200.0,1.0
23,2011,810.0,0.7037037
23,2011,450.0,1.0
23,2011,150.0,0.66666669
23,2011,400.0,0.375
23,2011,650.0,1.0
23,2011,1350.0,0.85185188
23,2011,250.0,1.0
23,2011,150.0,1.0
23,2011,490.0,1.0
23,2011,550.0,1.0
23,2011,820.0,0.5487805
23,2011,200.0,1.0
23,2011,200.0,1.0
23,2011,350.0,1.0
23,2011,600.0,1.0
23,2011,250.0,1.0
23,2011,550.0,1.0
23,2011,200.0,1.0
23,2011,400.0,1.0
23,2011,1820.0,0.71428573
23,2011,1350.0,1.0
23,2011,700.0,1.0
23,2011,200.0,0.75
23,2011,300.0,1.0
23,2011,780.0,0.74358976
23,2011,750.0,1.0
23,2011,350.0,1.0
23,2011,250.0,1.0
23,2011,225.0,0.66666669
23,2011,150.0,1.0
23,2011,700.0,0.78571427
23,2011,1250.0,1.0
23,2011,380.0,0.78947371
23,2011,450.0,1.0
23,2011,1000.0,1.0
23,2011,900.0,0.94444442
23,2011,260.0,1.0
23,2011,550.0,1.0
23,2011,600.0,1.0
