T1,wave,total_猪肉,ratio_猪肉
21,2011,880.0,1.0
21,2011,220.0,1.0
21,2011,200.0,1.0
21,2011,200.0,1.0
21,2011,200.0,1.0
21,2011,321.0,0.25233644
21,2011,200.0,1.0
21,2011,319.0,1.0
21,2011,180.0,1.0
21,2011,550.0,0.63636363
21,2011,1100.0,1.0
21,2011,542.0,1.0
21,2011,580.0,0.1724138
21,2011,400.0,1.0
21,2011,955.0,1.0
21,2011,630.0,0.87301588
21,2011,520.0,1.0
21,2011,1080.0,1.0
21,2011,625.0,1.0
21,2011,510.0,1.0
21,2011,220.0,1.0
21,2011,730.0,0.1369863
21,2011,370.0,0.27027026
21,2011,710.0,1.0
21,2011,460.0,1.0
21,2011,150.0,1.0
21,2011,280.0,1.0
21,2011,530.0,0.6226415
21,2011,130.0,1.0
21,2011,430.0,0.83720928
23,2011,225.0,1.0
23,2011,540.0,0.85185188
23,2011,250.0,1.0
23,2011,400.0,1.0
23,2011,315.0,1.0
23,2011,270.0,1.0
23,2011,400.0,1.0
23,2011,985.0,1.0
23,2011,275.0,1.0
23,2011,150.0,1.0
23,2011,330.0,1.0
23,2011,235.0,0.78723407
23,2011,350.0,1.0
23,2011,80.0,1.0
23,2011,775.0,1.0
23,2011,790.0,0.96202534
23,2011,50.0,1.0
23,2011,65.0,0.46153846
23,2011,100.0,1.0
23,2011,170.0,0.41176471
23,2011,365.0,0.86301368
23,2011,290.0,0.93103451
23,2011,100.0,0.0
23,2011,550.0,1.0
23,2011,420.0,1.0
23,2011,55.0,1.0
23,2011,50.0,1.0
23,2011,60.0,1.0
23,2011,310.0,1.0
23,2011,760.0,1.0
23,2011,100.0,1.0
23,2011,640.0,0.6875
23,2011,440.0,1.0
23,2011,860.0,0.96511626
23,2011,760.0,1.0
23,2011,150.0,1.0
23,2011,350.0,1.0
23,2011,1450.0,1.0
23,2011,890.0,0.84269661
23,2011,380.0,1.0
23,2011,350.0,1.0
23,2011,200.0,1.0
23,2011,200.0,1.0
23,2011,300.0,1.0
23,2011,590.0,1.0
23,2011,130.0,1.0
23,2011,50.0,1.0
23,2011,150.0,1.0
23,2011,580.0,1.0
23,2011,300.0,1.0
23,2011,100.0,1.0
23,2011,100.0,1.0
23,2011,50.0,1.0
23,2011,100.0,1.0
23,2011,320.0,0.9375
23,2011,630.0,1.0
23,2011,250.0,1.0
23,2011,200.0,1.0
23,2011,556.0,1.0
23,2011,180.0,1.0
23,2011,20.0,1.0
23,2011,75.0,1.0
23,2011,290.0,1.0
23,2011,740.0,1.0
23,2011,70.0,1.0
23,2011,50.0,1.0
23,2011,150.0,1.0
23,2011,600.0,1.0
23,2011,805.0,0.25465837
23,2011,150.0,1.0
23,2011,270.0,1.0
23,2011,30.0,1.0
23,2011,120.0,1.0
23,2011,150.0,1.0
23,2011,70.0,1.0
23,2011,475.0,1.0
23,2011,360.0,0.94444442
23,2011,685.0,1.0
23,2011,320.0,1.0
23,2011,180.0,1.0
23,2011,530.0,1.0
23,2011,300.0,1.0
23,2011,740.0,0.9054054
23,2011,130.0,0.61538464
23,2011,350.0,1.0
23,2011,70.0,1.0
23,2011,820.0,1.0
23,2011,730.0,1.0
23,2011,50.0,1.0
23,2011,270.0,1.0
23,2011,380.0,1.0
23,2011,90.0,1.0
23,2011,800.0,1.0
23,2011,180.0,1.0
23,2011,25.0,1.0
23,2011,50.0,1.0
23,2011,200.0,1.0
23,2011,10.0,1.0
23,2011,100.0,1.0
23,2011,315.0,1.0
23,2011,350.0,1.0
23,2011,75.0,1.0
23,2011,300.0,1.0
23,2011,200.0,1.0
23,2011,200.0,1.0
23,2011,680.0,1.0
23,2011,20.0,1.0
23,2011,600.0,1.0
23,2011,150.0,1.0
23,2011,350.0,0.42857143
23,2011,70.0,0.85714287
23,2011,1030.0,1.0
23,2011,480.0,1.0
23,2011,260.0,0.1923077
23,2011,500.0,1.0
23,2011,425.0,0.85882354
23,2011,340.0,1.0
23,2011,210.0,1.0
23,2011,362.0,0.97237569
23,2011,160.0,1.0
23,2011,835.0,1.0
23,2011,360.0,1.0
23,2011,30.0,1.0
23,2011,450.0,1.0
23,2011,350.0,1.0
23,2011,30.0,1.0
23,2011,490.0,1.0
23,2011,1075.0,1.0
23,2011,100.0,1.0
23,2011,140.0,1.0
23,2011,550.0,1.0
23,2011,100.0,1.0
23,2011,240.0,0.875
23,2011,150.0,1.0
23,2011,1134.0,0.52380955
23,2011,500.0,1.0
23,2011,870.0,0.65517241
23,2011,150.0,1.0
23,2011,370.0,1.0
23,2011,120.0,1.0
23,2011,100.0,1.0
23,2011,405.0,1.0
23,2011,120.0,1.0
23,2011,822.0,0.56204379
23,2011,200.0,1.0
23,2011,350.0,1.0
23,2011,50.0,1.0
23,2011,440.0,0.56818181
23,2011,400.0,1.0
23,2011,670.0,1.0
23,2011,360.0,0.77777779
23,2011,330.0,1.0
23,2011,40.0,1.0
23,2011,100.0,1.0
23,2011,740.0,1.0
23,2011,80.0,1.0
23,2011,300.0,1.0
23,2011,150.0,1.0
23,2011,150.0,1.0
23,2011,170.0,1.0
23,2011,235.0,1.0
23,2011,670.0,1.0
23,2011,100.0,1.0
23,2011,480.0,1.0
23,2011,420.0,0.88095236
23,2011,340.0,1.0
23,2011,100.0,1.0
23,2011,70.0,1.0
23,2011,330.0,1.0
23,2011,550.0,0.81818181
23,2011,610.0,0.90163934
23,2011,580.0,1.0
23,2011,525.0,0.76190478
23,2011,30.0,1.0
23,2011,130.0,1.0
23,2011,45.0,1.0
23,2011,925.0,1.0
23,2011,530.0,0.55660379
23,2011,300.0,1.0
23,2011,50.0,1.0
23,2011,380.0,1.0
23,2011,750.0,1.0
23,2011,180.0,1.0
23,2011,230.0,1.0
23,2011,280.0,1.0
23,2011,1060.0,0.81132078
23,2011,120.0,1.0
23,2011,625.0,0.44
23,2011,360.0,1.0
23,2011,250.0,1.0
23,2011,380.0,0.52631581
23,2011,20.0,1.0
23,2011,430.0,1.0
23,2011,550.0,1.0
23,2011,290.0,1.0
23,2011,20.0,1.0
23,2011,550.0,0.90909094
23,2011,220.0,1.0
23,2011,320.0,1.0
23,2011,300.0,1.0
23,2011,440.0,1.0
23,2011,350.0,1.0
23,2011,400.0,1.0
23,2011,260.0,1.0
23,2011,180.0,1.0
23,2011,200.0,1.0
23,2011,210.0,0.52380955
23,2011,275.0,1.0
23,2011,455.0,1.0
23,2011,330.0,1.0
23,2011,300.0,1.0
23,2011,750.0,1.0
23,2011,150.0,1.0
23,2011,700.0,1.0
32,2011,350.0,1.0
32,2011,690.0,1.0
32,2011,1145.0,0.13100436
32,2011,50.0,1.0
32,2011,113.0,1.0
32,2011,105.0,1.0
32,2011,105.0,1.0
32,2011,1000.0,0.94999999
32,2011,930.0,0.80645162
32,2011,310.0,1.0
32,2011,680.0,0.66176468
32,2011,90.0,1.0
32,2011,310.0,0.67741936
32,2011,50.0,1.0
32,2011,270.0,1.0
32,2011,400.0,0.875
32,2011,1680.0,1.0
32,2011,190.0,1.0
32,2011,190.0,1.0
32,2011,330.0,0.090909094
32,2011,585.0,0.82905984
32,2011,460.0,1.0
32,2011,340.0,1.0
32,2011,245.0,0.87755102
32,2011,75.0,0.80000001
32,2011,990.0,0.30303031
32,2011,500.0,0.60000002
32,2011,700.0,1.0
32,2011,180.0,0.44444445
32,2011,450.0,0.0
32,2011,375.0,1.0
32,2011,1150.0,1.0
32,2011,860.0,1.0
32,2011,555.0,1.0
32,2011,250.0,1.0
32,2011,140.0,1.0
32,2011,1010.0,0.98019803
32,2011,250.0,1.0
32,2011,1515.0,0.9207921
32,2011,400.0,1.0
32,2011,170.0,1.0
32,2011,1520.0,0.96052629
32,2011,530.0,0.6226415
32,2011,50.0,1.0
32,2011,300.0,0.83333331
32,2011,530.0,0.81132078
32,2011,830.0,0.87951809
32,2011,405.0,1.0
32,2011,120.0,1.0
32,2011,200.0,0.5
32,2011,80.0,1.0
32,2011,30.0,1.0
32,2011,850.0,0.88235295
32,2011,317.0,1.0
32,2011,930.0,1.0
32,2011,205.0,0.41463414
32,2011,320.0,0.609375
32,2011,550.0,0.81818181
32,2011,900.0,0.66666669
32,2011,680.0,0.044117648
32,2011,1180.0,0.69491524
32,2011,110.0,0.54545456
32,2011,360.0,1.0
32,2011,370.0,1.0
32,2011,865.0,0.88439304
32,2011,500.0,1.0
32,2011,300.0,1.0
32,2011,1150.0,1.0
32,2011,365.0,0.95890409
32,2011,885.0,1.0
32,2011,970.0,0.48453608
32,2011,350.0,0.2857143
32,2011,630.0,1.0
32,2011,45.0,0.0
32,2011,750.0,1.0
32,2011,390.0,1.0
32,2011,915.0,1.0
32,2011,25.0,1.0
32,2011,730.0,0.34246576
32,2011,595.0,1.0
32,2011,375.0,1.0
32,2011,50.0,0.0
32,2011,135.0,0.18518518
32,2011,210.0,0.42857143
32,2011,990.0,1.0
32,2011,1155.0,0.65367967
32,2011,150.0,1.0
32,2011,65.0,1.0
32,2011,1330.0,1.0
32,2011,280.0,0.71428573
32,2011,360.0,1.0
32,2011,450.0,1.0
32,2011,840.0,1.0
32,2011,1000.0,1.0
32,2011,255.0,0.0
32,2011,143.0,1.0
32,2011,1302.0,1.0
32,2011,2075.0,0.69156629
32,2011,360.0,1.0
32,2011,285.0,1.0
32,2011,390.0,0.96153843
32,2011,150.0,1.0
32,2011,130.0,1.0
32,2011,500.0,0.80000001
32,2011,150.0,0.0
32,2011,225.0,1.0
32,2011,10.0,1.0
32,2011,275.0,1.0
32,2011,1520.0,0.76973683
32,2011,680.0,0.41176471
32,2011,400.0,0.0
32,2011,500.0,1.0
32,2011,550.0,0.81818181
32,2011,1640.0,0.51219511
32,2011,600.0,1.0
32,2011,510.0,1.0
32,2011,2595.0,0.95375723
32,2011,310.0,1.0
32,2011,100.0,1.0
32,2011,110.0,1.0
32,2011,100.0,1.0
32,2011,750.0,1.0
32,2011,200.0,1.0
32,2011,260.0,1.0
32,2011,250.0,0.0
32,2011,405.0,0.75308645
32,2011,700.0,1.0
32,2011,145.0,1.0
32,2011,785.0,0.76433122
32,2011,100.0,1.0
32,2011,392.0,1.0
32,2011,1150.0,1.0
32,2011,1230.0,0.88617885
32,2011,275.0,0.81818181
32,2011,750.0,0.86666667
32,2011,1800.0,1.0
32,2011,1205.0,0.8713693
32,2011,125.0,1.0
32,2011,1175.0,0.61702126
32,2011,6.0,1.0
32,2011,210.0,1.0
32,2011,655.0,1.0
32,2011,180.0,1.0
32,2011,250.0,1.0
32,2011,570.0,0.82456142
32,2011,560.0,0.73214287
32,2011,890.0,0.43820226
32,2011,990.0,1.0
32,2011,1510.0,0.66225165
32,2011,1490.0,0.96644294
32,2011,90.0,1.0
32,2011,470.0,0.82978725
32,2011,240.0,1.0
32,2011,1180.0,1.0
32,2011,135.0,0.62962961
32,2011,335.0,0.44776121
32,2011,845.0,0.82248521
32,2011,655.0,1.0
32,2011,225.0,1.0
32,2011,100.0,0.5
32,2011,1325.0,0.41132075
32,2011,190.0,1.0
32,2011,430.0,0.46511629
32,2011,230.0,1.0
32,2011,25.0,1.0
32,2011,100.0,1.0
32,2011,250.0,0.0
32,2011,420.0,1.0
32,2011,200.0,1.0
32,2011,140.0,1.0
32,2011,76.0,1.0
32,2011,185.0,0.0
32,2011,315.0,0.095238097
32,2011,860.0,1.0
32,2011,1795.0,0.64902508
32,2011,680.0,0.57352942
32,2011,270.0,1.0
32,2011,1830.0,0.72404373
32,2011,410.0,1.0
32,2011,500.0,1.0
32,2011,680.0,1.0
32,2011,170.0,1.0
32,2011,150.0,1.0
32,2011,120.0,1.0
32,2011,1260.0,1.0
32,2011,650.0,1.0
32,2011,400.0,1.0
32,2011,580.0,1.0
32,2011,610.0,0.59016395
32,2011,550.0,0.72727275
32,2011,200.0,0.5
32,2011,650.0,0.76923078
32,2011,415.0,1.0
32,2011,650.0,1.0
32,2011,300.0,1.0
32,2011,160.0,1.0
32,2011,470.0,1.0
32,2011,600.0,1.0
32,2011,1115.0,0.93273544
32,2011,130.0,0.0
32,2011,645.0,0.88372093
32,2011,475.0,0.7368421
32,2011,300.0,1.0
32,2011,250.0,0.0
32,2011,200.0,1.0
32,2011,585.0,0.51282054
32,2011,825.0,0.24242425
32,2011,405.0,0.69135803
32,2011,1390.0,1.0
32,2011,465.0,0.56989247
32,2011,270.0,1.0
32,2011,530.0,1.0
32,2011,480.0,0.9375
32,2011,255.0,0.41176471
32,2011,670.0,1.0
32,2011,270.0,1.0
32,2011,1345.0,0.69144982
32,2011,200.0,1.0
32,2011,198.0,1.0
32,2011,1215.0,0.20576131
32,2011,170.0,1.0
32,2011,325.0,0.69230771
32,2011,100.0,0.0
32,2011,250.0,1.0
32,2011,410.0,0.12195122
32,2011,1338.0,0.73841554
32,2011,117.0,1.0
32,2011,260.0,1.0
32,2011,150.0,1.0
32,2011,135.0,1.0
32,2011,400.0,1.0
32,2011,260.0,1.0
32,2011,1070.0,0.60747665
32,2011,70.0,0.0
32,2011,350.0,1.0
32,2011,420.0,0.95238096
32,2011,385.0,1.0
32,2011,1046.0,0.94263864
32,2011,255.0,1.0
32,2011,646.0,1.0
32,2011,1010.0,0.92574257
32,2011,270.0,1.0
32,2011,340.0,1.0
32,2011,630.0,1.0
32,2011,370.0,0.94594592
32,2011,640.0,0.0
32,2011,100.0,0.0
32,2011,300.0,1.0
32,2011,200.0,1.0
32,2011,460.0,1.0
32,2011,1520.0,0.80263156
32,2011,240.0,1.0
32,2011,200.0,1.0
32,2011,200.0,1.0
32,2011,345.0,0.57971013
32,2011,275.0,1.0
32,2011,279.0,0.28315413
32,2011,800.0,0.625
32,2011,300.0,1.0
32,2011,100.0,1.0
32,2011,525.0,0.60000002
32,2011,245.0,1.0
32,2011,150.0,1.0
32,2011,900.0,0.72222221
32,2011,300.0,0.0
32,2011,1730.0,1.0
32,2011,130.0,1.0
32,2011,1015.0,0.90147781
32,2011,900.0,1.0
32,2011,270.0,0.92592591
32,2011,580.0,1.0
32,2011,1090.0,0.79816514
32,2011,430.0,0.88372093
32,2011,75.0,0.40000001
32,2011,120.0,0.25
32,2011,200.0,1.0
32,2011,570.0,1.0
32,2011,210.0,0.42857143
32,2011,280.0,0.8214286
32,2011,340.0,0.29411766
32,2011,50.0,0.0
32,2011,145.0,0.82758623
32,2011,470.0,0.91489363
32,2011,850.0,0.15294118
32,2011,1280.0,0.77734375
32,2011,580.0,1.0
32,2011,150.0,1.0
32,2011,965.0,0.27461141
32,2011,140.0,1.0
32,2011,480.0,1.0
32,2011,850.0,0.42352942
32,2011,500.0,1.0
32,2011,830.0,1.0
32,2011,150.0,1.0
32,2011,1680.0,1.0
32,2011,500.0,1.0
32,2011,1725.0,0.31594202
32,2011,270.0,0.37037036
32,2011,200.0,0.0
32,2011,950.0,1.0
32,2011,600.0,1.0
32,2011,850.0,0.32352942
32,2011,240.0,0.625
37,2011,770.0,1.0
37,2011,150.0,1.0
37,2011,455.0,0.85714287
37,2011,145.0,1.0
37,2011,180.0,1.0
37,2011,480.0,1.0
37,2011,1605.0,1.0
37,2011,280.0,1.0
37,2011,200.0,1.0
37,2011,720.0,1.0
37,2011,60.0,0.0
37,2011,746.0,0.92761391
37,2011,480.0,1.0
37,2011,650.0,1.0
37,2011,70.0,1.0
37,2011,100.0,1.0
37,2011,52.0,1.0
37,2011,610.0,1.0
37,2011,580.0,1.0
37,2011,190.0,1.0
37,2011,480.0,1.0
37,2011,1315.0,1.0
37,2011,100.0,1.0
37,2011,270.0,1.0
37,2011,260.0,1.0
37,2011,50.0,1.0
37,2011,150.0,1.0
37,2011,350.0,1.0
37,2011,730.0,0.65753424
37,2011,685.0,1.0
37,2011,180.0,1.0
37,2011,150.0,1.0
37,2011,50.0,1.0
37,2011,240.0,1.0
37,2011,450.0,1.0
37,2011,50.0,1.0
37,2011,70.0,1.0
37,2011,500.0,1.0
37,2011,1285.0,1.0
37,2011,730.0,0.93150687
37,2011,100.0,1.0
37,2011,300.0,1.0
37,2011,210.0,1.0
37,2011,650.0,1.0
37,2011,95.0,1.0
37,2011,170.0,0.52941179
37,2011,1005.0,0.80099505
37,2011,910.0,1.0
37,2011,50.0,1.0
37,2011,550.0,1.0
37,2011,970.0,1.0
37,2011,150.0,1.0
37,2011,630.0,0.0
37,2011,150.0,1.0
37,2011,1665.0,1.0
37,2011,80.0,1.0
37,2011,430.0,1.0
37,2011,350.0,1.0
37,2011,370.0,1.0
37,2011,870.0,1.0
37,2011,80.0,1.0
37,2011,790.0,1.0
37,2011,200.0,1.0
37,2011,100.0,1.0
37,2011,1080.0,1.0
37,2011,1080.0,1.0
37,2011,220.0,1.0
37,2011,24.0,1.0
37,2011,160.0,1.0
37,2011,20.0,1.0
37,2011,95.0,1.0
37,2011,355.0,0.8309859
37,2011,750.0,0.97333336
37,2011,105.0,0.66666669
37,2011,515.0,1.0
37,2011,380.0,1.0
37,2011,90.0,1.0
37,2011,130.0,1.0
37,2011,1011.0,1.0
37,2011,860.0,1.0
37,2011,90.0,1.0
37,2011,45.0,1.0
37,2011,180.0,0.3888889
37,2011,604.0,0.80132449
37,2011,90.0,1.0
37,2011,50.0,1.0
37,2011,80.0,1.0
37,2011,40.0,1.0
37,2011,465.0,0.40860215
37,2011,1225.0,1.0
37,2011,115.0,1.0
37,2011,230.0,1.0
37,2011,60.0,1.0
37,2011,200.0,0.44999999
37,2011,140.0,1.0
37,2011,630.0,1.0
37,2011,230.0,1.0
37,2011,680.0,1.0
37,2011,100.0,1.0
37,2011,420.0,1.0
37,2011,480.0,1.0
37,2011,1345.0,1.0
37,2011,545.0,0.81651378
37,2011,735.0,1.0
37,2011,775.0,1.0
37,2011,565.0,0.51327431
37,2011,500.0,1.0
37,2011,1690.0,1.0
37,2011,270.0,1.0
37,2011,830.0,1.0
37,2011,900.0,1.0
37,2011,120.0,1.0
37,2011,250.0,1.0
37,2011,200.0,1.0
37,2011,180.0,1.0
37,2011,620.0,0.7903226
37,2011,810.0,1.0
37,2011,430.0,1.0
37,2011,50.0,0.40000001
37,2011,250.0,1.0
37,2011,200.0,1.0
37,2011,700.0,1.0
37,2011,780.0,0.82051283
37,2011,150.0,1.0
37,2011,955.0,1.0
37,2011,350.0,1.0
37,2011,455.0,1.0
37,2011,20.0,1.0
37,2011,60.0,1.0
37,2011,50.0,1.0
37,2011,260.0,1.0
37,2011,140.0,1.0
37,2011,1120.0,0.9464286
37,2011,50.0,1.0
37,2011,785.0,1.0
37,2011,1085.0,0.94470048
37,2011,590.0,1.0
37,2011,630.0,1.0
37,2011,125.0,1.0
37,2011,505.0,1.0
37,2011,655.0,0.70992368
37,2011,412.0,1.0
37,2011,245.0,0.79591835
37,2011,500.0,1.0
37,2011,110.0,0.63636363
37,2011,230.0,1.0
37,2011,610.0,1.0
37,2011,65.0,0.61538464
37,2011,300.0,1.0
37,2011,470.0,1.0
37,2011,250.0,1.0
37,2011,500.0,1.0
37,2011,250.0,1.0
37,2011,1180.0,1.0
37,2011,320.0,0.09375
37,2011,160.0,1.0
37,2011,1120.0,0.6875
37,2011,50.0,1.0
37,2011,900.0,1.0
37,2011,650.0,1.0
37,2011,110.0,1.0
37,2011,60.0,1.0
37,2011,373.0,1.0
37,2011,360.0,1.0
37,2011,240.0,1.0
37,2011,115.0,0.9130435
37,2011,320.0,1.0
37,2011,265.0,0.41509435
37,2011,360.0,1.0
37,2011,474.0,1.0
37,2011,1160.0,1.0
37,2011,500.0,0.77999997
37,2011,100.0,1.0
37,2011,150.0,1.0
37,2011,345.0,1.0
37,2011,1193.0,1.0
37,2011,350.0,1.0
37,2011,1195.0,1.0
37,2011,520.0,1.0
37,2011,520.0,0.98076922
37,2011,50.0,0.40000001
37,2011,90.0,1.0
37,2011,100.0,1.0
37,2011,460.0,1.0
37,2011,150.0,1.0
37,2011,630.0,0.84126985
37,2011,38.0,1.0
37,2011,518.0,1.0
37,2011,70.0,1.0
37,2011,740.0,0.89864862
37,2011,330.0,1.0
37,2011,375.0,1.0
37,2011,40.0,1.0
37,2011,435.0,0.88505745
37,2011,220.0,1.0
37,2011,340.0,1.0
37,2011,300.0,1.0
37,2011,610.0,1.0
37,2011,1320.0,1.0
37,2011,1070.0,1.0
37,2011,200.0,1.0
37,2011,895.0,0.75418997
37,2011,100.0,1.0
37,2011,385.0,1.0
37,2011,640.0,1.0
37,2011,400.0,1.0
37,2011,510.0,1.0
37,2011,1090.0,1.0
37,2011,1580.0,1.0
37,2011,365.0,0.86301368
37,2011,260.0,1.0
37,2011,210.0,1.0
37,2011,200.0,1.0
37,2011,30.0,0.0
37,2011,585.0,1.0
37,2011,455.0,1.0
37,2011,500.0,1.0
37,2011,150.0,1.0
37,2011,145.0,1.0
37,2011,50.0,1.0
37,2011,250.0,0.0
37,2011,930.0,1.0
37,2011,275.0,1.0
37,2011,20.0,1.0
37,2011,140.0,1.0
37,2011,145.0,1.0
37,2011,400.0,1.0
37,2011,690.0,1.0
37,2011,155.0,1.0
37,2011,1692.0,1.0
37,2011,575.0,0.63478261
37,2011,410.0,1.0
37,2011,380.0,1.0
37,2011,1110.0,1.0
37,2011,50.0,1.0
37,2011,530.0,1.0
37,2011,1802.0,1.0
37,2011,350.0,1.0
37,2011,130.0,0.0
37,2011,60.0,1.0
37,2011,300.0,1.0
37,2011,400.0,1.0
37,2011,408.0,0.62009805
37,2011,630.0,1.0
37,2011,945.0,1.0
37,2011,690.0,1.0
37,2011,85.0,0.47058824
37,2011,255.0,0.39215687
37,2011,250.0,1.0
37,2011,780.0,0.61538464
37,2011,275.0,1.0
37,2011,80.0,1.0
37,2011,520.0,1.0
37,2011,230.0,1.0
37,2011,140.0,1.0
37,2011,70.0,1.0
37,2011,850.0,1.0
37,2011,1000.0,1.0
37,2011,650.0,1.0
37,2011,200.0,1.0
41,2011,200.0,1.0
41,2011,705.0,0.82269502
41,2011,200.0,1.0
41,2011,50.0,0.0
41,2011,125.0,1.0
41,2011,130.0,1.0
41,2011,150.0,1.0
41,2011,250.0,0.60000002
41,2011,770.0,1.0
41,2011,50.0,1.0
41,2011,170.0,1.0
41,2011,130.0,1.0
41,2011,200.0,1.0
41,2011,197.0,1.0
41,2011,226.0,1.0
41,2011,525.0,1.0
41,2011,510.0,1.0
41,2011,1295.0,1.0
41,2011,45.0,1.0
41,2011,350.0,1.0
41,2011,600.0,1.0
41,2011,160.0,1.0
41,2011,390.0,1.0
41,2011,260.0,0.0
41,2011,650.0,1.0
41,2011,100.0,1.0
41,2011,1350.0,1.0
41,2011,100.0,1.0
41,2011,400.0,1.0
41,2011,180.0,1.0
41,2011,1570.0,1.0
41,2011,270.0,0.0
41,2011,50.0,1.0
41,2011,600.0,0.33333334
41,2011,850.0,0.94117647
41,2011,125.0,1.0
41,2011,350.0,1.0
41,2011,290.0,1.0
41,2011,140.0,0.2857143
41,2011,770.0,1.0
41,2011,40.0,0.0
41,2011,50.0,1.0
41,2011,250.0,1.0
41,2011,20.0,0.0
41,2011,100.0,1.0
41,2011,400.0,1.0
41,2011,100.0,1.0
41,2011,695.0,1.0
41,2011,1615.0,1.0
41,2011,250.0,0.12
41,2011,200.0,1.0
41,2011,590.0,1.0
41,2011,50.0,1.0
41,2011,1598.0,1.0
41,2011,550.0,1.0
41,2011,170.0,1.0
41,2011,50.0,1.0
41,2011,300.0,1.0
41,2011,50.0,0.0
41,2011,440.0,1.0
41,2011,90.0,1.0
41,2011,515.0,1.0
41,2011,90.0,1.0
41,2011,50.0,1.0
41,2011,185.0,0.83783782
41,2011,30.0,1.0
41,2011,490.0,0.53061223
41,2011,260.0,1.0
41,2011,30.0,1.0
41,2011,180.0,1.0
41,2011,150.0,0.0
41,2011,120.0,1.0
41,2011,450.0,0.77777779
41,2011,430.0,1.0
41,2011,100.0,1.0
41,2011,150.0,1.0
41,2011,605.0,1.0
41,2011,610.0,1.0
41,2011,100.0,1.0
41,2011,40.0,1.0
41,2011,20.0,1.0
41,2011,40.0,1.0
41,2011,30.0,1.0
41,2011,480.0,1.0
41,2011,150.0,1.0
41,2011,150.0,1.0
41,2011,780.0,1.0
41,2011,280.0,1.0
41,2011,2730.0,0.51978022
41,2011,300.0,1.0
41,2011,678.0,1.0
41,2011,100.0,1.0
41,2011,500.0,1.0
41,2011,210.0,1.0
41,2011,50.0,1.0
41,2011,250.0,0.0
41,2011,550.0,0.72727275
41,2011,670.0,1.0
41,2011,85.0,1.0
41,2011,100.0,1.0
41,2011,920.0,0.70652175
41,2011,250.0,1.0
41,2011,50.0,1.0
41,2011,200.0,1.0
41,2011,150.0,1.0
41,2011,80.0,1.0
41,2011,40.0,0.0
41,2011,242.0,1.0
41,2011,150.0,1.0
41,2011,350.0,0.71428573
41,2011,100.0,1.0
41,2011,520.0,1.0
41,2011,150.0,1.0
41,2011,100.0,1.0
41,2011,480.0,1.0
41,2011,165.0,0.69696969
41,2011,100.0,1.0
41,2011,30.0,1.0
41,2011,370.0,1.0
41,2011,30.0,1.0
41,2011,40.0,1.0
41,2011,980.0,1.0
41,2011,460.0,1.0
41,2011,760.0,1.0
41,2011,150.0,0.66666669
41,2011,275.0,1.0
41,2011,100.0,1.0
41,2011,50.0,0.0
41,2011,700.0,1.0
41,2011,640.0,1.0
41,2011,100.0,0.0
41,2011,40.0,1.0
41,2011,130.0,1.0
41,2011,550.0,1.0
41,2011,200.0,1.0
41,2011,150.0,1.0
41,2011,250.0,1.0
41,2011,100.0,0.0
41,2011,400.0,1.0
41,2011,940.0,0.89361703
41,2011,150.0,0.0
41,2011,160.0,0.0
41,2011,20.0,1.0
42,2011,730.0,0.75342464
42,2011,150.0,1.0
42,2011,270.0,1.0
42,2011,840.0,1.0
42,2011,780.0,1.0
42,2011,440.0,1.0
42,2011,300.0,0.66666669
42,2011,180.0,1.0
42,2011,400.0,0.0
42,2011,400.0,0.0
42,2011,100.0,1.0
42,2011,645.0,1.0
42,2011,590.0,1.0
42,2011,500.0,1.0
42,2011,50.0,1.0
42,2011,170.0,1.0
42,2011,240.0,0.91666669
42,2011,725.0,1.0
42,2011,770.0,1.0
42,2011,80.0,1.0
42,2011,120.0,0.41666666
42,2011,300.0,1.0
42,2011,150.0,1.0
42,2011,1000.0,1.0
42,2011,488.0,0.61065573
42,2011,70.0,1.0
42,2011,1210.0,0.87603307
42,2011,450.0,1.0
42,2011,670.0,1.0
42,2011,65.0,1.0
42,2011,150.0,1.0
42,2011,150.0,1.0
42,2011,150.0,1.0
42,2011,170.0,0.23529412
42,2011,350.0,1.0
42,2011,440.0,1.0
42,2011,274.0,1.0
42,2011,1300.0,1.0
42,2011,320.0,1.0
42,2011,520.0,1.0
42,2011,310.0,1.0
42,2011,610.0,1.0
42,2011,450.0,0.55555558
42,2011,250.0,1.0
42,2011,480.0,1.0
42,2011,280.0,1.0
42,2011,260.0,1.0
42,2011,205.0,0.9512195
42,2011,430.0,1.0
42,2011,430.0,0.6511628
42,2011,543.0,1.0
42,2011,300.0,1.0
42,2011,180.0,1.0
42,2011,230.0,1.0
42,2011,805.0,1.0
42,2011,100.0,1.0
42,2011,745.0,0.86577183
42,2011,651.0,0.90783411
42,2011,395.0,0.94936711
42,2011,510.0,1.0
42,2011,750.0,1.0
42,2011,755.0,0.73509932
42,2011,180.0,1.0
42,2011,180.0,1.0
42,2011,850.0,0.92941177
42,2011,150.0,1.0
42,2011,5.0,0.0
42,2011,70.0,1.0
42,2011,70.0,1.0
42,2011,380.0,1.0
42,2011,310.0,1.0
42,2011,100.0,1.0
42,2011,260.0,1.0
42,2011,320.0,1.0
42,2011,255.0,1.0
42,2011,445.0,1.0
42,2011,1000.0,1.0
42,2011,2070.0,1.0
42,2011,580.0,0.86206895
42,2011,230.0,1.0
42,2011,850.0,1.0
42,2011,390.0,0.76923078
42,2011,340.0,1.0
42,2011,900.0,1.0
