T1,wave,total_水果,ratio_水果
21,2011,2200.0,1.0
21,2011,1120.0,1.0
21,2011,360.0,0.6388889
21,2011,1550.0,1.0
21,2011,1000.0,1.0
21,2011,1410.0,1.0
21,2011,1060.0,1.0
21,2011,1550.0,1.0
21,2011,650.0,1.0
21,2011,520.0,1.0
21,2011,690.0,1.0
21,2011,1360.0,1.0
21,2011,769.0,1.0
21,2011,520.0,1.0
23,2011,450.0,1.0
23,2011,800.0,1.0
23,2011,750.0,1.0
23,2011,380.0,1.0
23,2011,380.0,1.0
23,2011,100.0,1.0
23,2011,400.0,1.0
23,2011,1400.0,1.0
23,2011,2200.0,1.0
23,2011,2450.0,0.83673471
23,2011,200.0,1.0
23,2011,50.0,1.0
23,2011,1765.0,0.46175638
23,2011,300.0,1.0
23,2011,70.0,1.0
23,2011,500.0,1.0
23,2011,1000.0,1.0
23,2011,400.0,1.0
23,2011,2050.0,1.0
23,2011,332.0,1.0
23,2011,1800.0,0.6388889
23,2011,600.0,1.0
23,2011,500.0,0.89999998
23,2011,1230.0,1.0
23,2011,1300.0,1.0
23,2011,130.0,1.0
23,2011,250.0,1.0
23,2011,1515.0,0.8679868
23,2011,1920.0,1.0
23,2011,1940.0,1.0
23,2011,1700.0,1.0
23,2011,800.0,0.5
23,2011,542.0,1.0
23,2011,1880.0,1.0
23,2011,2310.0,0.79220778
23,2011,700.0,1.0
23,2011,1150.0,1.0
23,2011,300.0,1.0
23,2011,800.0,1.0
23,2011,200.0,1.0
23,2011,4200.0,0.90476191
23,2011,1350.0,1.0
23,2011,800.0,1.0
23,2011,1900.0,1.0
23,2011,1020.0,1.0
23,2011,2.0,1.0
23,2011,50.0,1.0
23,2011,1350.0,0.93333334
23,2011,200.0,1.0
23,2011,1400.0,1.0
23,2011,1640.0,1.0
23,2011,500.0,1.0
23,2011,700.0,1.0
23,2011,500.0,1.0
23,2011,1850.0,1.0
23,2011,1200.0,1.0
23,2011,1070.0,1.0
23,2011,755.0,1.0
23,2011,1100.0,1.0
23,2011,1060.0,1.0
23,2011,30.0,1.0
23,2011,900.0,1.0
23,2011,3350.0,1.0
23,2011,180.0,1.0
23,2011,1090.0,1.0
23,2011,450.0,1.0
23,2011,3150.0,1.0
23,2011,900.0,1.0
23,2011,800.0,1.0
23,2011,1890.0,1.0
23,2011,150.0,1.0
23,2011,2510.0,1.0
23,2011,2870.0,1.0
23,2011,1200.0,1.0
23,2011,375.0,1.0
23,2011,1800.0,1.0
23,2011,4950.0,1.0
23,2011,1210.0,1.0
23,2011,2000.0,1.0
23,2011,1210.0,0.95041323
23,2011,100.0,1.0
23,2011,200.0,1.0
23,2011,200.0,1.0
23,2011,990.0,1.0
23,2011,1590.0,1.0
23,2011,1000.0,1.0
23,2011,250.0,1.0
23,2011,700.0,1.0
23,2011,700.0,1.0
23,2011,760.0,1.0
23,2011,650.0,1.0
23,2011,330.0,1.0
23,2011,600.0,1.0
23,2011,100.0,1.0
23,2011,4650.0,1.0
23,2011,350.0,1.0
23,2011,450.0,1.0
23,2011,1200.0,1.0
23,2011,1190.0,1.0
23,2011,510.0,1.0
23,2011,300.0,1.0
23,2011,800.0,1.0
23,2011,600.0,1.0
23,2011,1500.0,1.0
23,2011,750.0,1.0
23,2011,1940.0,1.0
23,2011,300.0,1.0
23,2011,750.0,1.0
23,2011,1500.0,1.0
23,2011,1900.0,1.0
23,2011,1430.0,1.0
23,2011,500.0,1.0
23,2011,1150.0,1.0
23,2011,600.0,1.0
23,2011,600.0,0.33333334
23,2011,616.0,1.0
23,2011,620.0,1.0
23,2011,2170.0,1.0
23,2011,1500.0,1.0
23,2011,1540.0,1.0
23,2011,600.0,1.0
23,2011,700.0,1.0
23,2011,300.0,1.0
23,2011,1100.0,1.0
23,2011,650.0,1.0
23,2011,1345.0,0.88104087
23,2011,600.0,1.0
23,2011,760.0,1.0
23,2011,1350.0,1.0
23,2011,1500.0,1.0
23,2011,300.0,1.0
23,2011,400.0,1.0
23,2011,950.0,1.0
23,2011,850.0,1.0
23,2011,600.0,1.0
23,2011,990.0,1.0
23,2011,200.0,1.0
23,2011,2150.0,1.0
23,2011,4800.0,1.0
23,2011,500.0,1.0
23,2011,1020.0,1.0
23,2011,450.0,1.0
23,2011,700.0,1.0
23,2011,420.0,1.0
23,2011,340.0,1.0
23,2011,2030.0,1.0
23,2011,80.0,1.0
23,2011,1320.0,1.0
23,2011,300.0,1.0
23,2011,650.0,1.0
23,2011,2185.0,0.92677343
23,2011,1200.0,0.41666666
23,2011,1700.0,1.0
23,2011,950.0,1.0
23,2011,1000.0,1.0
23,2011,550.0,1.0
23,2011,650.0,1.0
23,2011,930.0,1.0
23,2011,360.0,1.0
23,2011,1200.0,1.0
23,2011,3350.0,0.91940296
23,2011,400.0,1.0
23,2011,1500.0,1.0
23,2011,2000.0,1.0
23,2011,900.0,1.0
23,2011,1750.0,1.0
23,2011,80.0,1.0
23,2011,250.0,1.0
23,2011,3540.0,1.0
23,2011,900.0,1.0
23,2011,1670.0,1.0
23,2011,700.0,1.0
23,2011,950.0,1.0
23,2011,850.0,1.0
23,2011,2925.0,0.70940173
23,2011,1000.0,1.0
23,2011,900.0,0.55555558
23,2011,1450.0,1.0
23,2011,920.0,1.0
23,2011,1650.0,1.0
23,2011,500.0,1.0
23,2011,20.0,1.0
23,2011,1300.0,1.0
23,2011,1580.0,1.0
23,2011,800.0,1.0
23,2011,350.0,1.0
23,2011,3350.0,1.0
23,2011,1790.0,1.0
23,2011,6940.0,1.0
23,2011,350.0,1.0
23,2011,900.0,1.0
23,2011,700.0,1.0
23,2011,1250.0,1.0
23,2011,1150.0,1.0
32,2011,820.0,1.0
32,2011,200.0,1.0
32,2011,725.0,0.7241379
32,2011,910.0,1.0
32,2011,1445.0,1.0
32,2011,977.0,1.0
32,2011,695.0,1.0
32,2011,500.0,1.0
32,2011,900.0,1.0
32,2011,180.0,1.0
32,2011,450.0,1.0
32,2011,200.0,1.0
32,2011,130.0,1.0
32,2011,200.0,1.0
32,2011,1030.0,0.87378639
32,2011,100.0,1.0
32,2011,975.0,0.74358976
32,2011,130.0,1.0
32,2011,420.0,0.0
32,2011,1500.0,1.0
32,2011,150.0,1.0
32,2011,200.0,1.0
32,2011,1140.0,1.0
32,2011,100.0,0.0
32,2011,50.0,1.0
32,2011,200.0,1.0
32,2011,370.0,1.0
32,2011,200.0,1.0
32,2011,100.0,1.0
32,2011,1010.0,1.0
32,2011,1450.0,0.89655173
32,2011,50.0,1.0
32,2011,800.0,1.0
32,2011,906.0,1.0
32,2011,639.0,1.0
32,2011,361.0,1.0
32,2011,1293.0,0.88399071
32,2011,280.0,0.53571427
32,2011,325.0,1.0
32,2011,20.0,1.0
32,2011,910.0,1.0
32,2011,1050.0,1.0
32,2011,635.0,1.0
32,2011,400.0,1.0
32,2011,100.0,1.0
32,2011,40.0,1.0
32,2011,100.0,1.0
32,2011,1077.0,1.0
32,2011,21.0,1.0
32,2011,1670.0,1.0
32,2011,1250.0,1.0
32,2011,1750.0,1.0
32,2011,600.0,0.41666666
32,2011,370.0,1.0
32,2011,1150.0,1.0
32,2011,1050.0,1.0
32,2011,30.0,1.0
32,2011,330.0,1.0
32,2011,195.0,1.0
32,2011,340.0,1.0
32,2011,2760.0,0.8369565
32,2011,120.0,0.0
32,2011,900.0,1.0
32,2011,1300.0,1.0
32,2011,1250.0,1.0
32,2011,48.0,1.0
32,2011,950.0,1.0
32,2011,640.0,1.0
32,2011,70.0,1.0
32,2011,1000.0,0.80000001
32,2011,15.0,1.0
32,2011,600.0,1.0
32,2011,20.0,1.0
32,2011,550.0,1.0
32,2011,900.0,1.0
32,2011,200.0,1.0
32,2011,25.0,1.0
32,2011,1696.0,0.7081368
32,2011,240.0,1.0
32,2011,690.0,1.0
32,2011,947.0,1.0
32,2011,710.0,1.0
32,2011,770.0,1.0
32,2011,800.0,0.0
32,2011,200.0,1.0
32,2011,325.0,1.0
32,2011,280.0,1.0
32,2011,265.0,0.75471699
32,2011,380.0,1.0
32,2011,800.0,1.0
32,2011,1165.0,0.72532189
32,2011,100.0,0.5
32,2011,240.0,1.0
32,2011,380.0,0.78947371
32,2011,460.0,1.0
32,2011,1085.0,0.29953918
32,2011,321.0,1.0
32,2011,255.0,1.0
32,2011,860.0,1.0
32,2011,200.0,1.0
32,2011,200.0,1.0
32,2011,1030.0,0.64077669
32,2011,150.0,1.0
32,2011,110.0,1.0
32,2011,2250.0,0.97777778
32,2011,700.0,1.0
32,2011,14.0,1.0
32,2011,570.0,1.0
32,2011,300.0,1.0
32,2011,1820.0,1.0
32,2011,620.0,1.0
32,2011,1083.0,1.0
32,2011,355.0,1.0
32,2011,1300.0,0.96153843
32,2011,120.0,1.0
32,2011,1000.0,1.0
32,2011,202.0,1.0
32,2011,300.0,1.0
32,2011,998.0,0.76653308
32,2011,1069.0,0.31057063
32,2011,600.0,1.0
32,2011,1700.0,0.94117647
32,2011,900.0,1.0
32,2011,430.0,1.0
32,2011,110.0,1.0
32,2011,600.0,1.0
32,2011,350.0,1.0
32,2011,690.0,1.0
32,2011,150.0,1.0
32,2011,880.0,1.0
32,2011,1000.0,1.0
32,2011,1480.0,0.94594592
32,2011,10.0,0.0
32,2011,320.0,1.0
32,2011,150.0,1.0
32,2011,675.0,1.0
32,2011,40.0,1.0
32,2011,200.0,1.0
32,2011,540.0,1.0
32,2011,170.0,0.0
32,2011,1300.0,1.0
32,2011,520.0,1.0
32,2011,300.0,1.0
32,2011,270.0,1.0
32,2011,320.0,1.0
32,2011,710.0,1.0
32,2011,480.0,1.0
32,2011,150.0,1.0
32,2011,5.0,1.0
32,2011,1562.0,1.0
32,2011,700.0,1.0
32,2011,200.0,1.0
32,2011,580.0,1.0
32,2011,615.0,1.0
32,2011,1580.0,0.74683547
32,2011,520.0,1.0
32,2011,330.0,0.0
32,2011,1100.0,1.0
32,2011,100.0,1.0
32,2011,452.0,1.0
32,2011,360.0,1.0
32,2011,1200.0,1.0
32,2011,518.0,1.0
32,2011,50.0,1.0
32,2011,490.0,1.0
32,2011,450.0,1.0
32,2011,330.0,1.0
32,2011,1370.0,1.0
32,2011,1305.0,1.0
32,2011,80.0,1.0
32,2011,200.0,1.0
32,2011,245.0,0.0
32,2011,620.0,0.24193548
32,2011,600.0,1.0
32,2011,271.0,1.0
32,2011,1300.0,1.0
32,2011,855.0,1.0
32,2011,700.0,1.0
32,2011,1050.0,1.0
32,2011,30.0,1.0
32,2011,280.0,1.0
32,2011,350.0,1.0
32,2011,125.0,1.0
32,2011,300.0,1.0
32,2011,200.0,1.0
32,2011,530.0,0.18867925
32,2011,260.0,1.0
32,2011,870.0,1.0
32,2011,250.0,1.0
32,2011,600.0,1.0
32,2011,780.0,1.0
32,2011,200.0,1.0
32,2011,1300.0,1.0
32,2011,830.0,1.0
32,2011,580.0,1.0
32,2011,1158.0,1.0
32,2011,200.0,0.40000001
32,2011,110.0,0.90909094
32,2011,275.0,1.0
32,2011,50.0,1.0
32,2011,300.0,1.0
32,2011,1120.0,1.0
32,2011,1470.0,1.0
32,2011,300.0,1.0
32,2011,1215.0,1.0
32,2011,940.0,1.0
32,2011,4329.0,1.0
32,2011,50.0,1.0
32,2011,260.0,1.0
32,2011,930.0,1.0
32,2011,450.0,1.0
32,2011,450.0,1.0
32,2011,1890.0,1.0
32,2011,50.0,1.0
32,2011,285.0,0.78947371
32,2011,638.0,1.0
37,2011,270.0,1.0
37,2011,415.0,1.0
37,2011,600.0,1.0
37,2011,375.0,1.0
37,2011,600.0,1.0
37,2011,2730.0,1.0
37,2011,730.0,1.0
37,2011,610.0,1.0
37,2011,600.0,1.0
37,2011,250.0,1.0
37,2011,880.0,1.0
37,2011,450.0,1.0
37,2011,450.0,1.0
37,2011,250.0,1.0
37,2011,670.0,1.0
37,2011,860.0,1.0
37,2011,200.0,1.0
37,2011,450.0,1.0
37,2011,590.0,1.0
37,2011,1210.0,1.0
37,2011,450.0,1.0
37,2011,650.0,1.0
37,2011,75.0,0.0
37,2011,250.0,1.0
37,2011,620.0,1.0
37,2011,650.0,1.0
37,2011,270.0,1.0
37,2011,220.0,1.0
37,2011,295.0,1.0
37,2011,340.0,1.0
37,2011,70.0,1.0
37,2011,250.0,1.0
37,2011,1580.0,1.0
37,2011,3570.0,1.0
37,2011,650.0,1.0
37,2011,90.0,1.0
37,2011,260.0,0.80769229
37,2011,200.0,1.0
37,2011,240.0,1.0
37,2011,300.0,1.0
37,2011,540.0,1.0
37,2011,1030.0,1.0
37,2011,710.0,1.0
37,2011,1530.0,1.0
37,2011,200.0,1.0
37,2011,600.0,0.83333331
37,2011,3.0,1.0
37,2011,100.0,1.0
37,2011,235.0,1.0
37,2011,180.0,1.0
37,2011,200.0,1.0
37,2011,500.0,1.0
37,2011,110.0,0.54545456
37,2011,120.0,1.0
37,2011,100.0,1.0
37,2011,220.0,1.0
37,2011,450.0,1.0
37,2011,300.0,1.0
37,2011,145.0,1.0
37,2011,450.0,0.95555556
37,2011,495.0,1.0
37,2011,220.0,0.0
37,2011,200.0,1.0
37,2011,100.0,1.0
37,2011,210.0,1.0
37,2011,2757.0,1.0
37,2011,530.0,1.0
37,2011,100.0,1.0
37,2011,1065.0,1.0
37,2011,490.0,0.97959185
37,2011,50.0,1.0
37,2011,120.0,1.0
37,2011,280.0,1.0
37,2011,1740.0,1.0
37,2011,500.0,1.0
37,2011,1260.0,1.0
37,2011,400.0,1.0
37,2011,810.0,1.0
37,2011,390.0,1.0
37,2011,600.0,1.0
37,2011,200.0,1.0
37,2011,2870.0,1.0
37,2011,4570.0,1.0
37,2011,1890.0,1.0
37,2011,505.0,1.0
37,2011,145.0,1.0
37,2011,850.0,1.0
37,2011,260.0,1.0
37,2011,100.0,1.0
37,2011,150.0,1.0
37,2011,1370.0,1.0
37,2011,30.0,1.0
37,2011,410.0,1.0
37,2011,1400.0,1.0
37,2011,210.0,1.0
37,2011,1064.0,1.0
37,2011,240.0,1.0
37,2011,900.0,1.0
37,2011,450.0,1.0
37,2011,300.0,1.0
37,2011,70.0,1.0
37,2011,1200.0,1.0
37,2011,280.0,1.0
37,2011,470.0,1.0
37,2011,400.0,1.0
37,2011,1020.0,1.0
37,2011,960.0,1.0
37,2011,900.0,1.0
37,2011,50.0,1.0
37,2011,370.0,0.4054054
37,2011,484.0,1.0
37,2011,700.0,1.0
37,2011,1122.0,1.0
37,2011,700.0,0.85714287
37,2011,300.0,1.0
37,2011,2100.0,0.90476191
37,2011,350.0,1.0
37,2011,75.0,1.0
37,2011,470.0,1.0
37,2011,240.0,1.0
37,2011,1330.0,1.0
37,2011,540.0,1.0
37,2011,440.0,1.0
37,2011,1090.0,1.0
37,2011,730.0,1.0
37,2011,300.0,1.0
37,2011,786.0,1.0
37,2011,800.0,1.0
37,2011,180.0,0.33333334
37,2011,550.0,1.0
37,2011,250.0,1.0
37,2011,360.0,1.0
37,2011,80.0,1.0
37,2011,1430.0,1.0
37,2011,1380.0,1.0
37,2011,420.0,1.0
37,2011,310.0,1.0
37,2011,250.0,1.0
37,2011,957.0,1.0
37,2011,1170.0,0.95726496
37,2011,400.0,1.0
37,2011,100.0,1.0
37,2011,530.0,1.0
37,2011,3.0,1.0
37,2011,1000.0,1.0
37,2011,300.0,1.0
37,2011,2300.0,1.0
37,2011,720.0,1.0
37,2011,650.0,1.0
37,2011,1060.0,1.0
37,2011,200.0,1.0
37,2011,600.0,1.0
37,2011,1330.0,1.0
37,2011,640.0,1.0
37,2011,1819.0,1.0
37,2011,25.0,0.0
37,2011,1020.0,1.0
37,2011,290.0,1.0
37,2011,390.0,1.0
37,2011,1200.0,1.0
37,2011,995.0,1.0
37,2011,380.0,1.0
37,2011,230.0,1.0
37,2011,150.0,1.0
37,2011,550.0,1.0
37,2011,130.0,1.0
37,2011,160.0,1.0
37,2011,180.0,1.0
37,2011,3225.0,1.0
37,2011,1170.0,0.81196582
37,2011,800.0,1.0
37,2011,780.0,1.0
37,2011,750.0,1.0
37,2011,525.0,1.0
37,2011,705.0,1.0
37,2011,380.0,1.0
37,2011,20.0,1.0
37,2011,800.0,1.0
37,2011,895.0,1.0
37,2011,200.0,1.0
37,2011,260.0,0.69230771
37,2011,10.0,0.0
37,2011,245.0,1.0
37,2011,500.0,1.0
37,2011,300.0,1.0
37,2011,300.0,1.0
37,2011,20.0,1.0
37,2011,435.0,1.0
37,2011,290.0,1.0
37,2011,315.0,1.0
41,2011,40.0,1.0
41,2011,1185.0,1.0
41,2011,299.0,1.0
41,2011,250.0,1.0
41,2011,200.0,1.0
41,2011,750.0,0.33333334
41,2011,350.0,1.0
41,2011,400.0,1.0
41,2011,1189.0,1.0
41,2011,527.0,1.0
41,2011,200.0,1.0
41,2011,1685.0,1.0
41,2011,2581.0,1.0
41,2011,860.0,1.0
41,2011,100.0,1.0
41,2011,60.0,1.0
41,2011,1080.0,1.0
41,2011,170.0,1.0
41,2011,100.0,1.0
41,2011,1473.0,1.0
41,2011,30.0,0.0
41,2011,1100.0,1.0
41,2011,50.0,0.0
41,2011,450.0,1.0
41,2011,530.0,1.0
41,2011,375.0,1.0
41,2011,550.0,1.0
41,2011,450.0,1.0
41,2011,360.0,0.97222221
41,2011,2180.0,0.90825689
41,2011,214.0,1.0
41,2011,1995.0,1.0
41,2011,90.0,0.66666669
41,2011,450.0,1.0
41,2011,230.0,0.0
41,2011,950.0,1.0
41,2011,100.0,1.0
41,2011,126.0,1.0
41,2011,680.0,1.0
41,2011,600.0,1.0
41,2011,10.0,1.0
41,2011,150.0,1.0
41,2011,160.0,0.375
41,2011,300.0,0.0
41,2011,585.0,1.0
41,2011,450.0,1.0
41,2011,1330.0,1.0
41,2011,1315.0,1.0
41,2011,300.0,1.0
41,2011,1010.0,1.0
41,2011,1310.0,1.0
41,2011,375.0,1.0
41,2011,440.0,1.0
41,2011,90.0,1.0
41,2011,600.0,1.0
41,2011,200.0,1.0
41,2011,700.0,1.0
41,2011,680.0,1.0
41,2011,390.0,1.0
41,2011,50.0,0.0
41,2011,845.0,1.0
41,2011,15.0,0.0
41,2011,120.0,1.0
41,2011,300.0,1.0
41,2011,50.0,0.0
41,2011,300.0,1.0
41,2011,300.0,1.0
41,2011,5.0,1.0
41,2011,160.0,1.0
41,2011,780.0,1.0
41,2011,60.0,1.0
41,2011,1050.0,1.0
41,2011,5200.0,1.0
41,2011,30.0,1.0
41,2011,613.0,1.0
41,2011,1043.0,1.0
41,2011,200.0,1.0
41,2011,150.0,1.0
41,2011,1050.0,1.0
41,2011,150.0,1.0
41,2011,790.0,0.92405063
41,2011,1030.0,1.0
41,2011,480.0,1.0
41,2011,800.0,1.0
41,2011,410.0,1.0
41,2011,10.0,1.0
41,2011,150.0,1.0
41,2011,250.0,1.0
41,2011,150.0,1.0
41,2011,160.0,1.0
41,2011,700.0,1.0
41,2011,1030.0,1.0
41,2011,475.0,1.0
41,2011,1000.0,1.0
41,2011,2130.0,1.0
41,2011,500.0,1.0
41,2011,600.0,1.0
41,2011,310.0,1.0
41,2011,777.0,1.0
41,2011,200.0,1.0
41,2011,40.0,1.0
41,2011,300.0,1.0
41,2011,218.0,1.0
41,2011,247.0,1.0
41,2011,600.0,1.0
41,2011,200.0,1.0
41,2011,1150.0,1.0
41,2011,665.0,1.0
41,2011,300.0,1.0
41,2011,300.0,1.0
41,2011,500.0,1.0
41,2011,400.0,1.0
41,2011,340.0,1.0
41,2011,480.0,1.0
41,2011,600.0,1.0
41,2011,650.0,1.0
41,2011,10.0,0.0
41,2011,650.0,0.92307693
41,2011,4000.0,1.0
41,2011,200.0,1.0
41,2011,150.0,0.66666669
41,2011,150.0,1.0
42,2011,190.0,1.0
42,2011,640.0,0.25
42,2011,120.0,1.0
42,2011,540.0,1.0
42,2011,1265.0,1.0
42,2011,60.0,1.0
42,2011,3520.0,1.0
42,2011,400.0,1.0
42,2011,480.0,1.0
42,2011,200.0,1.0
42,2011,160.0,1.0
42,2011,400.0,1.0
42,2011,730.0,1.0
42,2011,1700.0,1.0
42,2011,766.0,1.0
42,2011,20.0,1.0
42,2011,60.0,1.0
42,2011,120.0,1.0
42,2011,210.0,1.0
42,2011,150.0,1.0
42,2011,150.0,1.0
42,2011,850.0,0.7647059
42,2011,740.0,1.0
42,2011,50.0,1.0
42,2011,300.0,1.0
42,2011,460.0,1.0
42,2011,1700.0,1.0
42,2011,200.0,1.0
42,2011,1290.0,0.88372093
42,2011,108.0,1.0
42,2011,1163.0,0.74204642
42,2011,1000.0,1.0
42,2011,170.0,0.88235295
42,2011,200.0,1.0
42,2011,680.0,1.0
42,2011,160.0,1.0
42,2011,40.0,1.0
42,2011,1350.0,1.0
42,2011,50.0,1.0
42,2011,255.0,0.98039216
42,2011,1700.0,1.0
42,2011,60.0,1.0
42,2011,200.0,1.0
42,2011,200.0,1.0
42,2011,100.0,1.0
42,2011,630.0,1.0
42,2011,150.0,1.0
42,2011,200.0,1.0
42,2011,160.0,1.0
42,2011,800.0,1.0
42,2011,330.0,1.0
42,2011,50.0,1.0
42,2011,80.0,1.0
42,2011,420.0,1.0
42,2011,100.0,1.0
42,2011,650.0,1.0
42,2011,370.0,1.0
42,2011,900.0,1.0
42,2011,890.0,1.0
42,2011,145.0,1.0
42,2011,450.0,1.0
42,2011,1580.0,1.0
42,2011,30.0,1.0
42,2011,50.0,1.0
42,2011,1365.0,1.0
42,2011,760.0,1.0
42,2011,750.0,1.0
42,2011,950.0,0.57894737
42,2011,1575.0,1.0
42,2011,930.0,1.0
42,2011,400.0,1.0
42,2011,250.0,1.0
42,2011,150.0,1.0
42,2011,100.0,1.0
42,2011,630.0,1.0
42,2011,680.0,1.0
42,2011,250.0,1.0
42,2011,600.0,1.0
42,2011,100.0,1.0
42,2011,30.0,1.0
42,2011,120.0,1.0
42,2011,560.0,1.0
42,2011,150.0,1.0
42,2011,1570.0,1.0
42,2011,1445.0,1.0
42,2011,450.0,1.0
42,2011,200.0,1.0
42,2011,1670.0,1.0
42,2011,750.0,1.0
42,2011,400.0,1.0
42,2011,900.0,0.78888887
42,2011,280.0,1.0
42,2011,100.0,1.0
42,2011,1733.0,0.91344488
42,2011,1315.0,1.0
42,2011,400.0,1.0
42,2011,100.0,1.0
42,2011,1950.0,0.93333334
42,2011,100.0,1.0
42,2011,850.0,1.0
42,2011,260.0,1.0
42,2011,380.0,1.0
42,2011,1565.0,1.0
42,2011,100.0,1.0
42,2011,55.0,1.0
43,2011,440.0,1.0
43,2011,730.0,1.0
43,2011,560.0,1.0
43,2011,500.0,1.0
43,2011,100.0,1.0
43,2011,350.0,0.0
43,2011,2900.0,0.65517241
43,2011,440.0,1.0
43,2011,963.0,1.0
43,2011,700.0,0.42857143
43,2011,400.0,1.0
43,2011,380.0,1.0
43,2011,550.0,1.0
43,2011,830.0,1.0
43,2011,100.0,1.0
43,2011,340.0,1.0
43,2011,130.0,1.0
43,2011,150.0,1.0
43,2011,150.0,1.0
43,2011,150.0,1.0
43,2011,2120.0,0.99056602
43,2011,1174.0,1.0
43,2011,130.0,1.0
43,2011,360.0,1.0
43,2011,400.0,1.0
43,2011,500.0,1.0
43,2011,100.0,1.0
43,2011,5110.0,0.98043054
43,2011,450.0,0.0
43,2011,80.0,1.0
43,2011,1075.0,0.67441863
43,2011,450.0,1.0
43,2011,185.0,0.081081077
43,2011,1250.0,1.0
43,2011,580.0,1.0
43,2011,910.0,1.0
43,2011,475.0,0.052631579
43,2011,450.0,1.0
43,2011,462.0,1.0
43,2011,2800.0,1.0
43,2011,1270.0,0.88188976
43,2011,600.0,1.0
43,2011,1000.0,1.0
43,2011,350.0,1.0
43,2011,900.0,1.0
43,2011,500.0,1.0
43,2011,540.0,1.0
43,2011,2690.0,0.97397768
43,2011,150.0,1.0
43,2011,340.0,1.0
43,2011,350.0,1.0
43,2011,340.0,1.0
43,2011,550.0,1.0
43,2011,1000.0,1.0
43,2011,335.0,1.0
43,2011,480.0,1.0
43,2011,360.0,1.0
43,2011,780.0,1.0
43,2011,1125.0,1.0
43,2011,440.0,0.88636363
43,2011,1400.0,1.0
43,2011,200.0,1.0
43,2011,1110.0,1.0
43,2011,460.0,1.0
43,2011,600.0,1.0
43,2011,670.0,1.0
43,2011,325.0,1.0
43,2011,695.0,1.0
43,2011,305.0,1.0
43,2011,857.0,1.0
43,2011,150.0,1.0
43,2011,460.0,1.0
43,2011,730.0,1.0
43,2011,2760.0,1.0
43,2011,1950.0,0.97435898
43,2011,3270.0,1.0
43,2011,360.0,1.0
43,2011,715.0,1.0
43,2011,750.0,1.0
43,2011,1550.0,1.0
43,2011,1600.0,0.9375
43,2011,1415.0,1.0
43,2011,835.0,0.95808381
43,2011,700.0,1.0
43,2011,190.0,0.7368421
43,2011,900.0,1.0
43,2011,440.0,1.0
43,2011,1925.0,1.0
43,2011,2190.0,1.0
43,2011,600.0,1.0
43,2011,478.0,1.0
43,2011,110.0,1.0
43,2011,250.0,1.0
43,2011,135.0,0.81481481
43,2011,245.0,1.0
43,2011,500.0,1.0
43,2011,300.0,1.0
43,2011,600.0,1.0
43,2011,620.0,1.0
43,2011,600.0,1.0
43,2011,500.0,1.0
43,2011,600.0,1.0
43,2011,240.0,1.0
43,2011,430.0,1.0
43,2011,130.0,1.0
43,2011,400.0,1.0
43,2011,100.0,1.0
43,2011,1150.0,1.0
43,2011,200.0,0.0
43,2011,600.0,1.0
43,2011,400.0,1.0
43,2011,250.0,1.0
43,2011,355.0,1.0
43,2011,200.0,1.0
43,2011,2653.0,1.0
43,2011,1000.0,1.0
43,2011,930.0,1.0
43,2011,600.0,1.0
43,2011,690.0,1.0
43,2011,130.0,1.0
43,2011,900.0,0.77777779
43,2011,1100.0,1.0
43,2011,2080.0,0.96394229
43,2011,220.0,1.0
43,2011,150.0,1.0
43,2011,500.0,0.30000001
43,2011,1138.0,1.0
43,2011,470.0,1.0
43,2011,260.0,1.0
43,2011,400.0,1.0
43,2011,405.0,1.0
43,2011,75.0,1.0
43,2011,480.0,1.0
43,2011,420.0,1.0
43,2011,150.0,1.0
43,2011,100.0,1.0
43,2011,800.0,1.0
43,2011,230.0,1.0
43,2011,1020.0,1.0
43,2011,200.0,1.0
43,2011,500.0,1.0
43,2011,777.0,1.0
43,2011,660.0,1.0
43,2011,900.0,1.0
43,2011,530.0,1.0
43,2011,966.0,1.0
43,2011,250.0,1.0
43,2011,925.0,0.4054054
43,2011,400.0,0.625
43,2011,990.0,1.0
43,2011,650.0,1.0
45,2011,1325.0,1.0
45,2011,500.0,1.0
45,2011,300.0,1.0
45,2011,200.0,1.0
45,2011,440.0,1.0
45,2011,450.0,1.0
45,2011,1100.0,1.0
45,2011,630.0,1.0
45,2011,1500.0,1.0
45,2011,1500.0,1.0
45,2011,200.0,1.0
45,2011,1050.0,1.0
45,2011,1390.0,1.0
45,2011,50.0,1.0
45,2011,1800.0,0.8611111
45,2011,30.0,1.0
45,2011,100.0,1.0
45,2011,950.0,1.0
45,2011,100.0,1.0
45,2011,1255.0,1.0
45,2011,300.0,1.0
45,2011,500.0,1.0
45,2011,700.0,1.0
45,2011,600.0,1.0
45,2011,350.0,1.0
45,2011,230.0,1.0
45,2011,450.0,1.0
45,2011,500.0,1.0
45,2011,25.0,1.0
45,2011,1600.0,1.0
45,2011,680.0,1.0
45,2011,25.0,1.0
45,2011,1250.0,1.0
45,2011,1720.0,0.6511628
45,2011,300.0,1.0
45,2011,100.0,0.0
45,2011,550.0,1.0
45,2011,300.0,1.0
45,2011,150.0,0.0
45,2011,425.0,0.05882353
45,2011,100.0,1.0
45,2011,400.0,1.0
45,2011,105.0,1.0
45,2011,120.0,1.0
45,2011,1625.0,1.0
45,2011,550.0,1.0
45,2011,150.0,1.0
45,2011,2590.0,1.0
45,2011,500.0,1.0
