T1,wave,total_杂粮,ratio_杂粮
11,2011,400.0,1.0
11,2011,270.0,0.25925925
11,2011,655.0,0.22900763
11,2011,625.0,1.0
11,2011,700.0,1.0
11,2011,425.0,1.0
11,2011,90.0,1.0
11,2011,160.0,1.0
11,2011,400.0,0.375
11,2011,200.0,1.0
11,2011,400.0,0.75
11,2011,150.0,1.0
11,2011,220.0,1.0
11,2011,180.0,1.0
11,2011,500.0,1.0
11,2011,200.0,0.0
11,2011,30.0,1.0
11,2011,150.0,0.0
11,2011,400.0,1.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,50.0,1.0
11,2011,130.0,0.0
11,2011,350.0,0.0
11,2011,105.0,1.0
11,2011,160.0,1.0
11,2011,190.0,1.0
11,2011,130.0,1.0
11,2011,150.0,0.0
11,2011,150.0,0.33333334
11,2011,325.0,1.0
11,2011,150.0,1.0
11,2011,100.0,1.0
11,2011,120.0,0.58333331
11,2011,300.0,1.0
11,2011,100.0,1.0
11,2011,470.0,1.0
11,2011,340.0,1.0
11,2011,450.0,1.0
11,2011,280.0,0.5
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,380.0,0.52631581
11,2011,175.0,0.057142857
11,2011,800.0,0.0
11,2011,200.0,0.5
11,2011,60.0,1.0
11,2011,137.0,1.0
11,2011,150.0,1.0
11,2011,200.0,1.0
11,2011,600.0,1.0
11,2011,470.0,1.0
11,2011,100.0,0.0
11,2011,320.0,1.0
11,2011,100.0,1.0
11,2011,480.0,1.0
11,2011,550.0,1.0
11,2011,100.0,1.0
11,2011,390.0,0.0
11,2011,280.0,0.2857143
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,1000.0,0.85000002
11,2011,10.0,1.0
11,2011,375.0,1.0
11,2011,200.0,0.0
11,2011,50.0,0.0
11,2011,200.0,1.0
11,2011,50.0,1.0
11,2011,275.0,1.0
11,2011,100.0,1.0
11,2011,170.0,1.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,700.0,1.0
11,2011,100.0,1.0
11,2011,700.0,1.0
11,2011,180.0,1.0
11,2011,100.0,1.0
11,2011,180.0,1.0
11,2011,200.0,1.0
11,2011,150.0,0.66666669
11,2011,650.0,1.0
11,2011,80.0,1.0
11,2011,150.0,1.0
11,2011,150.0,1.0
11,2011,160.0,1.0
11,2011,150.0,1.0
11,2011,100.0,0.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,595.0,0.73949581
11,2011,50.0,1.0
11,2011,608.0,0.77796054
11,2011,530.0,1.0
11,2011,300.0,1.0
11,2011,145.0,1.0
11,2011,120.0,0.0
11,2011,200.0,1.0
11,2011,400.0,0.55000001
11,2011,175.0,1.0
11,2011,335.0,0.85074627
11,2011,290.0,1.0
11,2011,430.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,120.0,1.0
11,2011,30.0,1.0
11,2011,225.0,1.0
11,2011,30.0,0.0
11,2011,250.0,1.0
11,2011,10.0,1.0
11,2011,60.0,1.0
11,2011,250.0,1.0
11,2011,120.0,1.0
11,2011,85.0,1.0
11,2011,350.0,1.0
11,2011,50.0,1.0
11,2011,400.0,1.0
11,2011,100.0,1.0
11,2011,350.0,0.5714286
11,2011,80.0,1.0
11,2011,160.0,1.0
11,2011,215.0,1.0
11,2011,60.0,0.0
11,2011,350.0,1.0
11,2011,500.0,1.0
11,2011,300.0,1.0
11,2011,350.0,1.0
11,2011,250.0,1.0
11,2011,230.0,1.0
11,2011,450.0,0.44444445
11,2011,280.0,0.2857143
11,2011,450.0,1.0
11,2011,200.0,1.0
11,2011,500.0,1.0
11,2011,310.0,1.0
11,2011,400.0,1.0
11,2011,180.0,1.0
11,2011,75.0,1.0
11,2011,15.0,1.0
11,2011,250.0,1.0
11,2011,390.0,1.0
11,2011,150.0,0.66666669
11,2011,280.0,1.0
11,2011,180.0,0.72222221
11,2011,300.0,0.0
11,2011,210.0,1.0
11,2011,50.0,1.0
11,2011,270.0,1.0
11,2011,60.0,1.0
11,2011,220.0,1.0
11,2011,100.0,0.0
11,2011,220.0,1.0
11,2011,100.0,1.0
11,2011,280.0,0.64285713
11,2011,650.0,1.0
11,2011,60.0,1.0
11,2011,120.0,1.0
11,2011,260.0,0.0
11,2011,80.0,1.0
11,2011,250.0,0.2
11,2011,250.0,1.0
11,2011,110.0,1.0
11,2011,100.0,0.0
11,2011,70.0,1.0
11,2011,20.0,0.0
11,2011,100.0,1.0
11,2011,50.0,0.0
11,2011,600.0,1.0
11,2011,200.0,0.0
11,2011,150.0,0.66666669
11,2011,180.0,1.0
11,2011,370.0,1.0
11,2011,280.0,1.0
11,2011,730.0,1.0
11,2011,800.0,1.0
11,2011,480.0,0.0
11,2011,320.0,1.0
11,2011,175.0,1.0
11,2011,80.0,0.0
11,2011,150.0,1.0
11,2011,200.0,1.0
11,2011,110.0,1.0
11,2011,200.0,1.0
11,2011,320.0,1.0
11,2011,480.0,0.79166669
11,2011,325.0,1.0
11,2011,80.0,1.0
11,2011,150.0,1.0
11,2011,100.0,1.0
11,2011,1350.0,1.0
11,2011,600.0,1.0
11,2011,850.0,1.0
11,2011,300.0,1.0
11,2011,50.0,1.0
11,2011,150.0,0.66666669
11,2011,150.0,1.0
11,2011,270.0,1.0
11,2011,230.0,1.0
11,2011,30.0,1.0
11,2011,350.0,1.0
11,2011,100.0,0.0
11,2011,195.0,0.0
11,2011,100.0,1.0
11,2011,400.0,0.5
11,2011,300.0,1.0
11,2011,300.0,1.0
11,2011,300.0,0.0
11,2011,150.0,0.66666669
11,2011,250.0,1.0
11,2011,100.0,0.0
11,2011,50.0,1.0
11,2011,600.0,1.0
11,2011,130.0,0.76923078
11,2011,100.0,1.0
11,2011,200.0,0.0
11,2011,100.0,1.0
11,2011,310.0,1.0
11,2011,10.0,0.0
11,2011,470.0,0.38297874
11,2011,100.0,1.0
11,2011,150.0,0.0
11,2011,200.0,1.0
11,2011,350.0,0.42857143
11,2011,280.0,1.0
11,2011,150.0,0.0
11,2011,180.0,1.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,290.0,1.0
11,2011,220.0,0.31818181
11,2011,80.0,0.0
11,2011,300.0,0.66666669
11,2011,180.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,160.0,0.375
11,2011,100.0,1.0
11,2011,320.0,1.0
11,2011,110.0,1.0
11,2011,100.0,1.0
11,2011,50.0,0.0
11,2011,200.0,1.0
11,2011,350.0,0.85714287
11,2011,470.0,0.25531915
11,2011,150.0,0.66666669
11,2011,400.0,1.0
11,2011,30.0,1.0
11,2011,110.0,1.0
11,2011,250.0,0.2
11,2011,100.0,1.0
11,2011,30.0,1.0
11,2011,100.0,1.0
11,2011,60.0,1.0
11,2011,120.0,1.0
11,2011,405.0,0.49382716
11,2011,100.0,0.0
11,2011,300.0,1.0
11,2011,20.0,1.0
11,2011,356.0,1.0
11,2011,100.0,1.0
11,2011,50.0,1.0
11,2011,290.0,0.65517241
11,2011,100.0,1.0
11,2011,30.0,0.0
11,2011,100.0,0.5
11,2011,500.0,0.69999999
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,180.0,0.8888889
11,2011,20.0,1.0
11,2011,100.0,1.0
11,2011,450.0,1.0
11,2011,50.0,0.0
11,2011,60.0,0.0
11,2011,350.0,1.0
11,2011,260.0,1.0
11,2011,40.0,0.0
11,2011,100.0,1.0
11,2011,600.0,0.86666667
11,2011,400.0,0.75
11,2011,105.0,1.0
11,2011,250.0,0.0
11,2011,300.0,1.0
11,2011,100.0,1.0
11,2011,190.0,0.94736844
11,2011,20.0,1.0
11,2011,150.0,0.0
11,2011,200.0,1.0
11,2011,380.0,0.78947371
11,2011,420.0,1.0
11,2011,25.0,0.40000001
11,2011,190.0,0.2631579
11,2011,70.0,1.0
11,2011,500.0,1.0
11,2011,360.0,1.0
11,2011,90.0,1.0
11,2011,350.0,0.85714287
11,2011,220.0,0.72727275
11,2011,250.0,1.0
11,2011,250.0,1.0
11,2011,350.0,1.0
11,2011,50.0,1.0
11,2011,130.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,240.0,0.25
11,2011,100.0,0.5
11,2011,50.0,0.0
11,2011,100.0,0.0
11,2011,75.0,1.0
11,2011,650.0,0.84615386
11,2011,100.0,0.0
11,2011,625.0,1.0
11,2011,250.0,0.0
11,2011,90.0,0.0
11,2011,500.0,0.30000001
11,2011,150.0,1.0
11,2011,60.0,1.0
11,2011,150.0,1.0
11,2011,40.0,1.0
11,2011,200.0,0.0
11,2011,200.0,1.0
11,2011,395.0,0.87341774
11,2011,80.0,0.3125
11,2011,350.0,1.0
11,2011,400.0,1.0
11,2011,20.0,1.0
11,2011,100.0,1.0
11,2011,270.0,1.0
11,2011,500.0,1.0
11,2011,320.0,0.6875
11,2011,480.0,1.0
11,2011,748.0,0.63903743
11,2011,100.0,0.0
11,2011,150.0,1.0
11,2011,68.0,1.0
11,2011,530.0,1.0
11,2011,460.0,0.67391306
11,2011,400.0,1.0
11,2011,100.0,1.0
11,2011,110.0,1.0
11,2011,70.0,1.0
11,2011,200.0,1.0
11,2011,1100.0,0.72727275
11,2011,150.0,1.0
11,2011,100.0,1.0
11,2011,330.0,0.45454547
11,2011,550.0,0.27272728
11,2011,420.0,1.0
11,2011,250.0,1.0
11,2011,70.0,1.0
11,2011,100.0,1.0
11,2011,150.0,1.0
11,2011,100.0,0.5
11,2011,500.0,1.0
11,2011,125.0,0.0
11,2011,160.0,1.0
11,2011,400.0,1.0
11,2011,200.0,1.0
11,2011,450.0,0.55555558
11,2011,100.0,1.0
11,2011,40.0,1.0
11,2011,400.0,1.0
11,2011,130.0,0.76923078
11,2011,458.0,0.73799127
11,2011,290.0,1.0
11,2011,200.0,1.0
11,2011,550.0,0.90909094
11,2011,280.0,1.0
11,2011,350.0,1.0
11,2011,120.0,0.58333331
11,2011,180.0,1.0
11,2011,150.0,1.0
11,2011,150.0,1.0
11,2011,400.0,1.0
11,2011,150.0,1.0
11,2011,200.0,1.0
11,2011,180.0,1.0
11,2011,350.0,1.0
11,2011,160.0,1.0
11,2011,10.0,1.0
11,2011,230.0,1.0
11,2011,30.0,1.0
11,2011,280.0,0.8214286
11,2011,520.0,0.80769229
11,2011,250.0,1.0
11,2011,300.0,1.0
11,2011,300.0,1.0
11,2011,450.0,1.0
11,2011,450.0,1.0
11,2011,230.0,0.30434781
11,2011,80.0,1.0
11,2011,305.0,1.0
11,2011,250.0,1.0
11,2011,90.0,1.0
11,2011,260.0,1.0
11,2011,200.0,1.0
11,2011,1000.0,0.80000001
11,2011,740.0,0.0
11,2011,240.0,1.0
11,2011,100.0,0.0
11,2011,210.0,0.047619049
11,2011,130.0,1.0
11,2011,140.0,0.35714287
11,2011,30.0,0.0
11,2011,10.0,1.0
11,2011,50.0,0.0
11,2011,100.0,1.0
11,2011,570.0,0.3508772
11,2011,50.0,1.0
11,2011,50.0,1.0
11,2011,100.0,1.0
11,2011,50.0,1.0
11,2011,150.0,0.0
11,2011,230.0,0.0
11,2011,80.0,0.75
11,2011,380.0,1.0
11,2011,40.0,1.0
11,2011,130.0,1.0
11,2011,100.0,1.0
11,2011,650.0,1.0
11,2011,150.0,1.0
11,2011,50.0,1.0
11,2011,260.0,0.38461539
11,2011,500.0,1.0
11,2011,400.0,0.5
11,2011,150.0,1.0
11,2011,30.0,1.0
11,2011,100.0,1.0
11,2011,150.0,0.33333334
11,2011,558.0,0.4265233
11,2011,200.0,1.0
11,2011,300.0,0.66666669
11,2011,250.0,0.80000001
11,2011,200.0,1.0
11,2011,1440.0,1.0
11,2011,140.0,0.42857143
11,2011,185.0,1.0
11,2011,300.0,1.0
11,2011,310.0,1.0
11,2011,30.0,1.0
11,2011,350.0,1.0
11,2011,476.0,1.0
11,2011,225.0,1.0
11,2011,130.0,1.0
11,2011,200.0,1.0
11,2011,350.0,1.0
11,2011,300.0,0.66666669
11,2011,40.0,1.0
11,2011,200.0,1.0
11,2011,210.0,0.2857143
11,2011,150.0,1.0
11,2011,550.0,0.090909094
11,2011,80.0,0.0
11,2011,340.0,1.0
11,2011,250.0,1.0
11,2011,175.0,1.0
11,2011,75.0,1.0
11,2011,550.0,1.0
11,2011,250.0,0.40000001
11,2011,80.0,1.0
11,2011,150.0,0.0
11,2011,200.0,1.0
11,2011,325.0,1.0
11,2011,120.0,0.0
11,2011,410.0,0.2682927
11,2011,270.0,0.55555558
11,2011,150.0,1.0
11,2011,455.0,0.56043959
11,2011,700.0,1.0
11,2011,450.0,0.55555558
11,2011,30.0,1.0
11,2011,300.0,1.0
11,2011,300.0,0.33333334
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,205.0,1.0
11,2011,50.0,1.0
11,2011,100.0,0.0
11,2011,100.0,1.0
11,2011,331.0,1.0
11,2011,350.0,0.42857143
11,2011,100.0,1.0
11,2011,520.0,0.80769229
11,2011,140.0,1.0
11,2011,400.0,0.5
11,2011,480.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,200.0,0.5
11,2011,640.0,1.0
11,2011,350.0,1.0
11,2011,480.0,1.0
11,2011,100.0,1.0
11,2011,50.0,1.0
11,2011,130.0,0.23076923
11,2011,210.0,1.0
11,2011,300.0,1.0
11,2011,150.0,1.0
11,2011,320.0,1.0
11,2011,50.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,60.0,0.5
11,2011,300.0,1.0
11,2011,100.0,1.0
11,2011,230.0,1.0
11,2011,200.0,1.0
11,2011,150.0,1.0
11,2011,340.0,0.7647059
11,2011,510.0,1.0
11,2011,100.0,1.0
11,2011,250.0,1.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,150.0,1.0
11,2011,140.0,0.0
11,2011,250.0,0.0
11,2011,150.0,1.0
11,2011,130.0,1.0
11,2011,150.0,1.0
11,2011,80.0,0.375
11,2011,260.0,1.0
11,2011,356.0,1.0
11,2011,600.0,0.41666666
11,2011,185.0,1.0
11,2011,50.0,1.0
11,2011,150.0,1.0
11,2011,500.0,0.60000002
11,2011,100.0,0.0
11,2011,110.0,1.0
11,2011,250.0,1.0
11,2011,980.0,1.0
11,2011,150.0,1.0
11,2011,125.0,1.0
11,2011,110.0,0.45454547
11,2011,230.0,0.43478259
11,2011,20.0,1.0
11,2011,450.0,1.0
11,2011,330.0,1.0
11,2011,100.0,1.0
11,2011,305.0,0.32786885
11,2011,100.0,1.0
11,2011,100.0,0.0
11,2011,200.0,1.0
11,2011,455.0,1.0
11,2011,40.0,1.0
11,2011,300.0,0.26666668
11,2011,186.0,1.0
11,2011,50.0,1.0
11,2011,150.0,1.0
11,2011,100.0,1.0
11,2011,310.0,1.0
11,2011,230.0,1.0
11,2011,250.0,1.0
11,2011,630.0,1.0
11,2011,140.0,1.0
11,2011,100.0,1.0
11,2011,330.0,1.0
11,2011,380.0,1.0
11,2011,150.0,1.0
11,2011,50.0,1.0
11,2011,150.0,0.66666669
11,2011,300.0,0.33333334
11,2011,100.0,0.0
11,2011,150.0,0.0
11,2011,50.0,1.0
11,2011,150.0,1.0
11,2011,220.0,1.0
11,2011,300.0,0.33333334
11,2011,260.0,1.0
11,2011,30.0,1.0
11,2011,455.0,1.0
11,2011,350.0,1.0
11,2011,100.0,1.0
11,2011,500.0,1.0
11,2011,80.0,1.0
11,2011,150.0,0.0
11,2011,180.0,1.0
11,2011,150.0,0.0
11,2011,100.0,1.0
11,2011,350.0,1.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,80.0,1.0
11,2011,550.0,1.0
11,2011,375.0,1.0
11,2011,640.0,1.0
11,2011,10.0,0.0
11,2011,200.0,1.0
11,2011,330.0,1.0
11,2011,100.0,0.0
11,2011,200.0,0.0
11,2011,130.0,0.23076923
11,2011,100.0,0.0
11,2011,250.0,1.0
11,2011,437.0,1.0
11,2011,100.0,1.0
11,2011,600.0,0.0
11,2011,250.0,1.0
11,2011,240.0,0.58333331
11,2011,70.0,0.0
11,2011,430.0,1.0
11,2011,100.0,1.0
11,2011,110.0,0.45454547
11,2011,400.0,1.0
11,2011,300.0,1.0
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,200.0,1.0
11,2011,600.0,1.0
11,2011,60.0,1.0
11,2011,200.0,1.0
11,2011,50.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,100.0,1.0
11,2011,630.0,0.44444445
11,2011,441.0,1.0
11,2011,100.0,0.0
11,2011,40.0,1.0
11,2011,230.0,1.0
11,2011,100.0,1.0
21,2011,800.0,1.0
21,2011,625.0,1.0
21,2011,492.0,1.0
21,2011,606.0,1.0
21,2011,2110.0,0.95260662
21,2011,547.0,1.0
21,2011,450.0,1.0
21,2011,1574.0,0.93011433
21,2011,500.0,1.0
21,2011,250.0,1.0
21,2011,160.0,1.0
21,2011,824.0,1.0
21,2011,1000.0,1.0
21,2011,355.0,1.0
21,2011,800.0,0.5625
21,2011,331.0,0.98489428
21,2011,1518.5,0.93414551
21,2011,1729.5,0.9979763
21,2011,2118.5,0.95279682
21,2011,1025.0,1.0
21,2011,270.0,1.0
21,2011,680.1,1.0
21,2011,250.0,1.0
21,2011,573.5,1.0
21,2011,750.0,1.0
21,2011,680.0,0.85294116
21,2011,4.5,0.77777779
21,2011,940.0,1.0
21,2011,660.0,1.0
21,2011,150.0,1.0
21,2011,304.0,0.99013156
21,2011,400.0,1.0
21,2011,843.0,1.0
21,2011,1149.0,1.0
21,2011,2232.0,0.95430106
21,2011,810.0,1.0
21,2011,1601.0,0.9993754
21,2011,107.0,0.046728972
21,2011,2839.5,1.0
21,2011,1263.0,1.0
21,2011,409.0,1.0
21,2011,250.0,1.0
21,2011,1355.0,1.0
21,2011,1115.0,0.39013454
21,2011,1524.5,0.9016071
21,2011,350.0,1.0
21,2011,50.0,1.0
21,2011,670.0,1.0
21,2011,720.0,1.0
21,2011,1360.0,1.0
21,2011,90.0,1.0
21,2011,1150.0,1.0
21,2011,454.0,1.0
21,2011,263.0,1.0
21,2011,870.0,1.0
21,2011,50.0,1.0
21,2011,1210.0,1.0
21,2011,1135.0,1.0
21,2011,1250.0,1.0
21,2011,300.0,1.0
21,2011,209.0,1.0
21,2011,1960.0,1.0
21,2011,300.0,1.0
21,2011,400.0,1.0
21,2011,380.5,0.027595269
21,2011,600.0,0.83333331
21,2011,720.0,1.0
21,2011,355.0,0.74647886
21,2011,50.0,1.0
21,2011,1280.0,1.0
21,2011,385.0,1.0
21,2011,439.5,1.0
21,2011,600.0,1.0
21,2011,702.0,1.0
21,2011,1732.0,1.0
21,2011,1480.0,0.8108108
21,2011,850.0,1.0
21,2011,2265.0,0.91169977
21,2011,350.0,1.0
21,2011,390.0,1.0
21,2011,1025.0,1.0
21,2011,1150.0,1.0
21,2011,510.0,1.0
21,2011,550.0,1.0
21,2011,450.0,1.0
21,2011,1050.0,1.0
21,2011,1550.0,1.0
21,2011,1446.0,0.99515903
21,2011,1710.0,1.0
21,2011,301.5,1.0
21,2011,1047.0,0.90448904
21,2011,110.0,1.0
21,2011,1470.0,1.0
21,2011,1290.0,0.80620158
21,2011,580.0,1.0
21,2011,100.0,1.0
21,2011,660.8,0.93946731
21,2011,100.0,1.0
21,2011,2000.0,1.0
21,2011,650.0,0.61538464
21,2011,320.0,1.0
21,2011,380.0,1.0
21,2011,728.0,1.0
21,2011,10.0,1.0
21,2011,1691.0,1.0
21,2011,930.0,1.0
21,2011,850.0,1.0
21,2011,800.0,0.625
21,2011,559.0,1.0
21,2011,1480.0,1.0
21,2011,162.0,0.93827158
21,2011,200.0,1.0
21,2011,350.0,1.0
21,2011,1160.0,1.0
21,2011,770.0,1.0
21,2011,455.0,1.0
21,2011,823.5,1.0
21,2011,500.0,1.0
21,2011,950.0,1.0
21,2011,678.0,0.7758112
21,2011,1350.0,1.0
21,2011,500.0,1.0
21,2011,530.0,1.0
21,2011,205.0,0.41463414
21,2011,2027.0,0.62259495
21,2011,350.0,0.5714286
21,2011,740.0,1.0
21,2011,3816.0,1.0
21,2011,564.0,1.0
21,2011,1076.0,1.0
21,2011,600.0,1.0
21,2011,434.6,0.70087439
21,2011,528.0,1.0
21,2011,950.0,1.0
21,2011,1660.0,1.0
21,2011,1013.5,1.0
21,2011,825.0,1.0
21,2011,109.5,0.97260273
21,2011,302.0,1.0
21,2011,1269.0,1.0
21,2011,150.0,1.0
21,2011,950.0,0.7368421
21,2011,960.0,1.0
21,2011,230.0,1.0
21,2011,300.0,1.0
21,2011,3540.0,0.75988698
21,2011,400.0,0.5
21,2011,1522.4,0.37322649
21,2011,1500.0,1.0
21,2011,150.0,1.0
21,2011,1171.0,1.0
21,2011,1580.0,1.0
21,2011,300.0,1.0
21,2011,1206.0,0.97512436
21,2011,800.5,1.0
21,2011,505.5,1.0
21,2011,1500.0,1.0
21,2011,1050.0,1.0
21,2011,405.0,1.0
21,2011,1050.0,0.85714287
21,2011,1506.0,0.9667995
21,2011,620.0,1.0
21,2011,230.0,1.0
21,2011,681.0,0.70631427
21,2011,1680.0,1.0
21,2011,965.0,1.0
21,2011,1050.0,1.0
21,2011,720.7,1.0
21,2011,290.0,1.0
21,2011,795.0,1.0
21,2011,1050.0,0.80952382
21,2011,550.0,1.0
21,2011,973.0,1.0
21,2011,870.0,1.0
21,2011,1005.0,1.0
21,2011,750.0,0.80000001
21,2011,1070.0,1.0
21,2011,780.0,0.25641027
21,2011,1530.0,1.0
21,2011,430.0,1.0
21,2011,1151.0,1.0
21,2011,1315.0,1.0
21,2011,470.0,1.0
21,2011,700.0,1.0
21,2011,1920.0,1.0
21,2011,400.0,0.75
21,2011,400.0,1.0
21,2011,1162.0,1.0
21,2011,800.0,1.0
21,2011,520.0,0.1923077
21,2011,1753.0,1.0
21,2011,320.0,1.0
21,2011,284.0,1.0
21,2011,860.0,1.0
21,2011,1265.0,1.0
21,2011,200.0,1.0
21,2011,1320.0,1.0
21,2011,50.0,0.0
21,2011,220.0,1.0
21,2011,923.0,1.0
21,2011,827.0,1.0
21,2011,300.0,1.0
21,2011,490.0,1.0
21,2011,900.0,1.0
21,2011,400.0,1.0
21,2011,400.0,1.0
21,2011,400.0,1.0
21,2011,456.0,0.88157892
21,2011,1250.0,1.0
21,2011,725.0,1.0
21,2011,905.5,1.0
21,2011,1300.5,1.0
21,2011,904.0,0.99557525
21,2011,710.0,0.63380283
21,2011,350.0,1.0
21,2011,994.0,1.0
23,2011,903.4,1.0
23,2011,1435.0,0.99581879
23,2011,880.0,1.0
23,2011,460.0,1.0
23,2011,450.0,1.0
23,2011,730.0,1.0
23,2011,2108.0,1.0
23,2011,783.0,1.0
23,2011,1928.0,1.0
23,2011,500.0,1.0
23,2011,1270.0,1.0
23,2011,900.0,1.0
23,2011,2050.0,1.0
23,2011,942.0,1.0
23,2011,1755.0,1.0
23,2011,1107.5,0.99909705
23,2011,1000.0,1.0
23,2011,150.0,1.0
23,2011,240.0,1.0
23,2011,2832.4,1.0
23,2011,430.0,1.0
23,2011,100.0,1.0
23,2011,100.0,1.0
23,2011,2175.0,1.0
23,2011,1451.0,1.0
23,2011,812.0,0.99753696
23,2011,950.0,1.0
23,2011,1150.0,0.65217394
23,2011,450.0,1.0
23,2011,3251.5,0.98462248
23,2011,572.0,1.0
23,2011,770.0,1.0
23,2011,1263.0,1.0
23,2011,1050.0,1.0
23,2011,1000.0,1.0
23,2011,483.7,1.0
23,2011,450.0,1.0
23,2011,1070.0,1.0
23,2011,400.0,1.0
23,2011,660.0,0.68181819
23,2011,3011.4,1.0
23,2011,2100.0,1.0
23,2011,501.0,1.0
23,2011,150.0,1.0
23,2011,1420.0,1.0
23,2011,1760.0,1.0
23,2011,1580.0,1.0
23,2011,149.1,0.97183096
23,2011,500.0,1.0
23,2011,1250.0,1.0
23,2011,1500.0,1.0
23,2011,300.0,1.0
23,2011,255.0,1.0
23,2011,550.0,0.63636363
23,2011,150.0,1.0
23,2011,230.0,1.0
23,2011,2120.0,1.0
23,2011,2144.0,1.0
23,2011,789.0,0.9112801
23,2011,381.0,0.99475068
23,2011,400.0,1.0
23,2011,2042.0,1.0
23,2011,1050.0,0.95238096
23,2011,2405.0,1.0
23,2011,351.0,1.0
23,2011,260.0,0.57692307
23,2011,100.0,1.0
23,2011,435.0,1.0
23,2011,1950.0,1.0
23,2011,1459.7,0.82681376
23,2011,450.0,1.0
23,2011,260.0,1.0
23,2011,100.0,1.0
23,2011,262.0,1.0
23,2011,3169.0,1.0
23,2011,330.0,1.0
23,2011,280.0,1.0
23,2011,800.0,1.0
23,2011,1160.0,0.87931037
23,2011,214.5,1.0
23,2011,1035.0,1.0
23,2011,1000.0,1.0
23,2011,432.0,0.53703701
23,2011,571.5999999999999,0.8250525
23,2011,2250.0,1.0
23,2011,543.5,1.0
23,2011,793.0,0.95712483
23,2011,750.0,1.0
23,2011,685.0,1.0
23,2011,1045.5,1.0
23,2011,2464.5,1.0
23,2011,200.0,1.0
23,2011,312.4,1.0
23,2011,1220.0,1.0
23,2011,150.0,1.0
23,2011,884.0,1.0
23,2011,2222.0,1.0
23,2011,200.0,1.0
23,2011,700.0,1.0
23,2011,401.0,1.0
23,2011,1375.5,1.0
23,2011,1222.0,1.0
23,2011,2075.0,1.0
23,2011,555.0,1.0
23,2011,1000.0,1.0
23,2011,2246.0,1.0
23,2011,59.0,0.89830506
23,2011,400.0,1.0
23,2011,1450.0,1.0
23,2011,693.5,1.0
23,2011,1163.7,1.0
23,2011,503.0,1.0
23,2011,2300.0,1.0
23,2011,699.0,1.0
23,2011,840.0,0.95238096
23,2011,2618.5,0.94271529
23,2011,250.0,1.0
23,2011,300.0,0.66666669
23,2011,2550.0,1.0
23,2011,50.0,1.0
23,2011,70.0,0.0
23,2011,555.0,1.0
23,2011,450.0,1.0
23,2011,490.0,0.93877554
23,2011,150.0,1.0
23,2011,550.0,1.0
23,2011,1200.0,1.0
23,2011,1440.0,1.0
23,2011,20.0,1.0
23,2011,3890.0,1.0
23,2011,1252.0,1.0
23,2011,174.0,1.0
23,2011,1252.6,0.97604984
23,2011,716.7,1.0
23,2011,983.0,1.0
23,2011,565.0,1.0
23,2011,3413.8,1.0
23,2011,430.0,1.0
23,2011,1851.0,1.0
23,2011,697.0,0.8809182
23,2011,250.0,1.0
23,2011,799.0,0.87484354
23,2011,507.3,0.98955256
23,2011,1180.0,1.0
23,2011,250.0,1.0
23,2011,350.0,1.0
23,2011,2130.0,1.0
23,2011,1011.0,0.9960435
23,2011,2292.0,1.0
23,2011,575.0,0.82608694
23,2011,290.0,1.0
23,2011,300.0,1.0
23,2011,1957.0,0.66785896
23,2011,200.0,1.0
23,2011,775.0,1.0
23,2011,20.0,0.0
23,2011,400.0,1.0
23,2011,80.0,1.0
23,2011,3703.2,1.0
23,2011,2900.0,1.0
23,2011,740.0,1.0
23,2011,2200.0,1.0
23,2011,650.0,1.0
23,2011,2773.9,1.0
23,2011,1215.0,1.0
23,2011,2582.0,1.0
23,2011,325.0,1.0
23,2011,1371.0,1.0
23,2011,1253.0,1.0
23,2011,684.5,1.0
23,2011,1760.0,1.0
23,2011,610.0,1.0
23,2011,1040.0,1.0
23,2011,1200.0,1.0
23,2011,380.0,1.0
23,2011,1150.0,1.0
23,2011,1307.0,1.0
23,2011,1354.0,1.0
23,2011,200.0,0.25
23,2011,1315.4,1.0
23,2011,180.0,0.55555558
23,2011,550.0,1.0
23,2011,500.0,1.0
23,2011,1734.1,1.0
23,2011,1953.0,1.0
23,2011,480.0,0.20833333
23,2011,1020.0,1.0
23,2011,1414.0,1.0
23,2011,3620.0,1.0
23,2011,751.0,1.0
