T1,wave,total_大米,ratio_大米
45,2009,4929.5,0.96946955
45,2009,4705.0,1.0
45,2009,4445.5,0.99808794
45,2009,2600.0,1.0
45,2009,2865.0,1.0
45,2009,2250.0,1.0
45,2009,2124.5,1.0
45,2009,2289.0,0.8593272
45,2009,4420.0,1.0
45,2009,900.0,1.0
45,2009,1500.0,1.0
45,2009,2893.0,0.72347045
45,2009,1510.0,1.0
45,2009,1710.0,1.0
45,2009,680.0,0.55882353
45,2009,2290.0,1.0
45,2009,900.0,1.0
45,2009,1013.2,0.99013031
45,2009,5134.0,1.0
45,2009,930.0,1.0
45,2009,2603.5,0.80795085
45,2009,1050.0,1.0
45,2009,3330.5,1.0
45,2009,2500.0,0.80000001
45,2009,1010.3,0.99772346
45,2009,656.0,1.0
45,2009,2175.0,0.89655173
45,2009,2950.7,1.0
45,2009,10200.0,0.81372547
45,2009,1000.0,0.37
45,2009,1010.0,1.0
45,2009,1740.0,0.48275861
45,2009,1753.0,0.65772963
45,2009,1658.0,0.90952957
45,2009,2722.5,0.99338841
45,2009,1550.0,1.0
45,2009,3606.0,0.97226846
45,2009,5755.0,0.90182447
45,2009,7542.0,1.0
45,2009,1275.0,1.0
45,2009,9443.5,1.0
45,2009,5632.1,0.99918324
45,2009,4749.5,0.99957889
45,2009,3695.0,1.0
45,2009,750.0,0.73333335
45,2009,5806.200000000001,0.99979335
45,2009,5462.0,0.96338338
45,2009,3391.0,0.99911529
45,2009,3922.0,0.99745029
45,2009,2999.0,1.0
45,2009,1560.0,1.0
45,2009,1275.0,1.0
45,2009,4320.0,1.0
45,2009,2652.0,0.73453999
45,2009,1540.0,1.0
45,2009,2400.0,1.0
45,2009,4736.5,0.99778318
45,2009,1615.0,1.0
45,2009,970.0,1.0
45,2009,3992.0,0.96993989
45,2009,2080.0,1.0
45,2009,1656.0,1.0
45,2009,3730.0,0.91957104
45,2009,5474.0,0.99963462
45,2009,1560.0,1.0
45,2009,2170.0,1.0
45,2009,3840.5,1.0
45,2009,1050.0,1.0
45,2009,4031.0,1.0
45,2009,4723.0,0.92377728
45,2009,1200.0,1.0
45,2009,2990.0,1.0
45,2009,4660.0,0.75321889
45,2009,4850.0,0.83505154
45,2009,2730.0,1.0
45,2009,2852.0,1.0
45,2009,5190.0,0.94219655
45,2009,2628.1,1.0
45,2009,4350.0,0.68735629
45,2009,460.0,1.0
45,2009,1169.0,1.0
45,2009,1890.0,1.0
45,2009,2798.0,1.0
45,2009,2575.0,1.0
45,2009,680.0,0.41176471
45,2009,1050.0,0.80952382
45,2009,800.0,1.0
45,2009,3325.0,1.0
45,2009,5090.0,0.83300591
45,2009,950.0,1.0
45,2009,3854.0,0.92215878
45,2009,2572.0,0.92223948
45,2009,3439.0,0.94184357
45,2009,2700.0,0.98148149
45,2009,800.0,1.0
45,2009,1920.0,0.84375
45,2009,6010.0,1.0
45,2009,2640.0,1.0
45,2009,4783.0,1.0
45,2009,9552.0,0.92148238
45,2009,2550.0,0.7647059
45,2009,400.0,1.0
45,2009,5980.0,0.99983275
45,2009,5753.0,0.80010432
45,2009,1450.0,1.0
45,2009,3481.5,1.0
45,2009,700.0,1.0
45,2009,1764.0,1.0
45,2009,3350.3,1.0
45,2009,5254.0,0.97145033
45,2009,4120.0,0.90291262
45,2009,2750.0,0.90909094
45,2009,2622.4,1.0
45,2009,2430.0,0.87489712
45,2009,3654.0,0.76737821
45,2009,390.0,1.0
45,2009,3489.5,1.0
45,2009,3025.0,1.0
45,2009,1870.0,1.0
45,2009,4354.5,1.0
45,2009,3750.0,0.83999997
45,2009,1179.5,1.0
45,2009,3050.0,0.60655737
45,2009,410.0,1.0
45,2009,5555.0,0.99909991
45,2009,1855.0,1.0
45,2009,1080.0,1.0
45,2009,4390.2,1.0
45,2009,1500.0,1.0
45,2009,3400.0,0.69117647
45,2009,8103.0,1.0
45,2009,3192.0,0.83082706
45,2009,3343.5,0.99656051
45,2009,2750.0,1.0
45,2009,1945.0,0.97429305
45,2009,1030.0,1.0
45,2009,4006.0,0.78632051
45,2009,2950.5,1.0
45,2009,1180.0,1.0
45,2009,2045.0,1.0
45,2009,1280.0,1.0
45,2009,6989.5,0.99971384
45,2009,4137.5,1.0
45,2009,6252.0,0.9996801
45,2009,1138.0,1.0
45,2009,900.0,0.66666669
45,2009,3180.0,0.8836478
45,2009,3884.0,1.0
45,2009,600.0,1.0
45,2009,5763.0,0.99982649
45,2009,920.0,1.0
45,2009,1200.0,1.0
45,2009,3570.5,1.0
45,2009,775.0,1.0
45,2009,500.0,1.0
45,2009,6200.1,0.99483877
45,2009,1200.0,1.0
45,2009,2824.0,1.0
45,2009,1550.0,1.0
45,2009,1280.0,0.921875
45,2009,2600.0,0.76923078
45,2009,2170.0,0.90783411
45,2009,4185.0,0.98805255
45,2009,1435.0,1.0
45,2009,2450.0,1.0
45,2009,2130.0,1.0
45,2009,5349.5,0.93634921
45,2009,1810.0,1.0
45,2009,2179.7,0.99729323
45,2009,2190.0,0.82191783
45,2009,1700.0,1.0
45,2009,1750.0,1.0
45,2009,1816.0,1.0
45,2009,1100.0,1.0
45,2009,11402.5,0.96491998
45,2009,5716.2,1.0
45,2009,2401.7,1.0
45,2009,1870.0,1.0
45,2009,650.0,1.0
45,2009,1320.0,1.0
45,2009,640.0,1.0
45,2009,4362.0,1.0
45,2009,2350.0,1.0
45,2009,1775.0,1.0
45,2009,8650.0,1.0
45,2009,4836.0,1.0
45,2009,2750.0,1.0
45,2009,2705.0,1.0
45,2009,900.0,0.6111111
45,2009,2370.0,1.0
45,2009,3754.3,0.99994671
45,2009,5510.0,0.99963701
45,2009,1400.0,0.42857143
45,2009,4057.0,1.0
45,2009,804.0,1.0
45,2009,1650.0,1.0
45,2009,2100.0,1.0
45,2009,3988.0,0.99924773
45,2009,1653.5,1.0
45,2009,2245.0,1.0
45,2009,5548.0,0.96395099
45,2009,1090.0,0.90825689
45,2009,4907.0,0.94905239
45,2009,2455.6,0.99979639
45,2009,3280.0,1.0
45,2009,4608.5,0.86980581
45,2009,4947.0,0.99454212
45,2009,1335.0,1.0
45,2009,7956.0,1.0
45,2009,2370.0,0.84810126
45,2009,4632.0,1.0
45,2009,1855.0,0.88679248
45,2009,4700.0,1.0
45,2009,1400.0,1.0
45,2009,1260.0,1.0
45,2009,1047.0,1.0
45,2009,2780.0,1.0
45,2009,4843.7,0.99841028
45,2009,4138.5,0.84293824
45,2009,6813.8,1.0
45,2009,1350.0,0.77777779
45,2009,4052.0,0.8877098
45,2009,5968.0,1.0
45,2009,2415.5,0.74125439
45,2009,1146.0,1.0
45,2009,1636.0,0.99877751
45,2009,1600.0,0.5625
45,2009,2202.0,0.54586738
45,2009,2650.0,1.0
45,2009,2570.0,0.90233463
45,2009,1975.0,0.64810127
45,2009,2790.0,0.8566308
45,2009,2675.0,1.0
45,2009,3805.5,0.71015638
45,2009,2115.3,1.0
45,2009,4901.5,0.99744976
45,2009,440.0,0.68181819
45,2009,3450.0,1.0
45,2009,1250.0,1.0
45,2009,2110.0,1.0
45,2009,690.0,1.0
45,2009,2675.0,1.0
45,2009,5238.0,0.77281404
45,2009,1000.0,1.0
45,2009,2050.0,0.92682928
45,2009,5840.0,0.9229452
45,2009,1718.0,1.0
45,2009,3100.0,1.0
45,2009,7674.0,1.0
45,2009,2138.0,0.94948548
45,2009,9150.0,0.78688526
45,2009,3522.0,1.0
45,2009,4965.3,0.87916136
45,2009,1405.0,0.8256228
45,2009,5544.0,1.0
45,2009,1280.0,1.0
45,2009,3165.0,0.85781991
45,2009,2735.0,1.0
45,2009,4294.3,0.99993014
45,2009,1150.0,1.0
45,2009,1210.0,1.0
45,2009,4306.0,0.99953556
45,2009,1695.0,1.0
45,2009,900.0,1.0
45,2009,1968.0,1.0
45,2009,3184.5,0.98429894
45,2009,4410.5,0.99841291
45,2009,800.0,0.375
45,2009,3330.0,1.0
45,2009,2672.0,1.0
45,2009,1810.0,0.72375691
45,2009,4775.0,1.0
45,2009,7573.0,0.96038556
45,2009,5038.0,0.9603017
45,2009,5173.5,0.99729389
45,2009,2374.0,0.8104465
45,2009,5685.2,0.99926126
45,2009,640.0,0.78125
52,2009,5956.8,0.79804593
52,2009,2453.0,1.0
52,2009,1940.0,1.0
52,2009,3867.0,0.99974138
52,2009,3441.0,1.0
52,2009,2350.0,1.0
52,2009,2914.0,1.0
52,2009,3721.0,1.0
52,2009,3803.5,1.0
52,2009,2457.4,0.85757303
52,2009,4850.0,0.86597937
52,2009,1205.0,1.0
52,2009,3322.0,0.99939793
52,2009,2530.0,0.96284586
52,2009,1550.0,0.45161289
52,2009,5901.0,1.0
52,2009,4045.0,1.0
52,2009,4310.5,0.9604454
52,2009,612.0,1.0
52,2009,2400.0,1.0
52,2009,1100.0,1.0
52,2009,3578.8,0.91189784
52,2009,3577.5,0.95765197
52,2009,3022.5,0.76360631
52,2009,3460.0,0.94219655
52,2009,3700.0,0.83783782
52,2009,976.0,0.94877046
52,2009,927.9,0.41599309
52,2009,3208.0,1.0
52,2009,2065.0,1.0
52,2009,3250.0,1.0
52,2009,4571.0,0.7602275
52,2009,3600.0,1.0
52,2009,3120.0,0.625
52,2009,2010.0,1.0
52,2009,680.0,1.0
52,2009,3627.2,1.0
52,2009,3404.0,1.0
52,2009,1904.0,1.0
52,2009,2514.0,0.99840891
52,2009,3383.0,0.89358556
52,2009,5114.0,1.0
52,2009,2500.0,1.0
52,2009,2658.0,0.94356662
52,2009,2420.0,1.0
52,2009,3302.5,1.0
52,2009,2010.0,1.0
52,2009,4683.0,0.90604311
52,2009,4066.0,0.60452533
52,2009,2920.0,0.64041096
52,2009,3422.0,0.99883109
52,2009,2509.0,1.0
52,2009,4411.0,1.0
52,2009,1480.0,0.67567569
52,2009,2410.0,1.0
52,2009,603.0,0.99502486
52,2009,3948.0,1.0
52,2009,3600.0,0.70833331
52,2009,1350.0,0.77777779
52,2009,2082.6,0.70709687
52,2009,2150.0,1.0
52,2009,2800.0,0.625
52,2009,4489.0,0.83203387
52,2009,2352.0,1.0
52,2009,3350.0,1.0
52,2009,6127.0,1.0
52,2009,4770.0,1.0
52,2009,3200.0,1.0
52,2009,1472.0,0.33288044
52,2009,3545.0,1.0
52,2009,3470.0,0.52449566
52,2009,850.0,0.88235295
52,2009,3950.0,1.0
52,2009,2840.3,0.9995423
52,2009,2600.0,1.0
52,2009,3542.5,1.0
52,2009,3129.5,1.0
52,2009,2600.0,1.0
52,2009,1140.0,0.47368422
52,2009,2199.3,0.93179649
52,2009,450.1,0.9977783
52,2009,3797.0,0.86225969
52,2009,3360.0,0.71726191
52,2009,3139.3,0.99808872
52,2009,2518.0,1.0
52,2009,3339.0,0.83528
52,2009,3378.0,0.89638841
52,2009,4972.899999999999,0.74944198
52,2009,2174.0,0.81600738
52,2009,2091.0,0.79435676
52,2009,4688.0,1.0
52,2009,1850.0,0.72972971
52,2009,2110.0,0.45497629
52,2009,5141.0,1.0
52,2009,2980.0,0.77181208
52,2009,640.0,0.296875
52,2009,1336.5,0.2798354
52,2009,1370.0,0.86861312
52,2009,3122.0,1.0
52,2009,2200.0,1.0
52,2009,1560.0,0.0
52,2009,2854.0,0.94709182
52,2009,1400.0,1.0
52,2009,3780.0,0.82804233
52,2009,4119.0,0.67225057
52,2009,3325.0,0.998797
52,2009,1505.5,1.0
52,2009,4088.3,0.66416359
52,2009,1120.0,1.0
52,2009,1330.0,0.81203008
52,2009,2204.8,1.0
52,2009,7427.5,0.9865365
52,2009,4950.0,0.76767677
52,2009,2234.0,0.94494182
52,2009,1000.0,1.0
52,2009,4480.3,0.2674821
52,2009,5710.0,0.91943955
52,2009,1661.0,1.0
52,2009,3150.0,1.0
52,2009,3739.0,1.0
52,2009,1570.0,1.0
52,2009,3641.0,0.87091458
52,2009,3107.2,1.0
52,2009,1900.0,1.0
52,2009,780.0,0.71153843
52,2009,1640.0,0.81707317
52,2009,4504.0,1.0
52,2009,900.0,1.0
52,2009,1880.0,1.0
52,2009,4832.0,1.0
52,2009,4949.0,0.88482523
52,2009,2813.5,0.90758842
52,2009,2975.0,0.97478992
52,2009,4664.0,0.79845625
52,2009,2630.0,1.0
52,2009,2454.0,0.81499594
52,2009,4049.0,0.99950606
52,2009,900.0,1.0
52,2009,2100.0,1.0
52,2009,1160.0,0.94827586
52,2009,2650.0,1.0
52,2009,1220.0,0.72131145
52,2009,1250.0,1.0
52,2009,1050.0,0.76190478
52,2009,2554.0,1.0
52,2009,4599.0,0.88475758
52,2009,2051.8,1.0
52,2009,570.0,1.0
52,2009,3470.0,1.0
52,2009,4290.0,0.82517481
52,2009,3560.0,1.0
52,2009,2212.0,0.97287524
52,2009,2728.0,0.99963343
52,2009,2309.4,0.96254438
52,2009,2972.7,0.9998318
52,2009,650.0,1.0
52,2009,1500.0,1.0
52,2009,5060.0,0.84150195
52,2009,3354.0,1.0
52,2009,1550.0,1.0
52,2009,3652.0,0.73986858
52,2009,3041.0,0.88145345
11,2011,620.0,0.75806451
11,2011,100.0,1.0
11,2011,320.0,0.375
11,2011,450.0,1.0
11,2011,670.0,0.2238806
11,2011,200.0,1.0
11,2011,440.0,0.72727275
11,2011,950.0,0.15789473
11,2011,300.0,1.0
11,2011,150.0,1.0
11,2011,400.0,1.0
11,2011,300.0,1.0
11,2011,100.0,0.0
11,2011,300.0,0.33333334
11,2011,250.0,0.60000002
11,2011,250.0,1.0
11,2011,350.0,1.0
11,2011,300.0,0.0
11,2011,150.0,1.0
11,2011,450.0,1.0
11,2011,50.0,1.0
11,2011,275.0,1.0
11,2011,500.0,0.2
11,2011,550.0,1.0
11,2011,550.0,0.45454547
11,2011,400.0,0.5
11,2011,100.0,1.0
11,2011,250.0,0.2
11,2011,250.0,0.60000002
11,2011,150.0,1.0
11,2011,700.0,1.0
11,2011,520.0,1.0
11,2011,600.0,1.0
11,2011,200.0,0.5
11,2011,550.0,0.81818181
11,2011,250.0,1.0
11,2011,580.0,0.63793105
11,2011,100.0,1.0
11,2011,220.0,1.0
11,2011,140.0,1.0
11,2011,100.0,0.0
11,2011,550.0,0.27272728
11,2011,425.0,1.0
11,2011,200.0,1.0
11,2011,120.0,1.0
11,2011,150.0,0.66666669
11,2011,320.0,1.0
11,2011,50.0,1.0
11,2011,500.0,1.0
11,2011,300.0,1.0
11,2011,500.0,1.0
11,2011,100.0,1.0
11,2011,450.0,1.0
11,2011,800.0,1.0
11,2011,700.0,1.0
11,2011,520.0,1.0
11,2011,150.0,0.33333334
11,2011,750.0,0.73333335
11,2011,110.0,1.0
11,2011,700.0,1.0
11,2011,150.0,0.33333334
11,2011,216.0,0.8611111
11,2011,150.0,1.0
11,2011,400.0,1.0
11,2011,170.0,1.0
11,2011,550.0,0.0
11,2011,600.0,1.0
11,2011,200.0,1.0
11,2011,400.0,1.0
11,2011,100.0,0.0
11,2011,100.0,1.0
11,2011,220.0,1.0
11,2011,250.0,1.0
11,2011,200.0,1.0
11,2011,600.0,0.75
11,2011,390.0,0.66666669
11,2011,200.0,1.0
11,2011,640.0,0.84375
11,2011,200.0,1.0
11,2011,350.0,0.42857143
11,2011,100.0,1.0
11,2011,200.0,1.0
11,2011,300.0,1.0
11,2011,200.0,0.5
11,2011,600.0,0.16666667
11,2011,150.0,1.0
11,2011,150.0,1.0
11,2011,300.0,1.0
11,2011,100.0,1.0
11,2011,500.0,0.5
11,2011,800.0,0.875
11,2011,250.0,0.60000002
11,2011,470.0,1.0
11,2011,400.0,1.0
11,2011,295.0,0.66101694
11,2011,200.0,1.0
11,2011,250.0,0.60000002
11,2011,350.0,1.0
11,2011,850.0,0.64705884
11,2011,740.0,0.7027027
11,2011,420.0,1.0
11,2011,300.0,0.66666669
11,2011,150.0,1.0
11,2011,500.0,1.0
11,2011,380.0,0.47368422
11,2011,155.0,0.0
11,2011,650.0,1.0
11,2011,200.0,1.0
11,2011,650.0,0.69230771
11,2011,440.0,1.0
11,2011,420.0,1.0
11,2011,850.0,0.11764706
11,2011,100.0,1.0
11,2011,625.0,0.63999999
11,2011,850.0,1.0
11,2011,150.0,0.0
11,2011,10.0,1.0
11,2011,300.0,0.66666669
11,2011,300.0,1.0
11,2011,450.0,0.0
11,2011,300.0,0.33333334
11,2011,725.0,0.48275861
11,2011,450.0,0.66666669
11,2011,500.0,0.80000001
11,2011,320.0,0.6875
11,2011,400.0,0.0
11,2011,500.0,0.60000002
11,2011,250.0,0.2
11,2011,30.0,1.0
11,2011,300.0,1.0
11,2011,400.0,1.0
11,2011,50.0,1.0
11,2011,300.0,0.5
11,2011,300.0,1.0
11,2011,280.0,1.0
11,2011,540.0,1.0
11,2011,350.0,0.71428573
11,2011,540.0,0.62962961
11,2011,1000.0,0.2
11,2011,500.0,1.0
11,2011,650.0,0.69230771
11,2011,665.0,0.69924814
11,2011,350.0,0.42857143
11,2011,150.0,1.0
11,2011,450.0,0.55555558
11,2011,348.0,0.56896549
11,2011,600.0,0.33333334
11,2011,450.0,0.33333334
11,2011,300.0,1.0
11,2011,250.0,1.0
11,2011,320.0,1.0
11,2011,300.0,0.0
11,2011,330.0,0.30303031
11,2011,650.0,0.38461539
11,2011,400.0,0.75
11,2011,450.0,1.0
11,2011,801.0,1.0
11,2011,550.0,1.0
11,2011,300.0,0.0
11,2011,570.0,0.78947371
11,2011,300.0,0.66666669
11,2011,550.0,1.0
11,2011,800.0,0.625
11,2011,600.0,1.0
11,2011,230.0,0.34782609
11,2011,200.0,1.0
11,2011,400.0,0.0
11,2011,450.0,1.0
11,2011,460.0,0.34782609
11,2011,600.0,0.33333334
11,2011,550.0,1.0
11,2011,900.0,0.3888889
11,2011,450.0,1.0
11,2011,280.0,1.0
11,2011,200.0,1.0
11,2011,290.0,1.0
11,2011,230.0,0.65217394
11,2011,350.0,1.0
11,2011,900.0,0.8888889
11,2011,450.0,1.0
11,2011,300.0,1.0
11,2011,760.0,0.7368421
11,2011,250.0,0.60000002
11,2011,150.0,1.0
11,2011,450.0,0.66666669
11,2011,500.0,1.0
11,2011,520.0,0.61538464
11,2011,200.0,0.5
11,2011,620.0,1.0
11,2011,375.0,1.0
11,2011,800.0,0.625
11,2011,230.0,1.0
11,2011,445.0,1.0
11,2011,200.0,1.0
11,2011,450.0,0.0
11,2011,350.0,1.0
11,2011,200.0,1.0
11,2011,570.0,0.7719298
11,2011,500.0,0.60000002
11,2011,800.0,1.0
11,2011,500.0,0.80000001
11,2011,200.0,1.0
11,2011,510.0,1.0
11,2011,300.0,0.0
11,2011,350.0,0.71428573
11,2011,210.0,0.38095239
11,2011,150.0,0.0
11,2011,470.0,0.78723407
11,2011,500.0,0.69999999
11,2011,300.0,0.33333334
11,2011,300.0,1.0
11,2011,100.0,1.0
11,2011,100.0,0.0
11,2011,230.0,1.0
11,2011,150.0,0.0
11,2011,150.0,0.33333334
11,2011,380.0,1.0
11,2011,1250.0,1.0
11,2011,150.0,1.0
11,2011,510.0,1.0
11,2011,530.0,0.0
11,2011,717.0,1.0
11,2011,70.0,1.0
11,2011,240.0,1.0
11,2011,1000.0,0.30000001
11,2011,400.0,1.0
11,2011,200.0,1.0
11,2011,435.0,1.0
11,2011,1000.0,0.40000001
11,2011,350.0,0.85714287
11,2011,150.0,1.0
11,2011,270.0,0.44444445
11,2011,550.0,0.81818181
11,2011,350.0,0.2857143
11,2011,450.0,1.0
11,2011,420.0,1.0
11,2011,290.0,1.0
11,2011,100.0,0.5
11,2011,150.0,1.0
11,2011,300.0,0.5
11,2011,250.0,1.0
11,2011,250.0,1.0
11,2011,900.0,1.0
11,2011,250.0,1.0
11,2011,420.0,1.0
11,2011,300.0,0.0
11,2011,200.0,0.5
11,2011,350.0,0.5714286
11,2011,600.0,0.75
11,2011,50.0,1.0
11,2011,30.0,1.0
11,2011,350.0,1.0
11,2011,600.0,0.66666669
11,2011,250.0,1.0
11,2011,450.0,1.0
11,2011,250.0,1.0
11,2011,200.0,1.0
11,2011,200.0,1.0
11,2011,250.0,0.40000001
11,2011,200.0,1.0
11,2011,175.0,1.0
11,2011,150.0,0.33333334
11,2011,320.0,0.625
11,2011,720.0,0.72222221
11,2011,400.0,0.5
11,2011,100.0,1.0
11,2011,110.0,1.0
11,2011,150.0,0.33333334
11,2011,420.0,1.0
11,2011,100.0,1.0
11,2011,275.0,1.0
11,2011,300.0,0.0
11,2011,310.0,1.0
11,2011,300.0,1.0
11,2011,460.0,0.34782609
11,2011,300.0,1.0
11,2011,100.0,0.89999998
11,2011,232.0,0.87068963
11,2011,400.0,0.5
11,2011,170.0,0.41176471
11,2011,300.0,0.66666669
11,2011,400.0,1.0
11,2011,260.0,0.42307693
11,2011,600.0,1.0
11,2011,400.0,0.75
11,2011,475.0,0.68421054
11,2011,200.0,1.0
11,2011,300.0,0.33333334
11,2011,250.0,0.60000002
11,2011,200.0,0.5
11,2011,150.0,1.0
11,2011,50.0,0.0
11,2011,500.0,0.80000001
11,2011,350.0,0.42857143
11,2011,150.0,1.0
11,2011,360.0,1.0
11,2011,600.0,0.83333331
11,2011,180.0,1.0
11,2011,750.0,1.0
11,2011,500.0,1.0
11,2011,320.0,1.0
11,2011,250.0,1.0
11,2011,500.0,0.40000001
11,2011,360.0,1.0
11,2011,1200.0,1.0
11,2011,80.0,1.0
11,2011,710.0,0.85915494
11,2011,610.0,1.0
11,2011,580.0,1.0
11,2011,360.0,0.44444445
11,2011,100.0,1.0
11,2011,480.0,1.0
11,2011,110.0,1.0
11,2011,600.0,0.5
11,2011,150.0,0.0
11,2011,1150.0,1.0
11,2011,120.0,1.0
11,2011,400.0,1.0
11,2011,300.0,1.0
11,2011,700.0,0.42857143
11,2011,250.0,0.80000001
11,2011,500.0,0.60000002
11,2011,250.0,1.0
11,2011,235.0,0.78723407
11,2011,50.0,1.0
11,2011,600.0,1.0
11,2011,250.0,1.0
11,2011,300.0,1.0
11,2011,640.0,0.0
11,2011,75.0,1.0
11,2011,400.0,1.0
11,2011,335.0,1.0
11,2011,300.0,1.0
11,2011,250.0,0.2
11,2011,800.0,1.0
11,2011,600.0,0.0
11,2011,500.0,0.80000001
11,2011,650.0,0.53846157
11,2011,300.0,0.33333334
11,2011,150.0,1.0
11,2011,360.0,1.0
11,2011,300.0,1.0
11,2011,150.0,1.0
11,2011,200.0,1.0
11,2011,490.0,0.55102038
11,2011,350.0,1.0
11,2011,250.0,1.0
11,2011,350.0,1.0
11,2011,180.0,0.0
11,2011,300.0,0.0
11,2011,420.0,0.0
11,2011,400.0,0.5
11,2011,300.0,0.16666667
11,2011,150.0,0.66666669
11,2011,430.0,1.0
11,2011,475.0,0.78947371
11,2011,250.0,1.0
11,2011,100.0,1.0
11,2011,550.0,1.0
11,2011,510.0,1.0
11,2011,390.0,0.5
11,2011,490.0,1.0
11,2011,435.0,1.0
11,2011,600.0,1.0
11,2011,400.0,1.0
11,2011,100.0,0.0
11,2011,300.0,0.5
11,2011,320.0,1.0
11,2011,360.0,0.41666666
11,2011,300.0,0.66666669
11,2011,550.0,1.0
11,2011,270.0,1.0
11,2011,389.0,0.74293059
11,2011,150.0,0.66666669
11,2011,350.0,0.2857143
11,2011,650.0,0.46153846
11,2011,275.0,1.0
11,2011,320.0,1.0
11,2011,1300.0,1.0
11,2011,440.0,1.0
11,2011,650.0,1.0
11,2011,320.0,0.46875
11,2011,600.0,1.0
11,2011,150.0,1.0
11,2011,150.0,1.0
11,2011,760.0,0.7368421
11,2011,250.0,0.40000001
11,2011,125.0,1.0
11,2011,165.0,1.0
11,2011,400.0,1.0
11,2011,120.0,1.0
11,2011,330.0,1.0
11,2011,900.0,1.0
11,2011,250.0,0.40000001
11,2011,400.0,0.75
11,2011,500.0,1.0
11,2011,50.0,1.0
11,2011,1250.0,1.0
11,2011,600.0,0.66666669
11,2011,400.0,0.625
11,2011,800.0,0.625
11,2011,200.0,1.0
11,2011,772.0,0.45595855
11,2011,350.0,1.0
11,2011,200.0,0.5
11,2011,400.0,1.0
11,2011,250.0,0.0
11,2011,300.0,1.0
11,2011,150.0,1.0
11,2011,1150.0,0.39130434
11,2011,600.0,0.83333331
11,2011,100.0,1.0
11,2011,570.0,0.70175439
11,2011,500.0,0.30000001
11,2011,90.0,1.0
11,2011,200.0,1.0
11,2011,150.0,1.0
11,2011,100.0,0.0
11,2011,600.0,0.0
11,2011,300.0,1.0
11,2011,400.0,0.0
11,2011,50.0,1.0
11,2011,640.0,0.375
11,2011,245.0,0.59183675
11,2011,300.0,1.0
11,2011,640.0,0.453125
11,2011,350.0,1.0
11,2011,375.0,0.68000001
11,2011,200.0,0.5
11,2011,300.0,1.0
11,2011,150.0,1.0
11,2011,230.0,0.0
11,2011,370.0,0.45945945
11,2011,100.0,1.0
11,2011,450.0,1.0
11,2011,220.0,0.090909094
11,2011,500.0,0.83999997
11,2011,200.0,0.0
11,2011,1000.0,0.60000002
11,2011,100.0,1.0
11,2011,280.0,0.39285713
11,2011,200.0,0.75
11,2011,450.0,0.77777779
11,2011,130.0,1.0
11,2011,100.0,1.0
11,2011,500.0,0.60000002
11,2011,450.0,1.0
11,2011,550.0,0.81818181
11,2011,300.0,1.0
11,2011,200.0,0.5
11,2011,230.0,1.0
11,2011,480.0,0.79166669
11,2011,200.0,0.5
11,2011,350.0,0.2857143
11,2011,100.0,0.0
11,2011,550.0,0.63636363
11,2011,100.0,0.5
11,2011,150.0,1.0
11,2011,210.0,0.23809524
11,2011,500.0,0.5
11,2011,500.0,0.30000001
11,2011,230.0,0.13043478
11,2011,380.0,1.0
11,2011,315.0,0.8888889
11,2011,490.0,1.0
11,2011,1160.0,1.0
11,2011,200.0,0.0
11,2011,700.0,0.0
11,2011,450.0,0.55555558
11,2011,250.0,0.0
11,2011,410.0,0.51219511
11,2011,230.0,1.0
11,2011,400.0,0.75
11,2011,200.0,1.0
11,2011,575.0,0.30434781
11,2011,700.0,1.0
11,2011,580.0,1.0
11,2011,300.0,0.5
11,2011,40.0,0.5
11,2011,200.0,0.5
11,2011,850.0,1.0
11,2011,850.0,1.0
11,2011,680.0,1.0
11,2011,50.0,0.0
11,2011,700.0,1.0
11,2011,360.0,0.41666666
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,100.0,0.0
11,2011,210.0,1.0
11,2011,460.0,0.78260869
11,2011,350.0,0.42857143
11,2011,300.0,1.0
11,2011,200.0,1.0
11,2011,443.0,0.77426636
11,2011,400.0,1.0
11,2011,460.0,0.89130437
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,190.0,1.0
11,2011,450.0,1.0
11,2011,150.0,0.0
11,2011,600.0,1.0
11,2011,200.0,1.0
11,2011,550.0,0.63636363
11,2011,300.0,0.5
11,2011,950.0,0.63157892
11,2011,400.0,0.25
11,2011,350.0,0.5714286
11,2011,220.0,0.0
11,2011,255.0,1.0
11,2011,565.0,0.82300884
11,2011,50.0,1.0
11,2011,600.0,1.0
11,2011,500.0,0.80000001
11,2011,470.0,1.0
11,2011,100.0,0.5
11,2011,400.0,0.25
11,2011,300.0,1.0
11,2011,600.0,0.0
11,2011,350.0,1.0
11,2011,450.0,0.33333334
11,2011,200.0,1.0
11,2011,400.0,1.0
11,2011,200.0,1.0
11,2011,100.0,1.0
11,2011,205.0,1.0
11,2011,790.0,1.0
11,2011,350.0,0.0
11,2011,250.0,1.0
11,2011,500.0,1.0
11,2011,150.0,1.0
11,2011,200.0,0.5
11,2011,150.0,1.0
11,2011,350.0,1.0
11,2011,280.0,0.53571427
11,2011,580.0,0.43103448
11,2011,220.0,0.54545456
11,2011,300.0,0.66666669
11,2011,330.0,1.0
11,2011,480.0,0.6875
11,2011,160.0,1.0
11,2011,200.0,1.0
11,2011,150.0,1.0
11,2011,200.0,1.0
11,2011,75.0,1.0
11,2011,540.0,1.0
11,2011,300.0,1.0
11,2011,750.0,1.0
