T1,wave,total_蛋类,ratio_蛋类
32,2011,470.0,0.74468082
32,2011,310.0,1.0
32,2011,50.0,1.0
32,2011,120.0,1.0
32,2011,735.0,1.0
32,2011,120.0,1.0
32,2011,40.0,1.0
32,2011,320.0,1.0
32,2011,20.0,1.0
32,2011,940.0,0.87234044
32,2011,75.0,1.0
32,2011,610.0,0.16393442
32,2011,110.0,0.72727275
32,2011,50.0,1.0
32,2011,375.0,1.0
32,2011,475.0,1.0
32,2011,180.0,1.0
32,2011,250.0,1.0
32,2011,60.0,1.0
32,2011,340.0,1.0
32,2011,85.0,1.0
32,2011,510.0,1.0
32,2011,480.0,0.83333331
32,2011,100.0,1.0
32,2011,820.0,0.93902439
32,2011,80.0,0.0
32,2011,1030.0,0.89320385
32,2011,30.0,1.0
32,2011,830.0,0.92771083
32,2011,180.0,1.0
32,2011,240.0,0.25
32,2011,210.0,1.0
32,2011,260.0,1.0
32,2011,160.0,1.0
32,2011,100.0,0.0
32,2011,30.0,1.0
32,2011,370.0,1.0
32,2011,175.0,1.0
32,2011,50.0,1.0
32,2011,150.0,1.0
32,2011,180.0,1.0
32,2011,50.0,1.0
32,2011,250.0,1.0
32,2011,60.0,1.0
32,2011,210.0,0.76190478
32,2011,168.0,1.0
32,2011,80.0,1.0
32,2011,270.0,0.66666669
32,2011,80.0,0.25
32,2011,150.0,1.0
32,2011,190.0,1.0
32,2011,240.0,1.0
32,2011,225.0,1.0
32,2011,210.0,0.61904764
32,2011,120.0,1.0
32,2011,40.0,1.0
32,2011,370.0,1.0
32,2011,220.0,1.0
32,2011,480.0,0.875
32,2011,75.0,0.0
32,2011,120.0,1.0
32,2011,420.0,0.71428573
32,2011,450.0,0.8888889
32,2011,270.0,1.0
32,2011,293.0,1.0
32,2011,120.0,1.0
32,2011,30.0,1.0
32,2011,520.0,1.0
32,2011,320.0,1.0
32,2011,300.0,1.0
32,2011,260.0,0.0
32,2011,100.0,1.0
32,2011,80.0,1.0
32,2011,50.0,1.0
32,2011,130.0,1.0
32,2011,40.0,0.0
32,2011,150.0,1.0
32,2011,160.0,1.0
32,2011,860.0,0.94186044
32,2011,120.0,1.0
32,2011,110.0,1.0
32,2011,180.0,1.0
32,2011,320.0,0.96875
32,2011,50.0,1.0
32,2011,150.0,1.0
32,2011,110.0,1.0
32,2011,50.0,1.0
32,2011,860.0,0.56395346
32,2011,50.0,1.0
32,2011,140.0,1.0
32,2011,365.0,0.49315068
32,2011,50.0,1.0
32,2011,100.0,1.0
32,2011,30.0,1.0
32,2011,450.0,1.0
32,2011,700.0,1.0
32,2011,630.0,0.31746033
32,2011,685.0,0.90510947
32,2011,135.0,1.0
32,2011,280.0,1.0
32,2011,240.0,1.0
32,2011,920.0,0.90217394
32,2011,93.0,1.0
32,2011,95.0,1.0
32,2011,95.0,1.0
32,2011,50.0,0.0
32,2011,640.0,0.6640625
32,2011,120.0,0.5
32,2011,240.0,1.0
32,2011,30.0,1.0
32,2011,100.0,1.0
32,2011,60.0,1.0
32,2011,60.0,0.0
32,2011,93.0,1.0
32,2011,50.0,0.0
32,2011,25.0,0.0
32,2011,255.0,1.0
32,2011,565.0,0.4159292
32,2011,240.0,1.0
32,2011,50.0,1.0
32,2011,280.0,0.71428573
32,2011,130.0,1.0
32,2011,320.0,1.0
32,2011,60.0,1.0
32,2011,230.0,1.0
32,2011,240.0,1.0
32,2011,35.0,1.0
32,2011,200.0,1.0
32,2011,390.0,1.0
32,2011,260.0,0.73076922
32,2011,80.0,0.0
32,2011,150.0,1.0
32,2011,60.0,1.0
32,2011,630.0,1.0
32,2011,230.0,1.0
32,2011,235.0,1.0
32,2011,160.0,1.0
32,2011,470.0,1.0
32,2011,130.0,1.0
32,2011,160.0,0.0
32,2011,615.0,1.0
32,2011,560.0,1.0
32,2011,60.0,1.0
32,2011,3.0,1.0
32,2011,60.0,1.0
32,2011,540.0,0.6388889
32,2011,300.0,1.0
32,2011,150.0,1.0
32,2011,520.0,0.88461536
32,2011,230.0,1.0
32,2011,560.0,0.58928573
32,2011,120.0,1.0
32,2011,410.0,0.75609756
32,2011,100.0,1.0
32,2011,210.0,1.0
32,2011,285.0,0.63157892
32,2011,250.0,1.0
32,2011,90.0,0.33333334
32,2011,620.0,0.27419356
32,2011,180.0,1.0
32,2011,720.0,0.6388889
32,2011,400.0,1.0
32,2011,520.0,0.63461536
32,2011,50.0,1.0
32,2011,825.0,0.74545455
32,2011,100.0,1.0
32,2011,190.0,1.0
32,2011,60.0,1.0
32,2011,50.0,1.0
32,2011,80.0,0.0
32,2011,90.0,0.0
32,2011,90.0,1.0
32,2011,660.0,1.0
32,2011,110.0,1.0
32,2011,600.0,0.91666669
32,2011,100.0,0.40000001
32,2011,552.0,1.0
32,2011,210.0,1.0
32,2011,210.0,1.0
32,2011,90.0,1.0
32,2011,30.0,1.0
32,2011,100.0,0.60000002
32,2011,60.0,0.0
32,2011,30.0,1.0
32,2011,360.0,1.0
32,2011,110.0,1.0
32,2011,214.0,1.0
32,2011,240.0,1.0
32,2011,50.0,1.0
32,2011,210.0,1.0
32,2011,190.0,0.89473683
32,2011,140.0,1.0
32,2011,670.0,1.0
32,2011,74.0,1.0
32,2011,110.0,1.0
32,2011,335.0,1.0
32,2011,195.0,1.0
32,2011,340.0,1.0
32,2011,120.0,0.0
32,2011,180.0,0.66666669
32,2011,250.0,1.0
32,2011,220.0,1.0
32,2011,175.0,1.0
32,2011,700.0,1.0
32,2011,115.0,0.82608694
32,2011,210.0,1.0
32,2011,570.0,0.89473683
32,2011,160.0,1.0
32,2011,30.0,1.0
32,2011,80.0,0.25
32,2011,50.0,1.0
32,2011,40.0,1.0
32,2011,410.0,0.92682928
32,2011,60.0,1.0
32,2011,145.0,0.24137931
32,2011,210.0,1.0
32,2011,25.0,0.0
32,2011,450.0,0.8888889
32,2011,230.0,1.0
32,2011,225.0,0.55555558
32,2011,300.0,1.0
32,2011,240.0,0.66666669
32,2011,350.0,0.82857144
32,2011,140.0,1.0
32,2011,240.0,1.0
32,2011,520.0,0.17307693
32,2011,100.0,1.0
32,2011,640.0,1.0
32,2011,540.0,0.77777779
32,2011,270.0,1.0
32,2011,480.0,1.0
32,2011,60.0,1.0
32,2011,510.0,0.78431374
32,2011,253.0,1.0
32,2011,520.0,0.55769229
32,2011,150.0,0.66666669
37,2011,710.0,1.0
37,2011,840.0,1.0
37,2011,410.0,0.93902439
37,2011,290.0,1.0
37,2011,60.0,1.0
37,2011,665.0,1.0
37,2011,540.0,1.0
37,2011,120.0,1.0
37,2011,1020.0,1.0
37,2011,315.0,1.0
37,2011,140.0,0.5
37,2011,140.0,1.0
37,2011,320.0,1.0
37,2011,570.0,1.0
37,2011,340.0,1.0
37,2011,250.0,1.0
37,2011,100.0,1.0
37,2011,380.0,1.0
37,2011,390.0,1.0
37,2011,100.0,1.0
37,2011,195.0,1.0
37,2011,550.0,1.0
37,2011,228.0,1.0
37,2011,355.0,1.0
37,2011,200.0,1.0
37,2011,300.0,1.0
37,2011,200.0,1.0
37,2011,100.0,1.0
37,2011,420.0,1.0
37,2011,300.0,1.0
37,2011,120.0,1.0
37,2011,260.0,1.0
37,2011,120.0,1.0
37,2011,540.0,1.0
37,2011,50.0,1.0
37,2011,180.0,1.0
37,2011,260.0,1.0
37,2011,945.0,1.0
37,2011,306.0,1.0
37,2011,240.0,1.0
37,2011,190.0,1.0
37,2011,360.0,1.0
37,2011,420.0,1.0
37,2011,80.0,1.0
37,2011,40.0,1.0
37,2011,790.0,1.0
37,2011,825.0,1.0
37,2011,180.0,1.0
37,2011,230.0,1.0
37,2011,170.0,1.0
37,2011,50.0,1.0
37,2011,150.0,1.0
37,2011,670.0,1.0
37,2011,240.0,1.0
37,2011,585.0,1.0
37,2011,300.0,1.0
37,2011,240.0,1.0
37,2011,830.0,1.0
37,2011,330.0,1.0
37,2011,500.0,1.0
37,2011,340.0,1.0
37,2011,240.0,1.0
37,2011,260.0,1.0
37,2011,240.0,1.0
37,2011,80.0,1.0
37,2011,100.0,1.0
37,2011,100.0,1.0
37,2011,100.0,1.0
37,2011,475.0,0.86315787
37,2011,290.0,1.0
37,2011,200.0,0.0
37,2011,210.0,1.0
37,2011,150.0,1.0
37,2011,80.0,1.0
37,2011,150.0,1.0
37,2011,120.0,1.0
37,2011,430.0,1.0
37,2011,65.0,1.0
37,2011,195.0,1.0
37,2011,70.0,0.2857143
37,2011,565.0,1.0
37,2011,140.0,1.0
37,2011,60.0,1.0
37,2011,320.0,1.0
37,2011,100.0,1.0
37,2011,1130.0,1.0
37,2011,800.0,0.92500001
37,2011,160.0,1.0
37,2011,160.0,1.0
37,2011,215.0,1.0
37,2011,70.0,0.2857143
37,2011,190.0,1.0
37,2011,195.0,1.0
37,2011,120.0,1.0
37,2011,265.0,1.0
37,2011,360.0,1.0
37,2011,150.0,1.0
37,2011,280.0,1.0
37,2011,550.0,1.0
37,2011,580.0,0.87931037
37,2011,812.0,1.0
37,2011,550.0,1.0
37,2011,570.0,1.0
37,2011,1030.0,0.97087377
37,2011,150.0,1.0
37,2011,520.0,0.88461536
37,2011,1030.0,1.0
37,2011,300.0,1.0
37,2011,282.0,1.0
37,2011,270.0,1.0
37,2011,240.0,1.0
37,2011,140.0,1.0
37,2011,260.0,1.0
37,2011,780.0,1.0
37,2011,210.0,1.0
37,2011,140.0,0.5
37,2011,55.0,1.0
37,2011,180.0,1.0
37,2011,400.0,1.0
37,2011,240.0,1.0
37,2011,350.0,1.0
37,2011,480.0,1.0
37,2011,251.0,0.74103588
37,2011,125.0,1.0
37,2011,190.0,1.0
37,2011,330.0,1.0
37,2011,540.0,1.0
37,2011,60.0,1.0
37,2011,610.0,1.0
37,2011,585.0,1.0
37,2011,660.0,0.90909094
37,2011,180.0,1.0
37,2011,250.0,1.0
37,2011,360.0,1.0
37,2011,150.0,1.0
37,2011,60.0,1.0
37,2011,395.0,1.0
37,2011,560.0,1.0
37,2011,640.0,1.0
37,2011,240.0,1.0
37,2011,195.0,1.0
37,2011,200.0,0.69999999
37,2011,120.0,1.0
37,2011,500.0,1.0
37,2011,235.0,1.0
37,2011,590.0,1.0
37,2011,110.0,1.0
37,2011,885.0,1.0
37,2011,340.0,0.94117647
37,2011,420.0,1.0
37,2011,780.0,0.85897434
37,2011,120.0,1.0
37,2011,60.0,1.0
37,2011,300.0,1.0
37,2011,631.0,1.0
37,2011,192.0,1.0
37,2011,525.0,1.0
37,2011,90.0,1.0
37,2011,345.0,1.0
37,2011,370.0,1.0
37,2011,55.0,1.0
37,2011,60.0,0.0
37,2011,340.0,1.0
37,2011,520.0,1.0
37,2011,360.0,1.0
37,2011,324.0,1.0
37,2011,250.0,1.0
37,2011,285.0,1.0
37,2011,310.0,1.0
37,2011,890.0,1.0
37,2011,150.0,1.0
37,2011,343.0,1.0
37,2011,100.0,1.0
37,2011,580.0,1.0
37,2011,120.0,0.58333331
37,2011,355.0,1.0
37,2011,480.0,1.0
37,2011,70.0,1.0
37,2011,270.0,0.81481481
37,2011,60.0,1.0
37,2011,427.0,0.84777516
37,2011,240.0,1.0
37,2011,576.0,0.87847221
37,2011,720.0,1.0
37,2011,100.0,1.0
37,2011,153.0,1.0
37,2011,140.0,1.0
37,2011,80.0,1.0
37,2011,350.0,1.0
37,2011,300.0,1.0
37,2011,240.0,1.0
37,2011,515.0,1.0
37,2011,240.0,1.0
37,2011,510.0,0.88235295
37,2011,180.0,1.0
37,2011,60.0,1.0
37,2011,420.0,1.0
37,2011,110.0,1.0
37,2011,200.0,1.0
37,2011,120.0,1.0
37,2011,340.0,1.0
37,2011,885.0,1.0
37,2011,584.0,1.0
37,2011,420.0,1.0
37,2011,185.0,1.0
37,2011,70.0,1.0
37,2011,120.0,1.0
37,2011,370.0,1.0
37,2011,550.0,1.0
37,2011,120.0,1.0
37,2011,210.0,0.95238096
37,2011,150.0,1.0
37,2011,50.0,1.0
37,2011,60.0,1.0
37,2011,180.0,1.0
37,2011,220.0,1.0
37,2011,110.0,1.0
37,2011,110.0,1.0
37,2011,240.0,1.0
37,2011,120.0,1.0
37,2011,560.0,1.0
37,2011,550.0,1.0
37,2011,120.0,1.0
37,2011,728.0,1.0
37,2011,430.0,0.86046511
37,2011,55.0,1.0
37,2011,180.0,1.0
37,2011,905.0,1.0
37,2011,120.0,1.0
37,2011,180.0,1.0
37,2011,1055.0,1.0
37,2011,450.0,1.0
37,2011,50.0,0.0
37,2011,300.0,1.0
37,2011,190.0,1.0
37,2011,405.0,1.0
37,2011,50.0,1.0
37,2011,290.0,1.0
37,2011,520.0,1.0
37,2011,580.0,1.0
37,2011,260.0,1.0
37,2011,225.0,0.48888889
37,2011,185.0,1.0
37,2011,730.0,0.82191783
37,2011,360.0,1.0
37,2011,240.0,1.0
37,2011,300.0,1.0
37,2011,175.0,1.0
37,2011,60.0,1.0
37,2011,190.0,1.0
37,2011,815.0,0.82822084
37,2011,710.0,1.0
37,2011,480.0,1.0
37,2011,240.0,1.0
41,2011,280.0,1.0
41,2011,170.0,1.0
41,2011,270.0,1.0
41,2011,180.0,1.0
41,2011,110.0,1.0
41,2011,160.0,1.0
41,2011,181.0,1.0
41,2011,350.0,1.0
41,2011,230.0,1.0
41,2011,180.0,0.44444445
41,2011,220.0,1.0
41,2011,110.0,0.54545456
41,2011,200.0,0.75
41,2011,380.0,1.0
41,2011,60.0,1.0
41,2011,200.0,1.0
41,2011,330.0,1.0
41,2011,110.0,1.0
41,2011,310.0,1.0
41,2011,359.0,1.0
41,2011,120.0,1.0
41,2011,270.0,1.0
41,2011,919.0,1.0
41,2011,577.0,1.0
41,2011,170.0,1.0
41,2011,794.0,0.92191434
41,2011,130.0,1.0
41,2011,540.0,0.8888889
41,2011,60.0,1.0
41,2011,180.0,1.0
41,2011,205.0,1.0
41,2011,120.0,1.0
41,2011,255.0,1.0
41,2011,270.0,1.0
41,2011,580.0,1.0
41,2011,305.0,1.0
41,2011,150.0,1.0
41,2011,120.0,1.0
41,2011,60.0,1.0
41,2011,740.0,1.0
41,2011,30.0,1.0
41,2011,360.0,0.0
41,2011,60.0,1.0
41,2011,325.0,1.0
41,2011,940.0,1.0
41,2011,420.0,1.0
41,2011,140.0,1.0
41,2011,310.0,0.19354838
41,2011,542.0,1.0
41,2011,540.0,1.0
41,2011,260.0,0.76923078
41,2011,170.0,1.0
41,2011,270.0,0.55555558
41,2011,160.0,1.0
41,2011,130.0,1.0
41,2011,380.0,0.44736841
41,2011,500.0,1.0
41,2011,209.0,1.0
41,2011,410.0,1.0
41,2011,130.0,1.0
41,2011,800.0,1.0
41,2011,180.0,0.66666669
41,2011,60.0,1.0
41,2011,700.0,1.0
41,2011,653.0,1.0
41,2011,60.0,1.0
41,2011,60.0,1.0
41,2011,60.0,1.0
41,2011,200.0,1.0
41,2011,120.0,1.0
41,2011,50.0,1.0
41,2011,60.0,1.0
41,2011,593.0,1.0
41,2011,285.0,0.68421054
41,2011,292.0,0.78767121
41,2011,100.0,1.0
41,2011,130.0,1.0
41,2011,910.0,1.0
41,2011,100.0,1.0
41,2011,180.0,1.0
41,2011,60.0,1.0
41,2011,1050.0,1.0
41,2011,350.0,0.85714287
41,2011,200.0,1.0
41,2011,170.0,1.0
41,2011,450.0,0.8888889
41,2011,130.0,1.0
41,2011,230.0,1.0
41,2011,180.0,1.0
41,2011,60.0,0.0
41,2011,200.0,1.0
41,2011,60.0,1.0
41,2011,470.0,1.0
41,2011,100.0,0.0
41,2011,640.0,1.0
41,2011,234.0,1.0
41,2011,200.0,0.5
41,2011,280.0,1.0
41,2011,290.0,1.0
41,2011,225.0,1.0
41,2011,530.0,0.81132078
41,2011,60.0,1.0
41,2011,500.0,1.0
41,2011,110.0,1.0
41,2011,120.0,1.0
41,2011,145.0,1.0
41,2011,820.0,1.0
41,2011,440.0,0.86363637
41,2011,260.0,1.0
41,2011,260.0,1.0
41,2011,120.0,1.0
41,2011,577.0,1.0
41,2011,50.0,1.0
41,2011,250.0,1.0
41,2011,330.0,1.0
41,2011,800.0,1.0
41,2011,120.0,1.0
41,2011,140.0,0.5714286
41,2011,450.0,1.0
41,2011,200.0,0.5
41,2011,260.0,0.92307693
41,2011,520.0,1.0
41,2011,50.0,1.0
41,2011,180.0,0.66666669
41,2011,210.0,1.0
41,2011,130.0,1.0
41,2011,400.0,1.0
41,2011,144.0,1.0
41,2011,300.0,1.0
41,2011,60.0,1.0
41,2011,190.0,0.47368422
41,2011,120.0,1.0
41,2011,340.0,1.0
41,2011,230.0,1.0
41,2011,200.0,0.5
41,2011,90.0,1.0
41,2011,100.0,1.0
41,2011,870.0,1.0
41,2011,250.0,0.95999998
41,2011,180.0,1.0
41,2011,300.0,1.0
41,2011,90.0,1.0
41,2011,50.0,1.0
41,2011,250.0,1.0
41,2011,240.0,1.0
41,2011,120.0,0.5
41,2011,585.0,1.0
41,2011,345.0,0.81159419
41,2011,170.0,1.0
41,2011,110.0,1.0
41,2011,350.0,1.0
41,2011,320.0,1.0
41,2011,188.0,1.0
41,2011,455.0,1.0
41,2011,220.0,1.0
41,2011,200.0,1.0
41,2011,30.0,1.0
41,2011,544.0,0.61397058
41,2011,285.0,1.0
41,2011,90.0,1.0
41,2011,204.0,1.0
41,2011,370.0,1.0
41,2011,120.0,0.5
41,2011,589.0,1.0
41,2011,120.0,1.0
41,2011,100.0,1.0
41,2011,70.0,1.0
41,2011,110.0,1.0
41,2011,70.0,1.0
41,2011,380.0,1.0
41,2011,300.0,1.0
41,2011,130.0,1.0
41,2011,120.0,1.0
41,2011,590.0,0.50847459
41,2011,260.0,1.0
41,2011,140.0,1.0
41,2011,440.0,1.0
41,2011,80.0,1.0
41,2011,80.0,1.0
41,2011,120.0,1.0
42,2011,20.0,1.0
42,2011,640.0,1.0
42,2011,230.0,1.0
42,2011,320.0,1.0
42,2011,290.0,1.0
42,2011,450.0,0.22222222
42,2011,95.0,1.0
42,2011,35.0,0.0
42,2011,50.0,1.0
42,2011,415.0,1.0
42,2011,435.0,0.42528737
42,2011,335.0,1.0
42,2011,125.0,1.0
42,2011,120.0,1.0
42,2011,150.0,1.0
42,2011,165.0,1.0
42,2011,420.0,1.0
42,2011,320.0,1.0
42,2011,165.0,0.69696969
42,2011,90.0,1.0
42,2011,195.0,1.0
42,2011,710.0,1.0
42,2011,50.0,1.0
42,2011,20.0,1.0
42,2011,50.0,1.0
42,2011,120.0,0.0
42,2011,190.0,1.0
42,2011,180.0,0.33333334
42,2011,60.0,1.0
42,2011,420.0,1.0
42,2011,365.0,1.0
42,2011,200.0,1.0
42,2011,150.0,1.0
42,2011,80.0,1.0
42,2011,310.0,1.0
42,2011,80.0,1.0
42,2011,140.0,0.64285713
42,2011,450.0,1.0
42,2011,200.0,0.75
42,2011,544.0,1.0
42,2011,180.0,1.0
42,2011,580.0,1.0
42,2011,220.0,1.0
42,2011,200.0,1.0
42,2011,90.0,0.33333334
42,2011,110.0,1.0
42,2011,325.0,1.0
42,2011,550.0,1.0
42,2011,228.0,1.0
42,2011,100.0,1.0
42,2011,365.0,1.0
42,2011,160.0,1.0
42,2011,372.0,1.0
42,2011,70.0,1.0
42,2011,340.0,0.29411766
42,2011,90.0,1.0
42,2011,210.0,1.0
42,2011,220.0,1.0
42,2011,170.0,1.0
42,2011,200.0,1.0
42,2011,885.0,1.0
42,2011,350.0,1.0
42,2011,100.0,1.0
42,2011,300.0,0.0
42,2011,100.0,1.0
42,2011,600.0,1.0
42,2011,100.0,1.0
42,2011,565.0,0.80530971
42,2011,330.0,1.0
42,2011,610.0,0.90163934
42,2011,302.0,0.092715234
42,2011,250.0,1.0
42,2011,205.0,1.0
42,2011,513.0,1.0
42,2011,150.0,1.0
42,2011,40.0,1.0
42,2011,50.0,1.0
42,2011,450.0,1.0
42,2011,80.0,1.0
42,2011,190.0,1.0
42,2011,100.0,1.0
42,2011,520.0,1.0
42,2011,100.0,1.0
42,2011,108.0,1.0
42,2011,120.0,1.0
42,2011,270.0,1.0
42,2011,230.0,1.0
42,2011,295.0,1.0
42,2011,95.0,1.0
42,2011,20.0,1.0
42,2011,140.0,0.2857143
42,2011,100.0,0.0
42,2011,150.0,1.0
42,2011,485.0,0.93814433
42,2011,620.0,1.0
42,2011,100.0,1.0
42,2011,250.0,1.0
42,2011,120.0,1.0
42,2011,75.0,1.0
42,2011,300.0,0.80000001
42,2011,185.0,0.0
42,2011,390.0,1.0
42,2011,50.0,1.0
42,2011,250.0,0.60000002
42,2011,50.0,1.0
42,2011,320.0,1.0
42,2011,240.0,1.0
42,2011,240.0,1.0
42,2011,110.0,1.0
42,2011,270.0,1.0
42,2011,420.0,1.0
42,2011,60.0,1.0
42,2011,80.0,1.0
42,2011,60.0,1.0
42,2011,170.0,0.67647058
42,2011,40.0,1.0
42,2011,190.0,1.0
42,2011,110.0,1.0
42,2011,100.0,1.0
42,2011,300.0,1.0
42,2011,370.0,1.0
42,2011,580.0,1.0
42,2011,220.0,1.0
42,2011,400.0,1.0
42,2011,40.0,1.0
42,2011,180.0,1.0
42,2011,140.0,1.0
42,2011,50.0,0.0
42,2011,50.0,1.0
42,2011,525.0,1.0
42,2011,145.0,1.0
42,2011,560.0,1.0
42,2011,110.0,1.0
42,2011,160.0,1.0
42,2011,320.0,1.0
42,2011,90.0,1.0
42,2011,200.0,1.0
42,2011,340.0,1.0
42,2011,50.0,0.0
42,2011,470.0,1.0
42,2011,225.0,1.0
42,2011,230.0,0.78260869
42,2011,400.0,0.47499999
42,2011,360.0,1.0
42,2011,120.0,1.0
42,2011,120.0,1.0
42,2011,390.0,1.0
42,2011,50.0,1.0
42,2011,150.0,1.0
42,2011,70.0,1.0
42,2011,100.0,1.0
42,2011,50.0,1.0
42,2011,324.0,1.0
42,2011,60.0,1.0
42,2011,280.0,0.8214286
42,2011,65.0,1.0
42,2011,710.0,1.0
42,2011,100.0,1.0
42,2011,84.0,1.0
42,2011,60.0,1.0
43,2011,135.0,1.0
43,2011,50.0,1.0
43,2011,160.0,1.0
43,2011,244.0,1.0
43,2011,175.0,1.0
43,2011,231.0,0.8268398
43,2011,340.0,0.7352941
43,2011,200.0,1.0
43,2011,220.0,0.72727275
43,2011,60.0,1.0
43,2011,300.0,0.76666665
43,2011,260.0,1.0
43,2011,450.0,1.0
43,2011,290.0,0.79310346
43,2011,105.0,1.0
43,2011,100.0,1.0
43,2011,75.0,1.0
43,2011,110.0,1.0
43,2011,100.0,1.0
43,2011,250.0,1.0
43,2011,60.0,1.0
43,2011,180.0,1.0
43,2011,748.0,1.0
43,2011,270.0,1.0
43,2011,80.0,1.0
43,2011,270.0,1.0
43,2011,150.0,0.33333334
43,2011,530.0,0.26415095
43,2011,130.0,1.0
43,2011,280.0,1.0
43,2011,125.0,1.0
43,2011,110.0,1.0
43,2011,500.0,1.0
43,2011,140.0,1.0
43,2011,50.0,1.0
43,2011,160.0,1.0
43,2011,110.0,1.0
43,2011,835.0,0.96407187
43,2011,400.0,0.30000001
43,2011,240.0,0.5
43,2011,285.0,1.0
43,2011,30.0,0.0
43,2011,210.0,1.0
43,2011,60.0,1.0
43,2011,360.0,1.0
43,2011,125.0,1.0
43,2011,120.0,1.0
43,2011,210.0,1.0
43,2011,420.0,1.0
43,2011,120.0,0.5
43,2011,135.0,0.55555558
43,2011,50.0,1.0
43,2011,50.0,1.0
43,2011,100.0,1.0
43,2011,100.0,1.0
43,2011,590.0,0.91525424
43,2011,500.0,1.0
43,2011,230.0,1.0
43,2011,40.0,1.0
43,2011,50.0,0.0
43,2011,560.0,1.0
43,2011,180.0,1.0
43,2011,60.0,1.0
43,2011,100.0,1.0
43,2011,300.0,1.0
43,2011,55.0,1.0
43,2011,640.0,0.59375
43,2011,75.0,1.0
43,2011,240.0,1.0
43,2011,110.0,1.0
43,2011,372.0,0.86559141
43,2011,130.0,1.0
43,2011,140.0,1.0
43,2011,275.0,1.0
43,2011,220.0,1.0
43,2011,50.0,1.0
43,2011,160.0,0.625
43,2011,270.0,1.0
43,2011,180.0,1.0
43,2011,20.0,1.0
43,2011,120.0,1.0
43,2011,240.0,1.0
43,2011,160.0,1.0
43,2011,310.0,0.48387095
43,2011,290.0,1.0
43,2011,50.0,1.0
43,2011,100.0,1.0
43,2011,120.0,1.0
43,2011,50.0,0.0
43,2011,50.0,1.0
43,2011,30.0,0.0
43,2011,75.0,0.66666669
43,2011,315.0,1.0
43,2011,135.0,1.0
43,2011,180.0,1.0
43,2011,100.0,1.0
43,2011,205.0,1.0
43,2011,446.0,1.0
43,2011,190.0,0.47368422
43,2011,120.0,1.0
43,2011,220.0,1.0
43,2011,130.0,1.0
43,2011,47.0,1.0
43,2011,137.0,0.63503647
43,2011,445.0,1.0
43,2011,60.0,1.0
43,2011,330.0,0.45454547
43,2011,550.0,0.74545455
43,2011,165.0,0.54545456
43,2011,120.0,1.0
43,2011,110.0,0.45454547
43,2011,120.0,0.41666666
43,2011,361.0,0.83379501
43,2011,220.0,1.0
43,2011,180.0,1.0
43,2011,40.0,1.0
43,2011,130.0,1.0
43,2011,180.0,1.0
43,2011,360.0,0.33333334
43,2011,350.0,0.91428572
43,2011,75.0,1.0
43,2011,75.0,1.0
43,2011,75.0,1.0
43,2011,100.0,1.0
43,2011,190.0,1.0
43,2011,50.0,1.0
43,2011,60.0,1.0
43,2011,110.0,0.54545456
43,2011,90.0,1.0
43,2011,100.0,1.0
43,2011,130.0,1.0
43,2011,150.0,1.0
43,2011,350.0,1.0
43,2011,370.0,0.83783782
43,2011,150.0,1.0
43,2011,200.0,0.55000001
43,2011,470.0,1.0
43,2011,60.0,1.0
43,2011,190.0,0.7368421
43,2011,60.0,1.0
43,2011,660.0,1.0
43,2011,105.0,1.0
43,2011,100.0,1.0
43,2011,285.0,1.0
43,2011,150.0,1.0
43,2011,115.0,1.0
43,2011,50.0,1.0
43,2011,160.0,1.0
43,2011,160.0,1.0
43,2011,100.0,1.0
43,2011,315.0,1.0
43,2011,125.0,1.0
43,2011,300.0,1.0
43,2011,690.0,0.884058
43,2011,230.0,0.30434781
43,2011,420.0,1.0
43,2011,56.0,1.0
43,2011,181.0,1.0
43,2011,60.0,1.0
43,2011,350.0,1.0
43,2011,420.0,1.0
43,2011,120.0,1.0
43,2011,180.0,1.0
43,2011,250.0,1.0
43,2011,25.0,1.0
43,2011,100.0,1.0
43,2011,230.0,1.0
43,2011,25.0,1.0
43,2011,240.0,1.0
43,2011,300.0,1.0
43,2011,170.0,0.70588237
43,2011,50.0,1.0
43,2011,485.0,1.0
43,2011,260.0,1.0
43,2011,80.0,1.0
43,2011,50.0,1.0
43,2011,170.0,1.0
43,2011,430.0,0.41860464
43,2011,60.0,0.0
45,2011,465.0,1.0
45,2011,180.0,1.0
45,2011,90.0,1.0
45,2011,96.0,1.0
45,2011,140.0,1.0
45,2011,100.0,1.0
45,2011,50.0,1.0
45,2011,110.0,1.0
45,2011,360.0,1.0
45,2011,180.0,1.0
45,2011,220.0,1.0
45,2011,60.0,1.0
45,2011,80.0,1.0
45,2011,260.0,1.0
45,2011,55.0,1.0
45,2011,20.0,1.0
45,2011,490.0,1.0
45,2011,40.0,1.0
45,2011,153.0,1.0
45,2011,10.0,1.0
45,2011,265.0,1.0
45,2011,95.0,1.0
45,2011,220.0,1.0
45,2011,176.0,1.0
45,2011,110.0,1.0
45,2011,200.0,1.0
45,2011,180.0,1.0
45,2011,160.0,1.0
45,2011,160.0,0.6875
45,2011,140.0,1.0
45,2011,909.0,1.0
45,2011,235.0,0.68085104
45,2011,150.0,1.0
45,2011,55.0,1.0
45,2011,50.0,1.0
45,2011,162.0,1.0
45,2011,174.0,1.0
45,2011,100.0,0.5
45,2011,420.0,1.0
45,2011,75.0,1.0
45,2011,200.0,1.0
45,2011,55.0,1.0
