diet_pathway,source_scenario,year,world_commodity,source_commodities,baseline_kg_per_capita,pathway_kg_per_capita,preference_multiplier_vs_baseline,mapping_note
BASELINE,BS,2031,BUT,MILK,38.56987453831741,38.56987453831741,1.0,common dairy-food multiplier
BASELINE,BS,2032,BUT,MILK,39.04444247821292,39.04444247821292,1.0,common dairy-food multiplier
BASELINE,BS,2033,BUT,MILK,39.52715655677596,39.52715655677596,1.0,common dairy-food multiplier
BASELINE,BS,2034,BUT,MILK,40.01881518358706,40.01881518358706,1.0,common dairy-food multiplier
BASELINE,BS,2035,BUT,MILK,40.52128733750941,40.52128733750941,1.0,common dairy-food multiplier
BASELINE,BS,2036,BUT,MILK,41.00623388512871,41.00623388512871,1.0,common dairy-food multiplier
BASELINE,BS,2037,BUT,MILK,41.5007538537791,41.5007538537791,1.0,common dairy-food multiplier
BASELINE,BS,2038,BUT,MILK,41.98687376587926,41.98687376587926,1.0,common dairy-food multiplier
BASELINE,BS,2039,BUT,MILK,42.46417372636009,42.46417372636009,1.0,common dairy-food multiplier
BASELINE,BS,2040,BUT,MILK,42.93223919771442,42.93223919771442,1.0,common dairy-food multiplier
BASELINE,BS,2041,BUT,MILK,43.3983424718728,43.3983424718728,1.0,common dairy-food multiplier
BASELINE,BS,2042,BUT,MILK,43.87084102525766,43.87084102525766,1.0,common dairy-food multiplier
BASELINE,BS,2043,BUT,MILK,44.33412295177504,44.33412295177504,1.0,common dairy-food multiplier
BASELINE,BS,2044,BUT,MILK,44.78779877397847,44.78779877397847,1.0,common dairy-food multiplier
BASELINE,BS,2045,BUT,MILK,45.2314853340205,45.2314853340205,1.0,common dairy-food multiplier
BASELINE,BS,2046,BUT,MILK,45.6674991558636,45.6674991558636,1.0,common dairy-food multiplier
BASELINE,BS,2047,BUT,MILK,46.09741523034646,46.09741523034646,1.0,common dairy-food multiplier
BASELINE,BS,2048,BUT,MILK,46.51655964298147,46.51655964298147,1.0,common dairy-food multiplier
BASELINE,BS,2049,BUT,MILK,46.92457721772912,46.92457721772912,1.0,common dairy-food multiplier
BASELINE,BS,2050,BUT,MILK,47.3211213233869,47.3211213233869,1.0,common dairy-food multiplier
BASELINE,BS,2023,CHE,MILK,37.05427511403377,37.05427511403377,1.0,common dairy-food multiplier
BASELINE,BS,2024,CHE,MILK,35.49446339894381,35.49446339894381,1.0,common dairy-food multiplier
BASELINE,BS,2025,CHE,MILK,35.924228811772124,35.924228811772124,1.0,common dairy-food multiplier
BASELINE,BS,2026,CHE,MILK,36.34660570111934,36.34660570111934,1.0,common dairy-food multiplier
BASELINE,BS,2027,CHE,MILK,36.78983409802401,36.78983409802401,1.0,common dairy-food multiplier
BASELINE,BS,2028,CHE,MILK,37.2307397738459,37.2307397738459,1.0,common dairy-food multiplier
BASELINE,BS,2029,CHE,MILK,37.67563260849735,37.67563260849735,1.0,common dairy-food multiplier
BASELINE,BS,2030,CHE,MILK,38.12050271847346,38.12050271847346,1.0,common dairy-food multiplier
BASELINE,BS,2031,CHE,MILK,38.56987453831741,38.56987453831741,1.0,common dairy-food multiplier
BASELINE,BS,2032,CHE,MILK,39.04444247821292,39.04444247821292,1.0,common dairy-food multiplier
BASELINE,BS,2033,CHE,MILK,39.52715655677596,39.52715655677596,1.0,common dairy-food multiplier
BASELINE,BS,2034,CHE,MILK,40.01881518358706,40.01881518358706,1.0,common dairy-food multiplier
BASELINE,BS,2035,CHE,MILK,40.52128733750941,40.52128733750941,1.0,common dairy-food multiplier
BASELINE,BS,2036,CHE,MILK,41.00623388512871,41.00623388512871,1.0,common dairy-food multiplier
BASELINE,BS,2037,CHE,MILK,41.5007538537791,41.5007538537791,1.0,common dairy-food multiplier
BASELINE,BS,2038,CHE,MILK,41.98687376587926,41.98687376587926,1.0,common dairy-food multiplier
BASELINE,BS,2039,CHE,MILK,42.46417372636009,42.46417372636009,1.0,common dairy-food multiplier
BASELINE,BS,2040,CHE,MILK,42.93223919771442,42.93223919771442,1.0,common dairy-food multiplier
BASELINE,BS,2041,CHE,MILK,43.3983424718728,43.3983424718728,1.0,common dairy-food multiplier
BASELINE,BS,2042,CHE,MILK,43.87084102525766,43.87084102525766,1.0,common dairy-food multiplier
BASELINE,BS,2043,CHE,MILK,44.33412295177504,44.33412295177504,1.0,common dairy-food multiplier
BASELINE,BS,2044,CHE,MILK,44.78779877397847,44.78779877397847,1.0,common dairy-food multiplier
BASELINE,BS,2045,CHE,MILK,45.2314853340205,45.2314853340205,1.0,common dairy-food multiplier
BASELINE,BS,2046,CHE,MILK,45.6674991558636,45.6674991558636,1.0,common dairy-food multiplier
BASELINE,BS,2047,CHE,MILK,46.09741523034646,46.09741523034646,1.0,common dairy-food multiplier
BASELINE,BS,2048,CHE,MILK,46.51655964298147,46.51655964298147,1.0,common dairy-food multiplier
BASELINE,BS,2049,CHE,MILK,46.92457721772912,46.92457721772912,1.0,common dairy-food multiplier
BASELINE,BS,2050,CHE,MILK,47.3211213233869,47.3211213233869,1.0,common dairy-food multiplier
BASELINE,BS,2023,CRN,MAIZ,13.407393219689714,13.407393219689714,1.0,maize
BASELINE,BS,2024,CRN,MAIZ,13.420626579941487,13.420626579941487,1.0,maize
BASELINE,BS,2025,CRN,MAIZ,13.361349255891824,13.361349255891824,1.0,maize
BASELINE,BS,2026,CRN,MAIZ,13.31702892377102,13.31702892377102,1.0,maize
BASELINE,BS,2027,CRN,MAIZ,13.27282083672308,13.27282083672308,1.0,maize
BASELINE,BS,2028,CRN,MAIZ,13.228474763164382,13.228474763164382,1.0,maize
BASELINE,BS,2029,CRN,MAIZ,13.18405995543834,13.18405995543834,1.0,maize
BASELINE,BS,2030,CRN,MAIZ,13.139535681803508,13.139535681803508,1.0,maize
BASELINE,BS,2031,CRN,MAIZ,13.10641468286607,13.10641468286607,1.0,maize
BASELINE,BS,2032,CRN,MAIZ,13.073458123581286,13.073458123581286,1.0,maize
BASELINE,BS,2033,CRN,MAIZ,13.04048795663114,13.04048795663114,1.0,maize
BASELINE,BS,2034,CRN,MAIZ,13.007511128382108,13.007511128382108,1.0,maize
BASELINE,BS,2035,CRN,MAIZ,12.974544793775356,12.974544793775356,1.0,maize
BASELINE,BS,2036,CRN,MAIZ,12.951711603342003,12.951711603342003,1.0,maize
BASELINE,BS,2037,CRN,MAIZ,12.928877381374193,12.928877381374193,1.0,maize
BASELINE,BS,2038,CRN,MAIZ,12.90586924919312,12.90586924919312,1.0,maize
BASELINE,BS,2039,CRN,MAIZ,12.882687688875375,12.882687688875375,1.0,maize
BASELINE,BS,2040,CRN,MAIZ,12.859333189287549,12.859333189287549,1.0,maize
BASELINE,BS,2041,CRN,MAIZ,12.84448977947009,12.84448977947009,1.0,maize
BASELINE,BS,2042,CRN,MAIZ,12.829635073584267,12.829635073584267,1.0,maize
BASELINE,BS,2043,CRN,MAIZ,12.814626323579844,12.814626323579844,1.0,maize
BASELINE,BS,2044,CRN,MAIZ,12.79946380634954,12.79946380634954,1.0,maize
BASELINE,BS,2045,CRN,MAIZ,12.784147804501677,12.784147804501677,1.0,maize
BASELINE,BS,2046,CRN,MAIZ,12.771034477802951,12.771034477802951,1.0,maize
BASELINE,BS,2047,CRN,MAIZ,12.757811507822662,12.757811507822662,1.0,maize
BASELINE,BS,2048,CRN,MAIZ,12.744440403494789,12.744440403494789,1.0,maize
BASELINE,BS,2049,CRN,MAIZ,12.730921405828312,12.730921405828312,1.0,maize
BASELINE,BS,2050,CRN,MAIZ,12.717254761339555,12.717254761339555,1.0,maize
BASELINE,BS,2023,FMK,MILK,37.05427511403377,37.05427511403377,1.0,common dairy-food multiplier
BASELINE,BS,2024,FMK,MILK,35.49446339894381,35.49446339894381,1.0,common dairy-food multiplier
BASELINE,BS,2025,FMK,MILK,35.924228811772124,35.924228811772124,1.0,common dairy-food multiplier
BASELINE,BS,2026,FMK,MILK,36.34660570111934,36.34660570111934,1.0,common dairy-food multiplier
BASELINE,BS,2027,FMK,MILK,36.78983409802401,36.78983409802401,1.0,common dairy-food multiplier
BASELINE,BS,2028,FMK,MILK,37.2307397738459,37.2307397738459,1.0,common dairy-food multiplier
BASELINE,BS,2029,FMK,MILK,37.67563260849735,37.67563260849735,1.0,common dairy-food multiplier
BASELINE,BS,2030,FMK,MILK,38.12050271847346,38.12050271847346,1.0,common dairy-food multiplier
BASELINE,BS,2031,FMK,MILK,38.56987453831741,38.56987453831741,1.0,common dairy-food multiplier
BASELINE,BS,2032,FMK,MILK,39.04444247821292,39.04444247821292,1.0,common dairy-food multiplier
BASELINE,BS,2033,FMK,MILK,39.52715655677596,39.52715655677596,1.0,common dairy-food multiplier
BASELINE,BS,2034,FMK,MILK,40.01881518358706,40.01881518358706,1.0,common dairy-food multiplier
BASELINE,BS,2035,FMK,MILK,40.52128733750941,40.52128733750941,1.0,common dairy-food multiplier
BASELINE,BS,2036,FMK,MILK,41.00623388512871,41.00623388512871,1.0,common dairy-food multiplier
BASELINE,BS,2037,FMK,MILK,41.5007538537791,41.5007538537791,1.0,common dairy-food multiplier
BASELINE,BS,2038,FMK,MILK,41.98687376587926,41.98687376587926,1.0,common dairy-food multiplier
BASELINE,BS,2039,FMK,MILK,42.46417372636009,42.46417372636009,1.0,common dairy-food multiplier
BASELINE,BS,2040,FMK,MILK,42.93223919771442,42.93223919771442,1.0,common dairy-food multiplier
BASELINE,BS,2041,FMK,MILK,43.3983424718728,43.3983424718728,1.0,common dairy-food multiplier
BASELINE,BS,2042,FMK,MILK,43.87084102525766,43.87084102525766,1.0,common dairy-food multiplier
BASELINE,BS,2043,FMK,MILK,44.33412295177504,44.33412295177504,1.0,common dairy-food multiplier
BASELINE,BS,2044,FMK,MILK,44.78779877397847,44.78779877397847,1.0,common dairy-food multiplier
BASELINE,BS,2045,FMK,MILK,45.2314853340205,45.2314853340205,1.0,common dairy-food multiplier
BASELINE,BS,2046,FMK,MILK,45.6674991558636,45.6674991558636,1.0,common dairy-food multiplier
BASELINE,BS,2047,FMK,MILK,46.09741523034646,46.09741523034646,1.0,common dairy-food multiplier
BASELINE,BS,2048,FMK,MILK,46.51655964298147,46.51655964298147,1.0,common dairy-food multiplier
BASELINE,BS,2049,FMK,MILK,46.92457721772912,46.92457721772912,1.0,common dairy-food multiplier
BASELINE,BS,2050,FMK,MILK,47.3211213233869,47.3211213233869,1.0,common dairy-food multiplier
BASELINE,BS,2023,NBO,SOYO+RAPO+GRDO,21.60228989763562,21.60228989763562,1.0,total vegetable-oil multiplier
BASELINE,BS,2024,NBO,SOYO+RAPO+GRDO,22.17847303093135,22.17847303093135,1.0,total vegetable-oil multiplier
BASELINE,BS,2025,NBO,SOYO+RAPO+GRDO,22.242006901130008,22.242006901130008,1.0,total vegetable-oil multiplier
BASELINE,BS,2026,NBO,SOYO+RAPO+GRDO,22.314617873578104,22.314617873578104,1.0,total vegetable-oil multiplier
BASELINE,BS,2027,NBO,SOYO+RAPO+GRDO,22.39009698942575,22.39009698942575,1.0,total vegetable-oil multiplier
BASELINE,BS,2028,NBO,SOYO+RAPO+GRDO,22.463007608462064,22.463007608462064,1.0,total vegetable-oil multiplier
BASELINE,BS,2029,NBO,SOYO+RAPO+GRDO,22.534825000013715,22.534825000013715,1.0,total vegetable-oil multiplier
BASELINE,BS,2030,NBO,SOYO+RAPO+GRDO,22.604816447378603,22.604816447378603,1.0,total vegetable-oil multiplier
BASELINE,BS,2031,NBO,SOYO+RAPO+GRDO,22.68410063086834,22.68410063086834,1.0,total vegetable-oil multiplier
BASELINE,BS,2032,NBO,SOYO+RAPO+GRDO,22.767063058029336,22.767063058029336,1.0,total vegetable-oil multiplier
BASELINE,BS,2033,NBO,SOYO+RAPO+GRDO,22.850008686724543,22.850008686724543,1.0,total vegetable-oil multiplier
BASELINE,BS,2034,NBO,SOYO+RAPO+GRDO,22.933010722839796,22.933010722839796,1.0,total vegetable-oil multiplier
BASELINE,BS,2035,NBO,SOYO+RAPO+GRDO,23.01641032819969,23.01641032819969,1.0,total vegetable-oil multiplier
BASELINE,BS,2036,NBO,SOYO+RAPO+GRDO,23.10742102265488,23.10742102265488,1.0,total vegetable-oil multiplier
BASELINE,BS,2037,NBO,SOYO+RAPO+GRDO,23.199059290130656,23.199059290130656,1.0,total vegetable-oil multiplier
BASELINE,BS,2038,NBO,SOYO+RAPO+GRDO,23.287554783606836,23.287554783606836,1.0,total vegetable-oil multiplier
BASELINE,BS,2039,NBO,SOYO+RAPO+GRDO,23.37287576279929,23.37287576279929,1.0,total vegetable-oil multiplier
BASELINE,BS,2040,NBO,SOYO+RAPO+GRDO,23.454992129580265,23.454992129580265,1.0,total vegetable-oil multiplier
BASELINE,BS,2041,NBO,SOYO+RAPO+GRDO,23.543927381417976,23.543927381417976,1.0,total vegetable-oil multiplier
BASELINE,BS,2042,NBO,SOYO+RAPO+GRDO,23.63308303579926,23.63308303579926,1.0,total vegetable-oil multiplier
BASELINE,BS,2043,NBO,SOYO+RAPO+GRDO,23.719284421871556,23.719284421871556,1.0,total vegetable-oil multiplier
BASELINE,BS,2044,NBO,SOYO+RAPO+GRDO,23.802502427271257,23.802502427271257,1.0,total vegetable-oil multiplier
BASELINE,BS,2045,NBO,SOYO+RAPO+GRDO,23.882709366237627,23.882709366237627,1.0,total vegetable-oil multiplier
BASELINE,BS,2046,NBO,SOYO+RAPO+GRDO,23.96279599320222,23.96279599320222,1.0,total vegetable-oil multiplier
BASELINE,BS,2047,NBO,SOYO+RAPO+GRDO,24.040772368854682,24.040772368854682,1.0,total vegetable-oil multiplier
BASELINE,BS,2048,NBO,SOYO+RAPO+GRDO,24.11574669338684,24.11574669338684,1.0,total vegetable-oil multiplier
BASELINE,BS,2049,NBO,SOYO+RAPO+GRDO,24.187695300522627,24.187695300522627,1.0,total vegetable-oil multiplier
BASELINE,BS,2050,NBO,SOYO+RAPO+GRDO,24.256595962325573,24.256595962325573,1.0,total vegetable-oil multiplier
BASELINE,BS,2023,NDM,MILK,37.05427511403377,37.05427511403377,1.0,common dairy-food multiplier
BASELINE,BS,2024,NDM,MILK,35.49446339894381,35.49446339894381,1.0,common dairy-food multiplier
BASELINE,BS,2025,NDM,MILK,35.924228811772124,35.924228811772124,1.0,common dairy-food multiplier
BASELINE,BS,2026,NDM,MILK,36.34660570111934,36.34660570111934,1.0,common dairy-food multiplier
BASELINE,BS,2027,NDM,MILK,36.78983409802401,36.78983409802401,1.0,common dairy-food multiplier
BASELINE,BS,2028,NDM,MILK,37.2307397738459,37.2307397738459,1.0,common dairy-food multiplier
BASELINE,BS,2029,NDM,MILK,37.67563260849735,37.67563260849735,1.0,common dairy-food multiplier
BASELINE,BS,2030,NDM,MILK,38.12050271847346,38.12050271847346,1.0,common dairy-food multiplier
BASELINE,BS,2031,NDM,MILK,38.56987453831741,38.56987453831741,1.0,common dairy-food multiplier
BASELINE,BS,2032,NDM,MILK,39.04444247821292,39.04444247821292,1.0,common dairy-food multiplier
BASELINE,BS,2033,NDM,MILK,39.52715655677596,39.52715655677596,1.0,common dairy-food multiplier
BASELINE,BS,2034,NDM,MILK,40.01881518358706,40.01881518358706,1.0,common dairy-food multiplier
BASELINE,BS,2035,NDM,MILK,40.52128733750941,40.52128733750941,1.0,common dairy-food multiplier
BASELINE,BS,2036,NDM,MILK,41.00623388512871,41.00623388512871,1.0,common dairy-food multiplier
BASELINE,BS,2037,NDM,MILK,41.5007538537791,41.5007538537791,1.0,common dairy-food multiplier
BASELINE,BS,2038,NDM,MILK,41.98687376587926,41.98687376587926,1.0,common dairy-food multiplier
BASELINE,BS,2039,NDM,MILK,42.46417372636009,42.46417372636009,1.0,common dairy-food multiplier
BASELINE,BS,2040,NDM,MILK,42.93223919771442,42.93223919771442,1.0,common dairy-food multiplier
BASELINE,BS,2041,NDM,MILK,43.3983424718728,43.3983424718728,1.0,common dairy-food multiplier
BASELINE,BS,2042,NDM,MILK,43.87084102525766,43.87084102525766,1.0,common dairy-food multiplier
BASELINE,BS,2043,NDM,MILK,44.33412295177504,44.33412295177504,1.0,common dairy-food multiplier
BASELINE,BS,2044,NDM,MILK,44.78779877397847,44.78779877397847,1.0,common dairy-food multiplier
BASELINE,BS,2045,NDM,MILK,45.2314853340205,45.2314853340205,1.0,common dairy-food multiplier
BASELINE,BS,2046,NDM,MILK,45.6674991558636,45.6674991558636,1.0,common dairy-food multiplier
BASELINE,BS,2047,NDM,MILK,46.09741523034646,46.09741523034646,1.0,common dairy-food multiplier
BASELINE,BS,2048,NDM,MILK,46.51655964298147,46.51655964298147,1.0,common dairy-food multiplier
BASELINE,BS,2049,NDM,MILK,46.92457721772912,46.92457721772912,1.0,common dairy-food multiplier
BASELINE,BS,2050,NDM,MILK,47.3211213233869,47.3211213233869,1.0,common dairy-food multiplier
BASELINE,BS,2023,OCG,SORG+BARL+OTGR,2.6610476897612845,2.6610476897612845,1.0,other grains aggregate
BASELINE,BS,2024,OCG,SORG+BARL+OTGR,2.2641253107558725,2.2641253107558725,1.0,other grains aggregate
BASELINE,BS,2025,OCG,SORG+BARL+OTGR,2.257090831421995,2.257090831421995,1.0,other grains aggregate
BASELINE,BS,2026,OCG,SORG+BARL+OTGR,2.2524864765450596,2.2524864765450596,1.0,other grains aggregate
BASELINE,BS,2027,OCG,SORG+BARL+OTGR,2.2480763552098324,2.2480763552098324,1.0,other grains aggregate
BASELINE,BS,2028,OCG,SORG+BARL+OTGR,2.243624715676761,2.243624715676761,1.0,other grains aggregate
BASELINE,BS,2029,OCG,SORG+BARL+OTGR,2.2391990039602145,2.2391990039602145,1.0,other grains aggregate
BASELINE,BS,2030,OCG,SORG+BARL+OTGR,2.234761715731123,2.234761715731123,1.0,other grains aggregate
BASELINE,BS,2031,OCG,SORG+BARL+OTGR,2.2322773458672076,2.2322773458672076,1.0,other grains aggregate
BASELINE,BS,2032,OCG,SORG+BARL+OTGR,2.2300409668802113,2.2300409668802113,1.0,other grains aggregate
BASELINE,BS,2033,OCG,SORG+BARL+OTGR,2.2278854416684055,2.2278854416684055,1.0,other grains aggregate
BASELINE,BS,2034,OCG,SORG+BARL+OTGR,2.2258216273273335,2.2258216273273335,1.0,other grains aggregate
BASELINE,BS,2035,OCG,SORG+BARL+OTGR,2.2238711006740144,2.2238711006740144,1.0,other grains aggregate
BASELINE,BS,2036,OCG,SORG+BARL+OTGR,2.2235528108534792,2.2235528108534792,1.0,other grains aggregate
BASELINE,BS,2037,OCG,SORG+BARL+OTGR,2.2232717843301315,2.2232717843301315,1.0,other grains aggregate
BASELINE,BS,2038,OCG,SORG+BARL+OTGR,2.2228594401069044,2.2228594401069044,1.0,other grains aggregate
BASELINE,BS,2039,OCG,SORG+BARL+OTGR,2.222315561325345,2.222315561325345,1.0,other grains aggregate
BASELINE,BS,2040,OCG,SORG+BARL+OTGR,2.22163995305499,2.22163995305499,1.0,other grains aggregate
BASELINE,BS,2041,OCG,SORG+BARL+OTGR,2.222341242184352,2.222341242184352,1.0,other grains aggregate
BASELINE,BS,2042,OCG,SORG+BARL+OTGR,2.2230601880692227,2.2230601880692227,1.0,other grains aggregate
BASELINE,BS,2043,OCG,SORG+BARL+OTGR,2.2236564327713,2.2236564327713,1.0,other grains aggregate
BASELINE,BS,2044,OCG,SORG+BARL+OTGR,2.22412966151672,2.22412966151672,1.0,other grains aggregate
BASELINE,BS,2045,OCG,SORG+BARL+OTGR,2.224479579333547,2.224479579333547,1.0,other grains aggregate
BASELINE,BS,2046,OCG,SORG+BARL+OTGR,2.2251191793798606,2.2251191793798606,1.0,other grains aggregate
BASELINE,BS,2047,OCG,SORG+BARL+OTGR,2.2256755523755114,2.2256755523755114,1.0,other grains aggregate
BASELINE,BS,2048,OCG,SORG+BARL+OTGR,2.226110209231824,2.226110209231824,1.0,other grains aggregate
BASELINE,BS,2049,OCG,SORG+BARL+OTGR,2.2264228774958235,2.2264228774958235,1.0,other grains aggregate
BASELINE,BS,2050,OCG,SORG+BARL+OTGR,2.226613304442927,2.226613304442927,1.0,other grains aggregate
BASELINE,BS,2023,ODA,MILK,37.05427511403377,37.05427511403377,1.0,common dairy-food multiplier
BASELINE,BS,2024,ODA,MILK,35.49446339894381,35.49446339894381,1.0,common dairy-food multiplier
BASELINE,BS,2025,ODA,MILK,35.924228811772124,35.924228811772124,1.0,common dairy-food multiplier
BASELINE,BS,2026,ODA,MILK,36.34660570111934,36.34660570111934,1.0,common dairy-food multiplier
BASELINE,BS,2027,ODA,MILK,36.78983409802401,36.78983409802401,1.0,common dairy-food multiplier
BASELINE,BS,2028,ODA,MILK,37.2307397738459,37.2307397738459,1.0,common dairy-food multiplier
BASELINE,BS,2029,ODA,MILK,37.67563260849735,37.67563260849735,1.0,common dairy-food multiplier
BASELINE,BS,2030,ODA,MILK,38.12050271847346,38.12050271847346,1.0,common dairy-food multiplier
BASELINE,BS,2031,ODA,MILK,38.56987453831741,38.56987453831741,1.0,common dairy-food multiplier
BASELINE,BS,2032,ODA,MILK,39.04444247821292,39.04444247821292,1.0,common dairy-food multiplier
BASELINE,BS,2033,ODA,MILK,39.52715655677596,39.52715655677596,1.0,common dairy-food multiplier
BASELINE,BS,2034,ODA,MILK,40.01881518358706,40.01881518358706,1.0,common dairy-food multiplier
BASELINE,BS,2035,ODA,MILK,40.52128733750941,40.52128733750941,1.0,common dairy-food multiplier
BASELINE,BS,2036,ODA,MILK,41.00623388512871,41.00623388512871,1.0,common dairy-food multiplier
BASELINE,BS,2037,ODA,MILK,41.5007538537791,41.5007538537791,1.0,common dairy-food multiplier
BASELINE,BS,2038,ODA,MILK,41.98687376587926,41.98687376587926,1.0,common dairy-food multiplier
BASELINE,BS,2039,ODA,MILK,42.46417372636009,42.46417372636009,1.0,common dairy-food multiplier
BASELINE,BS,2040,ODA,MILK,42.93223919771442,42.93223919771442,1.0,common dairy-food multiplier
BASELINE,BS,2041,ODA,MILK,43.3983424718728,43.3983424718728,1.0,common dairy-food multiplier
BASELINE,BS,2042,ODA,MILK,43.87084102525766,43.87084102525766,1.0,common dairy-food multiplier
BASELINE,BS,2043,ODA,MILK,44.33412295177504,44.33412295177504,1.0,common dairy-food multiplier
BASELINE,BS,2044,ODA,MILK,44.78779877397847,44.78779877397847,1.0,common dairy-food multiplier
BASELINE,BS,2045,ODA,MILK,45.2314853340205,45.2314853340205,1.0,common dairy-food multiplier
BASELINE,BS,2046,ODA,MILK,45.6674991558636,45.6674991558636,1.0,common dairy-food multiplier
BASELINE,BS,2047,ODA,MILK,46.09741523034646,46.09741523034646,1.0,common dairy-food multiplier
BASELINE,BS,2048,ODA,MILK,46.51655964298147,46.51655964298147,1.0,common dairy-food multiplier
BASELINE,BS,2049,ODA,MILK,46.92457721772912,46.92457721772912,1.0,common dairy-food multiplier
BASELINE,BS,2050,ODA,MILK,47.3211213233869,47.3211213233869,1.0,common dairy-food multiplier
BASELINE,BS,2023,OTO,SOYO+RAPO+GRDO,21.60228989763562,21.60228989763562,1.0,total vegetable-oil multiplier
BASELINE,BS,2024,OTO,SOYO+RAPO+GRDO,22.17847303093135,22.17847303093135,1.0,total vegetable-oil multiplier
BASELINE,BS,2025,OTO,SOYO+RAPO+GRDO,22.242006901130008,22.242006901130008,1.0,total vegetable-oil multiplier
BASELINE,BS,2026,OTO,SOYO+RAPO+GRDO,22.314617873578104,22.314617873578104,1.0,total vegetable-oil multiplier
BASELINE,BS,2027,OTO,SOYO+RAPO+GRDO,22.39009698942575,22.39009698942575,1.0,total vegetable-oil multiplier
BASELINE,BS,2028,OTO,SOYO+RAPO+GRDO,22.463007608462064,22.463007608462064,1.0,total vegetable-oil multiplier
BASELINE,BS,2029,OTO,SOYO+RAPO+GRDO,22.534825000013715,22.534825000013715,1.0,total vegetable-oil multiplier
BASELINE,BS,2030,OTO,SOYO+RAPO+GRDO,22.604816447378603,22.604816447378603,1.0,total vegetable-oil multiplier
BASELINE,BS,2031,OTO,SOYO+RAPO+GRDO,22.68410063086834,22.68410063086834,1.0,total vegetable-oil multiplier
BASELINE,BS,2032,OTO,SOYO+RAPO+GRDO,22.767063058029336,22.767063058029336,1.0,total vegetable-oil multiplier
BASELINE,BS,2033,OTO,SOYO+RAPO+GRDO,22.850008686724543,22.850008686724543,1.0,total vegetable-oil multiplier
BASELINE,BS,2034,OTO,SOYO+RAPO+GRDO,22.933010722839796,22.933010722839796,1.0,total vegetable-oil multiplier
BASELINE,BS,2035,OTO,SOYO+RAPO+GRDO,23.01641032819969,23.01641032819969,1.0,total vegetable-oil multiplier
BASELINE,BS,2036,OTO,SOYO+RAPO+GRDO,23.10742102265488,23.10742102265488,1.0,total vegetable-oil multiplier
BASELINE,BS,2037,OTO,SOYO+RAPO+GRDO,23.199059290130656,23.199059290130656,1.0,total vegetable-oil multiplier
BASELINE,BS,2038,OTO,SOYO+RAPO+GRDO,23.287554783606836,23.287554783606836,1.0,total vegetable-oil multiplier
BASELINE,BS,2039,OTO,SOYO+RAPO+GRDO,23.37287576279929,23.37287576279929,1.0,total vegetable-oil multiplier
BASELINE,BS,2040,OTO,SOYO+RAPO+GRDO,23.454992129580265,23.454992129580265,1.0,total vegetable-oil multiplier
BASELINE,BS,2041,OTO,SOYO+RAPO+GRDO,23.543927381417976,23.543927381417976,1.0,total vegetable-oil multiplier
BASELINE,BS,2042,OTO,SOYO+RAPO+GRDO,23.63308303579926,23.63308303579926,1.0,total vegetable-oil multiplier
BASELINE,BS,2043,OTO,SOYO+RAPO+GRDO,23.719284421871556,23.719284421871556,1.0,total vegetable-oil multiplier
BASELINE,BS,2044,OTO,SOYO+RAPO+GRDO,23.802502427271257,23.802502427271257,1.0,total vegetable-oil multiplier
BASELINE,BS,2045,OTO,SOYO+RAPO+GRDO,23.882709366237627,23.882709366237627,1.0,total vegetable-oil multiplier
BASELINE,BS,2046,OTO,SOYO+RAPO+GRDO,23.96279599320222,23.96279599320222,1.0,total vegetable-oil multiplier
BASELINE,BS,2047,OTO,SOYO+RAPO+GRDO,24.040772368854682,24.040772368854682,1.0,total vegetable-oil multiplier
BASELINE,BS,2048,OTO,SOYO+RAPO+GRDO,24.11574669338684,24.11574669338684,1.0,total vegetable-oil multiplier
BASELINE,BS,2049,OTO,SOYO+RAPO+GRDO,24.187695300522627,24.187695300522627,1.0,total vegetable-oil multiplier
BASELINE,BS,2050,OTO,SOYO+RAPO+GRDO,24.256595962325573,24.256595962325573,1.0,total vegetable-oil multiplier
BASELINE,BS,2023,PLM,CHKM,17.18908809544014,17.18908809544014,1.0,poultry meat
BASELINE,BS,2024,PLM,CHKM,17.001519072376162,17.001519072376162,1.0,poultry meat
BASELINE,BS,2025,PLM,CHKM,17.228254352428316,17.228254352428316,1.0,poultry meat
BASELINE,BS,2026,PLM,CHKM,17.444679569179286,17.444679569179286,1.0,poultry meat
BASELINE,BS,2027,PLM,CHKM,17.673232545774635,17.673232545774635,1.0,poultry meat
BASELINE,BS,2028,PLM,CHKM,17.90354125539648,17.90354125539648,1.0,poultry meat
BASELINE,BS,2029,PLM,CHKM,18.138532440690717,18.138532440690717,1.0,poultry meat
BASELINE,BS,2030,PLM,CHKM,18.375854153457464,18.375854153457464,1.0,poultry meat
BASELINE,BS,2031,PLM,CHKM,18.609479802432663,18.609479802432663,1.0,poultry meat
BASELINE,BS,2032,PLM,CHKM,18.85766777818857,18.85766777818857,1.0,poultry meat
BASELINE,BS,2033,PLM,CHKM,19.1119941853252,19.1119941853252,1.0,poultry meat
BASELINE,BS,2034,PLM,CHKM,19.37310867626406,19.37310867626406,1.0,poultry meat
BASELINE,BS,2035,PLM,CHKM,19.642007895020644,19.642007895020644,1.0,poultry meat
BASELINE,BS,2036,PLM,CHKM,19.895524191128864,19.895524191128864,1.0,poultry meat
BASELINE,BS,2037,PLM,CHKM,20.155727155977942,20.155727155977942,1.0,poultry meat
