period,item_code,households,module_observed_households,consumer_households,participation_total,participation_purchase,participation_own,participation_gift,quantity_total_sum,quantity_household_mean_all,quantity_household_sd_all,quantity_household_mean_winsor_p99,quantity_household_mean_excl_top1pct_consumers,quantity_consumer_mean_excl_top1pct_consumers,quantity_percap_mean_all,purchase_quantity_share,own_quantity_share,gift_quantity_share,top1pct_quantity_share,outer_fence_3iqr,share_consumers_above_outer_fence,quantity_consumer_n,quantity_consumer_mean,quantity_consumer_sd,quantity_consumer_p01,quantity_consumer_p10,quantity_consumer_p25,quantity_consumer_p50,quantity_consumer_p75,quantity_consumer_p90,quantity_consumer_p95,quantity_consumer_p99,quantity_consumer_max,quantity_pc_consumer_n,quantity_pc_consumer_mean,quantity_pc_consumer_sd,quantity_pc_consumer_p01,quantity_pc_consumer_p10,quantity_pc_consumer_p25,quantity_pc_consumer_p50,quantity_pc_consumer_p75,quantity_pc_consumer_p90,quantity_pc_consumer_p95,quantity_pc_consumer_p99,quantity_pc_consumer_max,item_order,module,item_name,analytic_family,family_order,previous_six_group,community_categories,community_mapping_count,quantity_unit,price_unit,fixed_questionnaire_item
2024,zhushi_8,1803,1803,645,0.3577371048252912,0.35108153078202997,0.004437049362174155,0.003882418191902385,2531.3259472045474,1.403952272437353,19.972439811850375,0.9147001237628365,0.8012674405035618,2.255605522169901,0.590302965110595,0.9743515797363326,0.016487594495794827,0.00916082576787261,0.43149307787342395,9.096316363636362,0.06821705426356589,645,3.9245363522551124,33.260556407864094,0.016569217737689157,0.05040000000000001,0.17045454545454544,0.6,2.4019199999999996,6.857142857142858,11.88571428571426,30.018285714285295,835.0,645,1.63545953279478,16.57870347968153,0.004513882625781099,0.018184606252473295,0.055600000000000004,0.2142857142857143,0.8571428571428572,2.5,4.285714285714286,12.857142857142858,417.5,11,主食加工品的获取与消费,其他主食加工品（方便面等）,主食加工品,2,主食,其他主食加工品（方便面等）,1,斤/月,元/斤,1
pooled_2023_2024,zhushi_8,3565,3565,1363,0.382328190743338,0.3725105189340813,0.006732117812061711,0.0070126227208976155,5164.707087455347,1.4487256907308128,22.049045630786853,0.8554229834407426,0.697385869242617,1.835742936753546,0.6291043807445025,0.9732286974343733,0.014295234634501846,0.012476067931124829,0.5205115837652149,6.347050991501417,0.08437270726338958,1363,3.789220166878464,35.54265440546056,0.016590342541436463,0.043503538928210315,0.10198300283286119,0.41750000000000004,1.6632500000000001,5.0,10.714285714285714,40.94040816326527,942.8571428571428,1363,1.6371483774767066,17.723329792429823,0.0045114887147201166,0.016788102919191125,0.042194176293717356,0.1376470588235294,0.5653430185633576,2.0,3.980952380952355,13.931428571428503,471.4285714285714,11,主食加工品的获取与消费,其他主食加工品（方便面等）,主食加工品,2,主食,其他主食加工品（方便面等）,1,斤/月,元/斤,1
2023,doulei_1,1762,1762,460,0.26106696935300794,0.1623155505107832,0.08172531214528944,0.020998864926220204,1235.8964843114422,0.7014168469417947,7.210592098176104,0.5370627965815825,0.4166300132561378,1.608832820419855,0.2922603221816236,0.5222218809598885,0.430118926732512,0.047659192307599484,0.4077020668127675,3.6112160960426856,0.10652173913043478,460,2.6867314876335704,13.933032555215537,0.017471862499152484,0.083,0.12959463465243812,0.33994334277620397,1.0,4.1499999999999995,10.099999999999909,42.857142857142854,257.1428571428571,460,1.118213406607951,5.909549734989953,0.008430830972615676,0.02180232558139535,0.0436046511627907,0.12931034482758622,0.4228336118405347,1.4357142857142873,3.580357142857135,18.1999999999999,85.71428571428571,12,豆类过去7天的消费,黄豆,豆类,3,豆类及制品,黄豆,1,斤/月,元/斤,1
2024,doulei_1,1803,1803,555,0.30782029950083195,0.20077648363838047,0.09595119245701608,0.012756516916250694,2623.971165662943,1.4553361983710167,20.758695495654173,0.9295458489533793,0.7895538722983226,2.5843867186158205,0.8727724786620487,0.65640344082293,0.31225013820575004,0.03134642097131991,0.4592820503949324,10.723756906077345,0.055855855855855854,555,4.727875974167465,37.231275101131885,0.0220323440731604,0.08731100413587362,0.24861878453038672,0.8,2.8674033149171265,8.571428571428571,12.857142857142858,42.857142857142854,858.0,555,2.8101701249893347,36.52523334938051,0.007495776950322405,0.035026341363613114,0.085,0.2631578947368421,1.0,2.857142857142857,5.0,21.428571428571427,858.0,12,豆类过去7天的消费,黄豆,豆类,3,豆类及制品,黄豆,1,斤/月,元/斤,1
pooled_2023_2024,doulei_1,3565,3565,1015,0.2847124824684432,0.1817671809256662,0.08892005610098176,0.016830294530154277,3859.8676499743847,1.0827118232747222,15.611278147424859,0.7355612379353973,0.6051905576283397,2.1422781292939437,0.5847258490016178,0.6134396573120475,0.34999071238093993,0.0365696303070126,0.4427665824693774,6.456844456121912,0.10049261083743842,1015,3.802825270910724,29.090254529841165,0.017448979591836736,0.08498583569405099,0.17045454545454544,0.49950000000000006,1.7420520231213872,6.484472049689443,12.257142857142819,42.857142857142854,858.0,1015,2.0433720063140277,27.302038887813133,0.008274104683195593,0.02849142001237342,0.06512423765163193,0.20604395604395603,0.6837662337662338,2.142857142857143,4.866712707182313,21.228571428571446,858.0,12,豆类过去7天的消费,黄豆,豆类,3,豆类及制品,黄豆,1,斤/月,元/斤,1
2023,doulei_4,1762,1762,818,0.4642451759364359,0.38308740068104424,0.07548240635641316,0.015891032917139614,1885.2049559788097,1.0699233575362144,20.131055940069288,0.5000864838537111,0.3945835459091898,0.8550123065251047,0.3382212929714392,0.8331775737573475,0.16183325486097433,0.004989171381678175,0.6330876630760434,1.7854702194357366,0.11858190709046455,818,2.3046515354264177,29.507049778439036,0.016957315023767225,0.0436046511627907,0.08620689655172414,0.2103824061688567,0.5110227272727272,2.142857142857143,4.285714285714286,21.049714285714376,830.0,817,0.7286040093387185,6.212737971799425,0.004277422672838144,0.019418947030923783,0.042134831460674156,0.08498583569405099,0.24,0.8527721570214487,2.142857142857143,9.07142857142859,166.0,13,豆类过去7天的消费,绿豆/红豆/黑豆等杂豆,豆类,3,豆类及制品,绿豆/红豆,1,斤/月,元/斤,1
2024,doulei_4,1803,1803,713,0.3954520244037715,0.3322240709927898,0.05546311702717693,0.011092623405435386,2063.367649031674,1.1444080138833466,5.17493364067236,0.999411579369441,0.8701610460184411,2.2155164221320596,0.4972049748953044,0.6253653108588306,0.3172980344575141,0.057336654683655085,0.24301465212168508,9.124276576302162,0.047685834502103785,713,2.893923771432922,7.918790268596056,0.017341040462427747,0.083,0.22388059701492538,0.8300000000000001,2.4489795918367347,6.428571428571429,8.571428571428571,30.0,128.57142857142856,713,1.2461504770517657,5.462886268137717,0.00488849902534113,0.028935340771609086,0.08333333333333333,0.25,1.0,2.142857142857143,4.285714285714286,12.857142857142858,128.57142857142856,13,豆类过去7天的消费,绿豆/红豆/黑豆等杂豆,豆类,3,豆类及制品,绿豆/红豆,1,斤/月,元/斤,1
pooled_2023_2024,doulei_4,3565,3565,1531,0.42945301542777,0.3573632538569425,0.06535764375876578,0.013464235624123423,3948.572605010483,1.107593998600416,14.621335472230164,0.7580289414976312,0.6386309316537206,1.4960403804878248,0.4183182311157716,0.7245831161569594,0.24307299105736319,0.032343892785677314,0.42599480795591516,4.7565902578796555,0.08425865447419988,1531,2.5790807348206943,22.23043234621447,0.017011653360803503,0.06837606837606838,0.12875562832582887,0.33994334277620397,1.2857142857142856,4.285714285714286,8.571428571428571,27.24200000000004,830.0,1530,0.9697874286063018,5.879003843048738,0.004308801364758103,0.02130681818181818,0.043227665706051875,0.13024629303845187,0.5,1.7142857142857144,3.3857142857142817,10.714285714285714,166.0,13,豆类过去7天的消费,绿豆/红豆/黑豆等杂豆,豆类,3,豆类及制品,绿豆/红豆,1,斤/月,元/斤,1
2023,doulei_2,1762,1762,560,0.3178206583427923,0.16799091940976163,0.1424517593643587,0.00851305334846765,1828.9133394813957,1.0379757885819498,10.263927252119576,0.793602511461794,0.6468754780645761,2.050385089316599,0.3984015543852684,0.3795031500434162,0.5461829295866889,0.07431392036989481,0.3789135247909046,4.766474036681941,0.1125,560,3.265916677645349,18.016265461134193,0.016901408450704227,0.05136339305393747,0.10729094025424085,0.3,1.2720867143611658,6.267857142857147,16.057142857142804,43.73571428571422,390.85714285714283,559,1.2543590978856394,8.607532876807646,0.0043551567239636,0.02111489159677164,0.04335260115606936,0.12430939226519336,0.48,2.142857142857143,4.550000000000011,13.75714285714277,195.42857142857142,14,豆制品的获取与消费,豆浆,豆制品,4,豆类及制品,豆浆,1,斤/月,元/斤,1
2024,doulei_2,1803,1803,551,0.3056017748197449,0.23128119800332778,0.0704381586245147,0.004437049362174155,1950.877786212197,1.0820176296240693,4.74316373226724,1.0095194123671165,0.891258804633546,2.93870104940639,0.38998744583880574,0.7399042391425552,0.2516076970986635,0.008488063758781292,0.17904028471403305,15.500942520775624,0.0544464609800363,551,3.5406130421273994,8.061610483454368,0.016483516483516484,0.0436046511627907,0.16635249307479225,0.8,4.0,8.571428571428571,17.142857142857142,36.42857142857143,90.0,551,1.2648050194445477,3.110033846085824,0.003754972067039106,0.02066115702479339,0.05575655430711611,0.25,1.142857142857143,3.2142857142857144,5.142857142857142,15.0,45.0,14,豆制品的获取与消费,豆浆,豆制品,4,豆类及制品,豆浆,1,斤/月,元/斤,1
pooled_2023_2024,doulei_2,3565,3565,1111,0.31164095371669004,0.2,0.10603085553997195,0.0064516129032258064,3779.791125693592,1.0602499651314423,7.9642261400347945,0.9121433732660849,0.7704771774297433,2.490905742864311,0.3941624757349925,0.5655183174082993,0.3941427087600082,0.04033897383169268,0.275752198898148,8.178414638280561,0.1116111611161116,1111,3.4021522283470675,13.988692058536966,0.016602049861495844,0.0436046511627907,0.13100464438267,0.43227665706051877,2.142857142857143,8.571428571428571,17.142857142857142,42.857142857142854,390.85714285714283,1110,1.259544415704521,6.48656864835637,0.004313718140929536,0.020791823204419888,0.04945054945054945,0.16643582640812557,0.8571428571428572,2.857142857142857,5.0,15.0,195.42857142857142,14,豆制品的获取与消费,豆浆,豆制品,4,豆类及制品,豆浆,1,斤/月,元/斤,1
2023,doulei_3,1762,1762,1562,0.8864926220204313,0.8479001135073779,0.036322360953461974,0.00851305334846765,3885.9420782467027,2.2054154814112956,4.584148566726037,2.124586009294309,1.947688090217314,2.1996529143075225,0.9259221065822106,0.9567902267423499,0.04139115160969234,0.0018186216479576698,0.12488057283299125,7.5288654392781105,0.12612035851472472,1562,2.487799025766135,4.796236522744149,0.04143646408839779,0.08645533141210375,0.17155137126483833,0.42492917847025496,2.0108798882681564,8.571428571428571,12.857142857142858,21.428571428571427,45.0,1561,1.0439608632829536,2.2917253663046084,0.011226035970749062,0.04143646408839779,0.07584269662921349,0.16997167138810199,1.0,3.0,4.285714285714286,10.714285714285714,29.142857142857142,15,豆制品的获取与消费,豆腐/豆腐皮/豆干,豆制品,4,豆类及制品,豆腐/豆腐皮/豆干,1,斤/月,元/斤,1
2024,doulei_3,1803,1803,1454,0.8064337215751525,0.7592900721020521,0.048252911813643926,0.00887409872434831,5494.6982867268125,3.0475309410575777,6.297754560118846,2.9180249589642413,2.6691649094828764,3.3165162322136097,1.2264259309467045,0.8708962457259438,0.11702025863520144,0.012083495638854662,0.13144150795614684,16.36475916014821,0.0405777166437414,1454,3.779022205451728,6.813364974510989,0.034755542093023256,0.11699173553719013,0.25936599423631124,1.0854545454545454,4.285714285714286,8.571428571428571,12.857142857142858,32.58214285714294,73.2,1454,1.5073061475940583,3.0194352894510685,0.008746355685131196,0.04143646408839779,0.10075549450549451,0.43479722065853926,1.6071428571428572,4.285714285714286,6.428571428571429,15.0,34.285714285714285,15,豆制品的获取与消费,豆腐/豆腐皮/豆干,豆制品,4,豆类及制品,豆腐/豆腐皮/豆干,1,斤/月,元/斤,1
pooled_2023_2024,doulei_3,3565,3565,3016,0.8460028050490883,0.803085553997195,0.042356241234221596,0.008695652173913044,9380.640364973515,2.631315670399303,5.533003469622132,2.526739605118158,2.299373912431227,2.7222738380341562,1.0773177463170147,0.906477935473488,0.08569080585839425,0.007831258668117813,0.13374918018670898,15.399999999999999,0.034151193633952255,3016,3.1102918982007677,5.89053394429393,0.04132231404958678,0.08746355685131195,0.2,0.6537671232876712,4.0,8.571428571428571,12.857142857142858,28.44642857142828,73.2,3015,1.2674116239424382,2.6771497168330605,0.010571759166899413,0.04143646408839779,0.08426966292134831,0.25,1.2857142857142856,3.2142857142857144,5.421428571428512,12.857142857142858,34.285714285714285,15,豆制品的获取与消费,豆腐/豆腐皮/豆干,豆制品,4,豆类及制品,豆腐/豆腐皮/豆干,1,斤/月,元/斤,1
2023,xiancai_4,1762,1762,503,0.2854710556186152,0.22077185017026107,0.06072644721906924,0.009648127128263337,2961.187571870798,1.6805831849436992,18.73332546102333,1.1874098429621849,0.7449815329560358,2.6321681526575436,0.7233676920565767,0.1655048688587592,0.8210077302704571,0.013487400870783876,0.5582219835387461,3.8164667793462987,0.1172962226640159,503,5.887052826780911,34.73131822161452,0.005095972195772234,0.02479414735682145,0.08,0.17094017094017094,1.0141166948365747,4.285714285714286,6.852165115337919,130.67142857142858,429.4285714285714,502,2.5361098366923804,14.831866913677215,0.0016801926042672901,0.008600942998934791,0.021629449784278124,0.0835,0.4285714285714286,1.71304127883448,4.285714285714286,65.34642857142858,214.7142857142857,16,豆制品的获取与消费,发酵豆制品（豆腐乳/豆酱/豆豉等）,豆制品,4,豆类及制品,发酵豆制品（豆腐乳/豆酱/豆豉等）,1,斤/月,元/斤,1
2024,xiancai_4,1803,1803,512,0.2839711591791459,0.2079866888519135,0.07598447032723239,0.0016638935108153079,957.0397285743308,0.5308040646557575,5.701901900343415,0.3973574280976398,0.29563384211943045,1.0499091191474632,0.286703896412969,0.38384051303469446,0.6111472286450258,0.005012258320279672,0.44489868244027087,3.1893609022556393,0.107421875,512,1.8692182198717395,10.589765520096213,0.004506050785621756,0.025869522011328628,0.07973684210526316,0.1770157956572821,0.8571428571428572,3.427819548872181,4.319352159468438,30.86357142857135,214.28571428571428,512,1.0006637947069839,9.74240381139086,0.0016164198250728863,0.00833149710400403,0.021077947408977074,0.07321428571428572,0.34071428571428575,1.2642857142857216,2.3357142857142805,8.494821428571418,214.28571428571428,16,豆制品的获取与消费,发酵豆制品（豆腐乳/豆酱/豆豉等）,豆制品,4,豆类及制品,发酵豆制品（豆腐乳/豆酱/豆豉等）,1,斤/月,元/斤,1
pooled_2023_2024,xiancai_4,3565,3565,1015,0.2847124824684432,0.21430575035063112,0.06844319775596074,0.005610098176718092,3918.2273004451285,1.0990819917097134,13.790205311728188,0.7644509892386,0.4444324746006876,1.5732201341940677,0.5033738373018186,0.21883405821347082,0.769748621976444,0.011417319810085367,0.5968807081326285,3.307563025210084,0.11133004926108374,1015,3.860322463492738,25.646394294851287,0.005035645201148691,0.024986303906665945,0.08,0.17094017094017094,0.886890756302521,4.26634382566586,6.028124999999996,104.1595238095241,429.4285714285714,1014,1.7608155827510361,12.540595057164138,0.0016098649237472767,0.008522727272727272,0.021551724137931036,0.08,0.417125,1.4285714285714286,3.0,42.90892857142857,214.7142857142857,16,豆制品的获取与消费,发酵豆制品（豆腐乳/豆酱/豆豉等）,豆制品,4,豆类及制品,发酵豆制品（豆腐乳/豆酱/豆豉等）,1,斤/月,元/斤,1
2023,roulei_1,1762,1762,1637,0.9290578887627696,0.8467650397275823,0.06242905788876277,0.03688989784335982,13468.528603587602,7.6438868351802505,61.77826906030515,4.262895441204392,3.5144782948682076,3.785657175645076,3.488584913196906,0.6182808785588878,0.26059559139362065,0.12112353004749153,0.5446596428572426,15.358974358974358,0.07635919364691508,1637,8.227567870242884,64.05744670806558,0.0427012987012987,0.12968299711815562,0.2136752136752137,0.5,4.0,12.857142857142858,21.428571428571427,81.08571428571264,1371.4285714285713,1636,3.753000884612808,40.171129916088844,0.015348900219217228,0.043227665706051875,0.08498583569405099,0.211864406779661,1.4464285714285714,4.732868757259001,8.571428571428571,28.48008241758244,1337.142857142857,17,肉类,猪肉（不含排骨、腊肉）,畜禽肉,5,肉类及制品,猪肉（不含排骨、腊肉）,1,斤/月,元/斤,1
2024,roulei_1,1803,1803,1594,0.8840820854132002,0.7199112590127565,0.15252357182473655,0.019412090959511925,13742.37006861249,7.621946793462279,26.44143276045635,6.423971454483849,5.941589553684602,6.728530121948278,2.997895557704085,0.81169116492193,0.17515887779345984,0.01314995728461,0.22738068619728272,32.921136184257726,0.0370138017565872,1594,8.621311209920007,27.968836602111036,0.0436046511627907,0.1749271137026239,0.45485936715218483,3.8850931677018634,8.571428571428571,21.302521008403378,27.05357142857136,60.29999999999973,795.9183673469387,1594,3.3608778931099117,11.420958065156729,0.017288629737609328,0.07505285412262158,0.1749271137026239,1.153846153846154,4.285714285714286,8.025,10.901785714285666,25.75178571428568,334.2857142857143,17,肉类,猪肉（不含排骨、腊肉）,畜禽肉,5,肉类及制品,猪肉（不含排骨、腊肉）,1,斤/月,元/斤,1
pooled_2023_2024,roulei_1,3565,3565,3231,0.9063113604488079,0.782608695652174,0.10799438990182328,0.028050490883590462,27210.898672200092,7.632790651388525,47.32110891375589,5.340711415764736,4.738015535465776,5.232855181758949,3.241372655439457,0.7159592302479003,0.2174473312099544,0.06659343854214528,0.3850011690954539,33.505367464905035,0.030331166821417517,3231,8.421819459052953,49.64065898270621,0.04310344827586207,0.16620498614958448,0.26011560693641617,1.019830028328612,8.571428571428571,17.142857142857142,25.46218487394958,69.84743411927782,1371.4285714285713,3230,3.559488795307664,29.68996397902832,0.015307119184670204,0.056132828393477524,0.10901162790697674,0.4285714285714286,2.7698700191774988,6.428571428571429,10.714285714285714,27.54642857142861,1337.142857142857,17,肉类,猪肉（不含排骨、腊肉）,畜禽肉,5,肉类及制品,猪肉（不含排骨、腊肉）,1,斤/月,元/斤,1
