town_code,county_code,省,区县名称,镇,policy_layers,ten_entry_year,yi_entry_year
511823106,511823,四川省,汉源县,大树镇,1,,
511823107,511823,四川省,汉源县,皇木镇,1,,
511823108,511823,四川省,汉源县,唐家镇,1,,
511823109,511823,四川省,汉源县,富泉镇,1,,
511823110,511823,四川省,汉源县,安乐镇,1,,
511823111,511823,四川省,汉源县,前域镇,1,,
511823209,511823,四川省,汉源县,富乡乡,1,,
511823220,511823,四川省,汉源县,马烈乡,1,,
511823224,511823,四川省,汉源县,河南乡,1,,
511823225,511823,四川省,汉源县,晒经乡,1,,
511823227,511823,四川省,汉源县,小堡藏族彝族乡,1,,
511823228,511823,四川省,汉源县,片马彝族乡,1,,
511823229,511823,四川省,汉源县,坭美彝族乡,1,,
511823230,511823,四川省,汉源县,永利彝族乡,1,,
511823231,511823,四川省,汉源县,顺河彝族乡,1,,
511824002,511824,四川省,石棉县,新棉街道,1,,
511824101,511824,四川省,石棉县,回隆镇,1,,
511824102,511824,四川省,石棉县,美罗镇,1,,
511824106,511824,四川省,石棉县,安顺场镇,1,,
511824202,511824,四川省,石棉县,蟹螺藏族乡,1,,
511824203,511824,四川省,石棉县,永和乡,1,,
511824206,511824,四川省,石棉县,栗子坪彝族乡,1,,
511824208,511824,四川省,石棉县,迎政乡,1,,
511824210,511824,四川省,石棉县,丰乐乡,1,,
511824211,511824,四川省,石棉县,新民藏族彝族乡,1,,
511824214,511824,四川省,石棉县,草科藏族乡,1,,
511824216,511824,四川省,石棉县,王岗坪彝族藏族乡,1,,
511825100,511825,四川省,天全县,城厢镇,1,,
511825101,511825,四川省,天全县,始阳镇,1,,
511825102,511825,四川省,天全县,思经镇,1,,
511825103,511825,四川省,天全县,喇叭河镇,1,,
511825104,511825,四川省,天全县,小河镇,1,,
511825105,511825,四川省,天全县,仁义镇,1,,
511825106,511825,四川省,天全县,新场镇,1,,
511825206,511825,四川省,天全县,乐英乡,1,,
511825210,511825,四川省,天全县,新华乡,1,,
511825212,511825,四川省,天全县,兴业乡,1,,
511826001,511826,四川省,芦山县,芦阳街道,0,,
511826101,511826,四川省,芦山县,飞仙关镇,0,,
511826102,511826,四川省,芦山县,双石镇,0,,
511826103,511826,四川省,芦山县,太平镇,0,,
511826104,511826,四川省,芦山县,大川镇,0,,
511826105,511826,四川省,芦山县,思延镇,0,,
511826106,511826,四川省,芦山县,龙门镇,0,,
511826203,511826,四川省,芦山县,宝盛乡,0,,
511827100,511827,四川省,宝兴县,穆坪镇,0,,
511827101,511827,四川省,宝兴县,灵关镇,0,,
511827102,511827,四川省,宝兴县,陇东镇,0,,
511827201,511827,四川省,宝兴县,蜂桶寨乡,0,,
511827202,511827,四川省,宝兴县,硗碛乡,0,,
511827205,511827,四川省,宝兴县,五龙乡,0,,
511827206,511827,四川省,宝兴县,大溪乡,0,,
511902001,511902,四川省,巴州区,东城街道,2,,
511902002,511902,四川省,巴州区,西城街道,2,,
511902003,511902,四川省,巴州区,回风街道,2,,
511902004,511902,四川省,巴州区,江北街道,2,,
511902005,511902,四川省,巴州区,宕梁街道,2,,
511902006,511902,四川省,巴州区,玉堂街道,2,,
511902007,511902,四川省,巴州区,兴文街道,2,,
511902008,511902,四川省,巴州区,奇章街道,2,,
511902009,511902,四川省,巴州区,时新街道,2,,
511902100,511902,四川省,巴州区,大茅坪镇,2,,
511902101,511902,四川省,巴州区,清江镇,2,2021.0,
511902103,511902,四川省,巴州区,水宁寺镇,2,,
511902104,511902,四川省,巴州区,化成镇,2,,
511902105,511902,四川省,巴州区,曾口镇,2,,
511902106,511902,四川省,巴州区,梁永镇,2,,
511902107,511902,四川省,巴州区,三江镇,2,,
511902108,511902,四川省,巴州区,鼎山镇,2,,
511902109,511902,四川省,巴州区,大罗镇,2,,
511902122,511902,四川省,巴州区,枣林镇,2,,
511902123,511902,四川省,巴州区,平梁镇,2,,
511902124,511902,四川省,巴州区,光辉镇,2,,
511902127,511902,四川省,巴州区,凤溪镇,2,,
511902128,511902,四川省,巴州区,天马山镇,2,,
511902203,511902,四川省,巴州区,大和乡,2,,
511902204,511902,四川省,巴州区,白庙乡,2,,
511903001,511903,四川省,恩阳区,登科街道,2,,
511903002,511903,四川省,恩阳区,文治街道,2,,
511903003,511903,四川省,恩阳区,司城街道,2,,
511903100,511903,四川省,恩阳区,明阳镇,2,,
511903101,511903,四川省,恩阳区,玉山镇,2,,
511903102,511903,四川省,恩阳区,渔溪镇,2,,
511903105,511903,四川省,恩阳区,花丛镇,2,,
511903106,511903,四川省,恩阳区,柳林镇,2,,
511903107,511903,四川省,恩阳区,下八庙镇,2,,
511903108,511903,四川省,恩阳区,茶坝镇,2,,
511903111,511903,四川省,恩阳区,上八庙镇,2,,
511903112,511903,四川省,恩阳区,关公镇,2,,
511903113,511903,四川省,恩阳区,兴隆镇,2,,
511903114,511903,四川省,恩阳区,双胜镇,2,,
511903115,511903,四川省,恩阳区,群乐镇,2,,
511903118,511903,四川省,恩阳区,尹家镇,2,,
511903119,511903,四川省,恩阳区,九镇,2,,
511903120,511903,四川省,恩阳区,雪山镇,2,,
511921001,511921,四川省,通江县,壁州街道,2,,
511921100,511921,四川省,通江县,诺江镇,2,,
511921101,511921,四川省,通江县,民胜镇,2,,
511921102,511921,四川省,通江县,火炬镇,2,,
511921103,511921,四川省,通江县,广纳镇,2,,
511921104,511921,四川省,通江县,铁佛镇,2,,
511921105,511921,四川省,通江县,麻石镇,2,,
511921106,511921,四川省,通江县,至诚镇,2,,
511921107,511921,四川省,通江县,洪口镇,2,,
511921108,511921,四川省,通江县,沙溪镇,2,,
511921109,511921,四川省,通江县,瓦室镇,2,,
511921110,511921,四川省,通江县,永安镇,2,,
511921111,511921,四川省,通江县,铁溪镇,2,,
511921112,511921,四川省,通江县,涪阳镇,2,,
511921113,511921,四川省,通江县,诺水河镇,2,,
511921114,511921,四川省,通江县,毛浴镇,2,,
511921115,511921,四川省,通江县,泥溪镇,2,,
511921116,511921,四川省,通江县,两河口镇,2,,
511921117,511921,四川省,通江县,板桥口镇,2,,
511921118,511921,四川省,通江县,新场镇,2,,
511921119,511921,四川省,通江县,杨柏镇,2,,
511921120,511921,四川省,通江县,三溪镇,2,,
511921121,511921,四川省,通江县,春在镇,2,,
511921122,511921,四川省,通江县,龙凤场镇,2,,
511921123,511921,四川省,通江县,空山镇,2,,
511921124,511921,四川省,通江县,唱歌镇,2,,
511921125,511921,四川省,通江县,陈河镇,2,,
511921126,511921,四川省,通江县,青峪镇,2,,
511921127,511921,四川省,通江县,兴隆镇,2,,
511921128,511921,四川省,通江县,烟溪镇,2,,
511921129,511921,四川省,通江县,长坪镇,2,,
511921214,511921,四川省,通江县,松溪乡,2,,
511921216,511921,四川省,通江县,胜利乡,2,,
511922001,511922,四川省,南江县,集州街道,2,,
511922101,511922,四川省,南江县,沙河镇,2,,
511922103,511922,四川省,南江县,长赤镇,2,,
511922104,511922,四川省,南江县,正直镇,2,,
511922105,511922,四川省,南江县,大河镇,2,,
511922106,511922,四川省,南江县,光雾山镇,2,,
511922108,511922,四川省,南江县,下两镇,2,,
511922109,511922,四川省,南江县,赶场镇,2,,
511922110,511922,四川省,南江县,杨坝镇,2,,
511922111,511922,四川省,南江县,天池镇,2,,
511922112,511922,四川省,南江县,关坝镇,2,,
511922113,511922,四川省,南江县,红光镇,2,,
511922114,511922,四川省,南江县,元潭镇,2,,
511922115,511922,四川省,南江县,赤溪镇,2,,
511922116,511922,四川省,南江县,八庙镇,2,,
511922117,511922,四川省,南江县,双流镇,2,,
511922118,511922,四川省,南江县,坪河镇,2,,
511922119,511922,四川省,南江县,桥亭镇,2,,
511922120,511922,四川省,南江县,和平镇,2,,
511922121,511922,四川省,南江县,侯家镇,2,,
511922122,511922,四川省,南江县,仁和镇,2,,
511922123,511922,四川省,南江县,高塔镇,2,,
511922125,511922,四川省,南江县,兴马镇,2,,
511922126,511922,四川省,南江县,关门镇,2,,
511922127,511922,四川省,南江县,石滩镇,2,,
511922128,511922,四川省,南江县,高桥镇,2,,
511922130,511922,四川省,南江县,贵民镇,2,,
511922131,511922,四川省,南江县,关路镇,2,,
511922132,511922,四川省,南江县,云顶镇,2,,
511922133,511922,四川省,南江县,公山镇,2,,
511922204,511922,四川省,南江县,团结乡,2,,
511922229,511922,四川省,南江县,神门乡,2,,
511923001,511923,四川省,平昌县,同州街道,1,,
511923002,511923,四川省,平昌县,金宝街道,1,,
511923003,511923,四川省,平昌县,江口街道,1,,
511923101,511923,四川省,平昌县,响滩镇,1,,
511923102,511923,四川省,平昌县,西兴镇,1,,
511923103,511923,四川省,平昌县,佛楼镇,1,,
511923104,511923,四川省,平昌县,白衣镇,1,,
511923105,511923,四川省,平昌县,涵水镇,1,,
511923106,511923,四川省,平昌县,岳家镇,1,,
511923107,511923,四川省,平昌县,兰草镇,1,,
511923108,511923,四川省,平昌县,驷马镇,1,,
511923110,511923,四川省,平昌县,元山镇,1,,
511923111,511923,四川省,平昌县,云台镇,1,,
511923112,511923,四川省,平昌县,邱家镇,1,,
511923113,511923,四川省,平昌县,笔山镇,1,,
511923114,511923,四川省,平昌县,镇龙镇,1,,
511923115,511923,四川省,平昌县,得胜镇,1,,
511923118,511923,四川省,平昌县,灵山镇,1,,
511923119,511923,四川省,平昌县,土兴镇,1,,2021.0
511923120,511923,四川省,平昌县,望京镇,1,,
511923121,511923,四川省,平昌县,龙岗镇,1,,
511923122,511923,四川省,平昌县,板庙镇,1,,
511923123,511923,四川省,平昌县,泥龙镇,1,,
511923125,511923,四川省,平昌县,青云镇,1,,
511923126,511923,四川省,平昌县,大寨镇,1,,
511923127,511923,四川省,平昌县,土垭镇,1,,
511923128,511923,四川省,平昌县,澌岸镇,1,,
511923130,511923,四川省,平昌县,粉壁镇,1,,
511923133,511923,四川省,平昌县,三十二梁镇,1,,
511923134,511923,四川省,平昌县,江家口镇,1,,
511923135,511923,四川省,平昌县,岩口镇,1,,
512002001,512002,四川省,雁江区,莲花街道,0,,
512002002,512002,四川省,雁江区,三贤祠街道,0,,
512002003,512002,四川省,雁江区,资溪街道,0,,
512002004,512002,四川省,雁江区,狮子山街道,0,,
512002005,512002,四川省,雁江区,宝莲街道,0,,
512002100,512002,四川省,雁江区,雁江镇,0,,
512002101,512002,四川省,雁江区,松涛镇,0,,
512002102,512002,四川省,雁江区,宝台镇,0,,
512002103,512002,四川省,雁江区,临江镇,0,,
512002104,512002,四川省,雁江区,保和镇,0,,
512002105,512002,四川省,雁江区,老君镇,0,,
512002106,512002,四川省,雁江区,中和镇,0,,
512002107,512002,四川省,雁江区,丹山镇,0,,
512002108,512002,四川省,雁江区,小院镇,0,,
512002109,512002,四川省,雁江区,堪嘉镇,0,,
512002110,512002,四川省,雁江区,伍隍镇,0,,
512002111,512002,四川省,雁江区,石岭镇,0,,
512002112,512002,四川省,雁江区,东峰镇,0,,
512002113,512002,四川省,雁江区,南津镇,0,,
512002116,512002,四川省,雁江区,丰裕镇,0,,
512002117,512002,四川省,雁江区,迎接镇,0,,
512002118,512002,四川省,雁江区,祥符镇,0,,
512002400,512002,四川省,雁江区,四川大堰劳动教养管理所,0,,
512021001,512021,四川省,安岳县,岳城街道,4,,
512021002,512021,四川省,安岳县,石桥街道,4,,
512021100,512021,四川省,安岳县,岳阳镇,4,,
512021101,512021,四川省,安岳县,鸳大镇,4,,
512021103,512021,四川省,安岳县,通贤镇,4,,
512021104,512021,四川省,安岳县,龙台镇,4,,
512021105,512021,四川省,安岳县,姚市镇,4,,
512021106,512021,四川省,安岳县,林凤镇,4,,
512021107,512021,四川省,安岳县,毛家镇,4,,
512021108,512021,四川省,安岳县,永清镇,4,,
512021109,512021,四川省,安岳县,永顺镇,4,,
512021110,512021,四川省,安岳县,石羊镇,4,,
512021111,512021,四川省,安岳县,两板桥镇,4,,
512021112,512021,四川省,安岳县,护龙镇,4,,
512021113,512021,四川省,安岳县,李家镇,4,,
512021114,512021,四川省,安岳县,元坝镇,4,,
512021115,512021,四川省,安岳县,兴隆镇,4,,
512021116,512021,四川省,安岳县,天林镇,4,,
512021117,512021,四川省,安岳县,镇子镇,5,,
512021118,512021,四川省,安岳县,文化镇,4,,
512021119,512021,四川省,安岳县,周礼镇,4,,
512021120,512021,四川省,安岳县,驯龙镇,4,,
512021121,512021,四川省,安岳县,华严镇,4,,
512021122,512021,四川省,安岳县,卧佛镇,4,,
512021123,512021,四川省,安岳县,长河源镇,4,,
512021124,512021,四川省,安岳县,忠义镇,4,,
512021125,512021,四川省,安岳县,护建镇,4,,
512021126,512021,四川省,安岳县,南薰镇,4,,
512021127,512021,四川省,安岳县,思贤镇,4,,
512021129,512021,四川省,安岳县,清流镇,4,,
512021130,512021,四川省,安岳县,协和镇,4,,
512021131,512021,四川省,安岳县,朝阳镇,4,,
512021132,512021,四川省,安岳县,乾龙镇,5,,
512021133,512021,四川省,安岳县,大平镇,4,,
512021205,512021,四川省,安岳县,来凤乡,4,,
512021206,512021,四川省,安岳县,天马乡,4,,
512021212,512021,四川省,安岳县,云峰乡,4,,
512021213,512021,四川省,安岳县,岳新乡,4,,
512021215,512021,四川省,安岳县,东胜乡,4,,
512021218,512021,四川省,安岳县,高升乡,4,,
512021219,512021,四川省,安岳县,横庙乡,4,,
512021221,512021,四川省,安岳县,白塔寺乡,4,,
512021222,512021,四川省,安岳县,双龙街乡,4,,
512021227,512021,四川省,安岳县,合义乡,4,,
512021240,512021,四川省,安岳县,千佛乡,4,,
512021241,512021,四川省,安岳县,拱桥乡,4,,
512022001,512022,四川省,乐至县,天池街道,1,,
512022002,512022,四川省,乐至县,南塔街道,1,,
512022101,512022,四川省,乐至县,石佛镇,1,,
512022102,512022,四川省,乐至县,回澜镇,1,,
512022103,512022,四川省,乐至县,石湍镇,1,,
512022104,512022,四川省,乐至县,童家镇,1,,
512022105,512022,四川省,乐至县,宝林镇,1,,
512022106,512022,四川省,乐至县,大佛镇,1,,
512022107,512022,四川省,乐至县,良安镇,1,,
512022108,512022,四川省,乐至县,金顺镇,1,,
512022109,512022,四川省,乐至县,中和场镇,1,,
512022110,512022,四川省,乐至县,劳动镇,1,,
512022111,512022,四川省,乐至县,中天镇,1,,
512022112,512022,四川省,乐至县,佛星镇,1,,
512022113,512022,四川省,乐至县,蟠龙镇,1,,
512022114,512022,四川省,乐至县,东山镇,1,,
512022115,512022,四川省,乐至县,通旅镇,1,,
512022116,512022,四川省,乐至县,高寺镇,1,,
512022117,512022,四川省,乐至县,龙门镇,1,,
512022118,512022,四川省,乐至县,盛池镇,1,,
512022204,512022,四川省,乐至县,双河场乡,1,,
513201100,513201,四川省,马尔康市,马尔康镇,0,,
513201102,513201,四川省,马尔康市,松岗镇,0,,
513201103,513201,四川省,马尔康市,沙尔宗镇,0,,
513201200,513201,四川省,马尔康市,梭磨乡,0,,
513201201,513201,四川省,马尔康市,白湾乡,0,,
513201202,513201,四川省,马尔康市,党坝乡,0,,
513201203,513201,四川省,马尔康市,木尔宗乡,0,,
513201204,513201,四川省,马尔康市,脚木足乡,0,,
513201206,513201,四川省,马尔康市,龙尔甲乡,0,,
513201207,513201,四川省,马尔康市,大藏乡,0,,
513201208,513201,四川省,马尔康市,康山乡,0,,
513201209,513201,四川省,马尔康市,草登乡,0,,
513201210,513201,四川省,马尔康市,日部乡,0,,
513221100,513221,四川省,汶川县,威州镇,2,,
513221102,513221,四川省,汶川县,映秀镇,2,,
513221103,513221,四川省,汶川县,卧龙镇,2,,
513221105,513221,四川省,汶川县,水磨镇,2,,
513221106,513221,四川省,汶川县,漩口镇,2,,
513221107,513221,四川省,汶川县,三江镇,2,,
513221108,513221,四川省,汶川县,耿达镇,2,,
513221109,513221,四川省,汶川县,绵虒镇,2,,
513221111,513221,四川省,汶川县,灞州镇,2,,
513222100,513222,四川省,理县,杂谷脑镇,0,,
513222101,513222,四川省,理县,米亚罗镇,0,,
513222102,513222,四川省,理县,古尔沟镇,0,,
513222103,513222,四川省,理县,薛城镇,0,,
513222104,513222,四川省,理县,桃坪镇,0,,
513222105,513222,四川省,理县,朴头镇,0,,
513222202,513222,四川省,理县,甘堡乡,0,,
513222203,513222,四川省,理县,蒲溪乡,0,,
513222204,513222,四川省,理县,上孟乡,0,,
513222205,513222,四川省,理县,下孟乡,0,,
513222207,513222,四川省,理县,通化乡,0,,
513223100,513223,四川省,茂县,凤仪镇,1,,
513223101,513223,四川省,茂县,南新镇,2,,
513223102,513223,四川省,茂县,叠溪镇,1,,
513223105,513223,四川省,茂县,富顺镇,1,,
513223107,513223,四川省,茂县,土门镇,1,,
513223109,513223,四川省,茂县,洼底镇,1,,
513223110,513223,四川省,茂县,沙坝镇,1,,
513223111,513223,四川省,茂县,渭门镇,1,,
513223112,513223,四川省,茂县,黑虎镇,1,,
513223113,513223,四川省,茂县,沟口镇,1,,
513223114,513223,四川省,茂县,赤不苏镇,1,,
513224100,513224,四川省,松潘县,进安镇,0,,
513224101,513224,四川省,松潘县,川主寺镇,0,,
513224102,513224,四川省,松潘县,青云镇,0,,
513224103,513224,四川省,松潘县,毛儿盖镇,0,,
513224104,513224,四川省,松潘县,镇江关镇,0,,
513224105,513224,四川省,松潘县,红土镇,0,,
513224106,513224,四川省,松潘县,小河镇,0,,
513224201,513224,四川省,松潘县,十里回族乡,0,,
513224203,513224,四川省,松潘县,安宏乡,0,,
513224207,513224,四川省,松潘县,镇坪乡,0,,
513224208,513224,四川省,松潘县,岷江乡,0,,
513224209,513224,四川省,松潘县,大姓乡,0,,
513224210,513224,四川省,松潘县,白羊乡,0,,
513224213,513224,四川省,松潘县,小姓乡,0,,
513224214,513224,四川省,松潘县,燕云乡,0,,
513224219,513224,四川省,松潘县,黄龙乡,0,,
513224221,513224,四川省,松潘县,下八寨乡,0,,
513224401,513224,四川省,松潘县,松潘林业局,0,,
513225101,513225,四川省,九寨沟县,漳扎镇,1,,
513225102,513225,四川省,九寨沟县,南坪镇,1,,
513225103,513225,四川省,九寨沟县,双河镇,1,,
513225104,513225,四川省,九寨沟县,黑河镇,1,,
513225105,513225,四川省,九寨沟县,勿角镇,1,,
513225201,513225,四川省,九寨沟县,永和乡,1,,
513225203,513225,四川省,九寨沟县,白河乡,1,,
513225205,513225,四川省,九寨沟县,保华乡,1,,
513225209,513225,四川省,九寨沟县,郭元乡,1,,
513225210,513225,四川省,九寨沟县,草地乡,1,,
513225213,513225,四川省,九寨沟县,玉瓦乡,1,,
513225214,513225,四川省,九寨沟县,大录乡,1,,
513225400,513225,四川省,九寨沟县,九寨沟国营牧场,1,,
513225401,513225,四川省,九寨沟县,九寨沟风景名胜管理局,1,,
513226101,513226,四川省,金川县,观音桥镇,1,,
513226102,513226,四川省,金川县,安宁镇,1,,
513226103,513226,四川省,金川县,勒乌镇,1,,
513226104,513226,四川省,金川县,马奈镇,1,,
513226200,513226,四川省,金川县,沙耳乡,1,,
513226201,513226,四川省,金川县,庆宁乡,1,,
513226202,513226,四川省,金川县,咯尔乡,1,,
513226205,513226,四川省,金川县,河东乡,1,,
513226206,513226,四川省,金川县,河西乡,1,,
513226207,513226,四川省,金川县,集沐乡,1,,
513226208,513226,四川省,金川县,撒瓦脚乡,1,,
513226209,513226,四川省,金川县,卡拉脚乡,1,,
513226210,513226,四川省,金川县,俄热乡,1,,
513226212,513226,四川省,金川县,二嘎里乡,1,,
513226213,513226,四川省,金川县,阿科里乡,1,,
513226215,513226,四川省,金川县,卡撒乡,1,,
513226216,513226,四川省,金川县,曾达乡,1,,
513226217,513226,四川省,金川县,独松乡,1,,
513226220,513226,四川省,金川县,毛日乡,1,,
513227100,513227,四川省,小金县,美兴镇,1,,
513227101,513227,四川省,小金县,四姑娘山镇,1,,
513227102,513227,四川省,小金县,两河口镇,1,,
513227103,513227,四川省,小金县,达维镇,1,,
513227104,513227,四川省,小金县,沃日镇,1,,
513227106,513227,四川省,小金县,宅垄镇,1,,
513227107,513227,四川省,小金县,八角镇,1,,
513227201,513227,四川省,小金县,崇德乡,1,,
513227202,513227,四川省,小金县,新桥乡,1,,
513227203,513227,四川省,小金县,美沃乡,1,,
513227204,513227,四川省,小金县,沙龙乡,1,,
513227208,513227,四川省,小金县,日尔乡,1,,
513227209,513227,四川省,小金县,结斯乡,1,,
513227211,513227,四川省,小金县,木坡乡,1,,
513227213,513227,四川省,小金县,抚边乡,1,,
513227216,513227,四川省,小金县,窝底乡,1,,
513227217,513227,四川省,小金县,汗牛乡,1,,
513227218,513227,四川省,小金县,潘安乡,1,,
513228100,513228,四川省,黑水县,芦花镇,1,,
513228101,513228,四川省,黑水县,卡龙镇,1,,
513228102,513228,四川省,黑水县,色尔古镇,1,,
513228103,513228,四川省,黑水县,西尔镇,1,,
513228104,513228,四川省,黑水县,木苏镇,1,,
513228105,513228,四川省,黑水县,沙石多镇,1,,
513228106,513228,四川省,黑水县,知木林镇,1,,
513228107,513228,四川省,黑水县,扎窝镇,1,,
513228204,513228,四川省,黑水县,瓦钵梁子乡,1,,
513228206,513228,四川省,黑水县,石碉楼乡,1,,
513228207,513228,四川省,黑水县,龙坝乡,1,,
513228208,513228,四川省,黑水县,洛多乡,1,,
513228210,513228,四川省,黑水县,维古乡,1,,
513228213,513228,四川省,黑水县,晴朗乡,1,,
513228214,513228,四川省,黑水县,慈坝乡,1,,
513230101,513230,四川省,壤塘县,南木达镇,0,,
513230102,513230,四川省,壤塘县,中壤塘镇,0,,
513230103,513230,四川省,壤塘县,岗木达镇,0,,
513230200,513230,四川省,壤塘县,蒲西乡,0,,
513230201,513230,四川省,壤塘县,宗科乡,0,,
513230202,513230,四川省,壤塘县,石里乡,0,,
513230203,513230,四川省,壤塘县,吾伊乡,0,,
513230205,513230,四川省,壤塘县,上杜柯乡,0,,
513230206,513230,四川省,壤塘县,茸木达乡,0,,
513230208,513230,四川省,壤塘县,尕多乡,0,,
513230210,513230,四川省,壤塘县,上壤塘乡,0,,
513231100,513231,四川省,阿坝县,阿坝镇,0,,
513231101,513231,四川省,阿坝县,贾洛镇,0,,
513231102,513231,四川省,阿坝县,麦尔玛镇,0,,
513231103,513231,四川省,阿坝县,河支镇,0,,
513231104,513231,四川省,阿坝县,各莫镇,0,,
513231105,513231,四川省,阿坝县,安羌镇,0,,
513231201,513231,四川省,阿坝县,麦昆乡,0,,
513231203,513231,四川省,阿坝县,龙藏乡,0,,
513231204,513231,四川省,阿坝县,求吉玛乡,0,,
513231208,513231,四川省,阿坝县,四洼乡,0,,
513231209,513231,四川省,阿坝县,安斗乡,0,,
513231210,513231,四川省,阿坝县,柯河乡,0,,
513231211,513231,四川省,阿坝县,垮沙乡,0,,
513231213,513231,四川省,阿坝县,查理乡,0,,
513231214,513231,四川省,阿坝县,茸安乡,0,,
513232100,513232,四川省,若尔盖县,达扎寺镇,0,,
513232101,513232,四川省,若尔盖县,唐克镇,0,,
513232102,513232,四川省,若尔盖县,红星镇,0,,
513232103,513232,四川省,若尔盖县,辖曼镇,0,,
513232104,513232,四川省,若尔盖县,巴西镇,0,,
513232105,513232,四川省,若尔盖县,阿西镇,0,,
513232106,513232,四川省,若尔盖县,铁布镇,0,,
513232205,513232,四川省,若尔盖县,麦溪乡,0,,
513232206,513232,四川省,若尔盖县,嫩哇乡,0,,
513232210,513232,四川省,若尔盖县,占哇乡,0,,
513232211,513232,四川省,若尔盖县,降扎乡,0,,
513232214,513232,四川省,若尔盖县,求吉乡,0,,
513232215,513232,四川省,若尔盖县,包座乡,0,,
513232400,513232,四川省,若尔盖县,白河牧场,0,,
513233100,513233,四川省,红原县,邛溪镇,0,,
513233101,513233,四川省,红原县,刷经寺镇,0,,
513233102,513233,四川省,红原县,瓦切镇,0,,
513233103,513233,四川省,红原县,安曲镇,0,,
513233104,513233,四川省,红原县,色地镇,0,,
513233105,513233,四川省,红原县,龙日镇,0,,
513233202,513233,四川省,红原县,江茸乡,0,,
513233203,513233,四川省,红原县,查尔玛乡,0,,
513233205,513233,四川省,红原县,阿木乡,0,,
513233207,513233,四川省,红原县,麦洼乡,0,,
513301001,513301,四川省,康定市,炉城街道,0,,
513301002,513301,四川省,康定市,榆林街道,0,,
513301101,513301,四川省,康定市,姑咱镇,0,,
513301102,513301,四川省,康定市,新都桥镇,0,,
513301103,513301,四川省,康定市,塔公镇,0,,
513301104,513301,四川省,康定市,沙德镇,0,,
513301105,513301,四川省,康定市,金汤镇,0,,
513301106,513301,四川省,康定市,甲根坝镇,0,,
513301107,513301,四川省,康定市,贡嘎山镇,0,,
513301108,513301,四川省,康定市,鱼通镇,0,,
513301201,513301,四川省,康定市,雅拉乡,0,,
513301205,513301,四川省,康定市,麦崩乡,0,,
513301208,513301,四川省,康定市,捧塔乡,0,,
513301211,513301,四川省,康定市,普沙绒乡,0,,
513301212,513301,四川省,康定市,吉居乡,0,,
513301214,513301,四川省,康定市,呷巴乡,0,,
513301218,513301,四川省,康定市,孔玉乡,0,,
513322100,513322,四川省,泸定县,泸桥镇,1,,
513322101,513322,四川省,泸定县,冷碛镇,1,,
513322102,513322,四川省,泸定县,兴隆镇,1,,
513322103,513322,四川省,泸定县,磨西镇,1,,
513322104,513322,四川省,泸定县,燕子沟镇,1,,
513322105,513322,四川省,泸定县,得妥镇,1,,
513322106,513322,四川省,泸定县,烹坝镇,1,,
513322107,513322,四川省,泸定县,德威镇,1,,
513322200,513322,四川省,泸定县,岚安乡,1,,
513323100,513323,四川省,丹巴县,章谷镇,1,,
513323101,513323,四川省,丹巴县,巴底镇,1,,
513323102,513323,四川省,丹巴县,革什扎镇,1,,
513323103,513323,四川省,丹巴县,东谷镇,1,,
513323104,513323,四川省,丹巴县,墨尔多山镇,1,,
513323105,513323,四川省,丹巴县,甲居镇,1,,
513323106,513323,四川省,丹巴县,格宗镇,1,,
513323107,513323,四川省,丹巴县,半扇门镇,1,,
513323108,513323,四川省,丹巴县,丹东镇,1,,
513323201,513323,四川省,丹巴县,巴旺乡,1,,
513323209,513323,四川省,丹巴县,梭坡乡,1,,
513323213,513323,四川省,丹巴县,太平桥乡,1,,
513324100,513324,四川省,九龙县,呷尔镇,1,,
513324101,513324,四川省,九龙县,烟袋镇,1,,
513324102,513324,四川省,九龙县,三垭镇,1,,
513324103,513324,四川省,九龙县,雪洼龙镇,1,,
513324104,513324,四川省,九龙县,湾坝镇,1,,
513324105,513324,四川省,九龙县,汤古镇,1,,
513324106,513324,四川省,九龙县,乌拉溪镇,1,,
513324107,513324,四川省,九龙县,魁多镇,1,,
513324108,513324,四川省,九龙县,乃渠镇,1,,
513324202,513324,四川省,九龙县,三岩龙乡,1,,
513324203,513324,四川省,九龙县,上团乡,1,,
513324204,513324,四川省,九龙县,八窝龙乡,1,,
513324209,513324,四川省,九龙县,子耳彝族乡,1,,
513324212,513324,四川省,九龙县,小金彝族乡,1,,
513324213,513324,四川省,九龙县,朵洛彝族乡,1,,
513324216,513324,四川省,九龙县,洪坝乡,1,,
513325100,513325,四川省,雅江县,河口镇,0,,
513325101,513325,四川省,雅江县,呷拉镇,0,,
513325102,513325,四川省,雅江县,西俄洛镇,0,,
513325103,513325,四川省,雅江县,红龙镇,0,,
513325104,513325,四川省,雅江县,麻郎措镇,0,,
513325105,513325,四川省,雅江县,波斯河镇,0,,
513325201,513325,四川省,雅江县,八角楼乡,0,,
513325202,513325,四川省,雅江县,普巴绒乡,0,,
513325203,513325,四川省,雅江县,祝桑乡,0,,
513325204,513325,四川省,雅江县,米龙乡,0,,
513325205,513325,四川省,雅江县,八衣绒乡,0,,
513325208,513325,四川省,雅江县,牙衣河乡,0,,
513325211,513325,四川省,雅江县,德差乡,0,,
513325213,513325,四川省,雅江县,柯拉乡,0,,
513325214,513325,四川省,雅江县,瓦多乡,0,,
513325215,513325,四川省,雅江县,木绒乡,0,,
